Date,eqixopen,eqixclose,eqixlow,eqixhigh,eqixvolume
2008-03-06,61.43000030517578,60.20000076293945,60.18000030517578,61.90999984741211,1641800.0
2008-03-07,60.2400016784668,61.04999923706055,59.59000015258789,61.75,1932000.0
2008-03-10,61.5,59.81999969482422,59.63999938964844,63.310001373291016,1458900.0
2008-03-11,60.88999938964844,63.529998779296875,60.45000076293945,63.54999923706055,1621000.0
2008-03-12,63.650001525878906,64.33000183105469,63.47999954223633,66.95999908447266,1895700.0
2008-03-13,63.75,64.51000213623047,61.86000061035156,65.23999786376953,898000.0
2008-03-14,64.55999755859375,64.48999786376953,62.900001525878906,67.68000030517578,1519100.0
2008-03-17,63.0,60.560001373291016,59.36000061035156,63.56999969482422,1214700.0
2008-03-18,60.59000015258789,63.880001068115234,59.66999816894531,64.86000061035156,2258000.0
2008-03-19,63.900001525878906,60.52000045776367,60.04999923706055,63.900001525878906,1036100.0
2008-03-20,60.91999816894531,57.779998779296875,57.2599983215332,60.939998626708984,1963100.0
2008-03-24,58.0,64.63999938964844,58.0,66.76000213623047,1756400.0
2008-03-25,64.77999877929688,68.31999969482422,64.25,68.36000061035156,1494200.0
2008-03-26,67.86000061035156,68.80000305175781,67.58000183105469,69.62000274658203,1610900.0
2008-03-27,69.19999694824219,68.18000030517578,67.86000061035156,69.66000366210938,997700.0
2008-03-28,69.7699966430664,66.68000030517578,66.08999633789062,69.7699966430664,774800.0
2008-03-31,66.6500015258789,66.48999786376953,65.80999755859375,67.51000213623047,625100.0
2008-04-01,67.30000305175781,69.30999755859375,66.72000122070312,69.44000244140625,951400.0
2008-04-02,69.1500015258789,70.7699966430664,69.11000061035156,73.0,1334900.0
2008-04-03,69.98999786376953,70.5999984741211,68.73999786376953,71.23999786376953,654300.0
2008-04-04,70.80000305175781,74.0199966430664,70.0199966430664,74.47000122070312,1182100.0
2008-04-07,73.75,72.12000274658203,71.54000091552734,74.0,726800.0
2008-04-08,71.12000274658203,72.7300033569336,70.33999633789062,73.06999969482422,373900.0
2008-04-09,72.80000305175781,71.4000015258789,70.79000091552734,72.93000030517578,525300.0
2008-04-10,71.5199966430664,74.16999816894531,70.62999725341797,75.12999725341797,564900.0
2008-04-11,73.13999938964844,72.19000244140625,71.0,73.13999938964844,613500.0
2008-04-14,71.55999755859375,70.56999969482422,70.02999877929688,72.19000244140625,538800.0
2008-04-15,70.9800033569336,69.88999938964844,69.38999938964844,72.43000030517578,654700.0
2008-04-16,70.80000305175781,73.6500015258789,70.30000305175781,73.88999938964844,866500.0
2008-04-17,73.47000122070312,73.81999969482422,71.83999633789062,74.41000366210938,753900.0
2008-04-18,75.8499984741211,79.19000244140625,75.58000183105469,79.4000015258789,1679500.0
2008-04-21,79.33000183105469,82.06999969482422,78.8499984741211,82.43000030517578,1586200.0
2008-04-22,81.5999984741211,79.55999755859375,79.06999969482422,82.11000061035156,1904200.0
2008-04-23,80.83000183105469,81.27999877929688,78.41000366210938,82.19000244140625,1768100.0
2008-04-24,89.58000183105469,86.52999877929688,86.30000305175781,91.08999633789062,3979800.0
2008-04-25,86.9000015258789,89.7699966430664,86.0,90.05999755859375,1204000.0
2008-04-28,89.05999755859375,93.0199966430664,88.76000213623047,93.48999786376953,1338000.0
2008-04-29,93.01000213623047,90.12000274658203,89.47000122070312,93.80000305175781,1567600.0
2008-04-30,90.16999816894531,90.41999816894531,88.5199966430664,92.62000274658203,993400.0
2008-05-01,91.54000091552734,91.19999694824219,89.43000030517578,92.0,634900.0
2008-05-02,91.98999786376953,89.8499984741211,88.55000305175781,93.91999816894531,866000.0
2008-05-05,89.0999984741211,88.6500015258789,87.25,90.27999877929688,949100.0
2008-05-06,87.94000244140625,88.33999633789062,87.20999908447266,88.70999908447266,862300.0
2008-05-07,88.30000305175781,87.58999633789062,87.12000274658203,90.23999786376953,677100.0
2008-05-08,87.79000091552734,88.66000366210938,87.66000366210938,89.0999984741211,430000.0
2008-05-09,87.5999984741211,88.38999938964844,87.5999984741211,89.38999938964844,461100.0
2008-05-12,88.87000274658203,89.18000030517578,86.77999877929688,89.43000030517578,471500.0
2008-05-13,89.43000030517578,88.30999755859375,86.0,90.5,726200.0
2008-05-14,88.4800033569336,88.29000091552734,88.08999633789062,90.47000122070312,422800.0
2008-05-15,88.12000274658203,89.98999786376953,87.66999816894531,90.55999755859375,361800.0
2008-05-16,90.47000122070312,89.11000061035156,87.1500015258789,90.55000305175781,427100.0
2008-05-19,88.83000183105469,89.04000091552734,87.20999908447266,90.58999633789062,650900.0
2008-05-20,88.45999908447266,89.76000213623047,88.0199966430664,90.31999969482422,519600.0
2008-05-21,90.16999816894531,88.7300033569336,87.37000274658203,92.55000305175781,917000.0
2008-05-22,89.41999816894531,87.5,84.19999694824219,89.41999816894531,579700.0
2008-05-23,86.93000030517578,86.37999725341797,85.0999984741211,87.12999725341797,294900.0
2008-05-27,86.38999938964844,89.01000213623047,86.38999938964844,89.4000015258789,290300.0
2008-05-28,89.31999969482422,91.93000030517578,89.22000122070312,92.18000030517578,884500.0
2008-05-29,91.83000183105469,93.81999969482422,91.83000183105469,97.47000122070312,1117000.0
2008-05-30,94.08999633789062,95.48999786376953,94.02999877929688,96.02999877929688,572000.0
2008-06-02,95.27999877929688,94.04000091552734,92.77999877929688,95.41000366210938,589500.0
2008-06-03,94.02999877929688,96.76000213623047,94.01000213623047,96.9000015258789,1106500.0
2008-06-04,96.33999633789062,97.63999938964844,95.47000122070312,99.0999984741211,575000.0
2008-06-05,97.88999938964844,99.62999725341797,97.4800033569336,99.94999694824219,573500.0
2008-06-06,98.87000274658203,97.63999938964844,97.11000061035156,99.55000305175781,523400.0
2008-06-09,97.11000061035156,95.27999877929688,93.51000213623047,97.8499984741211,765300.0
2008-06-10,94.8499984741211,93.13999938964844,91.77999877929688,95.26000213623047,791800.0
2008-06-11,92.52999877929688,92.9800033569336,92.05999755859375,94.19000244140625,623900.0
2008-06-12,93.91000366210938,93.77999877929688,93.11000061035156,96.30999755859375,531300.0
2008-06-13,94.66999816894531,95.48999786376953,94.58999633789062,96.72000122070312,706700.0
2008-06-16,94.94000244140625,95.27999877929688,94.06999969482422,96.3499984741211,604200.0
2008-06-17,95.29000091552734,96.95999908447266,94.37000274658203,98.0999984741211,482300.0
2008-06-18,96.87999725341797,97.91999816894531,96.87999725341797,99.76000213623047,564600.0
2008-06-19,97.86000061035156,100.75,97.05000305175781,101.0,868900.0
2008-06-20,100.33999633789062,96.52999877929688,95.25,100.72000122070312,912900.0
2008-06-23,96.68000030517578,94.86000061035156,94.5,97.12999725341797,599600.0
2008-06-24,94.27999877929688,91.56999969482422,91.11000061035156,95.0,927600.0
2008-06-25,91.58999633789062,93.0,91.48999786376953,95.0,652100.0
2008-06-26,91.2300033569336,88.80999755859375,86.19000244140625,91.41999816894531,1480900.0
2008-06-27,88.77999877929688,90.66000366210938,85.80000305175781,90.94000244140625,4422700.0
2008-06-30,90.83999633789062,89.22000122070312,88.58000183105469,90.83999633789062,1199800.0
2008-07-01,88.11000061035156,85.9800033569336,83.93000030517578,88.11000061035156,1698400.0
2008-07-02,85.62000274658203,85.0199966430664,83.91000366210938,87.43000030517578,831000.0
2008-07-03,84.79000091552734,84.83000183105469,82.12999725341797,86.41000366210938,572400.0
2008-07-07,84.33999633789062,83.51000213623047,82.08000183105469,87.25,809300.0
2008-07-08,83.86000061035156,84.08999633789062,79.51000213623047,84.6500015258789,1306500.0
2008-07-09,84.5999984741211,82.5199966430664,82.33999633789062,86.7300033569336,812200.0
2008-07-10,82.19000244140625,82.69999694824219,80.51000213623047,83.87999725341797,1321800.0
2008-07-11,83.2699966430664,85.55999755859375,81.56999969482422,87.48999786376953,850100.0
2008-07-14,85.80999755859375,84.38999938964844,83.38999938964844,87.2699966430664,580200.0
2008-07-15,84.73999786376953,87.31999969482422,83.01000213623047,89.58000183105469,1376900.0
2008-07-16,87.94000244140625,91.08999633789062,86.08999633789062,91.68000030517578,836100.0
2008-07-17,91.58999633789062,93.4000015258789,90.88999938964844,93.73999786376953,1173500.0
2008-07-18,93.31999969482422,92.5999984741211,91.27999877929688,93.83999633789062,676000.0
2008-07-21,93.37999725341797,91.38999938964844,90.7699966430664,93.37999725341797,381900.0
2008-07-22,89.69000244140625,90.25,88.08999633789062,91.31999969482422,1244800.0
2008-07-23,90.25,92.66999816894531,90.12999725341797,94.0,1959200.0
2008-07-24,90.26000213623047,92.75,84.0,93.9000015258789,3092900.0
2008-07-25,92.26000213623047,93.83999633789062,91.9000015258789,95.2300033569336,1163200.0
2008-07-28,94.87999725341797,85.38999938964844,84.6500015258789,94.87999725341797,2106800.0
2008-07-29,85.30999755859375,85.87000274658203,85.30999755859375,87.5,1123500.0
2008-07-30,86.66999816894531,84.12000274658203,82.76000213623047,87.93000030517578,1120800.0
2008-07-31,82.73999786376953,81.36000061035156,80.8499984741211,84.12000274658203,1585900.0
2008-08-01,82.19999694824219,80.25,78.37999725341797,82.19999694824219,1247300.0
2008-08-04,80.86000061035156,76.31999969482422,75.5,80.86000061035156,1879000.0
2008-08-05,76.75,75.01000213623047,73.0,77.05000305175781,2555400.0
2008-08-06,74.7300033569336,78.72000122070312,73.56999969482422,79.5,1496100.0
2008-08-07,77.98999786376953,76.43000030517578,75.81999969482422,79.16000366210938,1132600.0
2008-08-08,75.68000030517578,78.91999816894531,75.68000030517578,79.4800033569336,908600.0
2008-08-11,77.61000061035156,81.62000274658203,77.61000061035156,84.31999969482422,1531200.0
2008-08-12,81.26000213623047,77.48999786376953,76.79000091552734,81.6500015258789,1154400.0
2008-08-13,77.8499984741211,76.66999816894531,75.18000030517578,77.87999725341797,1237400.0
2008-08-14,75.2300033569336,78.62000274658203,75.01000213623047,78.98999786376953,643400.0
2008-08-15,78.62000274658203,78.7300033569336,78.11000061035156,80.5999984741211,850600.0
2008-08-18,78.79000091552734,77.58999633789062,76.5,79.2300033569336,514400.0
2008-08-19,76.95999908447266,76.72000122070312,75.86000061035156,77.62000274658203,639600.0
2008-08-20,76.9000015258789,76.02999877929688,75.30000305175781,77.20999908447266,555200.0
2008-08-21,75.2699966430664,75.30999755859375,74.36000061035156,76.3499984741211,627900.0
2008-08-22,75.58000183105469,76.8499984741211,75.52999877929688,77.41000366210938,468800.0
2008-08-25,76.41000366210938,77.06999969482422,74.76000213623047,77.36000061035156,692000.0
2008-08-26,76.98999786376953,77.44999694824219,75.80000305175781,78.79000091552734,604300.0
2008-08-27,77.81999969482422,79.05000305175781,76.4000015258789,79.97000122070312,746300.0
2008-08-28,80.0,80.26000213623047,78.93000030517578,80.80999755859375,660900.0
2008-08-29,79.80000305175781,80.5,78.75,81.11000061035156,684900.0
2008-09-02,81.22000122070312,80.94999694824219,79.88999938964844,82.66000366210938,680400.0
2008-09-03,80.43000030517578,80.1500015258789,78.05000305175781,82.41999816894531,879800.0
2008-09-04,80.0,77.5,76.56999969482422,80.30999755859375,901400.0
2008-09-05,77.52999877929688,77.48999786376953,75.0,78.47000122070312,850400.0
2008-09-08,79.69000244140625,77.51000213623047,74.72000122070312,79.94999694824219,1131100.0
2008-09-09,77.98999786376953,74.08000183105469,73.58999633789062,79.68000030517578,1052300.0
2008-09-10,74.4800033569336,72.66999816894531,68.44000244140625,74.5,2690700.0
2008-09-11,71.94000244140625,76.08999633789062,70.93000030517578,76.30999755859375,1624400.0
2008-09-12,74.86000061035156,76.93000030517578,74.19000244140625,77.4800033569336,732500.0
2008-09-15,73.25,72.25,71.27999877929688,75.3499984741211,1205700.0
2008-09-16,71.33000183105469,74.87000274658203,70.66000366210938,75.94999694824219,1125400.0
2008-09-17,73.04000091552734,72.6500015258789,70.2300033569336,74.58000183105469,1103600.0
2008-09-18,72.73999786376953,76.6500015258789,68.55000305175781,77.44999694824219,1917000.0
2008-09-19,79.91000366210938,84.61000061035156,78.38999938964844,86.22000122070312,2203900.0
2008-09-22,84.1500015258789,79.94000244140625,79.76000213623047,86.48999786376953,554100.0
2008-09-23,79.54000091552734,76.45999908447266,76.25,82.23999786376953,928000.0
2008-09-24,74.61000061035156,74.5,73.79000091552734,77.16000366210938,788700.0
2008-09-25,74.9000015258789,76.37000274658203,74.4000015258789,77.58000183105469,429000.0
2008-09-26,74.05000305175781,73.4800033569336,72.88999938964844,75.37000274658203,696900.0
2008-09-29,72.30999755859375,65.70999908447266,63.45000076293945,72.30999755859375,1451900.0
2008-09-30,68.33000183105469,69.45999908447266,66.3499984741211,70.83999633789062,878800.0
2008-10-01,68.27999877929688,67.58999633789062,65.80999755859375,69.08000183105469,679400.0
2008-10-02,66.76000213623047,65.29000091552734,64.94000244140625,68.5,2065700.0
2008-10-03,65.41999816894531,61.97999954223633,61.790000915527344,67.36000061035156,1742300.0
2008-10-06,58.029998779296875,57.4900016784668,54.16999816894531,59.290000915527344,2195000.0
2008-10-07,57.66999816894531,54.22999954223633,53.91999816894531,59.2400016784668,1342900.0
2008-10-08,53.459999084472656,56.939998626708984,52.61000061035156,59.459999084472656,1597900.0
2008-10-09,57.880001068115234,55.0,53.290000915527344,60.31999969482422,930900.0
2008-10-10,53.349998474121094,54.58000183105469,49.880001068115234,57.18000030517578,1590900.0
2008-10-13,54.65999984741211,61.709999084472656,54.65999984741211,62.040000915527344,1006800.0
2008-10-14,62.7599983215332,58.720001220703125,57.45000076293945,64.4800033569336,1298400.0
2008-10-15,57.369998931884766,53.68000030517578,53.0,58.119998931884766,588700.0
2008-10-16,53.38999938964844,53.959999084472656,48.25,54.22999954223633,1310000.0
2008-10-17,52.84000015258789,56.709999084472656,52.4900016784668,59.15999984741211,1297400.0
2008-10-20,58.43000030517578,61.45000076293945,57.599998474121094,62.36000061035156,1129400.0
2008-10-21,61.349998474121094,58.75,57.41999816894531,61.349998474121094,1110600.0
2008-10-22,58.400001525878906,53.83000183105469,52.869998931884766,58.5,1457400.0
2008-10-23,57.08000183105469,53.0,49.689998626708984,58.279998779296875,2824800.0
2008-10-24,49.86000061035156,53.0,47.0,55.2400016784668,1975500.0
2008-10-27,52.43000030517578,51.66999816894531,51.02000045776367,54.0099983215332,745600.0
2008-10-28,53.459999084472656,56.90999984741211,51.400001525878906,57.20000076293945,1635200.0
2008-10-29,57.790000915527344,59.61000061035156,56.54999923706055,61.150001525878906,1787800.0
2008-10-30,62.2599983215332,62.650001525878906,61.04999923706055,64.0,1765800.0
2008-10-31,61.02000045776367,62.41999816894531,61.0,63.619998931884766,809900.0
2008-11-03,62.4900016784668,62.869998931884766,61.97999954223633,64.75,513500.0
2008-11-04,63.83000183105469,66.81999969482422,63.560001373291016,67.01000213623047,1160800.0
2008-11-05,65.97000122070312,63.66999816894531,63.15999984741211,67.0999984741211,803800.0
2008-11-06,64.2300033569336,59.7400016784668,59.099998474121094,65.9800033569336,949200.0
2008-11-07,59.75,62.810001373291016,59.2400016784668,63.650001525878906,814700.0
2008-11-10,63.34000015258789,61.849998474121094,60.90999984741211,64.7699966430664,592600.0
2008-11-11,60.650001525878906,58.95000076293945,58.04999923706055,60.75,903100.0
2008-11-12,57.63999938964844,52.2400016784668,51.439998626708984,58.029998779296875,1682600.0
2008-11-13,52.189998626708984,54.619998931884766,46.95000076293945,54.70000076293945,1947600.0
2008-11-14,54.11000061035156,52.90999984741211,51.880001068115234,55.54999923706055,803000.0
2008-11-17,51.88999938964844,49.650001525878906,48.5,54.540000915527344,1195400.0
2008-11-18,50.20000076293945,47.459999084472656,46.84000015258789,50.790000915527344,1421500.0
2008-11-19,47.65999984741211,41.13999938964844,40.40999984741211,47.65999984741211,2605800.0
2008-11-20,40.75,36.79999923706055,35.869998931884766,40.88999938964844,3407800.0
2008-11-21,37.970001220703125,35.13999938964844,32.720001220703125,40.529998779296875,2559000.0
2008-11-24,36.7599983215332,40.689998626708984,35.20000076293945,41.52000045776367,1732400.0
2008-11-25,41.099998474121094,40.93000030517578,38.599998474121094,41.099998474121094,1239500.0
2008-11-26,40.040000915527344,44.849998474121094,39.79999923706055,45.709999084472656,1843000.0
2008-11-28,44.310001373291016,45.40999984741211,43.279998779296875,46.060001373291016,403500.0
2008-12-01,44.130001068115234,41.380001068115234,41.29999923706055,45.95000076293945,1328000.0
2008-12-02,42.720001220703125,41.84000015258789,41.04999923706055,44.470001220703125,1319200.0
2008-12-03,41.040000915527344,46.150001525878906,40.63999938964844,46.630001068115234,1657100.0
2008-12-04,44.7400016784668,46.5,44.65999984741211,48.41999816894531,1379500.0
2008-12-05,45.459999084472656,48.599998474121094,44.52000045776367,49.20000076293945,1226600.0
2008-12-08,49.59000015258789,52.150001525878906,49.45000076293945,52.95000076293945,1538500.0
2008-12-09,51.68000030517578,50.34000015258789,48.79999923706055,52.380001068115234,1158900.0
2008-12-10,50.959999084472656,50.15999984741211,49.54999923706055,51.560001373291016,676600.0
2008-12-11,50.11000061035156,49.529998779296875,48.90999984741211,52.5,1236100.0
2008-12-12,48.75,50.29999923706055,48.5099983215332,50.720001220703125,615700.0
2008-12-15,50.06999969482422,49.709999084472656,47.95000076293945,51.349998474121094,750700.0
2008-12-16,49.709999084472656,52.11000061035156,49.25,52.529998779296875,961600.0
2008-12-17,50.720001220703125,54.939998626708984,50.279998779296875,55.63999938964844,1287200.0
2008-12-18,55.63999938964844,53.869998931884766,52.810001373291016,56.619998931884766,1134600.0
2008-12-19,53.81999969482422,54.08000183105469,53.13999938964844,55.02000045776367,893200.0
2008-12-22,53.15999984741211,51.380001068115234,50.27000045776367,54.09000015258789,736900.0
2008-12-23,52.16999816894531,51.33000183105469,50.2599983215332,53.18000030517578,355300.0
2008-12-24,51.09000015258789,51.619998931884766,50.4900016784668,51.880001068115234,161100.0
2008-12-26,51.33000183105469,52.29999923706055,51.11000061035156,52.61000061035156,218500.0
2008-12-29,51.90999984741211,51.029998779296875,50.290000915527344,52.45000076293945,556300.0
2008-12-30,51.7599983215332,52.47999954223633,50.45000076293945,52.47999954223633,650800.0
2008-12-31,52.2599983215332,53.189998626708984,51.63999938964844,54.08000183105469,652400.0
2009-01-02,53.619998931884766,57.560001373291016,52.5,57.59000015258789,784700.0
2009-01-05,57.41999816894531,59.27000045776367,57.41999816894531,60.7400016784668,1411000.0
2009-01-06,60.619998931884766,62.88999938964844,59.900001525878906,63.060001373291016,1415500.0
2009-01-07,61.349998474121094,58.09000015258789,57.5,61.65999984741211,1025000.0
2009-01-08,58.099998474121094,59.290000915527344,56.95000076293945,59.380001068115234,683500.0
2009-01-09,59.459999084472656,57.9900016784668,57.45000076293945,60.709999084472656,540700.0
2009-01-12,57.599998474121094,55.619998931884766,54.83000183105469,57.880001068115234,515300.0
2009-01-13,56.060001373291016,56.36000061035156,55.650001525878906,58.150001525878906,709200.0
2009-01-14,55.81999969482422,52.72999954223633,52.41999816894531,56.439998626708984,760100.0
2009-01-15,52.47999954223633,52.61000061035156,49.4900016784668,53.75,1261700.0
2009-01-16,53.90999984741211,53.709999084472656,52.099998474121094,54.560001373291016,534400.0
2009-01-20,52.63999938964844,48.790000915527344,48.58000183105469,53.459999084472656,694000.0
2009-01-21,49.72999954223633,53.2400016784668,49.54999923706055,53.34000015258789,561200.0
2009-01-22,51.869998931884766,50.689998626708984,49.779998779296875,52.83000183105469,702100.0
2009-01-23,49.72999954223633,51.90999984741211,48.869998931884766,52.900001525878906,560000.0
2009-01-26,52.349998474121094,53.20000076293945,52.349998474121094,54.470001220703125,572800.0
2009-01-27,53.220001220703125,53.36000061035156,52.540000915527344,54.93000030517578,464000.0
2009-01-28,54.40999984741211,57.41999816894531,54.33000183105469,57.59000015258789,941200.0
2009-01-29,56.56999969482422,56.15999984741211,55.84000015258789,58.689998626708984,795900.0
2009-01-30,55.849998474121094,53.349998474121094,52.599998474121094,57.08000183105469,745300.0
2009-02-02,53.560001373291016,54.86000061035156,52.279998779296875,55.4900016784668,912200.0
2009-02-03,54.84000015258789,53.79999923706055,52.63999938964844,55.34000015258789,875200.0
2009-02-04,54.81999969482422,54.7599983215332,54.15999984741211,56.11000061035156,583800.0
2009-02-05,53.689998626708984,57.599998474121094,53.22999954223633,58.099998474121094,924700.0
2009-02-06,57.95000076293945,60.709999084472656,57.599998474121094,61.2599983215332,1013700.0
2009-02-09,60.41999816894531,60.84000015258789,59.630001068115234,61.04999923706055,497600.0
2009-02-10,60.97999954223633,58.61000061035156,57.779998779296875,62.02000045776367,1314100.0
2009-02-11,58.709999084472656,58.099998474121094,56.119998931884766,60.029998779296875,1044500.0
2009-02-12,54.099998474121094,52.880001068115234,50.61000061035156,54.31999969482422,4125100.0
2009-02-13,52.97999954223633,51.2599983215332,50.84000015258789,53.540000915527344,1636800.0
2009-02-17,49.849998474121094,48.58000183105469,48.349998474121094,50.58000183105469,1599400.0
2009-02-18,48.720001220703125,46.560001373291016,45.40999984741211,48.95000076293945,1947800.0
2009-02-19,46.72999954223633,45.619998931884766,45.27000045776367,47.93000030517578,1326900.0
2009-02-20,45.0,44.86000061035156,43.720001220703125,45.61000061035156,1167700.0
2009-02-23,44.900001525878906,43.0099983215332,42.61000061035156,45.4900016784668,1214300.0
2009-02-24,43.66999816894531,45.470001220703125,43.33000183105469,46.2599983215332,1289600.0
2009-02-25,44.9900016784668,44.61000061035156,43.20000076293945,45.56999969482422,1041500.0
2009-02-26,44.790000915527344,45.529998779296875,44.7599983215332,47.2400016784668,1164500.0
2009-02-27,44.529998779296875,46.40999984741211,44.31999969482422,46.880001068115234,1077900.0
2009-03-02,45.04999923706055,42.900001525878906,42.2400016784668,45.900001525878906,1055400.0
2009-03-03,42.939998626708984,42.869998931884766,41.77000045776367,43.790000915527344,1022500.0
2009-03-04,43.4900016784668,45.11000061035156,43.4900016784668,45.900001525878906,1395300.0
2009-03-05,43.61000061035156,43.119998931884766,42.279998779296875,44.63999938964844,977700.0
2009-03-06,43.2400016784668,42.95000076293945,41.36000061035156,43.27000045776367,1471800.0
2009-03-09,42.34000015258789,42.2599983215332,41.959999084472656,44.36000061035156,841000.0
2009-03-10,44.619998931884766,46.38999938964844,43.41999816894531,46.630001068115234,1430900.0
2009-03-11,46.95000076293945,47.86000061035156,46.75,48.93000030517578,1111100.0
2009-03-12,48.060001373291016,50.97999954223633,46.70000076293945,51.25,1369900.0
2009-03-13,50.470001220703125,51.61000061035156,50.27000045776367,51.86000061035156,957800.0
2009-03-16,51.58000183105469,50.0,49.83000183105469,51.880001068115234,856900.0
2009-03-17,50.0,52.75,49.93000030517578,52.81999969482422,760600.0
2009-03-18,52.619998931884766,54.310001373291016,51.5,55.33000183105469,907300.0
2009-03-19,54.939998626708984,51.7400016784668,51.439998626708984,55.27000045776367,1141300.0
2009-03-20,51.779998779296875,49.5099983215332,48.77000045776367,51.810001373291016,1001200.0
2009-03-23,50.20000076293945,53.220001220703125,50.0,53.220001220703125,1151800.0
2009-03-24,51.869998931884766,54.02000045776367,51.869998931884766,54.5,778400.0
2009-03-25,52.900001525878906,56.27000045776367,52.900001525878906,57.439998626708984,1312800.0
2009-03-26,55.0,57.68000030517578,55.0,57.70000076293945,1018100.0
2009-03-27,56.13999938964844,57.150001525878906,55.31999969482422,58.040000915527344,622100.0
2009-03-30,56.31999969482422,55.66999816894531,54.77000045776367,56.31999969482422,642300.0
2009-03-31,56.0099983215332,56.150001525878906,55.599998474121094,57.91999816894531,738700.0
2009-04-01,55.77000045776367,57.619998931884766,55.04999923706055,57.75,943800.0
2009-04-02,58.20000076293945,61.81999969482422,58.20000076293945,62.310001373291016,1378300.0
2009-04-03,62.31999969482422,63.630001068115234,61.18000030517578,64.31999969482422,1220800.0
2009-04-06,62.849998474121094,61.61000061035156,60.34000015258789,63.0099983215332,959300.0
2009-04-07,60.349998474121094,59.220001220703125,59.04999923706055,60.709999084472656,1189000.0
2009-04-08,60.20000076293945,62.13999938964844,59.0,62.2599983215332,949800.0
2009-04-09,63.0,63.790000915527344,62.9900016784668,64.25,802400.0
2009-04-13,63.029998779296875,63.349998474121094,62.630001068115234,64.0,706900.0
