Date,leaopen,leaclose,lealow,leahigh,leavolume
2017-03-20,145.1999969482422,144.19000244140625,144.16000366210938,146.30999755859375,524500.0
2017-03-21,144.4199981689453,137.02000427246094,136.72999572753906,145.1999969482422,959100.0
2017-03-22,137.02999877929688,138.4600067138672,136.05999755859375,138.88999938964844,753100.0
2017-03-23,137.3699951171875,137.47999572753906,136.2100067138672,138.42999267578125,685100.0
2017-03-24,138.14999389648438,137.89999389648438,137.16000366210938,139.66000366210938,562000.0
2017-03-27,136.97000122070312,138.16000366210938,136.0500030517578,138.6699981689453,632900.0
2017-03-28,138.02000427246094,140.50999450683594,137.75,140.99000549316406,702000.0
2017-03-29,140.6999969482422,140.57000732421875,140.1999969482422,141.75,538800.0
2017-03-30,140.38999938964844,141.35000610351562,140.02999877929688,141.69000244140625,421000.0
2017-03-31,141.8000030517578,141.5800018310547,141.30999755859375,142.66000366210938,860100.0
2017-04-03,141.94000244140625,136.83999633789062,134.30999755859375,141.94000244140625,1244000.0
2017-04-04,135.6999969482422,134.63999938964844,133.13999938964844,136.3800048828125,1147500.0
2017-04-05,136.2100067138672,133.11000061035156,132.86000061035156,136.2100067138672,901700.0
2017-04-06,132.9199981689453,134.32000732421875,132.41000366210938,134.44000244140625,820500.0
2017-04-07,133.9499969482422,134.36000061035156,133.17999267578125,135.0800018310547,594200.0
2017-04-10,134.3000030517578,133.72999572753906,133.5800018310547,135.33999633789062,683700.0
2017-04-11,133.8000030517578,134.24000549316406,132.08999633789062,134.47000122070312,777000.0
2017-04-12,134.7100067138672,132.8300018310547,132.25,134.8300018310547,588800.0
2017-04-13,132.75999450683594,132.0800018310547,132.00999450683594,133.5399932861328,451200.0
2017-04-17,132.05999755859375,134.52000427246094,132.05999755859375,134.6199951171875,396800.0
2017-04-18,133.9499969482422,134.2899932861328,133.5,134.89999389648438,713400.0
2017-04-19,135.38999938964844,136.5800018310547,134.92999267578125,137.05999755859375,688400.0
2017-04-20,139.0500030517578,140.69000244140625,138.89999389648438,141.60000610351562,987000.0
2017-04-21,140.22999572753906,139.0500030517578,138.4199981689453,140.67999267578125,600900.0
2017-04-24,140.5399932861328,140.83999633789062,140.5,142.1199951171875,749800.0
2017-04-25,141.92999267578125,140.92999267578125,140.16000366210938,142.5,1133200.0
2017-04-26,140.74000549316406,141.0500030517578,138.64999389648438,144.69000244140625,1524400.0
2017-04-27,141.75,142.58999633789062,140.0500030517578,143.22000122070312,906800.0
2017-04-28,142.99000549316406,142.66000366210938,140.85000610351562,143.8800048828125,715900.0
2017-05-01,143.67999267578125,142.6300048828125,142.6300048828125,144.35000610351562,552100.0
2017-05-02,142.4499969482422,134.86000061035156,133.77999877929688,143.0500030517578,1749000.0
2017-05-03,134.8800048828125,136.22999572753906,134.33999633789062,138.25,1115700.0
2017-05-04,136.94000244140625,139.3800048828125,135.25,139.7899932861328,1056600.0
2017-05-05,140.52999877929688,140.83999633789062,138.55999755859375,140.9199981689453,761400.0
2017-05-08,141.17999267578125,142.97000122070312,141.08999633789062,144.7100067138672,1120100.0
2017-05-09,143.58999633789062,144.2100067138672,143.3300018310547,145.24000549316406,839500.0
2017-05-10,144.2899932861328,144.75,143.08999633789062,145.1199951171875,709900.0
2017-05-11,144.66000366210938,144.85000610351562,143.58999633789062,145.77000427246094,607900.0
2017-05-12,144.41000366210938,144.27999877929688,143.33999633789062,144.63999938964844,462200.0
2017-05-15,144.60000610351562,146.25,144.2899932861328,147.00999450683594,657400.0
2017-05-16,146.66000366210938,145.99000549316406,144.0399932861328,147.0,614400.0
2017-05-17,144.17999267578125,141.3699951171875,140.75999450683594,145.4499969482422,797500.0
2017-05-18,140.1999969482422,141.9199981689453,139.55999755859375,142.44000244140625,549100.0
2017-05-19,142.72000122070312,143.47000122070312,142.4499969482422,144.97999572753906,662200.0
2017-05-22,144.99000549316406,145.36000061035156,143.91000366210938,145.67999267578125,577800.0
2017-05-23,145.67999267578125,143.5399932861328,143.2100067138672,145.67999267578125,646200.0
2017-05-24,143.63999938964844,144.6300048828125,143.25999450683594,144.82000732421875,452300.0
2017-05-25,144.97999572753906,144.9600067138672,143.33999633789062,145.42999267578125,683400.0
2017-05-26,144.8000030517578,147.5800018310547,144.55999755859375,147.6300048828125,530800.0
2017-05-30,147.2899932861328,147.4499969482422,147.2899932861328,149.0,537600.0
2017-05-31,147.67999267578125,149.0399932861328,146.1300048828125,149.07000732421875,770700.0
2017-06-01,149.94000244140625,151.86000061035156,149.3300018310547,153.17999267578125,824900.0
2017-06-02,151.91000366210938,152.63999938964844,150.6199951171875,153.27999877929688,534900.0
2017-06-05,152.7899932861328,151.16000366210938,150.6300048828125,152.7899932861328,535600.0
2017-06-06,150.5,150.36000061035156,149.16000366210938,151.1999969482422,657600.0
2017-06-07,149.99000549316406,152.8699951171875,149.44000244140625,153.08999633789062,611000.0
2017-06-08,148.83999633789062,146.91000366210938,146.00999450683594,150.5800018310547,1145600.0
2017-06-09,146.1300048828125,145.6300048828125,144.8800048828125,147.67999267578125,875800.0
2017-06-12,144.85000610351562,146.38999938964844,144.75,146.38999938964844,741400.0
2017-06-13,147.1999969482422,147.75999450683594,145.67999267578125,148.00999450683594,867900.0
2017-06-14,148.10000610351562,146.80999755859375,146.0500030517578,148.10000610351562,676500.0
2017-06-15,145.3699951171875,144.5399932861328,143.36000061035156,145.74000549316406,718800.0
2017-06-16,142.44000244140625,138.4499969482422,137.74000549316406,142.97000122070312,1565600.0
2017-06-19,138.5,138.69000244140625,137.72999572753906,139.11000061035156,1282900.0
2017-06-20,138.38999938964844,136.6699981689453,136.08999633789062,138.77999877929688,1037500.0
2017-06-21,138.0,138.5,136.89999389648438,138.66000366210938,1044700.0
2017-06-22,137.97000122070312,137.86000061035156,137.22999572753906,138.83999633789062,608300.0
2017-06-23,138.3000030517578,138.02000427246094,137.50999450683594,139.22000122070312,809500.0
2017-06-26,138.16000366210938,139.8000030517578,138.16000366210938,140.47000122070312,646700.0
2017-06-27,137.82000732421875,138.13999938964844,135.6199951171875,138.64999389648438,846700.0
2017-06-28,139.10000610351562,139.8300018310547,138.82000732421875,140.36000061035156,566700.0
2017-06-29,140.08999633789062,139.55999755859375,138.6699981689453,140.42999267578125,527600.0
2017-06-30,140.4199981689453,142.0800018310547,140.33999633789062,142.50999450683594,648900.0
2017-07-03,143.36000061035156,143.38999938964844,142.6300048828125,146.3699951171875,373600.0
2017-07-05,143.38999938964844,143.30999755859375,141.9600067138672,144.5500030517578,634700.0
2017-07-06,143.1199951171875,141.13999938964844,140.94000244140625,143.9600067138672,713200.0
2017-07-07,141.14999389648438,144.97000122070312,141.14999389648438,145.0500030517578,582900.0
2017-07-10,145.1699981689453,147.27000427246094,143.92999267578125,147.4600067138672,744500.0
2017-07-11,147.5,148.0,146.44000244140625,149.38999938964844,736900.0
2017-07-12,148.72999572753906,148.05999755859375,147.85000610351562,149.86000061035156,582500.0
2017-07-13,148.1300048828125,149.0399932861328,147.88999938964844,149.9499969482422,436400.0
2017-07-14,149.4199981689453,147.39999389648438,147.0500030517578,149.4199981689453,639700.0
2017-07-17,148.3300018310547,148.39999389648438,147.05999755859375,148.74000549316406,475300.0
2017-07-18,148.50999450683594,148.58999633789062,147.30999755859375,148.91000366210938,680300.0
2017-07-19,149.25999450683594,149.1300048828125,148.1699981689453,149.7100067138672,451600.0
2017-07-20,149.9199981689453,148.36000061035156,148.36000061035156,150.5800018310547,648200.0
2017-07-21,146.49000549316406,144.50999450683594,143.2100067138672,146.49000549316406,1075800.0
2017-07-24,144.5500030517578,144.02999877929688,143.49000549316406,145.08999633789062,565500.0
2017-07-25,144.6699981689453,145.97000122070312,144.58999633789062,146.30999755859375,858900.0
2017-07-26,148.74000549316406,150.61000061035156,148.27999877929688,152.67999267578125,1338800.0
2017-07-27,151.72999572753906,150.6699981689453,148.32000732421875,151.8800048828125,687600.0
2017-07-28,150.08999633789062,149.1699981689453,148.36000061035156,150.08999633789062,450900.0
2017-07-31,149.97999572753906,148.19000244140625,147.33999633789062,149.99000549316406,439400.0
2017-08-01,148.49000549316406,146.22999572753906,143.60000610351562,149.0,1031800.0
2017-08-02,145.32000732421875,145.4600067138672,144.91000366210938,146.61000061035156,514400.0
2017-08-03,145.50999450683594,143.0,142.91000366210938,146.49000549316406,659300.0
2017-08-04,143.77999877929688,145.99000549316406,143.30999755859375,145.99000549316406,483700.0
2017-08-07,146.19000244140625,147.50999450683594,145.88999938964844,147.74000549316406,455100.0
2017-08-08,147.3000030517578,148.08999633789062,147.2899932861328,149.10000610351562,402200.0
2017-08-09,146.74000549316406,145.42999267578125,145.11000061035156,147.6699981689453,481500.0
2017-08-10,144.75999450683594,141.88999938964844,140.4499969482422,145.00999450683594,690100.0
2017-08-11,141.33999633789062,142.74000549316406,141.33999633789062,143.6199951171875,427400.0
2017-08-14,144.27999877929688,144.42999267578125,143.92999267578125,145.39999389648438,842400.0
2017-08-15,144.85000610351562,144.0,143.1199951171875,145.3800048828125,646500.0
2017-08-16,144.49000549316406,145.4600067138672,144.25999450683594,146.02999877929688,499300.0
2017-08-17,145.0,142.3000030517578,142.25,145.9199981689453,458100.0
2017-08-18,142.0,142.05999755859375,141.0,142.94000244140625,546300.0
2017-08-21,142.14999389648438,142.4199981689453,141.5,143.19000244140625,451100.0
2017-08-22,143.10000610351562,145.5399932861328,143.10000610351562,145.72999572753906,552300.0
2017-08-23,144.44000244140625,145.8000030517578,144.44000244140625,147.2899932861328,727200.0
2017-08-24,146.1699981689453,146.3000030517578,145.63999938964844,147.44000244140625,925000.0
2017-08-25,146.8800048828125,144.5399932861328,144.4600067138672,147.14999389648438,638500.0
2017-08-28,144.6999969482422,144.02000427246094,143.97999572753906,145.60000610351562,400900.0
2017-08-29,142.4499969482422,144.30999755859375,142.00999450683594,144.5800018310547,384800.0
2017-08-30,144.16000366210938,147.5399932861328,144.02999877929688,147.60000610351562,897900.0
2017-08-31,147.94000244140625,149.5399932861328,147.5399932861328,149.97999572753906,777600.0
2017-09-01,149.99000549316406,151.61000061035156,149.35000610351562,152.3800048828125,948800.0
2017-09-05,151.6199951171875,151.11000061035156,150.52000427246094,152.0,1065100.0
2017-09-06,151.7100067138672,153.0399932861328,151.3699951171875,153.41000366210938,556600.0
2017-09-07,153.4600067138672,150.75,150.25999450683594,153.8300018310547,819400.0
2017-09-08,150.3000030517578,151.0,149.38999938964844,151.1699981689453,505800.0
2017-09-11,151.8300018310547,152.99000549316406,150.85000610351562,153.25,611200.0
2017-09-12,153.67999267578125,155.58999633789062,153.00999450683594,155.7100067138672,607100.0
2017-09-13,155.0,157.35000610351562,154.55999755859375,157.89999389648438,712300.0
2017-09-14,157.74000549316406,163.5,157.74000549316406,164.1199951171875,1401100.0
2017-09-15,162.8300018310547,167.1699981689453,162.5800018310547,167.6699981689453,1340400.0
2017-09-18,167.6699981689453,166.6199951171875,165.80999755859375,167.9499969482422,1009900.0
2017-09-19,166.64999389648438,166.3000030517578,164.97000122070312,166.86000061035156,782900.0
2017-09-20,166.69000244140625,166.77000427246094,165.99000549316406,167.67999267578125,677100.0
2017-09-21,166.86000061035156,168.42999267578125,166.57000732421875,168.88999938964844,594000.0
2017-09-22,168.5399932861328,170.33999633789062,168.4499969482422,171.3000030517578,638600.0
2017-09-25,170.42999267578125,172.55999755859375,170.42999267578125,173.02000427246094,784300.0
2017-09-26,170.49000549316406,172.60000610351562,170.49000549316406,173.6999969482422,867300.0
2017-09-27,173.41000366210938,172.69000244140625,170.1300048828125,173.41000366210938,724500.0
2017-09-28,172.47999572753906,173.88999938964844,172.1699981689453,174.0,637400.0
2017-09-29,174.22999572753906,173.0800018310547,172.97999572753906,174.66000366210938,520900.0
2017-10-02,173.5,175.0399932861328,173.2100067138672,175.75999450683594,1002500.0
2017-10-03,175.9199981689453,174.27000427246094,173.11000061035156,177.24000549316406,752400.0
2017-10-04,174.3000030517578,175.97000122070312,173.7100067138672,176.22999572753906,1065700.0
2017-10-05,176.0800018310547,175.08999633789062,174.3699951171875,176.44000244140625,641100.0
2017-10-06,174.72000122070312,173.75,173.6300048828125,175.3699951171875,594900.0
2017-10-09,174.33999633789062,173.72000122070312,172.85000610351562,174.63999938964844,309600.0
2017-10-10,174.2100067138672,172.82000732421875,171.24000549316406,174.2100067138672,524000.0
2017-10-11,172.75999450683594,173.41000366210938,171.27999877929688,173.7100067138672,611600.0
2017-10-12,172.2100067138672,172.30999755859375,171.13999938964844,173.02999877929688,526900.0
2017-10-13,173.75,173.3699951171875,172.61000061035156,173.82000732421875,435100.0
2017-10-16,174.30999755859375,174.0800018310547,172.86000061035156,174.5500030517578,340200.0
2017-10-17,174.4199981689453,173.0399932861328,172.42999267578125,174.85000610351562,420400.0
2017-10-18,173.63999938964844,173.0500030517578,172.44000244140625,174.67999267578125,339600.0
2017-10-19,172.64999389648438,172.5399932861328,171.1999969482422,172.89999389648438,328800.0
2017-10-20,173.77999877929688,173.74000549316406,172.25999450683594,174.25999450683594,335500.0
2017-10-23,173.6699981689453,172.30999755859375,172.2899932861328,174.25999450683594,290200.0
2017-10-24,173.66000366210938,174.7899932861328,172.9600067138672,175.38999938964844,650700.0
2017-10-25,174.69000244140625,171.52000427246094,170.27000427246094,175.6300048828125,1069500.0
2017-10-26,172.16000366210938,177.16000366210938,172.16000366210938,178.80999755859375,1420900.0
2017-10-27,177.63999938964844,174.94000244140625,173.44000244140625,177.72000122070312,612100.0
2017-10-30,174.77000427246094,173.2899932861328,172.2100067138672,174.92999267578125,471000.0
2017-10-31,173.41000366210938,175.58999633789062,173.38999938964844,176.1699981689453,600900.0
2017-11-01,177.5,177.14999389648438,176.05999755859375,178.61000061035156,596900.0
2017-11-02,177.11000061035156,176.8300018310547,174.63999938964844,177.99000549316406,495400.0
2017-11-03,177.11000061035156,175.7899932861328,175.4199981689453,178.0399932861328,405300.0
2017-11-06,175.89999389648438,174.47000122070312,173.11000061035156,176.49000549316406,460900.0
2017-11-07,174.6699981689453,174.44000244140625,173.4499969482422,176.1300048828125,462300.0
2017-11-08,174.42999267578125,174.89999389648438,173.02999877929688,174.94000244140625,427900.0
2017-11-09,173.83999633789062,174.52999877929688,173.13999938964844,175.14999389648438,432400.0
2017-11-10,173.97999572753906,175.42999267578125,173.74000549316406,176.1300048828125,393600.0
2017-11-13,174.9600067138672,174.36000061035156,173.88999938964844,175.85000610351562,257700.0
2017-11-14,173.92999267578125,174.92999267578125,173.75,175.5,372200.0
2017-11-15,174.16000366210938,173.1300048828125,172.61000061035156,174.66000366210938,533000.0
2017-11-16,172.92999267578125,173.72000122070312,171.61000061035156,174.1999969482422,426000.0
2017-11-17,173.35000610351562,174.8800048828125,172.47000122070312,175.05999755859375,352100.0
2017-11-20,175.5,176.83999633789062,175.5,178.11000061035156,551300.0
2017-11-21,177.32000732421875,176.63999938964844,176.5,178.0500030517578,376700.0
2017-11-22,177.24000549316406,176.1999969482422,174.72999572753906,177.38999938964844,349300.0
2017-11-24,177.02999877929688,177.14999389648438,175.97999572753906,177.25999450683594,146500.0
2017-11-27,176.8000030517578,175.9199981689453,175.0399932861328,177.49000549316406,352100.0
2017-11-28,176.4600067138672,179.27999877929688,175.82000732421875,179.61000061035156,380200.0
2017-11-29,179.8699951171875,179.10000610351562,178.6699981689453,180.11000061035156,397800.0
2017-11-30,180.11000061035156,180.88999938964844,178.77999877929688,181.3800048828125,457100.0
2017-12-01,180.86000061035156,178.33999633789062,175.36000061035156,180.86000061035156,383200.0
2017-12-04,180.2899932861328,177.0,176.8300018310547,180.36000061035156,373000.0
2017-12-05,177.25,177.8000030517578,175.8300018310547,178.4199981689453,391400.0
2017-12-06,176.6699981689453,174.00999450683594,173.35000610351562,177.83999633789062,536900.0
2017-12-07,174.1699981689453,175.92999267578125,173.16000366210938,177.27999877929688,584800.0
2017-12-08,176.1300048828125,177.07000732421875,175.9199981689453,178.41000366210938,591600.0
2017-12-11,177.02999877929688,175.2899932861328,175.00999450683594,177.72999572753906,511700.0
2017-12-12,175.42999267578125,176.35000610351562,174.77999877929688,176.9499969482422,395200.0
2017-12-13,176.75999450683594,174.02999877929688,173.35000610351562,177.1699981689453,548800.0
2017-12-14,174.27999877929688,171.86000061035156,171.14999389648438,175.36000061035156,454500.0
2017-12-15,171.8300018310547,172.39999389648438,171.69000244140625,173.58999633789062,505200.0
2017-12-18,173.77999877929688,176.50999450683594,172.39999389648438,176.8000030517578,494600.0
2017-12-19,177.8000030517578,177.3699951171875,176.6999969482422,179.16000366210938,458700.0
2017-12-20,178.11000061035156,179.8699951171875,177.25999450683594,180.3699951171875,401600.0
2017-12-21,180.58999633789062,180.0,179.8800048828125,181.4600067138672,470500.0
2017-12-22,179.6699981689453,177.69000244140625,177.1999969482422,180.00999450683594,264400.0
2017-12-26,176.97000122070312,176.97999572753906,176.25,177.83999633789062,182900.0
2017-12-27,176.74000549316406,178.49000549316406,176.74000549316406,178.5800018310547,267000.0
2017-12-28,178.77000427246094,179.58999633789062,177.83999633789062,179.77999877929688,316200.0
2017-12-29,179.8000030517578,176.66000366210938,176.57000732421875,179.97999572753906,332100.0
2018-01-02,177.10000610351562,178.8000030517578,176.69000244140625,179.02999877929688,369400.0
2018-01-03,178.92999267578125,180.0800018310547,178.05999755859375,180.3000030517578,555400.0
2018-01-04,181.49000549316406,186.14999389648438,181.49000549316406,186.8800048828125,546700.0
2018-01-05,188.5800018310547,191.38999938964844,187.58999633789062,192.1300048828125,623600.0
2018-01-08,191.8300018310547,189.49000549316406,188.66000366210938,192.0,480200.0
2018-01-09,190.41000366210938,189.3800048828125,188.32000732421875,191.02000427246094,485600.0
2018-01-10,188.39999389648438,182.50999450683594,181.49000549316406,188.58999633789062,920600.0
2018-01-11,183.3800048828125,184.91000366210938,182.9600067138672,185.32000732421875,882700.0
2018-01-12,185.69000244140625,189.13999938964844,185.0500030517578,189.52000427246094,646300.0
2018-01-16,190.82000732421875,187.1199951171875,185.38999938964844,192.69000244140625,1020500.0
2018-01-17,187.22999572753906,192.1300048828125,185.2100067138672,193.1199951171875,594600.0
2018-01-18,192.4499969482422,190.97000122070312,189.3000030517578,192.50999450683594,424200.0
2018-01-19,191.9199981689453,191.17999267578125,189.77000427246094,192.27999877929688,457000.0
2018-01-22,190.88999938964844,190.25,188.39999389648438,191.6699981689453,441700.0
2018-01-23,191.1699981689453,188.44000244140625,187.1199951171875,191.1699981689453,506200.0
2018-01-24,189.75,192.35000610351562,188.9199981689453,192.5800018310547,603600.0
2018-01-25,193.5800018310547,191.64999389648438,190.08999633789062,193.72999572753906,870700.0
2018-01-26,193.57000732421875,197.99000549316406,192.0,199.3000030517578,1119400.0
