Date,vircopen,vircclose,virclow,virchigh,vircvolume
2008-05-27,4.800000190734863,4.769999980926514,4.650000095367432,4.800000190734863,5400.0
2008-05-28,4.920000076293945,4.900000095367432,4.900000095367432,5.199999809265137,18900.0
2008-05-29,5.130000114440918,4.920000076293945,4.900000095367432,5.139999866485596,5900.0
2008-05-30,4.860000133514404,5.0,4.75,5.0,13000.0
2008-06-02,5.0,4.710000038146973,4.710000038146973,5.0,8800.0
2008-06-03,4.739999771118164,4.920000076293945,4.699999809265137,4.920000076293945,11100.0
2008-06-04,4.78000020980835,4.960000038146973,4.71999979019165,4.960000038146973,14900.0
2008-06-05,4.739999771118164,5.010000228881836,4.71999979019165,5.010000228881836,2000.0
2008-06-06,5.070000171661377,4.889999866485596,4.829999923706055,5.070000171661377,3300.0
2008-06-09,4.760000228881836,4.849999904632568,4.449999809265137,4.849999904632568,21400.0
2008-06-10,4.829999923706055,4.809999942779541,4.769999980926514,4.909999847412109,2400.0
2008-06-11,4.769999980926514,4.809999942779541,4.769999980926514,4.880000114440918,1800.0
2008-06-12,4.769999980926514,4.599999904632568,4.539999961853027,4.840000152587891,6900.0
2008-06-13,4.619999885559082,4.869999885559082,4.619999885559082,5.010000228881836,8100.0
2008-06-16,4.789999961853027,4.78000020980835,4.420000076293945,4.789999961853027,7800.0
2008-06-17,4.840000152587891,4.900000095367432,4.760000228881836,4.96999979019165,5600.0
2008-06-18,5.0,4.860000133514404,4.849999904632568,5.0,4800.0
2008-06-19,4.840000152587891,4.920000076293945,4.829999923706055,4.940000057220459,7000.0
2008-06-20,5.0,4.920000076293945,4.849999904632568,5.239999771118164,6200.0
2008-06-23,4.760000228881836,4.599999904632568,4.5,4.809999942779541,10500.0
2008-06-24,4.679999828338623,4.599999904632568,4.599999904632568,4.71999979019165,3800.0
2008-06-25,4.489999771118164,4.610000133514404,4.489999771118164,4.659999847412109,4000.0
2008-06-26,4.739999771118164,4.670000076293945,4.670000076293945,4.760000228881836,2200.0
2008-06-27,4.659999847412109,4.650000095367432,4.599999904632568,4.659999847412109,900.0
2008-06-30,4.630000114440918,4.989999771118164,4.630000114440918,4.989999771118164,2500.0
2008-07-01,4.739999771118164,4.619999885559082,4.599999904632568,4.769999980926514,2000.0
2008-07-02,4.599999904632568,4.619999885559082,4.599999904632568,4.619999885559082,600.0
2008-07-03,4.710000038146973,4.599999904632568,4.489999771118164,4.710000038146973,1500.0
2008-07-07,4.559999942779541,4.630000114440918,4.559999942779541,4.690000057220459,2400.0
2008-07-08,4.599999904632568,4.619999885559082,4.539999961853027,4.659999847412109,9100.0
2008-07-09,4.449999809265137,4.789999961853027,4.449999809265137,4.789999961853027,6100.0
2008-07-10,4.619999885559082,4.630000114440918,4.420000076293945,4.670000076293945,5600.0
2008-07-11,4.449999809265137,4.670000076293945,4.449999809265137,4.699999809265137,15300.0
2008-07-14,4.579999923706055,4.539999961853027,4.429999828338623,4.579999923706055,2200.0
2008-07-15,4.440000057220459,4.420000076293945,4.420000076293945,4.460000038146973,3000.0
2008-07-16,4.420000076293945,4.639999866485596,4.420000076293945,4.639999866485596,1100.0
2008-07-17,4.539999961853027,4.679999828338623,4.53000020980835,4.679999828338623,4300.0
2008-07-18,4.639999866485596,4.570000171661377,4.5,4.639999866485596,2100.0
2008-07-21,4.429999828338623,4.510000228881836,4.429999828338623,4.510000228881836,2400.0
2008-07-22,4.550000190734863,4.449999809265137,4.420000076293945,4.550000190734863,10000.0
2008-07-23,4.420000076293945,4.420000076293945,4.260000228881836,4.480000019073486,9000.0
2008-07-24,4.420000076293945,4.380000114440918,4.380000114440918,4.53000020980835,900.0
2008-07-25,4.400000095367432,4.389999866485596,4.380000114440918,4.420000076293945,10400.0
2008-07-28,4.309999942779541,4.349999904632568,4.230000019073486,4.400000095367432,7900.0
2008-07-29,4.349999904632568,4.400000095367432,4.300000190734863,4.460000038146973,6400.0
2008-07-30,4.360000133514404,4.599999904632568,4.199999809265137,4.599999904632568,5400.0
2008-07-31,4.369999885559082,4.710000038146973,4.25,4.710000038146973,1800.0
2008-08-01,4.710000038146973,4.710000038146973,4.710000038146973,4.710000038146973,0.0
2008-08-04,4.489999771118164,4.449999809265137,4.25,4.489999771118164,1400.0
2008-08-05,4.400000095367432,4.5,4.400000095367432,4.5,2300.0
2008-08-06,4.369999885559082,4.449999809265137,4.369999885559082,4.449999809265137,2200.0
2008-08-07,4.329999923706055,4.400000095367432,4.329999923706055,4.400000095367432,11100.0
2008-08-08,4.309999942779541,4.400000095367432,4.300000190734863,4.489999771118164,7400.0
2008-08-11,4.25,4.300000190734863,4.25,4.300000190734863,11400.0
2008-08-12,4.289999961853027,4.300000190734863,4.260000228881836,4.300000190734863,6700.0
2008-08-13,4.289999961853027,4.449999809265137,4.289999961853027,4.5,70900.0
2008-08-14,4.389999866485596,4.449999809265137,4.389999866485596,4.599999904632568,46600.0
2008-08-15,4.389999866485596,4.420000076293945,4.389999866485596,4.46999979019165,1400.0
2008-08-18,4.480000019073486,4.480000019073486,4.480000019073486,4.489999771118164,600.0
2008-08-19,4.409999847412109,4.400000095367432,4.400000095367432,4.460000038146973,5800.0
2008-08-20,4.409999847412109,4.480000019073486,4.409999847412109,4.480000019073486,1800.0
2008-08-21,4.400000095367432,4.409999847412109,4.400000095367432,4.5,600.0
2008-08-22,4.409999847412109,4.309999942779541,4.269999980926514,4.429999828338623,20900.0
2008-08-25,4.269999980926514,4.349999904632568,4.25,4.349999904632568,400.0
2008-08-26,4.400000095367432,4.5,4.300000190734863,4.550000190734863,3300.0
2008-08-27,4.570000171661377,4.570000171661377,4.539999961853027,4.599999904632568,4500.0
2008-08-28,4.5,4.360000133514404,4.289999961853027,4.5,12800.0
2008-08-29,4.309999942779541,4.360000133514404,4.309999942779541,4.360000133514404,51300.0
2008-09-02,4.360000133514404,4.360000133514404,4.360000133514404,4.360000133514404,0.0
2008-09-03,4.360000133514404,4.389999866485596,4.360000133514404,4.389999866485596,600.0
2008-09-04,4.320000171661377,4.309999942779541,4.309999942779541,4.320000171661377,1300.0
2008-09-05,4.309999942779541,4.309999942779541,4.309999942779541,4.309999942779541,1000.0
2008-09-08,4.309999942779541,4.309999942779541,4.309999942779541,4.309999942779541,100.0
2008-09-09,4.309999942779541,4.389999866485596,4.260000228881836,4.389999866485596,10600.0
2008-09-10,4.260000228881836,4.360000133514404,4.260000228881836,4.360000133514404,3100.0
2008-09-11,4.400000095367432,4.369999885559082,4.360000133514404,4.420000076293945,3100.0
2008-09-12,4.300000190734863,4.320000171661377,4.21999979019165,4.320000171661377,9500.0
2008-09-15,4.150000095367432,4.269999980926514,4.099999904632568,4.269999980926514,1600.0
2008-09-16,4.269999980926514,4.300000190734863,4.110000133514404,4.300000190734863,900.0
2008-09-17,4.320000171661377,4.0,3.990000009536743,4.320000171661377,5700.0
2008-09-18,3.890000104904175,3.9600000381469727,3.890000104904175,4.239999771118164,25300.0
2008-09-19,3.9600000381469727,3.890000104904175,3.559999942779541,4.28000020980835,9900.0
2008-09-22,3.700000047683716,3.680000066757202,3.5999999046325684,3.700000047683716,2600.0
2008-09-23,3.6500000953674316,3.640000104904175,3.5999999046325684,3.6500000953674316,5200.0
2008-09-24,3.640000104904175,3.5999999046325684,3.5999999046325684,3.640000104904175,5200.0
2008-09-25,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.819999933242798,12300.0
2008-09-26,3.5999999046325684,3.559999942779541,3.549999952316284,3.5999999046325684,3700.0
2008-09-29,3.549999952316284,3.630000114440918,3.549999952316284,3.680000066757202,4900.0
2008-09-30,3.609999895095825,3.430000066757202,3.4200000762939453,3.609999895095825,15700.0
2008-10-01,3.380000114440918,3.6500000953674316,3.380000114440918,3.6500000953674316,6900.0
2008-10-02,3.4000000953674316,3.3499999046325684,3.3499999046325684,3.5399999618530273,1800.0
2008-10-03,3.390000104904175,3.4000000953674316,3.3299999237060547,3.4000000953674316,21800.0
2008-10-06,3.359999895095825,3.319999933242798,3.25,3.559999942779541,21300.0
2008-10-07,3.319999933242798,3.1500000953674316,3.0999999046325684,3.319999933242798,39800.0
2008-10-08,3.1600000858306885,3.0999999046325684,3.0999999046325684,3.180000066757202,900.0
2008-10-09,3.0999999046325684,3.049999952316284,3.049999952316284,3.1500000953674316,53300.0
2008-10-10,3.0199999809265137,3.0899999141693115,2.3499999046325684,3.0999999046325684,58000.0
2008-10-13,3.2799999713897705,3.1500000953674316,3.1500000953674316,3.2799999713897705,25600.0
2008-10-14,3.1500000953674316,3.009999990463257,3.0,3.1500000953674316,9400.0
2008-10-15,2.950000047683716,3.0,2.75,3.0,9100.0
2008-10-16,2.6700000762939453,2.7799999713897705,2.6700000762939453,2.9000000953674316,400.0
2008-10-17,2.6500000953674316,2.7799999713897705,2.4000000953674316,3.0,38500.0
2008-10-20,2.7899999618530273,2.7200000286102295,2.700000047683716,2.7899999618530273,58600.0
2008-10-21,2.75,2.75,2.740000009536743,2.7699999809265137,11700.0
2008-10-22,2.700000047683716,2.740000009536743,2.6700000762939453,2.75,12800.0
2008-10-23,2.7100000381469727,2.559999942779541,2.5,2.7100000381469727,7200.0
2008-10-24,2.4800000190734863,2.4000000953674316,2.200000047683716,2.4800000190734863,67100.0
2008-10-27,2.619999885559082,2.259999990463257,2.25,2.619999885559082,14800.0
2008-10-28,2.25,2.259999990463257,2.200000047683716,2.4700000286102295,7500.0
2008-10-29,2.3399999141693115,2.309999942779541,2.2899999618530273,2.3399999141693115,700.0
2008-10-30,2.4700000286102295,2.509999990463257,2.430000066757202,2.509999990463257,1100.0
2008-10-31,2.5899999141693115,2.740000009536743,2.450000047683716,2.740000009536743,21900.0
2008-11-03,2.75,2.930000066757202,2.75,2.930000066757202,7200.0
2008-11-04,3.25,3.069999933242798,3.069999933242798,3.8499999046325684,6500.0
2008-11-05,3.1700000762939453,3.700000047683716,3.1700000762939453,3.700000047683716,3000.0
2008-11-06,3.8499999046325684,3.5399999618530273,3.490000009536743,3.8499999046325684,2200.0
2008-11-07,3.25,3.450000047683716,3.2200000286102295,3.5,8800.0
2008-11-10,3.5,3.5999999046325684,3.4800000190734863,3.940000057220459,9300.0
2008-11-11,3.369999885559082,3.200000047683716,3.0999999046325684,3.369999885559082,7900.0
2008-11-12,3.119999885559082,2.9100000858306885,2.8499999046325684,3.119999885559082,8400.0
2008-11-13,2.799999952316284,3.180000066757202,2.609999895095825,3.180000066757202,11600.0
2008-11-14,2.799999952316284,2.890000104904175,2.5799999237060547,2.9700000286102295,17200.0
2008-11-17,2.759999990463257,2.6500000953674316,2.630000114440918,2.8299999237060547,4800.0
2008-11-18,2.5899999141693115,3.4000000953674316,2.5899999141693115,3.4000000953674316,8300.0
2008-11-19,3.299999952316284,2.859999895095825,2.809999942779541,3.299999952316284,7300.0
2008-11-20,2.950000047683716,2.7300000190734863,2.7100000381469727,2.990000009536743,8300.0
2008-11-21,2.9000000953674316,2.5999999046325684,2.5999999046325684,2.9000000953674316,8500.0
2008-11-24,2.6600000858306885,2.069999933242798,2.0,2.700000047683716,52800.0
2008-11-25,2.190000057220459,2.259999990463257,2.190000057220459,2.2899999618530273,5800.0
2008-11-26,2.25,2.180000066757202,2.1700000762939453,2.25,2200.0
2008-11-28,2.1500000953674316,2.190000057220459,2.1500000953674316,2.190000057220459,3000.0
2008-12-01,2.2200000286102295,2.3399999141693115,2.109999895095825,2.3399999141693115,27100.0
2008-12-02,2.359999895095825,2.5199999809265137,2.359999895095825,2.5899999141693115,1800.0
2008-12-03,2.5199999809265137,2.5199999809265137,2.5199999809265137,2.5199999809265137,0.0
2008-12-04,2.5799999237060547,2.940000057220459,2.5799999237060547,2.940000057220459,800.0
2008-12-05,2.509999990463257,2.700000047683716,2.5,2.700000047683716,600.0
2008-12-08,2.549999952316284,2.309999942779541,2.0999999046325684,2.5999999046325684,20500.0
2008-12-09,2.2200000286102295,2.1700000762939453,2.1700000762939453,2.2899999618530273,9300.0
2008-12-10,2.1700000762939453,1.9600000381469727,1.9199999570846558,2.430000066757202,41300.0
2008-12-11,1.9600000381469727,1.9800000190734863,1.9600000381469727,2.25,12000.0
2008-12-12,1.9600000381469727,1.899999976158142,1.659999966621399,1.9900000095367432,38400.0
2008-12-15,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,100.0
2008-12-16,1.9199999570846558,1.8700000047683716,1.850000023841858,1.9199999570846558,40000.0
2008-12-17,1.809999942779541,1.9500000476837158,1.809999942779541,1.9600000381469727,283000.0
2008-12-18,1.899999976158142,2.059999942779541,1.850000023841858,2.069999933242798,35600.0
2008-12-19,1.9700000286102295,2.069999933242798,1.809999942779541,2.069999933242798,27400.0
2008-12-22,1.9700000286102295,2.059999942779541,1.8799999952316284,2.059999942779541,17800.0
2008-12-23,2.059999942779541,1.8700000047683716,1.8700000047683716,2.059999942779541,14900.0
2008-12-24,1.8799999952316284,1.8799999952316284,1.8600000143051147,1.9199999570846558,15100.0
2008-12-26,1.899999976158142,1.9600000381469727,1.899999976158142,1.9600000381469727,7900.0
2008-12-29,1.9199999570846558,1.899999976158142,1.8700000047683716,1.9199999570846558,14500.0
2008-12-30,1.899999976158142,1.899999976158142,1.8700000047683716,1.899999976158142,35500.0
2008-12-31,1.850000023841858,1.9500000476837158,1.8300000429153442,1.9500000476837158,14800.0
2009-01-02,1.909999966621399,1.9800000190734863,1.909999966621399,1.9900000095367432,1600.0
2009-01-05,1.9800000190734863,1.8899999856948853,1.8600000143051147,2.009999990463257,9100.0
2009-01-06,2.0199999809265137,2.0999999046325684,2.0,2.109999895095825,6800.0
2009-01-07,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0.0
2009-01-08,2.0199999809265137,2.049999952316284,2.0199999809265137,2.0799999237060547,3700.0
2009-01-09,2.009999990463257,2.009999990463257,2.0,2.009999990463257,19800.0
2009-01-12,2.069999933242798,2.0799999237060547,2.0199999809265137,2.109999895095825,9800.0
2009-01-13,2.0899999141693115,2.0799999237060547,2.0799999237060547,2.0899999141693115,200.0
2009-01-14,2.0999999046325684,2.380000114440918,2.069999933242798,2.380000114440918,29600.0
2009-01-15,2.3299999237060547,2.299999952316284,2.2699999809265137,2.369999885559082,3800.0
2009-01-16,2.2899999618530273,2.299999952316284,2.25,2.299999952316284,5300.0
2009-01-20,2.2300000190734863,2.2300000190734863,2.2300000190734863,2.240000009536743,5200.0
2009-01-21,2.25,2.25,2.25,2.25,200.0
2009-01-22,2.299999952316284,2.259999990463257,2.259999990463257,2.3499999046325684,5800.0
2009-01-23,2.259999990463257,2.259999990463257,2.259999990463257,2.259999990463257,0.0
2009-01-26,2.259999990463257,2.259999990463257,2.259999990463257,2.259999990463257,0.0
2009-01-27,2.299999952316284,2.259999990463257,2.25,2.299999952316284,5800.0
2009-01-28,2.2699999809265137,2.0799999237060547,2.0799999237060547,2.2699999809265137,6300.0
2009-01-29,2.109999895095825,2.140000104904175,2.059999942779541,2.1600000858306885,2100.0
2009-01-30,2.0799999237060547,2.119999885559082,2.0799999237060547,2.119999885559082,300.0
2009-02-02,2.140000104904175,2.1500000953674316,2.119999885559082,2.1500000953674316,2100.0
2009-02-03,2.1500000953674316,2.1500000953674316,2.1500000953674316,2.1500000953674316,0.0
2009-02-04,2.2200000286102295,2.2200000286102295,2.2200000286102295,2.2200000286102295,6300.0
2009-02-05,2.2300000190734863,2.2699999809265137,2.2300000190734863,2.2699999809265137,700.0
2009-02-06,2.3299999237060547,2.380000114440918,2.309999942779541,2.380000114440918,2100.0
2009-02-09,2.380000114440918,2.380000114440918,2.380000114440918,2.380000114440918,0.0
2009-02-10,2.380000114440918,2.3399999141693115,2.3399999141693115,2.380000114440918,300.0
2009-02-11,2.3399999141693115,2.1500000953674316,2.130000114440918,2.3399999141693115,1800.0
2009-02-12,2.140000104904175,2.140000104904175,2.140000104904175,2.140000104904175,100.0
2009-02-13,2.140000104904175,2.140000104904175,2.140000104904175,2.140000104904175,0.0
2009-02-17,2.140000104904175,2.140000104904175,2.140000104904175,2.140000104904175,0.0
2009-02-18,2.140000104904175,2.1700000762939453,2.140000104904175,2.1700000762939453,500.0
2009-02-19,2.140000104904175,2.0399999618530273,2.0,2.140000104904175,2400.0
2009-02-20,1.9900000095367432,2.0,1.9900000095367432,2.0,200.0
2009-02-23,1.9299999475479126,1.9299999475479126,1.9299999475479126,1.9700000286102295,4200.0
2009-02-24,1.8799999952316284,1.8799999952316284,1.8799999952316284,1.8799999952316284,100.0
2009-02-25,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,100.0
2009-02-26,1.850000023841858,1.850000023841858,1.850000023841858,2.069999933242798,9100.0
2009-02-27,1.9600000381469727,1.850000023841858,1.850000023841858,2.1600000858306885,1300.0
2009-03-02,1.840000033378601,1.7300000190734863,1.7200000286102295,1.9199999570846558,2500.0
2009-03-03,1.8200000524520874,1.809999942779541,1.7300000190734863,1.8200000524520874,2600.0
2009-03-04,2.380000114440918,1.7200000286102295,1.7200000286102295,2.380000114440918,3500.0
2009-03-05,2.130000114440918,1.9800000190734863,1.9800000190734863,2.130000114440918,3300.0
2009-03-06,1.809999942779541,1.850000023841858,1.809999942779541,1.850000023841858,800.0
2009-03-09,1.7699999809265137,1.7300000190734863,1.7100000381469727,1.850000023841858,3700.0
2009-03-10,1.649999976158142,1.7799999713897705,1.649999976158142,1.7999999523162842,13100.0
2009-03-11,1.7799999713897705,1.9299999475479126,1.7400000095367432,1.9299999475479126,900.0
2009-03-12,1.7300000190734863,1.8799999952316284,1.649999976158142,1.899999976158142,1800.0
2009-03-13,1.9500000476837158,1.9500000476837158,1.9500000476837158,1.9700000286102295,700.0
2009-03-16,1.9500000476837158,2.0399999618530273,1.9500000476837158,2.119999885559082,6600.0
2009-03-17,2.0299999713897705,2.0399999618530273,2.0,2.0899999141693115,800.0
2009-03-18,2.049999952316284,2.0199999809265137,1.9800000190734863,2.069999933242798,5100.0
2009-03-19,2.0299999713897705,2.0299999713897705,2.0299999713897705,2.049999952316284,1100.0
2009-03-20,2.0,2.319999933242798,2.0,2.319999933242798,9700.0
2009-03-23,2.259999990463257,2.3499999046325684,2.259999990463257,2.369999885559082,6600.0
2009-03-24,2.380000114440918,2.4000000953674316,2.3399999141693115,2.440000057220459,4600.0
2009-03-25,2.4000000953674316,2.7300000190734863,2.259999990463257,2.7300000190734863,5900.0
2009-03-26,2.690000057220459,2.890000104904175,2.2699999809265137,2.890000104904175,7800.0
2009-03-27,2.5899999141693115,2.5899999141693115,2.5,2.609999895095825,2700.0
2009-03-30,2.809999942779541,2.7100000381469727,2.549999952316284,2.819999933242798,800.0
2009-03-31,2.8299999237060547,2.880000114440918,2.740000009536743,3.0,51800.0
2009-04-01,2.8399999141693115,2.9000000953674316,2.819999933242798,2.9000000953674316,1800.0
2009-04-02,2.640000104904175,2.700000047683716,2.5999999046325684,2.700000047683716,3600.0
2009-04-03,2.5199999809265137,2.559999942779541,2.5199999809265137,2.690000057220459,3000.0
2009-04-06,2.559999942779541,2.609999895095825,2.509999990463257,2.7799999713897705,4100.0
2009-04-07,2.5999999046325684,2.190000057220459,1.8899999856948853,2.5999999046325684,70700.0
2009-04-08,2.140000104904175,2.25,2.130000114440918,2.319999933242798,9600.0
2009-04-09,2.4100000858306885,2.4600000381469727,2.369999885559082,2.509999990463257,10500.0
