Date,occopen,occclose,occlow,occhigh,occvolume
2008-03-24,4.480000019073486,4.699999809265137,4.480000019073486,4.739999771118164,21400.0
2008-03-25,4.619999885559082,4.75,4.619999885559082,4.75,15500.0
2008-03-26,4.760000228881836,4.769999980926514,4.710000038146973,4.769999980926514,2800.0
2008-03-27,4.769999980926514,4.78000020980835,4.710000038146973,4.78000020980835,5700.0
2008-03-28,4.789999961853027,4.849999904632568,4.75,4.849999904632568,4600.0
2008-03-31,4.769999980926514,5.0,4.710000038146973,5.0,10400.0
2008-04-01,4.800000190734863,4.880000114440918,4.710000038146973,4.949999809265137,10600.0
2008-04-02,4.679999828338623,4.989999771118164,4.679999828338623,4.989999771118164,11300.0
2008-04-03,4.690000057220459,4.940000057220459,4.690000057220459,4.980000019073486,4500.0
2008-04-04,4.940000057220459,4.78000020980835,4.619999885559082,4.960000038146973,5700.0
2008-04-07,4.760000228881836,4.929999828338623,4.619999885559082,4.980000019073486,6700.0
2008-04-08,4.869999885559082,4.800000190734863,4.650000095367432,4.920000076293945,2100.0
2008-04-09,4.699999809265137,4.769999980926514,4.599999904632568,4.800000190734863,7500.0
2008-04-10,4.730000019073486,4.760000228881836,4.730000019073486,4.849999904632568,6400.0
2008-04-11,4.75,4.75,4.75,4.800000190734863,4700.0
2008-04-14,4.75,4.739999771118164,4.739999771118164,4.940000057220459,4700.0
2008-04-15,4.75,4.75,4.75,4.75,1000.0
2008-04-16,4.820000171661377,4.800000190734863,4.730000019073486,4.900000095367432,4400.0
2008-04-17,4.730000019073486,4.75,4.579999923706055,4.789999961853027,17700.0
2008-04-18,4.78000020980835,4.760000228881836,4.760000228881836,4.869999885559082,3100.0
2008-04-21,4.840000152587891,4.800000190734863,4.800000190734863,4.840000152587891,1300.0
2008-04-22,4.789999961853027,4.829999923706055,4.75,4.929999828338623,3000.0
2008-04-23,4.840000152587891,4.659999847412109,4.5,4.980000019073486,18100.0
2008-04-24,4.659999847412109,4.690000057220459,4.659999847412109,4.909999847412109,7600.0
2008-04-25,4.699999809265137,4.690000057220459,4.690000057220459,4.769999980926514,3000.0
2008-04-28,4.690000057220459,4.760000228881836,4.690000057220459,4.809999942779541,2400.0
2008-04-29,4.900000095367432,4.800000190734863,4.800000190734863,4.900000095367432,3900.0
2008-04-30,4.829999923706055,4.789999961853027,4.670000076293945,4.840000152587891,3500.0
2008-05-01,4.889999866485596,4.880000114440918,4.880000114440918,4.889999866485596,2200.0
2008-05-02,4.889999866485596,4.869999885559082,4.78000020980835,4.96999979019165,3100.0
2008-05-05,4.880000114440918,4.880000114440918,4.869999885559082,4.900000095367432,900.0
2008-05-06,4.949999809265137,4.980000019073486,4.78000020980835,4.980000019073486,10200.0
2008-05-07,5.0,4.900000095367432,4.820000171661377,5.0,4600.0
2008-05-08,4.940000057220459,4.940000057220459,4.940000057220459,4.949999809265137,1600.0
2008-05-09,5.070000171661377,5.039999961853027,4.889999866485596,5.070000171661377,4500.0
2008-05-12,5.090000152587891,5.110000133514404,5.039999961853027,5.119999885559082,7500.0
2008-05-13,5.159999847412109,5.139999866485596,5.110000133514404,5.159999847412109,8700.0
2008-05-14,5.159999847412109,5.400000095367432,5.139999866485596,5.409999847412109,43800.0
2008-05-15,5.449999809265137,5.5,5.150000095367432,5.690000057220459,25100.0
2008-05-16,5.599999904632568,5.440000057220459,5.420000076293945,5.599999904632568,8000.0
2008-05-19,5.570000171661377,5.590000152587891,5.480000019073486,5.690000057220459,25700.0
2008-05-20,5.690000057220459,5.690000057220459,5.460000038146973,5.75,21100.0
2008-05-21,5.699999809265137,5.579999923706055,5.489999771118164,5.739999771118164,6000.0
2008-05-22,5.510000228881836,5.75,5.510000228881836,5.75,16200.0
2008-05-23,5.75,5.659999847412109,5.25,5.949999809265137,15800.0
2008-05-27,5.650000095367432,5.949999809265137,5.460000038146973,5.989999771118164,31000.0
2008-05-28,6.0,6.190000057220459,6.0,6.699999809265137,77200.0
2008-05-29,6.260000228881836,6.619999885559082,6.260000228881836,6.699999809265137,47500.0
2008-05-30,6.630000114440918,6.309999942779541,6.0,6.630000114440918,33200.0
2008-06-02,6.349999904632568,6.260000228881836,6.119999885559082,6.650000095367432,24700.0
2008-06-03,6.130000114440918,6.090000152587891,6.059999942779541,6.25,11000.0
2008-06-04,6.119999885559082,6.190000057220459,6.019999980926514,6.389999866485596,19500.0
2008-06-05,6.269999980926514,6.400000095367432,6.25,6.46999979019165,20100.0
2008-06-06,6.449999809265137,6.260000228881836,6.150000095367432,6.46999979019165,9900.0
2008-06-09,6.349999904632568,6.199999809265137,6.0,6.349999904632568,16500.0
2008-06-10,6.050000190734863,6.010000228881836,5.809999942779541,6.389999866485596,15900.0
2008-06-11,6.0,6.099999904632568,5.949999809265137,6.380000114440918,14400.0
2008-06-12,6.650000095367432,7.159999847412109,6.599999904632568,7.289999961853027,177200.0
2008-06-13,7.199999809265137,6.869999885559082,6.659999847412109,7.25,57300.0
2008-06-16,6.869999885559082,6.679999828338623,6.670000076293945,6.900000095367432,20100.0
2008-06-17,6.559999942779541,6.949999809265137,6.300000190734863,7.099999904632568,33400.0
2008-06-18,6.820000171661377,7.010000228881836,6.699999809265137,7.199999809265137,48600.0
2008-06-19,6.789999961853027,7.039999961853027,6.75,7.059999942779541,9800.0
2008-06-20,7.050000190734863,7.130000114440918,6.800000190734863,7.199999809265137,31500.0
2008-06-23,7.059999942779541,7.199999809265137,6.900000095367432,7.449999809265137,46200.0
2008-06-24,7.150000095367432,6.989999771118164,6.760000228881836,7.150000095367432,26600.0
2008-06-25,7.110000133514404,7.010000228881836,6.840000152587891,7.300000190734863,19300.0
2008-06-26,7.019999980926514,6.900000095367432,6.849999904632568,7.210000038146973,5300.0
2008-06-27,6.809999942779541,6.840000152587891,6.75,6.940000057220459,22100.0
2008-06-30,7.079999923706055,6.960000038146973,6.849999904632568,7.150000095367432,43600.0
2008-07-01,7.039999961853027,6.409999847412109,6.230000019073486,7.039999961853027,71800.0
2008-07-02,6.75,6.420000076293945,6.300000190734863,6.75,18900.0
2008-07-03,6.340000152587891,6.0,5.920000076293945,6.340000152587891,16400.0
2008-07-07,6.0,5.699999809265137,5.289999961853027,6.21999979019165,43000.0
2008-07-08,5.619999885559082,6.0,5.400000095367432,6.03000020980835,29100.0
2008-07-09,6.0,6.070000171661377,6.0,6.25,11200.0
2008-07-10,6.010000228881836,6.050000190734863,5.909999847412109,6.289999961853027,18900.0
2008-07-11,6.0,6.170000076293945,5.900000095367432,6.170000076293945,6800.0
2008-07-14,6.28000020980835,6.119999885559082,6.03000020980835,6.289999961853027,3700.0
2008-07-15,5.980000019073486,6.269999980926514,5.829999923706055,6.269999980926514,19500.0
2008-07-16,6.25,6.389999866485596,6.21999979019165,6.389999866485596,10100.0
2008-07-17,6.289999961853027,6.619999885559082,6.010000228881836,6.940000057220459,20000.0
2008-07-18,6.840000152587891,6.679999828338623,6.53000020980835,6.849999904632568,20800.0
2008-07-21,6.800000190734863,6.809999942779541,6.78000020980835,6.940000057220459,32800.0
2008-07-22,6.489999771118164,6.300000190734863,6.230000019073486,6.510000228881836,46800.0
2008-07-23,6.210000038146973,6.139999866485596,6.0,6.550000190734863,21200.0
2008-07-24,6.039999961853027,6.190000057220459,6.039999961853027,6.269999980926514,3900.0
2008-07-25,6.320000171661377,6.420000076293945,6.28000020980835,6.440000057220459,1000.0
2008-07-28,6.610000133514404,6.610000133514404,6.559999942779541,6.820000171661377,11100.0
2008-07-29,6.460000038146973,6.320000171661377,6.119999885559082,6.550000190734863,14600.0
2008-07-30,6.320000171661377,6.329999923706055,6.059999942779541,6.340000152587891,3800.0
2008-07-31,6.489999771118164,6.630000114440918,6.300000190734863,6.730000019073486,3700.0
2008-08-01,6.409999847412109,6.489999771118164,6.389999866485596,6.650000095367432,1800.0
2008-08-04,6.409999847412109,6.5,6.400000095367432,6.690000057220459,9500.0
2008-08-05,6.650000095367432,6.5,6.489999771118164,6.75,7400.0
2008-08-06,6.5,6.449999809265137,6.409999847412109,6.539999961853027,8400.0
2008-08-07,6.369999885559082,6.349999904632568,6.210000038146973,6.400000095367432,14700.0
2008-08-08,6.46999979019165,6.300000190734863,6.289999961853027,6.690000057220459,14400.0
2008-08-11,6.300000190734863,6.539999961853027,6.289999961853027,6.599999904632568,11000.0
2008-08-12,6.409999847412109,6.489999771118164,6.300000190734863,6.489999771118164,9200.0
2008-08-13,6.539999961853027,6.539999961853027,6.289999961853027,6.539999961853027,11300.0
2008-08-14,6.489999771118164,6.449999809265137,6.349999904632568,6.510000228881836,10500.0
2008-08-15,6.360000133514404,6.619999885559082,6.360000133514404,6.900000095367432,20200.0
2008-08-18,6.760000228881836,6.800000190734863,6.659999847412109,6.900000095367432,14400.0
2008-08-19,6.849999904632568,6.769999980926514,6.769999980926514,6.849999904632568,12300.0
2008-08-20,6.800000190734863,6.75,6.670000076293945,6.800000190734863,5600.0
2008-08-21,6.710000038146973,6.710000038146973,6.610000133514404,6.840000152587891,8900.0
2008-08-22,6.789999961853027,6.989999771118164,6.71999979019165,7.0,35800.0
2008-08-25,6.989999771118164,6.949999809265137,6.760000228881836,7.0,4400.0
2008-08-26,6.920000076293945,6.690000057220459,6.690000057220459,6.929999828338623,17800.0
2008-08-27,6.789999961853027,6.889999866485596,6.71999979019165,6.940000057220459,9500.0
2008-08-28,6.789999961853027,6.940000057220459,6.789999961853027,6.949999809265137,8100.0
2008-08-29,6.920000076293945,6.949999809265137,6.909999847412109,6.960000038146973,7600.0
2008-09-02,6.960000038146973,7.099999904632568,6.909999847412109,7.25,19200.0
2008-09-03,7.019999980926514,7.380000114440918,7.010000228881836,7.440000057220459,41100.0
2008-09-04,7.199999809265137,7.179999828338623,7.0,7.289999961853027,12400.0
2008-09-05,7.179999828338623,7.019999980926514,6.869999885559082,7.25,10500.0
2008-09-08,6.679999828338623,6.510000228881836,6.5,6.800000190734863,15900.0
2008-09-09,6.5,5.539999961853027,5.429999828338623,6.610000133514404,42100.0
2008-09-10,5.460000038146973,5.860000133514404,5.300000190734863,5.860000133514404,22300.0
2008-09-11,5.699999809265137,5.409999847412109,5.349999904632568,5.699999809265137,16000.0
2008-09-12,5.409999847412109,6.0,5.400000095367432,6.190000057220459,11000.0
2008-09-15,6.010000228881836,5.800000190734863,5.400000095367432,6.039999961853027,10100.0
2008-09-16,4.75,4.989999771118164,3.240000009536743,5.360000133514404,123600.0
2008-09-17,4.809999942779541,4.46999979019165,4.46999979019165,4.869999885559082,27000.0
2008-09-18,4.730000019073486,4.75,4.550000190734863,4.760000228881836,8800.0
2008-09-19,4.800000190734863,5.489999771118164,4.800000190734863,5.489999771118164,16900.0
2008-09-22,5.239999771118164,5.119999885559082,5.050000190734863,5.360000133514404,6500.0
2008-09-23,5.050000190734863,5.010000228881836,5.0,5.300000190734863,10700.0
2008-09-24,4.909999847412109,5.0,4.909999847412109,5.050000190734863,4800.0
2008-09-25,4.909999847412109,5.039999961853027,4.909999847412109,5.039999961853027,2600.0
2008-09-26,4.860000133514404,4.599999904632568,4.5,4.860000133514404,8500.0
2008-09-29,4.510000228881836,4.269999980926514,4.059999942779541,4.510000228881836,22100.0
2008-09-30,4.190000057220459,4.150000095367432,4.050000190734863,4.300000190734863,28200.0
2008-10-01,4.239999771118164,4.400000095367432,4.239999771118164,4.489999771118164,6900.0
2008-10-02,4.300000190734863,4.329999923706055,4.21999979019165,4.5,9600.0
2008-10-03,4.289999961853027,4.349999904632568,4.289999961853027,4.590000152587891,7600.0
2008-10-06,4.369999885559082,4.21999979019165,3.9100000858306885,4.369999885559082,13000.0
2008-10-07,4.010000228881836,4.409999847412109,4.0,4.409999847412109,17400.0
2008-10-08,4.039999961853027,4.070000171661377,4.0,4.730000019073486,18400.0
2008-10-09,4.0,3.809999942779541,3.75,4.010000228881836,14200.0
2008-10-10,3.5999999046325684,3.759999990463257,3.509999990463257,4.869999885559082,41200.0
2008-10-13,4.010000228881836,4.340000152587891,3.880000114440918,4.389999866485596,5800.0
2008-10-14,4.880000114440918,4.190000057220459,3.9100000858306885,4.880000114440918,8800.0
2008-10-15,3.950000047683716,3.8499999046325684,3.819999933242798,3.9700000286102295,13900.0
2008-10-16,3.950000047683716,4.110000133514404,3.950000047683716,4.190000057220459,4100.0
2008-10-17,4.090000152587891,4.320000171661377,4.03000020980835,4.5,3800.0
2008-10-20,4.320000171661377,4.320000171661377,4.320000171661377,4.320000171661377,0.0
2008-10-21,4.099999904632568,4.349999904632568,4.099999904632568,4.349999904632568,4100.0
2008-10-22,4.150000095367432,4.199999809265137,4.150000095367432,4.199999809265137,2700.0
2008-10-23,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,0.0
2008-10-24,4.050000190734863,3.990000009536743,3.940000057220459,4.150000095367432,5600.0
2008-10-27,4.079999923706055,4.099999904632568,4.079999923706055,4.099999904632568,800.0
2008-10-28,4.099999904632568,4.079999923706055,3.940000057220459,4.099999904632568,4500.0
2008-10-29,4.099999904632568,4.349999904632568,4.090000152587891,4.349999904632568,4000.0
2008-10-30,4.119999885559082,4.300000190734863,4.119999885559082,4.300000190734863,2000.0
2008-10-31,4.340000152587891,4.590000152587891,4.300000190734863,4.599999904632568,5500.0
2008-11-03,4.510000228881836,4.599999904632568,4.510000228881836,4.599999904632568,2400.0
2008-11-04,4.690000057220459,4.610000133514404,4.590000152587891,4.699999809265137,3500.0
2008-11-05,4.599999904632568,4.599999904632568,4.599999904632568,4.690000057220459,8700.0
2008-11-06,4.449999809265137,4.559999942779541,4.420000076293945,4.599999904632568,11100.0
2008-11-07,4.610000133514404,4.599999904632568,4.590000152587891,4.639999866485596,6900.0
2008-11-10,4.699999809265137,4.619999885559082,4.619999885559082,4.760000228881836,1900.0
2008-11-11,4.679999828338623,4.429999828338623,4.429999828338623,4.679999828338623,1700.0
2008-11-12,4.300000190734863,4.0,2.2300000190734863,4.300000190734863,19500.0
2008-11-13,4.079999923706055,3.8499999046325684,3.799999952316284,4.079999923706055,4700.0
2008-11-14,3.6500000953674316,3.8299999237060547,3.5999999046325684,3.880000114440918,12300.0
2008-11-17,3.619999885559082,3.7200000286102295,3.5199999809265137,3.7300000190734863,5900.0
2008-11-18,3.5899999141693115,3.4000000953674316,3.299999952316284,3.5899999141693115,7200.0
2008-11-19,3.4100000858306885,3.200000047683716,3.200000047683716,3.4100000858306885,3300.0
2008-11-20,3.200000047683716,3.0,3.0,3.200000047683716,26500.0
2008-11-21,2.9700000286102295,2.75,2.5999999046325684,3.0,27600.0
2008-11-24,2.9800000190734863,2.5299999713897705,2.5299999713897705,2.9800000190734863,12700.0
2008-11-25,2.5199999809265137,2.6700000762939453,2.5199999809265137,2.6700000762939453,3900.0
2008-11-26,2.7300000190734863,2.890000104904175,2.6700000762939453,2.890000104904175,7300.0
2008-11-28,2.880000114440918,2.9800000190734863,2.700000047683716,2.9800000190734863,4100.0
2008-12-01,2.799999952316284,2.680000066757202,2.680000066757202,2.869999885559082,17100.0
2008-12-02,2.680000066757202,2.5999999046325684,2.5999999046325684,2.690000057220459,8500.0
2008-12-03,2.700000047683716,2.6500000953674316,2.640000104904175,2.700000047683716,8300.0
2008-12-04,2.6500000953674316,2.509999990463257,2.509999990463257,2.6500000953674316,3200.0
2008-12-05,2.509999990463257,2.5799999237060547,2.5,2.6600000858306885,18400.0
2008-12-08,2.700000047683716,2.619999885559082,2.5,2.75,4600.0
2008-12-09,2.6500000953674316,2.6500000953674316,2.5999999046325684,2.680000066757202,13300.0
2008-12-10,2.7300000190734863,2.690000057220459,2.6500000953674316,2.799999952316284,3200.0
2008-12-11,2.690000057220459,2.799999952316284,2.690000057220459,2.9000000953674316,6900.0
2008-12-12,2.809999942779541,2.7100000381469727,2.7100000381469727,2.809999942779541,4900.0
2008-12-15,2.7100000381469727,2.7100000381469727,2.7100000381469727,2.759999990463257,16500.0
2008-12-16,2.7300000190734863,2.6500000953674316,2.5999999046325684,2.819999933242798,5700.0
2008-12-17,2.6500000953674316,2.700000047683716,2.5999999046325684,2.700000047683716,5700.0
2008-12-18,2.700000047683716,2.9600000381469727,2.700000047683716,2.9700000286102295,17100.0
2008-12-19,2.9800000190734863,2.819999933242798,2.75,2.9800000190734863,5500.0
2008-12-22,2.759999990463257,2.7200000286102295,2.640000104904175,2.759999990463257,2600.0
2008-12-23,2.6500000953674316,2.5999999046325684,2.5999999046325684,2.6500000953674316,5100.0
2008-12-24,2.640000104904175,2.6600000858306885,2.640000104904175,2.680000066757202,1100.0
2008-12-26,2.619999885559082,2.75,2.619999885559082,2.759999990463257,1000.0
2008-12-29,2.609999895095825,2.5999999046325684,2.559999942779541,2.609999895095825,4300.0
2008-12-30,2.5299999713897705,2.6500000953674316,2.5,2.6500000953674316,6400.0
2008-12-31,2.6500000953674316,2.7100000381469727,2.569999933242798,2.7100000381469727,3400.0
2009-01-02,2.7799999713897705,3.1500000953674316,2.740000009536743,3.200000047683716,14300.0
2009-01-05,3.180000066757202,3.2699999809265137,3.009999990463257,3.299999952316284,5500.0
2009-01-06,3.2699999809265137,3.390000104904175,3.069999933242798,3.390000104904175,3500.0
2009-01-07,3.380000114440918,3.4800000190734863,3.380000114440918,3.509999990463257,4200.0
2009-01-08,3.440000057220459,3.5999999046325684,3.440000057220459,3.5999999046325684,4800.0
2009-01-09,3.6500000953674316,3.509999990463257,3.259999990463257,3.6500000953674316,4800.0
2009-01-12,3.5799999237060547,3.200000047683716,3.200000047683716,3.5799999237060547,4400.0
2009-01-13,3.309999942779541,3.200000047683716,3.190000057220459,3.309999942779541,1200.0
2009-01-14,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,0.0
2009-01-15,3.25,3.25,3.25,3.25,400.0
2009-01-16,3.130000114440918,3.140000104904175,3.0199999809265137,3.140000104904175,8900.0
2009-01-20,3.009999990463257,3.0,3.0,3.009999990463257,2100.0
2009-01-21,3.009999990463257,2.9800000190734863,2.9200000762939453,3.009999990463257,4500.0
2009-01-22,2.940000057220459,2.9200000762939453,2.9200000762939453,2.9700000286102295,1500.0
2009-01-23,2.9200000762939453,2.9200000762939453,2.9200000762939453,2.9200000762939453,0.0
2009-01-26,2.9200000762939453,2.9200000762939453,2.9200000762939453,2.9200000762939453,0.0
2009-01-27,2.9600000381469727,3.0,2.9600000381469727,3.0,2000.0
2009-01-28,3.0,3.0199999809265137,3.0,3.0199999809265137,4500.0
2009-01-29,2.940000057220459,3.059999942779541,2.940000057220459,3.059999942779541,600.0
2009-01-30,2.950000047683716,2.8499999046325684,2.809999942779541,2.950000047683716,3100.0
2009-02-02,2.9000000953674316,2.7100000381469727,2.7100000381469727,2.9000000953674316,10200.0
2009-02-03,2.7300000190734863,2.2100000381469727,2.190000057220459,2.7899999618530273,30200.0
2009-02-04,2.369999885559082,2.4600000381469727,2.299999952316284,2.7100000381469727,8900.0
2009-02-05,2.5,2.5,2.5,2.690000057220459,6900.0
2009-02-06,2.7200000286102295,2.5899999141693115,2.5,2.7200000286102295,3500.0
2009-02-09,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,200.0
2009-02-10,2.5199999809265137,2.5,2.5,2.5199999809265137,3700.0
2009-02-11,2.4000000953674316,2.299999952316284,2.299999952316284,2.4000000953674316,4200.0
2009-02-12,2.490000009536743,2.569999933242798,2.380000114440918,2.5899999141693115,3100.0
2009-02-13,2.569999933242798,2.569999933242798,2.569999933242798,2.569999933242798,0.0
2009-02-17,2.3299999237060547,2.3499999046325684,2.319999933242798,2.3499999046325684,600.0
2009-02-18,2.2699999809265137,2.299999952316284,2.2699999809265137,2.3299999237060547,5900.0
2009-02-19,2.299999952316284,2.299999952316284,2.299999952316284,2.299999952316284,0.0
2009-02-20,2.309999942779541,2.2899999618530273,2.25,2.309999942779541,7100.0
2009-02-23,2.25,2.2300000190734863,2.2300000190734863,2.2699999809265137,600.0
2009-02-24,2.259999990463257,2.2200000286102295,2.2200000286102295,2.259999990463257,400.0
2009-02-25,2.2200000286102295,2.200000047683716,2.200000047683716,2.2200000286102295,4900.0
2009-02-26,2.2100000381469727,2.2100000381469727,2.049999952316284,2.2200000286102295,1600.0
2009-02-27,2.0999999046325684,2.1700000762939453,2.0899999141693115,2.180000066757202,10600.0
2009-03-02,2.1600000858306885,2.0899999141693115,2.0899999141693115,2.1600000858306885,600.0
2009-03-03,2.3499999046325684,2.0199999809265137,1.7999999523162842,2.3499999046325684,12400.0
2009-03-04,2.0799999237060547,2.0199999809265137,2.0,2.0799999237060547,12500.0
2009-03-05,2.0199999809265137,1.9800000190734863,1.9800000190734863,2.0199999809265137,1200.0
2009-03-06,1.9800000190734863,1.7799999713897705,1.7799999713897705,1.9800000190734863,13600.0
2009-03-09,1.7899999618530273,1.7899999618530273,1.7799999713897705,1.7999999523162842,5200.0
2009-03-10,1.899999976158142,1.8600000143051147,1.809999942779541,1.899999976158142,2600.0
2009-03-11,1.8600000143051147,1.809999942779541,1.7999999523162842,1.8799999952316284,14000.0
2009-03-12,1.840000033378601,1.850000023841858,1.7999999523162842,1.8799999952316284,21300.0
2009-03-13,1.8799999952316284,1.9900000095367432,1.8700000047683716,1.9900000095367432,6200.0
2009-03-16,1.9700000286102295,2.0199999809265137,1.909999966621399,2.0199999809265137,6200.0
2009-03-17,1.9500000476837158,1.9500000476837158,1.899999976158142,1.9500000476837158,2700.0
2009-03-18,1.9500000476837158,2.0,1.9500000476837158,2.069999933242798,11900.0
2009-03-19,2.069999933242798,2.1500000953674316,2.049999952316284,2.1600000858306885,4800.0
2009-03-20,2.1600000858306885,2.1500000953674316,2.1500000953674316,2.190000057220459,700.0
2009-03-23,2.109999895095825,2.200000047683716,2.109999895095825,2.200000047683716,700.0
2009-03-24,2.299999952316284,2.0999999046325684,2.0999999046325684,2.299999952316284,3400.0
2009-03-25,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0.0
2009-03-26,2.119999885559082,2.4700000286102295,2.119999885559082,2.5,5000.0
2009-03-27,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,100.0
2009-03-30,2.119999885559082,2.119999885559082,2.119999885559082,2.119999885559082,100.0
2009-03-31,2.299999952316284,2.390000104904175,2.2200000286102295,2.4000000953674316,3000.0
2009-04-01,2.390000104904175,2.4000000953674316,2.200000047683716,2.4000000953674316,2900.0
2009-04-02,2.3499999046325684,2.450000047683716,2.2699999809265137,2.450000047683716,2500.0
2009-04-03,2.5,2.4700000286102295,2.299999952316284,2.5999999046325684,5300.0
2009-04-06,2.490000009536743,2.3499999046325684,2.3499999046325684,2.490000009536743,3100.0
2009-04-07,2.4000000953674316,2.2799999713897705,2.2799999713897705,2.4000000953674316,200.0
2009-04-08,2.2799999713897705,2.380000114440918,2.2799999713897705,2.380000114440918,1700.0
2009-04-09,2.2799999713897705,2.4000000953674316,2.2799999713897705,2.4000000953674316,1000.0
2009-04-13,2.4000000953674316,2.450000047683716,2.4000000953674316,2.450000047683716,800.0
