Date,cheopen,checlose,chelow,chehigh,chevolume
2017-01-09,163.9199981689453,163.9600067138672,162.4600067138672,164.99000549316406,191100.0
2017-01-10,163.25,163.44000244140625,161.17999267578125,163.9199981689453,146200.0
2017-01-11,163.33999633789062,164.41000366210938,161.47999572753906,164.8300018310547,78500.0
2017-01-12,163.39999389648438,165.2899932861328,162.9199981689453,165.5,70800.0
2017-01-13,165.72999572753906,166.22999572753906,165.16000366210938,166.6199951171875,75400.0
2017-01-17,165.25999450683594,166.08999633789062,165.25999450683594,167.60000610351562,72800.0
2017-01-18,166.91000366210938,168.75999450683594,165.97999572753906,168.80999755859375,127400.0
2017-01-19,169.6999969482422,166.52000427246094,165.99000549316406,169.6999969482422,56700.0
2017-01-20,166.05999755859375,166.8800048828125,165.60000610351562,168.14999389648438,63400.0
2017-01-23,166.91000366210938,165.86000061035156,165.0399932861328,167.3300018310547,68100.0
2017-01-24,166.02999877929688,167.16000366210938,165.07000732421875,168.30999755859375,76300.0
2017-01-25,167.5399932861328,167.38999938964844,166.5,168.57000732421875,82600.0
2017-01-26,167.27999877929688,167.25999450683594,166.05999755859375,168.27999877929688,43600.0
2017-01-27,167.16000366210938,166.88999938964844,166.10000610351562,168.25,44300.0
2017-01-30,166.35000610351562,164.74000549316406,163.5,166.35000610351562,66900.0
2017-01-31,164.13999938964844,166.08999633789062,163.8800048828125,166.94000244140625,72200.0
2017-02-01,166.5,166.92999267578125,164.67999267578125,169.47000122070312,74700.0
2017-02-02,166.2100067138672,167.9499969482422,164.6699981689453,169.42999267578125,52100.0
2017-02-03,169.27999877929688,168.7899932861328,167.77999877929688,169.27999877929688,50900.0
2017-02-06,168.61000061035156,167.13999938964844,166.07000732421875,168.61000061035156,54400.0
2017-02-07,167.9600067138672,166.22000122070312,165.24000549316406,169.38999938964844,73100.0
2017-02-08,166.0800018310547,165.9499969482422,165.14999389648438,168.9600067138672,60500.0
2017-02-09,165.9499969482422,167.97000122070312,165.38999938964844,169.00999450683594,50200.0
2017-02-10,168.63999938964844,169.41000366210938,168.0,169.99000549316406,88200.0
2017-02-13,170.0,168.6199951171875,167.97000122070312,170.92999267578125,51700.0
2017-02-14,168.3000030517578,170.5399932861328,168.0,171.0500030517578,77400.0
2017-02-15,170.5399932861328,171.89999389648438,170.5399932861328,173.42999267578125,103600.0
2017-02-16,175.33999633789062,173.75,171.57000732421875,178.0,102800.0
2017-02-17,174.5,173.88999938964844,170.69000244140625,174.5,117800.0
2017-02-21,174.0,176.35000610351562,172.41000366210938,176.7100067138672,98900.0
2017-02-22,175.60000610351562,178.47000122070312,175.60000610351562,180.0500030517578,95200.0
