Date,ilmnopen,ilmnclose,ilmnlow,ilmnhigh,ilmnvolume
2008-05-05,39.26499938964844,40.400001525878906,39.26499938964844,40.599998474121094,1952400.0
2008-05-06,40.02000045776367,39.915000915527344,39.56999969482422,40.345001220703125,1951400.0
2008-05-07,39.95000076293945,38.98500061035156,38.775001525878906,39.994998931884766,1562600.0
2008-05-08,39.005001068115234,39.244998931884766,38.584999084472656,39.5,1238000.0
2008-05-09,38.814998626708984,39.28499984741211,38.814998626708984,39.44499969482422,840000.0
2008-05-12,39.415000915527344,39.810001373291016,38.95000076293945,39.89500045776367,1306200.0
2008-05-13,39.91999816894531,39.185001373291016,38.8849983215332,39.91999816894531,948600.0
2008-05-14,39.31999969482422,39.470001220703125,39.0,40.0,1071600.0
2008-05-15,39.255001068115234,39.040000915527344,38.875,39.51499938964844,947400.0
2008-05-16,39.23500061035156,39.13999938964844,38.35499954223633,39.23500061035156,1061800.0
2008-05-19,39.0,39.52000045776367,38.869998931884766,39.81999969482422,1932400.0
2008-05-20,39.25,39.375,39.09000015258789,39.775001525878906,1540200.0
2008-05-21,39.54499816894531,38.67499923706055,38.369998931884766,39.810001373291016,1124800.0
2008-05-22,38.744998931884766,38.67499923706055,38.20000076293945,39.04499816894531,1225200.0
2008-05-23,38.334999084472656,38.11000061035156,37.92499923706055,38.77000045776367,2208000.0
2008-05-27,38.11000061035156,38.25,37.810001373291016,38.404998779296875,1029600.0
2008-05-28,38.20000076293945,38.439998626708984,38.0,38.5,623600.0
2008-05-29,38.39500045776367,39.150001525878906,38.189998626708984,39.525001525878906,2308600.0
2008-05-30,39.09000015258789,39.2400016784668,38.915000915527344,39.375,2434200.0
2008-06-02,39.19499969482422,39.36000061035156,38.92499923706055,39.790000915527344,1143200.0
2008-06-03,39.595001220703125,39.32500076293945,38.97999954223633,39.845001220703125,907800.0
2008-06-04,39.09000015258789,39.58000183105469,38.900001525878906,39.974998474121094,1041600.0
2008-06-05,39.65999984741211,39.8650016784668,39.165000915527344,39.959999084472656,1055000.0
2008-06-06,39.64500045776367,39.349998474121094,39.165000915527344,39.845001220703125,1263200.0
2008-06-09,39.56999969482422,39.459999084472656,39.03499984741211,39.88999938964844,1939400.0
2008-06-10,39.09000015258789,39.02000045776367,38.595001220703125,39.334999084472656,1826000.0
2008-06-11,39.029998779296875,37.540000915527344,37.45000076293945,39.2400016784668,2731000.0
2008-06-12,37.38999938964844,37.98500061035156,36.685001373291016,38.724998474121094,2382600.0
2008-06-13,38.43000030517578,39.275001525878906,38.0099983215332,39.45000076293945,1767800.0
2008-06-16,39.154998779296875,40.375,39.10499954223633,40.875,1904800.0
2008-06-17,40.41999816894531,40.665000915527344,39.939998626708984,41.14500045776367,1526200.0
2008-06-18,40.5,40.65999984741211,40.01499938964844,41.349998474121094,1538800.0
2008-06-19,40.689998626708984,41.970001220703125,40.595001220703125,42.165000915527344,1933800.0
2008-06-20,41.7599983215332,42.30500030517578,41.58000183105469,42.44499969482422,2190200.0
2008-06-23,42.46500015258789,41.369998931884766,41.334999084472656,42.47999954223633,1608200.0
2008-06-24,41.349998474121094,41.345001220703125,41.25,41.959999084472656,1431000.0
2008-06-25,41.994998931884766,42.439998626708984,41.130001068115234,42.66999816894531,2266200.0
2008-06-26,41.834999084472656,41.75,41.25,42.209999084472656,1728400.0
2008-06-27,41.439998626708984,43.39500045776367,41.13999938964844,43.5,11522600.0
2008-06-30,43.3849983215332,43.55500030517578,43.349998474121094,45.189998626708984,4334600.0
2008-07-01,43.529998779296875,44.275001525878906,43.35499954223633,44.43000030517578,2398200.0
2008-07-02,45.04999923706055,45.04999923706055,44.540000915527344,45.70500183105469,2869600.0
2008-07-03,44.83000183105469,44.54999923706055,43.71500015258789,45.06999969482422,1027000.0
2008-07-07,44.44499969482422,43.05500030517578,42.529998779296875,44.59000015258789,2986600.0
2008-07-08,43.35499954223633,44.77000045776367,42.54999923706055,44.8650016784668,2856600.0
2008-07-09,44.1150016784668,44.0,43.709999084472656,45.040000915527344,2154400.0
2008-07-10,44.474998474121094,44.20000076293945,43.18000030517578,44.70000076293945,2195000.0
2008-07-11,43.619998931884766,42.5099983215332,42.209999084472656,43.875,2948600.0
2008-07-14,42.70500183105469,41.90999984741211,41.474998474121094,43.18000030517578,1899000.0
2008-07-15,41.46500015258789,41.95000076293945,41.439998626708984,42.61000061035156,2496400.0
2008-07-16,41.79499816894531,42.125,41.529998779296875,42.18000030517578,1282200.0
2008-07-17,42.48500061035156,42.345001220703125,42.084999084472656,43.3849983215332,1710600.0
2008-07-18,42.2400016784668,43.125,41.76499938964844,43.23500061035156,1839800.0
2008-07-21,43.36000061035156,42.02000045776367,41.959999084472656,43.88999938964844,1813200.0
2008-07-22,41.90999984741211,42.04999923706055,41.33000183105469,42.810001373291016,2983600.0
2008-07-23,45.27000045776367,45.974998474121094,43.849998474121094,46.25,7389000.0
2008-07-24,45.970001220703125,46.04499816894531,45.56999969482422,46.435001373291016,2842200.0
2008-07-25,45.22999954223633,46.584999084472656,45.04999923706055,46.92499923706055,2244200.0
2008-07-28,46.939998626708984,46.67499923706055,46.560001373291016,47.875,2274600.0
2008-07-29,46.53499984741211,47.02000045776367,46.15999984741211,47.39500045776367,1539800.0
2008-07-30,47.439998626708984,46.51499938964844,46.025001525878906,47.5,1556000.0
2008-07-31,46.51499938964844,46.619998931884766,46.1150016784668,47.75,2383000.0
2008-08-01,46.60499954223633,46.369998931884766,46.01499938964844,47.349998474121094,1270200.0
2008-08-04,45.415000915527344,44.380001068115234,43.72999954223633,45.91999816894531,2444800.0
2008-08-05,44.92499923706055,43.970001220703125,43.48500061035156,44.92499923706055,2256800.0
2008-08-06,43.7599983215332,44.625,43.7599983215332,45.21500015258789,1543000.0
2008-08-07,44.05500030517578,44.0099983215332,43.92499923706055,45.54999923706055,5517200.0
2008-08-08,43.775001525878906,44.68000030517578,43.45500183105469,45.064998626708984,2175800.0
2008-08-11,44.70000076293945,44.41999816894531,44.029998779296875,44.994998931884766,1742600.0
2008-08-12,44.97999954223633,45.185001373291016,44.2599983215332,45.400001525878906,2145600.0
2008-08-13,44.939998626708984,45.43000030517578,44.36000061035156,45.5,2706000.0
2008-08-14,45.005001068115234,46.875,44.76499938964844,47.29499816894531,7001600.0
2008-08-15,47.13999938964844,47.04499816894531,46.6150016784668,47.5,1957800.0
2008-08-18,47.314998626708984,46.34000015258789,45.91999816894531,47.349998474121094,1657200.0
2008-08-19,45.76499938964844,46.28499984741211,45.16999816894531,46.96500015258789,1495600.0
2008-08-20,46.13999938964844,47.0099983215332,45.959999084472656,47.20500183105469,1228200.0
2008-08-21,47.005001068115234,46.0,45.7599983215332,47.005001068115234,1878000.0
2008-08-22,45.994998931884766,45.665000915527344,45.064998626708984,45.994998931884766,1286000.0
2008-08-25,45.64500045776367,44.98500061035156,44.54499816894531,45.64500045776367,836200.0
2008-08-26,44.80500030517578,42.8650016784668,42.404998779296875,45.380001068115234,2898200.0
2008-08-27,42.8650016784668,42.584999084472656,42.439998626708984,43.334999084472656,1620400.0
2008-08-28,42.75,42.79499816894531,42.10499954223633,43.10499954223633,1802600.0
2008-08-29,42.290000915527344,43.064998626708984,42.27000045776367,43.57500076293945,1400200.0
2008-09-02,44.005001068115234,43.540000915527344,43.21500015258789,44.94499969482422,1617000.0
2008-09-03,44.060001373291016,42.36000061035156,41.525001525878906,44.2400016784668,3223400.0
2008-09-04,41.814998626708984,41.275001525878906,40.470001220703125,41.8849983215332,2835800.0
2008-09-05,40.54499816894531,41.904998779296875,40.130001068115234,42.005001068115234,2937400.0
2008-09-08,42.29499816894531,41.790000915527344,41.279998779296875,42.845001220703125,1505800.0
2008-09-09,41.53499984741211,41.10499954223633,40.650001525878906,42.46500015258789,1918600.0
2008-09-10,40.79999923706055,41.290000915527344,40.560001373291016,41.38999938964844,1492400.0
2008-09-11,40.845001220703125,41.619998931884766,40.17499923706055,41.65999984741211,1424200.0
2008-09-12,41.65999984741211,40.744998931884766,40.25,41.65999984741211,1593600.0
2008-09-15,40.154998779296875,40.400001525878906,39.18000030517578,40.7400016784668,1494000.0
2008-09-16,39.505001068115234,41.70500183105469,39.0,41.779998779296875,1980600.0
2008-09-17,41.35499954223633,39.939998626708984,39.77000045776367,42.03499984741211,2192600.0
2008-09-18,38.57500076293945,40.099998474121094,36.96500015258789,40.66999816894531,4944200.0
2008-09-19,43.0,42.04499816894531,41.29999923706055,44.625,4210200.0
2008-09-22,42.0,41.5099983215332,40.380001068115234,42.11000061035156,3319800.0
2008-09-23,41.540000915527344,40.689998626708984,40.4900016784668,42.2400016784668,1269200.0
2008-09-24,40.939998626708984,40.970001220703125,40.119998931884766,41.650001525878906,2192900.0
2008-09-25,40.97999954223633,40.779998779296875,40.0,41.470001220703125,1085200.0
2008-09-26,40.0,42.400001525878906,40.0,42.650001525878906,1573700.0
2008-09-29,42.0,40.380001068115234,39.72999954223633,42.31999969482422,1892500.0
2008-09-30,40.0099983215332,40.529998779296875,39.130001068115234,40.65999984741211,1710900.0
2008-10-01,40.5,38.91999816894531,38.52000045776367,40.5,1993100.0
2008-10-02,39.0,36.529998779296875,35.63999938964844,39.0,3539800.0
2008-10-03,36.529998779296875,36.0099983215332,35.91999816894531,37.459999084472656,1115900.0
2008-10-06,35.099998474121094,32.09000015258789,29.700000762939453,35.20000076293945,4929400.0
2008-10-07,32.2599983215332,31.579999923706055,31.299999237060547,33.29999923706055,1663800.0
2008-10-08,30.010000228881836,30.399999618530273,29.65999984741211,31.549999237060547,2822600.0
2008-10-09,32.47999954223633,29.0,28.559999465942383,32.47999954223633,1748000.0
2008-10-10,27.420000076293945,27.979999542236328,25.84000015258789,28.90999984741211,2457000.0
2008-10-13,28.68000030517578,30.639999389648438,28.68000030517578,31.229999542236328,1728300.0
2008-10-14,32.439998626708984,30.90999984741211,30.65999984741211,32.439998626708984,2292000.0
2008-10-15,30.010000228881836,28.600000381469727,28.469999313354492,30.649999618530273,2141700.0
2008-10-16,28.600000381469727,29.969999313354492,27.5,30.1299991607666,1983800.0
2008-10-17,29.469999313354492,30.149999618530273,28.549999237060547,30.739999771118164,1354700.0
2008-10-20,30.84000015258789,32.189998626708984,30.0,32.40999984741211,1139200.0
2008-10-21,32.0,32.31999969482422,31.780000686645508,33.47999954223633,2196700.0
2008-10-22,28.260000228881836,25.139999389648438,23.899999618530273,29.1200008392334,9401700.0
2008-10-23,25.950000762939453,23.329999923706055,22.479999542236328,25.950000762939453,5458600.0
2008-10-24,22.889999389648438,25.1299991607666,21.899999618530273,25.559999465942383,3399800.0
2008-10-27,24.030000686645508,24.059999465942383,23.989999771118164,25.170000076293945,2306800.0
2008-10-28,24.899999618530273,26.25,24.329999923706055,26.299999237060547,2457300.0
2008-10-29,26.09000015258789,28.09000015258789,25.729999542236328,28.989999771118164,2383400.0
2008-10-30,28.479999542236328,31.190000534057617,28.25,31.290000915527344,2025800.0
2008-10-31,31.190000534057617,30.829999923706055,29.979999542236328,31.969999313354492,1579400.0
2008-11-03,31.219999313354492,30.81999969482422,30.170000076293945,31.540000915527344,948100.0
2008-11-04,30.040000915527344,31.260000228881836,30.030000686645508,31.610000610351562,1402800.0
2008-11-05,32.09000015258789,29.290000915527344,29.219999313354492,32.09000015258789,1628000.0
2008-11-06,29.18000030517578,27.709999084472656,27.579999923706055,29.700000762939453,3163900.0
2008-11-07,27.719999313354492,27.399999618530273,26.670000076293945,28.600000381469727,5028200.0
2008-11-10,29.489999771118164,27.010000228881836,26.700000762939453,29.489999771118164,1582100.0
2008-11-11,26.780000686645508,26.389999389648438,25.75,26.850000381469727,1573800.0
2008-11-12,25.8700008392334,24.25,23.90999984741211,26.31999969482422,2890700.0
2008-11-13,23.940000534057617,25.219999313354492,23.809999465942383,25.299999237060547,2813900.0
2008-11-14,24.8700008392334,23.860000610351562,23.790000915527344,25.579999923706055,2193600.0
2008-11-17,23.5,24.399999618530273,23.1299991607666,25.030000686645508,1797600.0
2008-11-18,24.700000762939453,23.3700008392334,22.459999084472656,24.969999313354492,3449100.0
2008-11-19,23.049999237060547,22.799999237060547,22.600000381469727,23.889999389648438,2156400.0
2008-11-20,22.34000015258789,21.030000686645508,20.889999389648438,22.3799991607666,3282100.0
2008-11-21,21.0,19.829999923706055,18.81999969482422,21.260000228881836,4175500.0
2008-11-24,19.989999771118164,20.59000015258789,19.68000030517578,20.760000228881836,3396900.0
2008-11-25,21.81999969482422,21.969999313354492,20.459999084472656,22.010000228881836,6169900.0
2008-11-26,21.239999771118164,21.709999084472656,20.5,21.850000381469727,2443000.0
2008-11-28,21.0,22.010000228881836,20.8799991607666,22.059999465942383,877000.0
2008-12-01,21.850000381469727,19.90999984741211,19.8700008392334,21.989999771118164,1608300.0
2008-12-02,20.6200008392334,20.6299991607666,19.75,20.860000610351562,1960200.0
2008-12-03,20.030000686645508,21.139999389648438,20.030000686645508,21.200000762939453,1653200.0
2008-12-04,20.979999542236328,20.25,20.049999237060547,21.350000381469727,1082900.0
2008-12-05,20.0,20.690000534057617,19.489999771118164,21.399999618530273,1178900.0
2008-12-08,21.049999237060547,21.110000610351562,20.770000457763672,21.81999969482422,1660000.0
2008-12-09,20.719999313354492,20.860000610351562,19.899999618530273,21.43000030517578,1918900.0
2008-12-10,21.059999465942383,22.040000915527344,20.889999389648438,22.139999389648438,1764600.0
2008-12-11,21.799999237060547,21.360000610351562,21.200000762939453,22.399999618530273,2245400.0
2008-12-12,20.829999923706055,21.979999542236328,20.290000915527344,21.979999542236328,2452300.0
2008-12-15,21.030000686645508,21.3700008392334,20.860000610351562,22.1200008392334,1032600.0
2008-12-16,21.8799991607666,22.290000915527344,21.059999465942383,22.290000915527344,1176200.0
2008-12-17,22.100000381469727,23.639999389648438,21.8700008392334,24.0,1577700.0
2008-12-18,24.0,24.8700008392334,23.65999984741211,25.479999542236328,2664500.0
2008-12-19,24.329999923706055,25.079999923706055,24.329999923706055,25.780000686645508,3595800.0
2008-12-22,25.030000686645508,24.809999465942383,24.350000381469727,25.40999984741211,1043300.0
2008-12-23,24.809999465942383,25.149999618530273,24.510000228881836,25.770000457763672,1352700.0
2008-12-24,25.010000228881836,25.049999237060547,24.440000534057617,25.149999618530273,289500.0
2008-12-26,24.950000762939453,25.360000610351562,24.510000228881836,25.3700008392334,320800.0
2008-12-29,26.0,24.84000015258789,24.280000686645508,26.010000228881836,818600.0
2008-12-30,25.110000610351562,25.0,24.459999084472656,25.68000030517578,1081900.0
2008-12-31,24.280000686645508,26.049999237060547,24.15999984741211,26.079999923706055,1076300.0
2009-01-02,26.049999237060547,26.850000381469727,25.549999237060547,26.8700008392334,944600.0
2009-01-05,26.799999237060547,27.479999542236328,26.25,27.860000610351562,1716100.0
2009-01-06,27.59000015258789,27.0,26.329999923706055,28.0,1954100.0
2009-01-07,26.540000915527344,25.610000610351562,25.049999237060547,26.700000762939453,1052900.0
2009-01-08,25.469999313354492,24.649999618530273,24.1299991607666,25.6299991607666,1642600.0
2009-01-09,24.969999313354492,23.43000030517578,23.290000915527344,25.049999237060547,2635600.0
2009-01-12,23.34000015258789,24.329999923706055,23.34000015258789,24.5,1834300.0
2009-01-13,24.329999923706055,25.729999542236328,24.010000228881836,26.1200008392334,2113600.0
2009-01-14,25.520000457763672,25.0,24.829999923706055,25.649999618530273,2294900.0
2009-01-15,24.93000030517578,28.170000076293945,24.75,29.079999923706055,4477700.0
2009-01-16,28.459999084472656,30.329999923706055,28.260000228881836,30.34000015258789,4476900.0
2009-01-20,30.25,27.34000015258789,27.209999084472656,30.299999237060547,3265200.0
2009-01-21,27.780000686645508,28.700000762939453,27.15999984741211,28.729999542236328,1894500.0
2009-01-22,28.100000381469727,27.440000534057617,26.790000915527344,28.100000381469727,2362700.0
2009-01-23,28.100000381469727,27.75,27.209999084472656,28.780000686645508,2829400.0
2009-01-26,27.809999465942383,27.56999969482422,27.229999542236328,28.780000686645508,1533600.0
2009-01-27,28.059999465942383,27.520000457763672,26.989999771118164,28.3799991607666,2280700.0
2009-01-28,27.850000381469727,28.450000762939453,27.809999465942383,29.0,2224900.0
2009-01-29,28.209999084472656,27.969999313354492,27.8700008392334,28.649999618530273,1630300.0
2009-01-30,28.0,27.360000610351562,26.68000030517578,28.209999084472656,1998500.0
2009-02-02,27.190000534057617,27.40999984741211,26.829999923706055,27.93000030517578,2604900.0
2009-02-03,28.920000076293945,27.989999771118164,27.209999084472656,28.920000076293945,3291500.0
2009-02-04,31.790000915527344,33.90999984741211,31.18000030517578,34.560001373291016,13703200.0
2009-02-05,33.58000183105469,34.58000183105469,33.290000915527344,35.2400016784668,3795000.0
2009-02-06,33.619998931884766,34.2400016784668,33.47999954223633,35.0,3365200.0
2009-02-09,34.2400016784668,35.130001068115234,34.0099983215332,35.5,2742800.0
2009-02-10,35.41999816894531,34.54999923706055,34.25,35.93000030517578,3075900.0
2009-02-11,34.619998931884766,34.849998474121094,34.5,35.5,1807200.0
2009-02-12,34.470001220703125,35.5,34.130001068115234,35.5,2073800.0
2009-02-13,35.4900016784668,35.90999984741211,35.099998474121094,36.61000061035156,1902300.0
2009-02-17,34.61000061035156,35.540000915527344,34.38999938964844,35.9900016784668,1855400.0
2009-02-18,35.59000015258789,33.869998931884766,33.59000015258789,35.63999938964844,2558400.0
2009-02-19,34.38999938964844,32.70000076293945,32.4900016784668,34.38999938964844,2484300.0
2009-02-20,32.279998779296875,33.08000183105469,31.739999771118164,33.38999938964844,2125600.0
2009-02-23,33.310001373291016,32.20000076293945,32.04999923706055,33.5,1125400.0
2009-02-24,32.13999938964844,33.38999938964844,32.04999923706055,33.560001373291016,1547000.0
2009-02-25,33.439998626708984,33.970001220703125,32.900001525878906,34.470001220703125,1976100.0
2009-02-26,33.970001220703125,32.15999984741211,32.06999969482422,34.34000015258789,1729500.0
2009-02-27,31.729999542236328,31.329999923706055,31.079999923706055,32.34000015258789,2065300.0
2009-03-02,30.920000076293945,30.190000534057617,29.670000076293945,31.139999389648438,2133200.0
2009-03-03,30.34000015258789,30.799999237060547,30.020000457763672,31.25,2261500.0
2009-03-04,31.549999237060547,32.310001373291016,31.190000534057617,32.84000015258789,1733200.0
2009-03-05,32.560001373291016,32.0,31.809999465942383,33.41999816894531,1771200.0
2009-03-06,32.43000030517578,31.979999542236328,31.299999237060547,32.9900016784668,1864400.0
2009-03-09,32.0099983215332,32.369998931884766,32.0099983215332,33.95000076293945,2541100.0
2009-03-10,32.75,34.0,32.380001068115234,34.5099983215332,2092100.0
2009-03-11,33.560001373291016,33.849998474121094,33.560001373291016,34.84000015258789,1955800.0
2009-03-12,34.15999984741211,36.349998474121094,33.81999969482422,36.470001220703125,3293200.0
2009-03-13,36.220001220703125,35.720001220703125,34.77000045776367,36.90999984741211,2361800.0
2009-03-16,36.95000076293945,34.54999923706055,34.439998626708984,36.95000076293945,1990300.0
2009-03-17,34.650001525878906,36.06999969482422,34.209999084472656,36.099998474121094,2196300.0
2009-03-18,35.689998626708984,36.349998474121094,35.619998931884766,36.81999969482422,1291700.0
2009-03-19,36.56999969482422,36.400001525878906,35.959999084472656,37.189998626708984,1777600.0
2009-03-20,36.4900016784668,35.40999984741211,35.400001525878906,36.4900016784668,1460000.0
2009-03-23,36.45000076293945,38.869998931884766,36.16999816894531,38.95000076293945,3131300.0
2009-03-24,38.540000915527344,37.70000076293945,37.540000915527344,38.540000915527344,1581300.0
2009-03-25,37.70000076293945,38.060001373291016,36.52000045776367,38.86000061035156,1306300.0
2009-03-26,38.2599983215332,38.06999969482422,37.04999923706055,38.2599983215332,1629600.0
2009-03-27,37.29999923706055,37.220001220703125,37.0099983215332,38.11000061035156,1010500.0
2009-03-30,36.939998626708984,36.86000061035156,35.470001220703125,37.0,939500.0
2009-03-31,36.869998931884766,37.2400016784668,36.0099983215332,37.72999954223633,1243700.0
2009-04-01,36.689998626708984,35.68000030517578,35.2599983215332,36.689998626708984,1678100.0
2009-04-02,36.0,36.4900016784668,35.779998779296875,37.16999816894531,1684200.0
2009-04-03,36.45000076293945,35.02000045776367,34.540000915527344,36.599998474121094,1899000.0
2009-04-06,35.09000015258789,34.83000183105469,34.25,35.09000015258789,1171000.0
2009-04-07,34.470001220703125,34.310001373291016,33.61000061035156,34.880001068115234,1296900.0
2009-04-08,34.25,34.61000061035156,33.31999969482422,34.61000061035156,2017500.0
2009-04-09,34.939998626708984,35.0,34.41999816894531,35.290000915527344,1858300.0
