Date,bcpcopen,bcpcclose,bcpclow,bcpchigh,bcpcvolume
2008-04-03,15.020000457763672,15.173333168029785,14.920000076293945,15.180000305175781,90900.0
2008-04-04,15.25333309173584,15.380000114440918,15.08666706085205,15.90666675567627,86200.0
2008-04-07,15.460000038146973,15.08666706085205,14.666666984558105,15.633333206176758,158200.0
2008-04-08,14.673333168029785,14.91333293914795,14.673333168029785,15.313333511352539,82900.0
2008-04-09,14.91333293914795,15.033333778381348,14.833333015441895,15.15333366394043,59500.0
2008-04-10,15.0600004196167,15.173333168029785,15.0,15.266666412353516,61300.0
2008-04-11,15.0,15.273333549499512,14.713333129882812,15.326666831970215,91900.0
2008-04-14,15.266666412353516,15.399999618530273,15.25333309173584,15.833333015441895,68700.0
2008-04-15,15.533333778381348,15.65333366394043,15.506667137145996,15.84666633605957,37800.0
2008-04-16,15.833333015441895,16.52666664123535,15.686666488647461,16.559999465942383,165100.0
2008-04-17,16.626667022705078,16.253334045410156,16.133333206176758,16.626667022705078,68100.0
2008-04-18,16.34000015258789,15.65999984741211,15.606666564941406,16.47333335876465,161200.0
2008-04-21,15.59333324432373,15.666666984558105,15.58666706085205,15.833333015441895,95700.0
2008-04-22,15.5600004196167,15.013333320617676,14.760000228881836,15.5600004196167,90300.0
2008-04-23,15.08666706085205,15.079999923706055,14.986666679382324,15.34666633605957,79300.0
2008-04-24,15.119999885559082,15.133333206176758,14.979999542236328,15.386666297912598,79300.0
2008-04-25,15.206666946411133,15.226666450500488,14.960000038146973,15.433333396911621,35700.0
2008-04-28,15.180000305175781,15.873332977294922,15.053333282470703,15.899999618530273,119100.0
2008-04-29,15.899999618530273,15.433333396911621,15.279999732971191,15.899999618530273,68700.0
2008-04-30,15.513333320617676,15.239999771118164,14.946666717529297,15.513333320617676,75900.0
2008-05-01,15.213333129882812,15.15999984741211,14.90666675567627,15.213333129882812,70300.0
2008-05-02,15.373332977294922,15.260000228881836,14.960000038146973,15.626667022705078,98500.0
2008-05-05,15.25333309173584,15.433333396911621,15.25333309173584,15.633333206176758,95800.0
2008-05-06,15.373332977294922,15.106666564941406,15.006667137145996,15.546667098999023,337900.0
2008-05-07,15.199999809265137,14.773333549499512,14.773333549499512,15.680000305175781,148500.0
2008-05-08,15.08666706085205,15.033333778381348,14.793333053588867,15.533333778381348,110700.0
2008-05-09,14.986666679382324,15.433333396911621,14.859999656677246,15.506667137145996,80400.0
2008-05-12,15.486666679382324,16.546667098999023,15.486666679382324,16.546667098999023,136000.0
2008-05-13,16.559999465942383,16.46666717529297,15.926666259765625,16.566667556762695,144000.0
2008-05-14,16.47333335876465,16.100000381469727,16.059999465942383,16.566667556762695,81100.0
2008-05-15,16.073333740234375,16.15333366394043,15.973333358764648,16.606666564941406,78700.0
2008-05-16,16.260000228881836,16.100000381469727,15.699999809265137,16.260000228881836,81300.0
2008-05-19,16.100000381469727,15.899999618530273,15.800000190734863,16.31999969482422,87700.0
2008-05-20,15.813333511352539,15.993332862854004,15.760000228881836,16.266666412353516,103900.0
2008-05-21,16.03333282470703,15.566666603088379,15.520000457763672,16.1733341217041,61000.0
2008-05-22,15.59333324432373,15.613333702087402,15.466666221618652,15.966666221618652,73000.0
2008-05-23,15.5,15.233333587646484,15.0,15.5,63700.0
2008-05-27,15.493332862854004,15.833333015441895,15.260000228881836,15.833333015441895,114300.0
2008-05-28,15.859999656677246,16.0,15.766666412353516,16.020000457763672,71500.0
2008-05-29,15.9399995803833,16.253334045410156,15.9399995803833,16.566667556762695,91000.0
2008-05-30,16.299999237060547,16.479999542236328,16.213333129882812,16.53333282470703,68100.0
2008-06-02,16.440000534057617,16.273332595825195,16.00666618347168,16.53333282470703,68200.0
2008-06-03,16.366666793823242,16.15999984741211,15.880000114440918,16.53333282470703,103600.0
2008-06-04,16.066667556762695,16.200000762939453,15.953332901000977,16.386667251586914,114000.0
2008-06-05,16.200000762939453,16.933332443237305,16.073333740234375,16.933332443237305,180300.0
2008-06-06,16.860000610351562,16.373332977294922,16.3266658782959,16.933332443237305,68400.0
2008-06-09,16.3799991607666,16.633333206176758,16.299999237060547,16.786666870117188,201000.0
2008-06-10,16.479999542236328,16.479999542236328,16.420000076293945,16.739999771118164,64900.0
2008-06-11,16.399999618530273,16.65999984741211,16.399999618530273,16.866666793823242,117700.0
2008-06-12,16.83333396911621,16.559999465942383,16.559999465942383,16.866666793823242,50500.0
2008-06-13,16.773332595825195,17.33333396911621,16.373332977294922,17.33333396911621,126700.0
2008-06-16,17.33333396911621,17.426666259765625,17.200000762939453,17.546667098999023,132000.0
2008-06-17,17.46666717529297,17.386667251586914,17.246665954589844,17.639999389648438,107800.0
2008-06-18,17.233333587646484,17.239999771118164,17.16666603088379,17.66666603088379,82500.0
2008-06-19,17.233333587646484,17.626667022705078,17.040000915527344,17.793333053588867,80100.0
2008-06-20,17.513334274291992,17.1733341217041,16.940000534057617,17.68000030517578,188100.0
2008-06-23,17.206666946411133,17.273332595825195,16.946666717529297,17.47333335876465,129300.0
2008-06-24,17.113332748413086,16.719999313354492,16.706666946411133,17.126667022705078,114100.0
2008-06-25,16.83333396911621,16.65999984741211,16.406665802001953,16.83333396911621,164200.0
2008-06-26,16.399999618530273,15.899999618530273,15.853333473205566,16.65333366394043,150600.0
2008-06-27,15.833333015441895,15.579999923706055,15.506667137145996,16.0,347200.0
2008-06-30,15.626667022705078,15.420000076293945,15.34000015258789,16.053333282470703,128800.0
2008-07-01,16.65999984741211,16.53333282470703,16.233333587646484,17.30666732788086,754900.0
2008-07-02,16.66666603088379,16.726667404174805,16.286666870117188,16.726667404174805,2330200.0
2008-07-03,16.553333282470703,16.85333251953125,16.399999618530273,16.866666793823242,270900.0
2008-07-07,16.986665725708008,16.746665954589844,16.433332443237305,16.986665725708008,244900.0
2008-07-08,16.746665954589844,17.03333282470703,16.713333129882812,17.133333206176758,251500.0
2008-07-09,17.00666618347168,17.0,16.739999771118164,17.46666717529297,183000.0
2008-07-10,16.959999084472656,17.459999084472656,16.933332443237305,17.753334045410156,143500.0
2008-07-11,17.273332595825195,17.83333396911621,17.139999389648438,17.953332901000977,214900.0
2008-07-14,18.293333053588867,17.84666633605957,17.700000762939453,19.093334197998047,160300.0
2008-07-15,17.733333587646484,17.69333267211914,17.446666717529297,17.946666717529297,213100.0
2008-07-16,17.8266658782959,18.68000030517578,17.753334045410156,18.746665954589844,145200.0
2008-07-17,18.68000030517578,18.3799991607666,17.84000015258789,18.893333435058594,193500.0
2008-07-18,18.366666793823242,17.899999618530273,17.84000015258789,18.85333251953125,143500.0
2008-07-21,18.31999969482422,18.399999618530273,17.80666732788086,18.413333892822266,187500.0
2008-07-22,18.16666603088379,18.8266658782959,18.013334274291992,18.83333396911621,272800.0
2008-07-23,18.6733341217041,18.573333740234375,18.293333053588867,18.959999084472656,151600.0
2008-07-24,18.69333267211914,18.266666412353516,17.959999084472656,18.733333587646484,139200.0
2008-07-25,18.459999084472656,18.46666717529297,18.273332595825195,18.733333587646484,160800.0
2008-07-28,18.433332443237305,17.940000534057617,17.933332443237305,18.47333335876465,131800.0
2008-07-29,17.83333396911621,17.31333351135254,17.1200008392334,17.83333396911621,188700.0
2008-07-30,17.633333206176758,17.35333251953125,17.133333206176758,17.633333206176758,205800.0
2008-07-31,17.059999465942383,16.83333396911621,16.093334197998047,17.52666664123535,304600.0
2008-08-01,16.959999084472656,16.953332901000977,16.479999542236328,17.086666107177734,166200.0
2008-08-04,16.906665802001953,16.113332748413086,16.066667556762695,16.906665802001953,208200.0
2008-08-05,16.3266658782959,16.64666748046875,16.040000915527344,16.706666946411133,107800.0
2008-08-06,16.573333740234375,16.65333366394043,16.366666793823242,16.733333587646484,126400.0
2008-08-07,16.459999084472656,16.540000915527344,16.34000015258789,16.639999389648438,102700.0
2008-08-08,16.520000457763672,16.52666664123535,16.200000762939453,16.780000686645508,168900.0
2008-08-11,16.633333206176758,16.940000534057617,16.513334274291992,17.059999465942383,132600.0
2008-08-12,16.96666717529297,17.100000381469727,16.713333129882812,17.16666603088379,72600.0
2008-08-13,17.040000915527344,17.47333335876465,17.040000915527344,17.50666618347168,92400.0
2008-08-14,17.360000610351562,17.399999618530273,17.30666732788086,17.66666603088379,96700.0
2008-08-15,17.6200008392334,18.260000228881836,17.200000762939453,18.31333351135254,216900.0
2008-08-18,18.420000076293945,18.053333282470703,17.893333435058594,18.69333267211914,87400.0
2008-08-19,17.933332443237305,18.093334197998047,17.84666633605957,18.299999237060547,73000.0
2008-08-20,18.206666946411133,18.15333366394043,17.513334274291992,18.426666259765625,227700.0
2008-08-21,17.97333335876465,18.013334274291992,17.866666793823242,18.1733341217041,126300.0
2008-08-22,18.1200008392334,17.733333587646484,17.613332748413086,18.1200008392334,170200.0
2008-08-25,17.68666648864746,17.606666564941406,17.399999618530273,17.700000762939453,137500.0
2008-08-26,17.600000381469727,17.719999313354492,17.459999084472656,17.986665725708008,70600.0
2008-08-27,17.760000228881836,17.920000076293945,17.479999542236328,18.040000915527344,88000.0
2008-08-28,17.926666259765625,18.293333053588867,17.66666603088379,18.3266658782959,93400.0
2008-08-29,18.286666870117188,18.19333267211914,17.979999542236328,18.3799991607666,84000.0
2008-09-02,18.286666870117188,18.1733341217041,17.83333396911621,18.446666717529297,89800.0
2008-09-03,18.126667022705078,18.18000030517578,17.873332977294922,18.53333282470703,66100.0
2008-09-04,18.139999389648438,17.780000686645508,17.553333282470703,18.139999389648438,144100.0
2008-09-05,17.600000381469727,17.84000015258789,17.093334197998047,17.893333435058594,162900.0
2008-09-08,18.206666946411133,18.3799991607666,17.99333381652832,18.566667556762695,161700.0
2008-09-09,18.3799991607666,18.086666107177734,18.046667098999023,18.65999984741211,108900.0
2008-09-10,18.293333053588867,18.50666618347168,18.139999389648438,18.573333740234375,101400.0
2008-09-11,18.233333587646484,18.553333282470703,18.113332748413086,18.633333206176758,92400.0
2008-09-12,18.433332443237305,18.633333206176758,18.35333251953125,18.633333206176758,141400.0
2008-09-15,18.31999969482422,17.266666412353516,17.266666412353516,18.49333381652832,144400.0
2008-09-16,16.553333282470703,18.47333335876465,16.206666946411133,18.47333335876465,244000.0
2008-09-17,18.16666603088379,17.8266658782959,17.746665954589844,18.459999084472656,232500.0
2008-09-18,18.086666107177734,18.926666259765625,17.81999969482422,19.239999771118164,255900.0
2008-09-19,19.6200008392334,19.66666603088379,19.16666603088379,19.99333381652832,584700.0
2008-09-22,19.979999542236328,19.253334045410156,19.226667404174805,20.206666946411133,388900.0
2008-09-23,19.16666603088379,19.19333267211914,19.073333740234375,19.46666717529297,119800.0
2008-09-24,19.299999237060547,18.479999542236328,18.479999542236328,19.33333396911621,89100.0
2008-09-25,18.413333892822266,18.633333206176758,18.00666618347168,18.926666259765625,137500.0
2008-09-26,18.613332748413086,18.586666107177734,18.046667098999023,18.746665954589844,111700.0
2008-09-29,18.33333396911621,17.81999969482422,17.433332443237305,18.926666259765625,146800.0
2008-09-30,17.746665954589844,17.780000686645508,17.239999771118164,18.486665725708008,157000.0
2008-10-01,17.700000762939453,17.84666633605957,17.426666259765625,17.959999084472656,88800.0
2008-10-02,17.64666748046875,17.046667098999023,17.040000915527344,17.753334045410156,144700.0
2008-10-03,17.31333351135254,16.719999313354492,16.633333206176758,17.65333366394043,170100.0
2008-10-06,16.3266658782959,15.853333473205566,15.600000381469727,16.606666564941406,258700.0
2008-10-07,15.673333168029785,15.09333324432373,15.006667137145996,16.040000915527344,256500.0
2008-10-08,14.866666793823242,14.646666526794434,14.40666675567627,15.333333015441895,235800.0
2008-10-09,14.920000076293945,14.279999732971191,14.279999732971191,15.180000305175781,234300.0
2008-10-10,14.0,15.426666259765625,13.65999984741211,15.946666717529297,283900.0
2008-10-13,15.986666679382324,17.33333396911621,15.766666412353516,17.433332443237305,190600.0
2008-10-14,17.65999984741211,16.413333892822266,16.073333740234375,17.906665802001953,244800.0
2008-10-15,16.8799991607666,15.053333282470703,15.006667137145996,16.8799991607666,240600.0
2008-10-16,15.146666526794434,16.579999923706055,14.34666633605957,16.633333206176758,189600.0
2008-10-17,16.013334274291992,16.66666603088379,14.58666706085205,17.31999969482422,217600.0
2008-10-20,17.33333396911621,17.906665802001953,17.280000686645508,18.566667556762695,340000.0
2008-10-21,17.83333396911621,17.059999465942383,17.013334274291992,17.940000534057617,198300.0
2008-10-22,16.68666648864746,15.813333511352539,15.420000076293945,16.68666648864746,230500.0
2008-10-23,15.579999923706055,16.219999313354492,15.366666793823242,16.440000534057617,294700.0
2008-10-24,14.899999618530273,15.573333740234375,14.819999694824219,15.973333358764648,363100.0
2008-10-27,15.326666831970215,14.15333366394043,14.026666641235352,15.326666831970215,366400.0
2008-10-28,14.5,14.106666564941406,13.053333282470703,15.199999809265137,357900.0
2008-10-29,14.446666717529297,15.353333473205566,14.4399995803833,15.873332977294922,217200.0
2008-10-30,15.546667098999023,16.226667404174805,14.206666946411133,16.33333396911621,158700.0
2008-10-31,16.31333351135254,17.040000915527344,15.800000190734863,17.100000381469727,172000.0
2008-11-03,16.926666259765625,17.126667022705078,16.52666664123535,17.33333396911621,334500.0
2008-11-04,17.33333396911621,17.253334045410156,16.399999618530273,17.5,239100.0
2008-11-05,16.959999084472656,16.393333435058594,16.02666664123535,17.020000457763672,212400.0
2008-11-06,16.31999969482422,15.739999771118164,15.693333625793457,16.639999389648438,136900.0
2008-11-07,15.90666675567627,16.30666732788086,15.546667098999023,16.34666633605957,79900.0
2008-11-10,16.726667404174805,15.9399995803833,15.606666564941406,17.0,119700.0
2008-11-11,15.779999732971191,15.853333473205566,15.40666675567627,16.626667022705078,102400.0
2008-11-12,15.606666564941406,15.193333625793457,15.15333366394043,16.059999465942383,104200.0
2008-11-13,15.319999694824219,15.279999732971191,14.293333053588867,15.693333625793457,322500.0
2008-11-14,15.119999885559082,15.300000190734863,15.119999885559082,16.35333251953125,202300.0
2008-11-17,15.113333702087402,15.513333320617676,15.113333702087402,16.426666259765625,287100.0
2008-11-18,15.533333778381348,16.14666748046875,15.106666564941406,16.299999237060547,269500.0
2008-11-19,16.15999984741211,15.41333293914795,15.353333473205566,16.53333282470703,181900.0
2008-11-20,15.173333168029785,14.666666984558105,14.546667098999023,16.18000030517578,205600.0
2008-11-21,14.920000076293945,15.34666633605957,13.566666603088379,15.606666564941406,252600.0
2008-11-24,15.533333778381348,16.406665802001953,15.213333129882812,16.53333282470703,258300.0
2008-11-25,16.52666664123535,16.366666793823242,16.15999984741211,16.65333366394043,477600.0
2008-11-26,16.066667556762695,17.059999465942383,16.046667098999023,17.066667556762695,193000.0
2008-11-28,16.780000686645508,17.35333251953125,16.780000686645508,17.35333251953125,51000.0
2008-12-01,16.893333435058594,15.353333473205566,15.146666526794434,17.299999237060547,193500.0
2008-12-02,15.720000267028809,16.226667404174805,15.173333168029785,16.286666870117188,296500.0
2008-12-03,15.786666870117188,16.440000534057617,15.640000343322754,17.0,197800.0
2008-12-04,16.253334045410156,15.74666690826416,15.279999732971191,16.80666732788086,147000.0
2008-12-05,15.553333282470703,16.920000076293945,15.039999961853027,17.1733341217041,194800.0
2008-12-08,17.33333396911621,17.366666793823242,16.413333892822266,17.753334045410156,198900.0
2008-12-09,17.139999389648438,16.799999237060547,16.31333351135254,17.66666603088379,216700.0
2008-12-10,16.946666717529297,17.280000686645508,16.799999237060547,17.5,124500.0
2008-12-11,17.18666648864746,16.34000015258789,15.966666221618652,17.366666793823242,199300.0
2008-12-12,15.899999618530273,17.420000076293945,15.613333702087402,17.64666748046875,178900.0
2008-12-15,17.34000015258789,16.613332748413086,16.233333587646484,17.559999465942383,149800.0
2008-12-16,16.85333251953125,17.35333251953125,16.446666717529297,17.5,193900.0
2008-12-17,17.273332595825195,17.03333282470703,16.873332977294922,17.33333396911621,147600.0
2008-12-18,17.093334197998047,16.540000915527344,16.219999313354492,17.100000381469727,152800.0
2008-12-19,16.96666717529297,16.200000762939453,16.16666603088379,17.00666618347168,294100.0
2008-12-22,16.206666946411133,16.200000762939453,15.673333168029785,16.600000381469727,137100.0
2008-12-23,16.31999969482422,15.806666374206543,15.74666690826416,16.373332977294922,75300.0
2008-12-24,15.859999656677246,15.553333282470703,15.546667098999023,15.873332977294922,93900.0
2008-12-26,15.513333320617676,15.520000457763672,15.286666870117188,15.633333206176758,72300.0
2008-12-29,15.720000267028809,15.466666221618652,15.353333473205566,15.720000267028809,218500.0
2008-12-30,15.65999984741211,16.47333335876465,15.479999542236328,16.479999542236328,332500.0
2008-12-31,16.440000534057617,16.606666564941406,16.440000534057617,16.68666648864746,330300.0
2009-01-02,16.600000381469727,16.360000610351562,16.266666412353516,16.600000381469727,149800.0
2009-01-05,16.426666259765625,16.079999923706055,15.75333309173584,16.426666259765625,146100.0
2009-01-06,16.293333053588867,16.18666648864746,15.953332901000977,16.386667251586914,153600.0
2009-01-07,15.986666679382324,15.766666412353516,15.65333366394043,16.293333053588867,150100.0
2009-01-08,15.813333511352539,16.19333267211914,15.553333282470703,16.260000228881836,115900.0
2009-01-09,16.239999771118164,15.41333293914795,15.380000114440918,16.239999771118164,117100.0
2009-01-12,15.34000015258789,15.286666870117188,15.199999809265137,15.973333358764648,74500.0
2009-01-13,15.213333129882812,15.313333511352539,15.206666946411133,15.473333358764648,77500.0
2009-01-14,15.140000343322754,14.793333053588867,14.793333053588867,15.58666706085205,132900.0
2009-01-15,14.853333473205566,15.819999694824219,14.59333324432373,15.893333435058594,175000.0
2009-01-16,15.880000114440918,15.899999618530273,15.466666221618652,15.993332862854004,130000.0
2009-01-20,15.666666984558105,15.420000076293945,15.333333015441895,15.699999809265137,164700.0
2009-01-21,15.59333324432373,16.0,15.34666633605957,16.0,161100.0
2009-01-22,15.640000343322754,15.513333320617676,15.433333396911621,15.866666793823242,95400.0
2009-01-23,15.0600004196167,15.166666984558105,14.866666793823242,15.479999542236328,72600.0
2009-01-26,15.09333324432373,15.553333282470703,15.073333740234375,15.699999809265137,189300.0
2009-01-27,15.533333778381348,15.579999923706055,15.41333293914795,15.666666984558105,111000.0
2009-01-28,15.793333053588867,15.893333435058594,15.59333324432373,15.966666221618652,122100.0
2009-01-29,15.65999984741211,15.266666412353516,15.226666450500488,15.766666412353516,129600.0
2009-01-30,15.4399995803833,14.886666297912598,14.853333473205566,15.460000038146973,116400.0
2009-02-02,14.640000343322754,15.08666706085205,14.59333324432373,15.233333587646484,110700.0
2009-02-03,15.260000228881836,15.233333587646484,14.926666259765625,15.333333015441895,114600.0
2009-02-04,15.193333625793457,14.926666259765625,14.873332977294922,15.533333778381348,88800.0
2009-02-05,14.826666831970215,15.319999694824219,14.673333168029785,15.373332977294922,83200.0
2009-02-06,15.226666450500488,15.520000457763672,15.126667022705078,15.733333587646484,173800.0
2009-02-09,15.41333293914795,15.539999961853027,15.34666633605957,15.739999771118164,70200.0
2009-02-10,15.486666679382324,15.166666984558105,14.90666675567627,15.579999923706055,111900.0
2009-02-11,15.199999809265137,14.960000038146973,14.793333053588867,15.273333549499512,100500.0
2009-02-12,14.686666488647461,14.819999694824219,14.420000076293945,14.893333435058594,65800.0
2009-02-13,14.760000228881836,14.686666488647461,14.573333740234375,15.260000228881836,122700.0
2009-02-17,14.220000267028809,14.193333625793457,14.020000457763672,14.59333324432373,124000.0
2009-02-18,14.333333015441895,14.119999885559082,14.0,14.399999618530273,119200.0
2009-02-19,14.25333309173584,14.173333168029785,14.006667137145996,14.473333358764648,163000.0
2009-02-20,14.0,14.140000343322754,13.786666870117188,14.319999694824219,108100.0
2009-02-23,14.073333740234375,13.213333129882812,13.126667022705078,14.393333435058594,175600.0
2009-02-24,13.366666793823242,13.206666946411133,12.960000038146973,13.606666564941406,241800.0
2009-02-25,13.666666984558105,13.779999732971191,13.5,14.65999984741211,306600.0
2009-02-26,13.933333396911621,14.119999885559082,13.886666297912598,14.293333053588867,144900.0
2009-02-27,13.853333473205566,13.833333015441895,13.613333702087402,14.306666374206543,151500.0
2009-03-02,13.553333282470703,13.053333282470703,13.0,13.75333309173584,184200.0
2009-03-03,13.24666690826416,12.833333015441895,12.806666374206543,13.24666690826416,152800.0
2009-03-04,13.08666706085205,13.279999732971191,12.933333396911621,13.446666717529297,114900.0
2009-03-05,13.066666603088379,12.800000190734863,12.793333053588867,13.220000267028809,128100.0
2009-03-06,12.886666297912598,12.926666259765625,12.5600004196167,13.119999885559082,139900.0
2009-03-09,12.626667022705078,12.600000381469727,12.479999542236328,12.880000114440918,161100.0
2009-03-10,12.786666870117188,13.133333206176758,12.766666412353516,13.453332901000977,122200.0
2009-03-11,13.180000305175781,13.106666564941406,13.006667137145996,13.373332977294922,128200.0
2009-03-12,13.106666564941406,13.819999694824219,13.033333778381348,13.973333358764648,219000.0
2009-03-13,13.853333473205566,13.626667022705078,13.5600004196167,13.9399995803833,118300.0
2009-03-16,13.800000190734863,13.079999923706055,12.979999542236328,13.926666259765625,256200.0
2009-03-17,13.113333702087402,14.193333625793457,13.046667098999023,14.193333625793457,246300.0
2009-03-18,14.199999809265137,14.899999618530273,13.946666717529297,14.899999618530273,302100.0
2009-03-19,14.933333396911621,14.886666297912598,14.65333366394043,14.986666679382324,223600.0
2009-03-20,14.953332901000977,14.5,14.220000267028809,14.973333358764648,284100.0
2009-03-23,14.859999656677246,15.353333473205566,14.5,15.353333473205566,218800.0
2009-03-24,15.173333168029785,14.493332862854004,14.420000076293945,15.466666221618652,140700.0
2009-03-25,14.613333702087402,15.326666831970215,14.546667098999023,15.393333435058594,242100.0
2009-03-26,15.506667137145996,16.213333129882812,15.373332977294922,16.213333129882812,374700.0
2009-03-27,15.946666717529297,15.673333168029785,15.553333282470703,16.16666603088379,197500.0
2009-03-30,15.380000114440918,15.520000457763672,15.146666526794434,15.59333324432373,158800.0
2009-03-31,15.766666412353516,16.753334045410156,15.359999656677246,17.479999542236328,493900.0
2009-04-01,16.566667556762695,16.566667556762695,16.00666618347168,16.65999984741211,358900.0
2009-04-02,16.66666603088379,16.84666633605957,16.513334274291992,17.106666564941406,203200.0
2009-04-03,16.85333251953125,16.946666717529297,16.66666603088379,17.040000915527344,137700.0
2009-04-06,16.66666603088379,16.286666870117188,16.100000381469727,16.760000228881836,136300.0
2009-04-07,16.100000381469727,15.359999656677246,15.180000305175781,16.206666946411133,172300.0
