Date,isrgopen,isrgclose,isrglow,isrghigh,isrgvolume
2008-02-04,102.3133316040039,102.5,101.16999816894531,105.26667022705078,4751100.0
2008-02-05,102.3066635131836,102.62666320800781,101.72666931152344,104.99666595458984,4312500.0
2008-02-06,103.2699966430664,97.92666625976562,97.66666412353516,104.0,3691800.0
2008-02-07,96.66666412353516,99.55000305175781,95.99333190917969,101.54666900634766,3886200.0
2008-02-08,100.0,100.22666931152344,98.4000015258789,101.12000274658203,1975800.0
2008-02-11,99.84333038330078,100.6066665649414,99.0,101.2933349609375,2118600.0
2008-02-12,101.33000183105469,98.8933334350586,97.76333618164062,101.33333587646484,2600700.0
2008-02-13,99.66666412353516,102.84666442871094,99.17333221435547,102.99333190917969,3311400.0
2008-02-14,103.33333587646484,100.02666473388672,100.02666473388672,104.30000305175781,2738100.0
2008-02-15,99.58333587646484,101.08999633789062,98.66999816894531,102.48666381835938,3506400.0
2008-02-19,102.7699966430664,96.83333587646484,95.7066650390625,103.14666748046875,3567900.0
2008-02-20,96.17333221435547,97.1433334350586,93.94666290283203,98.03666687011719,2582100.0
2008-02-21,97.83333587646484,95.41999816894531,95.01000213623047,98.33000183105469,1491300.0
2008-02-22,95.71333312988281,97.19000244140625,94.4800033569336,97.34666442871094,1550700.0
2008-02-25,97.00666809082031,97.86000061035156,95.19000244140625,98.163330078125,1659900.0
2008-02-26,97.61333465576172,98.74333190917969,95.69666290283203,100.0,1604400.0
2008-02-27,98.25,98.3066635131836,96.68000030517578,99.13333129882812,1640100.0
2008-02-28,95.83333587646484,96.63666534423828,95.72333526611328,98.16000366210938,1602000.0
2008-02-29,95.33333587646484,93.97333526611328,93.47000122070312,96.16999816894531,2301300.0
2008-03-03,93.66666412353516,94.56999969482422,91.75,94.99333190917969,2510100.0
2008-03-04,93.95999908447266,93.36000061035156,91.12000274658203,95.62666320800781,1890900.0
2008-03-05,94.0566635131836,95.44000244140625,93.39666748046875,96.30333709716797,1792200.0
2008-03-06,94.4433364868164,90.25333404541016,89.94000244140625,96.21666717529297,4289100.0
2008-03-07,88.42666625976562,88.25,86.66666412353516,91.51333618164062,2800500.0
2008-03-10,87.60333251953125,85.1933364868164,84.79000091552734,89.6933364868164,3309900.0
2008-03-11,88.67666625976562,89.0566635131836,86.95333099365234,89.83999633789062,3696600.0
2008-03-12,88.99666595458984,91.45999908447266,88.336669921875,93.33000183105469,3221700.0
2008-03-13,89.96666717529297,94.99333190917969,88.41666412353516,95.42666625976562,3276900.0
2008-03-14,96.66666412353516,94.3566665649414,91.92333221435547,97.03333282470703,2983800.0
2008-03-17,90.50333404541016,93.29000091552734,90.5,95.6066665649414,2409600.0
2008-03-18,95.76667022705078,98.25,94.5199966430664,99.05999755859375,2309400.0
2008-03-19,97.70333099365234,97.22000122070312,96.66666412353516,100.62666320800781,2091900.0
2008-03-20,97.1500015258789,100.2300033569336,96.1500015258789,100.47333526611328,2427300.0
2008-03-24,100.913330078125,109.08000183105469,100.5999984741211,111.66666412353516,4460700.0
2008-03-25,109.97000122070312,108.6433334350586,107.26333618164062,110.2933349609375,2538000.0
2008-03-26,108.58999633789062,107.98999786376953,105.66666412353516,108.75,1597800.0
2008-03-27,108.336669921875,107.28666687011719,107.00666809082031,109.3066635131836,1680300.0
2008-03-28,108.1433334350586,107.56999969482422,107.38666534423828,110.66666412353516,1959300.0
2008-03-31,108.6500015258789,108.11666870117188,106.76333618164062,110.33333587646484,2212800.0
2008-04-01,109.66666412353516,115.64666748046875,108.66666412353516,115.97666931152344,4421400.0
2008-04-02,115.44666290283203,113.33999633789062,112.66666412353516,116.62999725341797,2580000.0
2008-04-03,113.51000213623047,112.33000183105469,111.35333251953125,113.83999633789062,2257800.0
2008-04-04,113.5199966430664,112.8133316040039,110.73666381835938,113.99666595458984,2485500.0
2008-04-07,114.33000183105469,115.04666900634766,113.72666931152344,119.29666900634766,4062300.0
2008-04-08,114.97666931152344,115.69999694824219,113.75,117.13999938964844,2191800.0
2008-04-09,116.30000305175781,112.02333068847656,110.62999725341797,116.40333557128906,3884400.0
2008-04-10,114.27999877929688,117.95999908447266,113.25333404541016,119.32666778564453,4691400.0
2008-04-11,115.41666412353516,111.1933364868164,110.07666778564453,115.73666381835938,5981700.0
2008-04-14,110.75,108.27999877929688,105.26000213623047,110.99666595458984,4119900.0
2008-04-15,109.33000183105469,113.26667022705078,108.44999694824219,113.26667022705078,4325700.0
2008-04-16,114.46666717529297,115.33000183105469,113.0433349609375,115.51667022705078,3096600.0
2008-04-17,115.36666870117188,116.16666412353516,114.38666534423828,118.66000366210938,6257700.0
2008-04-18,103.51333618164062,96.16666412353516,95.06666564941406,103.98332977294922,15300600.0
2008-04-21,96.36000061035156,97.16000366210938,91.87333679199219,97.66666412353516,7013700.0
2008-04-22,95.00666809082031,91.83999633789062,91.66666412353516,95.66000366210938,4224600.0
2008-04-23,92.31999969482422,94.31666564941406,90.62000274658203,94.82333374023438,3987000.0
2008-04-24,93.66999816894531,92.86666870117188,91.3566665649414,95.83333587646484,3013200.0
2008-04-25,93.29666900634766,93.26000213623047,91.68000030517578,93.9366683959961,2536800.0
2008-04-28,94.31666564941406,95.16666412353516,94.0566635131836,96.5633316040039,3408300.0
2008-04-29,95.0,97.00333404541016,94.33333587646484,97.73666381835938,3322500.0
2008-04-30,96.36666870117188,96.41999816894531,95.42666625976562,98.61666870117188,3034200.0
2008-05-01,97.30000305175781,98.1500015258789,95.80000305175781,98.61666870117188,2068500.0
2008-05-02,99.01000213623047,96.67666625976562,96.22000122070312,99.5,1675800.0
2008-05-05,96.66666412353516,98.25,96.0,99.23332977294922,2285100.0
2008-05-06,97.8566665649414,97.77999877929688,95.53666687011719,98.3066635131836,1677300.0
2008-05-07,97.54000091552734,96.26333618164062,95.90666961669922,98.33000183105469,2317800.0
2008-05-08,96.59333038330078,95.8566665649414,94.25,96.90666961669922,2146500.0
2008-05-09,94.8133316040039,96.36666870117188,94.09333038330078,96.61000061035156,1363500.0
2008-05-12,96.16666412353516,97.08000183105469,95.1866683959961,97.19999694824219,1297500.0
2008-05-13,97.20333099365234,96.79666900634766,95.41666412353516,97.20333099365234,1103400.0
2008-05-14,96.78333282470703,95.28333282470703,95.22666931152344,97.96333312988281,1646400.0
2008-05-15,95.2300033569336,97.66000366210938,95.2066650390625,97.93333435058594,2348400.0
2008-05-16,97.66000366210938,99.91666412353516,97.43333435058594,101.42666625976562,3968400.0
2008-05-19,100.47333526611328,99.5,99.20333099365234,102.91000366210938,2814900.0
2008-05-20,99.336669921875,99.44666290283203,97.97000122070312,99.88999938964844,1444200.0
2008-05-21,99.05000305175781,96.21666717529297,96.086669921875,100.30999755859375,1945200.0
2008-05-22,94.37000274658203,91.58333587646484,90.9366683959961,94.93000030517578,4794600.0
2008-05-23,94.25333404541016,94.92333221435547,93.12333679199219,95.81999969482422,3207300.0
2008-05-27,95.33333587646484,95.36000061035156,93.75333404541016,95.4800033569336,1339500.0
2008-05-28,96.16666412353516,96.28333282470703,94.72666931152344,96.28333282470703,1101600.0
2008-05-29,95.41666412353516,97.15666961669922,95.41666412353516,98.33333587646484,1708500.0
2008-05-30,97.65666961669922,97.86333465576172,96.69999694824219,99.0,18638700.0
2008-06-02,97.78333282470703,96.1933364868164,95.33333587646484,98.8499984741211,2974200.0
2008-06-03,96.58333587646484,94.58333587646484,93.0633316040039,96.59666442871094,3017100.0
2008-06-04,94.79666900634766,95.3566665649414,94.05333709716797,96.51333618164062,2447400.0
2008-06-05,95.67333221435547,97.13666534423828,94.46333312988281,97.14666748046875,2000700.0
2008-06-06,96.33333587646484,93.63666534423828,92.88999938964844,96.58000183105469,2333400.0
2008-06-09,94.19666290283203,91.69666290283203,90.54000091552734,94.19666290283203,2445900.0
2008-06-10,90.42333221435547,90.086669921875,87.75666809082031,90.49333190917969,3495000.0
2008-06-11,91.32666778564453,88.63999938964844,88.43000030517578,91.33333587646484,1844100.0
2008-06-12,89.0,89.88666534423828,87.836669921875,91.51667022705078,2187300.0
2008-06-13,90.836669921875,93.66666412353516,90.0,93.66666412353516,2184600.0
2008-06-16,92.34666442871094,93.5,91.5199966430664,93.71666717529297,1931100.0
2008-06-17,93.86000061035156,94.01000213623047,93.09333038330078,94.62000274658203,1582500.0
2008-06-18,93.16999816894531,94.37333679199219,93.0199966430664,94.92333221435547,2187000.0
2008-06-19,94.94666290283203,95.71333312988281,93.63333129882812,95.92666625976562,1773900.0
2008-06-20,94.32666778564453,94.16999816894531,93.57333374023438,94.88999938964844,2430600.0
2008-06-23,95.66000366210938,93.30999755859375,92.00333404541016,95.66000366210938,2959500.0
2008-06-24,92.05000305175781,91.77666473388672,90.03666687011719,92.9000015258789,2432400.0
2008-06-25,93.28666687011719,92.94999694824219,91.16666412353516,93.6433334350586,2103000.0
2008-06-26,91.01667022705078,90.26000213623047,90.01667022705078,92.16000366210938,2514000.0
2008-06-27,90.01000213623047,89.86333465576172,89.01000213623047,90.9800033569336,2353200.0
2008-06-30,89.50333404541016,89.80000305175781,89.33333587646484,91.61000061035156,1484100.0
2008-07-01,88.19666290283203,86.66000366210938,84.32666778564453,88.2066650390625,3108300.0
2008-07-02,87.086669921875,83.38666534423828,83.27999877929688,88.66000366210938,2331300.0
2008-07-03,83.66666412353516,83.44666290283203,83.00333404541016,85.26667022705078,1478400.0
2008-07-07,85.66666412353516,84.4000015258789,82.586669921875,86.92333221435547,2464200.0
2008-07-08,83.5433349609375,88.05000305175781,83.5433349609375,88.20999908447266,2148900.0
2008-07-09,88.05000305175781,87.50333404541016,87.37000274658203,91.66666412353516,2748600.0
2008-07-10,87.68333435058594,88.52333068847656,86.66666412353516,89.29666900634766,1868700.0
2008-07-11,87.81666564941406,89.99333190917969,87.43333435058594,91.11000061035156,2031300.0
2008-07-14,91.1066665649414,90.59666442871094,89.63666534423828,91.66666412353516,1642500.0
2008-07-15,89.80000305175781,90.163330078125,88.18333435058594,91.43000030517578,2021400.0
2008-07-16,90.44000244140625,93.59666442871094,90.44000244140625,94.336669921875,1982100.0
2008-07-17,94.87666320800781,94.08333587646484,92.52666473388672,94.87666320800781,1841700.0
2008-07-18,93.68000030517578,96.163330078125,93.33333587646484,96.55999755859375,2289300.0
2008-07-21,96.01000213623047,94.90333557128906,94.26667022705078,96.57333374023438,1660800.0
2008-07-22,92.83999633789062,93.41000366210938,92.33333587646484,95.1866683959961,4371300.0
2008-07-23,104.49666595458984,110.37666320800781,104.33333587646484,111.08333587646484,7935600.0
2008-07-24,110.03333282470703,107.88999938964844,106.67666625976562,110.93333435058594,3252000.0
2008-07-25,106.5199966430664,107.3566665649414,106.23666381835938,108.61333465576172,2362800.0
2008-07-28,104.77666473388672,102.74333190917969,102.51333618164062,106.5999984741211,3306600.0
2008-07-29,103.33333587646484,103.9800033569336,102.8066635131836,104.95333099365234,2100000.0
2008-07-30,102.78666687011719,104.28666687011719,102.44000244140625,105.33333587646484,1559700.0
2008-07-31,103.16999816894531,103.76333618164062,102.836669921875,105.33333587646484,1575900.0
2008-08-01,103.44999694824219,100.1433334350586,99.76000213623047,104.22333526611328,2093700.0
2008-08-04,99.94666290283203,99.95999908447266,98.33333587646484,101.93000030517578,2247300.0
2008-08-05,101.13333129882812,102.6866683959961,100.25333404541016,102.77666473388672,1755600.0
2008-08-06,101.8066635131836,103.59666442871094,100.8499984741211,104.87666320800781,2395200.0
2008-08-07,103.11000061035156,101.0,100.53333282470703,103.11000061035156,2112000.0
2008-08-08,101.06666564941406,102.75333404541016,100.61666870117188,103.25,1450500.0
2008-08-11,100.73666381835938,102.75,100.65333557128906,103.30999755859375,1299000.0
2008-08-12,103.0199966430664,101.99666595458984,101.5199966430664,103.06666564941406,1055400.0
2008-08-13,102.3133316040039,101.4566650390625,100.08000183105469,102.65333557128906,1221900.0
2008-08-14,100.8566665649414,101.41999816894531,100.44999694824219,102.56666564941406,1275900.0
2008-08-15,101.2699966430664,99.72333526611328,98.77666473388672,101.413330078125,1602000.0
2008-08-18,100.3133316040039,97.66999816894531,96.17666625976562,100.33333587646484,1759800.0
2008-08-19,97.62000274658203,100.4433364868164,97.50333404541016,101.7300033569336,2234400.0
2008-08-20,100.49666595458984,100.3566665649414,99.04666900634766,100.8066635131836,1187100.0
2008-08-21,99.94666290283203,100.23999786376953,99.50333404541016,102.12666320800781,966000.0
2008-08-22,100.8499984741211,101.1066665649414,100.40666961669922,102.33000183105469,1196700.0
2008-08-25,100.12666320800781,99.47000122070312,98.97333526611328,100.99333190917969,977400.0
2008-08-26,99.33333587646484,99.25,98.22333526611328,100.44666290283203,987900.0
2008-08-27,98.93333435058594,99.54000091552734,98.51000213623047,100.62333679199219,947400.0
2008-08-28,99.1866683959961,99.8066635131836,99.1500015258789,100.83999633789062,974700.0
2008-08-29,98.89666748046875,98.42333221435547,98.2699966430664,100.08000183105469,1131300.0
2008-09-02,99.77666473388672,97.86000061035156,97.77666473388672,101.33333587646484,2369400.0
2008-09-03,97.2933349609375,96.8133316040039,95.44666290283203,98.23332977294922,1745700.0
2008-09-04,96.08999633789062,91.163330078125,91.08000183105469,96.663330078125,2611200.0
2008-09-05,89.48666381835938,89.62000274658203,86.5,90.43000030517578,2735100.0
2008-09-08,92.98999786376953,90.49333190917969,89.31999969482422,93.48999786376953,1910100.0
2008-09-09,90.49333190917969,89.37000274658203,89.37000274658203,93.2300033569336,2253000.0
2008-09-10,90.99666595458984,91.3133316040039,89.2699966430664,92.5999984741211,2298600.0
2008-09-11,89.66666412353516,92.5566635131836,88.11000061035156,92.66666412353516,1768500.0
2008-09-12,91.67666625976562,92.7300033569336,91.57666778564453,93.0999984741211,1309800.0
2008-09-15,90.28333282470703,89.88999938964844,89.36666870117188,92.66000366210938,2353800.0
2008-09-16,88.37666320800781,92.58999633789062,88.37666320800781,92.89666748046875,1846500.0
2008-09-17,90.88999938964844,91.00666809082031,89.9433364868164,94.1866683959961,2218200.0
2008-09-18,92.61666870117188,91.84333038330078,88.57333374023438,93.92333221435547,3050700.0
2008-09-19,94.99666595458984,96.90333557128906,92.85333251953125,97.66999816894531,3377700.0
2008-09-22,95.7933349609375,93.5,93.3499984741211,96.73332977294922,1455300.0
2008-09-23,93.6866683959961,92.86000061035156,92.43000030517578,95.09333038330078,1565100.0
2008-09-24,93.32333374023438,94.15333557128906,92.16666412353516,94.65333557128906,855900.0
2008-09-25,94.66666412353516,93.84333038330078,92.27333068847656,95.66666412353516,1602600.0
2008-09-26,91.5,91.66999816894531,89.66666412353516,92.65666961669922,2427000.0
2008-09-29,90.02999877929688,83.80000305175781,83.33333587646484,90.63333129882812,2453700.0
2008-09-30,85.36666870117188,80.32666778564453,75.38999938964844,86.48999786376953,5100000.0
2008-10-01,79.31999969482422,78.8499984741211,77.91000366210938,82.08333587646484,2819400.0
2008-10-02,78.086669921875,76.21666717529297,75.94000244140625,79.5,2713200.0
2008-10-03,77.64666748046875,75.23332977294922,74.17666625976562,80.913330078125,2398200.0
2008-10-06,72.31666564941406,65.7066650390625,62.18333435058594,72.31666564941406,5980800.0
2008-10-07,66.836669921875,61.41999816894531,61.209999084472656,67.08999633789062,4326600.0
2008-10-08,59.66666793823242,63.5433349609375,56.869998931884766,65.2300033569336,4209900.0
2008-10-09,65.32666778564453,57.61666488647461,56.686668395996094,65.66666412353516,3168900.0
2008-10-10,52.65999984741211,58.336666107177734,51.099998474121094,62.086666107177734,5902200.0
2008-10-13,64.66666412353516,70.77999877929688,63.39666748046875,71.086669921875,3567300.0
2008-10-14,76.08999633789062,74.77333068847656,72.84666442871094,77.22000122070312,5497500.0
2008-10-15,71.03666687011719,63.37333297729492,63.33333206176758,74.56999969482422,4818600.0
2008-10-16,65.09333038330078,71.5999984741211,62.12333297729492,71.68333435058594,5805900.0
2008-10-17,64.63333129882812,63.0433349609375,57.71333312988281,66.663330078125,10839900.0
2008-10-20,64.5,64.7066650390625,62.266666412353516,65.13666534423828,2651400.0
2008-10-21,63.13333511352539,60.073333740234375,60.0,63.996665954589844,3329400.0
2008-10-22,58.336666107177734,57.6966667175293,56.1966667175293,59.66666793823242,3069900.0
2008-10-23,58.02333450317383,57.89666748046875,55.040000915527344,59.040000915527344,3391200.0
2008-10-24,51.7400016784668,52.893333435058594,51.483333587646484,56.643333435058594,6603000.0
2008-10-27,51.676666259765625,51.66999816894531,51.36666488647461,54.81666564941406,3621300.0
2008-10-28,53.38666534423828,55.18000030517578,51.5,55.46666717529297,5258400.0
2008-10-29,55.47999954223633,56.45000076293945,53.58333206176758,58.62333297729492,3734100.0
2008-10-30,57.66666793823242,56.71666717529297,55.12333297729492,58.33333206176758,2993400.0
2008-10-31,55.586666107177734,57.5966682434082,55.0966682434082,58.66666793823242,2032200.0
2008-11-03,58.82666778564453,61.12666702270508,56.75,62.78333282470703,2756100.0
2008-11-04,62.9900016784668,67.63999938964844,61.87333297729492,68.27999877929688,4770300.0
2008-11-05,66.63333129882812,62.2400016784668,62.06666564941406,66.9566650390625,3527700.0
2008-11-06,61.00666809082031,58.119998931884766,57.336666107177734,62.9566650390625,2620500.0
2008-11-07,59.3466682434082,60.823333740234375,58.43000030517578,61.97666549682617,2414700.0
2008-11-10,62.70000076293945,58.67333221435547,57.87333297729492,62.99333190917969,1692600.0
2008-11-11,56.393333435058594,56.4566650390625,55.220001220703125,57.66666793823242,2158500.0
2008-11-12,55.96666717529297,53.97999954223633,53.74333190917969,56.400001525878906,1902900.0
2008-11-13,54.15666580200195,53.21333312988281,48.10333251953125,55.45000076293945,8598000.0
2008-11-14,52.563331604003906,49.470001220703125,49.380001068115234,54.83000183105469,4268700.0
2008-11-17,48.290000915527344,41.11333465576172,41.00666809082031,49.47999954223633,7802700.0
2008-11-18,41.400001525878906,41.16999816894531,39.540000915527344,43.313331604003906,5729700.0
2008-11-19,41.46333312988281,40.36333465576172,40.3033332824707,43.29999923706055,6271500.0
2008-11-20,38.85333251953125,37.246665954589844,36.9033317565918,41.27000045776367,5448000.0
2008-11-21,38.83000183105469,39.41999816894531,36.78333282470703,39.483333587646484,5672400.0
2008-11-24,40.36000061035156,41.64666748046875,39.41999816894531,42.119998931884766,3764100.0
2008-11-25,42.663333892822266,41.46333312988281,39.61666488647461,42.66666793823242,3828900.0
2008-11-26,40.08333206176758,44.88999938964844,40.08333206176758,44.96333312988281,3508200.0
2008-11-28,44.313331604003906,44.176666259765625,43.503334045410156,44.88333511352539,1491600.0
2008-12-01,43.1533317565918,39.74333190917969,39.63999938964844,43.39666748046875,2875500.0
2008-12-02,40.35333251953125,39.31666564941406,38.08333206176758,40.766666412353516,3886500.0
2008-12-03,40.0099983215332,44.356666564941406,39.36333465576172,44.573333740234375,6630900.0
2008-12-04,43.0099983215332,42.02333450317383,41.08000183105469,45.15999984741211,3647400.0
2008-12-05,41.0,45.81999969482422,41.0,45.81999969482422,3217800.0
2008-12-08,47.413333892822266,46.7933349609375,46.20333480834961,48.18000030517578,3044700.0
2008-12-09,46.66666793823242,44.349998474121094,43.34000015258789,46.776668548583984,3237900.0
2008-12-10,44.996665954589844,46.37333297729492,44.996665954589844,46.983333587646484,2947200.0
2008-12-11,45.97999954223633,45.66666793823242,45.276668548583984,47.75,2465400.0
2008-12-12,43.61666488647461,44.7933349609375,43.36000061035156,45.983333587646484,2488500.0
2008-12-15,46.753334045410156,42.709999084472656,42.2599983215332,46.753334045410156,2649300.0
2008-12-16,43.36000061035156,45.61666488647461,42.66999816894531,45.62333297729492,3176700.0
2008-12-17,44.1533317565918,44.026668548583984,43.689998626708984,45.276668548583984,2455800.0
2008-12-18,44.42333221435547,43.77333450317383,43.34333419799805,45.496665954589844,2175600.0
2008-12-19,43.0,41.836666107177734,41.21333312988281,44.33000183105469,3346200.0
2008-12-22,41.880001068115234,40.61000061035156,39.586666107177734,42.599998474121094,2208000.0
2008-12-23,40.06666564941406,40.07666778564453,39.709999084472656,41.380001068115234,1794600.0
2008-12-24,40.08000183105469,40.573333740234375,39.62666702270508,40.72999954223633,545100.0
2008-12-26,40.709999084472656,40.599998474121094,39.776668548583984,40.77000045776367,714900.0
2008-12-29,40.246665954589844,40.003334045410156,39.4033317565918,40.856666564941406,1867500.0
2008-12-30,40.83333206176758,41.4466667175293,40.073333740234375,42.186668395996094,2108100.0
2008-12-31,41.70333480834961,42.33000183105469,41.5966682434082,42.58333206176758,1509300.0
2009-01-02,42.12666702270508,44.13666534423828,42.12666702270508,44.233333587646484,2082300.0
2009-01-05,42.86333465576172,41.8466682434082,41.676666259765625,43.81666564941406,3135300.0
2009-01-06,42.09333419799805,40.72999954223633,40.086666107177734,42.4033317565918,3369900.0
2009-01-07,40.16666793823242,39.2933349609375,38.83333206176758,41.15999984741211,5712600.0
2009-01-08,33.503334045410156,36.8466682434082,33.25,37.733333587646484,21956700.0
2009-01-09,36.65666580200195,33.93333435058594,33.68333435058594,36.66666793823242,7275600.0
2009-01-12,34.61000061035156,33.58333206176758,33.400001525878906,35.29999923706055,5403300.0
2009-01-13,33.253334045410156,34.21666717529297,32.80666732788086,34.75666809082031,4435200.0
2009-01-14,33.38333511352539,33.11333465576172,32.88333511352539,33.83000183105469,5735700.0
2009-01-15,33.279998779296875,33.560001373291016,32.05666732788086,34.16666793823242,3933300.0
2009-01-16,34.22999954223633,33.323333740234375,32.54999923706055,34.64666748046875,4002000.0
2009-01-20,33.49333190917969,31.549999237060547,31.406665802001953,33.96333312988281,4270200.0
2009-01-21,32.130001068115234,32.33333206176758,31.643333435058594,32.849998474121094,4280700.0
2009-01-22,32.663333892822266,32.003334045410156,30.523332595825195,32.663333892822266,7551900.0
2009-01-23,29.360000610351562,31.09666633605957,29.046667098999023,32.07666778564453,9582300.0
2009-01-26,31.59666633605957,33.016666412353516,31.10333251953125,33.83333206176758,8097900.0
2009-01-27,33.32666778564453,33.83333206176758,32.95000076293945,33.996665954589844,3887700.0
2009-01-28,34.22666549682617,34.98666763305664,33.43333435058594,35.63999938964844,6311700.0
2009-01-29,34.94333267211914,34.003334045410156,33.7933349609375,34.94333267211914,3118800.0
2009-01-30,34.02000045776367,34.40999984741211,33.69333267211914,35.599998474121094,5733900.0
2009-02-02,33.9900016784668,34.3033332824707,33.473331451416016,34.88999938964844,4128900.0
2009-02-03,34.650001525878906,37.5099983215332,33.78333282470703,38.19333267211914,12177600.0
2009-02-04,37.65666580200195,36.003334045410156,35.723331451416016,38.040000915527344,6948900.0
2009-02-05,35.7933349609375,36.893333435058594,35.16999816894531,37.33333206176758,4920000.0
2009-02-06,37.23666763305664,38.2066650390625,36.630001068115234,38.66666793823242,3654600.0
2009-02-09,38.16999816894531,38.063331604003906,36.79666519165039,38.5,3471300.0
2009-02-10,37.61000061035156,35.95000076293945,35.70000076293945,38.66666793823242,3678000.0
2009-02-11,36.07666778564453,36.0533332824707,34.58000183105469,36.516666412353516,4003500.0
2009-02-12,35.46333312988281,37.40999984741211,35.18333435058594,37.41666793823242,3536700.0
2009-02-13,37.33000183105469,37.36333465576172,36.85333251953125,37.813331604003906,2340600.0
2009-02-17,35.400001525878906,35.75666809082031,35.24333190917969,36.33000183105469,3276900.0
2009-02-18,36.16666793823242,35.60333251953125,34.54999923706055,36.31999969482422,3038400.0
2009-02-19,36.65999984741211,35.66666793823242,35.663333892822266,36.65999984741211,2951700.0
2009-02-20,35.38999938964844,35.336666107177734,34.36333465576172,36.03333282470703,4652400.0
2009-02-23,35.720001220703125,33.4900016784668,33.2933349609375,36.253334045410156,3448500.0
2009-02-24,33.09000015258789,34.55666732788086,32.54999923706055,34.746665954589844,4468800.0
2009-02-25,34.38333511352539,33.7400016784668,33.1533317565918,34.65666580200195,3459000.0
2009-02-26,34.2599983215332,32.08000183105469,31.889999389648438,34.599998474121094,3659700.0
2009-02-27,31.66666603088379,30.31999969482422,30.31999969482422,32.0,6267300.0
2009-03-02,29.80666732788086,28.44333267211914,28.286666870117188,30.200000762939453,7572300.0
2009-03-03,28.713333129882812,29.123332977294922,28.363332748413086,29.616666793823242,4381800.0
2009-03-04,30.0,30.56333351135254,29.656665802001953,31.233333587646484,5184600.0
2009-03-05,30.90333366394043,30.066667556762695,29.93000030517578,31.100000381469727,5799900.0
2009-03-06,30.5,31.963333129882812,30.336666107177734,31.979999542236328,5209800.0
2009-03-09,31.670000076293945,32.290000915527344,31.670000076293945,33.47999954223633,3810000.0
2009-03-10,32.68333435058594,33.7066650390625,32.186668395996094,33.83333206176758,3343200.0
2009-03-11,33.7933349609375,32.516666412353516,32.10333251953125,33.86666488647461,4188900.0
2009-03-12,32.310001373291016,34.413333892822266,31.690000534057617,34.5966682434082,6578400.0
2009-03-13,34.46666717529297,34.34333419799805,33.63666534423828,34.573333740234375,3303900.0
2009-03-16,34.41666793823242,33.60333251953125,33.5433349609375,34.9900016784668,3205500.0
2009-03-17,34.58000183105469,35.03666687011719,33.369998931884766,35.03666687011719,3115500.0
2009-03-18,33.91666793823242,33.936668395996094,33.03666687011719,34.733333587646484,5866800.0
2009-03-19,34.2933349609375,32.393333435058594,32.0,34.29999923706055,4190700.0
2009-03-20,32.6966667175293,31.226667404174805,30.889999389648438,32.77000045776367,5082900.0
2009-03-23,32.086666107177734,32.40666580200195,31.16666603088379,32.44333267211914,4185900.0
2009-03-24,31.736665725708008,31.690000534057617,31.43000030517578,32.246665954589844,3856500.0
2009-03-25,31.91666603088379,32.06999969482422,31.18000030517578,32.900001525878906,3056400.0
2009-03-26,32.663333892822266,32.439998626708984,31.50666618347168,32.663333892822266,3621600.0
2009-03-27,32.22999954223633,32.13999938964844,31.53333282470703,32.30666732788086,2181300.0
2009-03-30,31.513334274291992,31.299999237060547,30.953332901000977,31.77666664123535,2273700.0
2009-03-31,31.66666603088379,31.786666870117188,31.170000076293945,32.50666809082031,2634000.0
2009-04-01,31.036666870117188,31.44333267211914,30.50666618347168,31.639999389648438,3880200.0
