Date,dhropen,dhrclose,dhrlow,dhrhigh,dhrvolume
2013-10-03,52.1834716796875,51.546627044677734,51.16755294799805,52.29719543457031,3360000.0
2013-10-04,51.561790466308594,51.94844436645508,51.41773986816406,52.221378326416016,2593000.0
2013-10-07,51.61486053466797,51.44806671142578,51.34950637817383,51.774070739746094,2262200.0
2013-10-08,51.46323013305664,51.03108596801758,50.9931755065918,51.94844436645508,3929900.0
2013-10-09,51.008338928222656,50.902198791503906,50.667171478271484,51.09931945800781,3861100.0
2013-10-10,51.4859733581543,52.29719543457031,51.41773986816406,52.34268569946289,3561900.0
2013-10-11,52.251705169677734,52.64594268798828,51.993934631347656,52.699012756347656,1896800.0
2013-10-14,52.28961181640625,52.729339599609375,52.19105529785156,52.850643157958984,2027500.0
2013-10-15,52.61561965942383,52.32752227783203,52.31235885620117,52.84306335449219,3208300.0
2013-10-16,52.486732482910156,52.42607879638672,52.160728454589844,52.63077926635742,6263100.0
2013-10-17,53.836238861083984,54.821834564208984,53.358604431152344,55.03411865234375,7771200.0
2013-10-18,55.10993194580078,54.58680725097656,54.32145690917969,55.10993194580078,5531700.0
2013-10-21,54.76118087768555,54.53373718261719,54.41243362426758,54.81425476074219,3447300.0
2013-10-22,54.60197067260742,54.76876449584961,54.473087310791016,54.950721740722656,3027100.0
2013-10-23,54.76118087768555,54.51099395751953,54.3593635559082,54.96588134765625,2678800.0
2013-10-24,54.54890060424805,54.62471389770508,54.222896575927734,54.76876449584961,2628800.0
2013-10-25,54.49583053588867,54.670204162597656,54.20015335083008,54.75360107421875,2272500.0
2013-10-28,54.69294738769531,54.70811080932617,54.38210678100586,54.912811279296875,2113900.0
2013-10-29,54.69294738769531,54.99620819091797,54.48066711425781,55.00379180908203,3016800.0
2013-10-30,54.99620819091797,54.61713409423828,54.594390869140625,55.208492279052734,2058500.0
2013-10-31,54.79909133911133,54.6550407409668,54.4427604675293,55.01895523071289,1931900.0
2013-11-01,54.79909133911133,55.0644416809082,54.61713409423828,55.178165435791016,3013900.0
2013-11-04,55.072025299072266,55.15542221069336,54.63229751586914,55.23123550415039,2529000.0
2013-11-05,55.087188720703125,55.03411865234375,54.78392791748047,55.17058563232422,1810900.0
2013-11-06,55.269142150878906,55.329795837402344,55.12509536743164,55.79984664916992,2276300.0
2013-11-07,55.390445709228516,54.4427604675293,54.3593635559082,55.5572395324707,2337500.0
2013-11-08,54.8597412109375,56.55799865722656,54.8597412109375,56.58832550048828,6154900.0
2013-11-11,56.55799865722656,56.376041412353516,56.148597717285156,56.686885833740234,2319400.0
2013-11-12,56.27748107910156,56.02729415893555,55.633056640625,56.338134765625,2996600.0
2013-11-13,55.792266845703125,55.9211540222168,55.670963287353516,55.98180389404297,3421800.0
2013-11-14,56.24715805053711,56.43669509887695,56.11069107055664,56.81576919555664,3841000.0
2013-11-15,56.23199462890625,56.47460174560547,56.141014099121094,56.66413879394531,4302300.0
2013-11-18,56.497344970703125,56.52009201049805,56.391204833984375,56.853675842285156,3720800.0
2013-11-19,56.497344970703125,56.20166778564453,56.11827087402344,56.671722412109375,2325100.0
2013-11-20,56.17134094238281,55.94389724731445,55.75436019897461,56.48976516723633,2920100.0
2013-11-21,56.254737854003906,56.35329818725586,56.019710540771484,56.406368255615234,2383400.0
2013-11-22,56.421531677246094,56.59590530395508,56.285064697265625,56.656558990478516,2557100.0
2013-11-25,56.86125946044922,56.497344970703125,56.376041412353516,56.86125946044922,1837200.0
2013-11-26,56.884002685546875,57.14177322387695,56.86125946044922,57.5360107421875,4777000.0
2013-11-27,57.407127380371094,57.134193420410156,56.99772644042969,57.56633758544922,1867500.0
2013-11-29,57.111446380615234,56.70962905883789,56.656558990478516,57.270660400390625,1771900.0
2013-12-02,56.550418853759766,56.535255432128906,56.376041412353516,57.05837631225586,3260100.0
2013-12-03,56.315391540527344,55.928733825683594,55.75436019897461,56.44427490234375,3117000.0
2013-12-04,55.6406364440918,55.8453369140625,55.27672576904297,56.32297134399414,2463400.0
2013-12-05,55.526912689208984,55.83017349243164,55.37528610229492,56.141014099121094,2509200.0
2013-12-06,56.46702194213867,56.95223617553711,56.32297134399414,57.08112335205078,2418100.0
2013-12-09,57.3313102722168,57.149356842041016,56.87642288208008,57.452613830566406,2675000.0
2013-12-10,56.89158630371094,56.974979400634766,56.52009201049805,57.111446380615234,2409900.0
2013-12-11,56.95981979370117,56.0500373840332,55.8453369140625,57.111446380615234,4073900.0
2013-12-12,55.26156234741211,56.29264450073242,55.25397872924805,56.55799865722656,5235100.0
2013-12-13,56.30780792236328,56.11069107055664,55.8377571105957,56.39878845214844,3557000.0
2013-12-16,56.285064697265625,57.09628677368164,56.18650436401367,57.270660400390625,4607500.0
2013-12-17,57.240333557128906,56.67930221557617,56.512508392333984,57.41470718383789,2964500.0
2013-12-18,56.67930221557617,58.271419525146484,56.56557846069336,58.38513946533203,4387100.0
2013-12-19,58.02880859375,58.05913543701172,57.604244232177734,58.12736892700195,3187200.0
2013-12-20,57.869598388671875,58.02880859375,57.83169174194336,58.438209533691406,4522100.0
2013-12-23,58.347232818603516,58.18043899536133,57.95299530029297,58.62016677856445,2966800.0
2013-12-24,58.07429885864258,58.218345642089844,58.07429885864258,58.498863220214844,1413800.0
2013-12-26,58.377559661865234,58.3169059753418,58.19560241699219,58.42304611206055,2522900.0
2013-12-27,58.50644302368164,58.41546630859375,58.218345642089844,58.67323684692383,1102100.0
2013-12-30,58.36997604370117,58.241092681884766,58.08946228027344,58.47611999511719,1281200.0
2013-12-31,58.46095657348633,58.52919006347656,58.26383590698242,58.62774658203125,1390300.0
2014-01-02,58.119789123535156,57.960575103759766,57.69522476196289,58.38513946533203,2651700.0
2014-01-03,57.960575103759766,58.04397201538086,57.869598388671875,58.347232818603516,1570600.0
2014-01-06,58.33965301513672,57.5360107421875,57.50568771362305,58.53676986694336,2579700.0
2014-01-07,57.733131408691406,58.01364517211914,57.57392120361328,58.05155563354492,2646400.0
2014-01-08,57.91508865356445,58.04397201538086,57.83169174194336,58.3169059753418,3002700.0
2014-01-09,58.468536376953125,58.74147033691406,58.05913543701172,58.8097038269043,4068500.0
2014-01-10,58.83244705200195,58.89310073852539,58.27899932861328,58.931007385253906,2726600.0
2014-01-13,58.62016677856445,57.733131408691406,57.68764114379883,58.79454040527344,3392400.0
2014-01-14,58.840030670166016,59.332828521728516,58.30174255371094,59.363155364990234,6122900.0
2014-01-15,59.38589859008789,59.294921875,58.90068054199219,59.41622543334961,3734300.0
2014-01-16,59.294921875,59.53752899169922,59.16603469848633,59.62092590332031,3320700.0
2014-01-17,59.61334228515625,59.037147521972656,58.87793731689453,59.61334228515625,3479900.0
2014-01-21,59.590599060058594,59.13570785522461,58.885520935058594,59.74222946166992,6464600.0
2014-01-22,59.173614501953125,59.0902214050293,58.453372955322266,59.294921875,3433000.0
2014-01-23,58.52919006347656,58.46095657348633,58.15011215209961,58.65049362182617,2405400.0
2014-01-24,57.87717819213867,56.20166778564453,56.194087982177734,58.06671905517578,5300400.0
2014-01-27,56.39878845214844,56.178924560546875,55.8377571105957,56.70204544067383,4740600.0
2014-01-28,56.8385124206543,57.020469665527344,56.20924758911133,58.05155563354492,5764500.0
2014-01-29,56.497344970703125,56.95981979370117,56.48976516723633,57.44503402709961,5055700.0
2014-01-30,57.19484329223633,57.08870315551758,56.747535705566406,57.376800537109375,4365000.0
2014-01-31,56.30780792236328,56.39878845214844,56.0500373840332,56.868839263916016,4247000.0
2014-02-03,56.50492858886719,55.01137161254883,54.96588134765625,56.95981979370117,5571700.0
2014-02-04,55.208492279052734,55.29188919067383,54.82941436767578,55.62547302246094,4525300.0
2014-02-05,55.04169845581055,54.95830154418945,54.50341033935547,55.27672576904297,3593400.0
2014-02-06,54.81425476074219,55.883243560791016,54.69294738769531,55.898406982421875,3931100.0
2014-02-07,56.32297134399414,56.95223617553711,55.98938751220703,57.08112335205078,4158400.0
2014-02-10,57.05837631225586,56.914329528808594,56.535255432128906,57.05837631225586,4141700.0
2014-02-11,57.14177322387695,57.15693664550781,56.95981979370117,57.5284309387207,3325000.0
2014-02-12,57.391963958740234,57.27824020385742,57.134193420410156,57.604244232177734,2762200.0
2014-02-13,56.80060577392578,57.78620147705078,56.69446563720703,57.86201858520508,3174900.0
2014-02-14,57.7407112121582,57.945411682128906,57.49052429199219,58.07429885864258,2973500.0
2014-02-18,57.733131408691406,57.57392120361328,57.498104095458984,58.05913543701172,3104100.0
2014-02-19,57.42987060546875,57.07353973388672,57.01288986206055,57.990901947021484,3429100.0
2014-02-20,57.23275375366211,57.70280456542969,56.89158630371094,57.869598388671875,3138400.0
2014-02-21,57.6118278503418,57.733131408691406,57.36922073364258,57.86201858520508,3529300.0
2014-02-24,57.90750503540039,58.04397201538086,57.84685516357422,58.44579315185547,3515300.0
2014-02-25,57.95299530029297,58.241092681884766,57.778621673583984,58.43062973022461,3503000.0
2014-02-26,58.26383590698242,58.241092681884766,58.03639221191406,58.52919006347656,3528000.0
2014-02-27,57.89234161376953,58.40030288696289,57.869598388671875,58.47611999511719,3374100.0
2014-02-28,58.377559661865234,57.990901947021484,57.80136489868164,58.78696060180664,5017400.0
2014-03-03,57.42229080200195,57.30856704711914,57.126609802246094,57.69522476196289,3629300.0
2014-03-04,57.96815872192383,57.899925231933594,57.77103805541992,58.15011215209961,4219300.0
2014-03-05,57.945411682128906,57.90750503540039,57.642154693603516,58.14253234863281,3320300.0
2014-03-06,58.05155563354492,58.28657913208008,57.95299530029297,58.44579315185547,3021600.0
2014-03-07,58.67323684692383,58.70356369018555,58.32448959350586,58.8021240234375,3720300.0
2014-03-10,58.68082046508789,58.49127960205078,58.218345642089844,58.68082046508789,2956100.0
2014-03-11,58.58226013183594,57.945411682128906,57.86201858520508,58.65049362182617,2768400.0
2014-03-12,57.5360107421875,57.482940673828125,57.23275375366211,57.67247772216797,2873900.0
2014-03-13,57.75587463378906,56.42911148071289,56.338134765625,57.77103805541992,3284100.0
2014-03-14,56.338134765625,55.94389724731445,55.883243560791016,56.60348892211914,3669500.0
2014-03-17,56.338134765625,56.747535705566406,56.315391540527344,56.95981979370117,3270800.0
2014-03-18,56.87642288208008,57.05837631225586,56.8385124206543,57.20242691040039,1861600.0
2014-03-19,57.028053283691406,56.38362503051758,56.057621002197266,57.21759033203125,2492300.0
2014-03-20,56.3305549621582,56.671722412109375,56.1334342956543,56.84609603881836,2088500.0
2014-03-21,57.134193420410156,57.08870315551758,56.884002685546875,57.71038818359375,5422200.0
2014-03-24,57.29340362548828,56.3457145690918,56.0500373840332,57.30856704711914,2211900.0
2014-03-25,56.67930221557617,56.42911148071289,56.148597717285156,56.914329528808594,2327700.0
2014-03-26,56.793025970458984,55.61789321899414,55.61789321899414,56.868839263916016,3976600.0
2014-03-27,55.4283561706543,55.67854309082031,55.30705261230469,55.90599060058594,4468600.0
2014-03-28,56.01213073730469,56.004547119140625,55.792266845703125,56.421531677246094,2665100.0
2014-03-31,56.50492858886719,56.86125946044922,56.269901275634766,56.86125946044922,2807000.0
2014-04-01,56.92190933227539,57.05837631225586,56.57316207885742,57.07353973388672,3062800.0
2014-04-02,57.149356842041016,57.19484329223633,56.96739959716797,57.407127380371094,3042100.0
2014-04-03,57.285823822021484,57.498104095458984,56.92190933227539,57.55117416381836,2858800.0
2014-04-04,57.975738525390625,57.164520263671875,57.08870315551758,58.15011215209961,3415500.0
2014-04-07,56.974979400634766,55.97422409057617,55.822593688964844,57.028053283691406,2979000.0
2014-04-08,55.86050033569336,56.1258544921875,55.579986572265625,56.360877990722656,3102800.0
2014-04-09,56.86125946044922,57.35405731201172,56.391204833984375,57.39954376220703,4055500.0
2014-04-10,57.346473693847656,56.20166778564453,56.178924560546875,57.35405731201172,3192300.0
