Date,tripopen,tripclose,triplow,triphigh,tripvolume
2012-03-15,31.139999389648438,32.470001220703125,30.93000030517578,32.540000915527344,2319000
2012-03-16,32.5099983215332,34.0,31.989999771118164,34.91999816894531,4298000
2012-03-19,33.79999923706055,34.0,33.79999923706055,34.150001525878906,855800
2012-03-20,33.459999084472656,34.09000015258789,33.459999084472656,34.290000915527344,1064500
2012-03-21,34.16999816894531,33.77000045776367,33.349998474121094,34.400001525878906,1316200
2012-03-22,33.5099983215332,33.25,33.02000045776367,33.7599983215332,1047200
2012-03-23,33.0099983215332,33.27000045776367,32.810001373291016,33.36000061035156,531200
2012-03-26,33.310001373291016,34.29999923706055,32.86000061035156,34.5,2182000
2012-03-27,34.29999923706055,35.290000915527344,33.900001525878906,36.04999923706055,2897800
2012-03-28,35.150001525878906,34.56999969482422,34.08000183105469,35.72999954223633,1842600
2012-03-29,34.25,35.15999984741211,33.91999816894531,35.18000030517578,1575000
2012-03-30,35.279998779296875,35.66999816894531,35.27000045776367,36.86000061035156,3047000
2012-04-02,35.619998931884766,37.369998931884766,35.040000915527344,37.779998779296875,3569600
2012-04-03,37.41999816894531,36.59000015258789,36.540000915527344,37.59000015258789,1833000
2012-04-04,36.40999984741211,36.25,35.79999923706055,36.79999923706055,1635000
2012-04-05,36.040000915527344,36.22999954223633,35.849998474121094,36.93000030517578,2259000
2012-04-09,35.560001373291016,35.5,35.15999984741211,35.83000183105469,1097200
2012-04-10,35.45000076293945,34.58000183105469,34.470001220703125,35.560001373291016,1154100
2012-04-11,35.0099983215332,34.790000915527344,34.7400016784668,35.40999984741211,1014600
2012-04-12,34.84000015258789,35.099998474121094,34.75,35.470001220703125,1290800
2012-04-13,35.060001373291016,34.5,34.38999938964844,35.36000061035156,559500
2012-04-16,34.630001068115234,33.83000183105469,33.7400016784668,34.84000015258789,918800
2012-04-17,34.15999984741211,35.0,33.97999954223633,35.18000030517578,1941400
2012-04-18,34.779998779296875,35.439998626708984,34.75,35.599998474121094,937400
2012-04-19,35.33000183105469,35.220001220703125,35.15999984741211,36.43000030517578,1065200
2012-04-20,35.349998474121094,35.02000045776367,34.939998626708984,35.65999984741211,1228300
2012-04-23,34.720001220703125,33.939998626708984,33.75,34.75,3340600
2012-04-24,33.790000915527344,33.380001068115234,33.22999954223633,34.20000076293945,927200
2012-04-25,33.72999954223633,33.689998626708984,33.529998779296875,34.099998474121094,1181900
2012-04-26,33.7400016784668,34.380001068115234,33.27000045776367,34.5099983215332,1977600
2012-04-27,36.2400016784668,36.869998931884766,35.880001068115234,37.849998474121094,5913200
2012-04-30,36.459999084472656,37.5099983215332,36.400001525878906,37.540000915527344,2465500
2012-05-01,36.380001068115234,36.529998779296875,36.06999969482422,37.88999938964844,4908600
2012-05-02,43.25,42.630001068115234,42.08000183105469,44.459999084472656,7645700
2012-05-03,42.630001068115234,40.900001525878906,40.2400016784668,43.5,3519600
2012-05-04,39.9900016784668,40.20000076293945,39.75,40.689998626708984,4765300
2012-05-07,39.79999923706055,40.970001220703125,39.79999923706055,40.97999954223633,3029100
2012-05-08,40.689998626708984,41.20000076293945,39.400001525878906,41.29999923706055,2288500
2012-05-09,40.540000915527344,40.68000030517578,40.099998474121094,41.08000183105469,1071200
2012-05-10,41.189998626708984,40.790000915527344,40.45000076293945,41.70000076293945,1546800
2012-05-11,40.56999969482422,41.72999954223633,40.5,42.04999923706055,1494900
2012-05-14,41.400001525878906,41.63999938964844,41.0099983215332,42.56999969482422,1306600
2012-05-15,41.810001373291016,42.650001525878906,41.470001220703125,43.09000015258789,2558300
2012-05-16,42.93000030517578,43.63999938964844,42.720001220703125,43.84000015258789,3112900
2012-05-17,43.689998626708984,41.029998779296875,40.72999954223633,43.72999954223633,2521900
2012-05-18,41.56999969482422,40.65999984741211,39.810001373291016,41.59000015258789,3278800
2012-05-21,40.869998931884766,42.16999816894531,40.33000183105469,42.630001068115234,2208700
2012-05-22,42.33000183105469,42.630001068115234,41.9900016784668,44.220001220703125,2271500
2012-05-23,42.209999084472656,45.150001525878906,41.90999984741211,45.81999969482422,3128000
2012-05-24,45.040000915527344,44.400001525878906,44.25,45.31999969482422,1650000
2012-05-25,44.529998779296875,45.0,44.52000045776367,45.22999954223633,2139200
2012-05-29,45.79999923706055,45.2599983215332,44.38999938964844,45.79999923706055,1567700
2012-05-30,44.880001068115234,43.15999984741211,42.709999084472656,44.880001068115234,2061700
2012-05-31,43.47999954223633,42.880001068115234,42.13999938964844,43.849998474121094,2499100
2012-06-01,41.61000061035156,41.02000045776367,39.91999816894531,41.79999923706055,2355900
2012-06-04,41.15999984741211,41.4900016784668,40.119998931884766,41.619998931884766,1525100
2012-06-05,41.209999084472656,41.09000015258789,40.439998626708984,42.209999084472656,1301600
2012-06-06,40.86000061035156,42.9900016784668,40.86000061035156,43.810001373291016,2165700
2012-06-07,44.0,41.66999816894531,41.59000015258789,44.0,1862200
2012-06-08,42.0099983215332,43.02000045776367,41.560001373291016,43.150001525878906,1976700
2012-06-11,44.459999084472656,42.939998626708984,42.529998779296875,44.86000061035156,2273900
2012-06-12,43.040000915527344,45.02000045776367,42.79999923706055,45.06999969482422,2116600
2012-06-13,44.4900016784668,43.43000030517578,43.310001373291016,45.310001373291016,1474300
2012-06-14,43.630001068115234,44.04999923706055,42.70000076293945,44.56999969482422,957000
2012-06-15,44.18000030517578,44.380001068115234,43.5,44.45000076293945,1995900
2012-06-18,44.13999938964844,44.90999984741211,43.77000045776367,45.40999984741211,1449000
2012-06-19,45.0,44.2400016784668,43.630001068115234,45.119998931884766,1842000
2012-06-20,44.099998474121094,43.290000915527344,42.7400016784668,44.099998474121094,1370100
2012-06-21,43.529998779296875,43.0099983215332,42.349998474121094,43.849998474121094,977800
2012-06-22,43.459999084472656,45.529998779296875,43.369998931884766,46.09000015258789,3595400
2012-06-25,44.7599983215332,44.06999969482422,43.97999954223633,45.38999938964844,1158500
2012-06-26,44.04999923706055,44.0099983215332,43.95000076293945,44.880001068115234,890600
2012-06-27,44.36000061035156,44.41999816894531,43.880001068115234,45.349998474121094,996800
2012-06-28,43.970001220703125,43.58000183105469,42.18000030517578,44.2599983215332,1209500
2012-06-29,44.7400016784668,44.689998626708984,44.130001068115234,46.29999923706055,1908900
2012-07-02,44.72999954223633,46.0,44.720001220703125,47.0,1814900
2012-07-03,46.02000045776367,46.04999923706055,44.70000076293945,46.16999816894531,562800
2012-07-05,46.09000015258789,46.27000045776367,45.709999084472656,47.439998626708984,1517900
2012-07-06,45.84000015258789,46.36000061035156,45.36000061035156,46.540000915527344,887100
2012-07-09,46.27000045776367,45.439998626708984,44.95000076293945,46.689998626708984,926100
2012-07-10,45.70000076293945,44.7599983215332,43.7599983215332,45.810001373291016,1248500
2012-07-11,44.959999084472656,44.279998779296875,43.97999954223633,45.470001220703125,923100
2012-07-12,43.790000915527344,43.880001068115234,43.2599983215332,44.540000915527344,1544400
2012-07-13,44.0099983215332,45.849998474121094,43.4900016784668,46.95000076293945,2290500
2012-07-16,45.90999984741211,46.150001525878906,44.439998626708984,46.2400016784668,1010600
2012-07-17,47.0,45.52000045776367,45.369998931884766,47.029998779296875,1760700
2012-07-18,45.279998779296875,45.41999816894531,45.279998779296875,46.06999969482422,815300
2012-07-19,45.41999816894531,45.099998474121094,44.75,47.810001373291016,2613600
2012-07-20,45.33000183105469,44.900001525878906,44.810001373291016,46.400001525878906,2210600
2012-07-23,44.150001525878906,45.61000061035156,43.060001373291016,46.0099983215332,2383600
2012-07-24,46.25,43.470001220703125,43.13999938964844,46.380001068115234,6151600
2012-07-25,36.130001068115234,36.18000030517578,35.0099983215332,37.45000076293945,9251500
2012-07-26,36.77000045776367,35.040000915527344,34.029998779296875,37.0099983215332,6637500
2012-07-27,35.56999969482422,35.40999984741211,35.119998931884766,36.630001068115234,3029600
2012-07-30,35.52000045776367,36.0099983215332,35.25,36.18000030517578,2592100
2012-07-31,36.16999816894531,37.40999984741211,35.9900016784668,37.599998474121094,3158500
2012-08-01,37.470001220703125,36.56999969482422,36.310001373291016,37.81999969482422,2856800
2012-08-02,36.20000076293945,36.209999084472656,35.58000183105469,37.5,1661900
2012-08-03,36.56999969482422,36.68000030517578,35.90999984741211,37.029998779296875,2291800
2012-08-06,36.66999816894531,38.0099983215332,36.5,38.38999938964844,1985700
2012-08-07,38.45000076293945,38.65999984741211,38.2400016784668,39.0,2066600
2012-08-08,37.08000183105469,36.77000045776367,36.099998474121094,37.689998626708984,4031900
2012-08-09,36.91999816894531,36.18000030517578,36.099998474121094,37.119998931884766,1646400
2012-08-10,36.2599983215332,35.099998474121094,35.04999923706055,36.540000915527344,3806700
2012-08-13,35.27000045776367,33.52000045776367,32.79999923706055,35.290000915527344,9384300
2012-08-14,33.7599983215332,33.15999984741211,32.279998779296875,33.93000030517578,5752700
2012-08-15,33.20000076293945,33.959999084472656,32.5099983215332,34.720001220703125,4098600
2012-08-16,33.88999938964844,33.849998474121094,33.13999938964844,34.29999923706055,1992300
2012-08-17,33.65999984741211,33.45000076293945,32.369998931884766,33.7400016784668,3050900
2012-08-20,33.27000045776367,33.84000015258789,32.7599983215332,33.95000076293945,1842900
2012-08-21,33.959999084472656,34.04999923706055,33.709999084472656,34.75,2442900
2012-08-22,33.84000015258789,33.939998626708984,33.5099983215332,34.27000045776367,1716500
2012-08-23,33.72999954223633,33.540000915527344,33.47999954223633,34.119998931884766,2111800
2012-08-24,34.5,34.04999923706055,33.290000915527344,34.70000076293945,5589400
2012-08-27,34.290000915527344,33.970001220703125,33.88999938964844,34.34000015258789,737100
2012-08-28,33.880001068115234,34.2599983215332,33.630001068115234,34.439998626708984,2563100
2012-08-29,34.130001068115234,34.209999084472656,33.34000015258789,34.380001068115234,1701900
2012-08-30,34.130001068115234,33.709999084472656,33.630001068115234,34.33000183105469,976400
2012-08-31,33.97999954223633,33.439998626708984,33.279998779296875,34.2599983215332,1273500
2012-09-04,33.5,34.650001525878906,33.189998626708984,34.65999984741211,2225000
2012-09-05,34.61000061035156,35.400001525878906,34.599998474121094,35.91999816894531,2694000
2012-09-06,35.38999938964844,35.45000076293945,35.33000183105469,36.25,2343700
2012-09-07,35.459999084472656,35.61000061035156,35.22999954223633,35.779998779296875,1156100
2012-09-10,35.529998779296875,35.290000915527344,35.25,35.959999084472656,913100
2012-09-11,35.15999984741211,35.380001068115234,34.9900016784668,35.81999969482422,1408700
2012-09-12,35.58000183105469,35.25,35.11000061035156,35.95000076293945,1176700
2012-09-13,35.349998474121094,36.34000015258789,35.04999923706055,36.70000076293945,1885000
2012-09-14,36.470001220703125,36.060001373291016,36.02000045776367,36.970001220703125,2209100
2012-09-17,36.06999969482422,35.810001373291016,35.63999938964844,36.290000915527344,1526000
2012-09-18,35.810001373291016,34.72999954223633,34.70000076293945,36.189998626708984,2077900
2012-09-19,34.959999084472656,34.900001525878906,34.0,35.189998626708984,1784000
2012-09-20,34.84000015258789,34.47999954223633,33.81999969482422,34.849998474121094,1981700
2012-09-21,34.310001373291016,34.529998779296875,34.150001525878906,35.06999969482422,4039400
2012-09-24,34.529998779296875,33.70000076293945,33.470001220703125,34.529998779296875,2424400
2012-09-25,33.75,33.7400016784668,33.70000076293945,34.439998626708984,2135900
2012-09-26,33.849998474121094,33.2400016784668,33.04999923706055,34.09000015258789,1886400
2012-09-27,32.38999938964844,33.41999816894531,31.709999084472656,34.06999969482422,3641000
2012-09-28,33.380001068115234,32.93000030517578,32.56999969482422,33.400001525878906,2988400
2012-10-01,33.22999954223633,31.940000534057617,31.700000762939453,33.27000045776367,3920200
2012-10-02,32.0,32.38999938964844,31.799999237060547,32.65999984741211,1951800
2012-10-03,32.40999984741211,32.119998931884766,31.989999771118164,32.77000045776367,2502900
2012-10-04,32.63999938964844,33.400001525878906,32.150001525878906,33.45000076293945,1924400
2012-10-05,33.5099983215332,33.4900016784668,33.33000183105469,34.18000030517578,2723000
2012-10-08,33.279998779296875,33.56999969482422,33.150001525878906,34.15999984741211,1463000
2012-10-09,33.36000061035156,32.52000045776367,32.45000076293945,33.439998626708984,2518400
2012-10-10,32.77000045776367,32.220001220703125,32.130001068115234,32.79999923706055,1935300
2012-10-11,32.68000030517578,31.149999618530273,30.969999313354492,32.68000030517578,3091000
2012-10-12,30.719999313354492,31.219999313354492,30.440000534057617,31.40999984741211,3370900
2012-10-15,31.280000686645508,31.489999771118164,31.229999542236328,31.579999923706055,1787000
2012-10-16,31.690000534057617,31.18000030517578,31.139999389648438,31.899999618530273,1981800
2012-10-17,31.1299991607666,31.09000015258789,30.549999237060547,31.1299991607666,3058100
2012-10-18,31.239999771118164,30.56999969482422,30.260000228881836,31.290000915527344,2785700
2012-10-19,30.399999618530273,29.93000030517578,29.059999465942383,30.479999542236328,3519600
2012-10-22,29.850000381469727,30.700000762939453,29.809999465942383,30.719999313354492,1389400
2012-10-23,30.139999389648438,31.5,30.1299991607666,31.84000015258789,2252900
2012-10-24,31.59000015258789,31.399999618530273,31.079999923706055,31.809999465942383,2110400
2012-10-25,31.610000610351562,30.780000686645508,30.450000762939453,31.649999618530273,2024700
2012-10-26,32.150001525878906,30.270000457763672,29.360000610351562,32.33000183105469,7092100
2012-10-31,30.729999542236328,30.290000915527344,29.700000762939453,30.989999771118164,5069300
2012-11-01,30.479999542236328,29.40999984741211,28.6299991607666,30.489999771118164,7728700
2012-11-02,35.0099983215332,35.119998931884766,34.63999938964844,35.95000076293945,12211100
2012-11-05,34.70000076293945,34.45000076293945,34.13999938964844,34.9900016784668,2430600
2012-11-06,34.43000030517578,33.83000183105469,33.70000076293945,34.5,2094800
2012-11-07,34.0099983215332,34.0,32.95000076293945,34.41999816894531,3693500
2012-11-08,33.88999938964844,34.16999816894531,33.709999084472656,34.470001220703125,2536900
2012-11-09,33.720001220703125,34.310001373291016,32.5,35.040000915527344,4891400
2012-11-12,35.47999954223633,34.97999954223633,34.880001068115234,35.88999938964844,2787300
2012-11-13,34.70000076293945,35.540000915527344,34.310001373291016,35.66999816894531,1738900
2012-11-14,35.09000015258789,35.63999938964844,35.09000015258789,36.349998474121094,2583300
2012-11-15,35.689998626708984,36.599998474121094,35.5,36.9900016784668,4309200
2012-11-16,36.540000915527344,38.029998779296875,36.5099983215332,38.70000076293945,4298900
2012-11-19,38.400001525878906,38.15999984741211,38.08000183105469,39.31999969482422,2747700
2012-11-20,38.09000015258789,37.279998779296875,37.04999923706055,38.38999938964844,2253600
2012-11-21,37.47999954223633,37.400001525878906,36.88999938964844,37.68000030517578,1836700
2012-11-23,37.63999938964844,38.0,36.959999084472656,38.0,581900
2012-11-26,38.0,37.90999984741211,37.459999084472656,38.09000015258789,767700
2012-11-27,38.029998779296875,37.77000045776367,37.38999938964844,38.040000915527344,702500
2012-11-28,37.630001068115234,37.900001525878906,37.15999984741211,37.970001220703125,990700
2012-11-29,37.959999084472656,37.869998931884766,37.54999923706055,38.209999084472656,1845200
2012-11-30,37.88999938964844,38.189998626708984,37.619998931884766,39.06999969482422,2961200
2012-12-03,38.2400016784668,37.70000076293945,37.5,38.380001068115234,3229000
2012-12-04,37.65999984741211,37.529998779296875,35.959999084472656,37.7599983215332,3610800
2012-12-05,37.349998474121094,38.369998931884766,37.349998474121094,38.959999084472656,2426400
2012-12-06,38.5,39.290000915527344,38.22999954223633,39.34000015258789,1858800
2012-12-07,39.099998474121094,38.59000015258789,38.349998474121094,39.689998626708984,1496700
2012-12-10,39.58000183105469,38.38999938964844,37.90999984741211,39.88999938964844,1933400
2012-12-11,47.0,40.90999984741211,40.63999938964844,47.0,12177200
2012-12-12,41.04999923706055,42.650001525878906,40.61000061035156,42.88999938964844,6426300
2012-12-13,42.90999984741211,42.709999084472656,42.02000045776367,43.150001525878906,3991100
2012-12-14,42.7599983215332,41.66999816894531,41.400001525878906,42.77000045776367,2446900
2012-12-17,41.86000061035156,43.45000076293945,41.310001373291016,43.650001525878906,4647900
2012-12-18,43.0099983215332,42.97999954223633,42.91999816894531,44.290000915527344,5502200
2012-12-19,43.099998474121094,43.40999984741211,42.849998474121094,44.290000915527344,1986500
2012-12-20,43.4900016784668,42.970001220703125,42.88999938964844,43.7400016784668,2640100
2012-12-21,42.790000915527344,41.970001220703125,41.47999954223633,42.790000915527344,2444900
2012-12-24,43.25,42.25,42.130001068115234,44.099998474121094,1264100
2012-12-26,42.29999923706055,41.79999923706055,41.54999923706055,42.45000076293945,793200
2012-12-27,41.849998474121094,41.93000030517578,41.290000915527344,42.040000915527344,785000
2012-12-28,41.72999954223633,41.34000015258789,41.290000915527344,41.97999954223633,653400
2012-12-31,41.34000015258789,41.91999816894531,40.880001068115234,42.27000045776367,2324700
2013-01-02,42.939998626708984,44.15999984741211,42.79999923706055,44.16999816894531,2106600
2013-01-03,44.09000015258789,43.90999984741211,43.45000076293945,44.5,1770400
2013-01-04,44.0099983215332,44.119998931884766,43.400001525878906,44.15999984741211,1052300
2013-01-07,44.029998779296875,45.119998931884766,43.75,45.33000183105469,1823800
2013-01-08,44.849998474121094,44.720001220703125,44.27000045776367,45.45000076293945,2192300
2013-01-09,44.77000045776367,44.33000183105469,44.290000915527344,45.20000076293945,1261400
2013-01-10,44.380001068115234,43.4900016784668,42.77000045776367,44.599998474121094,2677000
2013-01-11,43.650001525878906,43.97999954223633,43.5,44.0,990200
2013-01-14,43.88999938964844,44.150001525878906,43.459999084472656,44.33000183105469,957100
2013-01-15,44.13999938964844,44.150001525878906,43.36000061035156,44.29999923706055,959400
2013-01-16,44.04999923706055,43.970001220703125,43.4900016784668,44.20000076293945,1241700
2013-01-17,43.97999954223633,44.09000015258789,43.529998779296875,44.56999969482422,1399900
2013-01-18,44.15999984741211,43.68000030517578,43.16999816894531,44.16999816894531,1901400
2013-01-22,43.59000015258789,44.31999969482422,43.310001373291016,44.380001068115234,1148900
2013-01-23,44.40999984741211,44.84000015258789,44.20000076293945,44.95000076293945,1236500
2013-01-24,44.779998779296875,44.81999969482422,44.59000015258789,45.720001220703125,1029100
2013-01-25,44.939998626708984,45.959999084472656,44.7599983215332,46.04999923706055,1657100
2013-01-28,46.34000015258789,46.5,46.02000045776367,47.77000045776367,2428300
2013-01-29,46.41999816894531,45.900001525878906,45.650001525878906,46.54999923706055,1610000
2013-01-30,46.099998474121094,45.52000045776367,45.15999984741211,46.290000915527344,1364200
2013-01-31,45.43000030517578,46.279998779296875,45.06999969482422,46.34000015258789,1284700
2013-02-01,46.290000915527344,46.29999923706055,45.630001068115234,46.56999969482422,1772500
2013-02-04,46.09000015258789,45.63999938964844,45.560001373291016,46.779998779296875,1279400
2013-02-05,45.86000061035156,46.84000015258789,45.70000076293945,46.90999984741211,1237400
2013-02-06,47.04999923706055,47.0,46.81999969482422,49.349998474121094,4129900
2013-02-07,47.02000045776367,46.849998474121094,45.65999984741211,47.029998779296875,1991500
2013-02-08,46.81999969482422,47.02000045776367,46.47999954223633,47.41999816894531,913400
2013-02-11,47.130001068115234,46.22999954223633,46.0,47.20000076293945,1232200
2013-02-12,46.220001220703125,46.65999984741211,45.84000015258789,46.869998931884766,1813200
2013-02-13,46.790000915527344,46.900001525878906,46.63999938964844,47.779998779296875,2629000
2013-02-14,42.58000183105469,43.54999923706055,42.040000915527344,44.86000061035156,7033500
2013-02-15,43.599998474121094,44.41999816894531,43.5,45.41999816894531,2817100
2013-02-19,44.4900016784668,43.52000045776367,43.310001373291016,44.4900016784668,1607100
2013-02-20,43.529998779296875,42.7599983215332,42.68000030517578,43.54999923706055,1231100
2013-02-21,42.20000076293945,42.939998626708984,42.20000076293945,43.470001220703125,1498600
2013-02-22,43.11000061035156,43.849998474121094,42.900001525878906,44.09000015258789,1986000
2013-02-25,44.130001068115234,43.63999938964844,43.5,44.77000045776367,1846900
2013-02-26,43.68000030517578,43.72999954223633,43.439998626708984,44.209999084472656,1138100
2013-02-27,44.150001525878906,45.27000045776367,44.099998474121094,45.560001373291016,2194800
2013-02-28,45.2400016784668,45.540000915527344,44.58000183105469,45.7400016784668,1993300
2013-03-01,45.41999816894531,45.619998931884766,44.59000015258789,45.939998626708984,2159200
2013-03-04,45.41999816894531,45.5099983215332,44.75,45.65999984741211,1841700
2013-03-05,45.790000915527344,47.68000030517578,45.650001525878906,47.84000015258789,2586800
2013-03-06,48.0,48.630001068115234,47.900001525878906,50.880001068115234,4827100
2013-03-07,48.59000015258789,50.59000015258789,48.099998474121094,51.150001525878906,3630400
2013-03-08,50.77000045776367,51.029998779296875,50.560001373291016,51.34000015258789,1531800
2013-03-11,51.09000015258789,51.400001525878906,50.2599983215332,51.630001068115234,1223200
2013-03-12,51.34000015258789,51.150001525878906,50.61000061035156,51.61000061035156,1781400
2013-03-13,51.13999938964844,52.38999938964844,50.77000045776367,52.61000061035156,2037600
2013-03-14,52.5,52.59000015258789,52.130001068115234,53.40999984741211,1482400
2013-03-15,52.470001220703125,52.400001525878906,52.22999954223633,53.72999954223633,2655900
2013-03-18,52.119998931884766,52.43000030517578,51.70000076293945,53.40999984741211,1098100
2013-03-19,52.5099983215332,52.29999923706055,51.56999969482422,53.349998474121094,1256300
2013-03-20,52.470001220703125,53.2400016784668,52.470001220703125,53.45000076293945,1319000
2013-03-21,52.560001373291016,51.75,51.63999938964844,53.0,2136400
2013-03-22,52.060001373291016,52.5,51.959999084472656,52.58000183105469,1077200
2013-03-25,52.93000030517578,52.2400016784668,52.130001068115234,53.5,901400
2013-03-26,53.220001220703125,52.439998626708984,51.93000030517578,53.220001220703125,1256100
2013-03-27,52.029998779296875,52.20000076293945,51.36000061035156,52.72999954223633,896700
2013-03-28,52.2400016784668,52.52000045776367,52.13999938964844,52.900001525878906,1034300
2013-04-01,52.529998779296875,51.70000076293945,51.47999954223633,54.13999938964844,1695700
2013-04-02,51.75,50.5099983215332,50.130001068115234,51.75,2715200
2013-04-03,50.619998931884766,49.11000061035156,48.75,50.619998931884766,2461100
2013-04-04,48.869998931884766,49.52000045776367,48.650001525878906,49.79999923706055,1364800
2013-04-05,49.029998779296875,48.880001068115234,48.290000915527344,49.5099983215332,1439900
2013-04-08,48.86000061035156,48.68000030517578,48.27000045776367,49.47999954223633,1272600
2013-04-09,48.70000076293945,48.290000915527344,48.18000030517578,49.040000915527344,1314600
2013-04-10,48.65999984741211,50.06999969482422,48.40999984741211,50.18000030517578,2281300
2013-04-11,50.18000030517578,51.88999938964844,50.11000061035156,52.349998474121094,1987700
2013-04-12,51.849998474121094,52.4900016784668,51.599998474121094,52.689998626708984,1101900
2013-04-15,52.81999969482422,51.560001373291016,51.099998474121094,53.5,3201700
2013-04-16,51.900001525878906,52.939998626708984,51.849998474121094,52.970001220703125,1565600
2013-04-17,52.13999938964844,52.16999816894531,51.08000183105469,52.540000915527344,1698500
2013-04-18,52.189998626708984,51.349998474121094,50.95000076293945,52.45000076293945,1214400
2013-04-19,51.22999954223633,51.09000015258789,50.619998931884766,51.81999969482422,779400
2013-04-22,51.290000915527344,51.09000015258789,50.34000015258789,51.54999923706055,742900
2013-04-23,51.40999984741211,52.29999923706055,51.369998931884766,52.54999923706055,789600
2013-04-24,52.11000061035156,51.34000015258789,51.0,52.61000061035156,1115500
2013-04-25,51.33000183105469,53.0099983215332,51.29999923706055,53.38999938964844,2121800
2013-04-26,53.75,53.720001220703125,52.83000183105469,54.79999923706055,3038000
2013-04-29,53.689998626708984,53.06999969482422,52.25,54.0,1898200
2013-04-30,53.06999969482422,52.58000183105469,52.380001068115234,53.5,1842600
2013-05-01,52.529998779296875,52.11000061035156,51.880001068115234,53.0,1115600
2013-05-02,51.900001525878906,53.5099983215332,51.900001525878906,53.540000915527344,1271900
2013-05-03,54.209999084472656,55.29999923706055,54.0,55.63999938964844,2378100
2013-05-06,55.2599983215332,55.16999816894531,54.83000183105469,55.54999923706055,1972600
2013-05-07,55.939998626708984,55.0099983215332,54.06999969482422,56.79999923706055,2896000
2013-05-08,53.34000015258789,52.4900016784668,51.720001220703125,54.56999969482422,4386200
2013-05-09,52.58000183105469,51.9900016784668,51.7599983215332,53.099998474121094,2300900
2013-05-10,52.189998626708984,53.84000015258789,52.150001525878906,54.29999923706055,2088300
2013-05-13,53.68000030517578,54.790000915527344,53.290000915527344,55.310001373291016,1785500
2013-05-14,55.040000915527344,58.0099983215332,54.810001373291016,58.380001068115234,3802200
2013-05-15,58.0,59.36000061035156,57.90999984741211,60.2599983215332,2893500
2013-05-16,59.529998779296875,59.029998779296875,58.650001525878906,60.38999938964844,2265700
2013-05-17,59.63999938964844,59.880001068115234,59.25,60.47999954223633,2675400
2013-05-20,60.06999969482422,62.630001068115234,59.900001525878906,63.0099983215332,3039500
2013-05-21,62.70000076293945,62.34000015258789,61.88999938964844,63.220001220703125,1773600
2013-05-22,62.2599983215332,61.5099983215332,61.0,63.56999969482422,2051300
2013-05-23,61.060001373291016,62.060001373291016,59.06999969482422,62.54999923706055,1479600
2013-05-24,61.72999954223633,61.689998626708984,60.79999923706055,62.02000045776367,1454600
2013-05-28,62.56999969482422,64.30000305175781,62.0099983215332,64.37000274658203,2532800
2013-05-29,63.970001220703125,63.560001373291016,63.119998931884766,64.9000015258789,1783600
2013-05-30,63.77000045776367,63.9900016784668,63.13999938964844,64.0999984741211,1248400
2013-05-31,63.91999816894531,64.48999786376953,63.7599983215332,65.41000366210938,6723400
2013-06-03,63.150001525878906,62.060001373291016,60.93000030517578,63.72999954223633,4068800
2013-06-04,62.43000030517578,62.189998626708984,61.810001373291016,63.90999984741211,2868300
2013-06-05,62.18000030517578,61.52000045776367,61.25,62.689998626708984,1026700
2013-06-06,61.709999084472656,62.029998779296875,60.72999954223633,62.029998779296875,1486300
2013-06-07,62.619998931884766,64.05000305175781,62.400001525878906,64.16999816894531,1090300
2013-06-10,64.16999816894531,64.30999755859375,63.56999969482422,64.48999786376953,932000
2013-06-11,63.95000076293945,63.86000061035156,63.41999816894531,65.0999984741211,907900
2013-06-12,64.4800033569336,63.18000030517578,63.18000030517578,64.81999969482422,1419100
2013-06-13,63.59000015258789,64.51000213623047,63.20000076293945,64.54000091552734,1208100
2013-06-14,64.37999725341797,63.75,63.66999816894531,64.83999633789062,1244100
2013-06-17,64.18000030517578,64.36000061035156,63.599998474121094,65.04000091552734,2113900
2013-06-18,64.19000244140625,63.849998474121094,63.720001220703125,65.19999694824219,1659700
2013-06-19,63.40999984741211,63.77000045776367,63.369998931884766,64.8499984741211,973200
2013-06-20,62.70000076293945,61.52000045776367,61.31999969482422,63.689998626708984,1496600
2013-06-21,61.86000061035156,60.279998779296875,60.099998474121094,62.290000915527344,2821800
2013-06-24,59.47999954223633,60.68000030517578,58.7400016784668,61.22999954223633,1454700
2013-06-25,61.119998931884766,61.529998779296875,60.790000915527344,61.83000183105469,926900
2013-06-26,62.349998474121094,61.90999984741211,60.7599983215332,63.02000045776367,2344800
2013-06-27,62.16999816894531,60.84000015258789,60.54999923706055,62.720001220703125,2360100
2013-06-28,60.7599983215332,60.869998931884766,60.470001220703125,61.560001373291016,4314600
2013-07-01,61.45000076293945,61.06999969482422,60.11000061035156,61.779998779296875,2544100
2013-07-02,60.90999984741211,60.22999954223633,60.0,61.130001068115234,1817200
2013-07-03,59.61000061035156,60.790000915527344,59.540000915527344,60.849998474121094,1203400
2013-07-05,60.849998474121094,61.70000076293945,60.369998931884766,61.7400016784668,1602300
2013-07-08,62.0,63.15999984741211,61.880001068115234,63.470001220703125,2060600
2013-07-09,63.540000915527344,62.7400016784668,62.2400016784668,63.75,1302200
2013-07-10,62.7400016784668,61.93000030517578,60.52000045776367,63.0099983215332,1746900
2013-07-11,62.34000015258789,60.439998626708984,59.7400016784668,62.560001373291016,2705300
2013-07-12,60.33000183105469,61.04999923706055,60.11000061035156,61.4900016784668,1265400
2013-07-15,61.349998474121094,60.45000076293945,60.09000015258789,61.349998474121094,807800
