Date,rostopen,rostclose,rostlow,rosthigh,rostvolume
2008-02-19,6.947500228881836,6.820000171661377,6.775000095367432,6.947500228881836,5402800.0
2008-02-20,6.732500076293945,7.077499866485596,6.732500076293945,7.127500057220459,9480400.0
2008-02-21,7.107500076293945,6.994999885559082,6.96999979019165,7.210000038146973,6408800.0
2008-02-22,7.027500152587891,7.079999923706055,6.892499923706055,7.105000019073486,4545600.0
2008-02-25,7.087500095367432,7.239999771118164,7.010000228881836,7.287499904632568,5680000.0
2008-02-26,7.224999904632568,7.362500190734863,7.142499923706055,7.4375,5310000.0
2008-02-27,7.300000190734863,7.292500019073486,7.239999771118164,7.452499866485596,7102000.0
2008-02-28,7.239999771118164,7.087500095367432,7.047500133514404,7.292500019073486,6668400.0
2008-02-29,7.0,6.962500095367432,6.932499885559082,7.175000190734863,6143200.0
2008-03-03,6.974999904632568,7.054999828338623,6.8125,7.0625,9709200.0
2008-03-04,6.96999979019165,7.192500114440918,6.960000038146973,7.202499866485596,9132000.0
2008-03-05,7.224999904632568,7.252500057220459,7.135000228881836,7.369999885559082,9188400.0
2008-03-06,7.414999961853027,7.197500228881836,7.162499904632568,7.46750020980835,15428400.0
2008-03-07,7.09499979019165,6.934999942779541,6.925000190734863,7.275000095367432,10763600.0
2008-03-10,6.914999961853027,6.815000057220459,6.767499923706055,7.022500038146973,8417600.0
2008-03-11,6.84499979019165,7.147500038146973,6.827499866485596,7.15500020980835,13610400.0
2008-03-12,7.147500038146973,7.107500076293945,7.042500019073486,7.28249979019165,10202400.0
2008-03-13,7.025000095367432,7.224999904632568,6.894999980926514,7.28249979019165,8023200.0
2008-03-14,7.269999980926514,7.037499904632568,6.882500171661377,7.269999980926514,12094000.0
2008-03-17,6.875,6.864999771118164,6.707499980926514,7.0,9536400.0
2008-03-18,6.894999980926514,7.072500228881836,6.894999980926514,7.114999771118164,9151200.0
2008-03-19,7.067500114440918,6.96750020980835,6.882500171661377,7.190000057220459,9042400.0
2008-03-20,6.954999923706055,7.744999885559082,6.949999809265137,7.775000095367432,21338000.0
2008-03-24,7.702499866485596,7.637499809265137,7.545000076293945,7.762499809265137,15837600.0
2008-03-25,7.642499923706055,7.670000076293945,7.579999923706055,7.715000152587891,11426000.0
2008-03-26,7.622499942779541,7.507500171661377,7.480000019073486,7.715000152587891,7804000.0
2008-03-27,7.537499904632568,7.480000019073486,7.452499866485596,7.610000133514404,7128800.0
2008-03-28,7.460000038146973,7.292500019073486,7.204999923706055,7.460000038146973,5514800.0
2008-03-31,7.272500038146973,7.489999771118164,7.260000228881836,7.5,5692000.0
2008-04-01,7.602499961853027,7.767499923706055,7.557499885559082,7.775000095367432,7498800.0
2008-04-02,7.75,7.747499942779541,7.692500114440918,7.934999942779541,6686000.0
2008-04-03,7.702499866485596,7.784999847412109,7.644999980926514,7.809999942779541,5780000.0
2008-04-04,7.789999961853027,7.84499979019165,7.65749979019165,7.912499904632568,9854400.0
2008-04-07,7.875,7.65500020980835,7.602499961853027,7.90749979019165,6840000.0
2008-04-08,7.585000038146973,7.577499866485596,7.5,7.642499923706055,4614000.0
2008-04-09,7.572500228881836,7.427499771118164,7.269999980926514,7.607500076293945,10270800.0
2008-04-10,7.929999828338623,7.882500171661377,7.627500057220459,8.0600004196167,19996400.0
2008-04-11,7.9375,7.829999923706055,7.809999942779541,7.962500095367432,14984000.0
2008-04-14,7.797500133514404,7.987500190734863,7.797500133514404,8.039999961853027,8391200.0
2008-04-15,8.117500305175781,7.992499828338623,7.929999828338623,8.117500305175781,6349200.0
2008-04-16,8.032500267028809,8.2475004196167,8.022500038146973,8.267499923706055,15285200.0
2008-04-17,8.237500190734863,8.177499771118164,8.137499809265137,8.287500381469727,10046800.0
2008-04-18,8.4399995803833,8.350000381469727,8.28499984741211,8.462499618530273,14788800.0
2008-04-21,8.387499809265137,8.422499656677246,8.337499618530273,8.449999809265137,8028400.0
2008-04-22,8.382499694824219,8.207500457763672,8.1875,8.427499771118164,7400800.0
2008-04-23,8.244999885559082,8.3125,8.162500381469727,8.350000381469727,8228400.0
2008-04-24,8.322500228881836,8.420000076293945,8.274999618530273,8.479999542236328,8128800.0
2008-04-25,8.422499656677246,8.5600004196167,8.369999885559082,8.619999885559082,9544000.0
2008-04-28,8.574999809265137,8.512499809265137,8.359999656677246,8.574999809265137,8044800.0
2008-04-29,8.482500076293945,8.5625,8.422499656677246,8.617500305175781,7772800.0
2008-04-30,8.592499732971191,8.3725004196167,8.34000015258789,8.645000457763672,10841600.0
2008-05-01,8.352499961853027,8.59749984741211,8.297499656677246,8.720000267028809,9820800.0
2008-05-02,8.662500381469727,8.555000305175781,8.367500305175781,8.729999542236328,18641200.0
2008-05-05,8.552499771118164,8.40250015258789,8.329999923706055,8.612500190734863,12694000.0
2008-05-06,8.414999961853027,8.475000381469727,8.267499923706055,8.505000114440918,9521600.0
2008-05-07,8.4975004196167,8.454999923706055,8.427499771118164,8.667499542236328,13061600.0
2008-05-08,8.635000228881836,8.642499923706055,8.619999885559082,8.857500076293945,18051200.0
2008-05-09,8.585000038146973,8.739999771118164,8.567500114440918,8.824999809265137,12092800.0
2008-05-12,8.75,8.96500015258789,8.664999961853027,8.984999656677246,10746800.0
2008-05-13,8.957500457763672,9.095000267028809,8.914999961853027,9.104999542236328,13500400.0
2008-05-14,9.100000381469727,8.9975004196167,8.992500305175781,9.142499923706055,8993600.0
2008-05-15,8.96500015258789,9.232500076293945,8.875,9.234999656677246,9949200.0
2008-05-16,9.107500076293945,8.8774995803833,8.8125,9.117500305175781,10042000.0
2008-05-19,8.862500190734863,8.802499771118164,8.77750015258789,8.967499732971191,6486400.0
2008-05-20,8.739999771118164,8.729999542236328,8.577500343322754,8.8125,7143200.0
2008-05-21,8.887499809265137,8.529999732971191,8.5,9.050000190734863,18845200.0
2008-05-22,8.942500114440918,8.864999771118164,8.77750015258789,9.017499923706055,14667600.0
2008-05-23,8.824999809265137,8.837499618530273,8.710000038146973,8.904999732971191,15925600.0
2008-05-27,8.822500228881836,8.949999809265137,8.7475004196167,8.970000267028809,16568000.0
2008-05-28,8.962499618530273,9.229999542236328,8.947500228881836,9.262499809265137,16471600.0
2008-05-29,9.25,9.197500228881836,9.0649995803833,9.267499923706055,13649200.0
2008-05-30,9.194999694824219,9.154999732971191,9.055000305175781,9.232500076293945,11954000.0
2008-06-02,9.112500190734863,8.975000381469727,8.797499656677246,9.15250015258789,15651200.0
2008-06-03,8.982500076293945,9.125,8.982500076293945,9.172499656677246,17766800.0
2008-06-04,9.109999656677246,8.994999885559082,8.960000038146973,9.177499771118164,10214800.0
2008-06-05,9.055000305175781,9.357500076293945,8.975000381469727,9.357500076293945,15396800.0
2008-06-06,9.257499694824219,9.137499809265137,9.077500343322754,9.27750015258789,11811600.0
2008-06-09,9.119999885559082,9.1225004196167,9.03499984741211,9.242500305175781,7488400.0
2008-06-10,9.050000190734863,9.202500343322754,9.050000190734863,9.307499885559082,9432400.0
2008-06-11,9.199999809265137,9.042499542236328,9.029999732971191,9.244999885559082,8461200.0
2008-06-12,9.117500305175781,9.125,9.057499885559082,9.362500190734863,7967600.0
2008-06-13,9.199999809265137,9.324999809265137,9.1225004196167,9.329999923706055,5612000.0
2008-06-16,9.274999618530273,9.477499961853027,9.119999885559082,9.517499923706055,10927200.0
2008-06-17,9.5,9.307499885559082,9.28499984741211,9.5600004196167,5632000.0
2008-06-18,9.279999732971191,9.15250015258789,9.074999809265137,9.354999542236328,7131200.0
2008-06-19,9.172499656677246,9.484999656677246,9.172499656677246,9.5,6514800.0
2008-06-20,9.494999885559082,9.319999694824219,9.234999656677246,9.4975004196167,14885200.0
2008-06-23,9.375,9.40999984741211,9.292499542236328,9.484999656677246,11267200.0
2008-06-24,9.375,9.267499923706055,9.15250015258789,9.380000114440918,9692800.0
2008-06-25,9.282500267028809,9.40999984741211,9.180000305175781,9.675000190734863,13133600.0
2008-06-26,9.300000190734863,9.1225004196167,9.079999923706055,9.470000267028809,9168800.0
2008-06-27,9.079999923706055,9.09749984741211,8.890000343322754,9.274999618530273,11023200.0
2008-06-30,9.072500228881836,8.880000114440918,8.845000267028809,9.135000228881836,12270800.0
2008-07-01,8.819999694824219,9.154999732971191,8.720000267028809,9.167499542236328,13860400.0
2008-07-02,9.227499961853027,9.047499656677246,9.0,9.307499885559082,10678400.0
2008-07-03,9.082500457763672,8.97249984741211,8.8725004196167,9.142499923706055,3130000.0
2008-07-07,8.984999656677246,9.270000457763672,8.984999656677246,9.352499961853027,11963200.0
2008-07-08,9.1899995803833,9.5,9.149999618530273,9.5625,17413200.0
2008-07-09,9.550000190734863,9.369999885559082,9.289999961853027,9.595000267028809,12698000.0
2008-07-10,9.625,9.34749984741211,9.25,9.807499885559082,16162000.0
2008-07-11,9.229999542236328,9.442500114440918,9.180000305175781,9.529999732971191,13702800.0
2008-07-14,9.542499542236328,9.5024995803833,9.387499809265137,9.612500190734863,10360000.0
2008-07-15,9.229999542236328,9.28499984741211,9.03499984741211,9.425000190734863,10674800.0
2008-07-16,9.34000015258789,9.75,9.267499923706055,9.78499984741211,12204000.0
2008-07-17,9.765000343322754,9.887499809265137,9.569999694824219,10.0,13257600.0
2008-07-18,9.875,9.729999542236328,9.680000305175781,9.90250015258789,11024000.0
2008-07-21,9.712499618530273,9.827500343322754,9.647500038146973,9.864999771118164,9940800.0
2008-07-22,9.657500267028809,9.922499656677246,9.654999732971191,10.045000076293945,11728800.0
2008-07-23,9.90999984741211,9.795000076293945,9.595000267028809,10.03499984741211,12113200.0
2008-07-24,9.734999656677246,9.484999656677246,9.422499656677246,9.770000457763672,13373600.0
2008-07-25,9.507499694824219,9.34000015258789,9.302499771118164,9.640000343322754,10569600.0
2008-07-28,9.397500038146973,9.069999694824219,9.02750015258789,9.489999771118164,13666000.0
2008-07-29,9.024999618530273,9.375,9.017499923706055,9.390000343322754,11552800.0
2008-07-30,9.494999885559082,9.637499809265137,9.40999984741211,9.664999961853027,13816400.0
2008-07-31,9.5649995803833,9.489999771118164,9.489999771118164,9.760000228881836,12548800.0
2008-08-01,9.672499656677246,9.4375,9.34749984741211,9.672499656677246,9655600.0
2008-08-04,9.457500457763672,9.520000457763672,9.337499618530273,9.577500343322754,11093200.0
2008-08-05,9.619999885559082,9.779999732971191,9.592499732971191,9.84749984741211,13628400.0
2008-08-06,9.739999771118164,9.6875,9.569999694824219,9.835000038146973,8850400.0
2008-08-07,9.640000343322754,9.645000457763672,9.460000038146973,9.779999732971191,10506000.0
2008-08-08,9.425000190734863,9.892499923706055,9.425000190734863,9.967499732971191,13788400.0
2008-08-11,9.917499542236328,9.850000381469727,9.805000305175781,10.362500190734863,16877200.0
2008-08-12,9.829999923706055,9.585000038146973,9.489999771118164,9.875,12618400.0
2008-08-13,9.542499542236328,9.494999885559082,9.317500114440918,9.65250015258789,11212000.0
2008-08-14,9.40999984741211,9.717499732971191,9.3774995803833,9.9375,10985600.0
2008-08-15,9.737500190734863,9.829999923706055,9.732500076293945,9.957500457763672,8296400.0
2008-08-18,9.899999618530273,9.739999771118164,9.649999618530273,10.072500228881836,8680800.0
2008-08-19,9.65999984741211,9.59000015258789,9.46500015258789,9.725000381469727,9062000.0
2008-08-20,9.6274995803833,9.507499694824219,9.270000457763672,9.762499809265137,12198400.0
2008-08-21,9.489999771118164,9.72249984741211,9.417499542236328,9.744999885559082,8370000.0
2008-08-22,9.782500267028809,9.882499694824219,9.577500343322754,9.917499542236328,13601600.0
2008-08-25,9.782500267028809,9.762499809265137,9.699999809265137,9.90999984741211,10026800.0
2008-08-26,9.755000114440918,9.922499656677246,9.680000305175781,9.932499885559082,7662000.0
2008-08-27,9.930000305175781,9.897500038146973,9.8149995803833,10.022500038146973,10399200.0
2008-08-28,9.962499618530273,10.0649995803833,9.90250015258789,10.072500228881836,8532000.0
2008-08-29,10.0024995803833,10.052499771118164,9.96500015258789,10.109999656677246,9891200.0
2008-09-02,10.074999809265137,10.0649995803833,9.984999656677246,10.359999656677246,14370400.0
2008-09-03,10.102499961853027,10.037500381469727,9.890000343322754,10.15250015258789,12528400.0
2008-09-04,10.087499618530273,9.907500267028809,9.84749984741211,10.172499656677246,12547600.0
2008-09-05,9.819999694824219,10.052499771118164,9.737500190734863,10.074999809265137,12358400.0
2008-09-08,10.157500267028809,10.327500343322754,10.135000228881836,10.390000343322754,17385600.0
2008-09-09,10.300000190734863,9.992500305175781,9.977499961853027,10.380000114440918,15963200.0
2008-09-10,10.09000015258789,10.242500305175781,9.824999809265137,10.335000038146973,14430400.0
2008-09-11,9.920000076293945,10.079999923706055,9.850000381469727,10.130000114440918,15062000.0
2008-09-12,10.0,9.760000228881836,9.614999771118164,10.0,14887200.0
2008-09-15,9.482500076293945,9.532500267028809,9.470000267028809,9.90999984741211,13228800.0
2008-09-16,9.4399995803833,9.854999542236328,9.225000381469727,9.942500114440918,15544000.0
2008-09-17,9.800000190734863,9.354999542236328,9.337499618530273,9.800000190734863,21879600.0
2008-09-18,9.375,9.354999542236328,8.947500228881836,9.432499885559082,20580400.0
2008-09-19,9.729999542236328,9.359999656677246,9.244999885559082,9.912500381469727,15414000.0
2008-09-22,9.207500457763672,8.949999809265137,8.890000343322754,9.357500076293945,11743200.0
2008-09-23,8.957500457763672,9.0024995803833,8.90999984741211,9.137499809265137,10244000.0
2008-09-24,9.042499542236328,8.819999694824219,8.805000305175781,9.050000190734863,9479200.0
2008-09-25,8.854999542236328,9.02750015258789,8.787500381469727,9.140000343322754,7972800.0
2008-09-26,8.925000190734863,9.225000381469727,8.899999618530273,9.234999656677246,8317200.0
2008-09-29,9.085000038146973,9.050000190734863,8.944999694824219,9.162500381469727,16828800.0
2008-09-30,9.289999961853027,9.202500343322754,8.9975004196167,9.367500305175781,14852400.0
2008-10-01,9.262499809265137,9.1225004196167,9.015000343322754,9.287500381469727,9176800.0
2008-10-02,9.117500305175781,8.592499732971191,8.545000076293945,9.194999694824219,13233200.0
2008-10-03,8.72249984741211,8.430000305175781,8.364999771118164,8.802499771118164,10646000.0
2008-10-06,8.09749984741211,8.087499618530273,7.574999809265137,8.142499923706055,18294000.0
2008-10-07,8.194999694824219,7.59499979019165,7.577499866485596,8.327500343322754,12288800.0
2008-10-08,7.394999980926514,7.65500020980835,7.257500171661377,7.972499847412109,15068800.0
2008-10-09,7.477499961853027,6.997499942779541,6.9375,7.852499961853027,20558800.0
2008-10-10,6.699999809265137,7.065000057220459,6.284999847412109,7.355000019073486,19875600.0
2008-10-13,7.304999828338623,7.434999942779541,7.179999828338623,7.434999942779541,11010800.0
2008-10-14,7.695000171661377,7.489999771118164,7.28000020980835,7.764999866485596,19235200.0
2008-10-15,7.369999885559082,6.775000095367432,6.75,7.414999961853027,16790000.0
2008-10-16,6.829999923706055,7.322500228881836,6.599999904632568,7.340000152587891,15437200.0
2008-10-17,7.122499942779541,7.247499942779541,7.042500019073486,7.347499847412109,17346400.0
2008-10-20,7.340000152587891,7.4375,7.242499828338623,7.485000133514404,11975200.0
2008-10-21,7.357500076293945,7.507500171661377,7.327499866485596,7.637499809265137,11704800.0
2008-10-22,7.362500190734863,7.355000019073486,7.152500152587891,7.465000152587891,11907200.0
2008-10-23,7.387499809265137,7.267499923706055,7.0,7.425000190734863,16232800.0
2008-10-24,6.877500057220459,7.195000171661377,6.817500114440918,7.320000171661377,8912000.0
2008-10-27,7.150000095367432,6.992499828338623,6.949999809265137,7.477499961853027,8955200.0
2008-10-28,7.135000228881836,7.917500019073486,6.90500020980835,7.940000057220459,13889200.0
2008-10-29,7.880000114440918,8.052499771118164,7.724999904632568,8.4350004196167,10230800.0
2008-10-30,8.125,7.90500020980835,7.769999980926514,8.350000381469727,11138000.0
2008-10-31,7.992499828338623,8.172499656677246,7.837500095367432,8.25,10572400.0
2008-11-03,8.1875,7.71999979019165,7.695000171661377,8.329999923706055,9897600.0
2008-11-04,7.699999809265137,7.90749979019165,7.525000095367432,7.992499828338623,12617200.0
2008-11-05,7.800000190734863,7.497499942779541,7.429999828338623,7.869999885559082,11281200.0
2008-11-06,7.482500076293945,7.362500190734863,7.295000076293945,7.864999771118164,9732400.0
2008-11-07,7.409999847412109,7.317500114440918,7.179999828338623,7.525000095367432,6279200.0
2008-11-10,7.460000038146973,7.147500038146973,7.077499866485596,7.53249979019165,6710400.0
2008-11-11,7.087500095367432,6.927499771118164,6.824999809265137,7.204999923706055,7850800.0
2008-11-12,6.784999847412109,6.587500095367432,6.579999923706055,6.8125,10584800.0
2008-11-13,6.642499923706055,7.097499847412109,6.28249979019165,7.097499847412109,15518400.0
2008-11-14,7.0,6.557499885559082,6.547500133514404,7.0625,10116400.0
2008-11-17,6.53000020980835,6.347499847412109,6.347499847412109,6.635000228881836,10746400.0
2008-11-18,6.3125,6.369999885559082,6.045000076293945,6.487500190734863,12265600.0
2008-11-19,6.445000171661377,5.875,5.827499866485596,6.445000171661377,18904400.0
2008-11-20,5.8125,5.525000095367432,5.5,6.047500133514404,12592800.0
2008-11-21,5.6875,5.912499904632568,5.425000190734863,5.912499904632568,18450000.0
2008-11-24,5.972499847412109,6.267499923706055,5.877500057220459,6.340000152587891,16516000.0
2008-11-25,6.34499979019165,6.425000190734863,6.09499979019165,6.457499980926514,15953200.0
2008-11-26,6.324999809265137,6.857500076293945,6.324999809265137,7.082499980926514,12384400.0
2008-11-28,6.832499980926514,6.625,6.53000020980835,6.914999961853027,3936800.0
2008-12-01,6.445000171661377,6.03000020980835,6.010000228881836,6.587500095367432,9366000.0
2008-12-02,6.130000114440918,6.112500190734863,5.864999771118164,6.272500038146973,9706000.0
2008-12-03,6.007500171661377,6.5,5.927499771118164,6.519999980926514,8742400.0
2008-12-04,6.377500057220459,6.962500095367432,6.377500057220459,7.144999980926514,12109600.0
2008-12-05,7.03000020980835,7.332499980926514,6.710000038146973,7.362500190734863,10192400.0
2008-12-08,7.327499866485596,7.190000057220459,7.082499980926514,7.5,9149600.0
2008-12-09,7.065000057220459,6.832499980926514,6.809999942779541,7.367499828338623,8312800.0
2008-12-10,6.849999904632568,7.142499923706055,6.802499771118164,7.262499809265137,8986800.0
2008-12-11,7.137499809265137,6.815000057220459,6.71750020980835,7.237500190734863,6810000.0
2008-12-12,6.644999980926514,6.989999771118164,6.644999980926514,7.03000020980835,8582000.0
2008-12-15,7.005000114440918,6.889999866485596,6.78000020980835,7.179999828338623,6441600.0
2008-12-16,7.127500057220459,7.394999980926514,6.90500020980835,7.394999980926514,7286000.0
2008-12-17,7.292500019073486,7.412499904632568,7.212500095367432,7.610000133514404,10658800.0
2008-12-18,7.402500152587891,7.442500114440918,7.284999847412109,7.585000038146973,8580400.0
2008-12-19,7.517499923706055,7.302499771118164,7.135000228881836,7.527500152587891,19450000.0
2008-12-22,7.329999923706055,7.247499942779541,7.070000171661377,7.329999923706055,11405600.0
2008-12-23,7.177499771118164,7.132500171661377,7.052499771118164,7.385000228881836,4360400.0
2008-12-24,7.152500152587891,7.239999771118164,7.132500171661377,7.292500019073486,1944000.0
2008-12-26,7.272500038146973,7.302499771118164,7.054999828338623,7.324999809265137,2274400.0
2008-12-29,7.25,7.122499942779541,7.042500019073486,7.287499904632568,4251200.0
2008-12-30,7.195000171661377,7.380000114440918,7.107500076293945,7.389999866485596,4089600.0
2008-12-31,7.392499923706055,7.432499885559082,7.315000057220459,7.502500057220459,7176800.0
2009-01-02,7.442500114440918,7.702499866485596,7.387499809265137,7.724999904632568,5103600.0
2009-01-05,7.627500057220459,7.567500114440918,7.46750020980835,7.679999828338623,6297600.0
2009-01-06,7.622499942779541,7.505000114440918,7.400000095367432,7.650000095367432,7348800.0
2009-01-07,7.382500171661377,7.605000019073486,7.3125,7.652500152587891,8435600.0
2009-01-08,7.767499923706055,7.894999980926514,7.485000133514404,7.982500076293945,12400000.0
2009-01-09,7.920000076293945,7.5,7.4375,7.974999904632568,8755600.0
2009-01-12,7.457499980926514,7.377500057220459,7.317500114440918,7.559999942779541,9018800.0
2009-01-13,7.375,7.412499904632568,7.3125,7.542500019073486,8463600.0
2009-01-14,7.40500020980835,7.315000057220459,7.257500171661377,7.46750020980835,11192400.0
2009-01-15,7.28249979019165,7.622499942779541,7.255000114440918,7.787499904632568,8920400.0
2009-01-16,7.722499847412109,7.710000038146973,7.507500171661377,7.78249979019165,10109600.0
2009-01-20,7.675000190734863,7.382500171661377,7.355000019073486,7.692500114440918,7933600.0
2009-01-21,7.5,7.757500171661377,7.402500152587891,7.78249979019165,11492000.0
2009-01-22,7.637499809265137,7.822500228881836,7.557499885559082,7.952499866485596,10238000.0
2009-01-23,7.695000171661377,7.802499771118164,7.664999961853027,7.917500019073486,8564000.0
2009-01-26,7.817500114440918,7.909999847412109,7.760000228881836,7.985000133514404,9280000.0
2009-01-27,7.942500114440918,7.742499828338623,7.730000019073486,7.980000019073486,7673600.0
2009-01-28,7.864999771118164,7.752500057220459,7.659999847412109,7.932499885559082,14224400.0
2009-01-29,7.712500095367432,7.53000020980835,7.482500076293945,7.747499942779541,10141200.0
2009-01-30,7.590000152587891,7.355000019073486,7.255000114440918,7.590000152587891,13464000.0
2009-02-02,7.360000133514404,7.307499885559082,7.150000095367432,7.505000114440918,10907200.0
2009-02-03,7.315000057220459,7.372499942779541,7.21999979019165,7.447500228881836,9295600.0
2009-02-04,7.28000020980835,7.0625,7.019999980926514,7.425000190734863,11548000.0
2009-02-05,7.125,7.65749979019165,7.125,7.71750020980835,21232000.0
2009-02-06,7.637499809265137,8.145000457763672,7.577499866485596,8.217499732971191,16061200.0
2009-02-09,8.154999732971191,8.072500228881836,7.949999809265137,8.192500114440918,8856000.0
2009-02-10,7.982500076293945,7.869999885559082,7.832499980926514,8.167499542236328,10264800.0
2009-02-11,7.927499771118164,7.802499771118164,7.675000190734863,7.945000171661377,7188000.0
2009-02-12,7.684999942779541,7.934999942779541,7.627500057220459,7.934999942779541,7373600.0
2009-02-13,7.920000076293945,7.675000190734863,7.675000190734863,8.007499694824219,8521200.0
2009-02-17,7.53000020980835,7.574999809265137,7.414999961853027,7.702499866485596,10216000.0
2009-02-18,7.659999847412109,7.539999961853027,7.447500228881836,7.672500133514404,6561600.0
2009-02-19,7.582499980926514,7.602499961853027,7.539999961853027,7.75,7205600.0
2009-02-20,7.539999961853027,7.697500228881836,7.5,7.809999942779541,11164000.0
2009-02-23,7.6875,7.414999961853027,7.385000228881836,7.75,8443600.0
2009-02-24,7.432499885559082,7.619999885559082,7.432499885559082,7.65500020980835,8466400.0
2009-02-25,7.565000057220459,7.572500228881836,7.447500228881836,7.735000133514404,10109200.0
2009-02-26,7.617499828338623,7.275000095367432,7.255000114440918,7.619999885559082,9084400.0
2009-02-27,7.159999847412109,7.380000114440918,7.125,7.572500228881836,8840400.0
2009-03-02,7.260000228881836,7.28249979019165,7.252500057220459,7.59499979019165,13865200.0
2009-03-03,7.340000152587891,7.237500190734863,7.164999961853027,7.392499923706055,17373600.0
2009-03-04,7.212500095367432,7.585000038146973,7.212500095367432,7.695000171661377,13851200.0
2009-03-05,7.625,7.579999923706055,7.547500133514404,7.894999980926514,17547600.0
2009-03-06,7.642499923706055,7.362500190734863,7.1875,7.697500228881836,13434800.0
2009-03-09,7.302499771118164,7.327499866485596,7.272500038146973,7.545000076293945,11654000.0
2009-03-10,7.517499923706055,7.822500228881836,7.497499942779541,7.880000114440918,13339200.0
2009-03-11,7.849999904632568,7.960000038146973,7.75,8.022500038146973,12054400.0
2009-03-12,7.909999847412109,8.265000343322754,7.855000019073486,8.28499984741211,12521200.0
2009-03-13,8.244999885559082,8.2524995803833,8.0649995803833,8.3100004196167,9778400.0
2009-03-16,8.255000114440918,8.057499885559082,8.057499885559082,8.302499771118164,9148800.0
2009-03-17,8.104999542236328,8.342499732971191,8.067500114440918,8.375,11023200.0
2009-03-18,8.1850004196167,8.524999618530273,8.1850004196167,8.592499732971191,12530400.0
2009-03-19,8.797499656677246,8.462499618530273,8.332500457763672,8.864999771118164,11964800.0
2009-03-20,8.5,8.482500076293945,8.357500076293945,8.670000076293945,14564800.0
2009-03-23,8.489999771118164,8.827500343322754,8.489999771118164,8.827500343322754,11767600.0
2009-03-24,8.7524995803833,8.762499809265137,8.692500114440918,9.0,9284400.0
2009-03-25,8.702500343322754,8.720000267028809,8.442500114440918,8.970000267028809,11433600.0
2009-03-26,8.75,9.175000190734863,8.704999923706055,9.1850004196167,13006000.0
2009-03-27,9.042499542236328,9.170000076293945,8.932499885559082,9.210000038146973,10096400.0
2009-03-30,9.117500305175781,9.100000381469727,8.890000343322754,9.117500305175781,9036000.0
2009-03-31,9.244999885559082,8.970000267028809,8.782500267028809,9.244999885559082,10235200.0
2009-04-01,8.837499618530273,9.069999694824219,8.717499732971191,9.079999923706055,9883200.0
2009-04-02,9.217499732971191,9.25,9.1875,9.482500076293945,13406800.0
2009-04-03,9.40250015258789,9.237500190734863,9.102499961853027,9.40250015258789,8947600.0
