Date,pzzaopen,pzzaclose,pzzalow,pzzahigh,pzzavolume
2008-02-29,13.225000381469727,13.074999809265137,13.050000190734863,13.710000038146973,1321800.0
2008-03-03,13.109999656677246,12.984999656677246,12.760000228881836,13.444999694824219,640800.0
2008-03-04,12.875,12.729999542236328,12.635000228881836,12.979999542236328,817600.0
2008-03-05,12.8149995803833,12.835000038146973,12.635000228881836,12.925000190734863,445200.0
2008-03-06,12.8149995803833,12.359999656677246,12.34000015258789,12.835000038146973,548200.0
2008-03-07,12.25,12.244999885559082,12.149999618530273,12.444999694824219,358400.0
2008-03-10,12.3149995803833,11.989999771118164,11.96500015258789,12.520000457763672,492000.0
2008-03-11,12.28499984741211,12.460000038146973,12.100000381469727,12.579999923706055,749400.0
2008-03-12,12.489999771118164,12.75,12.350000381469727,12.930000305175781,730200.0
2008-03-13,12.585000038146973,13.029999732971191,12.484999656677246,13.0600004196167,472600.0
2008-03-14,13.114999771118164,12.819999694824219,12.630000114440918,13.114999771118164,492000.0
2008-03-17,12.539999961853027,12.845000267028809,12.369999885559082,12.96500015258789,511600.0
2008-03-18,13.125,12.5,12.069999694824219,13.199999809265137,1131000.0
2008-03-19,12.614999771118164,12.244999885559082,12.1850004196167,12.760000228881836,566400.0
2008-03-20,12.350000381469727,12.5649995803833,11.96500015258789,12.710000038146973,1219400.0
2008-03-24,12.640000343322754,12.760000228881836,12.585000038146973,12.899999618530273,639000.0
2008-03-25,12.78499984741211,12.850000381469727,12.59000015258789,12.864999771118164,328800.0
2008-03-26,12.75,12.640000343322754,12.460000038146973,12.75,340600.0
2008-03-27,12.664999961853027,12.505000114440918,12.470000267028809,12.774999618530273,470000.0
2008-03-28,12.510000228881836,12.204999923706055,12.140000343322754,12.704999923706055,453000.0
2008-03-31,12.1850004196167,12.104999542236328,12.100000381469727,12.354999542236328,429400.0
2008-04-01,12.404999732971191,12.489999771118164,12.15999984741211,12.5,433400.0
2008-04-02,12.460000038146973,12.454999923706055,12.3149995803833,12.579999923706055,388000.0
2008-04-03,12.345000267028809,12.510000228881836,12.25,12.614999771118164,301000.0
2008-04-04,12.5649995803833,12.574999809265137,12.255000114440918,12.720000267028809,386200.0
2008-04-07,12.640000343322754,12.555000305175781,12.494999885559082,12.864999771118164,187800.0
2008-04-08,12.454999923706055,12.59000015258789,12.399999618530273,12.779999732971191,263800.0
2008-04-09,12.630000114440918,12.444999694824219,12.390000343322754,12.755000114440918,752200.0
2008-04-10,12.354999542236328,12.625,12.354999542236328,12.75,433200.0
2008-04-11,12.489999771118164,12.225000381469727,12.220000267028809,12.71500015258789,324400.0
2008-04-14,12.175000190734863,12.170000076293945,12.149999618530273,12.329999923706055,243200.0
2008-04-15,12.229999542236328,12.300000190734863,12.145000457763672,12.4399995803833,408600.0
2008-04-16,12.444999694824219,12.755000114440918,12.319999694824219,12.770000457763672,591400.0
2008-04-17,12.78499984741211,13.350000381469727,12.630000114440918,13.649999618530273,1539400.0
2008-04-18,13.5649995803833,13.760000228881836,13.5649995803833,13.805000305175781,539000.0
2008-04-21,13.675000190734863,13.859999656677246,13.625,13.949999809265137,588400.0
2008-04-22,13.800000190734863,13.40999984741211,13.140000343322754,13.864999771118164,719600.0
2008-04-23,13.470000267028809,13.28499984741211,13.199999809265137,13.470000267028809,340600.0
2008-04-24,13.319999694824219,13.204999923706055,12.9399995803833,13.385000228881836,533600.0
2008-04-25,13.149999618530273,13.225000381469727,13.024999618530273,13.34000015258789,297400.0
2008-04-28,13.1850004196167,13.175000190734863,13.109999656677246,13.390000343322754,389400.0
2008-04-29,13.199999809265137,13.274999618530273,13.0649995803833,13.354999542236328,570800.0
2008-04-30,13.324999809265137,13.5,13.225000381469727,13.630000114440918,841400.0
2008-05-01,13.470000267028809,13.595000267028809,13.220000267028809,14.055000305175781,930200.0
2008-05-02,13.755000114440918,13.220000267028809,13.170000076293945,13.755000114440918,682000.0
2008-05-05,13.145000457763672,13.53499984741211,13.109999656677246,13.600000381469727,926800.0
2008-05-06,13.545000076293945,13.524999618530273,13.350000381469727,13.604999542236328,640400.0
2008-05-07,14.145000457763672,13.350000381469727,12.899999618530273,14.225000381469727,1805400.0
2008-05-08,13.364999771118164,13.154999732971191,13.085000038146973,13.619999885559082,710000.0
2008-05-09,13.079999923706055,13.3100004196167,13.079999923706055,13.4350004196167,737600.0
2008-05-12,13.350000381469727,13.914999961853027,13.199999809265137,13.949999809265137,637200.0
2008-05-13,13.90999984741211,14.649999618530273,13.864999771118164,14.854999542236328,1511000.0
2008-05-14,14.654999732971191,14.489999771118164,14.489999771118164,14.895000457763672,623800.0
2008-05-15,14.46500015258789,14.819999694824219,14.204999923706055,14.880000114440918,527200.0
2008-05-16,14.899999618530273,14.305000305175781,14.175000190734863,14.930000305175781,512400.0
2008-05-19,14.305000305175781,14.550000190734863,14.305000305175781,14.725000381469727,479400.0
2008-05-20,14.515000343322754,14.289999961853027,14.005000114440918,14.539999961853027,614600.0
2008-05-21,14.324999809265137,13.760000228881836,13.699999809265137,14.454999923706055,750600.0
2008-05-22,13.755000114440918,14.109999656677246,13.680000305175781,14.25,570200.0
2008-05-23,13.904999732971191,13.90999984741211,13.614999771118164,14.104999542236328,686000.0
2008-05-27,14.020000457763672,14.28499984741211,13.824999809265137,14.399999618530273,406200.0
2008-05-28,14.364999771118164,14.4399995803833,14.260000228881836,14.470000267028809,409200.0
2008-05-29,14.375,14.760000228881836,14.329999923706055,14.78499984741211,381800.0
2008-05-30,14.75,14.71500015258789,14.359999656677246,14.770000457763672,482000.0
2008-06-02,14.699999809265137,14.390000343322754,14.104999542236328,14.805000305175781,704800.0
2008-06-03,14.390000343322754,14.359999656677246,13.979999542236328,14.5,794200.0
2008-06-04,14.28499984741211,14.630000114440918,14.28499984741211,14.755000114440918,511000.0
2008-06-05,14.609999656677246,14.895000457763672,14.53499984741211,14.970000267028809,308800.0
2008-06-06,14.795000076293945,14.324999809265137,14.324999809265137,14.795000076293945,355000.0
2008-06-09,14.319999694824219,14.239999771118164,14.104999542236328,14.390000343322754,514200.0
2008-06-10,14.100000381469727,14.425000190734863,13.880000114440918,14.510000228881836,685800.0
2008-06-11,14.364999771118164,13.869999885559082,13.845000267028809,14.425000190734863,373800.0
2008-06-12,14.010000228881836,13.845000267028809,13.84000015258789,14.175000190734863,588600.0
2008-06-13,13.96500015258789,14.100000381469727,13.84000015258789,14.114999771118164,374800.0
2008-06-16,14.074999809265137,14.354999542236328,13.994999885559082,14.390000343322754,310000.0
2008-06-17,14.369999885559082,14.0,13.954999923706055,14.369999885559082,318200.0
2008-06-18,13.984999656677246,13.949999809265137,13.8100004196167,14.270000457763672,313200.0
2008-06-19,13.949999809265137,14.239999771118164,13.854999542236328,14.260000228881836,274000.0
2008-06-20,14.135000228881836,14.055000305175781,13.8149995803833,14.324999809265137,728800.0
2008-06-23,14.114999771118164,13.6899995803833,13.6899995803833,14.425000190734863,278600.0
2008-06-24,13.630000114440918,13.654999732971191,13.449999809265137,13.779999732971191,518400.0
2008-06-25,13.670000076293945,13.9350004196167,13.670000076293945,14.050000190734863,465000.0
2008-06-26,13.864999771118164,13.645000457763672,13.574999809265137,13.994999885559082,579600.0
2008-06-27,13.640000343322754,13.289999961853027,13.154999732971191,13.770000457763672,1078600.0
2008-06-30,13.319999694824219,13.295000076293945,13.274999618530273,13.635000228881836,596000.0
2008-07-01,13.210000038146973,13.34000015258789,12.859999656677246,13.6850004196167,883600.0
2008-07-02,13.3149995803833,12.984999656677246,12.954999923706055,13.345000267028809,480400.0
2008-07-03,13.050000190734863,13.225000381469727,12.869999885559082,13.380000114440918,311800.0
2008-07-07,13.345000267028809,13.270000457763672,13.135000228881836,13.574999809265137,463600.0
2008-07-08,13.319999694824219,13.774999618530273,13.319999694824219,14.0,749600.0
2008-07-09,13.75,13.164999961853027,13.145000457763672,13.904999732971191,814400.0
2008-07-10,13.175000190734863,13.5,13.15999984741211,13.704999923706055,686400.0
2008-07-11,13.380000114440918,13.074999809265137,12.930000305175781,13.380000114440918,718000.0
2008-07-14,13.210000038146973,12.680000305175781,12.489999771118164,13.220000267028809,701800.0
2008-07-15,12.585000038146973,12.859999656677246,12.425000190734863,13.100000381469727,581400.0
2008-07-16,12.885000228881836,13.404999732971191,12.84000015258789,13.5,334800.0
2008-07-17,13.46500015258789,13.385000228881836,13.024999618530273,13.489999771118164,708800.0
2008-07-18,13.369999885559082,13.305000305175781,13.170000076293945,13.53499984741211,355600.0
2008-07-21,13.364999771118164,13.375,13.130000114440918,13.444999694824219,217200.0
2008-07-22,13.1850004196167,13.885000228881836,13.1850004196167,13.949999809265137,787000.0
2008-07-23,13.819999694824219,14.760000228881836,13.765000343322754,14.824999809265137,1258200.0
2008-07-24,14.78499984741211,14.234999656677246,14.194999694824219,14.78499984741211,751600.0
2008-07-25,14.395000457763672,14.329999923706055,14.164999961853027,14.71500015258789,413200.0
2008-07-28,14.265000343322754,14.050000190734863,13.845000267028809,14.414999961853027,418800.0
2008-07-29,14.069999694824219,14.399999618530273,14.069999694824219,14.8100004196167,785400.0
2008-07-30,14.234999656677246,14.265000343322754,13.944999694824219,14.640000343322754,1166600.0
2008-07-31,14.095000267028809,14.145000457763672,14.095000267028809,14.53499984741211,509000.0
2008-08-01,14.225000381469727,14.1850004196167,13.875,14.270000457763672,394800.0
2008-08-04,14.130000114440918,14.0600004196167,13.835000038146973,14.164999961853027,542200.0
2008-08-05,14.399999618530273,14.489999771118164,13.9399995803833,14.645000457763672,1201000.0
2008-08-06,14.729999542236328,14.460000038146973,13.970000267028809,14.760000228881836,1239400.0
2008-08-07,14.295000076293945,13.710000038146973,13.619999885559082,14.5,685000.0
2008-08-08,13.694999694824219,13.994999885559082,13.654999732971191,14.114999771118164,664800.0
2008-08-11,13.9399995803833,14.494999885559082,13.9399995803833,14.5649995803833,476000.0
2008-08-12,14.420000076293945,14.225000381469727,14.039999961853027,14.614999771118164,871000.0
2008-08-13,14.279999732971191,13.984999656677246,13.899999618530273,14.305000305175781,530600.0
2008-08-14,13.899999618530273,13.970000267028809,13.899999618530273,14.039999961853027,826600.0
2008-08-15,14.239999771118164,13.989999771118164,13.9350004196167,14.555000305175781,884000.0
2008-08-18,14.045000076293945,13.84000015258789,13.805000305175781,14.395000457763672,515000.0
2008-08-19,13.795000076293945,13.720000267028809,13.5649995803833,13.984999656677246,572600.0
2008-08-20,13.75,13.664999961853027,13.399999618530273,13.824999809265137,327000.0
2008-08-21,13.569999694824219,13.404999732971191,13.25,13.885000228881836,503800.0
2008-08-22,13.475000381469727,13.845000267028809,13.475000381469727,13.960000038146973,489800.0
2008-08-25,13.744999885559082,13.489999771118164,13.4350004196167,13.800000190734863,308800.0
2008-08-26,13.4350004196167,13.345000267028809,13.130000114440918,13.640000343322754,1186000.0
2008-08-27,13.350000381469727,13.4399995803833,13.350000381469727,13.640000343322754,392400.0
2008-08-28,13.470000267028809,14.085000038146973,13.425000190734863,14.145000457763672,608600.0
2008-08-29,14.055000305175781,13.960000038146973,13.875,14.210000038146973,400200.0
2008-09-02,13.994999885559082,14.135000228881836,13.984999656677246,14.444999694824219,597400.0
2008-09-03,14.135000228881836,14.074999809265137,13.9399995803833,14.380000114440918,562600.0
2008-09-04,14.0,13.8149995803833,13.649999618530273,14.104999542236328,371800.0
2008-09-05,13.71500015258789,13.829999923706055,13.425000190734863,13.90999984741211,594200.0
2008-09-08,14.270000457763672,14.204999923706055,13.835000038146973,14.305000305175781,678600.0
2008-09-09,14.204999923706055,14.114999771118164,14.09000015258789,14.569999694824219,671600.0
2008-09-10,14.225000381469727,14.260000228881836,14.100000381469727,14.46500015258789,772400.0
2008-09-11,14.109999656677246,14.619999885559082,14.104999542236328,14.670000076293945,867800.0
2008-09-12,14.470000267028809,14.484999656677246,14.279999732971191,14.539999961853027,729000.0
2008-09-15,14.140000343322754,14.545000076293945,14.140000343322754,14.925000190734863,1055800.0
2008-09-16,14.375,14.265000343322754,13.859999656677246,14.555000305175781,1400800.0
2008-09-17,14.069999694824219,13.654999732971191,13.520000457763672,14.149999618530273,667800.0
2008-09-18,13.970000267028809,14.34000015258789,13.609999656677246,14.34000015258789,853200.0
2008-09-19,14.53499984741211,15.239999771118164,14.375,15.3149995803833,1631800.0
2008-09-22,15.145000457763672,14.289999961853027,14.239999771118164,15.34000015258789,553200.0
2008-09-23,14.289999961853027,14.210000038146973,14.15999984741211,14.789999961853027,356000.0
2008-09-24,14.28499984741211,14.015000343322754,13.930000305175781,14.345000267028809,375800.0
2008-09-25,14.135000228881836,14.135000228881836,13.925000190734863,14.3149995803833,168800.0
2008-09-26,13.9350004196167,14.234999656677246,13.9350004196167,14.385000228881836,289600.0
2008-09-29,14.005000114440918,13.824999809265137,13.4399995803833,14.199999809265137,563600.0
2008-09-30,14.0,13.579999923706055,13.359999656677246,14.0,1639800.0
2008-10-01,13.494999885559082,13.425000190734863,13.375,13.75,572200.0
2008-10-02,13.375,12.779999732971191,12.774999618530273,13.489999771118164,421400.0
2008-10-03,12.920000076293945,12.199999809265137,12.199999809265137,13.020000457763672,427800.0
2008-10-06,12.020000457763672,11.914999961853027,11.194999694824219,12.319999694824219,1568400.0
2008-10-07,12.069999694824219,11.5600004196167,11.505000114440918,12.109999656677246,375600.0
2008-10-08,11.305000305175781,11.53499984741211,11.1899995803833,12.119999885559082,754800.0
2008-10-09,11.670000076293945,10.989999771118164,10.96500015258789,11.829999923706055,590200.0
2008-10-10,10.835000038146973,11.774999618530273,10.229999542236328,11.875,724600.0
2008-10-13,11.989999771118164,12.039999961853027,11.699999809265137,12.25,524000.0
2008-10-14,12.265000343322754,10.854999542236328,10.720000267028809,12.265000343322754,836600.0
2008-10-15,10.760000228881836,9.779999732971191,9.694999694824219,11.135000228881836,824000.0
2008-10-16,9.875,10.125,9.414999961853027,10.225000381469727,598000.0
2008-10-17,9.930000305175781,10.5600004196167,9.930000305175781,10.819999694824219,720000.0
2008-10-20,10.585000038146973,10.795000076293945,10.4350004196167,10.795000076293945,206800.0
2008-10-21,10.654999732971191,10.3149995803833,10.270000457763672,10.925000190734863,496000.0
2008-10-22,10.164999961853027,10.079999923706055,9.984999656677246,10.375,683400.0
2008-10-23,10.140000343322754,9.795000076293945,9.449999809265137,10.329999923706055,363000.0
2008-10-24,9.524999618530273,9.489999771118164,9.425000190734863,10.050000190734863,353600.0
2008-10-27,9.40999984741211,9.289999961853027,9.289999961853027,9.614999771118164,340000.0
2008-10-28,9.364999771118164,10.045000076293945,9.050000190734863,10.045000076293945,325000.0
2008-10-29,10.125,9.925000190734863,9.824999809265137,10.300000190734863,698400.0
2008-10-30,10.149999618530273,10.649999618530273,9.970000267028809,10.670000076293945,376400.0
2008-10-31,10.619999885559082,11.279999732971191,10.225000381469727,11.399999618530273,504200.0
2008-11-03,11.324999809265137,11.345000267028809,10.989999771118164,11.505000114440918,486800.0
2008-11-04,11.604999542236328,11.425000190734863,11.125,11.604999542236328,385400.0
2008-11-05,9.875,9.579999923706055,9.375,10.045000076293945,1392600.0
2008-11-06,9.484999656677246,9.050000190734863,9.020000457763672,9.729999542236328,498600.0
2008-11-07,9.109999656677246,9.229999542236328,8.975000381469727,9.244999885559082,513600.0
2008-11-10,9.4350004196167,8.949999809265137,8.875,9.949999809265137,595000.0
2008-11-11,8.899999618530273,8.734999656677246,8.710000038146973,9.079999923706055,345800.0
2008-11-12,8.734999656677246,8.539999961853027,8.5,8.989999771118164,379000.0
2008-11-13,8.574999809265137,9.069999694824219,8.130000114440918,9.109999656677246,427800.0
2008-11-14,8.904999732971191,8.369999885559082,8.34000015258789,9.005000114440918,333400.0
2008-11-17,8.3149995803833,8.1850004196167,8.140000343322754,8.614999771118164,491800.0
2008-11-18,8.1899995803833,7.974999904632568,7.695000171661377,8.300000190734863,312800.0
2008-11-19,7.980000019073486,7.360000133514404,7.349999904632568,8.010000228881836,334400.0
2008-11-20,7.25,6.554999828338623,6.525000095367432,7.284999847412109,871400.0
2008-11-21,6.659999847412109,7.40500020980835,6.389999866485596,7.474999904632568,973600.0
2008-11-24,7.485000133514404,8.039999961853027,7.355000019073486,8.130000114440918,691400.0
2008-11-25,8.149999618530273,7.929999828338623,7.855000019073486,8.350000381469727,979200.0
2008-11-26,7.784999847412109,8.694999694824219,7.78000020980835,8.765000343322754,523000.0
2008-11-28,8.720000267028809,8.859999656677246,8.65999984741211,8.875,280600.0
2008-12-01,8.630000114440918,7.880000114440918,7.840000152587891,8.630000114440918,828400.0
2008-12-02,7.994999885559082,8.494999885559082,7.775000095367432,8.555000305175781,1052400.0
2008-12-03,8.260000228881836,9.050000190734863,8.199999809265137,9.149999618530273,597400.0
2008-12-04,8.899999618530273,8.324999809265137,8.15999984741211,8.989999771118164,1103200.0
2008-12-05,8.28499984741211,8.204999923706055,7.849999904632568,8.28499984741211,1006800.0
2008-12-08,8.4350004196167,8.34000015258789,8.0649995803833,8.984999656677246,1294600.0
2008-12-09,8.335000038146973,8.265000343322754,7.849999904632568,8.6850004196167,543800.0
2008-12-10,8.395000457763672,8.760000228881836,8.225000381469727,9.024999618530273,742200.0
2008-12-11,8.645000457763672,8.109999656677246,8.005000114440918,8.859999656677246,639800.0
2008-12-12,7.954999923706055,8.28499984741211,7.849999904632568,8.319999694824219,570800.0
2008-12-15,8.295000076293945,8.130000114440918,7.929999828338623,8.359999656677246,534200.0
2008-12-16,8.335000038146973,8.220000267028809,7.914999961853027,8.494999885559082,763600.0
2008-12-17,8.119999885559082,8.430000305175781,7.889999866485596,8.5,469800.0
2008-12-18,8.369999885559082,8.53499984741211,8.295000076293945,8.664999961853027,601600.0
2008-12-19,8.744999885559082,9.074999809265137,8.569999694824219,9.25,1180800.0
2008-12-22,9.079999923706055,8.6899995803833,8.414999961853027,9.130000114440918,657200.0
2008-12-23,8.760000228881836,8.569999694824219,8.550000190734863,8.850000381469727,361200.0
2008-12-24,8.529999732971191,8.734999656677246,8.529999732971191,8.854999542236328,151600.0
2008-12-26,8.8149995803833,8.805000305175781,8.699999809265137,9.0,164200.0
2008-12-29,8.739999771118164,8.675000190734863,8.529999732971191,8.989999771118164,371000.0
2008-12-30,8.720000267028809,8.904999732971191,8.545000076293945,8.90999984741211,254400.0
2008-12-31,8.96500015258789,9.21500015258789,8.845000267028809,9.289999961853027,391600.0
2009-01-02,9.244999885559082,9.640000343322754,9.204999923706055,9.699999809265137,499200.0
2009-01-05,9.680000305175781,9.15999984741211,9.114999771118164,9.75,530000.0
2009-01-06,9.229999542236328,9.154999732971191,9.03499984741211,9.630000114440918,451200.0
2009-01-07,9.029999732971191,9.0649995803833,8.734999656677246,9.149999618530273,642000.0
2009-01-08,9.005000114440918,8.930000305175781,8.725000381469727,9.149999618530273,354400.0
2009-01-09,8.904999732971191,8.614999771118164,8.574999809265137,9.239999771118164,288200.0
2009-01-12,8.800000190734863,8.460000038146973,8.449999809265137,8.800000190734863,214400.0
2009-01-13,8.4350004196167,8.260000228881836,8.140000343322754,8.625,358800.0
2009-01-14,8.114999771118164,7.795000076293945,7.755000114440918,8.289999961853027,265600.0
2009-01-15,7.815000057220459,8.21500015258789,7.65500020980835,8.239999771118164,510600.0
2009-01-16,8.390000343322754,8.454999923706055,8.145000457763672,8.479999542236328,440200.0
2009-01-20,8.3100004196167,7.940000057220459,7.900000095367432,8.399999618530273,383400.0
2009-01-21,8.024999618530273,8.210000038146973,7.795000076293945,8.234999656677246,492400.0
2009-01-22,8.045000076293945,8.265000343322754,8.024999618530273,8.5,304400.0
2009-01-23,8.0649995803833,8.289999961853027,8.0649995803833,8.449999809265137,240800.0
2009-01-26,8.345000267028809,8.515000343322754,8.289999961853027,8.649999618530273,249000.0
2009-01-27,8.524999618530273,8.675000190734863,8.460000038146973,8.835000038146973,235200.0
2009-01-28,8.904999732971191,9.359999656677246,8.819999694824219,9.515000343322754,741200.0
2009-01-29,9.300000190734863,9.460000038146973,9.15999984741211,9.550000190734863,1040000.0
2009-01-30,9.470000267028809,9.505000114440918,9.444999694824219,9.574999809265137,1069600.0
2009-02-02,9.449999809265137,9.829999923706055,9.4350004196167,9.954999923706055,741400.0
2009-02-03,9.800000190734863,9.875,9.725000381469727,10.020000457763672,831000.0
2009-02-04,9.835000038146973,9.8100004196167,9.6899995803833,9.960000038146973,587800.0
2009-02-05,9.569999694824219,9.944999694824219,9.569999694824219,9.979999542236328,436000.0
2009-02-06,9.930000305175781,10.015000343322754,9.90999984741211,10.130000114440918,779000.0
2009-02-09,9.979999542236328,10.234999656677246,9.789999961853027,10.345000267028809,513600.0
2009-02-10,10.199999809265137,9.819999694824219,9.805000305175781,10.395000457763672,624000.0
2009-02-11,9.845000267028809,10.085000038146973,9.774999618530273,10.175000190734863,565200.0
2009-02-12,9.930000305175781,10.520000457763672,9.930000305175781,10.550000190734863,986200.0
2009-02-13,10.5600004196167,10.430000305175781,10.274999618530273,10.680000305175781,501000.0
2009-02-17,10.149999618530273,10.194999694824219,9.960000038146973,10.375,542600.0
2009-02-18,10.3100004196167,10.085000038146973,10.005000114440918,10.3100004196167,356800.0
2009-02-19,10.21500015258789,9.989999771118164,9.984999656677246,10.335000038146973,394800.0
2009-02-20,9.920000076293945,10.595000267028809,9.920000076293945,10.765000343322754,778200.0
2009-02-23,10.720000267028809,10.154999732971191,9.994999885559082,10.720000267028809,719000.0
2009-02-24,10.34000015258789,9.9399995803833,9.550000190734863,10.479999542236328,1241800.0
2009-02-25,11.1850004196167,10.675000190734863,10.640000343322754,11.420000076293945,2886000.0
2009-02-26,10.75,10.779999732971191,10.645000457763672,11.039999961853027,1161400.0
2009-02-27,10.760000228881836,11.074999809265137,10.744999885559082,11.399999618530273,891800.0
2009-03-02,10.854999542236328,11.130000114440918,10.699999809265137,11.380000114440918,1006200.0
2009-03-03,11.430000305175781,10.875,10.760000228881836,11.744999885559082,1136800.0
2009-03-04,11.050000190734863,11.3100004196167,10.994999885559082,11.46500015258789,638600.0
2009-03-05,11.114999771118164,10.770000457763672,10.734999656677246,11.364999771118164,690200.0
2009-03-06,11.420000076293945,10.975000381469727,10.75,11.420000076293945,607000.0
2009-03-09,10.885000228881836,10.4350004196167,10.40999984741211,10.975000381469727,693800.0
2009-03-10,10.625,10.96500015258789,10.579999923706055,11.020000457763672,871800.0
2009-03-11,10.944999694824219,11.069999694824219,10.6850004196167,11.164999961853027,1027400.0
2009-03-12,11.045000076293945,11.640000343322754,10.890000343322754,11.694999694824219,1007400.0
2009-03-13,11.699999809265137,11.824999809265137,11.289999961853027,11.875,769600.0
2009-03-16,11.914999961853027,11.854999542236328,11.739999771118164,12.125,866600.0
2009-03-17,11.8100004196167,12.5,11.739999771118164,12.5,1012800.0
2009-03-18,12.395000457763672,12.550000190734863,12.175000190734863,12.625,982600.0
2009-03-19,12.494999885559082,11.664999961853027,11.505000114440918,12.494999885559082,1467200.0
2009-03-20,11.75,11.550000190734863,11.364999771118164,12.029999732971191,824800.0
2009-03-23,11.8149995803833,12.210000038146973,11.609999656677246,12.210000038146973,589600.0
2009-03-24,11.805000305175781,11.670000076293945,11.630000114440918,12.125,497200.0
2009-03-25,11.925000190734863,12.130000114440918,11.699999809265137,12.225000381469727,1026200.0
2009-03-26,12.3100004196167,12.859999656677246,12.194999694824219,12.864999771118164,904800.0
2009-03-27,12.25,11.864999771118164,11.859999656677246,12.574999809265137,1077800.0
2009-03-30,11.619999885559082,11.470000267028809,11.399999618530273,11.774999618530273,669600.0
2009-03-31,11.654999732971191,11.4350004196167,11.170000076293945,11.800000190734863,1208000.0
2009-04-01,11.40999984741211,11.385000228881836,11.149999618530273,11.510000228881836,680000.0
2009-04-02,11.675000190734863,12.085000038146973,11.645000457763672,12.505000114440918,981200.0
2009-04-03,12.09000015258789,12.119999885559082,11.880000114440918,12.21500015258789,436200.0
2009-04-06,11.989999771118164,11.90999984741211,11.6850004196167,12.010000228881836,451000.0
2009-04-07,11.789999961853027,11.725000381469727,11.529999732971191,11.96500015258789,754000.0
2009-04-08,11.854999542236328,12.125,11.71500015258789,12.220000267028809,575200.0
2009-04-09,12.369999885559082,12.585000038146973,12.1850004196167,12.75,684000.0
2009-04-13,12.385000228881836,12.5600004196167,12.385000228881836,12.765000343322754,720400.0
2009-04-14,12.375,12.005000114440918,11.875,12.449999809265137,805800.0
