Date,sbuxopen,sbuxclose,sbuxlow,sbuxhigh,sbuxvolume
2011-03-17,17.795000076293945,17.545000076293945,17.524999618530273,17.825000762939453,12862000.0
2011-03-18,17.770000457763672,17.479999542236328,17.405000686645508,17.844999313354492,23366600.0
2011-03-21,17.725000381469727,17.655000686645508,17.575000762939453,17.780000686645508,10171400.0
2011-03-22,17.625,17.475000381469727,17.399999618530273,17.625,12085200.0
2011-03-23,17.475000381469727,18.344999313354492,17.375,18.399999618530273,22958200.0
2011-03-24,18.415000915527344,18.790000915527344,18.184999465942383,18.924999237060547,31712200.0
2011-03-25,18.885000228881836,18.450000762939453,18.399999618530273,18.899999618530273,13482400.0
2011-03-28,18.489999771118164,18.440000534057617,18.219999313354492,18.549999237060547,14317400.0
2011-03-29,18.325000762939453,18.43000030517578,18.204999923706055,18.579999923706055,12054000.0
2011-03-30,18.584999084472656,18.360000610351562,18.2450008392334,18.59000015258789,11935200.0
2011-03-31,18.31999969482422,18.475000381469727,18.25,18.510000228881836,12757800.0
2011-04-01,18.625,18.625,18.524999618530273,18.829999923706055,10940200.0
2011-04-04,18.684999465942383,18.364999771118164,18.28499984741211,18.795000076293945,10886800.0
2011-04-05,18.30500030517578,18.200000762939453,18.094999313354492,18.344999313354492,10749800.0
2011-04-06,18.31999969482422,18.19499969482422,18.024999618530273,18.440000534057617,8032800.0
2011-04-07,18.084999084472656,17.950000762939453,17.81999969482422,18.219999313354492,11949800.0
2011-04-08,18.014999389648438,17.885000228881836,17.700000762939453,18.174999237060547,11012600.0
2011-04-11,17.940000534057617,17.7450008392334,17.604999542236328,18.100000381469727,9580000.0
2011-04-12,17.614999771118164,17.885000228881836,17.614999771118164,17.920000076293945,10411200.0
2011-04-13,17.96500015258789,17.905000686645508,17.815000534057617,18.084999084472656,9128800.0
2011-04-14,17.71500015258789,17.985000610351562,17.649999618530273,17.985000610351562,9797000.0
2011-04-15,17.9950008392334,18.190000534057617,17.809999465942383,18.200000762939453,12734000.0
2011-04-18,17.90999984741211,17.905000686645508,17.5,17.940000534057617,11133400.0
2011-04-19,17.90999984741211,18.079999923706055,17.864999771118164,18.145000457763672,10574400.0
2011-04-20,18.274999618530273,18.44499969482422,18.264999389648438,18.5,13098800.0
2011-04-21,18.354999542236328,18.5,18.334999084472656,18.6200008392334,12950400.0
2011-04-25,18.510000228881836,18.434999465942383,18.315000534057617,18.559999465942383,8155600.0
2011-04-26,18.559999465942383,18.299999237060547,18.190000534057617,18.635000228881836,14000000.0
2011-04-27,18.399999618530273,18.594999313354492,18.360000610351562,18.639999389648438,18333400.0
2011-04-28,18.25,18.440000534057617,18.174999237060547,18.739999771118164,22800000.0
2011-04-29,18.424999237060547,18.100000381469727,18.049999237060547,18.475000381469727,40080600.0
2011-05-02,18.239999771118164,18.34000015258789,18.135000228881836,18.420000076293945,15180600.0
2011-05-03,18.25,18.149999618530273,17.899999618530273,18.28499984741211,12200000.0
2011-05-04,18.155000686645508,18.28499984741211,17.975000381469727,18.325000762939453,11642400.0
2011-05-05,18.200000762939453,18.25,18.15999984741211,18.53499984741211,9600000.0
2011-05-06,18.485000610351562,18.264999389648438,18.25,18.834999084472656,13060600.0
2011-05-09,18.2549991607666,18.059999465942383,18.040000915527344,18.31999969482422,9809200.0
2011-05-10,18.174999237060547,18.114999771118164,17.975000381469727,18.235000610351562,12490200.0
2011-05-11,18.079999923706055,17.895000457763672,17.75,18.174999237060547,13000000.0
2011-05-12,17.8700008392334,18.225000381469727,17.809999465942383,18.25,9000000.0
2011-05-13,18.219999313354492,18.075000762939453,17.959999084472656,18.28499984741211,10403000.0
2011-05-16,17.989999771118164,17.579999923706055,17.55500030517578,18.024999618530273,14121000.0
2011-05-17,17.489999771118164,17.649999618530273,17.420000076293945,17.65999984741211,17533000.0
2011-05-18,17.735000610351562,18.30500030517578,17.625,18.34000015258789,21646600.0
2011-05-19,18.325000762939453,18.56999969482422,18.325000762939453,18.674999237060547,15704000.0
2011-05-20,18.4950008392334,18.30500030517578,18.19499969482422,18.594999313354492,10537400.0
2011-05-23,18.0,18.219999313354492,17.969999313354492,18.375,12200000.0
2011-05-24,18.170000076293945,18.145000457763672,18.049999237060547,18.290000915527344,9726600.0
2011-05-25,18.165000915527344,18.059999465942383,18.014999389648438,18.174999237060547,9543600.0
2011-05-26,17.950000762939453,18.219999313354492,17.93000030517578,18.290000915527344,9755600.0
2011-05-27,18.184999465942383,18.229999542236328,18.114999771118164,18.295000076293945,5979400.0
2011-05-31,18.3799991607666,18.395000457763672,18.2450008392334,18.454999923706055,9981600.0
2011-06-01,18.270000457763672,17.989999771118164,17.950000762939453,18.375,17077400.0
2011-06-02,18.010000228881836,17.959999084472656,17.829999923706055,18.110000610351562,7996000.0
2011-06-03,17.700000762939453,17.579999923706055,17.514999389648438,17.7450008392334,14620600.0
2011-06-06,17.809999465942383,17.8700008392334,17.7450008392334,18.30500030517578,18604600.0
2011-06-07,18.0,17.96500015258789,17.954999923706055,18.135000228881836,10256000.0
2011-06-08,17.90999984741211,17.8700008392334,17.774999618530273,18.06999969482422,10322000.0
2011-06-09,17.8799991607666,17.764999389648438,17.75,17.90999984741211,9205200.0
2011-06-10,17.700000762939453,17.559999465942383,17.5,17.75,11580200.0
2011-06-13,17.56999969482422,17.450000762939453,17.30500030517578,17.735000610351562,12837800.0
2011-06-14,17.565000534057617,17.635000228881836,17.530000686645508,17.700000762939453,10093600.0
2011-06-15,17.395000457763672,17.43000030517578,17.350000381469727,17.655000686645508,9941400.0
2011-06-16,17.3799991607666,17.56999969482422,17.3700008392334,17.674999237060547,13050600.0
2011-06-17,17.780000686645508,17.719999313354492,17.610000610351562,17.905000686645508,13684200.0
2011-06-20,17.674999237060547,17.915000915527344,17.575000762939453,18.010000228881836,11542000.0
2011-06-21,18.0049991607666,18.364999771118164,17.889999389648438,18.424999237060547,13432600.0
2011-06-22,18.299999237060547,18.639999389648438,18.19499969482422,18.760000228881836,18038800.0
2011-06-23,18.434999465942383,18.864999771118164,18.405000686645508,18.8700008392334,19344000.0
2011-06-24,18.834999084472656,18.674999237060547,18.614999771118164,18.950000762939453,10170600.0
2011-06-27,18.610000610351562,18.9950008392334,18.510000228881836,19.010000228881836,12108800.0
2011-06-28,19.0,19.625,18.934999465942383,19.635000228881836,17963000.0
2011-06-29,19.614999771118164,19.71500015258789,19.559999465942383,19.875,14026600.0
2011-06-30,19.844999313354492,19.7450008392334,19.709999084472656,19.895000457763672,11001200.0
2011-07-01,19.809999465942383,20.094999313354492,19.75,20.1299991607666,12878200.0
2011-07-05,20.084999084472656,20.475000381469727,19.885000228881836,20.55500030517578,14526200.0
2011-07-06,20.415000915527344,20.209999084472656,20.18000030517578,20.450000762939453,12412600.0
2011-07-07,19.950000762939453,20.15999984741211,19.71500015258789,20.25,21658800.0
2011-07-08,19.93000030517578,20.174999237060547,19.90999984741211,20.200000762939453,11212200.0
2011-07-11,19.989999771118164,19.8700008392334,19.725000381469727,20.145000457763672,11262800.0
2011-07-12,19.895000457763672,19.78499984741211,19.764999389648438,20.139999389648438,11748000.0
2011-07-13,19.905000686645508,19.790000915527344,19.75,20.125,11240600.0
2011-07-14,19.774999618530273,19.565000534057617,19.450000762939453,19.90999984741211,13389400.0
2011-07-15,19.575000762939453,19.899999618530273,19.540000915527344,19.899999618530273,13315400.0
2011-07-18,19.760000228881836,19.700000762939453,19.579999923706055,19.940000534057617,8714400.0
2011-07-19,19.905000686645508,20.15999984741211,19.854999542236328,20.18000030517578,11502800.0
2011-07-20,20.104999542236328,19.915000915527344,19.639999389648438,20.110000610351562,11156200.0
2011-07-21,20.020000457763672,20.190000534057617,19.8700008392334,20.299999237060547,12382600.0
2011-07-22,20.2549991607666,20.174999237060547,20.125,20.360000610351562,6390000.0
2011-07-25,20.059999465942383,20.200000762939453,19.959999084472656,20.225000381469727,10084000.0
2011-07-26,20.2450008392334,20.09000015258789,20.0,20.25,10752400.0
2011-07-27,20.299999237060547,19.485000610351562,19.450000762939453,20.450000762939453,14904200.0
2011-07-28,19.940000534057617,19.989999771118164,19.700000762939453,20.325000762939453,29309800.0
2011-07-29,19.94499969482422,20.045000076293945,19.6200008392334,20.44499969482422,31177400.0
2011-08-01,20.219999313354492,19.899999618530273,19.649999618530273,20.385000228881836,16245600.0
2011-08-02,19.704999923706055,19.30500030517578,19.290000915527344,19.829999923706055,16162600.0
2011-08-03,19.30500030517578,19.639999389648438,18.985000610351562,19.65999984741211,14852600.0
2011-08-04,19.375,18.450000762939453,18.44499969482422,19.579999923706055,20348400.0
2011-08-05,18.59000015258789,18.360000610351562,17.780000686645508,18.815000534057617,26812600.0
2011-08-08,18.075000762939453,17.024999618530273,17.020000457763672,18.260000228881836,34481200.0
2011-08-09,17.174999237060547,18.020000457763672,16.860000610351562,18.020000457763672,32199800.0
2011-08-10,17.65999984741211,17.3799991607666,17.30500030517578,17.979999542236328,28255600.0
2011-08-11,17.520000457763672,18.55500030517578,17.415000915527344,18.770000457763672,23164200.0
2011-08-12,18.584999084472656,18.68000030517578,18.360000610351562,18.78499984741211,12965200.0
2011-08-15,18.760000228881836,19.209999084472656,18.760000228881836,19.235000610351562,15646000.0
2011-08-16,19.05500030517578,19.44499969482422,18.8799991607666,19.59000015258789,22626400.0
2011-08-17,19.5,19.350000381469727,19.040000915527344,19.7549991607666,12721200.0
2011-08-18,18.645000457763672,17.375,17.06999969482422,18.655000686645508,42977200.0
2011-08-19,17.3799991607666,17.549999237060547,17.190000534057617,18.075000762939453,25589800.0
2011-08-22,18.0,17.44499969482422,17.375,18.190000534057617,17908000.0
2011-08-23,17.59000015258789,18.364999771118164,17.5,18.389999389648438,18616400.0
2011-08-24,18.290000915527344,18.684999465942383,18.190000534057617,18.729999542236328,15714600.0
2011-08-25,18.684999465942383,18.209999084472656,18.125,18.899999618530273,12229600.0
2011-08-26,18.15999984741211,18.69499969482422,17.864999771118164,18.834999084472656,16390400.0
2011-08-29,18.899999618530273,19.024999618530273,18.78499984741211,19.040000915527344,9498800.0
2011-08-30,18.975000381469727,19.25,18.8799991607666,19.375,10331600.0
2011-08-31,19.315000534057617,19.309999465942383,19.165000915527344,19.639999389648438,14593400.0
2011-09-01,19.420000076293945,19.094999313354492,19.024999618530273,19.545000076293945,11582800.0
2011-09-02,18.84000015258789,18.7450008392334,18.670000076293945,19.024999618530273,9762400.0
2011-09-06,18.260000228881836,18.875,18.209999084472656,18.920000076293945,12270000.0
2011-09-07,19.094999313354492,19.59000015258789,18.979999542236328,19.684999465942383,16797800.0
2011-09-08,19.489999771118164,19.459999084472656,19.344999313354492,19.69499969482422,15773800.0
2011-09-09,19.309999465942383,18.655000686645508,18.524999618530273,19.375,21029200.0
2011-09-12,18.344999313354492,18.825000762939453,18.344999313354492,18.940000534057617,16245000.0
2011-09-13,18.854999542236328,19.094999313354492,18.834999084472656,19.155000686645508,12318800.0
2011-09-14,19.25,19.274999618530273,18.915000915527344,19.5,18162600.0
2011-09-15,19.5,19.53499984741211,19.454999923706055,19.75,15151200.0
2011-09-16,19.610000610351562,19.600000381469727,19.334999084472656,19.69499969482422,18701400.0
2011-09-19,19.440000534057617,20.579999923706055,19.405000686645508,20.704999923706055,21342600.0
2011-09-20,20.549999237060547,20.540000915527344,20.219999313354492,21.0,17996400.0
2011-09-21,20.5,19.950000762939453,19.934999465942383,20.75,15697400.0
2011-09-22,19.4950008392334,19.30500030517578,18.875,19.704999923706055,21396600.0
2011-09-23,19.114999771118164,19.354999542236328,19.0,19.735000610351562,16213400.0
2011-09-26,19.44499969482422,19.7450008392334,19.0,19.764999389648438,16568200.0
2011-09-27,20.06999969482422,19.924999237060547,19.799999237060547,20.420000076293945,12766600.0
2011-09-28,20.0,19.71500015258789,19.65999984741211,20.204999923706055,12143200.0
2011-09-29,20.104999542236328,19.084999084472656,18.475000381469727,20.2450008392334,25054000.0
2011-09-30,18.81999969482422,18.645000457763672,18.600000381469727,19.165000915527344,17043200.0
2011-10-03,18.424999237060547,18.100000381469727,18.024999618530273,18.530000686645508,27620000.0
2011-10-04,17.780000686645508,18.625,17.559999465942383,18.655000686645508,24689200.0
2011-10-05,18.719999313354492,19.024999618530273,18.420000076293945,19.15999984741211,17616200.0
2011-10-06,19.065000534057617,19.25,18.844999313354492,19.364999771118164,11464200.0
2011-10-07,19.344999313354492,19.6299991607666,19.280000686645508,19.94499969482422,16811000.0
2011-10-10,19.90999984741211,20.459999084472656,19.860000610351562,20.71500015258789,14021400.0
2011-10-11,20.28499984741211,20.665000915527344,20.21500015258789,20.81999969482422,15037000.0
