Date,nvecopen,nvecclose,nveclow,nvechigh,nvecvolume
2008-04-14,28.440000534057617,27.729999542236328,27.709999084472656,28.440000534057617,57500.0
2008-04-15,27.81999969482422,27.010000228881836,27.0,27.81999969482422,36200.0
2008-04-16,27.0,27.90999984741211,27.0,27.989999771118164,42200.0
2008-04-17,29.18000030517578,28.549999237060547,27.899999618530273,29.18000030517578,27800.0
2008-04-18,29.229999542236328,29.959999084472656,28.920000076293945,30.0,45500.0
2008-04-21,30.0,29.760000228881836,29.40999984741211,30.229999542236328,35700.0
2008-04-22,29.549999237060547,29.510000228881836,29.450000762939453,29.75,24300.0
2008-04-23,29.989999771118164,30.3700008392334,29.510000228881836,30.75,35600.0
2008-04-24,30.75,31.6299991607666,30.110000610351562,31.8700008392334,68800.0
2008-04-25,31.75,31.06999969482422,31.0,31.75,39800.0
2008-04-28,31.84000015258789,31.149999618530273,30.850000381469727,32.0,49200.0
2008-04-29,31.0,31.68000030517578,30.690000534057617,31.84000015258789,15300.0
2008-04-30,30.25,31.850000381469727,30.0,31.850000381469727,46100.0
2008-05-01,31.75,32.75,31.360000610351562,32.939998626708984,71000.0
2008-05-02,33.25,32.43000030517578,31.739999771118164,33.25,85500.0
2008-05-05,32.400001525878906,32.72999954223633,32.0,33.0099983215332,37200.0
2008-05-06,33.0,32.61000061035156,32.209999084472656,33.22999954223633,44800.0
2008-05-07,32.25,32.29999923706055,31.520000457763672,32.79999923706055,95500.0
2008-05-08,35.9900016784668,34.08000183105469,34.02000045776367,36.22999954223633,316000.0
2008-05-09,34.41999816894531,35.79999923706055,34.18000030517578,35.959999084472656,127200.0
2008-05-12,36.279998779296875,36.720001220703125,35.75,36.849998474121094,104000.0
2008-05-13,36.68000030517578,36.65999984741211,36.189998626708984,37.310001373291016,96300.0
2008-05-14,37.2400016784668,35.59000015258789,35.209999084472656,37.25,109300.0
2008-05-15,35.54999923706055,36.72999954223633,35.5,36.7400016784668,64000.0
2008-05-16,37.0,37.43000030517578,36.79999923706055,37.45000076293945,66900.0
2008-05-19,37.380001068115234,36.83000183105469,36.779998779296875,38.0,64400.0
2008-05-20,36.0,34.470001220703125,34.380001068115234,37.36000061035156,106900.0
2008-05-21,36.529998779296875,34.77000045776367,34.33000183105469,36.529998779296875,79000.0
2008-05-22,34.77000045776367,34.810001373291016,34.0,35.459999084472656,43700.0
2008-05-23,34.79999923706055,35.15999984741211,33.5,35.15999984741211,31300.0
2008-05-27,35.0099983215332,35.18000030517578,34.529998779296875,35.9900016784668,63400.0
2008-05-28,35.9900016784668,35.599998474121094,35.279998779296875,36.2599983215332,41700.0
2008-05-29,35.52000045776367,35.56999969482422,35.220001220703125,36.5,67800.0
2008-05-30,36.33000183105469,35.93000030517578,35.36000061035156,36.540000915527344,55100.0
2008-06-02,35.52000045776367,35.90999984741211,35.52000045776367,36.58000183105469,48000.0
2008-06-03,35.97999954223633,38.43000030517578,35.599998474121094,39.20000076293945,185100.0
2008-06-04,39.22999954223633,38.220001220703125,37.5,39.599998474121094,136700.0
2008-06-05,38.72999954223633,38.060001373291016,37.720001220703125,39.18000030517578,93300.0
2008-06-06,38.20000076293945,37.529998779296875,37.25,38.33000183105469,72500.0
2008-06-09,37.72999954223633,36.27000045776367,36.0099983215332,37.72999954223633,116800.0
2008-06-10,36.459999084472656,35.4900016784668,35.0,36.4900016784668,69400.0
2008-06-11,35.36000061035156,35.77000045776367,35.150001525878906,36.0099983215332,61800.0
2008-06-12,35.369998931884766,36.220001220703125,35.2400016784668,36.630001068115234,76300.0
2008-06-13,36.58000183105469,36.459999084472656,35.83000183105469,37.279998779296875,95400.0
2008-06-16,36.38999938964844,36.65999984741211,36.20000076293945,37.13999938964844,78100.0
2008-06-17,36.83000183105469,36.36000061035156,35.709999084472656,36.83000183105469,62700.0
2008-06-18,35.56999969482422,35.689998626708984,35.099998474121094,35.959999084472656,44700.0
2008-06-19,35.72999954223633,36.27000045776367,35.68000030517578,36.5,39400.0
2008-06-20,36.150001525878906,35.470001220703125,34.720001220703125,36.150001525878906,41800.0
2008-06-23,35.720001220703125,34.33000183105469,34.02000045776367,35.939998626708984,45900.0
2008-06-24,34.040000915527344,32.369998931884766,32.060001373291016,34.040000915527344,117000.0
2008-06-25,32.560001373291016,32.400001525878906,32.16999816894531,32.84000015258789,67000.0
2008-06-26,32.400001525878906,31.15999984741211,30.850000381469727,32.560001373291016,106300.0
2008-06-27,31.020000457763672,31.59000015258789,30.559999465942383,32.459999084472656,634400.0
2008-06-30,31.68000030517578,31.65999984741211,31.65999984741211,32.720001220703125,108800.0
2008-07-01,31.219999313354492,32.2400016784668,30.3799991607666,32.400001525878906,105800.0
2008-07-02,32.25,32.04999923706055,32.0099983215332,32.970001220703125,75400.0
2008-07-03,32.09000015258789,32.29999923706055,31.010000228881836,32.9900016784668,52600.0
2008-07-07,32.29999923706055,32.5,31.649999618530273,33.29999923706055,79100.0
2008-07-08,32.810001373291016,34.13999938964844,32.29999923706055,34.15999984741211,62500.0
2008-07-09,34.29999923706055,32.41999816894531,32.31999969482422,34.7400016784668,50500.0
2008-07-10,32.66999816894531,33.97999954223633,32.5099983215332,33.97999954223633,48500.0
2008-07-11,33.220001220703125,33.220001220703125,32.0,34.9900016784668,71500.0
2008-07-14,33.41999816894531,32.560001373291016,32.11000061035156,34.0,53200.0
2008-07-15,32.08000183105469,31.93000030517578,31.299999237060547,32.9900016784668,52900.0
2008-07-16,31.170000076293945,34.02000045776367,31.170000076293945,34.119998931884766,45400.0
2008-07-17,34.02000045776367,33.66999816894531,33.47999954223633,34.099998474121094,32500.0
2008-07-18,33.68000030517578,33.22999954223633,33.22999954223633,34.689998626708984,36600.0
2008-07-21,33.900001525878906,33.59000015258789,33.369998931884766,34.66999816894531,35700.0
2008-07-22,33.0,33.459999084472656,32.65999984741211,33.90999984741211,66000.0
2008-07-23,33.400001525878906,34.56999969482422,33.20000076293945,35.0,123000.0
2008-07-24,28.989999771118164,30.010000228881836,28.100000381469727,30.950000762939453,325300.0
2008-07-25,30.670000076293945,30.510000228881836,29.8799991607666,31.010000228881836,112300.0
2008-07-28,30.5,28.579999923706055,28.5,30.5,129900.0
2008-07-29,28.5,29.309999465942383,28.5,29.31999969482422,40900.0
2008-07-30,29.59000015258789,28.610000610351562,28.40999984741211,29.850000381469727,46200.0
2008-07-31,29.18000030517578,28.600000381469727,28.350000381469727,29.18000030517578,35400.0
2008-08-01,28.59000015258789,28.719999313354492,28.5,29.040000915527344,37200.0
2008-08-04,28.5,28.739999771118164,28.399999618530273,28.75,89100.0
2008-08-05,28.899999618530273,30.420000076293945,28.389999389648438,30.739999771118164,55800.0
2008-08-06,30.020000457763672,31.1200008392334,30.020000457763672,31.420000076293945,32800.0
2008-08-07,31.31999969482422,31.270000457763672,31.0,31.579999923706055,35700.0
2008-08-08,31.579999923706055,31.290000915527344,30.760000228881836,31.59000015258789,23600.0
2008-08-11,31.010000228881836,31.969999313354492,30.700000762939453,32.189998626708984,34900.0
2008-08-12,31.09000015258789,31.200000762939453,31.0,31.719999313354492,20900.0
2008-08-13,30.959999084472656,32.36000061035156,30.959999084472656,32.630001068115234,26100.0
2008-08-14,32.36000061035156,32.31999969482422,31.540000915527344,32.93000030517578,14800.0
2008-08-15,33.279998779296875,31.479999542236328,31.399999618530273,33.279998779296875,31400.0
2008-08-18,31.600000381469727,31.8700008392334,31.010000228881836,33.20000076293945,36100.0
2008-08-19,31.549999237060547,32.2400016784668,31.299999237060547,32.93000030517578,18800.0
2008-08-20,32.34000015258789,31.889999389648438,31.450000762939453,32.56999969482422,19500.0
2008-08-21,31.020000457763672,31.079999923706055,30.700000762939453,31.8799991607666,18000.0
2008-08-22,31.799999237060547,31.200000762939453,30.90999984741211,31.799999237060547,14500.0
2008-08-25,30.84000015258789,31.6299991607666,30.829999923706055,32.0,20100.0
2008-08-26,30.920000076293945,31.229999542236328,30.760000228881836,31.729999542236328,16600.0
2008-08-27,31.229999542236328,31.530000686645508,31.1299991607666,31.549999237060547,14200.0
2008-08-28,31.56999969482422,31.299999237060547,30.790000915527344,31.690000534057617,25100.0
2008-08-29,31.270000457763672,31.020000457763672,30.719999313354492,31.270000457763672,19500.0
2008-09-02,31.450000762939453,31.149999618530273,30.700000762939453,31.6299991607666,17300.0
2008-09-03,31.010000228881836,31.0,30.780000686645508,31.350000381469727,25800.0
2008-09-04,30.760000228881836,30.209999084472656,29.969999313354492,31.209999084472656,48000.0
2008-09-05,29.969999313354492,28.56999969482422,28.0,29.969999313354492,62200.0
2008-09-08,29.489999771118164,29.65999984741211,28.489999771118164,29.799999237060547,31700.0
2008-09-09,29.520000457763672,27.979999542236328,27.979999542236328,30.049999237060547,34300.0
2008-09-10,28.229999542236328,28.270000457763672,27.899999618530273,28.760000228881836,49200.0
2008-09-11,28.200000762939453,28.420000076293945,28.010000228881836,28.489999771118164,27000.0
2008-09-12,28.040000915527344,29.15999984741211,28.040000915527344,29.190000534057617,21500.0
2008-09-15,28.510000228881836,27.530000686645508,27.5,29.1299991607666,31700.0
2008-09-16,27.5,28.389999389648438,26.93000030517578,28.389999389648438,58900.0
2008-09-17,27.860000610351562,26.950000762939453,26.010000228881836,28.110000610351562,46900.0
2008-09-18,27.950000762939453,29.25,27.010000228881836,30.09000015258789,108200.0
2008-09-19,31.639999389648438,31.06999969482422,29.59000015258789,32.0,95500.0
2008-09-22,31.389999389648438,28.979999542236328,28.420000076293945,31.389999389648438,26500.0
2008-09-23,29.110000610351562,29.43000030517578,28.670000076293945,29.899999618530273,24900.0
2008-09-24,29.350000381469727,28.229999542236328,28.139999389648438,29.969999313354492,22300.0
2008-09-25,28.399999618530273,28.56999969482422,28.399999618530273,29.280000686645508,22100.0
2008-09-26,28.040000915527344,28.690000534057617,28.040000915527344,28.889999389648438,21000.0
2008-09-29,28.100000381469727,29.25,26.030000686645508,29.25,64000.0
2008-09-30,29.0,28.309999465942383,28.1299991607666,29.0,37200.0
2008-10-01,28.100000381469727,27.579999923706055,27.56999969482422,28.809999465942383,36600.0
2008-10-02,27.389999389648438,26.170000076293945,25.610000610351562,28.139999389648438,36100.0
2008-10-03,26.059999465942383,25.010000228881836,25.010000228881836,27.110000610351562,35000.0
2008-10-06,24.56999969482422,22.239999771118164,22.079999923706055,24.56999969482422,89400.0
2008-10-07,22.139999389648438,21.84000015258789,21.84000015258789,23.459999084472656,66400.0
2008-10-08,21.93000030517578,21.549999237060547,21.170000076293945,22.219999313354492,63300.0
2008-10-09,21.760000228881836,21.040000915527344,21.030000686645508,22.5,75900.0
2008-10-10,21.0,22.049999237060547,19.209999084472656,22.8700008392334,114600.0
2008-10-13,22.959999084472656,23.170000076293945,22.219999313354492,23.440000534057617,46100.0
2008-10-14,22.829999923706055,23.8700008392334,22.829999923706055,24.850000381469727,46600.0
2008-10-15,23.56999969482422,22.270000457763672,21.920000076293945,23.690000534057617,20200.0
2008-10-16,22.360000610351562,24.729999542236328,22.200000762939453,24.850000381469727,45700.0
2008-10-17,23.81999969482422,24.56999969482422,23.81999969482422,25.049999237060547,35400.0
2008-10-20,24.989999771118164,25.690000534057617,24.5,25.860000610351562,18100.0
2008-10-21,25.059999465942383,25.40999984741211,24.1299991607666,25.989999771118164,19500.0
2008-10-22,24.790000915527344,25.219999313354492,24.729999542236328,25.5,31400.0
2008-10-23,26.0,26.149999618530273,25.0,28.18000030517578,77500.0
2008-10-24,22.40999984741211,24.3700008392334,22.40999984741211,24.950000762939453,22700.0
2008-10-27,24.0,24.059999465942383,24.0,24.969999313354492,18800.0
2008-10-28,24.5,25.709999084472656,23.670000076293945,26.290000915527344,38300.0
2008-10-29,25.969999313354492,27.0,25.3799991607666,27.459999084472656,37300.0
2008-10-30,27.5,27.020000457763672,26.43000030517578,27.5,30500.0
2008-10-31,26.969999313354492,28.25,26.139999389648438,28.399999618530273,22100.0
2008-11-03,28.139999389648438,28.18000030517578,27.950000762939453,29.350000381469727,18100.0
2008-11-04,29.079999923706055,28.280000686645508,27.34000015258789,29.15999984741211,29600.0
2008-11-05,28.059999465942383,26.40999984741211,26.40999984741211,28.510000228881836,39400.0
2008-11-06,26.34000015258789,23.6200008392334,23.6200008392334,26.889999389648438,38600.0
2008-11-07,24.0,24.420000076293945,23.649999618530273,24.920000076293945,15900.0
2008-11-10,25.010000228881836,23.540000915527344,23.530000686645508,25.5,21100.0
2008-11-11,23.420000076293945,22.530000686645508,22.209999084472656,23.489999771118164,28200.0
2008-11-12,22.200000762939453,21.899999618530273,21.899999618530273,22.549999237060547,26300.0
2008-11-13,21.969999313354492,24.280000686645508,21.260000228881836,24.729999542236328,27500.0
2008-11-14,23.90999984741211,22.920000076293945,22.579999923706055,24.1200008392334,14300.0
2008-11-17,22.799999237060547,22.049999237060547,21.6200008392334,22.850000381469727,22500.0
2008-11-18,22.149999618530273,22.110000610351562,21.5,22.25,24500.0
2008-11-19,22.110000610351562,20.06999969482422,20.020000457763672,22.25,17300.0
2008-11-20,19.90999984741211,17.6299991607666,17.530000686645508,20.0,53400.0
2008-11-21,17.93000030517578,18.530000686645508,16.559999465942383,19.010000228881836,88000.0
2008-11-24,18.780000686645508,20.06999969482422,18.18000030517578,20.190000534057617,38600.0
2008-11-25,20.280000686645508,20.799999237060547,19.81999969482422,20.799999237060547,18300.0
2008-11-26,20.25,22.700000762939453,20.25,23.0,33400.0
2008-11-28,22.510000228881836,23.09000015258789,22.1200008392334,23.190000534057617,8600.0
2008-12-01,22.489999771118164,21.010000228881836,21.0,23.079999923706055,31400.0
2008-12-02,21.34000015258789,22.030000686645508,20.639999389648438,22.950000762939453,22500.0
2008-12-03,21.520000457763672,23.260000228881836,21.520000457763672,23.780000686645508,47700.0
2008-12-04,23.3799991607666,22.790000915527344,22.709999084472656,24.770000457763672,51600.0
2008-12-05,22.489999771118164,24.469999313354492,22.489999771118164,24.489999771118164,61500.0
2008-12-08,25.020000457763672,25.889999389648438,24.059999465942383,26.209999084472656,56700.0
2008-12-09,25.729999542236328,25.709999084472656,25.18000030517578,26.389999389648438,50300.0
2008-12-10,25.700000762939453,26.709999084472656,25.700000762939453,27.100000381469727,34500.0
2008-12-11,26.5,25.09000015258789,24.920000076293945,26.709999084472656,57900.0
2008-12-12,24.020000457763672,26.34000015258789,24.010000228881836,26.34000015258789,42600.0
2008-12-15,26.6200008392334,25.579999923706055,25.530000686645508,27.059999465942383,28100.0
2008-12-16,25.899999618530273,26.860000610351562,25.729999542236328,27.030000686645508,43500.0
2008-12-17,26.540000915527344,26.979999542236328,26.020000457763672,27.030000686645508,32100.0
2008-12-18,27.1299991607666,27.75,26.549999237060547,27.850000381469727,47100.0
2008-12-19,28.100000381469727,27.06999969482422,27.059999465942383,28.850000381469727,65400.0
2008-12-22,27.280000686645508,26.790000915527344,25.200000762939453,28.31999969482422,41800.0
2008-12-23,26.93000030517578,26.6200008392334,26.219999313354492,27.56999969482422,24300.0
2008-12-24,26.610000610351562,26.84000015258789,26.489999771118164,26.84000015258789,10500.0
2008-12-26,26.75,26.670000076293945,26.440000534057617,26.969999313354492,4300.0
2008-12-29,26.520000457763672,24.479999542236328,24.440000534057617,26.520000457763672,50700.0
2008-12-30,24.780000686645508,24.030000686645508,23.84000015258789,25.450000762939453,68900.0
2008-12-31,24.170000076293945,26.1299991607666,24.059999465942383,26.329999923706055,37800.0
2009-01-02,26.170000076293945,26.260000228881836,25.149999618530273,26.920000076293945,17600.0
2009-01-05,26.31999969482422,26.5,26.270000457763672,27.360000610351562,26100.0
2009-01-06,26.6299991607666,27.65999984741211,26.440000534057617,27.709999084472656,24200.0
2009-01-07,27.479999542236328,26.43000030517578,26.329999923706055,27.479999542236328,20400.0
2009-01-08,27.100000381469727,26.15999984741211,25.75,27.18000030517578,20900.0
2009-01-09,26.219999313354492,24.040000915527344,24.030000686645508,26.219999313354492,31000.0
2009-01-12,24.010000228881836,22.899999618530273,22.84000015258789,24.489999771118164,40200.0
2009-01-13,23.3700008392334,23.020000457763672,22.8700008392334,23.8799991607666,32300.0
2009-01-14,22.850000381469727,22.760000228881836,22.760000228881836,23.709999084472656,16500.0
2009-01-15,23.18000030517578,23.65999984741211,21.450000762939453,24.149999618530273,39100.0
2009-01-16,24.020000457763672,23.510000228881836,23.06999969482422,24.670000076293945,34900.0
2009-01-20,23.31999969482422,21.670000076293945,21.670000076293945,23.31999969482422,53200.0
2009-01-21,22.020000457763672,21.0,20.110000610351562,22.059999465942383,105200.0
2009-01-22,24.600000381469727,25.510000228881836,24.3799991607666,26.510000228881836,92700.0
2009-01-23,25.540000915527344,24.889999389648438,24.200000762939453,26.040000915527344,49700.0
2009-01-26,24.860000610351562,25.989999771118164,24.530000686645508,26.260000228881836,75100.0
2009-01-27,26.0,28.040000915527344,26.0,28.139999389648438,85000.0
2009-01-28,28.5,30.530000686645508,28.399999618530273,30.75,84600.0
2009-01-29,30.040000915527344,30.959999084472656,30.040000915527344,31.18000030517578,96400.0
2009-01-30,31.15999984741211,32.47999954223633,31.049999237060547,32.4900016784668,183500.0
2009-02-02,32.47999954223633,33.599998474121094,31.610000610351562,34.0,149500.0
2009-02-03,33.599998474121094,33.560001373291016,31.799999237060547,34.0,92200.0
2009-02-04,33.5,31.530000686645508,31.149999618530273,33.5,89600.0
2009-02-05,31.40999984741211,32.18000030517578,30.219999313354492,32.209999084472656,73200.0
2009-02-06,32.06999969482422,32.849998474121094,31.510000228881836,33.5,71200.0
2009-02-09,32.79999923706055,32.310001373291016,31.889999389648438,32.849998474121094,53200.0
2009-02-10,32.869998931884766,30.709999084472656,30.6299991607666,32.869998931884766,63600.0
2009-02-11,30.950000762939453,29.760000228881836,29.239999771118164,31.200000762939453,47300.0
2009-02-12,30.479999542236328,30.93000030517578,28.8799991607666,31.079999923706055,72600.0
2009-02-13,30.920000076293945,30.989999771118164,30.440000534057617,31.149999618530273,29800.0
2009-02-17,30.989999771118164,29.780000686645508,29.5,30.989999771118164,43100.0
2009-02-18,30.389999389648438,28.850000381469727,28.510000228881836,30.389999389648438,46200.0
2009-02-19,28.639999389648438,28.200000762939453,28.200000762939453,29.239999771118164,39200.0
2009-02-20,28.239999771118164,27.81999969482422,27.25,28.3799991607666,39700.0
2009-02-23,28.40999984741211,26.1200008392334,26.010000228881836,28.5,58200.0
2009-02-24,26.200000762939453,28.040000915527344,26.200000762939453,28.559999465942383,59000.0
2009-02-25,27.899999618530273,27.950000762939453,26.969999313354492,28.649999618530273,37200.0
2009-02-26,28.100000381469727,27.270000457763672,27.270000457763672,28.90999984741211,40900.0
2009-02-27,26.639999389648438,27.100000381469727,26.639999389648438,27.760000228881836,41400.0
2009-03-02,26.760000228881836,27.170000076293945,26.200000762939453,28.0,87400.0
2009-03-03,28.059999465942383,29.6299991607666,27.5,29.8799991607666,121000.0
2009-03-04,30.229999542236328,30.809999465942383,29.68000030517578,30.989999771118164,73800.0
2009-03-05,30.65999984741211,28.219999313354492,28.139999389648438,31.389999389648438,74500.0
2009-03-06,28.299999237060547,28.979999542236328,28.010000228881836,29.149999618530273,60400.0
2009-03-09,28.780000686645508,27.34000015258789,27.239999771118164,29.5,74200.0
2009-03-10,28.299999237060547,29.81999969482422,27.989999771118164,30.549999237060547,48800.0
2009-03-11,29.8700008392334,29.799999237060547,28.84000015258789,30.770000457763672,35300.0
2009-03-12,29.75,33.22999954223633,29.270000457763672,33.400001525878906,117100.0
2009-03-13,33.75,33.869998931884766,33.52000045776367,34.869998931884766,87400.0
2009-03-16,34.20000076293945,31.530000686645508,31.280000686645508,34.349998474121094,68600.0
2009-03-17,31.81999969482422,33.560001373291016,30.610000610351562,33.560001373291016,63200.0
2009-03-18,33.880001068115234,33.5,32.9900016784668,34.93000030517578,81000.0
2009-03-19,33.95000076293945,33.72999954223633,33.189998626708984,34.22999954223633,28900.0
2009-03-20,33.79999923706055,31.139999389648438,31.1200008392334,34.25,112600.0
2009-03-23,31.979999542236328,34.220001220703125,31.959999084472656,34.5,87900.0
2009-03-24,34.93000030517578,32.86000061035156,32.7599983215332,34.93000030517578,69700.0
2009-03-25,32.88999938964844,31.979999542236328,30.440000534057617,33.599998474121094,74800.0
2009-03-26,32.040000915527344,33.16999816894531,31.690000534057617,33.31999969482422,54800.0
2009-03-27,33.02000045776367,30.81999969482422,30.639999389648438,33.470001220703125,69600.0
2009-03-30,30.239999771118164,29.0,27.139999389648438,30.239999771118164,138500.0
2009-03-31,29.260000228881836,28.809999465942383,28.68000030517578,30.139999389648438,65200.0
2009-04-01,28.43000030517578,31.479999542236328,28.020000457763672,31.75,86700.0
2009-04-02,32.25,31.81999969482422,31.399999618530273,33.130001068115234,75600.0
2009-04-03,32.61000061035156,32.0,31.40999984741211,32.63999938964844,38400.0
2009-04-06,32.0,31.719999313354492,30.360000610351562,32.0,47700.0
2009-04-07,31.81999969482422,32.81999969482422,30.389999389648438,33.029998779296875,117700.0
2009-04-08,33.4900016784668,36.77000045776367,33.09000015258789,36.86000061035156,206000.0
2009-04-09,38.09000015258789,36.75,36.25,38.90999984741211,286100.0
2009-04-13,37.400001525878906,36.560001373291016,35.54999923706055,37.650001525878906,162000.0
2009-04-14,36.119998931884766,35.31999969482422,35.099998474121094,37.34000015258789,113500.0
2009-04-15,35.0099983215332,35.2599983215332,34.15999984741211,35.720001220703125,99000.0
2009-04-16,35.5,36.06999969482422,34.63999938964844,36.75,83900.0
2009-04-17,36.189998626708984,35.34000015258789,34.5,36.2400016784668,70700.0
2009-04-20,35.099998474121094,33.5,33.310001373291016,35.380001068115234,68700.0
2009-04-21,33.029998779296875,34.939998626708984,33.029998779296875,34.970001220703125,56500.0
2009-04-22,34.560001373291016,35.40999984741211,33.81999969482422,36.220001220703125,103600.0
2009-04-23,36.08000183105469,34.779998779296875,34.0099983215332,36.08000183105469,36900.0
2009-04-24,35.0,34.59000015258789,34.27000045776367,35.439998626708984,40500.0
2009-04-27,34.099998474121094,35.220001220703125,34.0099983215332,35.939998626708984,67900.0
