Date,oxmopen,oxmclose,oxmlow,oxmhigh,oxmvolume
2008-03-17,21.200000762939453,22.190000534057617,21.200000762939453,22.760000228881836,140400.0
2008-03-18,22.450000762939453,22.350000381469727,21.969999313354492,22.68000030517578,120400.0
2008-03-19,22.530000686645508,21.969999313354492,21.969999313354492,23.239999771118164,122500.0
2008-03-20,22.5,23.079999923706055,22.25,23.360000610351562,493600.0
2008-03-24,23.190000534057617,23.799999237060547,23.190000534057617,24.399999618530273,172300.0
2008-03-25,23.8700008392334,23.520000457763672,23.040000915527344,24.219999313354492,118600.0
2008-03-26,23.3799991607666,23.1299991607666,22.649999618530273,23.670000076293945,366700.0
2008-03-27,23.200000762939453,23.06999969482422,22.989999771118164,23.6200008392334,160100.0
2008-03-28,23.0,22.360000610351562,22.299999237060547,23.0,214500.0
2008-03-31,22.479999542236328,22.530000686645508,22.0,22.920000076293945,274800.0
2008-04-01,24.899999618530273,24.739999771118164,24.040000915527344,26.75,588600.0
2008-04-02,24.3799991607666,25.510000228881836,24.3799991607666,25.670000076293945,288000.0
2008-04-03,25.290000915527344,25.81999969482422,25.239999771118164,26.1200008392334,220400.0
2008-04-04,25.889999389648438,25.889999389648438,25.3700008392334,26.209999084472656,192400.0
2008-04-07,26.049999237060547,25.850000381469727,25.700000762939453,26.209999084472656,145600.0
2008-04-08,25.760000228881836,26.65999984741211,25.549999237060547,26.75,286100.0
2008-04-09,26.700000762939453,25.760000228881836,25.639999389648438,26.979999542236328,210000.0
2008-04-10,25.799999237060547,26.40999984741211,25.450000762939453,26.600000381469727,144200.0
2008-04-11,26.15999984741211,26.09000015258789,25.899999618530273,26.600000381469727,208300.0
2008-04-14,26.049999237060547,25.8799991607666,25.520000457763672,26.290000915527344,146800.0
2008-04-15,25.809999465942383,26.440000534057617,25.600000381469727,26.440000534057617,126500.0
2008-04-16,26.65999984741211,26.450000762939453,26.100000381469727,26.799999237060547,151500.0
2008-04-17,26.3799991607666,27.100000381469727,26.280000686645508,27.270000457763672,264800.0
2008-04-18,27.350000381469727,27.5,27.209999084472656,27.809999465942383,156900.0
2008-04-21,27.5,27.399999618530273,26.940000534057617,27.709999084472656,170000.0
2008-04-22,27.209999084472656,26.860000610351562,26.610000610351562,27.31999969482422,133600.0
2008-04-23,26.959999084472656,26.530000686645508,26.030000686645508,26.959999084472656,193200.0
2008-04-24,26.450000762939453,26.520000457763672,26.06999969482422,26.649999618530273,146500.0
2008-04-25,26.709999084472656,27.020000457763672,25.59000015258789,27.1200008392334,116200.0
2008-04-28,26.90999984741211,27.360000610351562,26.770000457763672,27.549999237060547,97400.0
2008-04-29,27.520000457763672,27.670000076293945,27.309999465942383,27.739999771118164,95800.0
2008-04-30,27.809999465942383,27.790000915527344,27.5,28.260000228881836,195000.0
2008-05-01,27.8799991607666,28.260000228881836,27.510000228881836,28.649999618530273,105300.0
2008-05-02,28.440000534057617,27.270000457763672,27.079999923706055,28.479999542236328,87300.0
2008-05-05,27.059999465942383,27.670000076293945,27.059999465942383,27.979999542236328,161600.0
2008-05-06,27.700000762939453,27.959999084472656,27.3799991607666,28.420000076293945,140200.0
2008-05-07,28.100000381469727,27.670000076293945,27.530000686645508,28.5,95700.0
2008-05-08,27.780000686645508,27.700000762939453,26.56999969482422,28.149999618530273,110500.0
2008-05-09,27.739999771118164,27.600000381469727,27.549999237060547,28.389999389648438,135600.0
2008-05-12,27.700000762939453,28.559999465942383,27.610000610351562,28.68000030517578,115000.0
2008-05-13,28.34000015258789,29.239999771118164,28.34000015258789,29.350000381469727,153100.0
2008-05-14,29.299999237060547,29.649999618530273,29.299999237060547,29.8799991607666,105800.0
2008-05-15,29.479999542236328,29.56999969482422,29.06999969482422,29.760000228881836,110200.0
2008-05-16,29.84000015258789,29.209999084472656,28.809999465942383,29.84000015258789,229000.0
2008-05-19,29.459999084472656,28.149999618530273,28.059999465942383,29.459999084472656,316900.0
2008-05-20,28.059999465942383,27.5,27.389999389648438,28.209999084472656,239100.0
2008-05-21,27.68000030517578,25.860000610351562,25.75,27.739999771118164,207500.0
2008-05-22,26.09000015258789,26.6200008392334,25.75,26.889999389648438,116600.0
2008-05-23,26.549999237060547,26.040000915527344,25.770000457763672,26.549999237060547,56600.0
2008-05-27,26.0,25.56999969482422,25.31999969482422,26.1299991607666,136000.0
2008-05-28,25.780000686645508,26.829999923706055,25.600000381469727,27.3700008392334,187800.0
2008-05-29,26.6200008392334,27.290000915527344,26.6200008392334,27.8700008392334,69500.0
2008-05-30,27.229999542236328,27.34000015258789,26.290000915527344,27.450000762939453,128600.0
2008-06-02,27.239999771118164,25.989999771118164,25.360000610351562,27.239999771118164,180500.0
2008-06-03,26.100000381469727,25.719999313354492,25.18000030517578,26.260000228881836,102900.0
2008-06-04,25.65999984741211,25.600000381469727,25.600000381469727,26.360000610351562,130200.0
2008-06-05,25.8700008392334,24.989999771118164,24.799999237060547,26.09000015258789,228400.0
2008-06-06,24.959999084472656,23.5,23.489999771118164,24.959999084472656,304900.0
2008-06-09,23.43000030517578,23.309999465942383,23.139999389648438,23.889999389648438,283100.0
2008-06-10,23.0,22.8700008392334,22.25,23.489999771118164,773700.0
2008-06-11,22.0,23.09000015258789,22.0,23.59000015258789,816000.0
2008-06-12,23.100000381469727,21.829999923706055,21.18000030517578,23.25,580000.0
2008-06-13,22.0,21.920000076293945,21.6200008392334,22.170000076293945,186500.0
2008-06-16,21.8799991607666,22.0,21.84000015258789,22.110000610351562,196200.0
2008-06-17,22.020000457763672,21.8700008392334,21.649999618530273,22.079999923706055,119400.0
2008-06-18,21.780000686645508,21.690000534057617,21.079999923706055,21.959999084472656,182200.0
2008-06-19,21.93000030517578,21.989999771118164,21.56999969482422,22.100000381469727,95300.0
2008-06-20,21.899999618530273,21.420000076293945,21.170000076293945,22.100000381469727,194400.0
2008-06-23,21.309999465942383,21.200000762939453,21.100000381469727,21.639999389648438,84800.0
2008-06-24,21.1299991607666,20.6200008392334,20.510000228881836,21.25,149000.0
2008-06-25,20.6200008392334,21.1200008392334,20.510000228881836,21.3700008392334,119800.0
2008-06-26,21.170000076293945,20.18000030517578,20.110000610351562,21.170000076293945,99900.0
2008-06-27,20.229999542236328,19.600000381469727,19.420000076293945,20.389999389648438,319500.0
2008-06-30,19.549999237060547,19.149999618530273,19.149999618530273,19.790000915527344,134600.0
2008-07-01,19.09000015258789,19.829999923706055,19.06999969482422,20.0,111600.0
2008-07-02,19.770000457763672,18.860000610351562,18.670000076293945,19.90999984741211,169300.0
2008-07-03,18.899999618530273,19.229999542236328,18.709999084472656,19.799999237060547,64600.0
2008-07-07,19.309999465942383,18.43000030517578,18.43000030517578,19.3700008392334,124300.0
2008-07-08,18.420000076293945,19.709999084472656,18.420000076293945,19.8700008392334,213900.0
2008-07-09,19.709999084472656,18.420000076293945,18.399999618530273,19.739999771118164,125600.0
2008-07-10,18.420000076293945,17.889999389648438,17.6200008392334,18.920000076293945,118200.0
2008-07-11,17.579999923706055,18.579999923706055,17.399999618530273,18.690000534057617,193400.0
2008-07-14,18.690000534057617,18.15999984741211,18.15999984741211,19.219999313354492,279100.0
2008-07-15,18.0,18.09000015258789,17.760000228881836,18.790000915527344,293400.0
2008-07-16,18.149999618530273,19.559999465942383,18.079999923706055,19.610000610351562,173400.0
2008-07-17,19.639999389648438,20.540000915527344,19.139999389648438,20.549999237060547,197800.0
2008-07-18,20.540000915527344,20.360000610351562,19.719999313354492,20.760000228881836,101700.0
2008-07-21,20.399999618530273,20.959999084472656,20.399999618530273,21.260000228881836,100300.0
2008-07-22,20.770000457763672,22.639999389648438,20.68000030517578,22.690000534057617,165000.0
2008-07-23,22.530000686645508,23.290000915527344,22.530000686645508,24.059999465942383,166100.0
2008-07-24,23.440000534057617,22.18000030517578,21.940000534057617,23.540000915527344,123300.0
2008-07-25,22.3700008392334,22.100000381469727,22.020000457763672,22.8700008392334,95600.0
2008-07-28,22.030000686645508,21.09000015258789,20.559999465942383,22.030000686645508,148800.0
2008-07-29,21.219999313354492,21.6299991607666,21.059999465942383,22.09000015258789,76100.0
2008-07-30,21.700000762939453,21.43000030517578,21.09000015258789,22.170000076293945,80600.0
2008-07-31,21.229999542236328,21.040000915527344,20.950000762939453,21.559999465942383,80500.0
2008-08-01,21.229999542236328,21.299999237060547,20.739999771118164,21.700000762939453,88300.0
2008-08-04,21.3799991607666,20.610000610351562,19.469999313354492,21.540000915527344,133500.0
2008-08-05,20.950000762939453,21.280000686645508,20.700000762939453,21.56999969482422,172000.0
2008-08-06,21.270000457763672,21.25,20.860000610351562,21.459999084472656,82600.0
2008-08-07,21.110000610351562,21.899999618530273,20.829999923706055,21.899999618530273,188100.0
2008-08-08,21.93000030517578,23.6299991607666,21.93000030517578,23.940000534057617,186000.0
2008-08-11,23.3799991607666,24.469999313354492,23.3799991607666,25.479999542236328,170000.0
2008-08-12,24.690000534057617,24.510000228881836,24.350000381469727,25.059999465942383,147700.0
2008-08-13,24.559999465942383,24.469999313354492,24.020000457763672,24.8799991607666,69400.0
2008-08-14,24.25,25.440000534057617,24.15999984741211,25.670000076293945,110600.0
2008-08-15,24.649999618530273,24.450000762939453,24.010000228881836,25.3799991607666,249200.0
2008-08-18,24.549999237060547,24.739999771118164,24.030000686645508,25.100000381469727,130400.0
2008-08-19,24.3799991607666,23.469999313354492,23.329999923706055,24.3799991607666,189200.0
2008-08-20,23.600000381469727,23.790000915527344,23.15999984741211,24.18000030517578,127200.0
2008-08-21,23.5,23.360000610351562,22.799999237060547,23.600000381469727,95100.0
2008-08-22,23.3799991607666,23.530000686645508,22.860000610351562,23.809999465942383,126100.0
2008-08-25,23.5,22.219999313354492,21.75,23.5,227500.0
2008-08-26,22.219999313354492,21.65999984741211,20.579999923706055,22.219999313354492,326000.0
2008-08-27,21.6200008392334,22.209999084472656,21.450000762939453,22.639999389648438,101600.0
2008-08-28,22.309999465942383,22.889999389648438,22.0,23.3700008392334,142700.0
2008-08-29,22.850000381469727,22.850000381469727,22.3799991607666,23.350000381469727,135700.0
2008-09-02,23.5,24.0,23.34000015258789,24.670000076293945,177000.0
2008-09-03,23.950000762939453,24.959999084472656,23.829999923706055,25.010000228881836,211300.0
2008-09-04,24.59000015258789,24.479999542236328,24.149999618530273,24.940000534057617,216700.0
2008-09-05,24.479999542236328,24.3700008392334,23.969999313354492,24.56999969482422,142000.0
2008-09-08,25.059999465942383,24.260000228881836,24.059999465942383,25.6299991607666,342900.0
2008-09-09,24.440000534057617,23.0,23.0,24.6299991607666,443500.0
2008-09-10,23.920000076293945,24.920000076293945,23.739999771118164,25.75,416400.0
2008-09-11,24.559999465942383,25.899999618530273,24.030000686645508,26.0,285100.0
2008-09-12,25.649999618530273,24.899999618530273,24.420000076293945,25.989999771118164,140800.0
2008-09-15,24.0,24.68000030517578,24.0,25.549999237060547,99300.0
2008-09-16,24.270000457763672,25.40999984741211,24.270000457763672,25.5,201200.0
2008-09-17,25.059999465942383,24.459999084472656,24.3799991607666,25.389999389648438,201300.0
2008-09-18,25.079999923706055,26.56999969482422,24.770000457763672,26.56999969482422,282400.0
2008-09-19,29.0,28.239999771118164,26.93000030517578,29.020000457763672,404000.0
2008-09-22,27.899999618530273,26.3700008392334,26.299999237060547,28.200000762939453,175800.0
2008-09-23,26.959999084472656,26.479999542236328,26.25,27.81999969482422,265400.0
2008-09-24,26.6299991607666,25.350000381469727,25.15999984741211,27.049999237060547,139100.0
2008-09-25,25.260000228881836,25.6299991607666,25.260000228881836,26.149999618530273,80900.0
2008-09-26,25.209999084472656,25.760000228881836,25.209999084472656,25.959999084472656,76700.0
2008-09-29,25.399999618530273,25.170000076293945,24.829999923706055,26.0,128400.0
2008-09-30,25.540000915527344,25.829999923706055,25.149999618530273,25.90999984741211,103900.0
2008-10-01,25.709999084472656,24.899999618530273,24.719999313354492,25.8700008392334,180100.0
2008-10-02,24.899999618530273,24.489999771118164,24.139999389648438,24.899999618530273,178900.0
2008-10-03,24.920000076293945,22.690000534057617,22.65999984741211,25.229999542236328,154200.0
2008-10-06,21.969999313354492,21.75,21.149999618530273,22.290000915527344,272100.0
2008-10-07,22.100000381469727,20.25,20.0,22.239999771118164,207800.0
2008-10-08,19.899999618530273,18.899999618530273,18.780000686645508,20.399999618530273,300100.0
2008-10-09,19.229999542236328,15.920000076293945,14.850000381469727,19.25,319200.0
2008-10-10,14.970000267028809,15.850000381469727,14.369999885559082,16.3700008392334,520200.0
2008-10-13,16.15999984741211,16.479999542236328,15.770000457763672,16.479999542236328,101600.0
2008-10-14,16.989999771118164,16.479999542236328,15.649999618530273,17.530000686645508,180100.0
2008-10-15,16.450000762939453,14.220000267028809,14.199999809265137,16.540000915527344,157400.0
2008-10-16,14.25,14.029999732971191,13.609999656677246,14.649999618530273,372100.0
2008-10-17,13.5,13.850000381469727,13.5,14.079999923706055,755200.0
2008-10-20,14.420000076293945,13.8100004196167,13.609999656677246,14.420000076293945,271500.0
2008-10-21,14.0,13.670000076293945,13.430000305175781,14.149999618530273,325600.0
2008-10-22,13.329999923706055,13.430000305175781,13.09000015258789,13.850000381469727,201400.0
2008-10-23,13.300000190734863,13.34000015258789,12.670000076293945,13.9399995803833,214300.0
2008-10-24,12.300000190734863,12.109999656677246,12.069999694824219,12.59000015258789,247700.0
2008-10-27,12.220000267028809,11.449999809265137,11.449999809265137,12.229999542236328,194600.0
2008-10-28,11.65999984741211,11.600000381469727,11.149999618530273,11.680000305175781,269200.0
2008-10-29,11.619999885559082,11.75,11.40999984741211,12.399999618530273,262400.0
2008-10-30,12.390000343322754,12.600000381469727,12.069999694824219,12.710000038146973,278000.0
2008-10-31,12.609999656677246,13.470000267028809,12.449999809265137,13.789999961853027,228600.0
2008-11-03,13.550000190734863,13.3100004196167,13.0600004196167,13.699999809265137,112000.0
2008-11-04,13.4399995803833,13.399999618530273,13.020000457763672,13.569999694824219,109300.0
2008-11-05,13.199999809265137,13.1899995803833,13.010000228881836,13.460000038146973,130200.0
2008-11-06,13.170000076293945,12.09000015258789,11.899999618530273,13.25,131800.0
2008-11-07,12.0600004196167,11.770000457763672,11.59000015258789,12.25,78600.0
2008-11-10,11.760000228881836,11.300000190734863,11.170000076293945,12.100000381469727,113400.0
2008-11-11,10.90999984741211,10.4399995803833,10.229999542236328,11.020000457763672,156600.0
2008-11-12,10.130000114440918,9.699999809265137,9.550000190734863,10.25,207400.0
2008-11-13,9.699999809265137,10.079999923706055,8.800000190734863,10.130000114440918,385500.0
2008-11-14,10.0,8.960000038146973,8.8100004196167,10.0,392600.0
2008-11-17,8.960000038146973,8.789999961853027,8.649999618530273,9.199999809265137,145000.0
2008-11-18,8.789999961853027,9.0,8.479999542236328,9.109999656677246,242300.0
2008-11-19,8.970000267028809,7.800000190734863,7.800000190734863,9.0600004196167,141100.0
2008-11-20,7.75,6.889999866485596,6.840000152587891,7.920000076293945,144400.0
2008-11-21,7.039999961853027,5.929999828338623,5.730000019073486,7.039999961853027,315600.0
2008-11-24,6.170000076293945,5.760000228881836,5.539999961853027,6.170000076293945,588700.0
2008-11-25,5.900000095367432,5.679999828338623,5.570000171661377,5.980000019073486,323700.0
2008-11-26,5.559999942779541,5.639999866485596,5.400000095367432,5.739999771118164,357200.0
2008-11-28,5.699999809265137,6.0,5.699999809265137,6.139999866485596,201700.0
2008-12-01,5.940000057220459,5.46999979019165,5.440000057220459,6.039999961853027,535000.0
2008-12-02,5.519999980926514,5.920000076293945,5.409999847412109,5.929999828338623,234000.0
2008-12-03,5.769999980926514,5.929999828338623,5.730000019073486,6.059999942779541,406400.0
2008-12-04,5.889999866485596,5.840000152587891,5.639999866485596,6.050000190734863,314500.0
2008-12-05,5.789999961853027,6.139999866485596,5.650000095367432,6.260000228881836,396200.0
2008-12-08,6.389999866485596,6.5,6.039999961853027,6.710000038146973,338600.0
2008-12-09,6.550000190734863,6.619999885559082,6.230000019073486,7.260000228881836,303900.0
2008-12-10,6.460000038146973,5.670000076293945,5.539999961853027,6.849999904632568,325900.0
2008-12-11,5.670000076293945,4.809999942779541,4.579999923706055,5.670000076293945,281600.0
2008-12-12,4.550000190734863,5.260000228881836,4.480000019073486,5.260000228881836,334000.0
2008-12-15,5.199999809265137,5.320000171661377,5.099999904632568,5.46999979019165,503700.0
2008-12-16,5.429999828338623,6.539999961853027,5.360000133514404,6.639999866485596,315800.0
2008-12-17,6.329999923706055,6.820000171661377,6.210000038146973,6.980000019073486,149900.0
2008-12-18,7.019999980926514,7.289999961853027,6.820000171661377,7.96999979019165,416900.0
2008-12-19,7.619999885559082,9.069999694824219,7.389999866485596,9.069999694824219,446800.0
2008-12-22,8.579999923706055,7.679999828338623,7.25,8.890000343322754,387100.0
2008-12-23,7.739999771118164,7.650000095367432,7.409999847412109,7.920000076293945,185700.0
2008-12-24,7.78000020980835,7.769999980926514,7.590000152587891,8.0,139200.0
2008-12-26,7.840000152587891,8.15999984741211,7.840000152587891,8.34000015258789,93800.0
2008-12-29,8.109999656677246,7.789999961853027,7.730000019073486,8.210000038146973,139000.0
2008-12-30,7.869999885559082,8.850000381469727,7.840000152587891,8.9399995803833,196700.0
2008-12-31,8.960000038146973,8.770000457763672,8.600000381469727,9.109999656677246,175600.0
2009-01-02,8.720000267028809,9.069999694824219,8.5600004196167,9.550000190734863,136900.0
2009-01-05,9.239999771118164,8.920000076293945,8.729999542236328,9.239999771118164,180500.0
2009-01-06,8.979999542236328,9.149999618530273,8.880000114440918,9.25,107400.0
2009-01-07,9.0,8.75,8.229999542236328,9.0,139800.0
2009-01-08,8.75,8.5,8.140000343322754,8.75,68400.0
2009-01-09,8.539999961853027,7.789999961853027,7.75,8.539999961853027,87000.0
2009-01-12,7.75,7.179999828338623,7.130000114440918,7.800000190734863,101700.0
2009-01-13,7.070000171661377,7.510000228881836,7.039999961853027,7.760000228881836,130100.0
2009-01-14,7.369999885559082,6.420000076293945,6.360000133514404,7.380000114440918,222800.0
2009-01-15,6.510000228881836,7.170000076293945,6.300000190734863,7.199999809265137,174600.0
2009-01-16,7.190000057220459,7.050000190734863,6.820000171661377,7.380000114440918,167000.0
2009-01-20,7.050000190734863,6.25,6.199999809265137,7.150000095367432,154100.0
2009-01-21,6.349999904632568,6.619999885559082,6.130000114440918,6.650000095367432,190000.0
2009-01-22,6.460000038146973,6.420000076293945,6.139999866485596,6.659999847412109,81400.0
2009-01-23,6.199999809265137,6.739999771118164,6.070000171661377,6.760000228881836,196700.0
2009-01-26,6.71999979019165,6.630000114440918,6.460000038146973,6.960000038146973,226600.0
2009-01-27,6.670000076293945,6.699999809265137,6.230000019073486,6.730000019073486,85600.0
2009-01-28,6.829999923706055,7.070000171661377,6.760000228881836,7.079999923706055,136100.0
2009-01-29,6.940000057220459,6.639999866485596,6.550000190734863,6.940000057220459,165300.0
2009-01-30,6.730000019073486,6.659999847412109,6.480000019073486,6.75,163300.0
2009-02-02,6.550000190734863,6.510000228881836,6.269999980926514,6.599999904632568,194600.0
2009-02-03,6.460000038146973,6.5,6.210000038146973,6.650000095367432,222300.0
2009-02-04,6.5,6.170000076293945,6.039999961853027,6.5,95700.0
2009-02-05,6.130000114440918,6.46999979019165,6.059999942779541,6.610000133514404,82300.0
2009-02-06,6.480000019073486,6.570000171661377,6.300000190734863,7.039999961853027,157400.0
2009-02-09,6.570000171661377,6.659999847412109,6.489999771118164,6.75,108500.0
2009-02-10,6.599999904632568,6.03000020980835,5.949999809265137,6.699999809265137,115700.0
2009-02-11,6.070000171661377,6.050000190734863,5.880000114440918,6.28000020980835,66900.0
2009-02-12,5.960000038146973,6.079999923706055,5.800000190734863,6.21999979019165,70300.0
2009-02-13,6.070000171661377,6.139999866485596,5.929999828338623,6.210000038146973,70800.0
2009-02-17,6.050000190734863,5.699999809265137,5.489999771118164,6.210000038146973,86800.0
2009-02-18,5.739999771118164,5.690000057220459,5.489999771118164,5.739999771118164,101200.0
2009-02-19,5.730000019073486,5.71999979019165,5.610000133514404,5.849999904632568,58000.0
2009-02-20,5.599999904632568,5.460000038146973,5.400000095367432,5.760000228881836,116300.0
2009-02-23,5.489999771118164,5.239999771118164,5.230000019073486,5.630000114440918,80400.0
2009-02-24,5.340000152587891,5.059999942779541,5.019999980926514,5.340000152587891,123700.0
2009-02-25,5.059999942779541,4.960000038146973,4.820000171661377,5.090000152587891,102200.0
2009-02-26,4.980000019073486,4.260000228881836,4.25,4.980000019073486,126300.0
2009-02-27,4.260000228881836,4.670000076293945,4.090000152587891,4.809999942779541,109800.0
2009-03-02,4.630000114440918,4.25,4.179999828338623,4.670000076293945,119000.0
2009-03-03,4.25,3.700000047683716,3.6600000858306885,4.46999979019165,353400.0
2009-03-04,3.75,4.010000228881836,3.7300000190734863,4.079999923706055,134600.0
2009-03-05,3.890000104904175,3.5799999237060547,3.549999952316284,3.9100000858306885,93400.0
2009-03-06,3.609999895095825,3.5,3.450000047683716,3.690000057220459,78200.0
2009-03-09,3.559999942779541,3.319999933242798,3.140000104904175,3.559999942779541,141100.0
2009-03-10,3.4600000381469727,3.640000104904175,3.2899999618530273,3.799999952316284,117200.0
2009-03-11,3.6500000953674316,3.690000057220459,3.630000114440918,3.9000000953674316,84300.0
2009-03-12,3.6600000858306885,4.599999904632568,3.5999999046325684,4.710000038146973,204100.0
2009-03-13,4.579999923706055,4.510000228881836,4.230000019073486,4.710000038146973,135600.0
2009-03-16,4.510000228881836,4.519999980926514,4.489999771118164,4.869999885559082,68900.0
2009-03-17,4.559999942779541,4.869999885559082,4.489999771118164,4.869999885559082,67500.0
2009-03-18,4.900000095367432,5.389999866485596,4.900000095367432,5.579999923706055,99500.0
2009-03-19,5.409999847412109,5.71999979019165,5.260000228881836,5.71999979019165,105100.0
2009-03-20,5.789999961853027,5.739999771118164,5.599999904632568,5.980000019073486,217700.0
2009-03-23,5.809999942779541,6.28000020980835,5.699999809265137,6.28000020980835,143700.0
2009-03-24,6.079999923706055,6.420000076293945,5.889999866485596,6.690000057220459,212800.0
2009-03-25,6.480000019073486,6.260000228881836,5.880000114440918,6.880000114440918,108500.0
2009-03-26,6.340000152587891,7.110000133514404,6.340000152587891,7.110000133514404,131700.0
2009-03-27,6.820000171661377,7.179999828338623,6.46999979019165,7.340000152587891,213700.0
2009-03-30,7.079999923706055,6.460000038146973,6.25,7.079999923706055,137700.0
2009-03-31,5.849999904632568,6.170000076293945,5.53000020980835,6.610000133514404,440000.0
2009-04-01,6.039999961853027,6.150000095367432,5.920000076293945,6.349999904632568,153200.0
2009-04-02,6.260000228881836,7.03000020980835,6.170000076293945,7.170000076293945,201300.0
2009-04-03,6.989999771118164,7.360000133514404,6.639999866485596,7.380000114440918,177300.0
2009-04-06,7.320000171661377,6.789999961853027,6.619999885559082,7.349999904632568,131600.0
2009-04-07,6.690000057220459,6.829999923706055,6.650000095367432,7.03000020980835,117400.0
2009-04-08,6.860000133514404,7.0,6.860000133514404,7.309999942779541,302900.0
2009-04-09,7.059999942779541,7.53000020980835,7.059999942779541,7.679999828338623,187300.0
2009-04-13,7.440000057220459,8.460000038146973,7.230000019073486,8.75,213400.0
2009-04-14,8.34000015258789,8.34000015258789,7.929999828338623,8.5600004196167,219700.0
2009-04-15,8.319999694824219,7.869999885559082,7.699999809265137,8.390000343322754,143300.0
2009-04-16,7.96999979019165,8.430000305175781,7.71999979019165,8.449999809265137,179600.0
