Date,vopen,vclose,vlow,vhigh,vvolume
2008-08-14,18.467500686645508,18.94499969482422,18.399999618530273,18.947500228881836,25839200.0
2008-08-15,18.997499465942383,18.947500228881836,18.707500457763672,19.13249969482422,26003200.0
2008-08-18,18.905000686645508,18.735000610351562,18.53499984741211,19.0625,25850400.0
2008-08-19,18.612499237060547,18.434999465942383,18.40250015258789,18.809999465942383,21104800.0
2008-08-20,18.524999618530273,18.642499923706055,18.415000915527344,18.677499771118164,18118800.0
2008-08-21,18.489999771118164,18.594999313354492,18.297500610351562,18.65999984741211,15544800.0
2008-08-22,18.84000015258789,18.522499084472656,18.459999084472656,18.947500228881836,20955600.0
2008-08-25,18.3799991607666,18.329999923706055,18.282499313354492,18.72249984741211,18039600.0
2008-08-26,18.417499542236328,18.334999084472656,18.217500686645508,18.575000762939453,18667200.0
2008-08-27,18.25749969482422,18.612499237060547,18.212499618530273,18.625,19141600.0
2008-08-28,18.6875,18.912500381469727,18.542499542236328,18.952499389648438,26741200.0
2008-08-29,18.739999771118164,18.975000381469727,18.674999237060547,19.0,19326400.0
2008-09-02,19.207500457763672,18.747499465942383,18.59749984741211,19.375,29898400.0
2008-09-03,18.639999389648438,18.262500762939453,18.017499923706055,18.834999084472656,35400800.0
2008-09-04,18.1299991607666,17.625,17.4375,18.157499313354492,37670000.0
2008-09-05,17.49250030517578,17.940000534057617,17.3125,17.9950008392334,40616800.0
2008-09-08,18.377500534057617,17.524999618530273,17.170000076293945,18.572500228881836,56669600.0
2008-09-09,17.587499618530273,16.872499465942383,16.795000076293945,17.587499618530273,49882000.0
2008-09-10,16.8174991607666,17.260000228881836,16.657499313354492,17.475000381469727,43936800.0
2008-09-11,16.852500915527344,17.737499237060547,16.762500762939453,17.84000015258789,47132000.0
2008-09-12,17.482500076293945,17.912500381469727,17.3125,17.915000915527344,28240400.0
2008-09-15,17.165000915527344,17.344999313354492,17.065000534057617,17.7450008392334,38734400.0
2008-09-16,16.655000686645508,16.587499618530273,16.25,17.239999771118164,83596400.0
2008-09-17,16.452499389648438,16.022499084472656,16.002500534057617,16.987499237060547,67536800.0
2008-09-18,16.049999237060547,16.725000381469727,14.595000267028809,16.809999465942383,84189200.0
2008-09-19,17.752500534057617,17.392499923706055,16.760000228881836,17.790000915527344,68941600.0
2008-09-22,17.229999542236328,16.295000076293945,16.225000381469727,17.247499465942383,46266400.0
2008-09-23,16.462499618530273,16.725000381469727,16.02750015258789,16.86750030517578,43803600.0
2008-09-24,16.762500762939453,16.420000076293945,16.375,16.93000030517578,24532400.0
2008-09-25,16.4375,16.149999618530273,16.135000228881836,16.61750030517578,23895200.0
2008-09-26,15.682499885559082,15.510000228881836,15.199999809265137,15.850000381469727,51171200.0
2008-09-29,15.074999809265137,14.449999809265137,13.97249984741211,15.119999885559082,78439200.0
2008-09-30,14.095000267028809,15.34749984741211,14.095000267028809,15.357500076293945,38720400.0
2008-10-01,15.1875,15.327500343322754,14.802499771118164,15.524999618530273,27054000.0
2008-10-02,15.3725004196167,14.397500038146973,14.327500343322754,15.3725004196167,35216000.0
2008-10-03,14.767499923706055,14.210000038146973,14.077500343322754,15.042499542236328,58355600.0
2008-10-06,13.354999542236328,13.845000267028809,12.5625,14.005000114440918,87360800.0
2008-10-07,14.0,12.787500381469727,12.654999732971191,14.109999656677246,75845600.0
2008-10-08,12.2524995803833,13.157500267028809,11.9375,13.607500076293945,75210400.0
2008-10-09,13.447500228881836,12.462499618530273,12.352499961853027,13.984999656677246,42537600.0
2008-10-10,11.75,13.0,11.75,13.487500190734863,72541600.0
2008-10-13,13.7475004196167,14.717499732971191,13.397500038146973,14.75,49433200.0
2008-10-14,15.5,14.40250015258789,13.8125,15.52750015258789,53142400.0
2008-10-15,13.880000114440918,12.4375,12.132499694824219,14.0,76699200.0
2008-10-16,12.537500381469727,13.267499923706055,12.010000228881836,13.332500457763672,56062800.0
2008-10-17,12.875,13.055000305175781,12.875,13.767499923706055,35098400.0
2008-10-20,13.327500343322754,13.0024995803833,12.779999732971191,13.454999923706055,35965600.0
2008-10-21,12.837499618530273,12.675000190734863,12.572500228881836,13.267499923706055,28995600.0
2008-10-22,12.492500305175781,12.1274995803833,12.0,13.0,40243600.0
2008-10-23,12.1899995803833,12.079999923706055,11.4350004196167,12.387499809265137,47970000.0
2008-10-24,10.949999809265137,11.994999885559082,10.9350004196167,12.125,40798800.0
2008-10-27,11.7524995803833,11.647500038146973,11.609999656677246,12.300000190734863,41901600.0
2008-10-28,11.975000381469727,12.492500305175781,11.762499809265137,12.895000457763672,58436000.0
2008-10-29,12.600000381469727,12.672499656677246,12.3774995803833,13.3774995803833,55994400.0
2008-10-30,12.647500038146973,13.5625,12.645000457763672,14.039999961853027,74913200.0
2008-10-31,13.47249984741211,13.837499618530273,13.25,14.020000457763672,40372800.0
2008-11-03,13.979999542236328,13.1225004196167,12.977499961853027,14.024999618530273,28425200.0
2008-11-04,13.595000267028809,14.952500343322754,13.470000267028809,15.112500190734863,73603600.0
2008-11-05,14.572500228881836,14.117500305175781,14.107500076293945,14.800000190734863,44992000.0
2008-11-06,13.760000228881836,12.882499694824219,12.6850004196167,14.0,52092800.0
2008-11-07,13.112500190734863,13.375,12.827500343322754,13.699999809265137,30906400.0
2008-11-10,13.824999809265137,12.9975004196167,12.800000190734863,13.824999809265137,26516800.0
2008-11-11,12.7475004196167,13.447500228881836,12.59000015258789,13.7475004196167,32392800.0
2008-11-12,13.112500190734863,12.9375,12.795000076293945,13.912500381469727,42746000.0
2008-11-13,12.970000267028809,13.609999656677246,12.47249984741211,13.645000457763672,38733600.0
2008-11-14,13.27750015258789,13.5600004196167,13.112500190734863,14.25,37410400.0
2008-11-17,13.27750015258789,13.1899995803833,12.914999961853027,13.557499885559082,29303200.0
2008-11-18,13.197500228881836,13.65999984741211,13.15250015258789,13.770000457763672,31482800.0
2008-11-19,13.5,12.895000457763672,12.8100004196167,13.960000038146973,34948000.0
2008-11-20,12.552499771118164,12.03499984741211,12.0,12.824999809265137,50990000.0
2008-11-21,12.399999618530273,11.595000267028809,10.885000228881836,12.399999618530273,84771200.0
2008-11-24,11.90250015258789,12.430000305175781,11.444999694824219,12.5,44853600.0
2008-11-25,12.59000015258789,12.382499694824219,12.25,12.742500305175781,44959600.0
2008-11-26,12.202500343322754,13.0,12.050000190734863,13.0,27670000.0
2008-11-28,12.927499771118164,13.140000343322754,12.792499542236328,13.1850004196167,10610000.0
2008-12-01,12.75,12.012499809265137,11.917499542236328,12.78499984741211,30951600.0
2008-12-02,12.172499656677246,12.420000076293945,11.882499694824219,12.4399995803833,26573200.0
2008-12-03,12.029999732971191,13.109999656677246,12.02750015258789,13.1875,36399600.0
2008-12-04,12.982500076293945,12.702500343322754,12.555000305175781,13.1875,30484400.0
2008-12-05,12.4375,13.295000076293945,12.125,13.367500305175781,40991600.0
2008-12-08,13.600000381469727,14.039999961853027,13.492500305175781,14.417499542236328,53093600.0
2008-12-09,13.875,13.382499694824219,13.274999618530273,14.109999656677246,32127200.0
2008-12-10,13.287500381469727,13.289999961853027,12.737500190734863,13.462499618530273,30186800.0
2008-12-11,13.100000381469727,13.022500038146973,12.930000305175781,13.647500038146973,29928400.0
2008-12-12,12.6274995803833,13.237500190734863,12.625,13.477499961853027,25100000.0
2008-12-15,13.202500343322754,13.1875,12.942500114440918,13.442500114440918,21858800.0
2008-12-16,13.324999809265137,13.692500114440918,13.1850004196167,13.694999694824219,30714400.0
2008-12-17,13.572500228881836,13.84000015258789,13.515000343322754,14.0,24687600.0
2008-12-18,13.842499732971191,13.675000190734863,13.517499923706055,14.047499656677246,30374800.0
2008-12-19,13.6274995803833,13.742500305175781,13.444999694824219,14.057499885559082,35585200.0
2008-12-22,13.71500015258789,13.4375,13.244999885559082,13.8100004196167,14083600.0
2008-12-23,13.380000114440918,13.412500381469727,13.279999732971191,13.600000381469727,10670400.0
2008-12-24,13.359999656677246,13.22249984741211,13.162500381469727,13.4375,6529600.0
2008-12-26,13.194999694824219,13.3125,12.982500076293945,13.364999771118164,6476400.0
2008-12-29,13.262499809265137,13.042499542236328,12.982500076293945,13.397500038146973,13801600.0
2008-12-30,13.050000190734863,12.7475004196167,12.567500114440918,13.050000190734863,17095200.0
2008-12-31,12.65250015258789,13.112500190734863,12.649999618530273,13.192500114440918,16371600.0
2009-01-02,13.229999542236328,13.359999656677246,13.0600004196167,13.427499771118164,13199200.0
2009-01-05,13.25,13.454999923706055,13.25,13.824999809265137,16600000.0
2009-01-06,13.625,14.40250015258789,13.625,14.494999885559082,32506400.0
2009-01-07,14.172499656677246,14.09000015258789,13.9975004196167,14.487500190734863,28441600.0
2009-01-08,14.0024995803833,13.9399995803833,13.317500114440918,14.074999809265137,34683600.0
2009-01-09,14.005000114440918,13.904999732971191,13.694999694824219,14.077500343322754,16702400.0
2009-01-12,13.822500228881836,13.239999771118164,13.140000343322754,14.037500381469727,31520400.0
2009-01-13,13.1875,13.28499984741211,12.8774995803833,13.335000038146973,23133200.0
2009-01-14,13.0024995803833,12.742500305175781,12.555000305175781,13.15250015258789,25246800.0
2009-01-15,12.595000267028809,12.345000267028809,11.875,12.712499618530273,47446400.0
2009-01-16,12.257499694824219,11.852499961853027,11.302499771118164,12.362500190734863,69204800.0
2009-01-20,11.512499809265137,10.604999542236328,10.515000343322754,11.602499961853027,59766000.0
2009-01-21,10.800000190734863,11.045000076293945,10.675000190734863,11.287500381469727,50503200.0
2009-01-22,10.944999694824219,11.045000076293945,10.807499885559082,11.420000076293945,31927600.0
2009-01-23,10.672499656677246,11.079999923706055,10.444999694824219,11.112500190734863,22617200.0
2009-01-26,11.074999809265137,10.647500038146973,10.630000114440918,11.3100004196167,24009200.0
2009-01-27,10.8725004196167,11.037500381469727,10.65999984741211,11.047499656677246,26436000.0
2009-01-28,11.477499961853027,11.805000305175781,11.3125,11.869999885559082,32089600.0
2009-01-29,11.484999656677246,11.567500114440918,11.3125,12.02750015258789,26097600.0
2009-01-30,11.762499809265137,12.337499618530273,11.71500015258789,12.337499618530273,30315200.0
2009-02-02,12.0649995803833,12.492500305175781,11.885000228881836,12.4975004196167,28544000.0
2009-02-03,12.552499771118164,12.09749984741211,12.047499656677246,12.737500190734863,28953600.0
2009-02-04,12.21500015258789,12.282500267028809,12.140000343322754,12.5600004196167,33166400.0
2009-02-05,13.0600004196167,13.4350004196167,12.875,13.774999618530273,96728400.0
2009-02-06,13.487500190734863,13.852499961853027,13.420000076293945,14.0,45907600.0
2009-02-09,13.880000114440918,13.829999923706055,13.649999618530273,14.087499618530273,31874400.0
2009-02-10,13.782500267028809,13.462499618530273,13.40250015258789,14.0,38071600.0
2009-02-11,13.524999618530273,13.739999771118164,13.375,13.807499885559082,23668000.0
2009-02-12,13.569999694824219,14.100000381469727,13.274999618530273,14.149999618530273,34827600.0
2009-02-13,14.232500076293945,13.987500190734863,13.8149995803833,14.487500190734863,40788000.0
2009-02-17,13.672499656677246,13.5625,13.417499542236328,13.800000190734863,35581600.0
2009-02-18,13.642499923706055,14.037500381469727,13.5625,14.22249984741211,36329200.0
2009-02-19,14.237500190734863,13.907500267028809,13.8725004196167,14.475000381469727,35102400.0
2009-02-20,13.662500381469727,13.914999961853027,13.625,14.022500038146973,42908000.0
2009-02-23,14.010000228881836,13.5625,13.4975004196167,14.210000038146973,31967200.0
2009-02-24,13.585000038146973,14.087499618530273,13.40250015258789,14.244999885559082,43590800.0
2009-02-25,14.02750015258789,13.854999542236328,13.78499984741211,14.137499809265137,34394800.0
2009-02-26,14.0625,14.015000343322754,13.697500228881836,14.164999961853027,35902400.0
2009-02-27,13.75,14.177499771118164,13.75,14.475000381469727,47237200.0
2009-03-02,13.982500076293945,13.539999961853027,13.467499732971191,14.242500305175781,39060000.0
2009-03-03,13.682499885559082,13.59000015258789,13.302499771118164,13.907500267028809,42195600.0
2009-03-04,13.75,13.822500228881836,13.475000381469727,13.967499732971191,35775200.0
2009-03-05,13.637499809265137,13.354999542236328,13.170000076293945,13.8725004196167,44144800.0
2009-03-06,13.4399995803833,12.547499656677246,12.302499771118164,13.537500381469727,60701600.0
2009-03-09,12.417499542236328,12.449999809265137,12.1850004196167,12.770000457763672,33554400.0
2009-03-10,12.7475004196167,13.217499732971191,12.647500038146973,13.217499732971191,38644400.0
2009-03-11,13.414999961853027,12.842499732971191,12.630000114440918,13.414999961853027,36124400.0
2009-03-12,12.824999809265137,13.522500038146973,12.567500114440918,13.522500038146973,43276000.0
2009-03-13,13.5649995803833,13.012499809265137,12.925000190734863,13.837499618530273,49564400.0
2009-03-16,13.244999885559082,13.042499542236328,12.96500015258789,13.432499885559082,33474400.0
2009-03-17,13.0,13.822500228881836,12.832500457763672,13.845000267028809,25730400.0
2009-03-18,13.612500190734863,14.077500343322754,13.364999771118164,14.125,45296400.0
2009-03-19,14.095000267028809,13.172499656677246,13.107500076293945,14.175000190734863,41743600.0
2009-03-20,13.300000190734863,13.132499694824219,13.125,13.59000015258789,33476000.0
2009-03-23,13.467499732971191,13.885000228881836,13.225000381469727,13.895000457763672,44656800.0
2009-03-24,13.569999694824219,13.399999618530273,13.317500114440918,13.697500228881836,43555600.0
2009-03-25,13.487500190734863,13.1875,12.819999694824219,13.6875,58624800.0
2009-03-26,13.345000267028809,13.875,13.130000114440918,13.947500228881836,59466400.0
2009-03-27,13.569999694824219,13.5625,13.552499771118164,14.077500343322754,32687200.0
2009-03-30,13.324999809265137,13.375,13.2524995803833,13.712499618530273,38596400.0
2009-03-31,13.600000381469727,13.899999618530273,13.460000038146973,14.057499885559082,47446400.0
2009-04-01,13.6875,13.572500228881836,13.407500267028809,14.0,44144400.0
2009-04-02,13.864999771118164,13.897500038146973,13.779999732971191,14.27750015258789,47396800.0
2009-04-03,13.817500114440918,15.020000457763672,13.817500114440918,15.039999961853027,57694800.0
2009-04-06,14.675000190734863,14.782500267028809,14.4375,15.010000228881836,44927600.0
2009-04-07,14.595000267028809,14.287500381469727,14.267499923706055,14.6899995803833,27122400.0
2009-04-08,14.449999809265137,14.454999923706055,14.102499961853027,14.467499732971191,23815600.0
2009-04-09,14.712499618530273,14.697500228881836,14.407500267028809,14.882499694824219,45785600.0
2009-04-13,14.539999961853027,15.27750015258789,14.5,15.350000381469727,38124400.0
2009-04-14,15.02750015258789,14.582500457763672,14.532500267028809,15.229999542236328,35712000.0
2009-04-15,14.507499694824219,14.77750015258789,14.3125,14.819999694824219,29687600.0
2009-04-16,14.524999618530273,14.517499923706055,14.375,14.842499732971191,36114000.0
2009-04-17,14.545000076293945,14.5,14.3149995803833,14.782500267028809,37814400.0
2009-04-20,14.25,13.75,13.739999771118164,14.420000076293945,42577200.0
2009-04-21,13.710000038146973,14.657500267028809,13.5625,14.675000190734863,37746000.0
2009-04-22,14.449999809265137,14.3774995803833,14.302499771118164,14.984999656677246,34680000.0
2009-04-23,14.5625,14.557499885559082,14.274999618530273,14.742500305175781,35890800.0
2009-04-24,14.827500343322754,15.095000267028809,14.510000228881836,15.1875,39686000.0
2009-04-27,14.694999694824219,14.717499732971191,14.657500267028809,14.930000305175781,29496800.0
2009-04-28,14.537500381469727,15.177499771118164,14.524999618530273,15.510000228881836,42287600.0
2009-04-29,15.47249984741211,15.8774995803833,15.3774995803833,15.9350004196167,59240400.0
2009-04-30,16.03499984741211,16.239999771118164,15.979999542236328,17.0,101753600.0
2009-05-01,16.037500381469727,16.252500534057617,15.65999984741211,16.575000762939453,60616800.0
2009-05-04,16.520000457763672,17.049999237060547,16.18000030517578,17.139999389648438,78935200.0
2009-05-05,16.954999923706055,16.84749984741211,16.74250030517578,17.125,56786000.0
2009-05-06,17.017499923706055,16.547500610351562,16.4375,17.05500030517578,41830400.0
2009-05-07,16.657499313354492,16.38249969482422,16.337499618530273,16.75,34731200.0
2009-05-08,16.49250030517578,17.107500076293945,16.375,17.11750030517578,37834800.0
2009-05-11,16.700000762939453,16.482500076293945,16.482500076293945,16.987499237060547,25980000.0
2009-05-12,16.709999084472656,16.30500030517578,16.177499771118164,16.8125,36373600.0
2009-05-13,16.079999923706055,16.11750030517578,15.8774995803833,16.36750030517578,47555600.0
2009-05-14,15.994999885559082,16.1299991607666,15.8774995803833,16.274999618530273,32861600.0
2009-05-15,16.112499237060547,16.267499923706055,16.0049991607666,16.375,24682000.0
2009-05-18,16.329999923706055,16.602500915527344,16.065000534057617,16.637500762939453,59304400.0
2009-05-19,16.50749969482422,16.200000762939453,16.072500228881836,16.577499389648438,45784400.0
2009-05-20,16.315000534057617,16.239999771118164,16.15250015258789,16.739999771118164,33858000.0
2009-05-21,16.127500534057617,16.56999969482422,16.11750030517578,16.579999923706055,55723600.0
2009-05-22,16.727500915527344,16.4375,16.3075008392334,16.875,21735200.0
2009-05-26,16.447500228881836,16.6924991607666,16.31999969482422,16.72249984741211,20556800.0
2009-05-27,16.582500457763672,16.479999542236328,16.3125,17.03499984741211,27156800.0
2009-05-28,16.572500228881836,16.625,16.4375,16.747499465942383,20184000.0
2009-05-29,16.657499313354492,16.927499771118164,16.450000762939453,16.975000381469727,32198400.0
2009-06-01,17.125,16.665000915527344,16.454999923706055,17.237499237060547,43628000.0
2009-06-02,16.600000381469727,16.702499389648438,16.375,16.75,31043600.0
2009-06-03,16.672500610351562,17.0575008392334,16.467500686645508,17.190000534057617,35362800.0
2009-06-04,17.112499237060547,17.3799991607666,17.079999923706055,17.809999465942383,56221200.0
2009-06-05,17.502500534057617,17.31999969482422,17.200000762939453,17.709999084472656,74260800.0
2009-06-08,17.165000915527344,17.450000762939453,17.137500762939453,17.649999618530273,20636000.0
2009-06-09,17.517499923706055,17.157499313354492,17.11750030517578,17.592500686645508,21773200.0
2009-06-10,17.25749969482422,17.3174991607666,16.989999771118164,17.479999542236328,33797200.0
2009-06-11,17.337499618530273,16.68000030517578,16.665000915527344,17.399999618530273,43948800.0
2009-06-12,16.72249984741211,16.09000015258789,16.077499389648438,16.799999237060547,80963200.0
2009-06-15,15.994999885559082,16.107500076293945,15.767499923706055,16.469999313354492,25564400.0
2009-06-16,16.274999618530273,15.614999771118164,15.529999732971191,16.274999618530273,29788400.0
2009-06-17,15.614999771118164,15.337499618530273,15.199999809265137,15.774999618530273,32063600.0
2009-06-18,15.364999771118164,15.352499961853027,15.157500267028809,15.52750015258789,32168400.0
2009-06-19,15.425000190734863,15.342499732971191,15.21500015258789,15.524999618530273,25469200.0
2009-06-22,15.1850004196167,15.3100004196167,15.175000190734863,15.739999771118164,30168000.0
2009-06-23,15.332500457763672,15.667499542236328,15.329999923706055,15.717499732971191,19989600.0
2009-06-24,15.75,15.272500038146973,15.225000381469727,15.787500381469727,22798800.0
2009-06-25,15.22249984741211,15.487500190734863,15.067500114440918,15.569999694824219,20882800.0
2009-06-26,15.454999923706055,15.954999923706055,15.390000343322754,15.954999923706055,19751600.0
2009-06-29,15.97249984741211,15.744999885559082,15.625,15.97249984741211,22680800.0
