Date,bwlaopen,bwlaclose,bwlalow,bwlahigh,bwlavolume
2015-03-20,15.0600004196167,14.819999694824219,14.079999923706055,15.0600004196167,4930.0
2015-03-23,14.449999809265137,14.449999809265137,14.449999809265137,14.449999809265137,511.0
2015-03-24,14.449999809265137,14.449999809265137,14.449999809265137,14.449999809265137,0.0
2015-03-25,14.449999809265137,14.449999809265137,14.449999809265137,14.449999809265137,0.0
2015-03-26,14.75,14.5,14.5,14.75,1000.0
2015-03-27,14.399999618530273,14.399999618530273,14.399999618530273,14.401000022888184,3750.0
2015-03-30,14.779999732971191,14.779999732971191,14.779999732971191,14.779999732971191,243.0
2015-03-31,14.699999809265137,14.699999809265137,14.699999809265137,14.699999809265137,405.0
2015-04-01,14.699999809265137,14.699999809265137,14.699999809265137,14.699999809265137,202.0
2015-04-02,14.789999961853027,14.729999542236328,14.649999618530273,14.789999961853027,1617.0
2015-04-06,14.699999809265137,15.050000190734863,14.699999809265137,16.0,3253.0
2015-04-07,14.8100004196167,14.699999809265137,14.699999809265137,14.8100004196167,803.0
2015-04-08,14.449999809265137,14.619999885559082,14.449999809265137,14.630000114440918,1200.0
2015-04-09,14.550000190734863,14.550000190734863,14.550000190734863,14.579999923706055,423.0
2015-04-10,14.3100004196167,14.34000015258789,14.279999732971191,14.890000343322754,1415.0
2015-04-13,14.699999809265137,14.699999809265137,14.699999809265137,14.699999809265137,135.0
2015-04-14,14.609999656677246,14.609999656677246,14.609999656677246,14.609999656677246,114.0
2015-04-15,14.5,14.5,14.5,14.5,831.0
2015-04-16,14.5,14.5,14.5,14.5,0.0
2015-04-17,14.5,14.5,14.5,14.5,0.0
2015-04-20,14.5,14.5,14.5,14.5,0.0
2015-04-21,14.5,14.5,14.5,14.5,0.0
2015-04-22,14.5,14.5,14.5,14.5,0.0
2015-04-23,14.399999618530273,14.270000457763672,14.270000457763672,14.399999618530273,1490.0
2015-04-24,14.270000457763672,14.270000457763672,14.270000457763672,14.270000457763672,0.0
2015-04-27,14.270000457763672,14.270000457763672,14.270000457763672,14.270000457763672,0.0
2015-04-28,14.529999732971191,14.5,14.5,14.529999732971191,435.0
2015-04-29,14.859999656677246,14.859999656677246,14.859999656677246,14.859999656677246,112.0
2015-04-30,14.5,14.5,14.5,14.5,212.0
2015-05-01,14.8100004196167,14.64579963684082,14.64579963684082,14.8100004196167,201.0
2015-05-04,14.4399995803833,14.33899974822998,14.33899974822998,14.4399995803833,800.0
2015-05-05,14.890000343322754,14.279999732971191,14.279999732971191,14.890000343322754,451.0
2015-05-06,14.279999732971191,14.279999732971191,14.279999732971191,14.279999732971191,0.0
2015-05-07,14.869999885559082,14.869999885559082,14.869999885559082,14.869999885559082,287.0
2015-05-08,14.50100040435791,14.50100040435791,14.50100040435791,14.50100040435791,275.0
2015-05-11,14.5,14.859999656677246,14.5,14.859999656677246,437.0
2015-05-12,14.550000190734863,14.869999885559082,14.550000190734863,14.869999885559082,486.0
2015-05-13,14.869999885559082,14.869999885559082,14.869999885559082,14.869999885559082,0.0
2015-05-14,14.880000114440918,14.609999656677246,14.609999656677246,14.880000114440918,503.0
2015-05-15,14.883999824523926,14.883999824523926,14.883999824523926,14.883999824523926,263.0
2015-05-18,14.899999618530273,14.899999618530273,14.899999618530273,14.899999618530273,207.0
2015-05-19,14.899999618530273,14.899999618530273,14.899999618530273,14.899999618530273,0.0
2015-05-20,14.899999618530273,14.899999618530273,14.899999618530273,14.899999618530273,0.0
2015-05-21,14.5600004196167,15.40999984741211,14.5600004196167,15.460000038146973,1653.0
2015-05-22,15.40999984741211,15.40999984741211,15.40999984741211,15.40999984741211,0.0
2015-05-26,15.34000015258789,15.0,15.0,15.34000015258789,217.0
2015-05-27,15.0,15.0,15.0,15.0,0.0
2015-05-28,14.859999656677246,14.819999694824219,14.819999694824219,14.859999656677246,720.0
2015-05-29,14.819999694824219,14.819999694824219,14.819999694824219,14.819999694824219,0.0
2015-06-01,15.0,15.0,15.0,15.489999771118164,1326.0
2015-06-02,15.0,15.0,15.0,15.0,0.0
2015-06-03,15.40999984741211,15.40999984741211,15.40999984741211,15.40999984741211,121.0
2015-06-04,15.420000076293945,15.407999992370605,14.649999618530273,15.5,1092.0
2015-06-05,15.380000114440918,15.380000114440918,15.380000114440918,15.380000114440918,282.0
2015-06-08,14.619999885559082,14.619999885559082,14.619999885559082,14.619999885559082,231.0
2015-06-09,15.380000114440918,15.380000114440918,15.380000114440918,15.380000114440918,103.0
2015-06-10,14.75,14.75,14.75,14.75,314.0
2015-06-11,15.380000114440918,15.149999618530273,15.149999618530273,15.380000114440918,303.0
2015-06-12,14.5600004196167,14.5600004196167,14.5600004196167,14.5600004196167,201.0
2015-06-15,14.5600004196167,14.5600004196167,14.5600004196167,14.5600004196167,0.0
2015-06-16,15.300000190734863,15.279999732971191,15.279999732971191,15.300000190734863,200.0
2015-06-17,15.279999732971191,15.279999732971191,15.279999732971191,15.279999732971191,0.0
2015-06-18,15.279999732971191,15.279999732971191,15.279999732971191,15.279999732971191,0.0
2015-06-19,15.279999732971191,15.279999732971191,15.279999732971191,15.279999732971191,0.0
2015-06-22,15.319999694824219,15.319999694824219,15.319999694824219,15.319999694824219,111.0
2015-06-23,15.319999694824219,15.319999694824219,15.319999694824219,15.319999694824219,102.0
2015-06-24,14.579999923706055,14.600000381469727,14.550000190734863,14.697500228881836,1381.0
2015-06-25,14.5600004196167,14.5,14.5,14.5600004196167,872.0
2015-06-26,14.5,14.5,14.5,14.5,0.0
2015-06-29,14.3100004196167,14.3100004196167,14.3100004196167,14.3100004196167,183.0
2015-06-30,14.3100004196167,14.279999732971191,14.279999732971191,14.319999694824219,601.0
2015-07-01,15.050000190734863,15.050000190734863,15.050000190734863,15.050000190734863,366.0
2015-07-02,15.260000228881836,14.760000228881836,14.720000267028809,15.260000228881836,1225.0
2015-07-06,15.140000343322754,14.680000305175781,14.470000267028809,15.140000343322754,472.0
2015-07-07,14.5600004196167,15.220000267028809,14.5600004196167,15.228599548339844,558.0
2015-07-08,15.15999984741211,14.5,14.5,15.15999984741211,501.0
2015-07-09,14.579999923706055,14.579999923706055,14.579999923706055,14.579999923706055,175.0
2015-07-10,14.90999984741211,14.90999984741211,14.90999984741211,14.90999984741211,102.0
2015-07-13,14.684599876403809,14.684599876403809,14.684599876403809,14.684599876403809,159.0
2015-07-14,14.678099632263184,14.786299705505371,14.500100135803223,14.786299705505371,604.0
2015-07-15,15.100000381469727,15.449999809265137,14.500100135803223,15.449999809265137,629.0
2015-07-16,15.420999526977539,15.420999526977539,15.420999526977539,15.420999526977539,430.0
2015-07-17,15.420999526977539,15.420999526977539,15.420999526977539,15.420999526977539,0.0
2015-07-20,15.479999542236328,15.369999885559082,15.369999885559082,15.479999542236328,260.0
2015-07-21,15.0,15.0,15.0,15.039999961853027,349.0
2015-07-22,15.0,15.0,15.0,15.0,0.0
2015-07-23,15.0,15.0,15.0,15.0,0.0
2015-07-24,15.380000114440918,15.380000114440918,15.380000114440918,15.380000114440918,118.0
2015-07-27,15.4399995803833,14.670000076293945,14.579999923706055,15.4399995803833,348.0
2015-07-28,14.5600004196167,15.199999809265137,14.5600004196167,15.260000228881836,771.0
2015-07-29,14.619999885559082,14.579999923706055,14.579999923706055,14.65999984741211,1019.0
2015-07-30,14.579999923706055,14.579999923706055,14.579999923706055,14.579999923706055,0.0
2015-07-31,14.550000190734863,14.9399995803833,14.550000190734863,14.960000038146973,501.0
2015-08-03,14.9399995803833,14.9399995803833,14.9399995803833,14.9399995803833,0.0
2015-08-04,14.9399995803833,14.9399995803833,14.9399995803833,14.9399995803833,0.0
2015-08-05,14.9399995803833,14.9399995803833,14.9399995803833,14.9399995803833,0.0
2015-08-06,14.9399995803833,14.9399995803833,14.9399995803833,14.9399995803833,0.0
2015-08-07,14.789999961853027,14.789999961853027,14.789999961853027,14.789999961853027,276.0
2015-08-10,14.949899673461914,14.510000228881836,14.510000228881836,14.949899673461914,978.0
2015-08-11,15.0,15.0,15.0,15.0,108.0
2015-08-12,14.979999542236328,14.989999771118164,14.979999542236328,14.989999771118164,402.0
2015-08-13,15.029999732971191,15.029999732971191,15.029999732971191,15.029999732971191,342.0
2015-08-14,15.0,15.0,15.0,15.0,205.0
2015-08-17,14.550000190734863,14.550000190734863,14.550000190734863,14.550000190734863,394.0
2015-08-18,14.489999771118164,14.489999771118164,14.489999771118164,14.489999771118164,118.0
2015-08-19,14.479999542236328,14.739999771118164,14.479999542236328,14.739999771118164,899.0
2015-08-20,14.739999771118164,14.739999771118164,14.739999771118164,14.739999771118164,0.0
2015-08-21,14.920000076293945,14.920000076293945,14.920000076293945,14.920000076293945,193.0
2015-08-24,14.819999694824219,14.819999694824219,14.819999694824219,14.819999694824219,265.0
2015-08-25,15.050000190734863,15.050000190734863,15.050000190734863,15.050000190734863,391.0
2015-08-26,15.050000190734863,15.050000190734863,15.050000190734863,15.050000190734863,0.0
2015-08-27,15.050000190734863,15.050000190734863,15.050000190734863,15.050000190734863,0.0
2015-08-28,14.699999809265137,14.640000343322754,14.640000343322754,14.970000267028809,509.0
2015-08-31,14.640000343322754,14.640000343322754,14.640000343322754,14.640000343322754,0.0
2015-09-01,14.920000076293945,14.920000076293945,14.920000076293945,14.920000076293945,242.0
2015-09-02,14.920000076293945,14.920000076293945,14.920000076293945,14.920000076293945,0.0
2015-09-03,14.479999542236328,14.479999542236328,14.479999542236328,14.479999542236328,103.0
2015-09-04,14.470100402832031,14.470100402832031,14.470100402832031,14.470100402832031,169.0
2015-09-08,14.470100402832031,14.470100402832031,14.470100402832031,14.470100402832031,0.0
2015-09-09,14.949999809265137,14.949999809265137,14.949999809265137,14.949999809265137,765.0
2015-09-10,15.029999732971191,15.029999732971191,15.029999732971191,15.029999732971191,181.0
2015-09-11,15.029999732971191,15.029999732971191,15.029999732971191,15.029999732971191,0.0
2015-09-14,14.460000038146973,14.460000038146973,14.460000038146973,14.460000038146973,117.0
2015-09-15,14.48009967803955,14.479999542236328,14.479999542236328,14.48009967803955,595.0
2015-09-16,14.489999771118164,14.489999771118164,14.489999771118164,14.489999771118164,120.0
2015-09-17,14.489999771118164,14.489999771118164,14.489999771118164,14.489999771118164,0.0
2015-09-18,15.5,15.5,15.5,15.5,1596.0
2015-09-21,15.460000038146973,15.180000305175781,14.829999923706055,15.460000038146973,570.0
2015-09-22,15.180000305175781,15.180000305175781,15.180000305175781,15.180000305175781,0.0
2015-09-23,14.899999618530273,14.829999923706055,14.829999923706055,15.0,422.0
2015-09-24,14.829999923706055,14.489999771118164,14.489999771118164,14.829999923706055,743.0
2015-09-25,14.899999618530273,14.899999618530273,14.899999618530273,14.899999618530273,203.0
2015-09-28,14.60099983215332,14.479999542236328,14.460000038146973,14.60099983215332,1257.0
2015-09-29,14.520000457763672,14.550000190734863,14.520000457763672,14.550000190734863,727.0
2015-09-30,14.569999694824219,14.460000038146973,14.460000038146973,14.569999694824219,783.0
2015-10-01,14.890000343322754,14.890000343322754,14.890000343322754,14.890000343322754,101.0
2015-10-02,14.899999618530273,14.899999618530273,14.899999618530273,14.899999618530273,110.0
2015-10-05,14.899999618530273,14.899999618530273,14.899999618530273,14.899999618530273,0.0
2015-10-06,14.800000190734863,14.800000190734863,14.489999771118164,14.899999618530273,2146.0
2015-10-07,14.890000343322754,14.890000343322754,14.890000343322754,14.890000343322754,292.0
2015-10-08,14.890000343322754,14.890000343322754,14.890000343322754,14.890000343322754,0.0
2015-10-09,14.550000190734863,14.539999961853027,14.520000457763672,14.550000190734863,496.0
2015-10-12,14.470000267028809,14.460000038146973,14.460000038146973,14.470000267028809,547.0
2015-10-13,15.180000305175781,15.29990005493164,15.180000305175781,15.29990005493164,476.0
2015-10-14,14.869999885559082,14.869999885559082,14.869999885559082,14.869999885559082,236.0
2015-10-15,14.57800006866455,14.57800006866455,14.57800006866455,14.57800006866455,117.0
2015-10-16,15.140000343322754,15.277999877929688,15.010000228881836,15.289999961853027,9447.0
2015-10-19,14.75,14.75,14.75,14.75,100.0
2015-10-20,14.520000457763672,14.520000457763672,14.520000457763672,14.520000457763672,100.0
2015-10-21,15.149999618530273,14.520000457763672,14.520000457763672,15.149999618530273,272.0
2015-10-22,15.14799976348877,15.3100004196167,15.130000114440918,15.3100004196167,511.0
2015-10-23,15.2431001663208,15.2431001663208,15.2431001663208,15.2431001663208,259.0
2015-10-26,15.420000076293945,14.550000190734863,14.550000190734863,15.420000076293945,319.0
2015-10-27,14.640000343322754,14.640000343322754,14.640000343322754,14.640000343322754,248.0
2015-10-28,15.449999809265137,14.63010025024414,14.609999656677246,15.449999809265137,7100.0
2015-10-29,14.640000343322754,14.579999923706055,14.579999923706055,14.640000343322754,770.0
2015-10-30,14.579999923706055,14.579999923706055,14.579999923706055,14.579999923706055,0.0
2015-11-02,14.680000305175781,14.649999618530273,14.649999618530273,14.848299980163574,1651.0
2015-11-03,15.180000305175781,14.75,14.75,15.349900245666504,508.0
2015-11-04,14.75,14.570099830627441,14.569999694824219,14.75,766.0
2015-11-05,14.579999923706055,14.579999923706055,14.579999923706055,14.579999923706055,150.0
2015-11-06,14.9399995803833,14.579999923706055,14.569999694824219,14.9399995803833,1652.0
2015-11-09,14.75,14.579999923706055,14.579999923706055,14.75,497.0
2015-11-10,14.739999771118164,14.739999771118164,14.739999771118164,14.739999771118164,205.0
2015-11-11,14.749899864196777,14.699999809265137,14.699999809265137,14.749899864196777,400.0
2015-11-12,14.739999771118164,14.520000457763672,14.520000457763672,14.739999771118164,402.0
2015-11-13,14.670000076293945,14.729000091552734,14.670000076293945,14.729000091552734,410.0
2015-11-16,14.680000305175781,14.52400016784668,14.52400016784668,14.680000305175781,230.0
2015-11-17,14.5,14.729999542236328,14.5,14.739899635314941,1158.0
2015-11-18,14.640000343322754,13.75,13.0,14.640000343322754,11436.0
2015-11-19,14.13599967956543,14.149999618530273,14.13599967956543,14.149999618530273,1021.0
2015-11-20,14.350000381469727,14.350000381469727,14.350000381469727,14.350000381469727,208.0
2015-11-23,14.40999984741211,14.079999923706055,14.079999923706055,14.40999984741211,2240.0
2015-11-24,13.996399879455566,13.502699851989746,13.40999984741211,13.996399879455566,1800.0
2015-11-25,13.224599838256836,13.224599838256836,13.224599838256836,13.224599838256836,1331.0
2015-11-27,13.224599838256836,13.224599838256836,13.224599838256836,13.224599838256836,0.0
2015-11-30,14.300000190734863,14.300000190734863,14.300000190734863,14.300000190734863,396.0
2015-12-01,13.800000190734863,14.031000137329102,13.800000190734863,14.031000137329102,743.0
2015-12-02,14.031000137329102,14.031000137329102,14.031000137329102,14.031000137329102,0.0
2015-12-03,14.031000137329102,14.031000137329102,14.031000137329102,14.031000137329102,0.0
2015-12-04,14.25,13.600000381469727,13.600000381469727,14.25,456.0
2015-12-07,13.710000038146973,13.968799591064453,13.649999618530273,13.968799591064453,3636.0
2015-12-08,14.0,14.0,14.0,14.0,378.0
2015-12-09,14.369999885559082,14.369999885559082,14.369999885559082,14.369999885559082,103.0
2015-12-10,14.3100004196167,14.3100004196167,14.3100004196167,14.3100004196167,164.0
2015-12-11,13.70009994506836,13.70009994506836,13.70009994506836,13.70009994506836,827.0
2015-12-14,13.699999809265137,14.489999771118164,13.699999809265137,14.5,1662.0
2015-12-15,14.489999771118164,14.489999771118164,14.489999771118164,14.489999771118164,0.0
2015-12-16,14.489999771118164,14.489999771118164,14.489999771118164,14.489999771118164,0.0
2015-12-17,14.489999771118164,14.489999771118164,14.489999771118164,14.489999771118164,0.0
2015-12-18,14.489999771118164,14.489999771118164,13.760000228881836,14.489999771118164,1538.0
2015-12-21,14.281000137329102,14.281000137329102,14.281000137329102,14.281000137329102,126.0
2015-12-22,14.281000137329102,14.281000137329102,14.281000137329102,14.281000137329102,0.0
2015-12-23,14.5,14.5,14.5,14.5,110.0
2015-12-24,14.399999618530273,14.399999618530273,14.399999618530273,14.399999618530273,409.0
2015-12-28,14.399999618530273,14.399999618530273,14.399999618530273,14.399999618530273,281.0
2015-12-29,14.399900436401367,14.399900436401367,14.399900436401367,14.399900436401367,204.0
2015-12-30,14.399900436401367,14.399900436401367,14.399900436401367,14.399900436401367,0.0
2015-12-31,14.239999771118164,14.239999771118164,14.239999771118164,14.239999771118164,219.0
2016-01-04,14.399999618530273,14.399999618530273,14.399999618530273,14.399999618530273,100.0
2016-01-05,14.399999618530273,14.399999618530273,14.399999618530273,14.399999618530273,0.0
2016-01-06,14.0,14.699999809265137,13.989999771118164,14.699999809265137,2160.0
2016-01-07,14.699999809265137,14.699999809265137,14.699999809265137,14.699999809265137,0.0
2016-01-08,14.699999809265137,14.699899673461914,14.699899673461914,14.699999809265137,906.0
2016-01-11,14.699899673461914,14.699899673461914,14.699899673461914,14.699899673461914,0.0
2016-01-12,14.5,14.5,14.5,14.5,220.0
2016-01-13,14.5,14.5,14.5,14.5,0.0
2016-01-14,14.5,14.5,14.5,14.5,0.0
2016-01-15,14.5,14.5,14.5,14.5,255.0
2016-01-19,14.199999809265137,14.699999809265137,13.901000022888184,14.699999809265137,773.0
2016-01-20,14.25,14.25,14.25,14.25,128.0
2016-01-21,14.25,14.25,14.25,14.25,0.0
2016-01-22,14.489999771118164,13.635000228881836,13.635000228881836,14.489999771118164,385.0
2016-01-25,13.635000228881836,13.635000228881836,13.635000228881836,13.635000228881836,0.0
2016-01-26,14.050000190734863,14.050000190734863,14.050000190734863,14.050000190734863,156.0
2016-01-27,14.050000190734863,14.050000190734863,14.050000190734863,14.050000190734863,0.0
2016-01-28,14.050000190734863,14.050000190734863,14.050000190734863,14.050000190734863,0.0
2016-01-29,14.399999618530273,14.300000190734863,14.300000190734863,14.399999618530273,539.0
2016-02-01,14.33530044555664,14.399999618530273,14.33530044555664,14.399999618530273,538.0
2016-02-02,14.649999618530273,14.449999809265137,14.239999771118164,14.649999618530273,674.0
2016-02-03,14.25,14.25,14.25,14.25,450.0
2016-02-04,14.25,14.25,14.25,14.25,0.0
2016-02-05,14.048999786376953,14.380000114440918,14.010000228881836,14.380000114440918,599.0
2016-02-08,14.380000114440918,14.380000114440918,14.380000114440918,14.380000114440918,0.0
2016-02-09,13.610099792480469,13.610099792480469,13.610099792480469,13.610099792480469,678.0
2016-02-10,14.399999618530273,14.399900436401367,14.380000114440918,14.399999618530273,1204.0
2016-02-11,13.694000244140625,13.694000244140625,13.694000244140625,13.694000244140625,552.0
2016-02-12,13.694000244140625,13.694000244140625,13.694000244140625,13.694000244140625,0.0
2016-02-16,13.694000244140625,13.694000244140625,13.694000244140625,13.694000244140625,0.0
2016-02-17,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,201.0
2016-02-18,13.699999809265137,13.699999809265137,13.699999809265137,13.699999809265137,0.0
2016-02-19,13.607999801635742,14.178099632263184,13.607999801635742,14.178099632263184,476.0
2016-02-22,14.178099632263184,14.178099632263184,14.178099632263184,14.178099632263184,0.0
2016-02-23,14.178099632263184,14.178099632263184,14.178099632263184,14.178099632263184,0.0
2016-02-24,14.395999908447266,14.395999908447266,14.395999908447266,14.395999908447266,171.0
2016-02-25,14.0,13.699999809265137,13.699999809265137,14.0,2245.0
2016-02-26,14.079899787902832,14.0,13.979999542236328,14.079899787902832,712.0
2016-02-29,14.0,14.0,14.0,14.0,0.0
2016-03-01,14.100000381469727,14.010000228881836,14.010000228881836,14.100000381469727,27136.0
2016-03-02,14.010100364685059,14.010100364685059,14.010100364685059,14.010100364685059,144.0
2016-03-03,14.010100364685059,14.010100364685059,14.010100364685059,14.010100364685059,0.0
2016-03-04,14.010100364685059,14.010100364685059,14.010100364685059,14.010100364685059,0.0
2016-03-07,14.010100364685059,14.010100364685059,14.010100364685059,14.010100364685059,0.0
2016-03-08,14.106200218200684,14.106200218200684,14.106200218200684,14.106200218200684,377.0
2016-03-09,14.106200218200684,14.106200218200684,14.106200218200684,14.106200218200684,0.0
2016-03-10,14.098400115966797,14.098400115966797,14.098400115966797,14.098400115966797,204.0
2016-03-11,14.07800006866455,14.010000228881836,14.010000228881836,14.349900245666504,3202.0
2016-03-14,14.315999984741211,14.315999984741211,14.315999984741211,14.315999984741211,250.0
2016-03-15,14.02280044555664,14.02280044555664,14.02280044555664,14.02280044555664,200.0
2016-03-16,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,129.0
2016-03-17,13.949999809265137,13.949999809265137,13.949999809265137,13.949999809265137,0.0
2016-03-18,14.149999618530273,14.149999618530273,14.149999618530273,14.149999618530273,229.0
2016-03-21,14.399999618530273,14.199999809265137,14.199999809265137,14.399999618530273,600.0
2016-03-22,14.010000228881836,14.100000381469727,14.010000228881836,14.100000381469727,502.0
2016-03-23,13.779999732971191,13.712200164794922,13.712200164794922,13.779999732971191,1297.0
2016-03-24,13.75,13.990699768066406,13.75,13.990699768066406,496.0
2016-03-28,13.90999984741211,14.180000305175781,13.880000114440918,14.25,994.0
2016-03-29,14.279999732971191,14.0,14.0,14.399999618530273,837.0
2016-03-30,14.0,14.0,14.0,14.0,0.0
2016-03-31,14.0,14.0,14.0,14.0,0.0
2016-04-01,14.0,14.0,14.0,14.0,0.0
2016-04-04,14.399999618530273,14.390000343322754,14.390000343322754,14.399999618530273,506.0
2016-04-05,14.390000343322754,14.390000343322754,14.390000343322754,14.390000343322754,0.0
2016-04-06,14.390000343322754,14.390000343322754,14.390000343322754,14.390000343322754,0.0
2016-04-07,14.399900436401367,14.118800163269043,14.0,14.399900436401367,330.0
2016-04-08,14.118800163269043,14.118800163269043,14.118800163269043,14.118800163269043,0.0
2016-04-11,14.399999618530273,14.116700172424316,14.116700172424316,14.399999618530273,1278.0
2016-04-12,14.116700172424316,14.116700172424316,14.116700172424316,14.116700172424316,0.0
2016-04-13,14.399900436401367,14.399900436401367,14.399900436401367,14.399900436401367,128.0
2016-04-14,14.399900436401367,14.33549976348877,14.33549976348877,14.399999618530273,743.0
2016-04-15,14.399999618530273,14.399999618530273,14.399999618530273,14.399999618530273,167.0
2016-04-18,14.399900436401367,14.326299667358398,14.326299667358398,14.399900436401367,511.0
2016-04-19,14.395999908447266,14.395000457763672,14.395000457763672,14.395999908447266,539.0
2016-04-20,14.25,14.25,14.25,14.25,782.0
2016-04-21,14.399900436401367,14.399999618530273,14.399900436401367,14.399999618530273,1562.0
2016-04-22,14.395999908447266,14.3100004196167,14.3100004196167,14.395999908447266,2153.0
2016-04-25,14.335000038146973,14.260000228881836,14.260000228881836,14.399999618530273,1889.0
2016-04-26,14.260000228881836,14.260000228881836,14.260000228881836,14.260000228881836,0.0
2016-04-27,14.399999618530273,14.25,14.25,14.399999618530273,1541.0
2016-04-28,14.36929988861084,14.36929988861084,14.36929988861084,14.36929988861084,716.0
2016-04-29,14.356300354003906,14.356300354003906,14.356300354003906,14.356300354003906,146.0
2016-05-02,14.356300354003906,14.356300354003906,14.356300354003906,14.356300354003906,0.0
2016-05-03,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,208.0
2016-05-04,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,0.0
2016-05-05,14.567999839782715,14.567999839782715,14.567999839782715,14.567999839782715,270.0
2016-05-06,14.470000267028809,14.449999809265137,14.449999809265137,14.470000267028809,467.0
2016-05-09,14.449999809265137,14.449999809265137,14.449999809265137,14.449999809265137,0.0
2016-05-10,14.449999809265137,14.449999809265137,14.449999809265137,14.449999809265137,0.0
2016-05-11,14.449999809265137,14.449999809265137,14.449999809265137,14.449999809265137,261.0
2016-05-12,14.680999755859375,14.6899995803833,14.680999755859375,14.6899995803833,684.0
2016-05-13,14.260000228881836,14.25,14.25,14.520000457763672,903.0
2016-05-16,14.25,14.25,14.25,14.25,0.0
2016-05-17,14.5,14.6899995803833,14.5,14.6899995803833,1233.0
