Date,honopen,honclose,honlow,honhigh,honvolume
2011-05-20,56.611083984375,56.2392692565918,55.819786071777344,56.73501968383789,4228200.0
2011-05-23,55.40983581542969,55.753047943115234,55.30496597290039,56.17253112792969,4281100.0
2011-05-24,55.753047943115234,55.533775329589844,55.06662368774414,56.01999282836914,3901700.0
2011-05-25,55.35263442993164,56.12486267089844,55.11429214477539,56.5157470703125,3921100.0
2011-05-26,55.610042572021484,55.772117614746094,55.11429214477539,55.962791442871094,4134800.0
2011-05-27,56.1439323425293,56.4299430847168,55.83885192871094,56.66828536987305,2998400.0
2011-05-31,57.16403579711914,56.773155212402344,56.201133728027344,57.297508239746094,3479900.0
2011-06-01,56.60154724121094,54.847347259521484,54.74247741699219,56.76362228393555,4791200.0
2011-06-02,54.961753845214844,55.247764587402344,54.656673431396484,55.49563980102539,3312300.0
2011-06-03,54.1418571472168,54.580406188964844,54.01791763305664,55.20962905883789,4209200.0
2011-06-06,54.44693374633789,54.771080017089844,54.12278747558594,54.97128677368164,4917700.0
2011-06-07,55.06662368774414,54.199058532714844,54.1418571472168,55.104759216308594,3317700.0
2011-06-08,53.92258071899414,53.45542907714844,53.321956634521484,54.12278747558594,4763100.0
2011-06-09,53.45542907714844,53.82724380493164,53.25522232055664,54.132320404052734,3401600.0
2011-06-10,53.674705505371094,52.940608978271484,52.797603607177734,53.674705505371094,3367200.0
2011-06-13,53.178951263427734,53.11221694946289,52.78807067871094,53.464962005615234,3304100.0
2011-06-14,53.69377136230469,54.5232048034668,53.627037048339844,54.818748474121094,4447000.0
2011-06-15,54.01791763305664,53.436363220214844,53.36009216308594,54.21812438964844,4236400.0
2011-06-16,53.36009216308594,53.722373962402344,53.15988540649414,53.92258071899414,3528400.0
2011-06-17,54.28486251831055,53.245689392089844,53.131282806396484,54.342063903808594,5531000.0
2011-06-20,53.33148956298828,53.798641204833984,53.15988540649414,54.01791763305664,2880000.0
2011-06-21,54.30392837524414,55.11429214477539,54.132320404052734,55.247764587402344,5064200.0
2011-06-22,54.83781433105469,54.35159683227539,54.28486251831055,55.01895523071289,3722700.0
2011-06-23,53.68423843383789,53.865379333496094,52.940608978271484,53.913047790527344,4952900.0
2011-06-24,53.92258071899414,53.722373962402344,53.54123306274414,54.11325454711914,3716400.0
2011-06-27,53.90351104736328,54.1418571472168,53.531700134277344,54.28486251831055,3361800.0
2011-06-28,54.370662689208984,55.657711029052734,54.07511901855469,55.676780700683594,5195000.0
2011-06-29,55.79118347167969,55.88652038574219,55.467037200927734,56.16299819946289,3805900.0
2011-06-30,56.0485954284668,56.8112907409668,56.01999282836914,57.154502868652344,4078200.0
2011-07-01,56.7159538269043,57.3833122253418,56.391807556152344,57.631187438964844,3962400.0
2011-07-05,56.8970947265625,56.68735122680664,56.59201431274414,57.36424255371094,4301000.0
2011-07-06,56.725486755371094,56.9066276550293,56.49667739868164,57.154502868652344,4054400.0
2011-07-07,57.54538345336914,57.62165451049805,57.32611083984375,57.821861267089844,3020000.0
2011-07-08,56.88755798339844,56.76362228393555,56.439476013183594,57.03056335449219,3026000.0
2011-07-11,55.88652038574219,55.59097671508789,55.438438415527344,56.27740478515625,3594900.0
2011-07-12,55.30496597290039,54.609004974365234,54.532737731933594,55.581443786621094,4819600.0
2011-07-13,55.06662368774414,54.9045524597168,54.7138786315918,55.55284118652344,3550200.0
2011-07-14,55.009422302246094,54.35159683227539,54.227657318115234,55.276363372802734,2931200.0
2011-07-15,54.6185417175293,54.580406188964844,54.008384704589844,54.66621017456055,4236100.0
2011-07-18,54.275325775146484,53.93211364746094,53.58890151977539,54.322994232177734,2954400.0
2011-07-19,54.179988861083984,54.752010345458984,54.16092300415039,54.914085388183594,2999500.0
2011-07-20,54.942684173583984,54.66621017456055,54.38019943237305,55.104759216308594,3950000.0
2011-07-21,55.01895523071289,55.49563980102539,54.87594985961914,55.819786071777344,4743100.0
2011-07-22,54.370662689208984,53.770042419433594,52.93107604980469,54.561336517333984,11258700.0
2011-07-25,53.245689392089844,53.674705505371094,53.198020935058594,54.036983489990234,4158200.0
2011-07-26,53.703304290771484,52.75946807861328,52.69273376464844,53.770042419433594,4236800.0
2011-07-27,52.463924407958984,50.96713638305664,50.96713638305664,52.54972839355469,9202100.0
2011-07-28,51.23407745361328,50.52858352661133,50.40464782714844,51.92050552368164,8492600.0
2011-07-29,49.75635528564453,50.62392044067383,49.56568145751953,51.33894729614258,6492300.0
2011-08-01,51.49148941040039,50.58578872680664,49.746822357177734,51.52008819580078,6427900.0
2011-08-02,50.16630554199219,48.81251907348633,48.80298614501953,50.58578872680664,6918300.0
2011-08-03,48.92692565917969,49.18433380126953,47.56360626220703,49.24153518676758,8478900.0
2011-08-04,48.221431732177734,46.41956329345703,46.38142776489258,48.52650833129883,10900600.0
2011-08-05,47.11552047729492,45.74266815185547,45.03717803955078,47.458736419677734,16977500.0
2011-08-08,44.102874755859375,42.224735260009766,42.16753387451172,45.17064666748047,13904000.0
2011-08-09,43.13997268676758,44.579559326171875,41.719451904296875,44.61769485473633,12507000.0
2011-08-10,43.578521728515625,41.20463180541992,41.07115936279297,43.71199417114258,15626600.0
2011-08-11,41.69084930419922,42.54888153076172,41.147430419921875,43.20670700073242,11040600.0
2011-08-12,43.082767486572266,44.69396209716797,42.54888153076172,44.78929901123047,10797800.0
2011-08-15,44.90370559692383,45.02764129638672,44.65583038330078,45.580596923828125,8829200.0
2011-08-16,44.56049346923828,43.88359832763672,43.68339157104492,44.83696746826172,8764900.0
2011-08-17,43.96940231323242,43.845462799072266,43.33064651489258,44.68442916870117,6177100.0
2011-08-18,42.37727355957031,40.766082763671875,40.16545867919922,42.39634323120117,13779000.0
2011-08-19,40.33706283569336,40.222660064697266,40.15592575073242,41.843387603759766,11899100.0
2011-08-22,41.68131637573242,39.984317779541016,39.67924118041992,41.795719146728516,8390000.0
2011-08-23,40.27986145019531,42.100799560546875,39.97478485107422,42.100799560546875,7008000.0
2011-08-24,42.053131103515625,42.73002243041992,41.767120361328125,42.85396194458008,5365700.0
2011-08-25,42.90163040161133,42.64421844482422,42.005462646484375,43.387847900390625,7920600.0
2011-08-26,42.243804931640625,43.35924530029297,41.51924133300781,43.74059295654297,6643400.0
2011-08-29,44.02660369873047,44.80836868286133,43.85499954223633,44.865570068359375,4241000.0
2011-08-30,44.69396209716797,45.08484649658203,44.12194061279297,45.44712448120117,5704700.0
2011-08-31,45.723602294921875,45.580596923828125,45.12297821044922,46.19075393676758,5944900.0
2011-09-01,45.51386260986328,44.69396209716797,44.58909225463867,46.104949951171875,5608900.0
2011-09-02,43.80733108520508,43.33064651489258,43.16857147216797,44.16960906982422,4123400.0
2011-09-06,42.02452850341797,42.94929885864258,41.37623596191406,43.101837158203125,5465800.0
2011-09-07,43.816864013671875,44.83696746826172,43.54038619995117,44.83696746826172,5330300.0
2011-09-08,44.484222412109375,43.78826141357422,43.58805465698242,45.08484649658203,4372300.0
2011-09-09,43.20670700073242,42.63468551635742,42.32960510253906,43.73106002807617,6226200.0
2011-09-12,42.053131103515625,42.081729888916016,41.10929489135742,42.625152587890625,7852300.0
2011-09-13,42.13893127441406,42.49168014526367,41.83385467529297,43.12090301513672,7477100.0
2011-09-14,42.83489227294922,43.292510986328125,41.87199020385742,43.97893524169922,5219800.0
2011-09-15,43.845462799072266,44.465152740478516,43.61665725708008,44.484222412109375,4702900.0
2011-09-16,44.79883575439453,44.93230438232422,44.150543212890625,45.28505325317383,6088700.0
2011-09-19,44.02660369873047,45.11344528198242,43.96940231323242,45.389923095703125,6589200.0
2011-09-20,45.26598358154297,44.57002639770508,44.512821197509766,45.47572708129883,3845500.0
2011-09-21,44.50328826904297,42.77769088745117,42.768157958984375,44.88463592529297,4621900.0
