Date,cmgopen,cmgclose,cmglow,cmghigh,cmgvolume
2008-02-06,114.5,108.5999984741211,108.05999755859375,115.02999877929688,1005800
2008-02-07,107.73999786376953,107.7300033569336,101.54000091552734,109.58000183105469,1774000
2008-02-08,107.27999877929688,108.30000305175781,106.80999755859375,111.0,775500
2008-02-11,109.98999786376953,110.05000305175781,107.91000366210938,111.94999694824219,995500
2008-02-12,110.98999786376953,106.05000305175781,105.41000366210938,110.98999786376953,917500
2008-02-13,106.44999694824219,109.69999694824219,104.2300033569336,112.41000366210938,858800
2008-02-14,112.48999786376953,108.6500015258789,108.3499984741211,114.37999725341797,1947000
2008-02-15,97.06999969482422,105.25,95.55000305175781,106.0,4217300
2008-02-19,105.0,102.75,101.08000183105469,106.2699966430664,1127100
2008-02-20,101.0999984741211,102.6500015258789,100.36000061035156,104.52999877929688,642700
2008-02-21,103.05000305175781,101.08000183105469,100.5199966430664,104.83000183105469,485600
2008-02-22,101.5199966430664,99.72000122070312,97.2699966430664,101.55999755859375,666900
2008-02-25,99.98999786376953,102.97000122070312,97.66000366210938,102.97000122070312,740200
2008-02-26,102.97000122070312,104.27999877929688,101.56999969482422,106.56999969482422,806200
2008-02-27,103.62999725341797,103.23999786376953,102.08000183105469,106.08999633789062,517800
2008-02-28,101.25,102.04000091552734,100.41000366210938,104.48999786376953,402100
2008-02-29,102.87000274658203,99.30000305175781,98.43000030517578,103.12999725341797,485400
2008-03-03,99.0,97.62999725341797,96.38999938964844,99.75,481300
2008-03-04,96.44999694824219,96.5199966430664,94.0199966430664,97.73999786376953,888400
2008-03-05,96.77999877929688,101.81999969482422,96.52999877929688,102.94999694824219,1010600
2008-03-06,101.4800033569336,95.5999984741211,95.16999816894531,101.4800033569336,925600
2008-03-07,94.62000274658203,96.43000030517578,94.05000305175781,97.91999816894531,755500
2008-03-10,96.94000244140625,90.56999969482422,90.08999633789062,96.94000244140625,752000
2008-03-11,93.01000213623047,96.37999725341797,92.37000274658203,98.81999969482422,815000
2008-03-12,98.5,99.08000183105469,96.33000183105469,101.19999694824219,723000
2008-03-13,98.44000244140625,101.01000213623047,95.76000213623047,103.0,694000
2008-03-14,101.6500015258789,99.61000061035156,97.58000183105469,102.54000091552734,611100
2008-03-17,97.81999969482422,98.23999786376953,95.22000122070312,100.0,354700
2008-03-18,100.0,101.54000091552734,97.66000366210938,102.11000061035156,383800
2008-03-19,100.93000030517578,100.1500015258789,99.73999786376953,105.37999725341797,1266100
2008-03-20,100.13999938964844,109.70999908447266,100.13999938964844,109.80000305175781,1096500
2008-03-24,109.9000015258789,114.80000305175781,109.7699966430664,117.9800033569336,993000
2008-03-25,113.7699966430664,113.56999969482422,112.16999816894531,115.54000091552734,375200
2008-03-26,112.3499984741211,115.0,111.2300033569336,116.0,403500
2008-03-27,115.08000183105469,112.72000122070312,112.51000213623047,116.43000030517578,508000
2008-03-28,114.61000061035156,109.5999984741211,108.72000122070312,114.61000061035156,665500
2008-03-31,108.9000015258789,113.43000030517578,105.27999877929688,114.58999633789062,794200
2008-04-01,113.98999786376953,119.7300033569336,113.31999969482422,120.0,849600
2008-04-02,119.9000015258789,118.81999969482422,116.55999755859375,121.29000091552734,590700
2008-04-03,118.79000091552734,119.05000305175781,115.1500015258789,120.2300033569336,659300
2008-04-04,120.5,116.66000366210938,116.0,120.5,507800
2008-04-07,117.02999877929688,114.80000305175781,114.05000305175781,117.77999877929688,372800
2008-04-08,114.5999984741211,114.5199966430664,113.22000122070312,116.86000061035156,341900
2008-04-09,115.0,111.33000183105469,110.0,116.16999816894531,768200
2008-04-10,110.43000030517578,113.58999633789062,110.43000030517578,115.91000366210938,625700
2008-04-11,113.58000183105469,110.54000091552734,110.01000213623047,113.58000183105469,866800
2008-04-14,110.30999755859375,107.7300033569336,107.0999984741211,111.63999938964844,501700
2008-04-15,109.98999786376953,108.58999633789062,107.58999633789062,110.23999786376953,714500
2008-04-16,109.62000274658203,112.87000274658203,109.54000091552734,113.2300033569336,563100
2008-04-17,111.3499984741211,111.4800033569336,110.29000091552734,112.38999938964844,325300
2008-04-18,113.58999633789062,114.94999694824219,113.2300033569336,115.91000366210938,470400
2008-04-21,116.0,118.27999877929688,114.75,119.22000122070312,650200
2008-04-22,117.83999633789062,113.1500015258789,110.5999984741211,117.83999633789062,634800
2008-04-23,116.0,109.9000015258789,109.9000015258789,116.0,899200
2008-04-24,107.20999908447266,100.0,99.5,107.75,1977200
2008-04-25,104.37999725341797,102.8499984741211,99.29000091552734,104.37999725341797,603000
2008-04-28,105.41000366210938,100.8499984741211,100.29000091552734,105.41000366210938,545200
2008-04-29,100.58000183105469,98.9800033569336,97.80999755859375,101.62000274658203,598100
2008-04-30,99.0,98.12999725341797,97.51000213623047,100.4000015258789,770400
2008-05-01,98.16000366210938,100.5,96.75,100.7699966430664,706200
2008-05-02,103.98999786376953,97.8499984741211,97.4000015258789,103.98999786376953,660900
2008-05-05,98.98999786376953,99.08999633789062,96.0,99.7699966430664,482000
2008-05-06,98.19999694824219,98.37999725341797,97.12000274658203,98.80000305175781,225200
2008-05-07,98.16000366210938,95.55999755859375,95.08000183105469,99.5,292600
2008-05-08,95.72000122070312,93.88999938964844,92.69999694824219,97.33000183105469,693400
2008-05-09,93.5,94.93000030517578,92.08999633789062,95.3499984741211,1198400
2008-05-12,95.01000213623047,97.55000305175781,94.0,97.9000015258789,441500
2008-05-13,97.48999786376953,100.69999694824219,96.04000091552734,101.0,730100
2008-05-14,101.2699966430664,100.66999816894531,99.0,101.75,626900
2008-05-15,99.69000244140625,98.69000244140625,98.0,99.91000366210938,369400
2008-05-16,99.0,95.41999816894531,94.69999694824219,99.76000213623047,560200
2008-05-19,95.0199966430664,90.56999969482422,90.56999969482422,95.98999786376953,1259700
2008-05-20,90.44000244140625,89.4000015258789,87.16999816894531,90.44000244140625,802000
2008-05-21,88.91000366210938,87.36000061035156,85.69999694824219,91.26000213623047,623400
2008-05-22,87.91000366210938,86.0999984741211,85.43000030517578,88.73999786376953,526900
2008-05-23,85.6500015258789,85.06999969482422,83.68000030517578,86.08999633789062,475600
2008-05-27,85.43000030517578,86.7300033569336,85.01000213623047,88.08999633789062,443400
2008-05-28,87.19000244140625,90.48999786376953,87.05000305175781,90.48999786376953,715100
2008-05-29,90.1500015258789,90.47000122070312,88.9000015258789,91.47000122070312,837400
2008-05-30,91.0999984741211,92.30000305175781,90.47000122070312,92.30000305175781,521900
2008-06-02,91.33999633789062,90.61000061035156,89.54000091552734,91.58999633789062,704500
2008-06-03,90.63999938964844,90.5999984741211,88.94999694824219,91.22000122070312,534300
2008-06-04,91.20999908447266,92.38999938964844,91.20999908447266,93.6500015258789,616500
2008-06-05,93.19000244140625,94.94999694824219,92.5,95.63999938964844,812900
2008-06-06,94.11000061035156,92.26000213623047,91.33999633789062,94.61000061035156,462600
2008-06-09,93.27999877929688,90.95999908447266,90.05999755859375,93.27999877929688,1310000
2008-06-10,90.0999984741211,92.16999816894531,90.0,92.55999755859375,336300
2008-06-11,91.91999816894531,87.43000030517578,87.19999694824219,91.91999816894531,772400
2008-06-12,87.80999755859375,86.77999877929688,86.41999816894531,88.5999984741211,447600
2008-06-13,87.02999877929688,87.37999725341797,85.69000244140625,88.45999908447266,433600
2008-06-16,87.06999969482422,87.22000122070312,85.94999694824219,88.0,676000
2008-06-17,87.83999633789062,90.1500015258789,87.44000244140625,90.1500015258789,521200
2008-06-18,89.5199966430664,90.5999984741211,89.4000015258789,91.9000015258789,581800
2008-06-19,90.83000183105469,93.20999908447266,88.95999908447266,93.27999877929688,594200
2008-06-20,92.9000015258789,89.80999755859375,89.30000305175781,92.9000015258789,509000
2008-06-23,90.48999786376953,88.62999725341797,88.2300033569336,90.81999969482422,501800
2008-06-24,88.38999938964844,88.97000122070312,87.5,91.61000061035156,431600
2008-06-25,89.80000305175781,92.9000015258789,88.93000030517578,93.83999633789062,399500
2008-06-26,91.80999755859375,90.87000274658203,89.5,91.9000015258789,424200
2008-06-27,90.48999786376953,89.5199966430664,86.91000366210938,92.44000244140625,2380100
2008-06-30,89.02999877929688,82.62000274658203,81.83000183105469,89.02999877929688,1375900
2008-07-01,83.02999877929688,81.6500015258789,79.08000183105469,83.02999877929688,820500
2008-07-02,83.73999786376953,80.05000305175781,80.05000305175781,83.73999786376953,579100
2008-07-03,79.80999755859375,80.7699966430664,79.12999725341797,81.80999755859375,184700
2008-07-07,82.7300033569336,78.51000213623047,77.12999725341797,83.47000122070312,646900
2008-07-08,78.62000274658203,83.83999633789062,77.83999633789062,84.16000366210938,819500
2008-07-09,83.8499984741211,79.13999938964844,78.26000213623047,83.8499984741211,1005300
2008-07-10,79.19000244140625,71.5199966430664,70.45999908447266,80.13999938964844,1360300
2008-07-11,71.69000244140625,72.61000061035156,69.7300033569336,73.75,1088900
2008-07-14,73.08000183105469,70.0,69.3499984741211,73.98999786376953,1448800
2008-07-15,69.18000030517578,72.33999633789062,69.12000274658203,74.87000274658203,989800
2008-07-16,72.70999908447266,77.06999969482422,71.0,77.55000305175781,879100
2008-07-17,79.55000305175781,80.83000183105469,74.9800033569336,81.27999877929688,761500
2008-07-18,82.08000183105469,79.91000366210938,78.44000244140625,82.08000183105469,772100
2008-07-21,79.38999938964844,76.38999938964844,75.80999755859375,81.04000091552734,628100
2008-07-22,75.1500015258789,81.66000366210938,74.22000122070312,82.29000091552734,828500
2008-07-23,82.11000061035156,83.80000305175781,80.08999633789062,89.2699966430664,1638400
2008-07-24,73.68000030517578,67.30000305175781,67.0999984741211,76.0,3729300
2008-07-25,68.5,66.30999755859375,66.0,69.33000183105469,1791000
2008-07-28,67.30000305175781,65.48999786376953,65.1500015258789,67.31999969482422,845300
2008-07-29,66.2699966430664,69.69000244140625,65.41000366210938,70.30000305175781,911000
2008-07-30,70.01000213623047,68.94999694824219,67.73999786376953,70.62999725341797,796700
2008-07-31,69.29000091552734,68.5,67.8499984741211,70.73999786376953,432300
2008-08-01,69.37000274658203,67.16999816894531,66.54000091552734,69.52999877929688,484600
2008-08-04,66.25,67.5999984741211,66.0,68.68000030517578,593100
2008-08-05,68.45999908447266,72.61000061035156,67.73999786376953,73.16000366210938,1199800
2008-08-06,72.2699966430664,74.37000274658203,70.79000091552734,74.5,563900
2008-08-07,72.16999816894531,71.13999938964844,70.9000015258789,73.30999755859375,478700
2008-08-08,72.3499984741211,73.58000183105469,71.6500015258789,74.0,1237600
2008-08-11,74.18000030517578,76.69999694824219,73.9800033569336,77.9800033569336,900700
2008-08-12,76.69000244140625,75.76000213623047,75.4000015258789,76.77999877929688,380500
2008-08-13,75.18000030517578,72.19000244140625,71.73999786376953,75.19999694824219,651300
2008-08-14,72.18000030517578,75.83999633789062,71.58999633789062,76.41999816894531,700700
2008-08-15,76.01000213623047,76.12000274658203,75.5,77.75,415600
2008-08-18,76.93000030517578,73.95999908447266,73.5999984741211,76.93000030517578,472600
2008-08-19,74.66999816894531,72.0199966430664,70.30999755859375,74.66999816894531,696900
2008-08-20,72.97000122070312,70.05999755859375,69.5999984741211,73.33000183105469,451100
2008-08-21,70.04000091552734,70.52999877929688,69.0,71.4000015258789,589700
2008-08-22,71.37000274658203,72.0,71.0,72.86000061035156,371500
2008-08-25,71.55999755859375,70.12999725341797,69.27999877929688,72.41999816894531,348000
2008-08-26,70.12000274658203,70.37000274658203,66.4000015258789,70.47000122070312,818200
2008-08-27,70.4000015258789,69.23999786376953,68.63999938964844,71.31999969482422,418200
2008-08-28,69.05999755859375,70.23999786376953,68.45999908447266,70.69000244140625,700000
2008-08-29,69.68000030517578,69.31999969482422,69.05000305175781,70.22000122070312,199100
2008-09-02,70.29000091552734,73.5999984741211,69.5199966430664,74.73999786376953,1023100
2008-09-03,73.5999984741211,71.66000366210938,71.1500015258789,73.5999984741211,1041100
2008-09-04,70.80999755859375,68.69999694824219,68.55999755859375,73.36000061035156,546700
2008-09-05,69.0,69.97000122070312,67.08000183105469,70.37999725341797,603100
2008-09-08,72.98999786376953,70.0999984741211,69.58000183105469,73.0,516200
2008-09-09,69.55000305175781,67.27999877929688,67.06999969482422,70.6500015258789,417500
2008-09-10,68.6500015258789,67.87999725341797,66.25,68.79000091552734,404200
2008-09-11,67.5,71.1500015258789,66.22000122070312,71.48999786376953,744000
2008-09-12,59.18000030517578,56.70000076293945,55.41999816894531,59.5,4329400
2008-09-15,53.56999969482422,56.11000061035156,53.56999969482422,57.81999969482422,790000
2008-09-16,54.66999816894531,57.189998626708984,53.0,59.0,1125400
2008-09-17,56.529998779296875,58.0,55.599998474121094,58.0,1567000
2008-09-18,57.900001525878906,60.20000076293945,54.790000915527344,60.90999984741211,1583500
2008-09-19,62.83000183105469,60.310001373291016,59.59000015258789,66.0,1182300
2008-09-22,59.5,57.900001525878906,57.68000030517578,59.88999938964844,296400
2008-09-23,57.790000915527344,56.95000076293945,56.63999938964844,59.7400016784668,451500
2008-09-24,57.189998626708984,56.83000183105469,56.220001220703125,59.709999084472656,348700
2008-09-25,59.7599983215332,57.40999984741211,56.91999816894531,59.77000045776367,250800
2008-09-26,56.5099983215332,58.81999969482422,56.0099983215332,58.939998626708984,453200
2008-09-29,58.0,56.5,55.0,61.0,494600
2008-09-30,57.70000076293945,55.4900016784668,54.15999984741211,58.25,499300
2008-10-01,55.25,57.5099983215332,54.0,59.25,350900
2008-10-02,56.7599983215332,54.54999923706055,53.25,58.20000076293945,321700
2008-10-03,57.5,50.54999923706055,50.54999923706055,57.5,504900
2008-10-06,49.95000076293945,48.95000076293945,45.189998626708984,49.95000076293945,817600
2008-10-07,49.88999938964844,48.0,46.83000183105469,49.91999816894531,437600
2008-10-08,47.08000183105469,51.279998779296875,46.5,53.0,629800
2008-10-09,51.310001373291016,49.400001525878906,48.900001525878906,52.7400016784668,323200
2008-10-10,46.66999816894531,48.349998474121094,45.0,50.79999923706055,624200
2008-10-13,51.31999969482422,51.0,49.34000015258789,52.189998626708984,97400
2008-10-14,52.290000915527344,45.5,43.65999984741211,52.54999923706055,904500
2008-10-15,44.790000915527344,40.77000045776367,40.439998626708984,46.0,894900
2008-10-16,43.380001068115234,44.689998626708984,40.97999954223633,45.119998931884766,479900
2008-10-17,44.4900016784668,44.25,42.11000061035156,46.849998474121094,568000
2008-10-20,44.90999984741211,45.849998474121094,44.16999816894531,46.36000061035156,486200
2008-10-21,45.5,43.34000015258789,42.7400016784668,45.599998474121094,607100
2008-10-22,42.90999984741211,41.08000183105469,40.0,43.869998931884766,708600
2008-10-23,42.279998779296875,44.290000915527344,41.939998626708984,47.22999954223633,1192600
2008-10-24,41.619998931884766,44.77000045776367,40.77000045776367,46.40999984741211,559300
2008-10-27,44.79999923706055,47.459999084472656,43.290000915527344,49.0,429000
2008-10-28,48.52000045776367,51.5,48.060001373291016,52.790000915527344,548000
2008-10-29,51.70000076293945,54.68000030517578,51.70000076293945,54.970001220703125,446500
2008-10-30,56.0,50.84000015258789,50.0,57.45000076293945,633400
2008-10-31,51.029998779296875,50.75,47.619998931884766,51.90999984741211,589000
2008-11-03,49.970001220703125,49.02000045776367,48.33000183105469,50.5,326800
2008-11-04,49.27000045776367,50.61000061035156,49.209999084472656,53.220001220703125,378900
2008-11-05,50.59000015258789,48.59000015258789,48.54999923706055,51.119998931884766,130000
2008-11-06,48.59000015258789,48.650001525878906,48.029998779296875,50.43000030517578,160900
2008-11-07,49.16999816894531,48.56999969482422,47.66999816894531,49.52000045776367,149600
2008-11-10,49.63999938964844,45.43000030517578,44.56999969482422,50.0,451700
2008-11-11,44.86000061035156,44.68000030517578,43.939998626708984,45.720001220703125,698200
2008-11-12,43.54999923706055,42.20000076293945,41.81999969482422,44.38999938964844,568300
2008-11-13,42.380001068115234,44.84000015258789,40.93000030517578,45.22999954223633,578700
2008-11-14,43.95000076293945,44.31999969482422,42.349998474121094,45.4900016784668,408300
2008-11-17,44.060001373291016,44.13999938964844,43.59000015258789,45.38999938964844,272500
2008-11-18,44.13999938964844,43.88999938964844,41.529998779296875,44.9900016784668,354700
2008-11-19,44.040000915527344,40.70000076293945,40.25,44.040000915527344,339700
2008-11-20,40.060001373291016,38.689998626708984,38.54999923706055,41.630001068115234,372000
2008-11-21,39.40999984741211,39.29999923706055,36.86000061035156,40.0,578300
2008-11-24,39.689998626708984,42.61000061035156,39.08000183105469,43.869998931884766,407100
2008-11-25,43.79999923706055,44.79999923706055,42.61000061035156,44.900001525878906,421600
2008-11-26,44.029998779296875,48.08000183105469,42.81999969482422,48.43000030517578,343900
2008-11-28,47.54999923706055,49.58000183105469,47.209999084472656,49.880001068115234,149200
2008-12-01,48.09000015258789,45.630001068115234,45.400001525878906,48.7599983215332,354500
2008-12-02,46.0,45.91999816894531,45.2400016784668,48.63999938964844,463600
2008-12-03,45.2599983215332,49.119998931884766,45.25,49.9900016784668,605600
2008-12-04,48.52000045776367,50.7599983215332,48.18000030517578,51.7599983215332,498400
2008-12-05,50.220001220703125,53.099998474121094,49.099998474121094,53.209999084472656,397300
2008-12-08,53.27000045776367,56.88999938964844,53.27000045776367,58.040000915527344,540200
2008-12-09,56.45000076293945,53.400001525878906,52.720001220703125,57.310001373291016,365200
2008-12-10,54.18000030517578,58.90999984741211,54.18000030517578,59.5,670000
2008-12-11,58.52000045776367,55.04999923706055,53.31999969482422,59.150001525878906,345700
2008-12-12,53.91999816894531,57.470001220703125,53.41999816894531,58.43000030517578,378700
2008-12-15,57.90999984741211,56.59000015258789,55.290000915527344,58.25,330000
2008-12-16,57.4900016784668,60.93000030517578,56.970001220703125,60.97999954223633,539900
2008-12-17,60.38999938964844,64.62999725341797,59.040000915527344,66.05000305175781,781200
2008-12-18,65.1500015258789,64.08000183105469,63.0099983215332,67.91999816894531,684600
2008-12-19,63.599998474121094,63.7599983215332,63.22999954223633,66.18000030517578,816700
2008-12-22,63.97999954223633,63.310001373291016,61.5,64.0,643400
2008-12-23,63.25,59.189998626708984,58.47999954223633,63.41999816894531,572400
2008-12-24,59.66999816894531,58.7400016784668,58.40999984741211,60.38999938964844,273100
2008-12-26,58.97999954223633,58.279998779296875,57.54999923706055,60.45000076293945,269700
2008-12-29,58.380001068115234,57.34000015258789,56.029998779296875,58.380001068115234,437300
2008-12-30,57.970001220703125,60.59000015258789,57.68000030517578,60.84000015258789,513000
2008-12-31,62.0,61.97999954223633,61.04999923706055,63.2400016784668,443500
2009-01-02,61.88999938964844,64.13999938964844,60.400001525878906,64.4800033569336,470800
2009-01-05,64.68000030517578,62.54999923706055,61.310001373291016,64.8499984741211,606500
2009-01-06,63.47999954223633,60.380001068115234,59.84000015258789,63.54999923706055,658500
2009-01-07,59.61000061035156,58.5099983215332,58.11000061035156,59.900001525878906,673100
2009-01-08,56.83000183105469,57.2599983215332,54.849998474121094,57.810001373291016,618400
2009-01-09,57.099998474121094,53.40999984741211,53.36000061035156,57.38999938964844,543100
2009-01-12,53.41999816894531,54.279998779296875,52.66999816894531,55.54999923706055,620600
2009-01-13,53.65999984741211,52.2599983215332,51.130001068115234,53.779998779296875,436400
2009-01-14,51.2599983215332,49.970001220703125,49.119998931884766,51.5,593500
2009-01-15,50.0,51.47999954223633,48.33000183105469,52.34000015258789,502800
2009-01-16,53.0099983215332,53.04999923706055,51.47999954223633,53.65999984741211,458100
2009-01-20,52.880001068115234,49.599998474121094,48.9900016784668,52.880001068115234,428100
2009-01-21,50.5099983215332,50.29999923706055,48.5099983215332,51.0,311200
2009-01-22,49.22999954223633,49.119998931884766,48.63999938964844,51.0,534900
2009-01-23,48.54999923706055,48.95000076293945,48.099998474121094,50.13999938964844,445700
2009-01-26,48.88999938964844,48.59000015258789,47.18000030517578,49.70000076293945,429900
2009-01-27,49.27000045776367,48.09000015258789,47.599998474121094,49.86000061035156,363400
2009-01-28,49.5,50.380001068115234,49.0099983215332,50.959999084472656,618400
2009-01-29,50.0,48.959999084472656,48.66999816894531,50.29999923706055,312100
2009-01-30,48.54999923706055,47.7599983215332,46.459999084472656,48.54999923706055,492400
2009-02-02,47.45000076293945,48.099998474121094,47.189998626708984,48.939998626708984,554300
2009-02-03,48.349998474121094,49.11000061035156,47.959999084472656,49.849998474121094,557500
2009-02-04,49.11000061035156,49.16999816894531,48.9900016784668,50.97999954223633,604900
2009-02-05,48.9900016784668,51.529998779296875,48.869998931884766,51.88999938964844,563000
2009-02-06,51.11000061035156,51.310001373291016,50.779998779296875,53.529998779296875,629500
2009-02-09,51.41999816894531,50.380001068115234,49.81999969482422,51.650001525878906,479800
2009-02-10,49.90999984741211,48.11000061035156,47.68000030517578,51.4900016784668,1139600
2009-02-11,48.16999816894531,47.41999816894531,46.880001068115234,49.060001373291016,1416600
2009-02-12,50.709999084472656,53.25,49.34000015258789,53.970001220703125,3271600
2009-02-13,53.470001220703125,55.04999923706055,52.43000030517578,55.36000061035156,946600
2009-02-17,54.880001068115234,53.36000061035156,52.849998474121094,54.939998626708984,657500
2009-02-18,53.4900016784668,54.45000076293945,52.43000030517578,54.650001525878906,599200
2009-02-19,55.310001373291016,53.7400016784668,53.439998626708984,56.0,456700
2009-02-20,52.70000076293945,55.5,52.40999984741211,55.900001525878906,921200
2009-02-23,56.06999969482422,54.66999816894531,54.29999923706055,56.709999084472656,877900
2009-02-24,55.209999084472656,56.22999954223633,54.970001220703125,57.380001068115234,761500
2009-02-25,56.4900016784668,55.459999084472656,54.95000076293945,56.9900016784668,807400
2009-02-26,56.22999954223633,54.130001068115234,53.75,57.2599983215332,564300
2009-02-27,53.15999984741211,54.630001068115234,53.0,55.41999816894531,307000
2009-03-02,53.93000030517578,52.599998474121094,51.880001068115234,54.279998779296875,694300
2009-03-03,53.209999084472656,50.70000076293945,49.75,53.209999084472656,658900
2009-03-04,51.25,50.75,50.0,52.349998474121094,370100
2009-03-05,50.0,49.9900016784668,49.29999923706055,51.08000183105469,451500
2009-03-06,50.27000045776367,49.189998626708984,47.88999938964844,50.27000045776367,462600
2009-03-09,48.61000061035156,49.06999969482422,48.470001220703125,51.04999923706055,369200
2009-03-10,49.7599983215332,52.25,49.7599983215332,52.91999816894531,642100
2009-03-11,52.63999938964844,52.849998474121094,51.790000915527344,54.709999084472656,436500
2009-03-12,52.849998474121094,55.150001525878906,52.02000045776367,55.88999938964844,494100
2009-03-13,56.34000015258789,56.5,54.5,56.61000061035156,488100
2009-03-16,56.79999923706055,56.130001068115234,55.7599983215332,57.79999923706055,426200
2009-03-17,56.45000076293945,59.20000076293945,56.150001525878906,60.0,518800
2009-03-18,59.689998626708984,63.720001220703125,59.20000076293945,65.16000366210938,950600
2009-03-19,63.599998474121094,62.34000015258789,62.08000183105469,63.709999084472656,652800
2009-03-20,62.47999954223633,61.11000061035156,60.38999938964844,62.68000030517578,342600
2009-03-23,62.0099983215332,63.83000183105469,60.650001525878906,63.83000183105469,396300
2009-03-24,63.0099983215332,64.5,63.0099983215332,67.12000274658203,540900
2009-03-25,65.25,65.45999908447266,61.97999954223633,67.48999786376953,394400
2009-03-26,65.58000183105469,70.75,65.58000183105469,70.75,791700
2009-03-27,69.9000015258789,68.5,67.33999633789062,69.94999694824219,618500
2009-03-30,66.80000305175781,64.7300033569336,63.099998474121094,67.29000091552734,394100
2009-03-31,65.5,66.37999725341797,64.83999633789062,68.30000305175781,418500
2009-04-01,67.05999755859375,67.5,66.08000183105469,68.19000244140625,630000
2009-04-02,68.75,69.80999755859375,68.25,73.58999633789062,833600
2009-04-03,70.01000213623047,71.08000183105469,69.20999908447266,72.55000305175781,365400
2009-04-06,70.69000244140625,69.3499984741211,68.5,71.33000183105469,287200
2009-04-07,70.12999725341797,67.16999816894531,66.75,70.44999694824219,354500
2009-04-08,67.70999908447266,69.72000122070312,67.70999908447266,69.94999694824219,522400
2009-04-09,70.2699966430664,71.5,70.05000305175781,72.23999786376953,437700
2009-04-13,71.08000183105469,73.5999984741211,70.55000305175781,74.0,488000
2009-04-14,72.81999969482422,73.05000305175781,71.83999633789062,73.55000305175781,446200
2009-04-15,72.0,74.54000091552734,71.51000213623047,75.5999984741211,785600
2009-04-16,75.95999908447266,79.01000213623047,75.0,80.38999938964844,960500
2009-04-17,79.41000366210938,79.25,77.18000030517578,80.0199966430664,728200
2009-04-20,78.19999694824219,77.7699966430664,76.7300033569336,79.0999984741211,652100
2009-04-21,77.6500015258789,80.98999786376953,76.30000305175781,81.73999786376953,765700
2009-04-22,80.0,85.5,80.0,86.73999786376953,2071300
2009-04-23,92.38999938964844,85.30999755859375,82.54000091552734,92.38999938964844,3013600
2009-04-24,83.06999969482422,81.97000122070312,80.19999694824219,83.83000183105469,1881900
2009-04-27,80.66999816894531,83.47000122070312,80.58999633789062,86.55000305175781,1206700
2009-04-28,82.95999908447266,84.16999816894531,82.41000366210938,85.5,787500
2009-04-29,84.9800033569336,81.44000244140625,81.0,86.0,1026100
2009-04-30,82.2300033569336,81.08999633789062,80.61000061035156,84.44999694824219,1010700
2009-05-01,80.41000366210938,80.16000366210938,79.66000366210938,81.9000015258789,618900
2009-05-04,80.26000213623047,82.81999969482422,79.4800033569336,84.0999984741211,599700
2009-05-05,82.6500015258789,84.2699966430664,82.6500015258789,86.0,649100
2009-05-06,84.81999969482422,80.66000366210938,80.0,85.12999725341797,598600
2009-05-07,81.4800033569336,76.87999725341797,75.66000366210938,81.9000015258789,978900
2009-05-08,77.5,77.3499984741211,75.2699966430664,78.3499984741211,645700
2009-05-11,76.5,76.55000305175781,74.6500015258789,77.6500015258789,313800
2009-05-12,77.13999938964844,74.88999938964844,72.87000274658203,77.41999816894531,693000
2009-05-13,73.7699966430664,72.5199966430664,71.30000305175781,73.83000183105469,798100
2009-05-14,72.1500015258789,75.37000274658203,72.1500015258789,77.41999816894531,871000
2009-05-15,75.19000244140625,74.86000061035156,74.5,77.3499984741211,601400
2009-05-18,75.72000122070312,77.31999969482422,73.98999786376953,77.51000213623047,504000
