Date,lciopen,lciclose,lcilow,lcihigh,lcivolume
2008-02-27,2.9600000381469727,3.0,2.9600000381469727,3.0999999046325684,6900
2008-02-28,3.0,3.119999885559082,3.0,3.119999885559082,2000
2008-02-29,3.0299999713897705,3.0,2.9600000381469727,3.119999885559082,800
2008-03-03,2.9700000286102295,2.950000047683716,2.930000066757202,2.9700000286102295,700
2008-03-04,2.9100000858306885,2.9000000953674316,2.9000000953674316,3.0299999713897705,4100
2008-03-05,2.9000000953674316,2.940000057220459,2.9000000953674316,2.940000057220459,1900
2008-03-06,2.9000000953674316,2.740000009536743,2.7300000190734863,2.930000066757202,1900
2008-03-07,2.799999952316284,3.0,2.799999952316284,3.0,7200
2008-03-10,3.049999952316284,2.890000104904175,2.819999933242798,3.119999885559082,7700
2008-03-11,2.9100000858306885,2.9000000953674316,2.740000009536743,2.950000047683716,6500
2008-03-12,2.9100000858306885,2.859999895095825,2.859999895095825,2.940000057220459,1700
2008-03-13,2.8399999141693115,2.75,2.5199999809265137,2.9000000953674316,10500
2008-03-14,2.75,2.680000066757202,2.609999895095825,2.75,55500
2008-03-17,2.5399999618530273,2.7260000705718994,2.440000057220459,2.799999952316284,3500
2008-03-18,2.680000066757202,2.6500000953674316,2.6500000953674316,2.7179999351501465,9000
2008-03-19,2.6500000953674316,2.680000066757202,2.6500000953674316,2.680000066757202,300
2008-03-20,2.680000066757202,2.680000066757202,2.680000066757202,2.680000066757202,0
2008-03-24,2.609999895095825,2.609999895095825,2.5999999046325684,2.6600000858306885,2300
2008-03-25,2.5999999046325684,2.4690001010894775,2.4600000381469727,2.680000066757202,8000
2008-03-26,2.3299999237060547,2.4000000953674316,2.319999933242798,2.450000047683716,1900
2008-03-27,2.359999895095825,2.3399999141693115,2.3299999237060547,2.450000047683716,1500
2008-03-28,2.4100000858306885,2.4000000953674316,2.3499999046325684,2.450000047683716,4000
2008-03-31,2.4000000953674316,2.390000104904175,2.390000104904175,2.4000000953674316,600
2008-04-01,2.359999895095825,2.4800000190734863,2.3499999046325684,2.5,5800
2008-04-02,2.549999952316284,2.4700000286102295,2.440999984741211,2.5799999237060547,3000
2008-04-03,2.5899999141693115,2.180000066757202,2.0,2.5899999141693115,26600
2008-04-04,2.259999990463257,2.309999942779541,2.259999990463257,2.309999942779541,1100
2008-04-07,2.2799999713897705,2.25,2.200000047683716,2.380000114440918,2000
2008-04-08,2.2699999809265137,2.200000047683716,2.200000047683716,2.299999952316284,1700
2008-04-09,2.2300000190734863,2.180000066757202,2.180000066757202,2.2300000190734863,1500
2008-04-10,2.140000104904175,2.180000066757202,2.109999895095825,2.4000000953674316,4400
2008-04-11,2.130000114440918,2.0799999237060547,2.049999952316284,2.1500000953674316,3100
2008-04-14,2.130000114440918,2.049999952316284,2.0,2.130000114440918,5800
2008-04-15,2.109999895095825,2.0999999046325684,2.0999999046325684,2.109999895095825,600
2008-04-16,2.059999942779541,2.049999952316284,2.0,2.25,45700
2008-04-17,2.119999885559082,2.1500000953674316,2.0999999046325684,2.305000066757202,6000
2008-04-18,2.200000047683716,2.0999999046325684,2.0999999046325684,2.2100000381469727,4800
2008-04-21,2.1500000953674316,2.25,2.1500000953674316,2.25,200
2008-04-22,2.25,2.263000011444092,2.244999885559082,2.2799999713897705,4800
2008-04-23,2.1600000858306885,2.1600000858306885,2.1600000858306885,2.1600000858306885,100
2008-04-24,2.2899999618530273,2.1540000438690186,2.109999895095825,2.3499999046325684,4500
2008-04-25,2.1500000953674316,2.299999952316284,2.1500000953674316,2.299999952316284,1100
2008-04-28,2.309999942779541,2.1500000953674316,2.0999999046325684,2.309999942779541,1100
2008-04-29,2.1600000858306885,2.0999999046325684,2.0999999046325684,2.1600000858306885,2000
2008-04-30,2.0999999046325684,2.0999999046325684,2.0999999046325684,2.0999999046325684,0
2008-05-01,2.25,2.309999942779541,2.25,2.380000114440918,12500
2008-05-02,2.390000104904175,3.049999952316284,2.390000104904175,3.049999952316284,19000
2008-05-05,3.130000114440918,3.4100000858306885,3.0799999237060547,3.6500000953674316,27400
2008-05-06,3.7100000381469727,3.4000000953674316,3.378000020980835,3.9800000190734863,35500
2008-05-07,3.5199999809265137,3.4100000858306885,3.4100000858306885,3.549999952316284,5200
2008-05-08,3.4100000858306885,3.700000047683716,3.390000104904175,3.700000047683716,5800
2008-05-09,3.509999990463257,3.5299999713897705,3.509999990463257,3.618000030517578,4500
2008-05-12,3.549999952316284,3.4800000190734863,3.450000047683716,3.549999952316284,9400
2008-05-13,3.4800000190734863,3.7300000190734863,3.4800000190734863,3.8499999046325684,9200
2008-05-14,3.7899999618530273,3.75,3.700000047683716,3.799999952316284,3700
2008-05-15,3.7200000286102295,3.6500000953674316,3.6500000953674316,3.8499999046325684,25100
2008-05-16,3.9100000858306885,3.630000114440918,3.299999952316284,3.9100000858306885,24800
2008-05-19,3.5999999046325684,3.450000047683716,3.4000000953674316,3.5999999046325684,26600
2008-05-20,3.4100000858306885,3.5,3.359999895095825,3.5,1900
2008-05-21,3.571000099182129,3.4800000190734863,3.4609999656677246,3.5999999046325684,4500
2008-05-22,3.5999999046325684,3.5799999237060547,3.5,3.7320001125335693,10100
2008-05-23,3.690000057220459,3.6700000762939453,3.6700000762939453,3.700000047683716,2500
2008-05-27,3.569999933242798,3.9000000953674316,3.569999933242798,3.9000000953674316,13400
2008-05-28,3.9200000762939453,3.9000000953674316,3.430000066757202,3.9200000762939453,22600
2008-05-29,3.806999921798706,3.869999885559082,3.799999952316284,3.880000114440918,2500
2008-05-30,3.7100000381469727,3.819999933242798,3.7100000381469727,3.950000047683716,23900
2008-06-02,3.799999952316284,4.039999961853027,3.799999952316284,4.090000152587891,100700
2008-06-03,4.099999904632568,4.110000133514404,4.050000190734863,4.110000133514404,16000
2008-06-04,4.110000133514404,4.190000057220459,4.019999980926514,4.269999980926514,25400
2008-06-05,4.179999828338623,4.440000057220459,4.159999847412109,4.440000057220459,26300
2008-06-06,4.400000095367432,4.449999809265137,4.400000095367432,4.550000190734863,20200
2008-06-09,4.400000095367432,4.5,4.349999904632568,4.5,33800
2008-06-10,4.5,4.579999923706055,4.5,4.599999904632568,9800
2008-06-11,4.610000133514404,4.579999923706055,4.579999923706055,4.690000057220459,7200
2008-06-12,4.579999923706055,4.5,4.5,4.650000095367432,14400
2008-06-13,4.420000076293945,4.739999771118164,4.409999847412109,4.75,5800
2008-06-16,4.320000171661377,4.630000114440918,4.320000171661377,4.849999904632568,14200
2008-06-17,4.739999771118164,4.800000190734863,4.650000095367432,4.800000190734863,11500
2008-06-18,4.75,4.610000133514404,4.599999904632568,4.75,8000
2008-06-19,4.599999904632568,4.699999809265137,4.510000228881836,4.699999809265137,1400
2008-06-20,4.545000076293945,4.679999828338623,4.53000020980835,4.699999809265137,6200
2008-06-23,4.699999809265137,4.699999809265137,4.599999904632568,4.800000190734863,9600
2008-06-24,4.610000133514404,4.5,4.429999828338623,4.610000133514404,8000
2008-06-25,4.150000095367432,4.190000057220459,3.9600000381469727,4.5,17900
2008-06-26,4.110000133514404,3.799999952316284,3.700000047683716,4.110000133514404,27900
2008-06-27,3.75,3.5899999141693115,3.5899999141693115,3.8299999237060547,2800
2008-06-30,3.6500000953674316,3.9000000953674316,3.6500000953674316,3.9000000953674316,10200
2008-07-01,3.559999942779541,3.990999937057495,3.559999942779541,4.079999923706055,5000
2008-07-02,4.050000190734863,4.039999961853027,3.8299999237060547,4.050000190734863,4000
2008-07-03,4.010000228881836,4.110000133514404,4.010000228881836,4.190000057220459,5900
2008-07-07,4.059999942779541,4.159999847412109,4.039999961853027,4.199999809265137,3200
2008-07-08,4.079999923706055,4.119999885559082,4.079999923706055,4.190000057220459,7100
2008-07-09,4.159999847412109,3.9200000762939453,3.9200000762939453,4.25,10700
2008-07-10,3.9100000858306885,3.890000104904175,3.884999990463257,3.9600000381469727,1200
2008-07-11,3.8499999046325684,3.5899999141693115,3.549999952316284,3.880000114440918,2800
2008-07-14,3.640000104904175,3.740000009536743,3.640000104904175,3.740000009536743,900
2008-07-15,3.690000057220459,3.680000066757202,3.5399999618530273,3.690000057220459,1000
2008-07-16,3.5899999141693115,3.700000047683716,3.5899999141693115,3.700000047683716,400
2008-07-17,3.380000114440918,3.640000104904175,3.380000114440918,3.700000047683716,4800
2008-07-18,3.809999942779541,4.099999904632568,3.700000047683716,4.389999866485596,24000
2008-07-21,4.349999904632568,4.179999828338623,4.179999828338623,4.368000030517578,6900
2008-07-22,4.260000228881836,4.199999809265137,4.199999809265137,4.260000228881836,3200
2008-07-23,4.139999866485596,4.179999828338623,4.138000011444092,4.179999828338623,700
2008-07-24,4.239999771118164,3.9000000953674316,3.9000000953674316,4.239999771118164,4400
2008-07-25,4.090000152587891,4.0,4.0,4.289999961853027,9100
2008-07-28,4.050000190734863,4.099999904632568,4.050000190734863,4.099999904632568,1600
2008-07-29,4.139999866485596,4.099999904632568,4.099999904632568,4.320000171661377,11100
2008-07-30,4.110000133514404,3.799999952316284,3.359999895095825,4.21999979019165,9400
2008-07-31,3.859999895095825,3.809999942779541,3.799999952316284,3.859999895095825,2700
2008-08-01,3.890000104904175,4.110000133514404,3.890000104904175,4.110000133514404,2900
2008-08-04,4.210000038146973,3.950000047683716,3.950000047683716,4.210000038146973,900
2008-08-05,3.950000047683716,3.950000047683716,3.950000047683716,3.950000047683716,500
2008-08-06,3.950000047683716,3.9700000286102295,3.950000047683716,3.9700000286102295,1500
2008-08-07,3.9100000858306885,3.75,3.75,4.0,2800
2008-08-08,3.7799999713897705,4.090000152587891,3.7100000381469727,4.090000152587891,2300
2008-08-11,3.9000000953674316,4.050000190734863,3.9000000953674316,4.050000190734863,2500
2008-08-12,4.039999961853027,3.9000000953674316,3.8299999237060547,4.039999961853027,3300
2008-08-13,3.8499999046325684,3.819999933242798,3.7799999713897705,3.880000114440918,1800
2008-08-14,3.819999933242798,3.75,3.7100000381469727,3.8499999046325684,4000
2008-08-15,3.690000057220459,3.609999895095825,3.359999895095825,3.740000009536743,5200
2008-08-18,3.740000009536743,3.740000009536743,3.4700000286102295,3.8499999046325684,7400
2008-08-19,3.700000047683716,3.640000104904175,3.5799999237060547,3.700000047683716,5600
2008-08-20,3.5799999237060547,3.549999952316284,3.549999952316284,3.690000057220459,2300
2008-08-21,3.5199999809265137,3.3499999046325684,3.049999952316284,3.5299999713897705,9100
2008-08-22,3.299999952316284,3.299999952316284,3.2279999256134033,3.450000047683716,8700
2008-08-25,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,0
2008-08-26,3.299999952316284,3.3499999046325684,3.299999952316284,3.3499999046325684,1400
2008-08-27,3.316999912261963,3.319999933242798,3.316999912261963,3.3399999141693115,1500
2008-08-28,3.2100000381469727,3.2200000286102295,3.200000047683716,3.25,4000
2008-08-29,3.2699999809265137,3.380000114440918,3.2699999809265137,3.450000047683716,7300
2008-09-02,3.5,3.5399999618530273,3.4730000495910645,3.5399999618530273,1100
2008-09-03,3.5399999618530273,3.559999942779541,3.5399999618530273,3.559999942779541,1100
2008-09-04,3.640000104904175,3.75,3.640000104904175,3.9000000953674316,6800
2008-09-05,3.75,3.640000104904175,3.630000114440918,3.7899999618530273,7100
2008-09-08,3.6500000953674316,3.490000009536743,3.450000047683716,3.6500000953674316,7800
2008-09-09,3.4100000858306885,3.4100000858306885,3.4100000858306885,3.444000005722046,900
2008-09-10,3.4000000953674316,3.375,3.375,3.5399999618530273,2200
2008-09-11,3.375,3.375,3.375,3.375,0
2008-09-12,3.375,3.375,3.375,3.375,0
2008-09-15,3.119999885559082,3.2699999809265137,3.0999999046325684,3.299999952316284,4600
2008-09-16,3.0,2.799999952316284,2.799999952316284,3.0299999713897705,4500
2008-09-17,2.559999942779541,2.799999952316284,2.559999942779541,3.200000047683716,7000
2008-09-18,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0
2008-09-19,3.0999999046325684,2.609999895095825,2.609999895095825,3.0999999046325684,8000
2008-09-22,2.7699999809265137,2.549999952316284,2.549999952316284,2.7699999809265137,2600
2008-09-23,2.5,2.3499999046325684,2.25,2.5,13700
2008-09-24,2.3499999046325684,2.3499999046325684,2.3499999046325684,2.3499999046325684,0
2008-09-25,2.450000047683716,2.450000047683716,2.450000047683716,2.450000047683716,2500
2008-09-26,2.25,2.390000104904175,2.25,2.4200000762939453,25300
2008-09-29,2.4000000953674316,2.299999952316284,2.25,2.4000000953674316,8800
2008-09-30,2.25,2.25,2.25,2.299999952316284,3200
2008-10-01,2.4000000953674316,2.5999999046325684,2.4000000953674316,2.6500000953674316,5000
2008-10-02,2.549999952316284,2.369999885559082,2.299999952316284,2.6500000953674316,9300
2008-10-03,2.569999933242798,2.6700000762939453,2.569999933242798,2.8499999046325684,4100
2008-10-06,2.5999999046325684,2.5,2.309999942779541,2.5999999046325684,7700
2008-10-07,2.7200000286102295,2.25,2.240000009536743,2.7200000286102295,14700
2008-10-08,2.3499999046325684,2.200000047683716,1.8300000429153442,2.5899999141693115,24900
2008-10-09,2.315999984741211,2.299999952316284,2.299999952316284,2.315999984741211,600
2008-10-10,2.200000047683716,2.1500000953674316,2.0,2.25,5100
2008-10-13,2.1500000953674316,2.299999952316284,2.1500000953674316,2.299999952316284,6500
2008-10-14,2.299999952316284,2.200000047683716,2.200000047683716,2.3499999046325684,5400
2008-10-15,2.200000047683716,2.25,2.0999999046325684,2.25,18400
2008-10-16,2.440000057220459,2.7899999618530273,2.1500000953674316,2.8399999141693115,23000
2008-10-17,2.640000104904175,3.0,2.640000104904175,3.0,6700
2008-10-20,3.0,3.299999952316284,3.0,3.369999885559082,7900
2008-10-21,3.2899999618530273,3.3499999046325684,3.2899999618530273,3.4230000972747803,5600
2008-10-22,3.299999952316284,3.1500000953674316,3.119999885559082,3.3499999046325684,9400
2008-10-23,3.200000047683716,3.0999999046325684,3.0999999046325684,3.25,3400
2008-10-24,3.1500000953674316,3.140000104904175,3.009999990463257,3.299999952316284,5200
2008-10-27,3.0,2.821000099182129,2.809999942779541,3.0999999046325684,12500
2008-10-28,2.8499999046325684,2.8299999237060547,2.700000047683716,2.869999885559082,19100
2008-10-29,2.859999895095825,2.7100000381469727,2.7100000381469727,2.890000104904175,4100
2008-10-30,2.75,2.7899999618530273,2.7100000381469727,2.799999952316284,8500
2008-10-31,2.75,2.8499999046325684,2.75,2.9000000953674316,24400
2008-11-03,3.0,2.880000114440918,2.880000114440918,3.0,2800
2008-11-04,2.950000047683716,2.9600000381469727,2.950000047683716,3.0399999618530273,4200
2008-11-05,3.2179999351501465,3.0799999237060547,2.859999895095825,3.2179999351501465,500
2008-11-06,3.0799999237060547,3.0799999237060547,3.0799999237060547,3.0799999237060547,0
2008-11-07,3.009999990463257,2.825000047683716,2.799999952316284,3.0799999237060547,3600
2008-11-10,2.8499999046325684,2.7929999828338623,2.6500000953674316,2.881999969482422,10000
2008-11-11,2.549999952316284,2.690000057220459,2.549999952316284,2.700000047683716,10200
2008-11-12,2.509999990463257,2.7260000705718994,2.509999990463257,2.740000009536743,2300
2008-11-13,2.759999990463257,2.75,2.740000009536743,2.8399999141693115,3500
2008-11-14,2.75,2.677999973297119,2.6600000858306885,2.75,1100
2008-11-17,3.0,2.5999999046325684,2.5999999046325684,3.0,6900
2008-11-18,2.549999952316284,2.3499999046325684,2.2100000381469727,2.549999952316284,3800
2008-11-19,2.25,2.3499999046325684,2.0999999046325684,2.380000114440918,2100
2008-11-20,2.1500000953674316,2.180000066757202,2.009999990463257,2.180000066757202,3400
2008-11-21,2.1500000953674316,2.1500000953674316,2.0,2.180000066757202,9500
2008-11-24,2.009999990463257,1.9500000476837158,1.7000000476837158,2.009999990463257,6200
2008-11-25,1.899999976158142,1.8899999856948853,1.5,1.909999966621399,55600
2008-11-26,1.75,1.8300000429153442,1.75,1.909999966621399,15900
2008-11-28,1.7999999523162842,1.8600000143051147,1.7599999904632568,1.8600000143051147,3600
2008-12-01,1.8799999952316284,1.7999999523162842,1.7999999523162842,1.8899999856948853,10500
2008-12-02,1.850000023841858,1.850000023841858,1.7799999713897705,1.899999976158142,6600
2008-12-03,1.809999942779541,1.8300000429153442,1.7999999523162842,1.8899999856948853,11800
2008-12-04,1.5499999523162842,1.7899999618530273,1.5499999523162842,1.8200000524520874,23900
2008-12-05,2.0,1.8300000429153442,1.75,2.0,11100
2008-12-08,1.7999999523162842,2.2200000286102295,1.7999999523162842,2.309999942779541,13000
2008-12-09,2.200000047683716,2.240000009536743,2.069999933242798,2.240000009536743,2300
2008-12-10,2.380000114440918,2.309999942779541,2.240000009536743,2.4100000858306885,7600
2008-12-11,2.200000047683716,2.25,2.200000047683716,2.25,2300
2008-12-12,2.1500000953674316,2.1600000858306885,1.600000023841858,2.190000057220459,5800
2008-12-15,2.1600000858306885,2.299999952316284,2.1600000858306885,2.299999952316284,4500
2008-12-16,3.049999952316284,3.049999952316284,2.4000000953674316,3.109999895095825,29200
2008-12-17,3.200000047683716,3.3399999141693115,3.059999942779541,3.4000000953674316,10500
2008-12-18,3.3499999046325684,3.25,3.200000047683716,3.4100000858306885,2300
2008-12-19,3.3499999046325684,3.25,3.1710000038146973,3.5,3200
2008-12-22,3.2200000286102295,3.299999952316284,3.1500000953674316,3.299999952316284,5900
2008-12-23,3.2300000190734863,3.430000066757202,3.2300000190734863,3.490000009536743,9100
2008-12-24,3.4800000190734863,3.490000009536743,3.299999952316284,3.490000009536743,2900
2008-12-26,3.4200000762939453,3.630000114440918,2.9200000762939453,3.630000114440918,59000
2008-12-29,3.75,3.8499999046325684,3.75,4.150000095367432,70300
2008-12-30,3.6500000953674316,4.070000171661377,3.6500000953674316,4.139999866485596,81300
2008-12-31,4.099999904632568,5.0,3.9800000190734863,5.150000095367432,85800
2009-01-02,4.989999771118164,4.610000133514404,4.25,4.989999771118164,65500
2009-01-05,4.489999771118164,4.989999771118164,4.489999771118164,5.0,48200
2009-01-06,4.75,4.739999771118164,4.539999961853027,4.949999809265137,45200
2009-01-07,4.650000095367432,4.676000118255615,4.539999961853027,4.849999904632568,14300
2009-01-08,4.5,4.650000095367432,4.460000038146973,4.800000190734863,16700
2009-01-09,4.730000019073486,4.949999809265137,4.730000019073486,4.949999809265137,8500
2009-01-12,5.0,5.150000095367432,4.769999980926514,5.25,71900
2009-01-13,5.199999809265137,5.300000190734863,5.050000190734863,5.300000190734863,24900
2009-01-14,5.300000190734863,5.400000095367432,5.25,5.5,25100
2009-01-15,5.400000095367432,5.75,5.349999904632568,5.820000171661377,57200
2009-01-16,5.75,5.223999977111816,5.139999866485596,5.960000038146973,52200
2009-01-20,5.199999809265137,4.599999904632568,4.599999904632568,5.199999809265137,30900
2009-01-21,5.25,4.599999904632568,4.579999923706055,5.25,7800
2009-01-22,4.550000190734863,4.710000038146973,4.25,4.710000038146973,22600
2009-01-23,4.849999904632568,4.849999904632568,4.699999809265137,4.949999809265137,6700
2009-01-26,4.849999904632568,5.25,4.849999904632568,5.25,11400
2009-01-27,5.449999809265137,5.239999771118164,5.119999885559082,5.5,14800
2009-01-28,5.25,5.300000190734863,5.25,5.650000095367432,6200
2009-01-29,5.5,5.300000190734863,5.300000190734863,5.599999904632568,17900
2009-01-30,5.5,5.300000190734863,5.300000190734863,5.5,5100
2009-02-02,5.269999980926514,5.300000190734863,5.099999904632568,5.360000133514404,10500
2009-02-03,5.199999809265137,5.050000190734863,5.0,5.300000190734863,16300
2009-02-04,4.980000019073486,4.920000076293945,4.900000095367432,5.130000114440918,2500
2009-02-05,4.800000190734863,4.75,4.75,4.809999942779541,2300
2009-02-06,4.329999923706055,4.809999942779541,4.329999923706055,4.849999904632568,13500
2009-02-09,4.960000038146973,4.820000171661377,4.820000171661377,4.960000038146973,1400
2009-02-10,4.900000095367432,4.909999847412109,4.900000095367432,5.010000228881836,6200
2009-02-11,5.0,5.0,5.0,5.0,2900
2009-02-12,5.0,4.820000171661377,4.699999809265137,5.0,49100
2009-02-13,4.889999866485596,4.980000019073486,4.889999866485596,5.0,13700
2009-02-17,4.900000095367432,4.940000057220459,4.900000095367432,4.940000057220459,600
2009-02-18,4.849999904632568,4.739999771118164,4.739999771118164,4.900000095367432,5200
2009-02-19,4.699999809265137,5.050000190734863,4.699999809265137,5.050000190734863,15400
2009-02-20,4.989999771118164,5.0,4.954999923706055,5.0,300
2009-02-23,5.019999980926514,4.900000095367432,4.809999942779541,5.019999980926514,10200
2009-02-24,4.869999885559082,5.0,4.809999942779541,5.0,10700
2009-02-25,4.980000019073486,5.150000095367432,4.949999809265137,5.199999809265137,23000
2009-02-26,5.199999809265137,5.449999809265137,5.199999809265137,5.5,14300
2009-02-27,5.420000076293945,5.400000095367432,5.329999923706055,5.5,19000
2009-03-02,5.25,5.400000095367432,5.150000095367432,5.449999809265137,14800
2009-03-03,5.010000228881836,5.28000020980835,5.0,5.5,18600
2009-03-04,5.400000095367432,5.400000095367432,5.380000114440918,5.5,30100
2009-03-05,5.400000095367432,5.449999809265137,5.099999904632568,5.449999809265137,22600
2009-03-06,5.429999828338623,5.380000114440918,5.380000114440918,5.429999828338623,13600
2009-03-09,5.380000114440918,5.380000114440918,5.380000114440918,5.46999979019165,11500
2009-03-10,5.320000171661377,5.349999904632568,5.320000171661377,5.400000095367432,3500
2009-03-11,5.400000095367432,5.25,5.25,5.400000095367432,2700
2009-03-12,5.300000190734863,5.150000095367432,5.150000095367432,5.300000190734863,7100
2009-03-13,5.150000095367432,5.099999904632568,5.019999980926514,5.349999904632568,12700
2009-03-16,5.052000045776367,5.144000053405762,5.0,5.150000095367432,7300
2009-03-17,5.099999904632568,5.050000190734863,4.909999847412109,5.099999904632568,20700
2009-03-18,4.960000038146973,4.909999847412109,4.909999847412109,5.099999904632568,13600
2009-03-19,4.849999904632568,4.849999904632568,4.5,5.389999866485596,19500
2009-03-20,4.809999942779541,5.400000095367432,4.809999942779541,5.400000095367432,8100
2009-03-23,5.409999847412109,5.449999809265137,5.400000095367432,5.480000019073486,17400
2009-03-24,5.130000114440918,5.5,5.130000114440918,5.5,15600
2009-03-25,5.5,5.599999904632568,5.5,5.599999904632568,18400
2009-03-26,5.599999904632568,5.739999771118164,5.519999980926514,5.880000114440918,15700
2009-03-27,5.860000133514404,5.769999980926514,5.710000038146973,5.880000114440918,10600
2009-03-30,5.849999904632568,5.860000133514404,5.760000228881836,5.860000133514404,4900
2009-03-31,5.71999979019165,5.480000019073486,5.349999904632568,5.800000190734863,33900
2009-04-01,5.46999979019165,4.860000133514404,4.400000095367432,5.480000019073486,51600
2009-04-02,4.860000133514404,5.090000152587891,4.619999885559082,5.099999904632568,29100
2009-04-03,5.170000076293945,5.050000190734863,5.0,5.170000076293945,4400
2009-04-06,5.099999904632568,5.099999904632568,5.050000190734863,5.25,6000
2009-04-07,5.150000095367432,4.960000038146973,4.949999809265137,5.2779998779296875,6100
2009-04-08,5.0,5.599999904632568,5.0,5.730000019073486,31000
2009-04-09,5.699999809265137,5.900000095367432,5.699999809265137,5.900000095367432,40100
2009-04-13,5.699999809265137,5.880000114440918,5.699999809265137,5.900000095367432,19800
2009-04-14,5.889999866485596,5.800000190734863,5.75,5.889999866485596,2000
2009-04-15,5.71999979019165,5.849999904632568,5.71999979019165,5.849999904632568,5400
2009-04-16,5.889999866485596,5.880000114440918,5.800000190734863,5.900000095367432,12400
2009-04-17,5.800000190734863,5.699999809265137,5.699999809265137,5.800000190734863,2900
2009-04-20,5.900000095367432,5.702000141143799,5.701000213623047,5.900000095367432,6500
2009-04-21,5.75,5.849999904632568,5.75,5.849999904632568,6900
2009-04-22,5.800000190734863,5.809999942779541,5.769999980926514,5.849999904632568,2200
2009-04-23,5.760000228881836,5.769999980926514,5.760000228881836,5.809999942779541,1800
2009-04-24,5.849999904632568,5.900000095367432,5.789999961853027,5.900000095367432,6300
2009-04-27,5.789999961853027,5.840000152587891,5.75,5.869999885559082,19800
2009-04-28,5.860000133514404,5.5,5.150000095367432,5.880000114440918,10000
2009-04-29,5.599999904632568,5.46999979019165,5.46999979019165,5.599999904632568,1500
2009-04-30,5.46999979019165,5.46999979019165,5.46999979019165,5.46999979019165,0
2009-05-01,5.389999866485596,5.699999809265137,5.389999866485596,5.889999866485596,6400
2009-05-04,5.75,5.699999809265137,5.699999809265137,5.800000190734863,9400
2009-05-05,5.619999885559082,5.539999961853027,5.400000095367432,5.75,7900
2009-05-06,5.599999904632568,5.699999809265137,5.599999904632568,5.699999809265137,2900
2009-05-07,5.690000057220459,5.599999904632568,5.550000190734863,5.690000057220459,4700
