Date,trnopen,trnclose,trnlow,trnhigh,trnvolume
2008-04-08,9.708423614501953,9.758819580078125,9.66882610321045,9.895607948303223,1274300.0
2008-04-09,9.571634292602539,9.294456481933594,9.262059211730957,9.647228240966797,2945800.0
2008-04-10,9.276457786560059,9.2008638381958,8.992080688476562,9.28365707397461,3029400.0
2008-04-11,9.085673332214355,9.06767463684082,8.974081993103027,9.323254585266113,3180800.0
2008-04-14,9.139668464660645,9.017278671264648,8.819294929504395,9.139668464660645,3250300.0
2008-04-15,9.053276062011719,9.046076774597168,8.768898963928223,9.064074516296387,2757200.0
2008-04-16,9.110871315002441,9.654427528381348,9.089272499084473,9.71202278137207,4578700.0
2008-04-17,9.596832275390625,9.3484525680542,9.226061820983887,9.643628120422363,3379200.0
2008-04-18,9.463643074035645,9.755219459533691,9.424046516418457,9.84521198272705,3953600.0
2008-04-21,9.719222068786621,9.884809494018555,9.629229545593262,9.892008781433105,2796900.0
2008-04-22,9.86681079864502,9.931605339050293,9.823614120483398,10.100791931152344,3893100.0
2008-04-23,9.974802017211914,9.805615425109863,9.719222068786621,10.064794540405273,3009100.0
2008-04-24,9.834413528442383,10.15478801727295,9.816414833068848,10.22318172454834,2820500.0
2008-04-25,10.58315372467041,10.647948265075684,10.352771759033203,10.759539604187012,4963500.0
2008-04-28,10.77033805847168,11.043916702270508,10.676745414733887,11.119510650634766,6116000.0
2008-04-29,11.108711242675781,10.921525955200195,10.878329277038574,11.288697242736816,3567200.0
2008-04-30,11.040316581726074,10.943124771118164,10.93232536315918,11.252699851989746,4207800.0
2008-05-01,11.497480392456055,12.13102912902832,11.393088340759277,12.401007652282715,15469600.0
2008-05-02,12.41900634765625,12.235421180725098,12.170626640319824,12.49100112915039,8267600.0
2008-05-05,12.311015129089355,11.87185001373291,11.724262237548828,12.311015129089355,7743100.0
2008-05-06,11.875450134277344,11.9366455078125,11.558675765991211,11.969042778015137,7463700.0
2008-05-07,11.965442657470703,11.763858795166016,11.713462829589844,12.203023910522461,3631700.0
2008-05-08,11.875450134277344,11.94384479522705,11.73866081237793,11.994240760803223,3923900.0
2008-05-09,11.915046691894531,12.048235893249512,11.803455352783203,12.203023910522461,3619200.0
2008-05-12,12.13102912902832,12.275017738342285,12.051836013793945,12.275017738342285,3072700.0
2008-05-13,12.228221893310547,12.32181453704834,12.06263542175293,12.357810974121094,3488900.0
2008-05-14,12.32901382446289,12.627789497375488,12.318214416503906,12.901368141174316,6208800.0
2008-05-15,12.660186767578125,13.498920440673828,12.660186767578125,13.67530632019043,10341700.0
2008-05-16,13.819294929504395,13.64650821685791,13.372930526733398,13.94168472290039,6657800.0
2008-05-19,13.776098251342773,13.61051082611084,13.506119728088379,13.90568733215332,5402900.0
2008-05-20,13.61051082611084,13.837292671203613,13.606911659240723,13.894888877868652,4786800.0
2008-05-21,14.269258499145508,13.916486740112305,13.858891487121582,14.510438919067383,10668900.0
2008-05-22,13.952484130859375,13.657307624816895,13.509718894958496,14.0388765335083,4966200.0
2008-05-23,13.552915573120117,13.603311538696289,13.257739067077637,13.67530632019043,3258000.0
2008-05-27,13.498920440673828,13.664506912231445,13.300935745239258,13.67530632019043,2915200.0
2008-05-28,13.729301452636719,13.884089469909668,13.678905487060547,13.948884010314941,3288600.0
2008-05-29,14.35565185546875,14.344852447509766,13.884089469909668,14.460042953491211,6827200.0
2008-05-30,14.45284366607666,14.70482349395752,14.434844970703125,14.812814712524414,6002400.0
2008-06-02,14.625630378723145,14.19366455078125,14.092872619628906,14.70482349395752,5507700.0
2008-06-03,14.323254585266113,14.323254585266113,14.013678550720215,14.398848533630371,4621500.0
2008-06-04,14.240460395812988,14.330453872680664,14.16486644744873,14.398848533630371,5384000.0
2008-06-05,14.29085636138916,14.388049125671387,14.233261108398438,14.398848533630371,7614500.0
2008-06-06,14.251259803771973,13.650108337402344,13.614110946655273,14.334053039550781,6771700.0
2008-06-09,13.750900268554688,13.93448543548584,13.67530632019043,14.006479263305664,5334600.0
2008-06-10,13.8624906539917,13.750900268554688,13.635708808898926,13.94168472290039,4223100.0
2008-06-11,13.68250560760498,13.21814250946045,13.185745239257812,13.747300148010254,5271800.0
2008-06-12,13.264938354492188,13.750900268554688,13.174945831298828,13.84449291229248,6765300.0
2008-06-13,13.848092079162598,14.03167724609375,13.776098251342773,14.118070602416992,5055700.0
2008-06-16,14.10367202758789,14.215262413024902,13.97048282623291,14.32685375213623,3632000.0
2008-06-17,14.29085636138916,13.992080688476562,13.952484130859375,14.29085636138916,4490100.0
2008-06-18,14.020878791809082,13.923686027526855,13.714902877807617,14.03167724609375,4510400.0
2008-06-19,13.923686027526855,14.22246265411377,13.858891487121582,14.323254585266113,3796100.0
2008-06-20,14.064074516296387,14.06047534942627,14.020878791809082,14.359251022338867,4438700.0
2008-06-23,14.020878791809082,13.887688636779785,13.812094688415527,14.139668464660645,3941400.0
2008-06-24,13.930885314941406,13.383728981018066,13.365730285644531,13.956083297729492,5851300.0
2008-06-25,13.412527084350586,13.52051830291748,13.412527084350586,13.704103469848633,3367500.0
2008-06-26,13.426925659179688,12.631389617919922,12.505399703979492,13.47732162475586,9063200.0
2008-06-27,12.70698356628418,12.512598991394043,12.336213111877441,12.760978698730469,7292800.0
2008-06-30,12.480201721191406,12.487401008605957,12.314615249633789,12.649388313293457,4769800.0
2008-07-01,12.29301643371582,12.203023910522461,11.843052864074707,12.41900634765625,8888800.0
2008-07-02,12.242620468139648,11.645068168640137,11.52267837524414,12.318214416503906,7303400.0
2008-07-03,11.493880271911621,11.483081817626953,11.177105903625488,11.753059387207031,4298700.0
2008-07-07,11.519078254699707,11.472282409667969,11.277897834777832,11.760259628295898,5641000.0
2008-07-08,11.497480392456055,11.78185749053955,11.087113380432129,11.803455352783203,6755300.0
2008-07-09,11.857451438903809,11.35349178314209,11.281497955322266,11.947443962097168,4306700.0
2008-07-10,11.339093208312988,11.22030258178711,10.881929397583008,11.414687156677246,6295500.0
2008-07-11,11.15550708770752,11.277897834777832,10.863930702209473,11.47948169708252,4848200.0
2008-07-14,11.44348430633545,11.357091903686523,11.079913139343262,11.627069473266602,4499800.0
2008-07-15,11.231101036071777,11.148307800292969,10.694744110107422,11.418286323547363,6420500.0
2008-07-16,11.411087036132812,11.954643249511719,11.346292495727539,11.969042778015137,7934000.0
2008-07-17,12.080633163452148,12.325413703918457,11.933045387268066,12.498200416564941,6272400.0
2008-07-18,12.2498197555542,12.70698356628418,12.087833404541016,12.746580123901367,6231900.0
2008-07-21,12.958963394165039,12.74298095703125,12.566595077514648,12.991360664367676,5112100.0
2008-07-22,12.688984870910645,13.174945831298828,12.530597686767578,13.318934440612793,6043000.0
2008-07-23,13.048955917358398,13.081353187561035,12.87617015838623,13.322534561157227,3974800.0
2008-07-24,12.958963394165039,12.120230674743652,12.06983470916748,12.958963394165039,4407300.0
2008-07-25,12.19582462310791,12.354211807250977,12.06983470916748,12.401007652282715,2361600.0
2008-07-28,12.32901382446289,12.120230674743652,12.091432571411133,12.38300895690918,2168800.0
2008-07-29,12.181425094604492,12.688984870910645,12.095032691955566,12.721382141113281,3588900.0
2008-07-30,12.67098617553711,12.699784278869629,12.278617858886719,12.865370750427246,5930500.0
2008-07-31,13.322534561157227,13.54931640625,13.171346664428711,14.168466567993164,14622300.0
2008-08-01,13.776098251342773,13.966882705688477,13.293736457824707,14.06767463684082,8705700.0
2008-08-04,13.94168472290039,13.416126251220703,13.365730285644531,14.0388765335083,5101000.0
2008-08-05,13.542116165161133,13.372930526733398,13.09935188293457,13.678905487060547,6054700.0
2008-08-06,13.210943222045898,13.711302757263184,13.178545951843262,13.711302757263184,3414200.0
2008-08-07,13.55651569366455,13.18934440612793,13.077754020690918,13.570914268493652,3978700.0
2008-08-08,13.221742630004883,13.621310234069824,13.088552474975586,13.678905487060547,3485800.0
2008-08-11,13.567314147949219,13.48452091217041,13.376529693603516,13.668106079101562,4097300.0
2008-08-12,13.462923049926758,13.203743934631348,13.102952003479004,13.524118423461914,2662200.0
2008-08-13,13.210943222045898,13.059755325317383,12.724982261657715,13.210943222045898,3474400.0
2008-08-14,12.93736457824707,13.300935745239258,12.847372055053711,13.42332649230957,2929100.0
2008-08-15,13.390928268432617,13.174945831298828,12.987760543823242,13.390928268432617,2331300.0
2008-08-18,13.178545951843262,12.886968612670898,12.782577514648438,13.178545951843262,2281800.0
2008-08-19,12.696184158325195,12.494600296020508,12.372210502624512,12.814974784851074,3231400.0
2008-08-20,12.598992347717285,12.519798278808594,12.347012519836426,12.699784278869629,2286300.0
2008-08-21,12.41900634765625,12.498200416564941,12.278617858886719,12.598992347717285,2238800.0
2008-08-22,12.566595077514648,12.692584991455078,12.55219554901123,12.796976089477539,1979000.0
2008-08-25,12.559394836425781,12.282217025756836,12.177825927734375,12.577393531799316,1837400.0
2008-08-26,12.278617858886719,12.32181453704834,12.105831146240234,12.375809669494629,1925400.0
2008-08-27,12.415407180786133,12.555795669555664,12.372210502624512,12.634988784790039,1704300.0
2008-08-28,12.642189025878906,12.980561256408691,12.642189025878906,13.023757934570312,3817500.0
2008-08-29,12.958963394165039,12.951764106750488,12.782577514648438,13.174945831298828,2725200.0
2008-09-02,13.131749153137207,12.67818546295166,12.5737943649292,13.239740371704102,3654700.0
2008-09-03,12.627789497375488,12.50899887084961,12.368610382080078,12.764578819274902,2521900.0
2008-09-04,12.401007652282715,12.008639335632324,11.789056777954102,12.476601600646973,3399700.0
2008-09-05,11.879049301147461,12.18862533569336,11.565875053405762,12.239021301269531,3783600.0
2008-09-08,12.476601600646973,11.972641944885254,11.807055473327637,12.67098617553711,4730700.0
2008-09-09,11.886249542236328,11.407487869262695,11.32469367980957,12.00503921508789,6305200.0
2008-09-10,11.51547908782959,11.76745891571045,11.472282409667969,11.951044082641602,3827500.0
2008-09-11,11.673866271972656,11.86465072631836,11.306695938110352,11.882649421691895,2770800.0
2008-09-12,11.73866081237793,11.969042778015137,11.623470306396484,12.156227111816406,2946900.0
2008-09-15,11.346292495727539,11.407487869262695,11.346292495727539,11.969042778015137,3281900.0
2008-09-16,11.087113380432129,11.821454048156738,10.96832275390625,11.925846099853516,4512600.0
2008-09-17,11.6126708984375,11.195104598999023,11.083513259887695,11.771058082580566,10615800.0
2008-09-18,11.162707328796387,11.241900444030762,10.08999252319336,11.601871490478516,12904100.0
2008-09-19,11.778257369995117,11.68466567993164,11.087113380432129,12.134629249572754,5007300.0
2008-09-22,11.565875053405762,10.9755220413208,10.914326667785645,11.756659507751465,3175500.0
2008-09-23,10.910727500915527,11.02951717376709,10.791936874389648,11.281497955322266,2768300.0
2008-09-24,11.159107208251953,10.7991361618042,10.734341621398926,11.249099731445312,3550600.0
2008-09-25,10.881929397583008,11.112311363220215,10.8135347366333,11.231101036071777,2716900.0
2008-09-26,10.788336753845215,10.820734024047852,10.712742805480957,10.93952465057373,2983300.0
2008-09-29,10.601151466369629,9.48884105682373,9.272858619689941,10.601151466369629,7986200.0
2008-09-30,9.65082836151123,9.262059211730957,8.984881401062012,9.694024085998535,9544900.0
2008-10-01,9.330453872680664,9.110871315002441,8.902088165283203,9.449244499206543,6146300.0
2008-10-02,9.064074516296387,7.195824146270752,7.18142557144165,9.064074516296387,14112800.0
2008-10-03,7.27141809463501,7.678185939788818,7.27141809463501,7.958963394165039,18804300.0
2008-10-06,7.45500373840332,7.3974080085754395,6.691864490509033,7.45500373840332,10662500.0
2008-10-07,7.462203025817871,6.749460220336914,6.670266151428223,7.757379531860352,8539300.0
2008-10-08,6.580273628234863,6.846652030944824,6.335493087768555,7.113030910491943,10603600.0
2008-10-09,7.041036605834961,6.576673984527588,6.331893444061279,7.195824146270752,7877300.0
2008-10-10,6.151907920837402,6.954643726348877,6.087112903594971,6.954643726348877,10170000.0
2008-10-13,7.739380836486816,8.146148681640625,7.303815841674805,8.146148681640625,7870900.0
2008-10-14,9.3484525680542,8.318934440612793,7.919366359710693,9.564435005187988,18174800.0
2008-10-15,8.272138595581055,7.30741548538208,7.300216197967529,8.279337882995605,6901900.0
2008-10-16,7.555795669555664,7.85457181930542,6.839452743530273,7.948163986206055,9965500.0
2008-10-17,7.512598991394043,7.670986175537109,7.415406703948975,7.984161376953125,7113300.0
2008-10-20,7.804175853729248,7.926565647125244,7.624189853668213,8.275737762451172,5358500.0
2008-10-21,7.919366359710693,7.624189853668213,7.487401008605957,8.13534927368164,5094900.0
2008-10-22,7.537796974182129,6.868250370025635,6.555075645446777,7.537796974182129,7200900.0
2008-10-23,6.965442657470703,6.396688461303711,6.137508869171143,6.965442657470703,6926700.0
2008-10-24,5.608351230621338,6.123110294342041,5.417566776275635,6.360691070556641,6886400.0
2008-10-27,5.96832275390625,5.871130466461182,5.860331058502197,6.331893444061279,4855100.0
2008-10-28,6.119510650634766,5.997120380401611,5.5363569259643555,6.173506259918213,6475200.0
2008-10-29,6.108711242675781,6.587472915649414,5.802735805511475,7.098632335662842,8129300.0
2008-10-30,7.023038387298584,5.989920616149902,5.863930702209473,7.095032215118408,10919200.0
2008-10-31,6.0763139724731445,6.0763139724731445,5.856731414794922,6.303095817565918,6875600.0
2008-11-03,6.148308277130127,6.364290714263916,6.148308277130127,6.598272323608398,5831000.0
2008-11-04,6.9690423011779785,6.677465915679932,6.580273628234863,7.18142557144165,7230600.0
2008-11-05,6.641468524932861,6.2131028175354,6.148308277130127,6.641468524932861,3873600.0
2008-11-06,6.148308277130127,5.727141857147217,5.709143161773682,6.295896530151367,4800900.0
2008-11-07,5.80633544921875,5.809935092926025,5.637148857116699,5.997120380401611,3391900.0
2008-11-10,5.986320972442627,5.737940788269043,5.662346839904785,6.141108512878418,3947800.0
2008-11-11,5.665946960449219,5.565154552459717,5.251979827880859,5.7667388916015625,7800900.0
2008-11-12,5.403167724609375,5.028797626495361,5.003599643707275,5.442764759063721,6427700.0
2008-11-13,4.956803321838379,5.629949569702148,4.758819103240967,5.712742805480957,6518000.0
2008-11-14,5.507559299468994,5.01439905166626,5.007199287414551,5.507559299468994,4570600.0
2008-11-17,5.0215983390808105,5.0467963218688965,4.935204982757568,5.197984218597412,4515900.0
2008-11-18,5.039597034454346,4.967602729797363,4.697624206542969,5.129589557647705,4203700.0
2008-11-19,4.964003086090088,4.348452091217041,4.348452091217041,4.996400356292725,3418300.0
2008-11-20,4.161267280578613,3.6501080989837646,3.6393089294433594,4.31965446472168,9184600.0
2008-11-21,3.7077033519744873,3.704103708267212,3.362131118774414,3.729301691055298,7868700.0
2008-11-24,4.110871315002441,4.582433223724365,3.9344851970672607,4.6436285972595215,9244400.0
2008-11-25,4.679625511169434,4.848812103271484,4.355651378631592,4.87401008605957,5746600.0
2008-11-26,4.72642183303833,5.320374488830566,4.611231327056885,5.417566776275635,5780500.0
2008-11-28,5.197984218597412,5.352771759033203,5.154787540435791,5.3815693855285645,2663500.0
2008-12-01,5.1403889656066895,4.366450786590576,4.362851142883301,5.205183506011963,4629000.0
2008-12-02,4.499639987945557,4.85241174697876,4.442044734954834,4.877609729766846,4262000.0
2008-12-03,4.679625511169434,5.0,4.640028953552246,5.161986827850342,3890000.0
2008-12-04,4.895608425140381,4.57883358001709,4.424046039581299,5.093592643737793,4086700.0
2008-12-05,4.499639987945557,4.823614120483398,4.258459091186523,4.8596110343933105,4118400.0
2008-12-08,5.003599643707275,5.395968437194824,5.003599643707275,5.748740196228027,5527700.0
2008-12-09,5.359971046447754,5.230381488800049,5.0467963218688965,5.363570690155029,4140300.0
2008-12-10,5.298776149749756,5.313174724578857,5.197984218597412,5.442764759063721,4419500.0
2008-12-11,5.309575080871582,5.043196678161621,4.935204982757568,5.471562385559082,3823100.0
2008-12-12,4.87401008605957,5.266378879547119,4.72642183303833,5.305975437164307,3387200.0
2008-12-15,5.327573776245117,4.974802017211914,4.899208068847656,5.453563690185547,3279700.0
2008-12-16,5.035996913909912,5.331173419952393,4.971202373504639,5.352771759033203,3182500.0
2008-12-17,5.165586948394775,5.705543518066406,5.129589557647705,5.874730110168457,3915900.0
2008-12-18,5.777537822723389,5.525557994842529,5.3815693855285645,5.849532127380371,3653100.0
2008-12-19,5.590352535247803,5.56875467300415,5.367170810699463,5.651547908782959,4750100.0
2008-12-22,5.565154552459717,5.2951765060424805,5.143988609313965,5.575953960418701,2882200.0
2008-12-23,5.2879767417907715,5.161986827850342,5.017998695373535,5.442764759063721,2790200.0
2008-12-24,5.161986827850342,5.223182201385498,5.043196678161621,5.2699785232543945,833100.0
2008-12-26,5.233981132507324,5.3995680809021,5.165586948394775,5.435564994812012,1265100.0
2008-12-29,5.316774845123291,5.284377098083496,5.129589557647705,5.446364402770996,1787100.0
2008-12-30,5.316774845123291,5.3995680809021,5.27357816696167,5.3995680809021,2450500.0
2008-12-31,5.403167724609375,5.6731462478637695,5.352771759033203,5.763138771057129,3077200.0
2009-01-02,5.701943874359131,6.151907920837402,5.687544822692871,6.2562994956970215,3773100.0
2009-01-05,6.364290714263916,6.19150447845459,6.090712547302246,6.3750901222229,4282300.0
2009-01-06,6.249100208282471,6.443484306335449,6.119510650634766,6.511878967285156,3803900.0
2009-01-07,6.299496173858643,6.004319667816162,5.809935092926025,6.393088340759277,4692300.0
2009-01-08,5.957523345947266,6.112310886383057,5.7667388916015625,6.173506259918213,4479800.0
2009-01-09,6.151907920837402,5.687544822692871,5.647948265075684,6.151907920837402,5295400.0
2009-01-12,5.745140552520752,5.291576862335205,5.194384574890137,5.878329753875732,3793100.0
2009-01-13,5.226781845092773,5.136788845062256,5.017998695373535,5.334773063659668,3831100.0
2009-01-14,5.039597034454346,4.8596110343933105,4.827213764190674,5.1151909828186035,4869800.0
2009-01-15,4.863211154937744,4.856011390686035,4.535637378692627,4.9784016609191895,4755900.0
2009-01-16,5.007199287414551,4.845212459564209,4.636429309844971,5.11159086227417,3997300.0
2009-01-20,4.794816493988037,4.517638683319092,4.478041648864746,4.827213764190674,4063900.0
2009-01-21,4.650827884674072,4.7984161376953125,4.553635597229004,4.816414833068848,3229400.0
2009-01-22,4.7300214767456055,4.679625511169434,4.553635597229004,4.838013172149658,3347500.0
2009-01-23,4.499639987945557,4.672426223754883,4.470842361450195,4.780417442321777,3623300.0
2009-01-26,4.74082088470459,4.676025867462158,4.57883358001709,4.895608425140381,2621300.0
2009-01-27,4.7372212409973145,4.794816493988037,4.679625511169434,4.8596110343933105,1939900.0
2009-01-28,4.7984161376953125,4.7300214767456055,4.5500359535217285,4.989201068878174,6074400.0
2009-01-29,4.557235240936279,4.388049125671387,4.330453395843506,4.564435005187988,5168700.0
2009-01-30,4.3268537521362305,4.143268585205078,4.092872619628906,4.388049125671387,5886300.0
2009-02-02,4.049675941467285,4.017278671264648,3.8876888751983643,4.107271194458008,2959700.0
2009-02-03,4.056875228881836,4.035277366638184,3.92008638381958,4.082073211669922,2683300.0
2009-02-04,4.03167724609375,4.100071907043457,3.9812815189361572,4.265658855438232,3198900.0
2009-02-05,4.038877010345459,4.168466567993164,3.9236860275268555,4.226061820983887,3399700.0
2009-02-06,4.175665855407715,4.409647464752197,4.139668941497803,4.46724271774292,3446700.0
2009-02-09,4.478041648864746,4.388049125671387,4.287257194519043,4.510439395904541,3185800.0
2009-02-10,4.323254108428955,4.128869533538818,4.082073211669922,4.4816412925720215,3632800.0
2009-02-11,4.17926549911499,4.028077602386475,3.952483892440796,4.236861228942871,2849700.0
2009-02-12,3.9344851970672607,4.110871315002441,3.851691961288452,4.136069297790527,5133700.0
2009-02-13,4.103671550750732,4.096472263336182,4.03167724609375,4.236861228942871,4275900.0
2009-02-17,3.9848811626434326,3.754499673843384,3.7185025215148926,3.995680332183838,4875700.0
2009-02-18,3.7796976566314697,3.696904182434082,3.5637149810791016,3.833693265914917,5850200.0
2009-02-19,3.7437005043029785,3.1749460697174072,3.138948917388916,3.8804895877838135,8360400.0
2009-02-20,3.0993521213531494,3.0129590034484863,2.8833694458007812,3.146148204803467,7150600.0
2009-02-23,3.102951765060425,2.822174310684204,2.811375141143799,3.189344882965088,6227400.0
2009-02-24,2.8509719371795654,2.9877610206604004,2.7465803623199463,3.020158290863037,7063900.0
2009-02-25,3.0057594776153564,2.7645788192749023,2.660187244415283,3.0057594776153564,9487700.0
2009-02-26,2.804175615310669,2.6709864139556885,2.660187244415283,2.8761699199676514,6032700.0
2009-02-27,2.6025917530059814,2.6565873622894287,2.5233981609344482,2.7465803623199463,7863100.0
2009-03-02,2.588192939758301,2.3542115688323975,2.332613468170166,2.6349892616271973,7264200.0
2009-03-03,2.401007890701294,2.3290135860443115,2.2930166721343994,2.4226062297821045,5875500.0
2009-03-04,2.4838013648986816,2.616990566253662,2.4478042125701904,2.703383684158325,7367800.0
2009-03-05,2.5665946006774902,2.401007890701294,2.383009433746338,2.5773937702178955,11259200.0
2009-03-06,2.42620587348938,2.419006586074829,2.3218142986297607,2.548596143722534,6352700.0
2009-03-09,2.3902087211608887,2.5233981609344482,2.3866090774536133,2.649388074874878,6105200.0
2009-03-10,2.6637868881225586,2.951763868331909,2.588192939758301,2.96616268157959,11304000.0
2009-03-11,3.027357816696167,2.897768259048462,2.786177158355713,3.0921525955200195,7590600.0
2009-03-12,2.8869690895080566,3.0489561557769775,2.7141828536987305,3.077753782272339,8724300.0
2009-03-13,3.0813534259796143,2.976961851119995,2.9049675464630127,3.1497480869293213,4774500.0
2009-03-16,3.0309574604034424,2.96616268157959,2.951763868331909,3.1533477306365967,4128400.0
2009-03-17,2.9877610206604004,3.1281497478485107,2.8617711067199707,3.131749391555786,4583700.0
2009-03-18,3.0561554431915283,3.3333332538604736,2.951763868331909,3.3477320671081543,5872100.0
2009-03-19,3.2397408485412598,3.2289416790008545,3.146148204803467,3.412527084350586,5232600.0
2009-03-20,3.268538475036621,3.077753782272339,2.948164224624634,3.326133966445923,5698800.0
