Date,dinopen,dinclose,dinlow,dinhigh,dinvolume
2008-09-17,17.209999084472656,19.25,16.889999389648438,19.25,500600.0
2008-09-18,18.959999084472656,20.0,18.959999084472656,22.0,801700.0
2008-09-19,22.709999084472656,20.600000381469727,19.809999465942383,25.149999618530273,690600.0
2008-09-22,20.329999923706055,19.639999389648438,19.579999923706055,21.280000686645508,226800.0
2008-09-23,19.389999389648438,18.719999313354492,17.579999923706055,19.420000076293945,292400.0
2008-09-24,18.719999313354492,17.770000457763672,16.299999237060547,18.719999313354492,316700.0
2008-09-25,17.950000762939453,18.719999313354492,17.950000762939453,19.25,94800.0
2008-09-26,18.360000610351562,18.09000015258789,17.290000915527344,18.809999465942383,313100.0
2008-09-29,17.889999389648438,15.899999618530273,15.15999984741211,19.34000015258789,400900.0
2008-09-30,16.149999618530273,16.860000610351562,15.949999809265137,17.329999923706055,387800.0
2008-10-01,16.899999618530273,16.969999313354492,16.059999465942383,17.260000228881836,189600.0
2008-10-02,16.549999237060547,16.100000381469727,15.210000038146973,16.90999984741211,193200.0
2008-10-03,16.389999389648438,14.029999732971191,14.0,16.389999389648438,391900.0
2008-10-06,14.050000190734863,13.449999809265137,12.880000114440918,14.09000015258789,443000.0
2008-10-07,13.6899995803833,12.40999984741211,12.3100004196167,13.6899995803833,261800.0
2008-10-08,11.869999885559082,12.420000076293945,11.479999542236328,13.1899995803833,354600.0
2008-10-09,12.710000038146973,9.25,9.0,12.9399995803833,488200.0
2008-10-10,7.869999885559082,11.130000114440918,7.099999904632568,11.25,730300.0
2008-10-13,11.979999542236328,11.1899995803833,10.65999984741211,12.800000190734863,109000.0
2008-10-14,12.100000381469727,9.989999771118164,9.760000228881836,12.149999618530273,451300.0
2008-10-15,9.699999809265137,8.0,8.0,9.920000076293945,395600.0
2008-10-16,8.289999961853027,8.989999771118164,7.809999942779541,9.489999771118164,310800.0
2008-10-17,9.0,9.84000015258789,8.369999885559082,12.0,416100.0
2008-10-20,9.949999809265137,9.720000267028809,9.100000381469727,11.899999618530273,247300.0
2008-10-21,9.520000457763672,8.539999961853027,8.369999885559082,10.020000457763672,246200.0
2008-10-22,8.859999656677246,7.860000133514404,7.309999942779541,8.859999656677246,270800.0
2008-10-23,7.96999979019165,7.25,6.650000095367432,8.170000076293945,359900.0
2008-10-24,7.03000020980835,6.150000095367432,6.130000114440918,7.03000020980835,432500.0
2008-10-27,6.179999828338623,9.0600004196167,5.650000095367432,11.899999618530273,1672700.0
2008-10-28,9.210000038146973,18.299999237060547,9.210000038146973,18.6200008392334,2330800.0
2008-10-29,16.459999084472656,17.18000030517578,15.8100004196167,18.299999237060547,826000.0
2008-10-30,17.1299991607666,16.860000610351562,16.239999771118164,18.600000381469727,410400.0
2008-10-31,16.239999771118164,18.030000686645508,15.789999961853027,18.030000686645508,447900.0
2008-11-03,18.010000228881836,17.18000030517578,16.3700008392334,18.010000228881836,382900.0
2008-11-04,17.059999465942383,15.720000267028809,15.699999809265137,17.25,369500.0
2008-11-05,15.720000267028809,14.0,13.720000267028809,16.34000015258789,323300.0
2008-11-06,14.470000267028809,13.329999923706055,12.899999618530273,14.5,277500.0
2008-11-07,13.520000457763672,13.489999771118164,13.199999809265137,14.0600004196167,163000.0
2008-11-10,13.84000015258789,12.350000381469727,12.220000267028809,13.90999984741211,192600.0
2008-11-11,12.25,12.550000190734863,12.130000114440918,12.989999771118164,305700.0
2008-11-12,11.979999542236328,12.460000038146973,10.789999961853027,12.579999923706055,275700.0
2008-11-13,12.520000457763672,14.739999771118164,11.109999656677246,14.739999771118164,412900.0
2008-11-14,14.40999984741211,12.140000343322754,11.619999885559082,14.40999984741211,346300.0
2008-11-17,12.319999694824219,11.649999618530273,10.550000190734863,12.65999984741211,327100.0
