Date,pureopen,pureclose,purelow,purehigh,purevolume
2008-02-15,44.47999954223633,44.31999969482422,44.08000183105469,44.63999938964844,12700
2008-02-19,44.400001525878906,44.400001525878906,44.15999984741211,44.79999923706055,8300
2008-02-20,44.47999954223633,42.0,40.79999923706055,44.47999954223633,23700
2008-02-21,42.0,42.560001373291016,42.0,43.279998779296875,6000
2008-02-22,42.08000183105469,43.84000015258789,42.08000183105469,45.20000076293945,6400
2008-02-25,44.08000183105469,45.20000076293945,44.0,45.36000061035156,12100
2008-02-26,45.119998931884766,40.959999084472656,40.959999084472656,45.119998931884766,20900
2008-02-27,40.08000183105469,37.91999816894531,37.68000030517578,40.2400016784668,52200
2008-02-28,37.91999816894531,36.0,34.08000183105469,38.0,36500
2008-02-29,35.68000030517578,38.63999938964844,35.68000030517578,39.599998474121094,22600
2008-03-03,38.720001220703125,39.36000061035156,37.84000015258789,40.31999969482422,14800
2008-03-04,38.79999923706055,38.720001220703125,38.08000183105469,39.599998474121094,16700
2008-03-05,38.560001373291016,36.959999084472656,36.79999923706055,38.560001373291016,29800
2008-03-06,39.20000076293945,35.20000076293945,34.08000183105469,39.20000076293945,40300
2008-03-07,34.0,33.119998931884766,32.0,35.20000076293945,62300
2008-03-10,33.439998626708984,32.79999923706055,32.0,34.08000183105469,18900
2008-03-11,32.560001373291016,32.79999923706055,32.400001525878906,33.439998626708984,42600
2008-03-12,32.79999923706055,32.79999923706055,32.08000183105469,33.91999816894531,24400
2008-03-13,32.79999923706055,33.20000076293945,32.2400016784668,33.36000061035156,34300
2008-03-14,33.36000061035156,33.599998474121094,32.79999923706055,34.79999923706055,9600
2008-03-17,33.52000045776367,29.200000762939453,28.639999389648438,33.599998474121094,29300
2008-03-18,28.639999389648438,29.1200008392334,20.639999389648438,30.399999618530273,116400
2008-03-19,27.520000457763672,26.799999237060547,26.639999389648438,28.399999618530273,13200
2008-03-20,27.200000762939453,38.0,26.799999237060547,38.400001525878906,21700
2008-03-24,36.400001525878906,40.0,36.400001525878906,40.400001525878906,24900
2008-03-25,40.08000183105469,41.119998931884766,39.599998474121094,42.0,24500
2008-03-26,40.79999923706055,39.599998474121094,39.20000076293945,40.79999923706055,16500
2008-03-27,39.439998626708984,41.599998474121094,35.7599983215332,42.0,29400
2008-03-28,41.599998474121094,45.119998931884766,41.599998474121094,45.20000076293945,19800
2008-03-31,45.52000045776367,48.79999923706055,45.439998626708984,51.20000076293945,63000
2008-04-01,49.20000076293945,50.0,47.36000061035156,50.0,23600
2008-04-02,51.20000076293945,51.040000915527344,47.439998626708984,51.20000076293945,9900
2008-04-03,51.20000076293945,48.0,45.599998474121094,51.20000076293945,30000
2008-04-04,48.0,45.599998474121094,45.599998474121094,48.15999984741211,17700
2008-04-07,46.560001373291016,42.0,38.0,47.599998474121094,27800
2008-04-08,44.08000183105469,41.20000076293945,40.0,44.15999984741211,16700
2008-04-09,40.720001220703125,39.279998779296875,38.880001068115234,40.79999923706055,14600
2008-04-10,38.880001068115234,38.15999984741211,38.0,39.84000015258789,10700
2008-04-11,38.400001525878906,38.0,37.20000076293945,38.400001525878906,16800
2008-04-14,38.63999938964844,36.79999923706055,36.79999923706055,38.63999938964844,4100
2008-04-15,36.0,37.279998779296875,36.0,41.68000030517578,12500
2008-04-16,38.31999969482422,38.0,37.20000076293945,39.439998626708984,7500
2008-04-17,37.599998474121094,37.599998474121094,36.0,38.0,7300
2008-04-18,37.91999816894531,38.400001525878906,37.20000076293945,38.63999938964844,7500
2008-04-21,38.720001220703125,37.599998474121094,37.20000076293945,38.720001220703125,6900
2008-04-22,38.63999938964844,38.720001220703125,38.47999954223633,40.0,6700
2008-04-23,39.599998474121094,39.36000061035156,38.0,41.20000076293945,13900
2008-04-24,40.880001068115234,40.47999954223633,38.2400016784668,40.880001068115234,7200
2008-04-25,40.79999923706055,39.68000030517578,38.08000183105469,40.79999923706055,10500
2008-04-28,40.0,40.0,39.36000061035156,40.0,3800
2008-04-29,39.91999816894531,38.79999923706055,38.47999954223633,40.0,6400
2008-04-30,40.0,37.439998626708984,37.20000076293945,40.0,9400
2008-05-01,37.52000045776367,36.880001068115234,36.0,39.040000915527344,18500
2008-05-02,37.52000045776367,37.119998931884766,36.79999923706055,37.599998474121094,4100
2008-05-05,36.79999923706055,36.31999969482422,36.0,36.880001068115234,8100
2008-05-06,36.0,38.959999084472656,36.0,39.68000030517578,15500
2008-05-07,39.84000015258789,39.84000015258789,39.36000061035156,40.08000183105469,17900
2008-05-08,39.84000015258789,40.0,39.599998474121094,40.15999984741211,24000
2008-05-09,39.279998779296875,40.08000183105469,39.279998779296875,40.15999984741211,10600
2008-05-12,40.08000183105469,39.52000045776367,38.0,40.08000183105469,4900
2008-05-13,38.400001525878906,38.959999084472656,38.0,40.0,7300
2008-05-14,38.880001068115234,36.959999084472656,36.880001068115234,39.599998474121094,7900
2008-05-15,36.720001220703125,36.79999923706055,36.2400016784668,37.599998474121094,6600
2008-05-16,36.720001220703125,37.119998931884766,36.400001525878906,37.119998931884766,7300
2008-05-19,37.119998931884766,36.31999969482422,36.08000183105469,37.84000015258789,5400
2008-05-20,36.400001525878906,36.79999923706055,36.31999969482422,37.119998931884766,5800
2008-05-21,37.040000915527344,36.15999984741211,36.15999984741211,37.599998474121094,6400
2008-05-22,36.08000183105469,34.79999923706055,34.560001373291016,36.15999984741211,13000
2008-05-23,34.79999923706055,34.47999954223633,33.599998474121094,35.119998931884766,7600
2008-05-27,34.31999969482422,33.68000030517578,33.279998779296875,35.119998931884766,11400
2008-05-28,34.0,32.0,32.0,34.0,17200
2008-05-29,32.15999984741211,34.880001068115234,32.15999984741211,35.119998931884766,14400
2008-05-30,35.52000045776367,34.79999923706055,34.15999984741211,35.599998474121094,7300
2008-06-02,34.400001525878906,33.279998779296875,33.20000076293945,34.400001525878906,4500
2008-06-03,34.63999938964844,33.84000015258789,33.279998779296875,34.63999938964844,3800
2008-06-04,33.84000015258789,33.84000015258789,33.20000076293945,34.63999938964844,2900
2008-06-05,33.439998626708984,34.31999969482422,33.20000076293945,34.31999969482422,7900
2008-06-06,34.63999938964844,33.040000915527344,33.040000915527344,34.63999938964844,6100
2008-06-09,33.36000061035156,34.31999969482422,33.040000915527344,34.560001373291016,10100
2008-06-10,33.84000015258789,34.2400016784668,33.599998474121094,34.400001525878906,2800
2008-06-11,33.68000030517578,33.040000915527344,32.959999084472656,34.880001068115234,5500
2008-06-12,33.119998931884766,32.959999084472656,32.959999084472656,33.439998626708984,6100
2008-06-13,34.15999984741211,33.599998474121094,32.400001525878906,34.2400016784668,11300
2008-06-16,33.599998474121094,33.20000076293945,33.20000076293945,34.2400016784668,3800
2008-06-17,33.119998931884766,32.47999954223633,32.47999954223633,34.2400016784668,5900
2008-06-18,32.63999938964844,33.91999816894531,32.560001373291016,34.2400016784668,4400
2008-06-19,32.79999923706055,33.52000045776367,32.79999923706055,33.84000015258789,4800
2008-06-20,33.599998474121094,32.0,32.0,33.599998474121094,7500
2008-06-23,32.0,31.600000381469727,30.799999237060547,32.47999954223633,4600
2008-06-24,31.920000076293945,31.760000228881836,30.799999237060547,32.0,8000
2008-06-25,31.920000076293945,32.880001068115234,31.84000015258789,33.599998474121094,10200
2008-06-26,32.880001068115234,33.119998931884766,32.79999923706055,33.91999816894531,7800
2008-06-27,33.119998931884766,33.279998779296875,32.47999954223633,34.0,19100
2008-06-30,32.959999084472656,32.0,31.440000534057617,33.91999816894531,9700
2008-07-01,31.280000686645508,30.959999084472656,30.239999771118164,32.560001373291016,10300
2008-07-02,30.959999084472656,32.560001373291016,30.719999313354492,33.52000045776367,8800
2008-07-03,32.15999984741211,31.760000228881836,31.280000686645508,32.400001525878906,5800
2008-07-07,32.47999954223633,31.600000381469727,31.200000762939453,33.20000076293945,5600
2008-07-08,32.0,30.719999313354492,30.639999389648438,32.0,6500
2008-07-09,31.040000915527344,31.200000762939453,30.719999313354492,31.920000076293945,8500
2008-07-10,31.1200008392334,36.880001068115234,31.1200008392334,36.880001068115234,35000
2008-07-11,37.68000030517578,36.15999984741211,35.599998474121094,37.68000030517578,15200
2008-07-14,37.52000045776367,39.7599983215332,36.79999923706055,40.0,19700
2008-07-15,40.0,39.439998626708984,38.47999954223633,40.0,8500
2008-07-16,37.52000045776367,38.959999084472656,37.52000045776367,40.0,9700
2008-07-17,38.720001220703125,40.0,37.599998474121094,40.0,12300
2008-07-18,39.599998474121094,43.439998626708984,39.20000076293945,44.15999984741211,44600
2008-07-21,43.7599983215332,41.439998626708984,41.20000076293945,43.91999816894531,14300
2008-07-22,41.599998474121094,41.439998626708984,40.79999923706055,42.2400016784668,8400
2008-07-23,41.36000061035156,40.0,39.279998779296875,41.91999816894531,14000
2008-07-24,40.0,41.68000030517578,39.599998474121094,43.68000030517578,22700
2008-07-25,41.7599983215332,41.119998931884766,40.79999923706055,42.400001525878906,13300
2008-07-28,41.84000015258789,39.20000076293945,39.20000076293945,41.84000015258789,12400
2008-07-29,39.20000076293945,40.0,39.20000076293945,40.400001525878906,11000
2008-07-30,39.7599983215332,40.400001525878906,39.52000045776367,40.560001373291016,5700
2008-07-31,40.0,41.7599983215332,40.0,43.040000915527344,11000
2008-08-01,42.0,41.119998931884766,40.31999969482422,42.2400016784668,7200
2008-08-04,41.599998474121094,41.439998626708984,40.79999923706055,41.599998474121094,4200
2008-08-05,43.36000061035156,41.52000045776367,40.400001525878906,43.36000061035156,10800
2008-08-06,41.20000076293945,40.47999954223633,40.0,41.279998779296875,3900
2008-08-07,40.79999923706055,40.0,39.68000030517578,40.79999923706055,6900
2008-08-08,39.84000015258789,40.08000183105469,39.68000030517578,40.31999969482422,5400
2008-08-11,39.7599983215332,40.0,39.439998626708984,40.0,5700
2008-08-12,40.0,39.7599983215332,39.599998474121094,40.15999984741211,1500
2008-08-13,39.599998474121094,38.720001220703125,38.400001525878906,39.599998474121094,13900
2008-08-14,38.400001525878906,37.040000915527344,37.040000915527344,38.720001220703125,15500
2008-08-15,37.68000030517578,35.91999816894531,34.79999923706055,37.68000030517578,8000
2008-08-18,39.91999816894531,39.36000061035156,35.91999816894531,40.47999954223633,15000
2008-08-19,38.959999084472656,36.720001220703125,34.959999084472656,39.119998931884766,13000
2008-08-20,37.68000030517578,37.36000061035156,35.84000015258789,37.7599983215332,4100
2008-08-21,37.91999816894531,36.2400016784668,36.0,37.91999816894531,2700
2008-08-22,36.31999969482422,36.0,36.0,36.400001525878906,5600
2008-08-25,36.31999969482422,35.20000076293945,34.79999923706055,36.31999969482422,4300
2008-08-26,35.279998779296875,34.720001220703125,34.720001220703125,35.599998474121094,4600
2008-08-27,35.20000076293945,37.20000076293945,35.040000915527344,38.959999084472656,46400
2008-08-28,36.959999084472656,35.68000030517578,35.599998474121094,37.68000030517578,5000
2008-08-29,35.279998779296875,36.31999969482422,35.279998779296875,37.439998626708984,6200
2008-09-02,36.720001220703125,36.560001373291016,36.15999984741211,36.720001220703125,5500
2008-09-03,36.560001373291016,36.08000183105469,36.08000183105469,36.720001220703125,3700
2008-09-04,36.15999984741211,34.880001068115234,34.880001068115234,36.560001373291016,6000
2008-09-05,34.720001220703125,35.20000076293945,34.47999954223633,35.20000076293945,5900
2008-09-08,35.20000076293945,33.7599983215332,33.7599983215332,35.20000076293945,4000
2008-09-09,33.84000015258789,32.15999984741211,28.799999237060547,33.84000015258789,26700
2008-09-10,31.760000228881836,32.0,28.559999465942383,32.400001525878906,12400
2008-09-11,31.84000015258789,30.959999084472656,29.68000030517578,31.84000015258789,10900
2008-09-12,31.1200008392334,29.84000015258789,28.079999923706055,31.1200008392334,11300
2008-09-15,30.0,28.799999237060547,28.079999923706055,30.0,10000
2008-09-16,28.079999923706055,29.200000762939453,28.079999923706055,30.399999618530273,6700
2008-09-17,29.200000762939453,29.520000457763672,29.200000762939453,30.639999389648438,16000
2008-09-18,30.639999389648438,32.08000183105469,28.799999237060547,32.08000183105469,11500
2008-09-19,31.040000915527344,30.799999237060547,30.719999313354492,32.0,5700
2008-09-22,30.639999389648438,30.399999618530273,30.0,31.200000762939453,6500
2008-09-23,30.0,30.0,29.200000762939453,31.760000228881836,7700
2008-09-24,29.920000076293945,29.1200008392334,28.959999084472656,31.1200008392334,3900
2008-09-25,28.719999313354492,28.959999084472656,28.079999923706055,30.0,4800
2008-09-26,28.15999984741211,28.559999465942383,27.600000381469727,28.639999389648438,4800
2008-09-29,29.520000457763672,25.600000381469727,22.15999984741211,29.520000457763672,11200
2008-09-30,25.600000381469727,25.360000610351562,22.559999465942383,25.600000381469727,23800
2008-10-01,25.360000610351562,25.360000610351562,23.920000076293945,26.399999618530273,11600
2008-10-02,24.799999237060547,25.68000030517578,24.799999237060547,26.31999969482422,10200
2008-10-03,24.959999084472656,27.200000762939453,24.959999084472656,27.600000381469727,15800
2008-10-06,27.200000762939453,27.040000915527344,24.0,27.200000762939453,19500
2008-10-07,26.8799991607666,24.0,22.639999389648438,26.8799991607666,18500
2008-10-08,23.280000686645508,23.920000076293945,21.1200008392334,24.0,17600
2008-10-09,24.0,22.399999618530273,20.559999465942383,24.959999084472656,11600
2008-10-10,20.8799991607666,19.68000030517578,15.279999732971191,21.84000015258789,29700
2008-10-13,22.639999389648438,22.239999771118164,20.399999618530273,22.639999389648438,12100
2008-10-14,22.959999084472656,23.760000228881836,22.399999618530273,24.959999084472656,12200
2008-10-15,20.799999237060547,22.719999313354492,20.799999237060547,22.799999237060547,7900
2008-10-16,23.520000457763672,22.719999313354492,18.0,23.84000015258789,7100
2008-10-17,23.1200008392334,24.799999237060547,21.600000381469727,25.600000381469727,16700
2008-10-20,25.68000030517578,26.399999618530273,23.84000015258789,27.600000381469727,11200
2008-10-21,26.959999084472656,25.760000228881836,24.239999771118164,26.959999084472656,10400
2008-10-22,25.600000381469727,23.600000381469727,23.360000610351562,28.0,8900
2008-10-23,23.440000534057617,23.440000534057617,23.280000686645508,24.079999923706055,6100
2008-10-24,25.600000381469727,24.0,18.0,25.600000381469727,10800
2008-10-27,24.479999542236328,24.15999984741211,23.360000610351562,24.719999313354492,5600
2008-10-28,24.559999465942383,23.600000381469727,23.520000457763672,24.559999465942383,7000
2008-10-29,24.0,25.200000762939453,23.68000030517578,26.0,10500
2008-10-30,25.600000381469727,26.15999984741211,25.040000915527344,27.200000762939453,9800
2008-10-31,26.0,28.0,26.0,28.0,12100
2008-11-03,28.0,29.200000762939453,27.360000610351562,29.200000762939453,13800
2008-11-04,29.200000762939453,29.1200008392334,28.8799991607666,29.760000228881836,8100
2008-11-05,28.799999237060547,28.559999465942383,28.079999923706055,29.440000534057617,6500
2008-11-06,28.079999923706055,26.0,25.280000686645508,28.079999923706055,6700
2008-11-07,26.799999237060547,27.200000762939453,25.520000457763672,27.84000015258789,5600
2008-11-10,28.0,26.399999618530273,25.280000686645508,28.0,3200
2008-11-11,25.600000381469727,25.200000762939453,24.559999465942383,25.600000381469727,4700
2008-11-12,24.559999465942383,25.1200008392334,24.559999465942383,25.600000381469727,3100
2008-11-13,24.799999237060547,23.68000030517578,23.600000381469727,24.959999084472656,13500
2008-11-14,23.200000762939453,22.799999237060547,22.719999313354492,25.1200008392334,9200
2008-11-17,22.799999237060547,21.600000381469727,20.799999237060547,22.799999237060547,11300
2008-11-18,21.440000534057617,21.600000381469727,20.0,21.600000381469727,8700
2008-11-19,21.600000381469727,20.239999771118164,20.0,21.600000381469727,3000
2008-11-20,19.280000686645508,17.68000030517578,16.399999618530273,19.760000228881836,18300
2008-11-21,18.399999618530273,17.1200008392334,15.600000381469727,18.399999618530273,19300
2008-11-24,16.8799991607666,18.0,16.8799991607666,18.399999618530273,9200
2008-11-25,16.8799991607666,16.479999542236328,16.479999542236328,20.399999618530273,25900
2008-11-26,16.799999237060547,19.84000015258789,16.799999237060547,20.0,12700
2008-11-28,21.440000534057617,21.200000762939453,19.440000534057617,21.440000534057617,8600
2008-12-01,23.920000076293945,22.0,21.84000015258789,24.0,28000
2008-12-02,22.959999084472656,22.31999969482422,21.200000762939453,23.200000762939453,12300
2008-12-03,22.31999969482422,26.719999313354492,22.31999969482422,26.719999313354492,25400
2008-12-04,26.31999969482422,26.399999618530273,26.079999923706055,28.079999923706055,22000
2008-12-05,26.0,29.68000030517578,26.0,29.84000015258789,16900
2008-12-08,30.479999542236328,31.200000762939453,30.479999542236328,32.15999984741211,23300
2008-12-09,31.760000228881836,31.360000610351562,31.1200008392334,32.79999923706055,19900
2008-12-10,31.600000381469727,31.920000076293945,30.399999618530273,32.0,14000
2008-12-11,30.0,29.200000762939453,26.479999542236328,30.799999237060547,21900
2008-12-12,26.479999542236328,26.15999984741211,26.0,28.719999313354492,18400
2008-12-15,26.399999618530273,25.68000030517578,24.639999389648438,27.920000076293945,5800
2008-12-16,25.520000457763672,26.639999389648438,25.1200008392334,27.520000457763672,9800
2008-12-17,25.920000076293945,25.920000076293945,25.040000915527344,26.399999618530273,5500
2008-12-18,26.31999969482422,24.719999313354492,24.079999923706055,26.31999969482422,9800
2008-12-19,25.040000915527344,24.239999771118164,24.0,25.040000915527344,9900
2008-12-22,24.15999984741211,24.15999984741211,23.760000228881836,25.040000915527344,15900
2008-12-23,24.399999618530273,24.639999389648438,24.0,25.040000915527344,4900
2008-12-24,24.8799991607666,24.399999618530273,24.079999923706055,24.8799991607666,1100
2008-12-26,24.639999389648438,24.15999984741211,23.040000915527344,24.639999389648438,9700
2008-12-29,24.31999969482422,24.399999618530273,23.600000381469727,24.639999389648438,12100
2008-12-30,24.559999465942383,24.719999313354492,24.31999969482422,25.200000762939453,5100
2008-12-31,24.559999465942383,24.639999389648438,24.399999618530273,25.280000686645508,15100
2009-01-02,24.719999313354492,28.959999084472656,24.719999313354492,28.959999084472656,16800
2009-01-05,28.799999237060547,27.600000381469727,27.1200008392334,29.1200008392334,15800
2009-01-06,28.239999771118164,29.200000762939453,27.68000030517578,29.520000457763672,15400
2009-01-07,28.799999237060547,27.200000762939453,26.719999313354492,28.799999237060547,11300
2009-01-08,26.719999313354492,26.799999237060547,24.799999237060547,27.200000762939453,15200
2009-01-09,26.079999923706055,26.079999923706055,26.0,29.920000076293945,8800
2009-01-12,26.0,23.920000076293945,23.600000381469727,26.239999771118164,12200
2009-01-13,23.440000534057617,24.399999618530273,23.440000534057617,25.200000762939453,3400
2009-01-14,23.440000534057617,24.0,23.440000534057617,24.639999389648438,9600
2009-01-15,23.600000381469727,23.84000015258789,22.479999542236328,24.399999618530273,6000
2009-01-16,24.799999237060547,24.079999923706055,23.200000762939453,24.799999237060547,10100
2009-01-20,24.399999618530273,23.520000457763672,23.200000762939453,24.399999618530273,7700
2009-01-21,23.280000686645508,23.040000915527344,22.639999389648438,24.799999237060547,12000
2009-01-22,23.1200008392334,22.8799991607666,22.559999465942383,23.920000076293945,8600
2009-01-23,22.799999237060547,21.600000381469727,21.280000686645508,22.799999237060547,11900
2009-01-26,21.280000686645508,21.040000915527344,20.719999313354492,22.559999465942383,4700
2009-01-27,20.719999313354492,21.84000015258789,20.719999313354492,22.479999542236328,9900
2009-01-28,22.0,21.600000381469727,21.600000381469727,22.559999465942383,7600
2009-01-29,22.0,20.959999084472656,20.799999237060547,22.0,4600
2009-01-30,21.440000534057617,20.799999237060547,20.479999542236328,21.440000534057617,2900
2009-02-02,20.399999618530273,19.920000076293945,19.200000762939453,20.479999542236328,9100
2009-02-03,19.280000686645508,19.68000030517578,18.479999542236328,19.68000030517578,8000
2009-02-04,19.440000534057617,20.31999969482422,19.440000534057617,21.920000076293945,6600
2009-02-05,21.600000381469727,20.0,19.600000381469727,21.600000381469727,9100
2009-02-06,21.1200008392334,20.959999084472656,19.760000228881836,21.1200008392334,25900
2009-02-09,20.399999618530273,19.1200008392334,18.559999465942383,20.399999618530273,12900
2009-02-10,18.559999465942383,17.440000534057617,17.280000686645508,18.959999084472656,15600
2009-02-11,19.84000015258789,15.84000015258789,14.800000190734863,19.84000015258789,23900
2009-02-12,16.079999923706055,16.399999618530273,15.520000457763672,17.600000381469727,40800
2009-02-13,16.239999771118164,15.920000076293945,15.680000305175781,16.239999771118164,6500
2009-02-17,15.600000381469727,15.279999732971191,15.279999732971191,15.84000015258789,9000
2009-02-18,15.199999809265137,14.640000343322754,14.5600004196167,15.4399995803833,6200
2009-02-19,15.680000305175781,16.31999969482422,14.720000267028809,16.959999084472656,33600
2009-02-20,16.0,14.479999542236328,14.399999618530273,16.0,30000
2009-02-23,14.399999618530273,15.920000076293945,14.399999618530273,16.719999313354492,17700
2009-02-24,15.600000381469727,15.920000076293945,15.199999809265137,16.399999618530273,14200
2009-02-25,15.119999885559082,15.84000015258789,15.119999885559082,16.15999984741211,7300
2009-02-26,15.600000381469727,16.479999542236328,15.600000381469727,16.799999237060547,14600
2009-02-27,17.920000076293945,20.639999389648438,16.31999969482422,22.0,23500
2009-03-02,20.719999313354492,19.520000457763672,16.8799991607666,20.719999313354492,16400
2009-03-03,17.68000030517578,17.84000015258789,17.68000030517578,19.040000915527344,8700
2009-03-04,17.84000015258789,19.040000915527344,17.84000015258789,19.200000762939453,12700
2009-03-05,18.399999618530273,18.079999923706055,17.84000015258789,19.200000762939453,12400
2009-03-06,17.200000762939453,17.760000228881836,16.639999389648438,17.760000228881836,11500
2009-03-09,17.040000915527344,17.440000534057617,16.8799991607666,18.0,3300
2009-03-10,17.440000534057617,18.479999542236328,17.440000534057617,19.200000762939453,9300
2009-03-11,18.399999618530273,17.68000030517578,17.360000610351562,18.479999542236328,6600
2009-03-12,17.68000030517578,17.200000762939453,17.200000762939453,17.84000015258789,4700
2009-03-13,17.200000762939453,15.279999732971191,14.5600004196167,17.200000762939453,27400
2009-03-16,15.199999809265137,14.880000114440918,14.880000114440918,15.520000457763672,10800
2009-03-17,14.960000038146973,14.800000190734863,14.5600004196167,15.039999961853027,7300
2009-03-18,14.800000190734863,13.680000305175781,13.600000381469727,14.800000190734863,15300
2009-03-19,13.680000305175781,13.4399995803833,13.4399995803833,14.0,8200
2009-03-20,13.4399995803833,14.0,13.199999809265137,14.079999923706055,8400
2009-03-23,13.680000305175781,16.079999923706055,13.680000305175781,16.15999984741211,21700
2009-03-24,15.600000381469727,15.279999732971191,15.279999732971191,16.079999923706055,10800
2009-03-25,15.84000015258789,16.079999923706055,15.600000381469727,16.8799991607666,22300
2009-03-26,16.079999923706055,17.280000686645508,15.680000305175781,17.280000686645508,10300
2009-03-27,17.440000534057617,16.239999771118164,16.15999984741211,17.440000534057617,10000
2009-03-30,16.15999984741211,15.359999656677246,15.199999809265137,16.31999969482422,4600
2009-03-31,15.359999656677246,15.520000457763672,15.359999656677246,15.760000228881836,8800
2009-04-01,16.15999984741211,15.600000381469727,15.359999656677246,16.15999984741211,3700
2009-04-02,15.359999656677246,16.0,15.359999656677246,16.31999969482422,10400
2009-04-03,15.680000305175781,15.520000457763672,14.880000114440918,15.920000076293945,9200
2009-04-06,15.279999732971191,14.479999542236328,14.399999618530273,15.4399995803833,10200
2009-04-07,14.479999542236328,14.0,13.84000015258789,14.479999542236328,12400
2009-04-08,14.0,15.359999656677246,14.0,16.15999984741211,11000
2009-04-09,15.920000076293945,15.600000381469727,15.4399995803833,15.920000076293945,4900
2009-04-13,16.0,14.880000114440918,14.800000190734863,16.0,14000
2009-04-14,14.479999542236328,13.520000457763672,13.199999809265137,14.479999542236328,14300
2009-04-15,13.199999809265137,13.84000015258789,13.119999885559082,13.84000015258789,8000
2009-04-16,14.5600004196167,13.760000228881836,13.600000381469727,14.640000343322754,4900
2009-04-17,13.600000381469727,14.0,13.520000457763672,14.319999694824219,3200
2009-04-20,14.319999694824219,13.600000381469727,13.600000381469727,14.399999618530273,2500
2009-04-21,13.84000015258789,13.920000076293945,13.600000381469727,14.079999923706055,2800
2009-04-22,13.600000381469727,13.600000381469727,13.520000457763672,13.920000076293945,6000
2009-04-23,13.84000015258789,14.0,13.279999732971191,14.640000343322754,7300
2009-04-24,13.760000228881836,14.800000190734863,13.279999732971191,15.600000381469727,8000
2009-04-27,22.799999237060547,23.1200008392334,20.079999923706055,25.520000457763672,244600
2009-04-28,25.040000915527344,21.920000076293945,20.15999984741211,25.040000915527344,136000
2009-04-29,21.520000457763672,18.15999984741211,18.0,21.600000381469727,69400
2009-04-30,19.1200008392334,16.559999465942383,16.399999618530273,19.1200008392334,32900
2009-05-01,16.559999465942383,17.68000030517578,16.559999465942383,18.639999389648438,22200
2009-05-04,17.68000030517578,19.440000534057617,17.68000030517578,19.520000457763672,22400
2009-05-05,19.520000457763672,19.360000610351562,17.600000381469727,19.84000015258789,25300
2009-05-06,19.200000762939453,17.84000015258789,17.600000381469727,19.200000762939453,21200
2009-05-07,18.15999984741211,18.31999969482422,18.15999984741211,19.360000610351562,23700
2009-05-08,16.399999618530273,17.520000457763672,16.399999618530273,18.239999771118164,16000
2009-05-11,16.959999084472656,17.280000686645508,16.799999237060547,17.440000534057617,9800
2009-05-12,17.200000762939453,20.31999969482422,16.799999237060547,20.399999618530273,33700
2009-05-13,20.239999771118164,18.719999313354492,18.719999313354492,20.799999237060547,17300
2009-05-14,17.520000457763672,17.600000381469727,17.520000457763672,18.559999465942383,12300
