Date,frgiopen,frgiclose,frgilow,frgihigh,frgivolume
2014-06-05,41.459999084472656,42.150001525878906,40.7400016784668,42.25,142000
2014-06-06,42.40999984741211,42.68000030517578,42.04999923706055,42.880001068115234,176700
2014-06-09,42.52000045776367,43.099998474121094,42.380001068115234,43.25,130700
2014-06-10,42.880001068115234,43.380001068115234,42.58000183105469,43.7400016784668,254100
2014-06-11,43.029998779296875,43.470001220703125,43.029998779296875,44.349998474121094,627900
2014-06-12,43.34000015258789,42.220001220703125,41.70000076293945,43.34000015258789,382100
2014-06-13,42.220001220703125,42.04999923706055,41.02000045776367,42.220001220703125,273700
2014-06-16,41.90999984741211,42.54999923706055,41.470001220703125,42.61000061035156,152600
2014-06-17,42.40999984741211,43.38999938964844,42.09000015258789,43.529998779296875,159100
2014-06-18,43.29999923706055,44.060001373291016,42.45000076293945,44.279998779296875,214800
2014-06-19,44.04999923706055,44.31999969482422,43.40999984741211,44.560001373291016,267900
2014-06-20,44.52000045776367,44.880001068115234,43.869998931884766,45.04999923706055,314600
2014-06-23,44.939998626708984,45.45000076293945,44.36000061035156,45.5,224200
2014-06-24,45.5099983215332,45.04999923706055,44.97999954223633,46.13999938964844,221000
2014-06-25,44.93000030517578,45.88999938964844,44.56999969482422,46.0099983215332,211100
2014-06-26,46.279998779296875,46.25,45.459999084472656,46.47999954223633,142200
2014-06-27,45.90999984741211,46.310001373291016,45.75,46.47999954223633,772000
2014-06-30,46.31999969482422,46.40999984741211,45.619998931884766,46.5,355800
2014-07-01,46.619998931884766,46.58000183105469,46.36000061035156,47.43000030517578,207600
2014-07-02,46.58000183105469,46.40999984741211,46.04999923706055,46.83000183105469,192200
2014-07-03,46.59000015258789,46.560001373291016,46.279998779296875,46.68000030517578,81400
2014-07-07,46.36000061035156,45.849998474121094,45.630001068115234,46.36000061035156,252600
2014-07-08,45.689998626708984,44.29999923706055,44.150001525878906,45.689998626708984,502100
2014-07-09,44.45000076293945,45.16999816894531,44.209999084472656,45.310001373291016,190800
2014-07-10,43.95000076293945,44.68000030517578,43.95000076293945,45.47999954223633,217600
2014-07-11,44.709999084472656,44.52000045776367,44.2400016784668,45.04999923706055,81500
2014-07-14,45.060001373291016,45.31999969482422,44.560001373291016,45.400001525878906,292600
2014-07-15,45.290000915527344,44.779998779296875,44.41999816894531,45.5099983215332,234700
2014-07-16,45.08000183105469,44.33000183105469,44.0,45.209999084472656,171000
2014-07-17,44.86000061035156,45.0,44.779998779296875,45.310001373291016,480600
2014-07-18,44.93000030517578,44.150001525878906,43.939998626708984,45.439998626708984,273600
2014-07-21,43.849998474121094,42.84000015258789,42.79999923706055,44.2599983215332,286200
2014-07-22,43.11000061035156,42.15999984741211,42.0099983215332,43.54999923706055,435700
2014-07-23,42.18000030517578,43.0,41.70000076293945,43.59000015258789,199100
2014-07-24,43.20000076293945,44.439998626708984,43.06999969482422,44.709999084472656,364600
2014-07-25,44.040000915527344,44.470001220703125,43.58000183105469,44.65999984741211,292500
2014-07-28,44.54999923706055,44.68000030517578,44.290000915527344,44.84000015258789,222200
2014-07-29,44.77000045776367,46.09000015258789,44.77000045776367,46.33000183105469,259100
2014-07-30,46.45000076293945,46.060001373291016,45.7599983215332,46.75,197200
2014-07-31,45.459999084472656,45.380001068115234,45.33000183105469,45.95000076293945,235600
2014-08-01,45.52000045776367,45.27000045776367,44.65999984741211,46.0099983215332,287700
2014-08-04,45.529998779296875,45.58000183105469,44.779998779296875,46.0099983215332,237300
2014-08-05,45.380001068115234,45.2599983215332,45.0,45.77000045776367,297800
2014-08-06,44.75,47.11000061035156,43.33000183105469,48.560001373291016,873000
2014-08-07,47.45000076293945,47.060001373291016,46.72999954223633,48.900001525878906,292600
2014-08-08,47.400001525878906,48.560001373291016,47.279998779296875,49.220001220703125,347800
2014-08-11,48.9900016784668,49.58000183105469,48.83000183105469,50.029998779296875,382500
2014-08-12,49.439998626708984,48.72999954223633,48.400001525878906,49.56999969482422,192100
