Date,trtopen,trtclose,trtlow,trthigh,trtvolume
2008-03-03,5.329999923706055,5.349999904632568,5.059999942779541,5.5,17000.0
2008-03-04,5.389999866485596,5.369999885559082,5.25,5.489999771118164,31500.0
2008-03-05,5.400000095367432,5.639999866485596,5.369999885559082,5.639999866485596,23700.0
2008-03-06,5.679999828338623,5.619999885559082,5.5,5.690000057220459,26700.0
2008-03-07,5.599999904632568,5.630000114440918,5.53000020980835,5.659999847412109,20900.0
2008-03-10,5.579999923706055,5.429999828338623,5.429999828338623,5.679999828338623,30200.0
2008-03-11,5.579999923706055,5.5,5.400000095367432,5.650000095367432,31600.0
2008-03-12,5.440000057220459,5.690000057220459,5.400000095367432,5.78000020980835,25800.0
2008-03-13,5.710000038146973,5.800000190734863,5.400000095367432,5.929999828338623,23300.0
2008-03-14,5.940000057220459,5.570000171661377,5.570000171661377,5.960000038146973,43200.0
2008-03-17,5.619999885559082,5.599999904632568,5.53000020980835,5.75,42700.0
2008-03-18,5.739999771118164,5.789999961853027,5.619999885559082,5.800000190734863,16500.0
2008-03-19,5.650000095367432,5.710000038146973,5.650000095367432,5.900000095367432,15100.0
2008-03-20,5.679999828338623,5.75,5.550000190734863,5.889999866485596,6900.0
2008-03-24,5.860000133514404,5.829999923706055,5.75,5.889999866485596,10400.0
2008-03-25,5.75,5.880000114440918,5.650000095367432,5.880000114440918,10700.0
2008-03-26,5.900000095367432,5.989999771118164,5.78000020980835,5.989999771118164,11700.0
2008-03-27,5.989999771118164,6.25,5.900000095367432,6.25,11000.0
2008-03-28,6.329999923706055,6.349999904632568,6.119999885559082,6.440000057220459,22300.0
2008-03-31,6.449999809265137,6.349999904632568,5.869999885559082,6.449999809265137,18200.0
2008-04-01,6.389999866485596,6.360000133514404,6.340000152587891,6.5,4200.0
2008-04-02,6.349999904632568,6.239999771118164,6.239999771118164,6.349999904632568,2800.0
2008-04-03,6.199999809265137,5.420000076293945,5.300000190734863,6.28000020980835,75400.0
2008-04-04,5.449999809265137,5.650000095367432,5.329999923706055,5.690000057220459,18100.0
2008-04-07,5.820000171661377,5.800000190734863,5.579999923706055,5.820000171661377,5200.0
2008-04-08,5.699999809265137,5.699999809265137,5.519999980926514,5.75,17500.0
2008-04-09,5.599999904632568,5.809999942779541,5.599999904632568,5.809999942779541,6800.0
2008-04-10,5.849999904632568,5.840000152587891,5.550000190734863,5.860000133514404,11200.0
2008-04-11,5.75,5.78000020980835,5.599999904632568,5.900000095367432,4900.0
2008-04-14,5.78000020980835,5.849999904632568,5.5,5.949999809265137,13600.0
2008-04-15,5.599999904632568,5.929999828338623,5.599999904632568,6.139999866485596,9800.0
2008-04-16,5.829999923706055,5.769999980926514,5.679999828338623,6.0,5500.0
2008-04-17,5.670000076293945,5.980000019073486,5.639999866485596,5.980000019073486,7900.0
2008-04-18,5.989999771118164,6.28000020980835,5.75,6.28000020980835,8200.0
2008-04-21,6.289999961853027,6.239999771118164,6.150000095367432,6.289999961853027,6000.0
2008-04-22,6.150000095367432,6.179999828338623,5.75,6.179999828338623,11000.0
2008-04-23,6.0,6.489999771118164,5.849999904632568,6.489999771118164,16700.0
2008-04-24,6.25,6.5,6.099999904632568,6.5,16400.0
2008-04-25,6.46999979019165,6.480000019073486,6.369999885559082,6.539999961853027,9200.0
2008-04-28,6.550000190734863,6.489999771118164,6.349999904632568,6.550000190734863,5300.0
2008-04-29,6.579999923706055,6.449999809265137,6.21999979019165,6.579999923706055,9300.0
2008-04-30,6.5,6.429999828338623,6.28000020980835,6.5,1400.0
2008-05-01,6.369999885559082,6.400000095367432,6.110000133514404,6.420000076293945,7200.0
2008-05-02,6.320000171661377,6.5,6.320000171661377,6.5,17700.0
2008-05-05,6.570000171661377,6.269999980926514,6.199999809265137,6.579999923706055,5700.0
2008-05-06,6.300000190734863,6.420000076293945,6.260000228881836,6.5,9600.0
2008-05-07,6.539999961853027,6.480000019073486,6.199999809265137,6.539999961853027,5200.0
2008-05-08,6.5,6.46999979019165,6.349999904632568,6.5,5800.0
2008-05-09,6.46999979019165,6.400000095367432,6.400000095367432,6.5,3400.0
2008-05-12,6.489999771118164,6.039999961853027,6.039999961853027,6.5,3600.0
2008-05-13,6.039999961853027,6.25,5.829999923706055,6.5,6500.0
2008-05-14,6.349999904632568,5.78000020980835,5.75,6.389999866485596,7100.0
2008-05-15,5.71999979019165,5.329999923706055,5.150000095367432,5.71999979019165,64400.0
2008-05-16,5.389999866485596,5.230000019073486,5.170000076293945,5.389999866485596,18500.0
2008-05-19,5.289999961853027,6.349999904632568,5.260000228881836,6.349999904632568,19900.0
2008-05-20,6.059999942779541,6.190000057220459,5.75,6.230000019073486,7400.0
2008-05-21,6.070000171661377,5.5,5.449999809265137,6.150000095367432,9600.0
2008-05-22,5.349999904632568,5.889999866485596,5.349999904632568,5.949999809265137,5500.0
2008-05-23,5.800000190734863,5.800000190734863,5.650000095367432,5.800000190734863,3900.0
2008-05-27,5.650000095367432,5.5,5.5,5.670000076293945,3300.0
2008-05-28,5.199999809265137,5.590000152587891,5.199999809265137,5.800000190734863,4900.0
2008-05-29,5.559999942779541,5.349999904632568,5.199999809265137,5.570000171661377,20600.0
2008-05-30,5.489999771118164,5.630000114440918,5.360000133514404,5.650000095367432,14500.0
2008-06-02,5.690000057220459,5.699999809265137,5.599999904632568,5.71999979019165,6000.0
2008-06-03,5.75,5.920000076293945,5.71999979019165,6.0,8400.0
2008-06-04,5.849999904632568,5.53000020980835,5.53000020980835,5.849999904632568,4500.0
2008-06-05,5.400000095367432,5.329999923706055,5.150000095367432,5.5,15000.0
2008-06-06,5.369999885559082,5.400000095367432,5.309999942779541,5.480000019073486,6400.0
2008-06-09,5.460000038146973,5.630000114440918,5.400000095367432,5.650000095367432,5600.0
2008-06-10,5.5,5.510000228881836,5.5,5.599999904632568,1700.0
2008-06-11,5.329999923706055,5.349999904632568,5.329999923706055,5.420000076293945,2900.0
2008-06-12,5.349999904632568,5.400000095367432,5.199999809265137,5.440000057220459,7600.0
2008-06-13,5.309999942779541,5.25,5.150000095367432,5.309999942779541,29500.0
2008-06-16,5.300000190734863,5.400000095367432,5.260000228881836,5.400000095367432,4000.0
2008-06-17,5.389999866485596,5.340000152587891,5.300000190734863,5.449999809265137,5700.0
2008-06-18,5.340000152587891,5.400000095367432,5.340000152587891,5.409999847412109,5000.0
2008-06-19,5.349999904632568,5.21999979019165,5.150000095367432,5.400000095367432,5600.0
2008-06-20,5.130000114440918,5.349999904632568,5.130000114440918,5.449999809265137,2100.0
2008-06-23,5.289999961853027,5.25,5.21999979019165,5.289999961853027,1600.0
2008-06-24,5.25,5.150000095367432,5.099999904632568,5.25,10000.0
2008-06-25,5.159999847412109,5.199999809265137,5.110000133514404,5.199999809265137,7700.0
2008-06-26,5.349999904632568,5.150000095367432,5.150000095367432,5.349999904632568,3200.0
2008-06-27,5.110000133514404,5.159999847412109,5.019999980926514,5.199999809265137,6900.0
2008-06-30,5.21999979019165,5.079999923706055,5.050000190734863,5.21999979019165,800.0
2008-07-01,5.010000228881836,5.099999904632568,5.0,5.119999885559082,3900.0
2008-07-02,5.050000190734863,5.099999904632568,5.0,5.099999904632568,7900.0
2008-07-03,5.010000228881836,4.869999885559082,4.869999885559082,5.010000228881836,7900.0
2008-07-07,4.849999904632568,4.869999885559082,4.849999904632568,4.949999809265137,3500.0
2008-07-08,4.849999904632568,5.0,4.849999904632568,5.199999809265137,2500.0
2008-07-09,5.050000190734863,5.150000095367432,4.900000095367432,5.199999809265137,6100.0
2008-07-10,5.150000095367432,5.03000020980835,4.590000152587891,5.300000190734863,24400.0
2008-07-11,4.829999923706055,4.809999942779541,4.809999942779541,5.0,1500.0
2008-07-14,4.849999904632568,4.760000228881836,4.699999809265137,4.849999904632568,3600.0
2008-07-15,4.710000038146973,4.849999904632568,4.699999809265137,4.849999904632568,2700.0
2008-07-16,4.75,4.710000038146973,4.699999809265137,4.949999809265137,2300.0
2008-07-17,4.800000190734863,4.849999904632568,4.739999771118164,5.0,5700.0
2008-07-18,4.800000190734863,5.019999980926514,4.789999961853027,5.099999904632568,3400.0
2008-07-21,4.960000038146973,4.800000190734863,4.71999979019165,5.0,3100.0
2008-07-22,4.849999904632568,4.849999904632568,4.849999904632568,4.929999828338623,19800.0
2008-07-23,4.900000095367432,4.849999904632568,4.849999904632568,5.0,2900.0
2008-07-24,4.900000095367432,4.949999809265137,4.900000095367432,5.0,8200.0
2008-07-25,5.050000190734863,5.0,4.949999809265137,5.099999904632568,4300.0
2008-07-28,5.0,5.0,4.849999904632568,5.0,1700.0
2008-07-29,5.0,5.090000152587891,4.849999904632568,5.090000152587891,2200.0
2008-07-30,5.0,5.0,5.0,5.150000095367432,5800.0
2008-07-31,5.0,5.079999923706055,4.900000095367432,5.079999923706055,6000.0
2008-08-01,4.900000095367432,4.920000076293945,4.900000095367432,5.050000190734863,4100.0
2008-08-04,5.0,5.0,4.949999809265137,5.019999980926514,54100.0
2008-08-05,5.0,5.179999828338623,4.949999809265137,5.179999828338623,6800.0
2008-08-06,5.010000228881836,4.989999771118164,4.949999809265137,5.010000228881836,8600.0
2008-08-07,4.989999771118164,5.099999904632568,4.989999771118164,5.099999904632568,2300.0
2008-08-08,4.960000038146973,5.059999942779541,4.949999809265137,5.079999923706055,3000.0
2008-08-11,5.0,5.150000095367432,5.0,5.269999980926514,7200.0
2008-08-12,5.150000095367432,5.21999979019165,5.150000095367432,5.230000019073486,3600.0
2008-08-13,5.210000038146973,5.269999980926514,5.210000038146973,5.269999980926514,700.0
2008-08-14,5.199999809265137,5.199999809265137,5.199999809265137,5.289999961853027,5600.0
2008-08-15,5.199999809265137,5.239999771118164,5.199999809265137,5.239999771118164,2700.0
2008-08-18,5.179999828338623,5.159999847412109,5.150000095367432,5.179999828338623,14000.0
2008-08-19,5.0,5.150000095367432,5.0,5.150000095367432,2900.0
2008-08-20,5.150000095367432,5.199999809265137,5.150000095367432,5.199999809265137,1000.0
2008-08-21,5.150000095367432,5.230000019073486,5.150000095367432,5.239999771118164,3500.0
2008-08-22,5.260000228881836,5.300000190734863,5.25,5.300000190734863,900.0
2008-08-25,5.190000057220459,5.300000190734863,5.190000057220459,5.300000190734863,900.0
2008-08-26,5.300000190734863,5.300000190734863,5.210000038146973,5.329999923706055,8900.0
2008-08-27,5.300000190734863,5.300000190734863,5.300000190734863,5.300000190734863,1500.0
2008-08-28,5.260000228881836,5.210000038146973,5.210000038146973,5.380000114440918,15300.0
2008-08-29,5.300000190734863,5.380000114440918,5.300000190734863,5.380000114440918,2200.0
2008-09-02,5.300000190734863,5.349999904632568,5.300000190734863,5.349999904632568,7300.0
2008-09-03,5.300000190734863,5.349999904632568,5.300000190734863,5.349999904632568,900.0
2008-09-04,5.349999904632568,5.360000133514404,5.349999904632568,5.360000133514404,1100.0
2008-09-05,5.28000020980835,5.300000190734863,5.28000020980835,5.349999904632568,4000.0
2008-09-08,5.300000190734863,5.289999961853027,5.289999961853027,5.349999904632568,4600.0
2008-09-09,5.309999942779541,5.369999885559082,5.300000190734863,5.380000114440918,1800.0
2008-09-10,5.380000114440918,5.380000114440918,5.380000114440918,5.380000114440918,600.0
2008-09-11,5.380000114440918,5.400000095367432,5.300000190734863,5.400000095367432,2500.0
2008-09-12,5.389999866485596,5.579999923706055,5.389999866485596,5.630000114440918,2100.0
2008-09-15,5.21999979019165,5.610000133514404,5.21999979019165,5.610000133514404,5400.0
2008-09-16,5.400000095367432,5.449999809265137,5.300000190734863,5.550000190734863,3600.0
2008-09-17,5.309999942779541,4.949999809265137,4.949999809265137,5.579999923706055,10300.0
2008-09-18,4.800000190734863,4.570000171661377,4.309999942779541,4.900000095367432,9500.0
2008-09-19,4.610000133514404,4.78000020980835,4.599999904632568,4.949999809265137,8200.0
2008-09-22,4.840000152587891,4.949999809265137,4.800000190734863,5.0,1300.0
2008-09-23,4.800000190734863,4.800000190734863,4.650000095367432,4.800000190734863,700.0
2008-09-24,4.800000190734863,4.449999809265137,4.449999809265137,4.800000190734863,3200.0
2008-09-25,4.400000095367432,4.25,4.150000095367432,4.449999809265137,10100.0
2008-09-26,3.8499999046325684,4.039999961853027,3.8299999237060547,4.039999961853027,35100.0
2008-09-29,3.890000104904175,3.5999999046325684,3.5199999809265137,4.150000095367432,39800.0
2008-09-30,2.759999990463257,3.5899999141693115,2.759999990463257,3.640000104904175,19100.0
2008-10-01,3.6700000762939453,3.559999942779541,3.5199999809265137,3.6700000762939453,17100.0
2008-10-02,3.859999895095825,3.5,3.5,3.859999895095825,10700.0
2008-10-03,3.490000009536743,3.4200000762939453,3.4200000762939453,3.700000047683716,4500.0
2008-10-06,3.4800000190734863,3.2200000286102295,3.119999885559082,3.4800000190734863,19000.0
2008-10-07,3.200000047683716,3.0199999809265137,3.0199999809265137,3.200000047683716,11200.0
2008-10-08,3.0199999809265137,2.930000066757202,2.7699999809265137,3.0199999809265137,17600.0
2008-10-09,2.799999952316284,2.799999952316284,2.7200000286102295,3.0999999046325684,4300.0
2008-10-10,2.5299999713897705,2.7200000286102295,2.5,2.75,8900.0
2008-10-13,2.799999952316284,2.680000066757202,2.619999885559082,2.9000000953674316,15400.0
2008-10-14,2.690000057220459,2.630000114440918,2.630000114440918,2.9000000953674316,9600.0
2008-10-15,2.5,2.4700000286102295,2.4000000953674316,2.619999885559082,9900.0
2008-10-16,2.5999999046325684,2.5399999618530273,2.5,2.9000000953674316,11800.0
2008-10-17,2.4600000381469727,2.549999952316284,2.3499999046325684,2.549999952316284,13300.0
2008-10-20,2.6700000762939453,2.75,2.5,2.75,2500.0
2008-10-21,2.5999999046325684,2.700000047683716,2.5999999046325684,2.700000047683716,5400.0
2008-10-22,2.690000057220459,2.6500000953674316,2.6500000953674316,2.8499999046325684,6600.0
2008-10-23,2.75,2.5999999046325684,2.4000000953674316,2.75,6500.0
2008-10-24,2.450000047683716,2.5799999237060547,2.450000047683716,2.5799999237060547,2000.0
2008-10-27,2.4600000381469727,2.3499999046325684,2.299999952316284,2.490000009536743,5600.0
2008-10-28,2.309999942779541,2.2300000190734863,2.1600000858306885,2.3399999141693115,3800.0
2008-10-29,2.259999990463257,2.3499999046325684,2.1500000953674316,2.3499999046325684,2100.0
2008-10-30,2.2200000286102295,2.1500000953674316,2.1500000953674316,2.3399999141693115,9300.0
2008-10-31,2.2300000190734863,2.1700000762939453,2.0999999046325684,2.25,15500.0
2008-11-03,2.1600000858306885,2.7200000286102295,2.1600000858306885,2.75,18400.0
2008-11-04,2.6600000858306885,2.5999999046325684,2.559999942779541,2.75,12700.0
2008-11-05,2.6500000953674316,2.640000104904175,2.5199999809265137,2.680000066757202,3600.0
2008-11-06,2.630000114440918,2.7799999713897705,2.569999933242798,2.880000114440918,7900.0
2008-11-07,3.0,2.9000000953674316,2.75,3.0,6800.0
2008-11-10,2.8499999046325684,2.9800000190734863,2.8499999046325684,3.180000066757202,6200.0
2008-11-11,3.0,2.609999895095825,2.25,3.049999952316284,50100.0
2008-11-12,2.5,2.2899999618530273,2.2899999618530273,2.5,9300.0
2008-11-13,2.2899999618530273,2.2899999618530273,2.2899999618530273,2.5,7300.0
2008-11-14,2.180000066757202,2.259999990463257,2.109999895095825,2.4100000858306885,11500.0
2008-11-17,2.299999952316284,2.0,2.0,2.5199999809265137,26500.0
2008-11-18,2.049999952316284,1.899999976158142,1.899999976158142,2.069999933242798,12000.0
2008-11-19,1.7999999523162842,1.850000023841858,1.7999999523162842,1.9500000476837158,2600.0
2008-11-20,1.9299999475479126,1.9500000476837158,1.75,1.9500000476837158,4000.0
2008-11-21,1.7999999523162842,1.6100000143051147,1.5299999713897705,1.9500000476837158,32800.0
2008-11-24,1.559999942779541,1.9199999570846558,1.559999942779541,1.9299999475479126,9200.0
2008-11-25,1.9500000476837158,1.899999976158142,1.649999976158142,1.9600000381469727,7000.0
2008-11-26,1.899999976158142,2.0199999809265137,1.8700000047683716,2.0799999237060547,6300.0
2008-11-28,2.049999952316284,1.9299999475479126,1.9299999475479126,2.1500000953674316,1400.0
2008-12-01,1.7699999809265137,1.840000033378601,1.7699999809265137,2.049999952316284,3300.0
2008-12-02,1.850000023841858,1.809999942779541,1.809999942779541,1.940000057220459,2900.0
2008-12-03,1.8200000524520874,1.850000023841858,1.8200000524520874,1.899999976158142,900.0
2008-12-04,1.840000033378601,1.7899999618530273,1.7699999809265137,1.840000033378601,2500.0
2008-12-05,1.7999999523162842,1.850000023841858,1.7899999618530273,1.8799999952316284,4500.0
2008-12-08,1.9500000476837158,1.7999999523162842,1.7999999523162842,1.9500000476837158,3300.0
2008-12-09,1.8200000524520874,1.8700000047683716,1.8200000524520874,1.9500000476837158,8700.0
2008-12-10,1.899999976158142,1.9500000476837158,1.899999976158142,2.069999933242798,10800.0
2008-12-11,1.850000023841858,1.9299999475479126,1.840000033378601,1.940000057220459,2300.0
2008-12-12,1.840000033378601,1.9299999475479126,1.840000033378601,1.9299999475479126,1300.0
2008-12-15,1.850000023841858,1.8200000524520874,1.8200000524520874,1.9800000190734863,9000.0
2008-12-16,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.899999976158142,11200.0
2008-12-17,1.7599999904632568,1.75,1.7200000286102295,1.850000023841858,14000.0
2008-12-18,1.75,1.850000023841858,1.75,1.850000023841858,4200.0
2008-12-19,1.75,1.840000033378601,1.75,1.850000023841858,600.0
2008-12-22,1.7599999904632568,1.6399999856948853,1.600000023841858,1.7999999523162842,10000.0
2008-12-23,1.6699999570846558,1.5399999618530273,1.5,1.6699999570846558,7700.0
2008-12-24,1.5700000524520874,1.6399999856948853,1.5700000524520874,1.6799999475479126,2000.0
2008-12-26,1.6299999952316284,1.690000057220459,1.600000023841858,1.7599999904632568,4200.0
2008-12-29,1.6200000047683716,1.649999976158142,1.5499999523162842,1.649999976158142,4300.0
2008-12-30,1.649999976158142,1.659999966621399,1.6399999856948853,1.690000057220459,5300.0
2008-12-31,1.659999966621399,1.7599999904632568,1.659999966621399,1.7999999523162842,4300.0
2009-01-02,1.899999976158142,1.8899999856948853,1.7799999713897705,1.899999976158142,6200.0
2009-01-05,1.8799999952316284,1.7899999618530273,1.7799999713897705,1.8899999856948853,10500.0
2009-01-06,1.7999999523162842,1.899999976158142,1.7999999523162842,1.9800000190734863,4700.0
2009-01-07,1.9700000286102295,2.0799999237060547,1.9700000286102295,2.109999895095825,11300.0
2009-01-08,2.1700000762939453,2.0399999618530273,2.0,2.1700000762939453,18300.0
2009-01-09,2.0999999046325684,2.009999990463257,2.009999990463257,2.119999885559082,3400.0
2009-01-12,2.069999933242798,2.109999895095825,2.0,2.4200000762939453,19800.0
2009-01-13,2.009999990463257,2.0299999713897705,2.0,2.109999895095825,6700.0
2009-01-14,1.9299999475479126,1.7799999713897705,1.7599999904632568,1.940000057220459,9600.0
2009-01-15,1.7999999523162842,1.9900000095367432,1.7999999523162842,1.9900000095367432,600.0
2009-01-16,1.9199999570846558,1.850000023841858,1.850000023841858,1.9199999570846558,2700.0
2009-01-20,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.8899999856948853,5400.0
2009-01-21,1.75,1.7000000476837158,1.6799999475479126,1.8799999952316284,9100.0
2009-01-22,1.7000000476837158,1.7000000476837158,1.7000000476837158,1.7000000476837158,0.0
2009-01-23,1.6699999570846558,1.6299999952316284,1.600000023841858,1.75,11800.0
2009-01-26,1.7000000476837158,1.690000057220459,1.659999966621399,1.75,8100.0
2009-01-27,1.7899999618530273,1.649999976158142,1.649999976158142,1.7899999618530273,3100.0
2009-01-28,1.7000000476837158,1.75,1.7000000476837158,1.75,1100.0
2009-01-29,1.6799999475479126,1.6299999952316284,1.559999942779541,1.7400000095367432,6500.0
2009-01-30,1.6299999952316284,1.6299999952316284,1.6299999952316284,1.6299999952316284,0.0
2009-02-02,1.659999966621399,1.6100000143051147,1.600000023841858,1.690000057220459,9100.0
2009-02-03,1.649999976158142,1.7000000476837158,1.649999976158142,1.7000000476837158,1400.0
2009-02-04,1.6100000143051147,1.600000023841858,1.5499999523162842,1.690000057220459,58600.0
2009-02-05,1.600000023841858,1.590000033378601,1.590000033378601,1.600000023841858,2300.0
2009-02-06,1.5499999523162842,1.4199999570846558,1.409999966621399,1.6100000143051147,51500.0
2009-02-09,1.4299999475479126,1.4600000381469727,1.4299999475479126,1.5800000429153442,24500.0
2009-02-10,1.440000057220459,1.399999976158142,1.350000023841858,1.440000057220459,22700.0
2009-02-11,1.399999976158142,1.4500000476837158,1.399999976158142,1.4500000476837158,900.0
2009-02-12,1.409999966621399,1.350000023841858,1.2999999523162842,1.4900000095367432,20900.0
2009-02-13,1.5,1.3600000143051147,1.2999999523162842,1.5,16500.0
2009-02-17,1.5099999904632568,1.25,1.159999966621399,1.5099999904632568,19500.0
2009-02-18,1.2799999713897705,1.2000000476837158,1.2000000476837158,1.3200000524520874,46200.0
2009-02-19,1.2400000095367432,1.25,1.2000000476837158,1.2999999523162842,27200.0
2009-02-20,1.2000000476837158,1.2699999809265137,1.2000000476837158,1.2699999809265137,1800.0
2009-02-23,1.2699999809265137,1.190000057220459,1.1799999475479126,1.2999999523162842,13300.0
2009-02-24,1.25,1.190000057220459,1.100000023841858,1.350000023841858,29800.0
2009-02-25,1.2000000476837158,1.25,1.2000000476837158,1.2599999904632568,1300.0
2009-02-26,1.2799999713897705,1.3799999952316284,1.2799999713897705,1.440000057220459,20100.0
2009-02-27,1.309999942779541,1.399999976158142,1.2999999523162842,1.399999976158142,7900.0
2009-03-02,1.309999942779541,1.2400000095367432,1.2100000381469727,1.3600000143051147,5700.0
2009-03-03,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.3200000524520874,6900.0
2009-03-04,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.3200000524520874,10900.0
2009-03-05,1.25,1.2200000286102295,1.2200000286102295,1.2899999618530273,1400.0
2009-03-06,1.1699999570846558,1.2100000381469727,1.159999966621399,1.2100000381469727,2500.0
2009-03-09,1.2400000095367432,1.2000000476837158,1.2000000476837158,1.2999999523162842,1300.0
2009-03-10,1.25,1.1699999570846558,1.0499999523162842,1.25,42900.0
2009-03-11,1.25,1.2300000190734863,1.2300000190734863,1.2899999618530273,3700.0
2009-03-12,1.25,1.2999999523162842,1.25,1.3600000143051147,6700.0
2009-03-13,1.2699999809265137,1.2699999809265137,1.2699999809265137,1.2699999809265137,100.0
2009-03-16,1.2699999809265137,1.3600000143051147,1.2699999809265137,1.399999976158142,5400.0
2009-03-17,1.3600000143051147,1.3600000143051147,1.3600000143051147,1.3600000143051147,100.0
2009-03-18,1.399999976158142,1.399999976158142,1.3700000047683716,1.399999976158142,1800.0
2009-03-19,1.399999976158142,1.4299999475479126,1.399999976158142,1.440000057220459,2400.0
2009-03-20,1.399999976158142,1.399999976158142,1.399999976158142,1.440000057220459,800.0
2009-03-23,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,2300.0
2009-03-24,1.399999976158142,1.4199999570846558,1.399999976158142,1.4199999570846558,500.0
2009-03-25,1.399999976158142,1.4500000476837158,1.3799999952316284,1.4500000476837158,6300.0
2009-03-26,1.409999966621399,1.590000033378601,1.409999966621399,1.600000023841858,5600.0
2009-03-27,1.649999976158142,1.7000000476837158,1.649999976158142,1.7799999713897705,15100.0
2009-03-30,1.7000000476837158,1.5099999904632568,1.5,1.7000000476837158,900.0
2009-03-31,1.659999966621399,1.5499999523162842,1.5499999523162842,1.659999966621399,900.0
2009-04-01,1.649999976158142,1.649999976158142,1.5700000524520874,1.649999976158142,1400.0
2009-04-02,1.7000000476837158,1.6299999952316284,1.559999942779541,1.7000000476837158,19000.0
2009-04-03,1.559999942779541,1.690000057220459,1.559999942779541,1.7000000476837158,4200.0
2009-04-06,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,100.0
2009-04-07,1.5399999618530273,1.600000023841858,1.5099999904632568,1.600000023841858,1100.0
2009-04-08,1.5099999904632568,1.5499999523162842,1.4600000381469727,1.5499999523162842,12100.0
2009-04-09,1.7200000286102295,1.7200000286102295,1.6699999570846558,1.7200000286102295,1600.0
2009-04-13,1.7200000286102295,1.7200000286102295,1.7200000286102295,1.7200000286102295,400.0
2009-04-14,1.75,1.75,1.75,1.7999999523162842,3300.0
2009-04-15,1.75,1.7699999809265137,1.75,1.7699999809265137,1300.0
