Date,fcelopen,fcelclose,fcellow,fcelhigh,fcelvolume
2017-07-06,1.2599999904632568,1.2200000286102295,1.2200000286102295,1.2999999523162842,586800.0
2017-07-07,1.2100000381469727,1.25,1.1799999475479126,1.2999999523162842,803900.0
2017-07-10,1.2899999618530273,1.309999942779541,1.2599999904632568,1.309999942779541,917500.0
2017-07-11,1.2999999523162842,1.3700000047683716,1.2899999618530273,1.399999976158142,871100.0
2017-07-12,1.399999976158142,1.3700000047683716,1.350000023841858,1.4500000476837158,1827400.0
2017-07-13,1.3600000143051147,1.399999976158142,1.340000033378601,1.409999966621399,941300.0
2017-07-14,1.409999966621399,1.4199999570846558,1.399999976158142,1.440000057220459,539700.0
2017-07-17,1.4500000476837158,1.4600000381469727,1.4299999475479126,1.4900000095367432,1107300.0
2017-07-18,1.4700000286102295,1.4299999475479126,1.3600000143051147,1.4700000286102295,655800.0
2017-07-19,1.4199999570846558,1.409999966621399,1.399999976158142,1.4700000286102295,561800.0
2017-07-20,1.399999976158142,1.4299999475479126,1.3799999952316284,1.4600000381469727,497300.0
2017-07-21,1.4299999475479126,1.440000057220459,1.4299999475479126,1.4500000476837158,262900.0
2017-07-24,1.4299999475479126,1.4500000476837158,1.3799999952316284,1.4500000476837158,612300.0
2017-07-25,1.4500000476837158,1.4800000190734863,1.399999976158142,1.5,1136000.0
2017-07-26,1.5,1.590000033378601,1.409999966621399,1.7899999618530273,8296500.0
2017-07-27,1.6299999952316284,1.5499999523162842,1.5099999904632568,1.6399999856948853,1643300.0
2017-07-28,1.5800000429153442,1.5700000524520874,1.5499999523162842,1.649999976158142,1228900.0
2017-07-31,1.6200000047683716,1.5499999523162842,1.5099999904632568,1.6299999952316284,1028200.0
2017-08-01,1.5399999618530273,1.5399999618530273,1.5299999713897705,1.6100000143051147,558500.0
2017-08-02,1.559999942779541,1.5499999523162842,1.5099999904632568,1.5700000524520874,724300.0
2017-08-03,1.5700000524520874,1.590000033378601,1.5399999618530273,1.6200000047683716,678900.0
2017-08-04,1.600000023841858,1.6100000143051147,1.590000033378601,1.6299999952316284,766500.0
2017-08-07,1.600000023841858,1.600000023841858,1.5700000524520874,1.6399999856948853,786500.0
2017-08-08,1.600000023841858,1.5800000429153442,1.5299999713897705,1.6100000143051147,988400.0
2017-08-09,1.5499999523162842,1.5099999904632568,1.4500000476837158,1.5700000524520874,1132700.0
2017-08-10,1.4700000286102295,1.4199999570846558,1.409999966621399,1.5199999809265137,1081200.0
2017-08-11,1.4199999570846558,1.3799999952316284,1.3300000429153442,1.4900000095367432,746400.0
2017-08-14,1.4199999570846558,1.4600000381469727,1.399999976158142,1.4800000190734863,764600.0
2017-08-15,1.5,1.4500000476837158,1.409999966621399,1.5099999904632568,747700.0
2017-08-16,1.4700000286102295,1.409999966621399,1.399999976158142,1.5299999713897705,1027200.0
2017-08-17,1.399999976158142,1.440000057220459,1.3700000047683716,1.440000057220459,707400.0
2017-08-18,1.399999976158142,1.409999966621399,1.3799999952316284,1.4199999570846558,416600.0
2017-08-21,1.399999976158142,1.3899999856948853,1.3799999952316284,1.4199999570846558,277000.0
2017-08-22,1.3899999856948853,1.4500000476837158,1.3899999856948853,1.4500000476837158,622200.0
2017-08-23,1.4600000381469727,1.4600000381469727,1.399999976158142,1.4700000286102295,468900.0
2017-08-24,1.4700000286102295,1.4700000286102295,1.4299999475479126,1.4800000190734863,354700.0
2017-08-25,1.5,1.4800000190734863,1.4500000476837158,1.5199999809265137,480500.0
2017-08-28,1.4800000190734863,1.4900000095367432,1.4600000381469727,1.5199999809265137,526600.0
2017-08-29,1.5,1.4800000190734863,1.4600000381469727,1.5,243600.0
2017-08-30,1.4800000190734863,1.4900000095367432,1.4600000381469727,1.5199999809265137,585400.0
2017-08-31,1.5,1.5399999618530273,1.5,1.5499999523162842,697700.0
2017-09-01,1.5499999523162842,1.600000023841858,1.5499999523162842,1.6299999952316284,1066100.0
2017-09-05,1.5499999523162842,1.5399999618530273,1.4500000476837158,1.5700000524520874,1997100.0
2017-09-06,1.5499999523162842,1.5,1.4700000286102295,1.5700000524520874,889300.0
2017-09-07,1.4800000190734863,1.5199999809265137,1.3700000047683716,1.5399999618530273,1728900.0
2017-09-08,1.4800000190734863,1.4900000095367432,1.440000057220459,1.5199999809265137,797400.0
2017-09-11,1.4600000381469727,1.5,1.4500000476837158,1.5199999809265137,574000.0
2017-09-12,1.5,1.5,1.4199999570846558,1.5,1195300.0
2017-09-13,1.5,1.5499999523162842,1.440000057220459,1.5800000429153442,2128900.0
2017-09-14,1.5700000524520874,1.5299999713897705,1.5,1.6200000047683716,1038900.0
2017-09-15,1.5399999618530273,1.4900000095367432,1.4900000095367432,1.5499999523162842,825400.0
2017-09-18,1.5199999809265137,1.4700000286102295,1.4500000476837158,1.5499999523162842,1503600.0
2017-09-19,1.4900000095367432,1.559999942779541,1.4500000476837158,1.5700000524520874,2208400.0
2017-09-20,1.5700000524520874,1.649999976158142,1.5499999523162842,1.649999976158142,3500000.0
2017-09-21,1.7000000476837158,1.649999976158142,1.6299999952316284,1.7899999618530273,5737000.0
2017-09-22,1.6699999570846558,1.7400000095367432,1.649999976158142,1.7799999713897705,2839900.0
2017-09-25,1.7899999618530273,1.7999999523162842,1.7200000286102295,1.8200000524520874,2808200.0
2017-09-26,1.7400000095367432,1.7899999618530273,1.7200000286102295,1.840000033378601,1991200.0
2017-09-27,1.7999999523162842,1.7400000095367432,1.7200000286102295,1.7999999523162842,1254900.0
2017-09-28,1.7400000095367432,1.7000000476837158,1.649999976158142,1.7400000095367432,1807400.0
2017-09-29,1.7000000476837158,1.75,1.659999966621399,1.7699999809265137,1057500.0
2017-10-02,1.7699999809265137,1.840000033378601,1.7400000095367432,1.8799999952316284,2194000.0
2017-10-03,1.8700000047683716,1.8899999856948853,1.809999942779541,1.8899999856948853,1580500.0
2017-10-04,2.0,2.2200000286102295,1.9900000095367432,2.490000009536743,13617100.0
2017-10-05,2.3499999046325684,2.259999990463257,2.200000047683716,2.3499999046325684,5418100.0
2017-10-06,2.2799999713897705,2.259999990463257,2.200000047683716,2.299999952316284,3378400.0
2017-10-09,2.3499999046325684,2.140000104904175,2.0999999046325684,2.369999885559082,3765900.0
2017-10-10,2.140000104904175,2.0799999237060547,2.009999990463257,2.1700000762939453,2979400.0
2017-10-11,2.0999999046325684,2.1600000858306885,2.0299999713897705,2.190000057220459,2379800.0
2017-10-12,2.200000047683716,2.1700000762939453,2.0799999237060547,2.200000047683716,1462900.0
2017-10-13,2.180000066757202,2.1500000953674316,2.0799999237060547,2.180000066757202,1056900.0
2017-10-16,2.1700000762939453,2.130000114440918,2.0799999237060547,2.180000066757202,1030100.0
2017-10-17,2.1500000953674316,2.0399999618530273,2.0299999713897705,2.1500000953674316,1682500.0
2017-10-18,2.0299999713897705,2.130000114440918,2.0299999713897705,2.1700000762939453,1640500.0
