Date,vfcopen,vfcclose,vfclow,vfchigh,vfcvolume
2008-03-06,19.087499618530273,18.55500030517578,18.502500534057617,19.209999084472656,4129200.0
2008-03-07,18.477500915527344,18.635000228881836,18.417499542236328,18.852500915527344,3638000.0
2008-03-10,18.5,18.052499771118164,18.030000686645508,18.787500381469727,2926800.0
2008-03-11,18.575000762939453,18.65250015258789,18.0674991607666,18.65250015258789,3168800.0
2008-03-12,19.375,19.5049991607666,19.0049991607666,19.657499313354492,5023200.0
2008-03-13,19.18000030517578,19.392499923706055,18.90250015258789,19.524999618530273,5132000.0
2008-03-14,19.392499923706055,19.0674991607666,18.762500762939453,19.4325008392334,2881200.0
2008-03-17,18.649999618530273,19.102500915527344,18.547500610351562,19.322500228881836,3812400.0
2008-03-18,19.190000534057617,19.52750015258789,19.087499618530273,19.53499984741211,2531600.0
2008-03-19,19.587499618530273,19.157499313354492,19.157499313354492,19.774999618530273,3135600.0
2008-03-20,19.18000030517578,19.729999542236328,19.077499389648438,19.74250030517578,4809600.0
2008-03-24,19.71500015258789,19.782499313354492,19.637500762939453,19.924999237060547,5259600.0
2008-03-25,19.75,19.782499313354492,19.4950008392334,19.885000228881836,5138400.0
2008-03-26,19.6299991607666,19.707500457763672,19.482500076293945,19.78499984741211,2590000.0
2008-03-27,19.75,19.622499465942383,19.547500610351562,19.877500534057617,5888000.0
2008-03-28,19.549999237060547,18.9424991607666,18.78499984741211,19.579999923706055,2768800.0
2008-03-31,18.8125,19.377500534057617,18.747499465942383,19.487499237060547,3255200.0
2008-04-01,19.450000762939453,19.78499984741211,19.450000762939453,19.81999969482422,5166800.0
2008-04-02,19.75,19.602500915527344,19.547500610351562,19.90999984741211,3942400.0
2008-04-03,19.5674991607666,19.767499923706055,19.440000534057617,19.767499923706055,4716800.0
2008-04-04,19.739999771118164,19.565000534057617,19.5,19.809999465942383,3265600.0
2008-04-07,19.584999084472656,19.457500457763672,19.299999237060547,19.637500762939453,4668800.0
2008-04-08,19.364999771118164,19.4375,19.287500381469727,19.5674991607666,3770400.0
2008-04-09,19.547500610351562,19.104999542236328,19.017499923706055,19.657499313354492,2557200.0
2008-04-10,19.0,19.137500762939453,18.90250015258789,19.28499984741211,4080000.0
2008-04-11,18.947500228881836,19.014999389648438,18.947500228881836,19.227500915527344,2594800.0
2008-04-14,18.9375,19.010000228881836,18.825000762939453,19.09000015258789,2237200.0
2008-04-15,19.084999084472656,18.852500915527344,18.739999771118164,19.084999084472656,2748800.0
2008-04-16,18.917499542236328,19.037500381469727,18.887500762939453,19.094999313354492,2503600.0
2008-04-17,19.049999237060547,19.327499389648438,18.962499618530273,19.352500915527344,2126800.0
2008-04-18,19.6825008392334,19.719999313354492,19.53499984741211,19.829999923706055,4039600.0
2008-04-21,19.575000762939453,19.625,19.475000381469727,19.704999923706055,2556800.0
2008-04-22,19.4424991607666,19.512500762939453,19.362499237060547,19.967500686645508,3026400.0
2008-04-23,18.732500076293945,18.8075008392334,18.637500762939453,19.899999618530273,8572800.0
2008-04-24,18.674999237060547,18.642499923706055,18.225000381469727,18.895000457763672,6160000.0
2008-04-25,18.697500228881836,19.107500076293945,18.697500228881836,19.127500534057617,6242000.0
2008-04-28,19.197500228881836,18.905000686645508,18.832500457763672,19.247499465942383,3068400.0
2008-04-29,18.837499618530273,18.809999465942383,18.809999465942383,19.0,2969600.0
2008-04-30,18.809999465942383,18.594999313354492,18.5575008392334,18.979999542236328,3756400.0
2008-05-01,18.702499389648438,19.174999237060547,18.5674991607666,19.36750030517578,2259600.0
2008-05-02,19.399999618530273,19.350000381469727,19.232500076293945,19.487499237060547,3108400.0
2008-05-05,19.22249984741211,18.982500076293945,18.94499969482422,19.280000686645508,1904800.0
2008-05-06,18.84000015258789,18.737499237060547,18.475000381469727,18.934999465942383,3198000.0
2008-05-07,18.774999618530273,18.637500762939453,18.635000228881836,19.037500381469727,2304000.0
2008-05-08,18.582500457763672,18.4375,18.225000381469727,18.674999237060547,3369200.0
2008-05-09,18.252500534057617,18.375,18.190000534057617,18.547500610351562,1881600.0
2008-05-12,18.489999771118164,18.897499084472656,18.475000381469727,18.924999237060547,2698800.0
2008-05-13,18.957500457763672,19.037500381469727,18.864999771118164,19.110000610351562,2410400.0
2008-05-14,19.122499465942383,19.399999618530273,19.037500381469727,19.5,2212000.0
2008-05-15,19.360000610351562,19.690000534057617,19.125,19.690000534057617,2736000.0
2008-05-16,19.639999389648438,19.302499771118164,19.037500381469727,19.665000915527344,2176400.0
2008-05-19,19.302499771118164,19.170000076293945,19.114999771118164,19.3799991607666,1309600.0
2008-05-20,19.0575008392334,18.767499923706055,18.707500457763672,19.072500228881836,3059200.0
2008-05-21,18.764999389648438,18.520000457763672,18.399999618530273,19.00749969482422,2946800.0
2008-05-22,18.44499969482422,18.56999969482422,18.297500610351562,18.709999084472656,1726000.0
2008-05-23,18.56999969482422,18.44499969482422,18.315000534057617,18.56999969482422,1640400.0
2008-05-27,18.46500015258789,18.864999771118164,18.46500015258789,19.065000534057617,1731600.0
2008-05-28,18.959999084472656,19.219999313354492,18.959999084472656,19.399999618530273,3256400.0
2008-05-29,19.267499923706055,19.3125,18.959999084472656,19.412500381469727,1984800.0
2008-05-30,19.360000610351562,18.924999237060547,18.702499389648438,19.360000610351562,2848400.0
2008-06-02,18.829999923706055,18.63249969482422,18.40999984741211,18.889999389648438,1864400.0
2008-06-03,18.63249969482422,18.545000076293945,18.375,18.84000015258789,2344000.0
2008-06-04,18.34749984741211,18.450000762939453,18.290000915527344,18.647499084472656,2925200.0
2008-06-05,18.452499389648438,18.737499237060547,18.40250015258789,18.77750015258789,2408000.0
2008-06-06,18.424999237060547,18.19499969482422,18.1825008392334,18.517499923706055,3329600.0
2008-06-09,18.332500457763672,17.887500762939453,17.815000534057617,18.3700008392334,2274400.0
2008-06-10,17.75,17.982500076293945,17.622499465942383,18.13249969482422,2653200.0
2008-06-11,17.827499389648438,17.4950008392334,17.38249969482422,17.9325008392334,2619600.0
2008-06-12,17.512500762939453,17.524999618530273,17.4375,17.90250015258789,2169200.0
2008-06-13,17.65999984741211,18.19499969482422,17.582500457763672,18.219999313354492,2433600.0
2008-06-16,18.197500228881836,18.327499389648438,18.065000534057617,18.392499923706055,2298400.0
2008-06-17,18.327499389648438,18.342500686645508,18.302499771118164,18.549999237060547,2398400.0
2008-06-18,18.375,18.02750015258789,18.022499084472656,18.375,1946000.0
2008-06-19,17.9375,18.0575008392334,17.7450008392334,18.149999618530273,4664000.0
2008-06-20,17.88249969482422,17.434999465942383,17.360000610351562,17.94499969482422,4812400.0
2008-06-23,17.897499084472656,17.802499771118164,17.55500030517578,18.0,6220000.0
2008-06-24,17.772499084472656,17.832500457763672,17.522499084472656,18.112499237060547,3135600.0
2008-06-25,17.887500762939453,18.219999313354492,17.832500457763672,18.475000381469727,3027600.0
2008-06-26,18.030000686645508,18.3700008392334,17.917499542236328,18.477500915527344,7216400.0
2008-06-27,18.3799991607666,18.02750015258789,17.9325008392334,18.475000381469727,6271600.0
2008-06-30,17.912500381469727,17.795000076293945,17.625,18.09749984741211,2896000.0
2008-07-01,18.452499389648438,18.8125,17.862499237060547,18.834999084472656,11119200.0
2008-07-02,18.927499771118164,18.75,18.72249984741211,19.372499465942383,5858400.0
2008-07-03,19.0674991607666,18.622499465942383,18.36750030517578,19.0674991607666,3581200.0
2008-07-07,18.647499084472656,18.4375,18.077499389648438,18.690000534057617,6639600.0
2008-07-08,18.375,18.809999465942383,18.31999969482422,18.825000762939453,4836800.0
2008-07-09,18.832500457763672,18.422500610351562,18.395000457763672,18.94499969482422,3412000.0
2008-07-10,18.387500762939453,18.024999618530273,17.917499542236328,18.514999389648438,4630800.0
2008-07-11,17.802499771118164,17.65999984741211,17.389999389648438,17.9375,4879200.0
2008-07-14,17.704999923706055,17.43000030517578,17.309999465942383,17.952499389648438,6260800.0
2008-07-15,17.397499084472656,17.56999969482422,17.0,17.854999542236328,9208800.0
2008-07-16,18.202499389648438,18.27750015258789,16.375,18.517499923706055,11618800.0
2008-07-17,18.299999237060547,18.457500457763672,17.604999542236328,18.524999618530273,6241200.0
2008-07-18,18.4375,18.3799991607666,18.020000457763672,18.612499237060547,4174000.0
2008-07-21,18.377500534057617,18.202499389648438,17.969999313354492,18.459999084472656,2765200.0
2008-07-22,18.107500076293945,18.657499313354492,17.905000686645508,18.662500381469727,4216400.0
2008-07-23,18.712499618530273,18.875,18.572500228881836,19.46500015258789,3848000.0
2008-07-24,18.782499313354492,18.282499313354492,18.260000228881836,19.002500534057617,4965200.0
2008-07-25,18.0674991607666,18.087499618530273,18.00749969482422,18.600000381469727,4584000.0
2008-07-28,18.157499313354492,17.545000076293945,17.487499237060547,18.229999542236328,3465600.0
2008-07-29,17.50749969482422,17.99250030517578,17.50749969482422,18.09749984741211,3736400.0
2008-07-30,18.042499542236328,18.155000686645508,17.875,18.360000610351562,3626800.0
2008-07-31,17.86750030517578,17.895000457763672,17.850000381469727,18.207500457763672,3164000.0
2008-08-01,18.042499542236328,17.747499465942383,17.674999237060547,18.28499984741211,2220800.0
2008-08-04,17.737499237060547,18.030000686645508,17.690000534057617,18.162500381469727,3634800.0
2008-08-05,18.232500076293945,18.5625,18.149999618530273,18.61750030517578,4166800.0
2008-08-06,18.459999084472656,18.732500076293945,18.3125,18.78499984741211,3384400.0
2008-08-07,18.549999237060547,18.4950008392334,18.354999542236328,18.65250015258789,2262400.0
2008-08-08,18.475000381469727,19.392499923706055,18.475000381469727,19.512500762939453,3478400.0
2008-08-11,19.354999542236328,19.672500610351562,19.15999984741211,20.0,4724400.0
2008-08-12,19.665000915527344,19.387500762939453,19.292499542236328,19.97249984741211,2995200.0
2008-08-13,19.385000228881836,19.280000686645508,18.735000610351562,19.392499923706055,3274000.0
2008-08-14,19.190000534057617,19.25,19.11750030517578,19.625,3361600.0
2008-08-15,19.3799991607666,19.49250030517578,19.135000228881836,19.552499771118164,2730000.0
2008-08-18,19.59749984741211,19.25,19.137500762939453,19.702499389648438,2496800.0
2008-08-19,19.037500381469727,19.170000076293945,18.802499771118164,19.219999313354492,2894800.0
2008-08-20,19.3075008392334,19.22249984741211,18.737499237060547,19.4375,3206800.0
2008-08-21,18.895000457763672,19.325000762939453,18.827499389648438,19.372499465942383,3364000.0
2008-08-22,19.450000762939453,19.454999923706055,19.274999618530273,19.5575008392334,2818400.0
2008-08-25,19.334999084472656,19.092500686645508,18.96500015258789,19.399999618530273,2544000.0
2008-08-26,19.072500228881836,19.177499771118164,18.905000686645508,19.247499465942383,2553200.0
2008-08-27,19.15999984741211,19.450000762939453,19.102500915527344,19.517499923706055,2840800.0
2008-08-28,19.524999618530273,19.857500076293945,19.399999618530273,19.864999771118164,3691200.0
2008-08-29,19.727500915527344,19.8125,19.725000381469727,20.030000686645508,3489200.0
2008-09-02,20.012500762939453,19.947500228881836,19.790000915527344,20.357500076293945,4073600.0
2008-09-03,20.44499969482422,21.084999084472656,19.979999542236328,21.142499923706055,9707600.0
2008-09-04,20.922500610351562,20.795000076293945,20.5,21.149999618530273,5216800.0
2008-09-05,20.604999542236328,20.334999084472656,19.947500228881836,20.610000610351562,5002000.0
2008-09-08,20.6825008392334,20.895000457763672,20.59749984741211,20.950000762939453,4707200.0
2008-09-09,20.842500686645508,20.642499923706055,20.637500762939453,21.102500915527344,3612000.0
2008-09-10,20.69499969482422,20.97249984741211,20.502500534057617,21.012500762939453,5369600.0
2008-09-11,20.872499465942383,20.829999923706055,20.372499465942383,20.892499923706055,3720800.0
2008-09-12,20.594999313354492,20.662500381469727,20.395000457763672,20.75,2858800.0
2008-09-15,20.292499542236328,20.342500686645508,20.137500762939453,21.002500534057617,4168800.0
2008-09-16,19.9375,20.797500610351562,19.9375,20.797500610351562,4281600.0
2008-09-17,20.479999542236328,19.957500457763672,19.957500457763672,20.6875,4834800.0
2008-09-18,20.1825008392334,20.299999237060547,19.315000534057617,20.412500381469727,6286400.0
2008-09-19,20.84000015258789,20.572500228881836,20.25,21.017499923706055,5220800.0
2008-09-22,19.987499237060547,19.69499969482422,19.600000381469727,20.487499237060547,3332800.0
2008-09-23,19.700000762939453,19.209999084472656,18.895000457763672,19.954999923706055,4594800.0
2008-09-24,19.172500610351562,19.362499237060547,19.084999084472656,19.7450008392334,4508800.0
2008-09-25,19.579999923706055,19.987499237060547,19.579999923706055,20.22249984741211,4670800.0
2008-09-26,19.7549991607666,20.0575008392334,19.49250030517578,20.072500228881836,2163200.0
2008-09-29,19.99250030517578,19.145000457763672,18.982500076293945,19.9950008392334,4806800.0
2008-09-30,19.497499465942383,19.327499389648438,18.84749984741211,19.5,4110800.0
2008-10-01,19.167499542236328,19.075000762939453,18.90999984741211,19.422500610351562,3450400.0
2008-10-02,18.905000686645508,18.309999465942383,18.087499618530273,19.125,5013600.0
2008-10-03,18.61750030517578,18.102500915527344,18.014999389648438,18.717500686645508,4378400.0
2008-10-06,17.782499313354492,17.25,16.3700008392334,17.950000762939453,6011200.0
2008-10-07,17.389999389648438,16.385000228881836,16.385000228881836,17.572500228881836,6131200.0
2008-10-08,16.06999969482422,15.827500343322754,15.737500190734863,16.642499923706055,7683200.0
2008-10-09,15.7475004196167,14.4399995803833,14.34000015258789,15.975000381469727,6792800.0
2008-10-10,13.40999984741211,15.725000381469727,13.40999984741211,16.334999084472656,11813600.0
2008-10-13,16.46500015258789,15.6274995803833,15.157500267028809,16.46500015258789,6124800.0
2008-10-14,16.102500915527344,14.77750015258789,14.305000305175781,16.149999618530273,6967600.0
2008-10-15,14.265000343322754,13.6850004196167,13.614999771118164,14.539999961853027,7016800.0
2008-10-16,13.8149995803833,14.625,12.927499771118164,14.707500457763672,8760000.0
2008-10-17,13.867500305175781,13.887499809265137,13.305000305175781,14.447500228881836,9932400.0
2008-10-20,14.022500038146973,13.672499656677246,13.470000267028809,14.095000267028809,5129600.0
2008-10-21,13.664999961853027,13.545000076293945,13.505000114440918,13.9975004196167,4070000.0
2008-10-22,13.292499542236328,12.422499656677246,12.157500267028809,13.390000343322754,6058800.0
2008-10-23,12.460000038146973,12.475000381469727,12.067500114440918,12.904999732971191,8259600.0
2008-10-24,11.824999809265137,11.604999542236328,11.0625,12.079999923706055,7606400.0
2008-10-27,11.642499923706055,11.46500015258789,11.322500228881836,11.984999656677246,4150000.0
2008-10-28,11.449999809265137,13.135000228881836,11.449999809265137,13.135000228881836,8148000.0
2008-10-29,12.957500457763672,13.7475004196167,12.845000267028809,14.489999771118164,8743200.0
2008-10-30,14.104999542236328,13.732500076293945,13.487500190734863,14.582500457763672,4771600.0
2008-10-31,13.699999809265137,13.774999618530273,13.4350004196167,13.9975004196167,6348000.0
2008-11-03,13.949999809265137,13.6850004196167,13.539999961853027,14.045000076293945,3067200.0
2008-11-04,13.654999732971191,14.279999732971191,13.5024995803833,14.279999732971191,3168000.0
2008-11-05,14.145000457763672,13.654999732971191,13.614999771118164,14.3725004196167,2804800.0
2008-11-06,13.482500076293945,12.867500305175781,12.789999961853027,13.645000457763672,2807600.0
2008-11-07,12.942500114440918,12.90999984741211,12.579999923706055,13.255000114440918,3569600.0
2008-11-10,13.182499885559082,12.732500076293945,12.4375,13.1875,3598400.0
2008-11-11,12.609999656677246,12.270000457763672,12.0649995803833,12.682499885559082,3906400.0
2008-11-12,12.107500076293945,11.737500190734863,11.672499656677246,12.154999732971191,4227600.0
2008-11-13,11.930000305175781,12.4975004196167,11.069999694824219,12.4975004196167,6079200.0
2008-11-14,12.317500114440918,11.800000190734863,11.65999984741211,12.425000190734863,3434000.0
2008-11-17,11.755000114440918,11.3774995803833,11.375,11.842499732971191,2786000.0
2008-11-18,11.255000114440918,11.087499618530273,10.672499656677246,11.369999885559082,5895600.0
2008-11-19,11.02750015258789,9.970000267028809,9.862500190734863,11.287500381469727,6963200.0
2008-11-20,9.97249984741211,9.989999771118164,9.555000305175781,10.779999732971191,9210800.0
2008-11-21,10.147500038146973,10.699999809265137,9.822500228881836,10.717499732971191,5272400.0
2008-11-24,10.862500190734863,11.539999961853027,10.572500228881836,11.78499984741211,4519600.0
2008-11-25,11.779999732971191,12.132499694824219,11.539999961853027,12.25,7400000.0
2008-11-26,11.949999809265137,12.829999923706055,11.805000305175781,13.024999618530273,4816800.0
2008-11-28,12.75,13.072500228881836,12.5,13.072500228881836,2034400.0
2008-12-01,12.862500190734863,11.837499618530273,11.835000038146973,12.862500190734863,4866800.0
2008-12-02,12.017499923706055,12.28499984741211,11.757499694824219,12.404999732971191,4419200.0
2008-12-03,12.112500190734863,13.100000381469727,11.975000381469727,13.15250015258789,4023600.0
2008-12-04,12.942500114440918,13.3125,12.880000114440918,13.7475004196167,5859600.0
2008-12-05,12.970000267028809,13.6850004196167,12.460000038146973,13.739999771118164,4250000.0
2008-12-08,13.922499656677246,14.067500114440918,13.71500015258789,14.34000015258789,5412400.0
2008-12-09,13.920000076293945,13.46500015258789,13.364999771118164,14.1850004196167,2635600.0
2008-12-10,13.630000114440918,13.604999542236328,13.270000457763672,13.727499961853027,3432000.0
2008-12-11,13.4975004196167,12.954999923706055,12.779999732971191,13.5,4715600.0
2008-12-12,12.5600004196167,13.265000343322754,12.5600004196167,13.337499618530273,5349600.0
2008-12-15,13.449999809265137,12.75,12.524999618530273,13.449999809265137,5606400.0
2008-12-16,13.087499618530273,13.850000381469727,12.774999618530273,13.867500305175781,3867200.0
2008-12-17,13.637499809265137,14.079999923706055,13.539999961853027,14.392499923706055,4120400.0
2008-12-18,14.27750015258789,14.085000038146973,13.817500114440918,14.399999618530273,4005200.0
2008-12-19,14.167499542236328,13.904999732971191,13.762499809265137,14.447500228881836,5364800.0
2008-12-22,14.0,13.404999732971191,13.104999542236328,14.039999961853027,5168800.0
2008-12-23,13.520000457763672,13.172499656677246,13.029999732971191,13.727499961853027,3717600.0
2008-12-24,13.055000305175781,13.267499923706055,13.055000305175781,13.350000381469727,1614400.0
2008-12-26,13.357500076293945,13.612500190734863,13.354999542236328,13.647500038146973,1937600.0
2008-12-29,13.632499694824219,13.3149995803833,13.154999732971191,13.6875,3014800.0
2008-12-30,13.447500228881836,13.462499618530273,13.077500343322754,13.5600004196167,4635600.0
2008-12-31,13.5,13.692500114440918,13.380000114440918,13.755000114440918,3543600.0
2009-01-02,13.875,14.217499732971191,13.545000076293945,14.262499809265137,4527600.0
2009-01-05,13.979999542236328,14.25,13.899999618530273,14.25,4226800.0
2009-01-06,14.25,14.442500114440918,14.045000076293945,14.492500305175781,5044800.0
2009-01-07,14.119999885559082,13.862500190734863,13.682499885559082,14.1225004196167,3912800.0
2009-01-08,13.75,13.65250015258789,13.28499984741211,13.75,5602400.0
2009-01-09,13.65999984741211,13.0,12.949999809265137,13.65999984741211,4551200.0
2009-01-12,12.84749984741211,12.619999885559082,12.4975004196167,12.8774995803833,4626000.0
2009-01-13,12.797499656677246,12.6850004196167,12.494999885559082,12.8725004196167,3867600.0
2009-01-14,12.225000381469727,13.512499809265137,12.225000381469727,13.582500457763672,13352000.0
2009-01-15,13.5024995803833,13.654999732971191,13.257499694824219,13.845000267028809,6791200.0
2009-01-16,13.857500076293945,14.032500267028809,13.552499771118164,14.119999885559082,6080400.0
2009-01-20,13.90999984741211,13.039999961853027,13.0,13.90999984741211,5970400.0
2009-01-21,13.057499885559082,13.619999885559082,12.647500038146973,13.637499809265137,6883200.0
2009-01-22,13.447500228881836,13.757499694824219,13.154999732971191,13.960000038146973,6483200.0
2009-01-23,13.457500457763672,13.677499771118164,13.3149995803833,13.96500015258789,5920000.0
2009-01-26,13.887499809265137,13.944999694824219,13.582500457763672,14.25,3715200.0
2009-01-27,13.970000267028809,14.03499984741211,13.6899995803833,14.119999885559082,3326800.0
2009-01-28,14.367500305175781,14.619999885559082,14.232500076293945,14.897500038146973,3228400.0
2009-01-29,14.395000457763672,14.192500114440918,14.107500076293945,14.677499771118164,3950400.0
2009-01-30,14.342499732971191,14.005000114440918,13.795000076293945,14.375,4924800.0
2009-02-02,13.819999694824219,13.512499809265137,13.46500015258789,14.0,6444800.0
2009-02-03,13.5625,14.102499961853027,13.557499885559082,14.194999694824219,3972400.0
2009-02-04,14.005000114440918,13.932499885559082,13.707500457763672,14.267499923706055,3841200.0
2009-02-05,13.899999618530273,14.229999542236328,13.84000015258789,14.329999923706055,4803600.0
2009-02-06,14.267499923706055,14.617500305175781,14.267499923706055,14.994999885559082,6824400.0
2009-02-09,14.579999923706055,14.267499923706055,14.079999923706055,14.609999656677246,5610800.0
2009-02-10,14.225000381469727,13.5600004196167,13.512499809265137,14.267499923706055,8263600.0
2009-02-11,13.702500343322754,13.467499732971191,13.077500343322754,14.140000343322754,9194800.0
2009-02-12,13.404999732971191,13.515000343322754,13.095000267028809,13.582500457763672,7716400.0
2009-02-13,13.5,13.227499961853027,13.157500267028809,13.6274995803833,5945200.0
2009-02-17,12.954999923706055,13.210000038146973,12.8149995803833,13.412500381469727,9393200.0
2009-02-18,13.300000190734863,13.1274995803833,12.947500228881836,13.34749984741211,5834400.0
2009-02-19,13.262499809265137,13.260000228881836,13.142499923706055,13.515000343322754,4170800.0
2009-02-20,13.012499809265137,13.3149995803833,12.989999771118164,13.489999771118164,6051600.0
2009-02-23,13.34000015258789,12.732500076293945,12.675000190734863,13.47249984741211,5204000.0
2009-02-24,12.8149995803833,13.242500305175781,12.569999694824219,13.289999961853027,5361200.0
2009-02-25,13.192500114440918,13.387499809265137,13.079999923706055,13.65999984741211,7665200.0
2009-02-26,13.4975004196167,12.890000343322754,12.797499656677246,13.587499618530273,5414800.0
2009-02-27,12.807499885559082,12.975000381469727,12.667499542236328,13.234999656677246,6173200.0
2009-03-02,12.732500076293945,12.362500190734863,12.332500457763672,12.932499885559082,4367200.0
2009-03-03,12.425000190734863,11.970000267028809,11.904999732971191,12.545000076293945,4948000.0
2009-03-04,12.149999618530273,12.337499618530273,11.90250015258789,12.529999732971191,4847200.0
2009-03-05,12.09749984741211,12.017499923706055,11.892499923706055,12.460000038146973,5882800.0
2009-03-06,12.09749984741211,11.912500381469727,11.515000343322754,12.225000381469727,8864000.0
2009-03-09,11.795000076293945,12.0024995803833,11.792499542236328,12.102499961853027,7334000.0
2009-03-10,12.112500190734863,12.645000457763672,12.072500228881836,12.662500381469727,5334000.0
2009-03-11,12.717499732971191,12.697500228881836,12.587499618530273,12.920000076293945,3686800.0
2009-03-12,12.6850004196167,13.282500267028809,12.640000343322754,13.354999542236328,4089600.0
2009-03-13,13.297499656677246,13.397500038146973,13.104999542236328,13.487500190734863,3754400.0
2009-03-16,13.520000457763672,13.069999694824219,13.0600004196167,13.59000015258789,4495200.0
2009-03-17,13.095000267028809,13.542499542236328,13.087499618530273,13.542499542236328,4868000.0
2009-03-18,13.557499885559082,14.077500343322754,13.422499656677246,14.267499923706055,6471600.0
2009-03-19,14.0600004196167,14.329999923706055,14.012499809265137,14.387499809265137,4762400.0
2009-03-20,14.327500343322754,13.880000114440918,13.7475004196167,14.427499771118164,6094400.0
2009-03-23,14.157500267028809,14.725000381469727,14.024999618530273,14.725000381469727,3675200.0
2009-03-24,14.5649995803833,14.529999732971191,14.482500076293945,14.899999618530273,5490800.0
2009-03-25,14.604999542236328,14.585000038146973,14.180000305175781,14.864999771118164,6217600.0
2009-03-26,14.819999694824219,14.770000457763672,14.642499923706055,14.897500038146973,10980800.0
2009-03-27,14.585000038146973,14.6225004196167,14.454999923706055,14.704999923706055,4187200.0
2009-03-30,14.34000015258789,14.300000190734863,14.102499961853027,14.470000267028809,3562800.0
2009-03-31,14.367500305175781,14.27750015258789,14.0625,14.444999694824219,3687600.0
2009-04-01,14.1274995803833,14.649999618530273,14.0,14.707500457763672,3861600.0
2009-04-02,14.880000114440918,15.34749984741211,14.7475004196167,15.515000343322754,7045200.0
2009-04-03,15.387499809265137,16.092500686645508,15.319999694824219,16.092500686645508,6184000.0
