Date,tsroopen,tsroclose,tsrolow,tsrohigh,tsrovolume
2012-08-17,12.880000114440918,12.930000305175781,12.729999542236328,12.930000305175781,15900
2012-08-20,12.880000114440918,12.920000076293945,12.800000190734863,12.920000076293945,8300
2012-08-21,12.880000114440918,12.890000343322754,12.850000381469727,13.350000381469727,6300
2012-08-22,12.899999618530273,12.699999809265137,12.0,12.899999618530273,13400
2012-08-23,12.670000076293945,12.630000114440918,12.390000343322754,12.789999961853027,10300
2012-08-24,12.699999809265137,12.359999656677246,12.229999542236328,12.850000381469727,34300
2012-08-27,12.479999542236328,11.289999961853027,11.15999984741211,12.479999542236328,43700
2012-08-28,11.300000190734863,11.34000015258789,11.199999809265137,11.600000381469727,12900
2012-08-29,11.880000114440918,11.25,11.050000190734863,11.880000114440918,4800
2012-08-30,11.6899995803833,11.859999656677246,11.34000015258789,11.9399995803833,19000
2012-08-31,12.050000190734863,12.380000114440918,11.670000076293945,13.279999732971191,16300
2012-09-04,12.289999961853027,12.4399995803833,12.050000190734863,12.729999542236328,9000
2012-09-05,12.399999618530273,12.84000015258789,12.399999618530273,13.1899995803833,6000
2012-09-06,12.989999771118164,12.770000457763672,12.6899995803833,13.229999542236328,16000
2012-09-07,12.220000267028809,13.460000038146973,12.220000267028809,13.460000038146973,9300
2012-09-10,13.449999809265137,13.3100004196167,12.529999732971191,13.5,89600
2012-09-11,13.319999694824219,14.0,13.270000457763672,14.0,6700
2012-09-12,13.579999923706055,13.4399995803833,13.399999618530273,14.0,15600
2012-09-13,13.5,13.710000038146973,13.5,13.890000343322754,19100
2012-09-14,13.4399995803833,13.539999961853027,13.399999618530273,13.649999618530273,4800
2012-09-17,13.449999809265137,13.510000228881836,13.300000190734863,13.710000038146973,93400
2012-09-18,13.600000381469727,13.75,13.390000343322754,13.930000305175781,22600
2012-09-19,13.720000267028809,14.0600004196167,13.720000267028809,14.0600004196167,14900
2012-09-20,14.25,14.220000267028809,13.600000381469727,14.289999961853027,12100
2012-09-21,14.279999732971191,14.25,14.0,14.350000381469727,39000
2012-09-24,14.3100004196167,14.149999618530273,14.010000228881836,15.050000190734863,42100
2012-09-25,14.0,14.0,13.710000038146973,14.25,30400
2012-09-26,14.0,14.260000228881836,13.529999732971191,14.300000190734863,125800
2012-09-27,14.319999694824219,14.229999542236328,14.010000228881836,14.5600004196167,27700
2012-09-28,14.210000038146973,14.229999542236328,14.0,14.5,439500
2012-10-01,14.40999984741211,15.300000190734863,13.829999923706055,15.710000038146973,54400
2012-10-02,15.270000457763672,15.489999771118164,15.010000228881836,15.5,53500
2012-10-03,15.399999618530273,15.0,14.6899995803833,15.489999771118164,60000
2012-10-04,14.84000015258789,14.989999771118164,14.529999732971191,15.4399995803833,29600
2012-10-05,15.029999732971191,15.109999656677246,14.699999809265137,16.34000015258789,26800
2012-10-08,15.109999656677246,14.90999984741211,14.680000305175781,15.109999656677246,10400
2012-10-09,14.970000267028809,14.979999542236328,14.800000190734863,15.09000015258789,64800
2012-10-10,14.979999542236328,15.069999694824219,14.90999984741211,15.119999885559082,35700
2012-10-11,15.140000343322754,14.989999771118164,14.819999694824219,15.140000343322754,33500
2012-10-12,15.0,15.020000457763672,15.0,15.079999923706055,5600
2012-10-15,15.020000457763672,15.119999885559082,14.949999809265137,15.149999618530273,5800
2012-10-16,15.119999885559082,15.210000038146973,15.0,15.210000038146973,8200
2012-10-17,15.199999809265137,15.239999771118164,15.119999885559082,15.270000457763672,12400
2012-10-18,15.220000267028809,15.239999771118164,15.100000381469727,15.350000381469727,5400
2012-10-19,15.09000015258789,15.329999923706055,15.010000228881836,15.350000381469727,15000
2012-10-22,15.5,14.899999618530273,14.899999618530273,15.529999732971191,29700
2012-10-23,14.800000190734863,15.020000457763672,14.600000381469727,15.100000381469727,14800
2012-10-24,15.020000457763672,15.130000114440918,14.819999694824219,15.390000343322754,3400
2012-10-25,15.800000190734863,15.210000038146973,14.75,15.949999809265137,15400
2012-10-26,15.600000381469727,15.109999656677246,14.739999771118164,15.699999809265137,8900
2012-10-31,15.140000343322754,16.260000228881836,14.960000038146973,16.260000228881836,34000
2012-11-01,16.06999969482422,15.40999984741211,15.029999732971191,16.299999237060547,67100
2012-11-02,15.420000076293945,15.359999656677246,14.949999809265137,16.079999923706055,18300
2012-11-05,15.390000343322754,15.710000038146973,15.390000343322754,15.75,28600
2012-11-06,15.800000190734863,15.880000114440918,15.680000305175781,15.899999618530273,14500
2012-11-07,15.859999656677246,15.100000381469727,15.010000228881836,16.200000762939453,85900
2012-11-08,15.0,14.989999771118164,14.949999809265137,15.40999984741211,17200
2012-11-09,14.979999542236328,15.029999732971191,14.970000267028809,15.579999923706055,6600
2012-11-12,15.960000038146973,15.989999771118164,15.550000190734863,16.020000457763672,171300
2012-11-13,16.030000686645508,16.190000534057617,15.800000190734863,16.420000076293945,84700
2012-11-14,16.43000030517578,16.540000915527344,16.350000381469727,16.799999237060547,112700
2012-11-15,16.5,15.770000457763672,15.5600004196167,16.719999313354492,58300
2012-11-16,15.920000076293945,15.84000015258789,15.5,16.09000015258789,81700
2012-11-19,15.949999809265137,16.299999237060547,15.899999618530273,16.469999313354492,57300
2012-11-20,16.34000015258789,16.520000457763672,15.979999542236328,16.520000457763672,32100
2012-11-21,16.479999542236328,16.510000228881836,16.40999984741211,16.510000228881836,32100
2012-11-23,16.600000381469727,17.110000610351562,16.520000457763672,17.149999618530273,39900
2012-11-26,17.5,17.6299991607666,17.049999237060547,17.6299991607666,50700
2012-11-27,17.280000686645508,17.860000610351562,17.270000457763672,18.25,71200
2012-11-28,18.1299991607666,18.649999618530273,17.6200008392334,18.649999618530273,62700
2012-11-29,18.90999984741211,19.399999618530273,18.75,20.0,140800
2012-11-30,19.56999969482422,18.510000228881836,17.90999984741211,19.56999969482422,574500
2012-12-03,19.0,18.8700008392334,18.549999237060547,19.239999771118164,117500
2012-12-04,19.040000915527344,17.889999389648438,17.510000228881836,19.25,63200
2012-12-05,17.8700008392334,17.299999237060547,17.06999969482422,18.600000381469727,49700
2012-12-06,17.479999542236328,17.0,16.559999465942383,17.530000686645508,78600
2012-12-07,16.989999771118164,16.989999771118164,16.8799991607666,17.219999313354492,24100
2012-12-10,17.0,17.040000915527344,16.75,17.229999542236328,12300
2012-12-11,17.139999389648438,17.299999237060547,17.059999465942383,18.030000686645508,25400
2012-12-12,17.649999618530273,16.979999542236328,16.65999984741211,17.90999984741211,37600
2012-12-13,16.829999923706055,16.940000534057617,16.5,17.06999969482422,27600
2012-12-14,16.799999237060547,16.989999771118164,16.780000686645508,18.270000457763672,18600
2012-12-17,16.899999618530273,15.989999771118164,15.359999656677246,17.06999969482422,52800
2012-12-18,15.989999771118164,16.31999969482422,15.789999961853027,16.3700008392334,25900
2012-12-19,16.850000381469727,16.6299991607666,16.030000686645508,17.420000076293945,29800
2012-12-20,16.690000534057617,16.729999542236328,16.5,17.260000228881836,18300
2012-12-21,16.59000015258789,17.200000762939453,15.989999771118164,17.200000762939453,125600
2012-12-24,17.15999984741211,16.559999465942383,16.209999084472656,17.170000076293945,50500
2012-12-26,16.530000686645508,16.3700008392334,16.040000915527344,16.719999313354492,79200
2012-12-27,16.31999969482422,15.970000267028809,15.729999542236328,16.40999984741211,315700
2012-12-28,15.970000267028809,16.440000534057617,15.550000190734863,16.75,63100
2012-12-31,16.459999084472656,16.950000762939453,15.710000038146973,17.049999237060547,35200
2013-01-02,17.1299991607666,17.329999923706055,16.520000457763672,17.549999237060547,38700
2013-01-03,17.280000686645508,17.920000076293945,16.969999313354492,18.190000534057617,26900
2013-01-04,18.0,18.0,17.549999237060547,18.440000534057617,85300
2013-01-07,18.010000228881836,17.59000015258789,17.440000534057617,18.030000686645508,10800
2013-01-08,17.6200008392334,18.010000228881836,17.5,18.34000015258789,17600
2013-01-09,17.959999084472656,18.229999542236328,17.600000381469727,18.25,21300
2013-01-10,18.350000381469727,18.1299991607666,17.799999237060547,18.350000381469727,16300
2013-01-11,18.100000381469727,17.639999389648438,16.850000381469727,18.100000381469727,20200
2013-01-14,17.690000534057617,17.489999771118164,17.079999923706055,17.709999084472656,53300
2013-01-15,17.3799991607666,17.3700008392334,16.899999618530273,17.670000076293945,88200
2013-01-16,17.389999389648438,17.559999465942383,17.270000457763672,17.8700008392334,54100
2013-01-17,17.530000686645508,18.170000076293945,17.469999313354492,18.18000030517578,44000
2013-01-18,18.059999465942383,18.139999389648438,17.770000457763672,18.559999465942383,17400
2013-01-22,18.09000015258789,18.549999237060547,17.809999465942383,18.719999313354492,26600
2013-01-23,18.479999542236328,18.450000762939453,18.43000030517578,18.889999389648438,37200
2013-01-24,18.459999084472656,18.1299991607666,17.93000030517578,18.559999465942383,11000
2013-01-25,18.149999618530273,18.170000076293945,17.90999984741211,18.200000762939453,28000
2013-01-28,18.219999313354492,18.030000686645508,17.899999618530273,18.389999389648438,35200
2013-01-29,18.1200008392334,18.18000030517578,17.90999984741211,18.469999313354492,28600
2013-01-30,18.209999084472656,18.1299991607666,17.950000762939453,18.399999618530273,32100
2013-01-31,18.079999923706055,18.100000381469727,17.81999969482422,18.31999969482422,19300
2013-02-01,18.059999465942383,18.329999923706055,17.950000762939453,18.329999923706055,19800
2013-02-04,18.049999237060547,18.059999465942383,17.770000457763672,18.200000762939453,25200
2013-02-05,18.15999984741211,18.06999969482422,17.8799991607666,18.190000534057617,6100
2013-02-06,18.299999237060547,18.68000030517578,18.25,19.15999984741211,149700
2013-02-07,18.729999542236328,18.760000228881836,18.030000686645508,19.06999969482422,82800
2013-02-08,18.739999771118164,18.639999389648438,18.329999923706055,18.969999313354492,10500
2013-02-11,18.549999237060547,19.450000762939453,18.030000686645508,19.81999969482422,33600
2013-02-12,19.559999465942383,19.260000228881836,19.020000457763672,19.670000076293945,49500
2013-02-13,19.260000228881836,19.479999542236328,19.260000228881836,19.770000457763672,8300
2013-02-14,19.260000228881836,19.770000457763672,19.260000228881836,20.260000228881836,18400
2013-02-15,19.8799991607666,19.3700008392334,19.25,20.049999237060547,29500
2013-02-19,19.450000762939453,20.559999465942383,19.450000762939453,20.56999969482422,41100
2013-02-20,20.510000228881836,19.450000762939453,19.3700008392334,20.510000228881836,44600
2013-02-21,19.229999542236328,18.6299991607666,18.079999923706055,19.229999542236328,53400
2013-02-22,18.770000457763672,19.09000015258789,18.360000610351562,19.639999389648438,27400
2013-02-25,18.75,18.600000381469727,18.010000228881836,18.790000915527344,125500
2013-02-26,18.6299991607666,19.239999771118164,18.43000030517578,19.649999618530273,76700
2013-02-27,19.0,18.18000030517578,18.0,19.31999969482422,218500
2013-02-28,18.770000457763672,19.860000610351562,18.739999771118164,19.969999313354492,1656100
2013-03-01,19.68000030517578,21.799999237060547,19.5,21.969999313354492,135700
2013-03-04,21.59000015258789,24.239999771118164,21.56999969482422,25.0,219400
2013-03-05,24.209999084472656,24.049999237060547,23.549999237060547,24.829999923706055,182100
2013-03-06,21.309999465942383,24.18000030517578,21.309999465942383,24.549999237060547,88200
2013-03-07,24.190000534057617,24.3799991607666,23.56999969482422,25.1299991607666,76600
2013-03-08,24.65999984741211,23.950000762939453,23.56999969482422,24.84000015258789,91700
2013-03-11,23.84000015258789,24.1299991607666,23.68000030517578,24.139999389648438,76500
2013-03-12,23.950000762939453,23.979999542236328,23.8700008392334,24.1200008392334,46400
2013-03-13,23.920000076293945,24.06999969482422,23.489999771118164,24.15999984741211,98000
2013-03-14,24.0,24.670000076293945,23.020000457763672,24.850000381469727,68800
2013-03-15,24.75,24.829999923706055,23.889999389648438,25.030000686645508,154900
2013-03-18,24.600000381469727,24.3700008392334,23.719999313354492,24.600000381469727,39000
2013-03-19,24.479999542236328,24.260000228881836,23.75,24.510000228881836,125500
2013-03-20,24.25,23.239999771118164,22.5,24.25,68500
2013-03-21,23.5,23.40999984741211,22.690000534057617,24.100000381469727,86700
2013-03-22,23.5,23.010000228881836,22.940000534057617,23.700000762939453,46500
2013-03-25,22.989999771118164,22.34000015258789,22.139999389648438,22.989999771118164,39400
2013-03-26,22.3700008392334,21.229999542236328,20.93000030517578,22.510000228881836,196500
2013-03-27,21.06999969482422,22.450000762939453,20.6200008392334,23.049999237060547,129100
2013-03-28,22.34000015258789,21.959999084472656,21.31999969482422,22.489999771118164,197500
2013-04-01,22.049999237060547,21.530000686645508,21.110000610351562,22.5,57300
2013-04-02,21.549999237060547,22.690000534057617,21.389999389648438,22.889999389648438,78500
2013-04-03,22.299999237060547,21.299999237060547,20.979999542236328,22.829999923706055,99300
2013-04-04,21.59000015258789,21.969999313354492,21.299999237060547,22.389999389648438,76800
2013-04-05,21.709999084472656,22.31999969482422,21.3700008392334,22.469999313354492,91200
2013-04-08,22.31999969482422,22.739999771118164,22.190000534057617,22.860000610351562,90100
2013-04-09,22.8799991607666,23.299999237060547,22.84000015258789,23.950000762939453,283600
2013-04-10,23.489999771118164,24.829999923706055,23.100000381469727,25.170000076293945,518600
2013-04-11,24.65999984741211,24.950000762939453,23.770000457763672,25.110000610351562,260500
2013-04-12,24.729999542236328,24.799999237060547,24.420000076293945,25.040000915527344,143400
2013-04-15,24.75,24.0,23.850000381469727,25.110000610351562,213700
2013-04-16,24.34000015258789,23.5,23.040000915527344,24.639999389648438,121400
2013-04-17,23.34000015258789,23.969999313354492,23.34000015258789,24.209999084472656,86000
2013-04-18,24.049999237060547,23.850000381469727,23.729999542236328,24.1200008392334,38100
2013-04-19,23.90999984741211,23.989999771118164,23.75,24.75,199700
2013-04-22,24.09000015258789,24.440000534057617,23.6200008392334,24.6200008392334,160500
2013-04-23,24.510000228881836,24.670000076293945,24.329999923706055,24.959999084472656,177000
2013-04-24,24.670000076293945,23.8700008392334,23.729999542236328,24.709999084472656,104000
2013-04-25,24.06999969482422,24.399999618530273,23.0,25.190000534057617,147700
2013-04-26,24.700000762939453,27.6200008392334,23.8799991607666,28.360000610351562,434400
2013-04-29,27.969999313354492,27.829999923706055,27.6200008392334,30.649999618530273,323600
2013-04-30,27.649999618530273,27.510000228881836,26.290000915527344,28.6299991607666,225900
2013-05-01,27.670000076293945,26.950000762939453,26.530000686645508,28.0,70800
2013-05-02,26.059999465942383,28.989999771118164,26.059999465942383,29.1299991607666,143900
2013-05-03,30.1200008392334,29.389999389648438,28.56999969482422,30.1200008392334,225700
2013-05-06,29.270000457763672,29.309999465942383,29.0,29.809999465942383,130300
2013-05-07,29.43000030517578,29.40999984741211,29.1200008392334,29.520000457763672,65900
2013-05-08,29.280000686645508,28.649999618530273,28.489999771118164,29.280000686645508,180200
2013-05-09,28.56999969482422,28.440000534057617,28.25,28.600000381469727,92900
2013-05-10,28.549999237060547,28.440000534057617,28.0,28.56999969482422,68700
2013-05-13,28.549999237060547,30.0,28.5,30.670000076293945,223600
2013-05-14,29.959999084472656,31.149999618530273,29.510000228881836,31.260000228881836,227000
2013-05-15,31.1200008392334,31.450000762939453,31.100000381469727,31.690000534057617,145900
2013-05-16,32.5,35.880001068115234,32.06999969482422,36.79999923706055,937000
2013-05-17,35.810001373291016,35.90999984741211,35.810001373291016,37.79999923706055,417200
2013-05-20,36.0,35.5,35.150001525878906,36.18000030517578,333800
2013-05-21,35.900001525878906,35.75,35.150001525878906,36.13999938964844,342700
2013-05-22,36.0,34.70000076293945,34.209999084472656,36.209999084472656,207100
2013-05-23,34.70000076293945,35.0,34.0,35.40999984741211,284000
2013-05-24,34.9900016784668,34.400001525878906,33.529998779296875,36.65999984741211,335100
2013-05-28,34.779998779296875,34.13999938964844,33.7599983215332,35.119998931884766,122100
2013-05-29,33.72999954223633,32.0,31.65999984741211,33.72999954223633,248300
2013-05-30,32.02000045776367,33.099998474121094,31.65999984741211,33.95000076293945,382800
2013-05-31,33.150001525878906,34.209999084472656,32.88999938964844,34.90999984741211,582000
2013-06-03,34.45000076293945,46.220001220703125,34.45000076293945,47.5,1578000
2013-06-04,45.52000045776367,44.400001525878906,43.34000015258789,51.95000076293945,1442100
2013-06-05,42.56999969482422,39.59000015258789,38.650001525878906,43.68000030517578,949300
2013-06-06,39.70000076293945,38.54999923706055,38.130001068115234,40.90999984741211,294500
2013-06-07,40.47999954223633,39.810001373291016,38.810001373291016,42.45000076293945,485600
2013-06-10,40.470001220703125,40.93000030517578,39.7400016784668,42.02000045776367,225600
2013-06-11,40.5,39.5,38.560001373291016,41.4900016784668,277300
2013-06-12,39.91999816894531,39.43000030517578,38.75,40.15999984741211,163400
2013-06-13,39.5,40.18000030517578,39.029998779296875,41.18000030517578,169800
2013-06-14,39.970001220703125,38.65999984741211,38.34000015258789,41.40999984741211,180300
2013-06-17,39.060001373291016,38.72999954223633,38.349998474121094,40.08000183105469,202800
2013-06-18,38.79999923706055,35.9900016784668,35.18000030517578,40.09000015258789,521000
2013-06-19,35.25,34.41999816894531,33.849998474121094,36.29999923706055,677200
2013-06-20,33.939998626708984,31.93000030517578,31.829999923706055,34.81999969482422,473100
2013-06-21,32.040000915527344,32.220001220703125,30.360000610351562,32.349998474121094,756600
2013-06-24,31.81999969482422,31.010000228881836,30.31999969482422,31.8799991607666,409600
2013-06-25,31.81999969482422,32.20000076293945,31.489999771118164,32.7599983215332,420100
2013-06-26,31.90999984741211,33.95000076293945,31.010000228881836,34.29999923706055,314500
2013-06-27,33.66999816894531,33.529998779296875,32.959999084472656,35.970001220703125,334500
2013-06-28,33.81999969482422,32.7400016784668,31.969999313354492,33.81999969482422,1393200
2013-07-01,32.75,33.59000015258789,32.31999969482422,35.779998779296875,219800
2013-07-02,33.29999923706055,33.13999938964844,32.869998931884766,34.65999984741211,211300
2013-07-03,33.0,32.70000076293945,32.5099983215332,33.95000076293945,171900
2013-07-05,32.9900016784668,32.4900016784668,32.0,33.040000915527344,287100
2013-07-08,32.720001220703125,33.11000061035156,32.099998474121094,33.4900016784668,381200
2013-07-09,33.310001373291016,35.90999984741211,32.25,36.59000015258789,286200
2013-07-10,37.470001220703125,35.66999816894531,34.599998474121094,37.70000076293945,219900
2013-07-11,36.13999938964844,38.310001373291016,35.72999954223633,38.630001068115234,374900
2013-07-12,38.5,38.279998779296875,37.720001220703125,39.470001220703125,211500
2013-07-15,38.189998626708984,39.209999084472656,37.869998931884766,40.54999923706055,231500
2013-07-16,39.400001525878906,39.0099983215332,38.459999084472656,39.79999923706055,626700
2013-07-17,39.25,40.54999923706055,38.84000015258789,40.849998474121094,223600
2013-07-18,40.56999969482422,40.099998474121094,39.9900016784668,40.9900016784668,189300
2013-07-19,39.90999984741211,40.119998931884766,39.220001220703125,40.68000030517578,171600
2013-07-22,39.91999816894531,38.11000061035156,37.7400016784668,40.220001220703125,200900
2013-07-23,38.209999084472656,38.38999938964844,37.70000076293945,39.119998931884766,116900
2013-07-24,38.650001525878906,36.0099983215332,35.790000915527344,38.849998474121094,193900
2013-07-25,35.560001373291016,36.06999969482422,35.08000183105469,36.310001373291016,472500
2013-07-26,35.34000015258789,34.400001525878906,33.54999923706055,35.56999969482422,359700
2013-07-29,34.720001220703125,36.029998779296875,33.849998474121094,37.560001373291016,509900
2013-07-30,36.08000183105469,34.77000045776367,34.66999816894531,36.68000030517578,235400
2013-07-31,34.68000030517578,34.119998931884766,33.70000076293945,34.779998779296875,278800
2013-08-01,34.29999923706055,35.959999084472656,33.72999954223633,36.060001373291016,273900
2013-08-02,35.59000015258789,38.08000183105469,35.59000015258789,38.65999984741211,238000
2013-08-05,38.08000183105469,40.470001220703125,38.0,40.599998474121094,271200
2013-08-06,40.16999816894531,36.68000030517578,36.189998626708984,40.34000015258789,391100
2013-08-07,37.18000030517578,35.15999984741211,34.779998779296875,37.79999923706055,216500
2013-08-08,35.25,34.0,33.61000061035156,35.540000915527344,207200
2013-08-09,33.84000015258789,34.400001525878906,33.189998626708984,34.540000915527344,110900
2013-08-12,34.29999923706055,34.2400016784668,34.189998626708984,35.59000015258789,142000
2013-08-13,34.5,32.83000183105469,32.720001220703125,34.88999938964844,255400
2013-08-14,32.810001373291016,31.68000030517578,31.479999542236328,33.130001068115234,229300
2013-08-15,31.06999969482422,32.720001220703125,30.68000030517578,33.47999954223633,279600
2013-08-16,32.439998626708984,31.0,30.739999771118164,32.9900016784668,242200
2013-08-19,31.1299991607666,31.350000381469727,31.1299991607666,32.70000076293945,158100
2013-08-20,31.540000915527344,31.170000076293945,30.8700008392334,32.11000061035156,107200
2013-08-21,31.079999923706055,31.959999084472656,30.799999237060547,32.0,164400
2013-08-22,32.220001220703125,32.02000045776367,31.75,32.90999984741211,181300
2013-08-23,31.950000762939453,33.0099983215332,31.75,33.029998779296875,168400
2013-08-26,33.040000915527344,33.91999816894531,32.65999984741211,34.400001525878906,146000
2013-08-27,33.61000061035156,33.529998779296875,33.279998779296875,34.2599983215332,176100
2013-08-28,33.439998626708984,34.119998931884766,33.18000030517578,34.56999969482422,77000
2013-08-29,34.41999816894531,35.040000915527344,33.88999938964844,35.47999954223633,111200
2013-08-30,34.88999938964844,34.58000183105469,34.0,34.939998626708984,163300
2013-09-03,35.06999969482422,35.77000045776367,34.70000076293945,36.040000915527344,66100
2013-09-04,35.72999954223633,34.9900016784668,34.790000915527344,36.310001373291016,291700
2013-09-05,34.97999954223633,35.099998474121094,34.540000915527344,35.15999984741211,248500
2013-09-06,35.34000015258789,36.290000915527344,34.5,36.58000183105469,287400
2013-09-09,36.47999954223633,38.66999816894531,36.22999954223633,39.380001068115234,246100
2013-09-10,38.5,39.720001220703125,37.93000030517578,39.790000915527344,182400
2013-09-11,39.59000015258789,39.79999923706055,39.16999816894531,39.86000061035156,143800
2013-09-12,39.68000030517578,40.040000915527344,38.81999969482422,40.08000183105469,197400
2013-09-13,40.099998474121094,40.02000045776367,38.43000030517578,40.25,177000
2013-09-16,40.380001068115234,40.20000076293945,39.220001220703125,40.959999084472656,347200
2013-09-17,40.150001525878906,40.75,39.599998474121094,41.58000183105469,289200
2013-09-18,40.79999923706055,42.709999084472656,40.16999816894531,43.63999938964844,348600
2013-09-19,43.779998779296875,45.90999984741211,43.650001525878906,47.88999938964844,954700
2013-09-20,45.93000030517578,44.130001068115234,43.5099983215332,45.93000030517578,1491600
2013-09-23,44.25,41.84000015258789,41.22999954223633,45.20000076293945,412500
2013-09-24,41.93000030517578,41.08000183105469,40.97999954223633,42.40999984741211,150900
2013-09-25,40.91999816894531,39.220001220703125,39.220001220703125,41.060001373291016,170400
2013-09-26,39.45000076293945,41.02000045776367,39.45000076293945,41.09000015258789,119800
2013-09-27,40.7599983215332,39.439998626708984,38.970001220703125,40.7599983215332,308800
2013-09-30,38.91999816894531,38.7400016784668,37.560001373291016,39.31999969482422,576900
2013-10-01,38.880001068115234,40.4900016784668,38.630001068115234,40.72999954223633,264300
2013-10-02,39.97999954223633,40.540000915527344,39.33000183105469,40.59000015258789,147100
2013-10-03,40.36000061035156,39.38999938964844,38.369998931884766,40.97999954223633,186200
2013-10-04,39.349998474121094,40.06999969482422,38.66999816894531,40.66999816894531,250600
2013-10-07,39.459999084472656,38.790000915527344,38.52000045776367,40.099998474121094,107800
2013-10-08,38.720001220703125,36.279998779296875,35.72999954223633,38.7400016784668,295500
2013-10-09,36.34000015258789,35.810001373291016,34.11000061035156,36.459999084472656,236700
2013-10-10,36.43000030517578,38.34000015258789,36.02000045776367,38.5,263900
2013-10-11,38.09000015258789,37.9900016784668,37.11000061035156,39.09000015258789,215600
2013-10-14,37.560001373291016,37.02000045776367,36.439998626708984,37.560001373291016,192200
2013-10-15,36.81999969482422,36.470001220703125,36.029998779296875,37.369998931884766,125900
2013-10-16,36.83000183105469,39.81999969482422,36.63999938964844,40.47999954223633,276600
2013-10-17,39.41999816894531,39.849998474121094,38.560001373291016,39.95000076293945,147500
2013-10-18,40.09000015258789,39.529998779296875,39.150001525878906,40.7400016784668,217800
2013-10-21,39.47999954223633,38.68000030517578,38.06999969482422,39.93000030517578,196500
2013-10-22,38.959999084472656,38.709999084472656,37.54999923706055,40.27000045776367,168400
2013-10-23,38.380001068115234,39.279998779296875,37.939998626708984,39.43000030517578,132200
2013-10-24,39.2599983215332,40.150001525878906,39.220001220703125,41.25,240000
2013-10-25,40.209999084472656,39.88999938964844,37.619998931884766,40.34000015258789,229000
2013-10-28,40.0,39.619998931884766,38.58000183105469,40.0,153900
2013-10-29,39.7599983215332,39.79999923706055,39.380001068115234,40.34000015258789,170800
2013-10-30,39.900001525878906,37.79999923706055,37.7400016784668,40.18000030517578,128200
2013-10-31,37.900001525878906,38.47999954223633,36.34000015258789,38.61000061035156,159800
2013-11-01,38.470001220703125,38.119998931884766,36.93000030517578,39.11000061035156,199300
2013-11-04,38.2400016784668,38.439998626708984,37.63999938964844,38.54999923706055,242400
2013-11-05,38.22999954223633,38.34000015258789,37.779998779296875,39.02000045776367,72900
2013-11-06,38.70000076293945,35.90999984741211,35.349998474121094,38.900001525878906,315800
2013-11-07,35.93000030517578,33.540000915527344,33.380001068115234,36.619998931884766,411500
2013-11-08,33.88999938964844,33.029998779296875,32.61000061035156,36.189998626708984,353000
2013-11-11,33.029998779296875,33.310001373291016,32.720001220703125,34.560001373291016,344100
