Date,zbhopen,zbhclose,zbhlow,zbhhigh,zbhvolume
2017-08-02,120.2699966430664,117.69000244140625,117.38999938964844,120.33999633789062,2558100.0
2017-08-03,117.20999908447266,117.16000366210938,116.38999938964844,118.16000366210938,2036600.0
2017-08-04,117.2699966430664,117.93000030517578,116.33999633789062,118.08000183105469,1698100.0
2017-08-07,117.91999816894531,117.19000244140625,116.8499984741211,117.98999786376953,807000.0
2017-08-08,117.08000183105469,115.04000091552734,114.56999969482422,117.08000183105469,1551000.0
2017-08-09,113.94999694824219,112.86000061035156,112.22000122070312,114.27999877929688,1852400.0
2017-08-10,112.41999816894531,110.12999725341797,110.08999633789062,112.58000183105469,2219800.0
2017-08-11,110.43000030517578,111.69999694824219,110.25,112.36000061035156,1497100.0
2017-08-14,112.58000183105469,112.51000213623047,111.83000183105469,113.6500015258789,956500.0
2017-08-15,113.0199966430664,112.97000122070312,112.16999816894531,113.4000015258789,1356000.0
2017-08-16,113.68000030517578,113.08000183105469,112.94000244140625,114.30000305175781,1520000.0
2017-08-17,113.0,112.41999816894531,112.3499984741211,114.08999633789062,1070200.0
2017-08-18,112.47000122070312,111.37999725341797,111.33000183105469,112.47000122070312,1036100.0
2017-08-21,111.62999725341797,112.7699966430664,111.55000305175781,113.18000030517578,1260700.0
2017-08-22,112.75,113.95999908447266,112.54000091552734,114.08999633789062,1640600.0
2017-08-23,113.04000091552734,112.27999877929688,111.94999694824219,113.44999694824219,1317800.0
2017-08-24,112.83000183105469,112.8499984741211,112.41000366210938,113.95999908447266,993900.0
2017-08-25,113.48999786376953,113.19000244140625,113.12000274658203,113.94000244140625,750400.0
2017-08-28,113.56999969482422,112.88999938964844,112.33000183105469,113.6500015258789,769600.0
2017-08-29,112.37999725341797,112.81999969482422,111.87999725341797,113.13999938964844,703900.0
2017-08-30,112.80999755859375,113.01000213623047,111.98999786376953,113.06999969482422,1079700.0
2017-08-31,113.51000213623047,114.2699966430664,113.19999694824219,114.93000030517578,1231400.0
2017-09-01,114.47000122070312,114.33000183105469,113.51000213623047,114.72000122070312,711800.0
2017-09-05,114.06999969482422,114.23999786376953,113.41999816894531,115.33000183105469,1501500.0
2017-09-06,114.52999877929688,115.62999725341797,113.86000061035156,115.83999633789062,1045800.0
2017-09-07,115.62999725341797,115.66999816894531,115.26000213623047,116.12000274658203,673200.0
2017-09-08,115.33000183105469,115.69999694824219,114.91999816894531,116.61000061035156,999300.0
2017-09-11,116.25,115.80000305175781,115.61000061035156,116.88999938964844,944800.0
2017-09-12,115.73999786376953,116.43000030517578,115.33999633789062,117.48999786376953,987100.0
2017-09-13,116.31999969482422,115.88999938964844,115.29000091552734,116.52999877929688,919600.0
2017-09-14,115.69999694824219,115.98999786376953,115.62000274658203,116.3499984741211,1697700.0
2017-09-15,115.93000030517578,115.47000122070312,114.44000244140625,116.12000274658203,1626700.0
2017-09-18,115.61000061035156,116.30000305175781,115.23999786376953,116.4000015258789,1336400.0
2017-09-19,116.3499984741211,115.4800033569336,115.30999755859375,116.9800033569336,2208400.0
2017-09-20,115.6500015258789,116.22000122070312,115.2300033569336,116.66999816894531,1242300.0
2017-09-21,116.25,113.05999755859375,112.68000030517578,116.30999755859375,1399600.0
2017-09-22,113.08999633789062,114.4000015258789,112.66000366210938,114.4800033569336,1599100.0
2017-09-25,114.38999938964844,114.37000274658203,112.97000122070312,115.47000122070312,1386700.0
2017-09-26,114.5199966430664,114.75,114.16000366210938,115.55999755859375,1008200.0
2017-09-27,115.16000366210938,116.25,114.36000061035156,116.37000274658203,1184600.0
2017-09-28,116.11000061035156,115.66000366210938,115.12000274658203,116.30000305175781,984900.0
2017-09-29,115.72000122070312,117.08999633789062,115.4000015258789,117.13999938964844,1058700.0
2017-10-02,117.31999969482422,117.69999694824219,116.55000305175781,118.20999908447266,1013000.0
2017-10-03,117.98999786376953,116.1500015258789,116.08000183105469,118.12000274658203,1054900.0
2017-10-04,116.16000366210938,117.52999877929688,115.87000274658203,117.62000274658203,1460000.0
2017-10-05,117.55999755859375,119.16000366210938,117.2699966430664,119.58999633789062,1077500.0
2017-10-06,118.58000183105469,119.2699966430664,118.05999755859375,119.31999969482422,870600.0
2017-10-09,119.23999786376953,117.5199966430664,117.05000305175781,119.23999786376953,962800.0
2017-10-10,117.5199966430664,118.41000366210938,117.5199966430664,118.76000213623047,1087700.0
2017-10-11,118.19999694824219,118.63999938964844,117.75,118.7699966430664,918200.0
2017-10-12,118.3499984741211,120.62999725341797,118.05999755859375,120.75,1486000.0
2017-10-13,120.3499984741211,119.69999694824219,119.0199966430664,120.58999633789062,798700.0
2017-10-16,119.5999984741211,119.51000213623047,119.02999877929688,119.83999633789062,1352400.0
2017-10-17,119.66999816894531,119.93000030517578,118.80000305175781,119.9800033569336,845600.0
2017-10-18,120.12000274658203,120.69000244140625,119.87000274658203,120.87000274658203,878600.0
2017-10-19,120.9000015258789,121.87999725341797,120.16999816894531,121.94000244140625,1098100.0
2017-10-20,122.37000274658203,122.3499984741211,121.31999969482422,122.83000183105469,792700.0
2017-10-23,122.55000305175781,121.69999694824219,121.63999938964844,123.81999969482422,880400.0
2017-10-24,121.94999694824219,121.20999908447266,120.33999633789062,122.11000061035156,1325900.0
2017-10-25,121.0,121.45999908447266,119.93000030517578,121.69000244140625,1490000.0
2017-10-26,121.5,121.0,120.7699966430664,121.98999786376953,1186300.0
2017-10-27,122.04000091552734,124.45999908447266,121.01000213623047,124.75,1494600.0
2017-10-30,123.37999725341797,121.3499984741211,120.87999725341797,123.88999938964844,1588500.0
2017-10-31,121.72000122070312,121.62000274658203,120.88999938964844,122.43000030517578,1822900.0
2017-11-01,111.91000366210938,115.08999633789062,110.79000091552734,117.12999725341797,4570000.0
2017-11-02,114.9000015258789,112.31999969482422,111.29000091552734,115.16000366210938,3478300.0
2017-11-03,110.08000183105469,109.25,108.54000091552734,111.0,3918700.0
2017-11-06,109.31999969482422,109.33999633789062,108.94999694824219,110.5199966430664,2515300.0
2017-11-07,109.9800033569336,108.72000122070312,108.16999816894531,109.9800033569336,1279300.0
2017-11-08,108.55000305175781,109.16999816894531,108.02999877929688,109.83999633789062,1794100.0
2017-11-09,109.02999877929688,111.83999633789062,108.93000030517578,111.86000061035156,1654600.0
2017-11-10,111.27999877929688,110.75,109.56999969482422,111.76000213623047,973400.0
2017-11-13,110.08000183105469,111.05999755859375,109.87999725341797,111.30000305175781,1275600.0
2017-11-14,112.83999633789062,112.20999908447266,111.12000274658203,112.97000122070312,1308100.0
2017-11-15,111.97000122070312,111.08000183105469,110.33999633789062,112.19000244140625,1150000.0
2017-11-16,111.30999755859375,112.23999786376953,110.9800033569336,112.94999694824219,1631900.0
2017-11-17,111.5,111.61000061035156,111.5,112.36000061035156,1043300.0
2017-11-20,112.0,112.18000030517578,111.61000061035156,112.68000030517578,938800.0
2017-11-21,112.98999786376953,113.55999755859375,112.55999755859375,114.31999969482422,1118500.0
2017-11-22,113.52999877929688,113.06999969482422,112.45999908447266,113.66000366210938,785900.0
2017-11-24,112.94999694824219,113.06999969482422,112.08000183105469,113.30999755859375,289100.0
2017-11-27,113.41000366210938,113.38999938964844,112.63999938964844,113.66000366210938,830300.0
2017-11-28,113.38999938964844,115.20999908447266,112.37000274658203,115.37999725341797,1820400.0
2017-11-29,115.5,116.5199966430664,115.0,116.73999786376953,1756700.0
2017-11-30,116.70999908447266,117.0999984741211,116.01000213623047,117.72000122070312,1890600.0
2017-12-01,117.33999633789062,114.56999969482422,113.80999755859375,117.66999816894531,1487900.0
2017-12-04,115.05999755859375,114.81999969482422,114.58999633789062,116.2699966430664,1382800.0
2017-12-05,115.41000366210938,115.48999786376953,114.55999755859375,116.11000061035156,1261100.0
2017-12-06,115.18000030517578,115.77999877929688,114.6500015258789,115.98999786376953,917100.0
2017-12-07,115.9000015258789,114.77999877929688,114.5,116.2300033569336,960700.0
