Date,wlkopen,wlkclose,wlklow,wlkhigh,wlkvolume
2008-04-18,8.010000228881836,8.020000457763672,7.949999809265137,8.15999984741211,422000.0
2008-04-21,7.940000057220459,7.840000152587891,7.815000057220459,8.0,482400.0
2008-04-22,7.869999885559082,7.934999942779541,7.764999866485596,8.279999732971191,750400.0
2008-04-23,7.934999942779541,7.900000095367432,7.695000171661377,7.945000171661377,739200.0
2008-04-24,7.90500020980835,8.369999885559082,7.90500020980835,8.625,1173200.0
2008-04-25,8.515000343322754,8.515000343322754,8.295000076293945,8.720000267028809,566000.0
2008-04-28,8.595000267028809,8.619999885559082,8.449999809265137,8.699999809265137,479200.0
2008-04-29,8.555000305175781,8.399999618530273,8.359999656677246,8.625,875000.0
2008-04-30,8.430000305175781,8.354999542236328,8.279999732971191,8.595000267028809,818600.0
2008-05-01,7.380000114440918,7.599999904632568,6.849999904632568,8.0,4269000.0
2008-05-02,7.639999866485596,7.784999847412109,7.534999847412109,8.0,1035800.0
2008-05-05,7.75,8.300000190734863,7.670000076293945,8.34000015258789,1050400.0
2008-05-06,8.140000343322754,8.210000038146973,7.989999771118164,8.414999961853027,1150400.0
2008-05-07,8.210000038146973,8.220000267028809,8.104999542236328,8.46500015258789,797000.0
2008-05-08,8.234999656677246,8.100000381469727,7.989999771118164,8.244999885559082,451200.0
2008-05-09,8.069999694824219,8.210000038146973,8.029999732971191,8.234999656677246,521800.0
2008-05-12,8.170000076293945,8.239999771118164,8.135000228881836,8.300000190734863,543000.0
2008-05-13,8.199999809265137,8.3100004196167,8.194999694824219,8.484999656677246,842400.0
2008-05-14,8.395000457763672,8.484999656677246,8.305000305175781,8.539999961853027,456400.0
2008-05-15,8.454999923706055,8.640000343322754,8.359999656677246,8.670000076293945,491400.0
2008-05-16,8.59000015258789,8.569999694824219,8.4399995803833,8.614999771118164,478600.0
2008-05-19,8.609999656677246,8.760000228881836,8.454999923706055,8.875,563600.0
2008-05-20,8.760000228881836,8.585000038146973,8.515000343322754,8.760000228881836,575600.0
2008-05-21,8.579999923706055,8.484999656677246,8.4399995803833,8.579999923706055,503200.0
2008-05-22,8.520000457763672,8.489999771118164,8.4399995803833,8.640000343322754,648600.0
2008-05-23,8.5,8.479999542236328,8.369999885559082,8.53499984741211,518400.0
2008-05-27,8.479999542236328,8.420000076293945,8.300000190734863,8.53499984741211,1170400.0
2008-05-28,8.4399995803833,8.460000038146973,8.4350004196167,8.569999694824219,618200.0
2008-05-29,8.404999732971191,8.71500015258789,8.404999732971191,8.800000190734863,498400.0
2008-05-30,8.71500015258789,8.675000190734863,8.479999542236328,8.899999618530273,520600.0
2008-06-02,8.675000190734863,8.6850004196167,8.470000267028809,8.704999923706055,367200.0
2008-06-03,8.635000228881836,8.585000038146973,8.454999923706055,8.680000305175781,442600.0
2008-06-04,8.600000381469727,8.649999618530273,8.529999732971191,8.704999923706055,600200.0
2008-06-05,8.635000228881836,8.864999771118164,8.479999542236328,8.864999771118164,427800.0
2008-06-06,8.734999656677246,8.5600004196167,8.489999771118164,8.760000228881836,806800.0
2008-06-09,8.675000190734863,8.475000381469727,8.324999809265137,8.675000190734863,595000.0
2008-06-10,8.335000038146973,8.390000343322754,8.270000457763672,8.40999984741211,424800.0
2008-06-11,8.399999618530273,8.345000267028809,8.279999732971191,8.454999923706055,561600.0
2008-06-12,8.430000305175781,8.40999984741211,8.359999656677246,8.484999656677246,444400.0
2008-06-13,8.4350004196167,8.609999656677246,8.34000015258789,8.630000114440918,709800.0
2008-06-16,8.09000015258789,8.46500015258789,8.085000038146973,8.5,869000.0
2008-06-17,8.585000038146973,8.479999542236328,8.444999694824219,8.585000038146973,712600.0
2008-06-18,8.390000343322754,8.385000228881836,8.375,8.484999656677246,472800.0
2008-06-19,8.40999984741211,8.515000343322754,8.350000381469727,8.520000457763672,412600.0
2008-06-20,8.470000267028809,8.4350004196167,8.4350004196167,8.720000267028809,639000.0
2008-06-23,8.539999961853027,8.4350004196167,8.319999694824219,8.569999694824219,408000.0
2008-06-24,8.369999885559082,8.260000228881836,8.220000267028809,8.595000267028809,837200.0
2008-06-25,8.25,8.354999542236328,8.199999809265137,8.604999542236328,415200.0
2008-06-26,8.229999542236328,7.699999809265137,7.659999847412109,8.234999656677246,814200.0
2008-06-27,7.695000171661377,7.690000057220459,7.534999847412109,7.945000171661377,3309600.0
2008-06-30,7.650000095367432,7.429999828338623,7.425000190734863,7.695000171661377,828800.0
2008-07-01,7.320000171661377,7.244999885559082,7.010000228881836,7.355000019073486,715000.0
2008-07-02,7.235000133514404,6.735000133514404,6.579999923706055,7.309999942779541,897000.0
2008-07-03,6.710000038146973,6.744999885559082,6.465000152587891,6.804999828338623,643600.0
2008-07-07,6.784999847412109,6.599999904632568,6.474999904632568,6.90500020980835,669800.0
2008-07-08,6.614999771118164,6.800000190734863,6.389999866485596,6.824999809265137,560400.0
2008-07-09,6.784999847412109,6.704999923706055,6.704999923706055,6.96999979019165,514200.0
2008-07-10,6.775000095367432,6.815000057220459,6.724999904632568,7.045000076293945,511600.0
2008-07-11,6.730000019073486,7.03000020980835,6.630000114440918,7.125,663800.0
2008-07-14,7.099999904632568,6.635000228881836,6.559999942779541,7.099999904632568,827600.0
2008-07-15,6.605000019073486,6.625,6.360000133514404,6.84499979019165,1229800.0
2008-07-16,6.675000190734863,6.835000038146973,6.534999847412109,6.96999979019165,814200.0
2008-07-17,6.880000114440918,7.389999866485596,6.880000114440918,7.440000057220459,672000.0
2008-07-18,7.385000228881836,7.400000095367432,7.144999980926514,7.53000020980835,557200.0
2008-07-21,7.429999828338623,7.5,7.389999866485596,7.630000114440918,480200.0
2008-07-22,7.429999828338623,8.454999923706055,7.429999828338623,8.550000190734863,1066600.0
2008-07-23,8.40999984741211,8.5649995803833,8.359999656677246,8.680000305175781,1055000.0
2008-07-24,8.619999885559082,8.274999618530273,8.135000228881836,8.649999618530273,653200.0
2008-07-25,8.28499984741211,8.375,8.265000343322754,8.574999809265137,509000.0
2008-07-28,8.300000190734863,8.005000114440918,7.96999979019165,8.454999923706055,539400.0
2008-07-29,7.994999885559082,8.149999618530273,7.974999904632568,8.154999732971191,671400.0
2008-07-30,8.210000038146973,8.444999694824219,8.210000038146973,8.475000381469727,590200.0
2008-07-31,8.34000015258789,8.755000114440918,8.149999618530273,8.9399995803833,558400.0
2008-08-01,8.699999809265137,8.625,8.479999542236328,8.954999923706055,686400.0
2008-08-04,8.555000305175781,8.390000343322754,7.954999923706055,8.579999923706055,696600.0
2008-08-05,9.779999732971191,9.53499984741211,9.109999656677246,10.164999961853027,2412000.0
2008-08-06,9.600000381469727,9.574999809265137,9.300000190734863,9.720000267028809,1038000.0
2008-08-07,9.520000457763672,9.84000015258789,9.395000457763672,10.069999694824219,883000.0
2008-08-08,9.734999656677246,10.015000343322754,9.734999656677246,10.300000190734863,704200.0
2008-08-11,9.994999885559082,10.119999885559082,9.824999809265137,10.149999618530273,1355200.0
2008-08-12,10.140000343322754,10.21500015258789,9.989999771118164,10.494999885559082,1471000.0
2008-08-13,10.3100004196167,10.125,9.970000267028809,10.460000038146973,1102600.0
2008-08-14,10.104999542236328,10.449999809265137,10.0,10.574999809265137,855600.0
2008-08-15,10.505000114440918,10.295000076293945,10.104999542236328,10.720000267028809,802600.0
2008-08-18,9.850000381469727,10.145000457763672,9.550000190734863,10.4399995803833,1059000.0
2008-08-19,10.140000343322754,9.960000038146973,9.850000381469727,10.145000457763672,700000.0
2008-08-20,9.925000190734863,9.904999732971191,9.75,10.074999809265137,517400.0
2008-08-21,9.864999771118164,9.664999961853027,9.619999885559082,9.895000457763672,775800.0
2008-08-22,9.71500015258789,9.755000114440918,9.604999542236328,9.800000190734863,622200.0
2008-08-25,9.699999809265137,9.545000076293945,9.425000190734863,9.699999809265137,474200.0
2008-08-26,9.515000343322754,9.479999542236328,9.260000228881836,9.704999923706055,616800.0
2008-08-27,9.444999694824219,9.505000114440918,9.369999885559082,9.645000457763672,669400.0
2008-08-28,9.574999809265137,9.614999771118164,9.470000267028809,9.645000457763672,954000.0
2008-08-29,9.609999656677246,9.489999771118164,9.420000076293945,9.680000305175781,443800.0
2008-09-02,9.645000457763672,9.479999542236328,9.319999694824219,9.645000457763672,805400.0
2008-09-03,9.404999732971191,9.59000015258789,9.385000228881836,9.6899995803833,1163000.0
2008-09-04,9.479999542236328,9.145000457763672,9.074999809265137,9.494999885559082,694000.0
2008-09-05,9.095000267028809,9.135000228881836,8.824999809265137,9.180000305175781,967000.0
2008-09-08,9.449999809265137,9.449999809265137,9.300000190734863,9.484999656677246,661400.0
2008-09-09,9.385000228881836,9.279999732971191,8.75,9.75,1182000.0
2008-09-10,9.4399995803833,9.479999542236328,9.359999656677246,9.680000305175781,629600.0
2008-09-11,9.25,9.930000305175781,9.175000190734863,9.9350004196167,867800.0
2008-09-12,9.850000381469727,9.960000038146973,9.520000457763672,10.085000038146973,953400.0
2008-09-15,9.574999809265137,9.350000381469727,9.045000076293945,9.649999618530273,822600.0
2008-09-16,9.074999809265137,9.994999885559082,9.074999809265137,10.220000267028809,1177400.0
2008-09-17,9.625,9.204999923706055,8.875,9.6899995803833,1171800.0
2008-09-18,9.34000015258789,9.960000038146973,8.904999732971191,10.170000076293945,1335600.0
2008-09-19,10.375,10.8149995803833,10.375,11.104999542236328,2275000.0
2008-09-22,10.744999885559082,10.829999923706055,10.475000381469727,10.875,1760600.0
2008-09-23,10.84000015258789,10.675000190734863,10.609999656677246,11.085000038146973,983000.0
2008-09-24,10.850000381469727,10.550000190734863,10.385000228881836,10.850000381469727,1079200.0
2008-09-25,10.550000190734863,10.96500015258789,10.5,11.324999809265137,1876400.0
2008-09-26,10.755000114440918,10.869999885559082,10.295000076293945,11.109999656677246,1049800.0
2008-09-29,10.619999885559082,9.729999542236328,9.274999618530273,10.619999885559082,781800.0
2008-09-30,10.010000228881836,10.515000343322754,9.789999961853027,10.625,1343400.0
2008-10-01,10.399999618530273,10.920000076293945,10.199999809265137,11.104999542236328,1082800.0
2008-10-02,10.720000267028809,10.494999885559082,10.335000038146973,11.0,1129200.0
2008-10-03,10.550000190734863,10.154999732971191,10.130000114440918,11.069999694824219,1062800.0
2008-10-06,9.880000114440918,9.880000114440918,8.890000343322754,9.954999923706055,929200.0
2008-10-07,10.03499984741211,9.180000305175781,9.140000343322754,10.130000114440918,686000.0
2008-10-08,9.0,9.305000305175781,8.75,9.845000267028809,763600.0
2008-10-09,9.324999809265137,8.824999809265137,8.824999809265137,9.619999885559082,1146800.0
2008-10-10,8.399999618530273,8.574999809265137,8.020000457763672,9.395000457763672,1660000.0
2008-10-13,9.0649995803833,10.020000457763672,9.0,10.020000457763672,298000.0
2008-10-14,10.21500015258789,9.699999809265137,9.375,10.420000076293945,809200.0
2008-10-15,9.479999542236328,8.704999923706055,8.649999618530273,9.675000190734863,464200.0
2008-10-16,8.664999961853027,9.145000457763672,8.244999885559082,9.210000038146973,907800.0
2008-10-17,8.864999771118164,8.760000228881836,8.640000343322754,9.21500015258789,702200.0
2008-10-20,8.84000015258789,9.0,8.640000343322754,9.135000228881836,876800.0
2008-10-21,8.829999923706055,8.619999885559082,8.5649995803833,8.890000343322754,850600.0
2008-10-22,8.579999923706055,8.414999961853027,8.130000114440918,8.59000015258789,905200.0
2008-10-23,8.369999885559082,8.170000076293945,7.590000152587891,8.755000114440918,593400.0
2008-10-24,7.394999980926514,7.880000114440918,7.300000190734863,8.119999885559082,535000.0
2008-10-27,7.704999923706055,7.239999771118164,7.239999771118164,8.074999809265137,440800.0
2008-10-28,7.394999980926514,7.960000038146973,7.010000228881836,7.974999904632568,753800.0
2008-10-29,8.005000114440918,8.28499984741211,7.934999942779541,8.579999923706055,817400.0
2008-10-30,8.319999694824219,8.529999732971191,8.199999809265137,8.614999771118164,600400.0
2008-10-31,8.460000038146973,9.114999771118164,8.425000190734863,9.265000343322754,917600.0
2008-11-03,9.074999809265137,8.979999542236328,8.774999618530273,9.229999542236328,543600.0
2008-11-04,9.1899995803833,9.0,8.789999961853027,9.270000457763672,679600.0
2008-11-05,8.914999961853027,8.640000343322754,8.5600004196167,9.1899995803833,677400.0
2008-11-06,7.829999923706055,7.090000152587891,7.034999847412109,8.069999694824219,1266400.0
2008-11-07,7.15500020980835,7.764999866485596,7.034999847412109,7.914999961853027,1012800.0
2008-11-10,7.980000019073486,7.875,7.764999866485596,8.149999618530273,475800.0
2008-11-11,7.744999885559082,8.0,7.474999904632568,8.149999618530273,911800.0
2008-11-12,7.889999866485596,7.315000057220459,7.300000190734863,8.050000190734863,616000.0
2008-11-13,7.369999885559082,7.820000171661377,6.744999885559082,7.829999923706055,744800.0
2008-11-14,7.71999979019165,7.264999866485596,7.260000228881836,7.965000152587891,492600.0
2008-11-17,7.215000152587891,7.414999961853027,7.054999828338623,7.75,514200.0
2008-11-18,7.429999828338623,7.574999809265137,7.255000114440918,7.699999809265137,605400.0
2008-11-19,7.53000020980835,6.764999866485596,6.695000171661377,7.715000152587891,375000.0
2008-11-20,6.809999942779541,6.224999904632568,6.144999980926514,6.960000038146973,766800.0
2008-11-21,6.40500020980835,6.684999942779541,5.800000190734863,6.855000019073486,609200.0
2008-11-24,6.710000038146973,7.454999923706055,6.59499979019165,7.5,717400.0
2008-11-25,7.599999904632568,8.229999542236328,7.510000228881836,8.244999885559082,790400.0
2008-11-26,7.994999885559082,8.5,7.824999809265137,8.739999771118164,537000.0
2008-11-28,8.399999618530273,8.4399995803833,8.319999694824219,8.545000076293945,336000.0
2008-12-01,8.25,8.079999923706055,7.829999923706055,8.390000343322754,633600.0
2008-12-02,8.204999923706055,7.639999866485596,7.349999904632568,8.345000267028809,870800.0
2008-12-03,7.425000190734863,7.800000190734863,7.425000190734863,8.295000076293945,729400.0
2008-12-04,7.695000171661377,7.59499979019165,7.340000152587891,8.180000305175781,585800.0
2008-12-05,7.5,7.864999771118164,7.184999942779541,7.900000095367432,645200.0
2008-12-08,8.305000305175781,8.09000015258789,7.699999809265137,8.305000305175781,966200.0
2008-12-09,7.920000076293945,7.579999923706055,7.445000171661377,8.15999984741211,762400.0
2008-12-10,7.579999923706055,7.605000019073486,7.400000095367432,7.690000057220459,893800.0
2008-12-11,7.565000057220459,7.28000020980835,7.150000095367432,7.784999847412109,713000.0
2008-12-12,7.125,7.625,7.0,7.675000190734863,822400.0
2008-12-15,7.625,7.514999866485596,7.309999942779541,7.824999809265137,473000.0
2008-12-16,7.559999942779541,8.005000114440918,7.559999942779541,8.050000190734863,516800.0
2008-12-17,7.985000133514404,8.21500015258789,7.980000019073486,8.430000305175781,496600.0
2008-12-18,8.260000228881836,8.005000114440918,7.934999942779541,8.335000038146973,632000.0
2008-12-19,8.050000190734863,7.769999980926514,7.704999923706055,8.175000190734863,659200.0
2008-12-22,7.800000190734863,7.550000190734863,7.260000228881836,7.804999828338623,565400.0
2008-12-23,7.614999771118164,7.400000095367432,7.284999847412109,7.690000057220459,331400.0
2008-12-24,7.514999866485596,7.574999809265137,7.40500020980835,7.695000171661377,154400.0
2008-12-26,7.625,7.75,7.545000076293945,7.824999809265137,145000.0
2008-12-29,7.704999923706055,7.394999980926514,7.329999923706055,7.735000133514404,626600.0
2008-12-30,7.525000095367432,7.945000171661377,7.304999828338623,7.989999771118164,594800.0
2008-12-31,7.929999828338623,8.145000457763672,7.619999885559082,8.260000228881836,447600.0
2009-01-02,8.154999732971191,8.34000015258789,8.0649995803833,8.420000076293945,345800.0
2009-01-05,8.3149995803833,8.28499984741211,8.024999618530273,8.449999809265137,432600.0
2009-01-06,8.395000457763672,8.319999694824219,8.130000114440918,8.5,487400.0
2009-01-07,8.114999771118164,7.920000076293945,7.840000152587891,8.180000305175781,353800.0
2009-01-08,7.869999885559082,8.069999694824219,7.659999847412109,8.119999885559082,391200.0
2009-01-09,8.109999656677246,7.510000228881836,7.494999885559082,8.109999656677246,491400.0
2009-01-12,7.480000019073486,7.394999980926514,7.320000171661377,7.570000171661377,257200.0
2009-01-13,7.335000038146973,7.644999980926514,7.315000057220459,7.71999979019165,235400.0
2009-01-14,7.514999866485596,7.324999809265137,7.139999866485596,7.664999961853027,553800.0
2009-01-15,7.309999942779541,7.409999847412109,6.885000228881836,7.489999771118164,459200.0
2009-01-16,7.494999885559082,7.545000076293945,7.215000152587891,7.574999809265137,524000.0
2009-01-20,7.494999885559082,6.84499979019165,6.755000114440918,7.494999885559082,612200.0
2009-01-21,6.849999904632568,7.244999885559082,6.670000076293945,7.264999866485596,525600.0
2009-01-22,7.099999904632568,6.820000171661377,6.570000171661377,7.139999866485596,815000.0
2009-01-23,6.590000152587891,6.849999904632568,6.545000076293945,7.065000057220459,538800.0
2009-01-26,6.809999942779541,7.0,6.809999942779541,7.260000228881836,504600.0
2009-01-27,7.005000114440918,7.150000095367432,6.989999771118164,7.295000076293945,476000.0
2009-01-28,7.324999809265137,7.510000228881836,7.264999866485596,7.590000152587891,528400.0
2009-01-29,7.394999980926514,7.329999923706055,7.320000171661377,7.559999942779541,554800.0
2009-01-30,7.360000133514404,6.835000038146973,6.755000114440918,7.394999980926514,554200.0
2009-02-02,6.784999847412109,6.710000038146973,6.574999809265137,6.875,754000.0
2009-02-03,6.739999771118164,6.605000019073486,6.480000019073486,6.739999771118164,641000.0
2009-02-04,6.625,6.920000076293945,6.610000133514404,7.019999980926514,614400.0
2009-02-05,6.835000038146973,7.105000019073486,6.784999847412109,7.289999961853027,366000.0
2009-02-06,7.119999885559082,7.315000057220459,7.119999885559082,7.355000019073486,370200.0
2009-02-09,7.309999942779541,7.369999885559082,7.235000133514404,7.570000171661377,207800.0
2009-02-10,7.295000076293945,6.96999979019165,6.90500020980835,7.400000095367432,427800.0
2009-02-11,6.994999885559082,7.014999866485596,6.920000076293945,7.199999809265137,287400.0
2009-02-12,6.909999847412109,7.054999828338623,6.775000095367432,7.099999904632568,285200.0
2009-02-13,7.045000076293945,7.054999828338623,6.989999771118164,7.244999885559082,252000.0
2009-02-17,6.860000133514404,6.849999904632568,6.739999771118164,6.985000133514404,653000.0
2009-02-18,6.815000057220459,7.125,6.664999961853027,7.735000133514404,1199600.0
2009-02-19,7.170000076293945,7.034999847412109,6.985000133514404,7.170000076293945,673800.0
2009-02-20,6.925000190734863,7.005000114440918,6.914999961853027,7.195000171661377,604200.0
2009-02-23,6.994999885559082,6.710000038146973,6.704999923706055,7.130000114440918,685000.0
2009-02-24,6.795000076293945,6.849999904632568,6.590000152587891,6.954999923706055,533600.0
2009-02-25,6.760000228881836,6.659999847412109,6.514999866485596,6.894999980926514,461200.0
2009-02-26,6.715000152587891,6.485000133514404,6.454999923706055,6.849999904632568,319400.0
2009-02-27,6.355000019073486,6.244999885559082,6.230000019073486,6.545000076293945,537000.0
2009-03-02,6.110000133514404,5.885000228881836,5.855000019073486,6.230000019073486,381400.0
2009-03-03,6.019999980926514,5.849999904632568,5.84499979019165,6.179999828338623,648400.0
2009-03-04,6.045000076293945,6.085000038146973,5.925000190734863,6.264999866485596,652400.0
2009-03-05,5.860000133514404,5.264999866485596,5.224999904632568,5.909999847412109,782600.0
2009-03-06,5.349999904632568,5.369999885559082,5.244999885559082,5.534999847412109,699000.0
2009-03-09,5.289999961853027,5.199999809265137,5.150000095367432,5.425000190734863,669800.0
2009-03-10,5.400000095367432,5.789999961853027,5.329999923706055,5.829999923706055,605000.0
2009-03-11,5.855000019073486,5.974999904632568,5.744999885559082,6.074999809265137,420800.0
2009-03-12,5.925000190734863,6.025000095367432,5.670000076293945,6.085000038146973,753400.0
2009-03-13,6.079999923706055,6.425000190734863,6.079999923706055,6.46999979019165,443200.0
2009-03-16,6.510000228881836,6.53000020980835,6.429999828338623,6.71999979019165,646600.0
2009-03-17,6.494999885559082,6.90500020980835,6.494999885559082,6.909999847412109,413000.0
2009-03-18,6.855000019073486,6.96999979019165,6.690000057220459,7.045000076293945,668400.0
2009-03-19,7.054999828338623,6.960000038146973,6.849999904632568,7.195000171661377,482600.0
2009-03-20,7.005000114440918,6.885000228881836,6.820000171661377,7.074999809265137,706200.0
2009-03-23,6.940000057220459,7.534999847412109,6.855000019073486,7.545000076293945,619600.0
2009-03-24,7.429999828338623,7.510000228881836,7.375,7.769999980926514,553000.0
2009-03-25,7.565000057220459,8.045000076293945,7.474999904632568,8.225000381469727,692200.0
2009-03-26,8.125,8.140000343322754,7.900000095367432,8.199999809265137,614400.0
2009-03-27,8.055000305175781,7.394999980926514,7.375,8.055000305175781,888800.0
2009-03-30,7.224999904632568,7.304999828338623,7.090000152587891,7.445000171661377,742800.0
2009-03-31,7.429999828338623,7.315000057220459,7.195000171661377,7.514999866485596,382800.0
2009-04-01,7.175000190734863,7.519999980926514,7.099999904632568,7.574999809265137,357000.0
2009-04-02,7.744999885559082,8.204999923706055,7.744999885559082,8.289999961853027,786600.0
2009-04-03,8.204999923706055,8.5649995803833,8.114999771118164,8.579999923706055,638400.0
2009-04-06,8.46500015258789,8.449999809265137,8.279999732971191,8.550000190734863,480000.0
2009-04-07,8.289999961853027,8.085000038146973,8.045000076293945,8.345000267028809,270200.0
2009-04-08,8.095000267028809,8.28499984741211,8.095000267028809,8.345000267028809,254200.0
2009-04-09,8.5,8.979999542236328,8.414999961853027,9.0,402800.0
2009-04-13,8.779999732971191,8.630000114440918,8.595000267028809,8.864999771118164,418800.0
