Date,ampopen,ampclose,amplow,amphigh,ampvolume
2008-02-07,51.220001220703125,52.349998474121094,51.0,53.11000061035156,2821900.0
2008-02-08,51.75,51.689998626708984,51.25,52.65999984741211,1341200.0
2008-02-11,51.52000045776367,50.720001220703125,50.5,51.79999923706055,1589200.0
2008-02-12,50.93000030517578,52.77000045776367,50.93000030517578,54.16999816894531,2134500.0
2008-02-13,53.08000183105469,52.70000076293945,52.02000045776367,53.7599983215332,2980400.0
2008-02-14,52.61000061035156,51.58000183105469,51.40999984741211,52.61000061035156,1985400.0
2008-02-15,51.779998779296875,52.27000045776367,50.869998931884766,52.61000061035156,1939400.0
2008-02-19,52.77000045776367,52.189998626708984,51.720001220703125,53.70000076293945,1926800.0
2008-02-20,51.5,53.060001373291016,50.7599983215332,53.369998931884766,1718400.0
2008-02-21,53.150001525878906,52.290000915527344,52.27000045776367,53.900001525878906,1541300.0
2008-02-22,52.56999969482422,52.45000076293945,50.560001373291016,52.56999969482422,1863500.0
2008-02-25,52.380001068115234,53.20000076293945,51.220001220703125,53.369998931884766,1631800.0
2008-02-26,52.849998474121094,54.16999816894531,52.58000183105469,54.4900016784668,1686100.0
2008-02-27,53.709999084472656,54.65999984741211,53.5099983215332,55.310001373291016,1520800.0
2008-02-28,54.15999984741211,54.060001373291016,53.529998779296875,54.439998626708984,1670200.0
2008-02-29,53.25,50.63999938964844,50.439998626708984,53.25,2152000.0
2008-03-03,50.45000076293945,50.5,49.869998931884766,51.0,1747700.0
2008-03-04,49.54999923706055,50.529998779296875,49.130001068115234,50.75,1998500.0
2008-03-05,50.29999923706055,50.31999969482422,49.83000183105469,51.40999984741211,1588800.0
2008-03-06,49.95000076293945,48.22999954223633,48.22999954223633,50.099998474121094,1831800.0
2008-03-07,47.93000030517578,48.779998779296875,47.38999938964844,49.86000061035156,1583200.0
2008-03-10,48.7400016784668,47.08000183105469,47.029998779296875,49.02000045776367,2007500.0
2008-03-11,49.16999816894531,51.119998931884766,48.13999938964844,51.380001068115234,2152600.0
2008-03-12,51.130001068115234,49.720001220703125,49.529998779296875,51.900001525878906,1773500.0
2008-03-13,48.900001525878906,50.459999084472656,47.439998626708984,50.95000076293945,2221000.0
2008-03-14,50.93000030517578,48.779998779296875,48.119998931884766,51.27000045776367,2392800.0
2008-03-17,47.529998779296875,49.0,46.5,49.709999084472656,2712400.0
2008-03-18,50.439998626708984,51.439998626708984,49.56999969482422,51.45000076293945,2717500.0
2008-03-19,51.599998474121094,50.220001220703125,50.02000045776367,52.150001525878906,2221500.0
2008-03-20,50.4900016784668,54.20000076293945,50.4900016784668,54.310001373291016,2797500.0
2008-03-24,54.369998931884766,54.529998779296875,53.880001068115234,56.04999923706055,2524200.0
2008-03-25,54.75,54.68000030517578,53.47999954223633,55.31999969482422,1774200.0
2008-03-26,54.599998474121094,52.83000183105469,52.66999816894531,54.599998474121094,1838800.0
2008-03-27,53.47999954223633,51.61000061035156,51.56999969482422,53.47999954223633,1463200.0
2008-03-28,51.79999923706055,50.56999969482422,50.400001525878906,52.290000915527344,1186000.0
2008-03-31,50.75,51.849998474121094,50.5,52.41999816894531,2244300.0
2008-04-01,52.43000030517578,54.7400016784668,52.20000076293945,54.75,1786900.0
2008-04-02,54.970001220703125,54.63999938964844,54.099998474121094,55.86000061035156,1785200.0
2008-04-03,54.33000183105469,55.650001525878906,53.9900016784668,56.16999816894531,1460300.0
2008-04-04,55.84000015258789,54.56999969482422,54.31999969482422,55.970001220703125,1050900.0
2008-04-07,55.0,54.779998779296875,54.369998931884766,55.65999984741211,1392400.0
2008-04-08,54.54999923706055,53.59000015258789,53.27000045776367,54.86000061035156,1526400.0
2008-04-09,53.59000015258789,52.849998474121094,52.349998474121094,54.0099983215332,1309300.0
2008-04-10,52.7400016784668,53.06999969482422,52.56999969482422,53.880001068115234,1529000.0
2008-04-11,52.02000045776367,51.119998931884766,51.06999969482422,52.810001373291016,1387700.0
2008-04-14,51.0,49.810001373291016,49.720001220703125,51.220001220703125,1442400.0
2008-04-15,50.29999923706055,50.81999969482422,49.79999923706055,50.900001525878906,1171600.0
2008-04-16,51.15999984741211,51.5,51.04999923706055,52.0,2276800.0
2008-04-17,51.220001220703125,51.4900016784668,51.0,51.77000045776367,1865100.0
2008-04-18,52.2599983215332,52.15999984741211,51.5,53.65999984741211,2506700.0
2008-04-21,51.779998779296875,51.400001525878906,51.0099983215332,51.9900016784668,1153500.0
2008-04-22,51.459999084472656,50.290000915527344,50.130001068115234,51.54999923706055,1684400.0
2008-04-23,46.689998626708984,47.04999923706055,46.41999816894531,49.02000045776367,6352300.0
2008-04-24,47.04999923706055,47.849998474121094,46.68000030517578,48.06999969482422,4905300.0
2008-04-25,48.18000030517578,47.900001525878906,47.630001068115234,48.72999954223633,3983900.0
2008-04-28,48.20000076293945,47.459999084472656,47.060001373291016,48.20000076293945,3972900.0
2008-04-29,47.29999923706055,47.16999816894531,46.7400016784668,47.439998626708984,2418400.0
2008-04-30,47.16999816894531,47.4900016784668,46.959999084472656,48.20000076293945,3297300.0
2008-05-01,47.13999938964844,50.130001068115234,47.13999938964844,50.52000045776367,3547600.0
2008-05-02,50.52000045776367,50.459999084472656,49.70000076293945,51.54999923706055,2292000.0
2008-05-05,50.060001373291016,49.31999969482422,48.720001220703125,50.38999938964844,2119800.0
2008-05-06,48.939998626708984,49.900001525878906,48.04999923706055,50.27000045776367,2142600.0
2008-05-07,50.02000045776367,48.47999954223633,48.290000915527344,50.540000915527344,2134200.0
2008-05-08,48.7599983215332,47.93000030517578,47.560001373291016,49.220001220703125,2067600.0
2008-05-09,47.5099983215332,48.58000183105469,47.0,49.43000030517578,2337800.0
2008-05-12,48.369998931884766,50.08000183105469,48.369998931884766,50.08000183105469,1827500.0
2008-05-13,50.310001373291016,50.119998931884766,49.68000030517578,50.47999954223633,2039200.0
2008-05-14,50.400001525878906,50.52000045776367,50.119998931884766,51.0,1251500.0
2008-05-15,50.45000076293945,50.650001525878906,50.06999969482422,50.970001220703125,2282200.0
2008-05-16,50.04999923706055,49.83000183105469,49.61000061035156,50.720001220703125,1897100.0
2008-05-19,49.529998779296875,49.7599983215332,49.40999984741211,50.7400016784668,1860000.0
2008-05-20,49.08000183105469,48.150001525878906,47.77000045776367,49.209999084472656,2920600.0
2008-05-21,48.13999938964844,46.540000915527344,46.11000061035156,48.81999969482422,7334800.0
2008-05-22,46.290000915527344,46.88999938964844,45.18000030517578,47.02000045776367,8966900.0
2008-05-23,46.459999084472656,46.18000030517578,45.849998474121094,46.70000076293945,3233600.0
2008-05-27,46.209999084472656,46.029998779296875,45.70000076293945,46.709999084472656,2747100.0
2008-05-28,46.31999969482422,46.18000030517578,45.650001525878906,46.63999938964844,2803100.0
2008-05-29,46.189998626708984,47.02000045776367,45.7400016784668,47.380001068115234,1833200.0
2008-05-30,47.150001525878906,47.2599983215332,46.959999084472656,47.79999923706055,3060600.0
2008-06-02,46.84000015258789,46.279998779296875,45.77000045776367,46.880001068115234,2512800.0
2008-06-03,46.369998931884766,46.459999084472656,45.29999923706055,47.310001373291016,2158300.0
2008-06-04,46.2400016784668,46.63999938964844,45.95000076293945,47.58000183105469,2089500.0
2008-06-05,46.790000915527344,47.84000015258789,46.650001525878906,47.97999954223633,2071200.0
2008-06-06,46.900001525878906,45.77000045776367,45.560001373291016,47.599998474121094,2798700.0
2008-06-09,46.439998626708984,45.36000061035156,44.650001525878906,46.5099983215332,2241300.0
2008-06-10,45.15999984741211,45.70000076293945,44.810001373291016,46.54999923706055,2106300.0
2008-06-11,45.56999969482422,44.099998474121094,44.099998474121094,46.119998931884766,2883500.0
2008-06-12,44.2400016784668,45.189998626708984,44.2400016784668,46.349998474121094,2383700.0
2008-06-13,45.959999084472656,46.529998779296875,45.220001220703125,46.65999984741211,2466400.0
2008-06-16,45.790000915527344,46.84000015258789,45.790000915527344,47.13999938964844,1861000.0
2008-06-17,46.7400016784668,45.70000076293945,45.650001525878906,47.099998474121094,1262100.0
2008-06-18,45.380001068115234,45.70000076293945,44.810001373291016,45.790000915527344,2521500.0
2008-06-19,45.90999984741211,46.13999938964844,44.5099983215332,46.13999938964844,2484600.0
2008-06-20,44.66999816894531,44.58000183105469,44.40999984741211,45.939998626708984,3215800.0
2008-06-23,44.689998626708984,44.04999923706055,43.68000030517578,45.099998474121094,2085600.0
2008-06-24,44.130001068115234,44.16999816894531,43.380001068115234,44.66999816894531,1900800.0
2008-06-25,44.34000015258789,44.38999938964844,43.97999954223633,45.59000015258789,2426000.0
2008-06-26,43.0,43.060001373291016,42.97999954223633,44.43000030517578,2162000.0
2008-06-27,43.0,41.81999969482422,41.279998779296875,43.93000030517578,4252500.0
2008-06-30,41.810001373291016,40.66999816894531,40.599998474121094,41.849998474121094,3206300.0
2008-07-01,40.18000030517578,41.41999816894531,40.09000015258789,41.81999969482422,3768000.0
2008-07-02,41.34000015258789,40.09000015258789,40.0099983215332,41.900001525878906,3377300.0
2008-07-03,40.560001373291016,39.880001068115234,39.66999816894531,40.81999969482422,1733500.0
2008-07-07,40.0099983215332,39.400001525878906,38.15999984741211,40.68000030517578,4732600.0
2008-07-08,39.5,41.75,39.380001068115234,41.790000915527344,4253400.0
2008-07-09,41.880001068115234,39.65999984741211,39.439998626708984,41.9900016784668,2714500.0
2008-07-10,39.65999984741211,39.29999923706055,38.130001068115234,39.95000076293945,3410300.0
2008-07-11,38.7599983215332,39.11000061035156,38.220001220703125,40.209999084472656,3462700.0
2008-07-14,40.040000915527344,37.20000076293945,37.11000061035156,40.5,3787900.0
2008-07-15,36.83000183105469,36.599998474121094,35.47999954223633,38.040000915527344,4588800.0
2008-07-16,36.79999923706055,40.0,36.09000015258789,40.09000015258789,4776700.0
2008-07-17,41.43000030517578,41.040000915527344,39.11000061035156,42.15999984741211,3595200.0
2008-07-18,41.88999938964844,39.790000915527344,39.2599983215332,41.900001525878906,4431500.0
2008-07-21,40.34000015258789,38.880001068115234,38.650001525878906,40.34000015258789,3694600.0
2008-07-22,38.380001068115234,40.65999984741211,37.04999923706055,40.709999084472656,4359400.0
2008-07-23,41.31999969482422,40.5099983215332,39.279998779296875,41.36000061035156,4885700.0
2008-07-24,42.0099983215332,41.619998931884766,40.810001373291016,43.36000061035156,5251000.0
2008-07-25,41.599998474121094,41.189998626708984,40.599998474121094,42.380001068115234,2723400.0
2008-07-28,40.689998626708984,40.15999984741211,40.04999923706055,42.279998779296875,3118200.0
2008-07-29,40.310001373291016,42.63999938964844,40.310001373291016,42.7599983215332,2662700.0
2008-07-30,43.369998931884766,43.189998626708984,41.7400016784668,43.81999969482422,2282200.0
2008-07-31,42.58000183105469,42.5,42.380001068115234,43.47999954223633,2307000.0
2008-08-01,42.77000045776367,42.79999923706055,41.56999969482422,43.06999969482422,1777300.0
2008-08-04,42.5,41.529998779296875,41.13999938964844,42.61000061035156,1871000.0
2008-08-05,42.7400016784668,43.7599983215332,42.0099983215332,44.0,2656200.0
2008-08-06,43.58000183105469,43.16999816894531,42.779998779296875,43.630001068115234,1428100.0
2008-08-07,42.650001525878906,41.66999816894531,41.31999969482422,42.970001220703125,2097400.0
2008-08-08,41.599998474121094,43.380001068115234,41.599998474121094,43.81999969482422,2083900.0
2008-08-11,43.20000076293945,44.290000915527344,42.880001068115234,45.45000076293945,2266500.0
2008-08-12,43.599998474121094,42.13999938964844,41.70000076293945,43.7400016784668,1830100.0
2008-08-13,41.81999969482422,42.33000183105469,41.04999923706055,43.09000015258789,2635900.0
2008-08-14,40.33000183105469,43.61000061035156,40.33000183105469,43.91999816894531,2576800.0
2008-08-15,44.099998474121094,44.66999816894531,43.86000061035156,45.22999954223633,2237400.0
2008-08-18,44.75,43.70000076293945,43.40999984741211,44.75,2442300.0
2008-08-19,43.09000015258789,42.63999938964844,42.2599983215332,43.779998779296875,2092000.0
2008-08-20,42.790000915527344,43.220001220703125,42.349998474121094,43.38999938964844,1704900.0
2008-08-21,42.56999969482422,42.939998626708984,42.31999969482422,43.22999954223633,1787000.0
2008-08-22,43.41999816894531,44.400001525878906,43.38999938964844,44.43000030517578,1519800.0
2008-08-25,44.15999984741211,43.09000015258789,43.0099983215332,44.70000076293945,1195600.0
2008-08-26,43.0,43.2400016784668,42.369998931884766,43.2400016784668,1532800.0
2008-08-27,43.130001068115234,44.04999923706055,42.849998474121094,44.099998474121094,1487000.0
2008-08-28,44.849998474121094,45.599998474121094,44.18000030517578,45.599998474121094,1738800.0
2008-08-29,45.02000045776367,44.95000076293945,44.86000061035156,45.58000183105469,1613600.0
2008-09-02,45.939998626708984,45.060001373291016,44.02000045776367,46.689998626708984,2542000.0
2008-09-03,44.86000061035156,45.779998779296875,44.40999984741211,45.900001525878906,2549700.0
2008-09-04,45.779998779296875,44.16999816894531,43.95000076293945,46.29999923706055,2498100.0
2008-09-05,43.54999923706055,44.369998931884766,42.22999954223633,44.459999084472656,2861800.0
2008-09-08,46.779998779296875,46.72999954223633,44.849998474121094,48.310001373291016,4694300.0
2008-09-09,46.209999084472656,42.77000045776367,42.7599983215332,46.63999938964844,4239600.0
2008-09-10,43.349998474121094,42.439998626708984,41.91999816894531,43.599998474121094,3538600.0
2008-09-11,41.619998931884766,43.72999954223633,41.060001373291016,43.91999816894531,3909100.0
2008-09-12,42.849998474121094,44.70000076293945,41.63999938964844,44.9900016784668,2758800.0
2008-09-15,41.0099983215332,41.81999969482422,41.0099983215332,44.97999954223633,5154300.0
2008-09-16,40.279998779296875,42.060001373291016,38.849998474121094,42.290000915527344,6169300.0
2008-09-17,40.83000183105469,37.83000183105469,37.540000915527344,41.72999954223633,6643900.0
2008-09-18,38.61000061035156,39.54999923706055,32.029998779296875,40.63999938964844,9904700.0
2008-09-19,46.90999984741211,43.5,40.75,49.7599983215332,8272100.0
2008-09-22,43.0,41.25,40.91999816894531,44.97999954223633,4026000.0
2008-09-23,41.79999923706055,40.25,39.5099983215332,42.36000061035156,2910300.0
2008-09-24,40.25,40.75,38.459999084472656,41.220001220703125,2316200.0
2008-09-25,42.13999938964844,41.279998779296875,40.189998626708984,42.13999938964844,2922700.0
2008-09-26,41.279998779296875,40.400001525878906,39.27000045776367,41.470001220703125,2258600.0
2008-09-29,40.09000015258789,35.900001525878906,35.900001525878906,40.540000915527344,2939600.0
2008-09-30,37.0099983215332,38.20000076293945,34.849998474121094,42.5,2567300.0
2008-10-01,37.5,38.83000183105469,36.66999816894531,39.45000076293945,2425300.0
2008-10-02,38.630001068115234,33.529998779296875,31.43000030517578,39.47999954223633,3413000.0
2008-10-03,33.869998931884766,32.95000076293945,32.029998779296875,35.470001220703125,2869400.0
2008-10-06,31.610000610351562,31.790000915527344,29.489999771118164,33.880001068115234,2829400.0
2008-10-07,30.899999618530273,28.34000015258789,28.280000686645508,32.11000061035156,2795800.0
2008-10-08,27.329999923706055,25.809999465942383,23.6299991607666,28.0,5633300.0
2008-10-09,26.350000381469727,20.600000381469727,20.600000381469727,26.90999984741211,6517900.0
2008-10-10,19.889999389648438,21.6200008392334,16.510000228881836,22.670000076293945,6966200.0
2008-10-13,22.8700008392334,25.520000457763672,22.190000534057617,25.790000915527344,4248800.0
2008-10-14,26.020000457763672,30.299999237060547,26.020000457763672,30.8799991607666,6684200.0
2008-10-15,29.0,25.790000915527344,25.56999969482422,29.309999465942383,3971600.0
2008-10-16,25.559999465942383,23.850000381469727,21.770000457763672,26.5,5242900.0
2008-10-17,23.270000457763672,24.790000915527344,23.1299991607666,26.40999984741211,3168900.0
2008-10-20,25.010000228881836,26.6299991607666,24.600000381469727,26.81999969482422,3265600.0
2008-10-21,26.110000610351562,25.75,25.139999389648438,27.100000381469727,2599100.0
2008-10-22,24.8700008392334,21.81999969482422,21.0,24.8700008392334,3730900.0
2008-10-23,21.920000076293945,21.790000915527344,19.969999313354492,22.59000015258789,3713400.0
2008-10-24,19.530000686645508,21.43000030517578,19.079999923706055,21.829999923706055,3727300.0
2008-10-27,20.440000534057617,20.149999618530273,20.110000610351562,21.979999542236328,3400100.0
2008-10-28,20.93000030517578,23.829999923706055,20.1200008392334,24.040000915527344,3994900.0
2008-10-29,23.829999923706055,21.790000915527344,21.56999969482422,24.0,3326600.0
2008-10-30,22.989999771118164,19.0,18.610000610351562,23.5,6133200.0
2008-10-31,18.8700008392334,21.600000381469727,17.040000915527344,21.639999389648438,7211700.0
2008-11-03,21.489999771118164,21.719999313354492,21.0,21.889999389648438,4546800.0
2008-11-04,22.200000762939453,23.459999084472656,22.100000381469727,23.56999969482422,3874000.0
2008-11-05,23.040000915527344,21.75,21.59000015258789,24.260000228881836,2646500.0
2008-11-06,21.510000228881836,19.649999618530273,19.399999618530273,22.350000381469727,3142500.0
2008-11-07,20.09000015258789,21.030000686645508,19.709999084472656,21.209999084472656,2211600.0
2008-11-10,21.3799991607666,19.440000534057617,18.889999389648438,21.3799991607666,2556900.0
2008-11-11,19.1299991607666,17.90999984741211,17.3700008392334,19.170000076293945,2972100.0
2008-11-12,18.0,17.389999389648438,17.190000534057617,19.329999923706055,5439600.0
2008-11-13,17.969999313354492,19.739999771118164,16.43000030517578,19.809999465942383,6380200.0
2008-11-14,19.209999084472656,18.0,17.700000762939453,20.100000381469727,5301200.0
2008-11-17,17.760000228881836,16.309999465942383,16.190000534057617,17.989999771118164,4082300.0
2008-11-18,16.3700008392334,16.0,15.199999809265137,16.559999465942383,5303800.0
2008-11-19,15.680000305175781,13.960000038146973,13.739999771118164,16.010000228881836,4366800.0
2008-11-20,13.600000381469727,12.920000076293945,12.569999694824219,14.65999984741211,4991900.0
2008-11-21,12.989999771118164,12.369999885559082,11.739999771118164,13.720000267028809,6927100.0
2008-11-24,14.399999618530273,15.8100004196167,13.170000076293945,16.040000915527344,5537000.0
2008-11-25,16.229999542236328,16.979999542236328,15.149999618530273,17.43000030517578,5340400.0
2008-11-26,15.9399995803833,17.809999465942383,15.649999618530273,17.899999618530273,3490200.0
2008-11-28,17.729999542236328,18.459999084472656,17.700000762939453,18.5,1143800.0
2008-12-01,17.360000610351562,15.4399995803833,14.850000381469727,17.520000457763672,5310200.0
2008-12-02,15.800000190734863,17.010000228881836,15.199999809265137,17.25,4677000.0
2008-12-03,16.290000915527344,17.389999389648438,15.819999694824219,17.6200008392334,3825200.0
2008-12-04,16.8799991607666,16.799999237060547,16.299999237060547,17.84000015258789,3401300.0
2008-12-05,16.5,21.309999465942383,16.280000686645508,21.770000457763672,7294900.0
2008-12-08,22.040000915527344,20.56999969482422,19.649999618530273,22.790000915527344,5288900.0
2008-12-09,20.1299991607666,20.34000015258789,19.809999465942383,21.260000228881836,3954400.0
2008-12-10,20.5,21.209999084472656,20.329999923706055,21.420000076293945,2767700.0
2008-12-11,20.950000762939453,20.229999542236328,19.989999771118164,21.8700008392334,3788000.0
2008-12-12,19.309999465942383,20.469999313354492,19.100000381469727,20.860000610351562,2543500.0
2008-12-15,20.59000015258789,18.780000686645508,18.469999313354492,20.81999969482422,2352000.0
2008-12-16,19.299999237060547,21.799999237060547,19.059999465942383,22.040000915527344,4625600.0
2008-12-17,21.209999084472656,21.940000534057617,20.489999771118164,22.329999923706055,3373600.0
2008-12-18,21.81999969482422,21.040000915527344,20.950000762939453,22.459999084472656,3407100.0
2008-12-19,21.479999542236328,22.850000381469727,21.059999465942383,22.940000534057617,3193800.0
2008-12-22,22.81999969482422,20.559999465942383,20.079999923706055,22.81999969482422,3532800.0
2008-12-23,20.969999313354492,19.989999771118164,19.93000030517578,21.1299991607666,1840200.0
2008-12-24,20.25,20.559999465942383,19.739999771118164,20.56999969482422,626300.0
2008-12-26,20.700000762939453,20.049999237060547,19.700000762939453,20.8700008392334,1105300.0
2008-12-29,20.0,19.75,19.010000228881836,20.040000915527344,1540600.0
2008-12-30,19.809999465942383,21.90999984741211,19.809999465942383,22.030000686645508,2383700.0
2008-12-31,22.100000381469727,23.360000610351562,21.899999618530273,23.510000228881836,2869300.0
2009-01-02,23.399999618530273,24.0,22.43000030517578,24.209999084472656,3214400.0
2009-01-05,23.81999969482422,24.139999389648438,23.09000015258789,24.440000534057617,3226900.0
2009-01-06,24.360000610351562,25.100000381469727,24.079999923706055,25.610000610351562,4051200.0
2009-01-07,24.34000015258789,23.0,22.799999237060547,24.579999923706055,3699300.0
2009-01-08,22.760000228881836,23.799999237060547,22.479999542236328,23.81999969482422,2986300.0
2009-01-09,24.040000915527344,22.799999237060547,22.670000076293945,24.1200008392334,3198600.0
2009-01-12,23.219999313354492,20.940000534057617,20.639999389648438,23.219999313354492,3179400.0
2009-01-13,20.59000015258789,21.600000381469727,20.3799991607666,22.049999237060547,2652100.0
2009-01-14,20.799999237060547,20.079999923706055,19.440000534057617,20.940000534057617,3789900.0
2009-01-15,20.100000381469727,19.969999313354492,18.8799991607666,21.040000915527344,4128300.0
2009-01-16,20.75,21.309999465942383,19.93000030517578,21.579999923706055,5900100.0
2009-01-20,20.139999389648438,17.579999923706055,17.579999923706055,21.290000915527344,5735400.0
2009-01-21,18.100000381469727,20.510000228881836,17.6200008392334,20.81999969482422,6885300.0
2009-01-22,19.75,19.18000030517578,18.81999969482422,20.850000381469727,4716600.0
2009-01-23,18.09000015258789,19.459999084472656,18.09000015258789,20.06999969482422,5137400.0
2009-01-26,19.639999389648438,19.920000076293945,19.270000457763672,21.100000381469727,4014200.0
2009-01-27,20.350000381469727,20.479999542236328,19.5,20.700000762939453,2946200.0
2009-01-28,21.59000015258789,22.1200008392334,21.229999542236328,22.799999237060547,6232000.0
2009-01-29,21.280000686645508,21.239999771118164,20.0,22.1299991607666,4245400.0
2009-01-30,21.600000381469727,20.149999618530273,19.899999618530273,21.84000015258789,3454900.0
2009-02-02,19.489999771118164,21.34000015258789,19.219999313354492,21.540000915527344,3895400.0
2009-02-03,21.639999389648438,20.829999923706055,19.799999237060547,21.719999313354492,3921200.0
2009-02-04,20.989999771118164,20.780000686645508,20.459999084472656,21.559999465942383,3855400.0
2009-02-05,20.579999923706055,21.8700008392334,20.270000457763672,22.43000030517578,4015000.0
2009-02-06,22.270000457763672,21.68000030517578,21.350000381469727,22.65999984741211,6629300.0
2009-02-09,21.65999984741211,21.829999923706055,21.1299991607666,22.610000610351562,4051500.0
2009-02-10,21.549999237060547,19.8700008392334,19.649999618530273,22.059999465942383,5162300.0
2009-02-11,20.329999923706055,20.809999465942383,19.6299991607666,20.850000381469727,2879200.0
2009-02-12,19.760000228881836,20.940000534057617,19.540000915527344,21.1200008392334,3308400.0
2009-02-13,20.75,20.459999084472656,20.31999969482422,21.1299991607666,2866500.0
2009-02-17,19.309999465942383,18.040000915527344,17.979999542236328,19.639999389648438,4961300.0
2009-02-18,18.329999923706055,18.610000610351562,17.489999771118164,18.90999984741211,5745400.0
2009-02-19,18.700000762939453,17.09000015258789,16.969999313354492,19.0,4688000.0
2009-02-20,16.43000030517578,17.149999618530273,15.90999984741211,17.719999313354492,6031400.0
2009-02-23,17.469999313354492,15.989999771118164,15.880000114440918,17.700000762939453,4746400.0
2009-02-24,16.110000610351562,17.75,15.930000305175781,17.790000915527344,4529500.0
2009-02-25,17.440000534057617,16.8799991607666,16.31999969482422,17.639999389648438,5049800.0
2009-02-26,17.579999923706055,16.700000762939453,16.350000381469727,17.690000534057617,3881900.0
2009-02-27,16.040000915527344,15.9399995803833,15.550000190734863,16.59000015258789,3879500.0
2009-03-02,15.239999771118164,14.989999771118164,14.859999656677246,15.90999984741211,4579900.0
2009-03-03,15.210000038146973,14.569999694824219,14.3100004196167,15.220000267028809,4221700.0
2009-03-04,15.199999809265137,15.470000267028809,14.319999694824219,15.880000114440918,4287700.0
2009-03-05,15.020000457763672,14.210000038146973,13.84000015258789,15.399999618530273,4978600.0
2009-03-06,14.449999809265137,14.199999809265137,13.5,14.720000267028809,4953300.0
2009-03-09,14.239999771118164,13.800000190734863,13.529999732971191,14.720000267028809,3871700.0
2009-03-10,14.260000228881836,15.6899995803833,14.010000228881836,15.710000038146973,5233900.0
2009-03-11,15.789999961853027,16.670000076293945,15.25,16.969999313354492,4642200.0
2009-03-12,16.329999923706055,17.739999771118164,16.020000457763672,17.8700008392334,4289600.0
2009-03-13,17.940000534057617,17.90999984741211,17.170000076293945,18.440000534057617,3380600.0
2009-03-16,18.350000381469727,16.8700008392334,16.760000228881836,18.75,4591300.0
2009-03-17,17.020000457763672,18.280000686645508,16.84000015258789,18.309999465942383,4812100.0
2009-03-18,17.700000762939453,20.170000076293945,17.600000381469727,20.299999237060547,6902500.0
2009-03-19,20.549999237060547,19.389999389648438,19.219999313354492,20.549999237060547,4788600.0
2009-03-20,19.209999084472656,18.729999542236328,18.56999969482422,19.690000534057617,4340000.0
2009-03-23,19.59000015258789,21.860000610351562,19.43000030517578,21.889999389648438,4805800.0
2009-03-24,20.690000534057617,20.600000381469727,20.139999389648438,21.81999969482422,4236800.0
2009-03-25,20.6200008392334,21.299999237060547,19.90999984741211,21.520000457763672,3550600.0
2009-03-26,21.700000762939453,21.5,20.81999969482422,21.770000457763672,4202000.0
2009-03-27,20.780000686645508,20.709999084472656,20.600000381469727,21.360000610351562,3022600.0
2009-03-30,19.209999084472656,18.889999389648438,18.760000228881836,20.350000381469727,3650000.0
2009-03-31,19.3700008392334,20.489999771118164,19.209999084472656,20.729999542236328,4187300.0
2009-04-01,19.760000228881836,21.0,19.760000228881836,21.149999618530273,2829200.0
2009-04-02,21.780000686645508,21.770000457763672,21.360000610351562,22.260000228881836,4404500.0
2009-04-03,21.920000076293945,22.84000015258789,21.520000457763672,22.889999389648438,2788500.0
