Date,copopen,copclose,coplow,cophigh,copvolume
2008-03-17,57.63113021850586,57.844581604003906,56.96791458129883,58.606895446777344,21104400.0
2008-03-18,59.056663513183594,59.6665153503418,58.28672409057617,59.6665153503418,15046500.0
2008-03-19,58.713623046875,56.11412048339844,55.92354202270508,60.207759857177734,20174600.0
2008-03-20,55.45853042602539,57.04414749145508,54.566619873046875,57.19660949707031,26545600.0
2008-03-24,57.17374038696289,57.63113021850586,56.723976135253906,58.523040771484375,11997600.0
2008-03-25,57.745479583740234,56.815452575683594,56.358062744140625,57.8293342590332,21099100.0
2008-03-26,57.288089752197266,58.1723747253418,56.80020523071289,58.408695220947266,21511100.0
2008-03-27,58.73649215698242,57.73023223876953,57.65400314331055,59.346343994140625,13434700.0
2008-03-28,58.141883850097656,57.68449401855469,57.19660949707031,58.34770965576172,10697700.0
2008-03-31,57.821712493896484,58.09614562988281,57.471046447753906,58.45443344116211,12940600.0
2008-04-01,57.71498489379883,59.24724197387695,57.57014465332031,59.27773666381836,11253400.0
2008-04-02,59.24724197387695,60.04767608642578,58.6983757019043,60.48981857299805,11090400.0
2008-04-03,59.460693359375,59.750370025634766,59.315853118896484,60.74900817871094,11641800.0
2008-04-04,59.95619583129883,60.07816696166992,59.933326721191406,60.64228057861328,9487000.0
2008-04-07,60.60416793823242,60.14677810668945,59.95619583129883,61.107295989990234,10676600.0
2008-04-08,59.60552978515625,60.581295013427734,59.60552978515625,60.74138259887695,8535200.0
2008-04-09,60.733760833740234,60.550804138183594,60.45170211791992,61.46558380126953,12120200.0
2008-04-10,60.67277526855469,60.466949462890625,59.826602935791016,60.98532485961914,13053500.0
2008-04-11,60.360225677490234,59.910457611083984,59.87234115600586,60.66515350341797,8228800.0
2008-04-14,60.03242874145508,60.840484619140625,59.91808319091797,61.1606559753418,11420500.0
2008-04-15,61.1759033203125,61.93059539794922,61.06917953491211,62.08306121826172,15251000.0
2008-04-16,62.044944763183594,63.12743377685547,62.044944763183594,63.21891403198242,14098200.0
2008-04-17,62.2965087890625,63.12743377685547,62.22027587890625,63.569576263427734,10965500.0
2008-04-18,63.38662338256836,63.95073699951172,62.83775329589844,64.03459167480469,14167000.0
2008-04-21,63.943111419677734,64.29377746582031,63.69917297363281,64.6596908569336,11412500.0
2008-04-22,64.18705749511719,64.71305084228516,64.0422134399414,64.94937133789062,11700100.0
2008-04-23,64.76641845703125,64.40050506591797,64.01934814453125,64.89601135253906,13159300.0
2008-04-24,63.744911193847656,63.188419342041016,62.77676773071289,64.11082458496094,18780600.0
2008-04-25,63.67630386352539,63.70679473876953,63.38662338256836,64.18705749511719,14098300.0
2008-04-28,63.76778030395508,64.37001037597656,63.752532958984375,64.74354553222656,14733300.0
2008-04-29,64.17942810058594,65.13995361328125,64.17942810058594,65.48299407958984,17849500.0
2008-04-30,65.32290649414062,65.67356872558594,65.02560424804688,66.07759857177734,16848500.0
2008-05-01,64.97986602783203,66.04710388183594,64.20230102539062,66.2529296875,19958600.0
2008-05-02,66.19956970214844,66.23006439208984,65.71930694580078,66.70269775390625,11751800.0
2008-05-05,66.32154083251953,66.45875549316406,66.29104614257812,67.08385467529297,10902500.0
2008-05-06,66.69507598876953,67.6479721069336,66.557861328125,67.90715789794922,21960600.0
2008-05-07,67.67083740234375,67.01525115966797,66.7789306640625,68.12822723388672,20276000.0
2008-05-08,67.08385467529297,68.18921661376953,66.98475646972656,68.22733306884766,17786800.0
2008-05-09,68.22733306884766,67.6250991821289,66.92376708984375,68.3035659790039,14395400.0
2008-05-12,67.44976806640625,67.53362274169922,66.80180358886719,67.70133209228516,12445400.0
2008-05-13,67.39640808105469,67.5564956665039,67.00762176513672,68.12060546875,16063100.0
2008-05-14,67.678466796875,67.4955062866211,67.32779693603516,68.58561706542969,18784100.0
2008-05-15,68.16634368896484,68.08248901367188,66.93901824951172,68.5246353149414,17076200.0
2008-05-16,68.47127532958984,70.11787414550781,68.425537109375,70.24746704101562,21970400.0
2008-05-19,70.40755462646484,70.666748046875,70.23222351074219,71.31471252441406,14394200.0
2008-05-20,71.18511962890625,71.31471252441406,70.94117736816406,71.76448059082031,20832900.0
2008-05-21,71.42144012451172,70.7658462524414,70.56002044677734,72.47343444824219,28363400.0
2008-05-22,70.57526397705078,70.13312530517578,69.56900787353516,71.23847961425781,26281200.0
2008-05-23,70.43804931640625,69.67573547363281,69.01251983642578,70.65911865234375,22316800.0
2008-05-27,69.1192398071289,69.13449096679688,68.35692596435547,69.32506561279297,18038100.0
2008-05-28,68.6161117553711,70.56002044677734,68.50176239013672,70.56002044677734,18317000.0
2008-05-29,70.27033996582031,69.34031677246094,69.00489807128906,70.6133804321289,21119300.0
2008-05-30,69.65286254882812,70.97167205810547,69.37843322753906,70.97167205810547,31812600.0
2008-06-02,70.36181640625,70.8573226928711,69.7672119140625,70.96405029296875,17439700.0
2008-06-03,70.7658462524414,69.8663101196289,69.82057189941406,71.26897430419922,18605600.0
2008-06-04,69.59950256347656,67.99101257324219,67.75469207763672,69.7672119140625,21058100.0
2008-06-05,68.11298370361328,71.52053833007812,68.11298370361328,71.69586944580078,20433500.0
2008-06-06,71.7339859008789,70.2627182006836,70.1712417602539,72.98418426513672,26957000.0
2008-06-09,70.88019561767578,72.60302734375,70.84207916259766,73.06041717529297,18055800.0
2008-06-10,72.23711395263672,70.79634094238281,70.07213592529297,72.35908508300781,18528700.0
2008-06-11,71.42144012451172,71.71874237060547,70.91068267822266,72.23711395263672,17319000.0
2008-06-12,71.26897430419922,70.50666046142578,69.94254302978516,71.26897430419922,18845900.0
2008-06-13,70.07975769042969,71.85595703125,69.83582305908203,72.18375396728516,15376900.0
2008-06-16,72.22187042236328,72.09989929199219,71.96268463134766,73.07566833496094,13948600.0
2008-06-17,72.19137573242188,73.01467895507812,71.69586944580078,73.15189361572266,12051100.0
2008-06-18,72.42769622802734,72.52679443359375,71.482421875,72.88508605957031,13489200.0
2008-06-19,72.74024963378906,71.39856719970703,71.18511962890625,73.13665008544922,15733300.0
2008-06-20,71.71874237060547,70.71248626708984,70.33895111083984,71.98554992675781,19211900.0
2008-06-23,70.15599060058594,72.83172607421875,70.15599060058594,72.83172607421875,15818800.0
2008-06-24,72.43531799316406,72.17613220214844,71.70349884033203,73.12140655517578,14352500.0
2008-06-25,72.58778381347656,71.67300415039062,71.03265380859375,72.67926025390625,20425700.0
2008-06-26,71.70349884033203,70.60575866699219,70.1407470703125,72.06940460205078,19697700.0
2008-06-27,70.75060272216797,69.85868835449219,69.78245544433594,71.40618896484375,21068600.0
2008-06-30,69.91204833984375,71.95506286621094,69.91204833984375,72.15325927734375,20362800.0
2008-07-01,72.01604461669922,71.99317932128906,70.90306091308594,72.15325927734375,16676400.0
2008-07-02,72.0389175415039,69.18022918701172,68.9896469116211,72.11514282226562,24623200.0
2008-07-03,69.69097900390625,70.01115417480469,68.22733306884766,70.94879913330078,15693200.0
2008-07-07,69.45465850830078,68.88292694091797,67.9986343383789,70.77346801757812,20093200.0
2008-07-08,68.09774017333984,67.96051788330078,66.86278533935547,68.50939178466797,24006900.0
2008-07-09,68.01388549804688,66.85516357421875,66.73319244384766,69.5156478881836,19094900.0
2008-07-10,67.0,68.68472290039062,66.35203552246094,68.68472290039062,17158600.0
2008-07-11,69.3631820678711,67.1829605102539,66.5273666381836,69.3631820678711,18590300.0
2008-07-14,67.76232147216797,67.44214630126953,66.57310485839844,68.3950424194336,12125600.0
2008-07-15,67.16008758544922,64.6596908569336,64.44624328613281,67.32017517089844,23061600.0
2008-07-16,64.60633087158203,63.4171142578125,62.95210266113281,64.74354553222656,30523200.0
2008-07-17,63.615318298339844,63.188419342041016,62.20503234863281,63.935489654541016,29338200.0
2008-07-18,63.33325958251953,63.965980529785156,62.96734619140625,64.29377746582031,19840100.0
2008-07-21,64.34713745117188,65.45249938964844,64.1336898803711,65.55159759521484,14313300.0
2008-07-22,65.17806243896484,64.27091217041016,63.859256744384766,65.54397583007812,16421600.0
2008-07-23,64.65206909179688,62.38036346435547,62.09830856323242,64.65206909179688,20718100.0
2008-07-24,62.73102951049805,62.34987258911133,61.968711853027344,63.40949249267578,18665900.0
2008-07-25,62.494712829589844,62.494712829589844,61.23688888549805,63.569576263427734,14774800.0
2008-07-28,63.33325958251953,62.700538635253906,62.0601921081543,63.531463623046875,14530700.0
2008-07-29,62.35749435424805,61.1911506652832,60.45170211791992,62.814884185791016,17718400.0
2008-07-30,61.023441314697266,64.55296325683594,60.916717529296875,64.7892837524414,20583500.0
2008-07-31,64.0650863647461,62.22027587890625,62.075435638427734,64.0650863647461,18122100.0
2008-08-01,61.86961364746094,61.86198806762695,61.618045806884766,63.447608947753906,13562700.0
2008-08-04,61.93059539794922,60.5660514831543,60.23063278198242,62.20503234863281,20438300.0
2008-08-05,60.35260009765625,60.86335372924805,59.81135559082031,61.137786865234375,16146100.0
2008-08-06,60.7871208190918,62.044944763183594,60.74138259887695,62.16691589355469,14870900.0
2008-08-07,62.50233459472656,61.579933166503906,61.57230758666992,63.074073791503906,14188300.0
2008-08-08,60.98532485961914,61.67903137207031,59.73512649536133,61.73239517211914,12730400.0
2008-08-11,61.86198806762695,61.1606559753418,60.14677810668945,62.35749435424805,14946200.0
2008-08-12,61.663787841796875,60.947208404541016,60.74138259887695,61.968711853027344,13399900.0
2008-08-13,60.840484619140625,62.792015075683594,60.79474639892578,63.081695556640625,17179700.0
2008-08-14,62.47946548461914,60.50506591796875,59.38446044921875,62.50995635986328,22738700.0
2008-08-15,60.26112365722656,59.20150375366211,58.789852142333984,60.276371002197266,20159200.0
2008-08-18,59.506431579589844,58.6983757019043,58.47730255126953,60.37547302246094,13331400.0
2008-08-19,58.47730255126953,60.4135856628418,58.47730255126953,60.657527923583984,15844400.0
2008-08-20,61.053932189941406,61.63329315185547,60.55842590332031,61.86961364746094,16553800.0
2008-08-21,62.27363967895508,64.83502197265625,62.0601921081543,65.11708068847656,20358700.0
2008-08-22,64.33951568603516,63.40949249267578,62.79963684082031,64.48435974121094,11522600.0
2008-08-25,63.43998336791992,62.37274169921875,62.01445388793945,63.7906494140625,10702500.0
2008-08-26,62.60905838012695,62.79963684082031,62.34987258911133,63.79827117919922,10240800.0
2008-08-27,63.455230712890625,63.63056182861328,63.165550231933594,64.22516632080078,10999300.0
2008-08-28,64.14131164550781,63.50859069824219,62.50995635986328,64.64444732666016,10524700.0
2008-08-29,64.02696990966797,62.898738861083984,62.8072624206543,64.02696990966797,10497000.0
2008-09-02,61.28262710571289,60.22300720214844,59.826602935791016,61.427467346191406,16571900.0
2008-09-03,60.00193786621094,60.29161834716797,59.20912551879883,60.61178970336914,17706800.0
2008-09-04,60.15439987182617,58.301971435546875,57.80646514892578,60.840484619140625,16563100.0
2008-09-05,58.34770965576172,57.50153732299805,56.11412048339844,58.782230377197266,17924000.0
2008-09-08,58.523040771484375,56.93742370605469,56.167484283447266,58.84321594238281,19730100.0
2008-09-09,56.30470275878906,52.07384490966797,52.028106689453125,56.71635055541992,31471800.0
2008-09-10,52.782798767089844,54.787689208984375,52.74468231201172,55.344181060791016,22568100.0
2008-09-11,54.23882293701172,55.25270462036133,53.21731948852539,55.37467575073242,21744600.0
2008-09-12,55.16884994506836,55.976905822753906,54.80293655395508,56.4571647644043,15907400.0
2008-09-15,53.735694885253906,52.38639450073242,52.29491424560547,55.29844284057617,22636500.0
2008-09-16,51.71555709838867,55.100242614746094,51.38013458251953,55.473777770996094,26189100.0
2008-09-17,55.30606460571289,52.84378433227539,52.622711181640625,59.270111083984375,26573800.0
2008-09-18,54.116851806640625,55.08499526977539,52.63033676147461,55.76345443725586,27115100.0
2008-09-19,57.32620620727539,59.6970100402832,56.10649871826172,60.89384841918945,27555800.0
2008-09-22,60.383094787597656,59.24724197387695,58.385826110839844,60.4135856628418,20932100.0
2008-09-23,58.942317962646484,56.85356903076172,56.365684509277344,59.86471939086914,18464200.0
2008-09-24,57.41768264770508,57.05939483642578,56.21322250366211,57.86745071411133,15703500.0
2008-09-25,57.41006088256836,58.58402633666992,56.96029281616211,59.3082275390625,17714100.0
2008-09-26,57.23472595214844,58.119014739990234,56.60200500488281,58.26385498046875,13245500.0
2008-09-29,56.3199462890625,52.836158752441406,51.311527252197266,56.44954299926758,27963000.0
2008-09-30,53.97201156616211,55.83968734741211,53.446014404296875,55.900672912597656,25473600.0
2008-10-01,55.046878814697266,53.895782470703125,52.249176025390625,55.077369689941406,20429700.0
2008-10-02,53.13346481323242,51.62407684326172,50.7169189453125,53.148712158203125,20968800.0
2008-10-03,51.89850997924805,50.41961669921875,50.198543548583984,54.44464874267578,21196900.0
2008-10-06,48.102176666259766,49.35237503051758,45.121517181396484,49.93173599243164,32189100.0
2008-10-07,50.495849609375,46.6232795715332,45.7771110534668,51.2581672668457,26526100.0
2008-10-08,45.2816047668457,47.286495208740234,44.664127349853516,49.497215270996094,33704300.0
2008-10-09,48.208900451660156,41.035499572753906,41.035499572753906,48.43759536743164,28651700.0
2008-10-10,38.878143310546875,36.76652908325195,34.45670700073242,40.77631378173828,47384900.0
2008-10-13,38.71043395996094,42.872684478759766,37.566959381103516,43.177608489990234,38652900.0
2008-10-14,44.61076354980469,43.42155075073242,41.40141296386719,45.228240966796875,29787600.0
2008-10-15,41.81306457519531,37.422119140625,36.73603439331055,41.81306457519531,24539400.0
2008-10-16,38.07771301269531,39.594722747802734,34.53293991088867,40.11309814453125,34247500.0
2008-10-17,38.687564849853516,40.02924346923828,37.23154067993164,43.0403938293457,27072000.0
2008-10-20,41.47002029418945,44.0085334777832,40.257938385009766,44.214359283447266,22721400.0
2008-10-21,42.56013488769531,41.13460159301758,41.012630462646484,43.60450744628906,22002400.0
2008-10-22,39.861534118652344,37.39925003051758,35.72215270996094,40.30367660522461,31745300.0
2008-10-23,37.8109016418457,39.251678466796875,35.142791748046875,39.44988250732422,29488700.0
2008-10-24,35.39435958862305,36.93423843383789,35.09705352783203,37.727046966552734,21555800.0
2008-10-27,36.18716812133789,34.77688217163086,34.30424499511719,37.8109016418457,20959900.0
2008-10-28,36.69791793823242,38.237796783447266,34.30424499511719,38.771419525146484,25382200.0
2008-10-29,38.573219299316406,38.23017501831055,37.33064270019531,40.3951530456543,25871900.0
2008-10-30,39.068721771240234,39.518489837646484,38.06246566772461,40.0216178894043,23706500.0
2008-10-31,38.72568130493164,39.6480827331543,38.34452438354492,41.16509246826172,21511200.0
2008-11-03,39.09159469604492,39.3050422668457,38.80953598022461,39.998748779296875,13302700.0
2008-11-04,40.32654571533203,42.5143928527832,40.25031280517578,42.6668586730957,20324300.0
2008-11-05,41.41666030883789,40.75344467163086,40.40277862548828,42.979408264160156,16447400.0
2008-11-06,40.21220016479492,37.4373664855957,37.048583984375,40.783935546875,19941000.0
2008-11-07,37.833770751953125,39.320289611816406,37.51359939575195,39.64046096801758,15562400.0
2008-11-10,40.46376419067383,38.82478332519531,38.11582946777344,40.783935546875,13605800.0
2008-11-11,37.643192291259766,37.41449737548828,36.6598014831543,38.45886993408203,14451300.0
2008-11-12,36.65217971801758,33.95357894897461,33.87734603881836,36.65217971801758,19737800.0
2008-11-13,34.311866760253906,37.490726470947266,32.13164138793945,37.77278518676758,27854900.0
2008-11-14,36.530208587646484,36.126182556152344,34.685401916503906,38.09295654296875,21641500.0
2008-11-17,36.682674407958984,35.64592361450195,35.50108337402344,37.21629333496094,24813700.0
2008-11-18,35.86699295043945,38.03197479248047,35.46296691894531,38.283538818359375,26310700.0
2008-11-19,37.917625427246094,35.325748443603516,35.211402893066406,38.78666687011719,25378000.0
2008-11-20,34.4490852355957,31.864831924438477,31.460803985595703,35.775516510009766,31272700.0
2008-11-21,32.74149703979492,35.7069091796875,32.29935073852539,35.99658966064453,36482300.0
2008-11-24,36.24815368652344,37.74229431152344,35.005577087402344,39.19831848144531,29211400.0
2008-11-25,38.67231750488281,39.0534782409668,37.87950897216797,39.617591857910156,20232800.0
2008-11-26,38.48173904418945,41.6682243347168,37.910003662109375,41.87405014038086,17709700.0
2008-11-28,40.036865234375,40.036865234375,39.10683822631836,40.76106643676758,10234500.0
2008-12-01,38.63420486450195,36.606441497802734,36.56832504272461,39.23643493652344,22263900.0
2008-12-02,37.81852340698242,37.749916076660156,36.36249923706055,38.29878234863281,18857200.0
2008-12-03,36.6902961730957,37.9328727722168,35.63829803466797,38.19205856323242,21153000.0
2008-12-04,36.99522399902344,35.28001022338867,34.738765716552734,37.81852340698242,20033000.0
2008-12-05,34.75401306152344,36.415863037109375,33.275115966796875,37.0333366394043,26497100.0
2008-12-08,38.11582946777344,38.763797760009766,37.88713455200195,39.617591857910156,21265100.0
2008-12-09,38.3064079284668,38.97724533081055,38.11582946777344,40.189327239990234,18030600.0
2008-12-10,39.65570831298828,40.639095306396484,39.411766052246094,41.111732482910156,18250800.0
2008-12-11,40.95164489746094,40.257938385009766,39.74718475341797,42.07225036621094,15832600.0
2008-12-12,38.496986389160156,39.17544937133789,38.123451232910156,40.30367660522461,16078600.0
2008-12-15,40.09022903442383,39.56422805786133,38.878143310546875,40.72294998168945,15551800.0
2008-12-16,40.181705474853516,41.26419448852539,39.86915588378906,41.43952941894531,17833900.0
2008-12-17,41.04312515258789,40.72294998168945,40.61622619628906,41.84355545043945,15446200.0
2008-12-18,40.72294998168945,39.289794921875,38.53510284423828,40.905906677246094,20466900.0
2008-12-19,39.8996467590332,38.72568130493164,38.59608840942383,40.70008087158203,25511000.0
2008-12-22,39.137332916259766,37.757537841796875,37.26203155517578,39.244056701660156,14777300.0
2008-12-23,38.00910186767578,36.94186019897461,36.819889068603516,38.314029693603516,15207700.0
2008-12-24,36.75890350341797,36.59119415283203,36.446353912353516,37.0333366394043,5565900.0
2008-12-26,36.80464172363281,37.04096221923828,36.51496124267578,37.269657135009766,6745300.0
2008-12-29,37.74229431152344,37.353511810302734,36.8275146484375,38.10820388793945,12898000.0
2008-12-30,37.460235595703125,39.221187591552734,37.2010498046875,39.3050422668457,12241100.0
2008-12-31,38.97724533081055,39.487998962402344,38.75617218017578,39.998748779296875,13045400.0
2009-01-02,39.625213623046875,41.81306457519531,39.510868072509766,42.11036682128906,15538200.0
2009-01-05,41.66059875488281,42.28569793701172,41.50813674926758,42.72784423828125,20390200.0
2009-01-06,43.093753814697266,42.44578552246094,42.16373062133789,43.7874641418457,17082100.0
2009-01-07,41.92741012573242,40.58573532104492,40.20457458496094,41.92741012573242,13447100.0
2009-01-08,40.3951530456543,41.157470703125,40.074981689453125,41.34804916381836,10084300.0
2009-01-09,41.16509246826172,39.63283920288086,39.487998962402344,41.309932708740234,13818000.0
2009-01-12,39.18307113647461,38.474117279052734,38.047218322753906,39.23643493652344,15255600.0
2009-01-13,38.3216552734375,39.04585266113281,38.27591323852539,39.49562072753906,16274700.0
2009-01-14,38.51223373413086,37.52122116088867,36.99522399902344,38.573219299316406,19027000.0
2009-01-15,37.32301712036133,36.94186019897461,35.188533782958984,37.422119140625,30470600.0
2009-01-16,37.650814056396484,37.643192291259766,36.84275817871094,38.25304412841797,20883400.0
2009-01-20,36.75890350341797,34.83024215698242,34.654911041259766,37.13243865966797,24183100.0
2009-01-21,34.99795150756836,37.643192291259766,34.99032974243164,37.65843963623047,21142500.0
2009-01-22,36.83513641357422,36.6598014831543,35.806007385253906,37.544090270996094,18106200.0
2009-01-23,35.72215270996094,36.72841262817383,35.44771957397461,37.33064270019531,15686500.0
2009-01-26,37.22391891479492,37.452613830566406,36.99522399902344,38.664695739746094,15675100.0
2009-01-27,37.452613830566406,37.74229431152344,36.972354888916016,38.09295654296875,14798700.0
2009-01-28,38.588462829589844,38.237796783447266,37.52122116088867,38.588462829589844,24500100.0
2009-01-29,37.36113357543945,35.95084762573242,35.73740005493164,37.36113357543945,21109200.0
2009-01-30,36.522586822509766,36.232906341552734,35.98896408081055,36.8122673034668,24927500.0
2009-02-02,35.63829803466797,34.86073684692383,34.685401916503906,35.63829803466797,22388400.0
2009-02-03,35.142791748046875,35.25714111328125,34.685401916503906,35.52395248413086,18161400.0
2009-02-04,35.699283599853516,34.93696975708008,34.69302749633789,35.699283599853516,18853700.0
2009-02-05,34.74638748168945,35.76026916503906,34.34998321533203,36.072818756103516,21409800.0
2009-02-06,35.38673400878906,36.54545593261719,35.104679107666016,36.77415084838867,16260300.0
2009-02-09,36.61406326293945,36.99522399902344,36.301513671875,37.48310470581055,16737400.0
2009-02-10,36.6902961730957,35.15041732788086,34.8226203918457,37.4068717956543,20591900.0
2009-02-11,35.63067626953125,35.036067962646484,34.33473587036133,35.79838562011719,16859200.0
2009-02-12,34.67015838623047,35.219024658203125,33.99931716918945,35.325748443603516,18736500.0
2009-02-13,35.26476287841797,34.814998626708984,34.761634826660156,35.54682159423828,13220600.0
2009-02-17,33.618160247802734,32.73387145996094,32.69575881958008,33.92308807373047,19035200.0
2009-02-18,32.977813720703125,32.223121643066406,31.933441162109375,33.19888687133789,20790100.0
2009-02-19,32.497554779052734,31.857208251953125,31.666629791259766,32.72624969482422,14197700.0
2009-02-20,31.247356414794922,30.065765380859375,29.707475662231445,31.247356414794922,29925100.0
2009-02-23,30.622255325317383,28.647855758666992,28.43440818786621,30.97292137145996,25582000.0
2009-02-24,28.90704345703125,29.92092514038086,28.685972213745117,30.004779815673828,23014900.0
2009-02-25,29.85231590270996,29.26533317565918,28.968029022216797,29.974287033081055,24169300.0
2009-02-26,29.776084899902344,29.311071395874023,29.234840393066406,30.48503875732422,18981700.0
2009-02-27,28.60211753845215,28.472522735595703,28.1675968170166,29.56263542175293,22452200.0
2009-03-02,27.98464012145996,26.780179977416992,26.719194412231445,28.091365814208984,25669300.0
2009-03-03,27.275686264038086,26.886905670166016,26.681079864501953,27.717830657958984,25184500.0
2009-03-04,27.885540008544922,28.24382781982422,27.557743072509766,28.853681564331055,22203800.0
2009-03-05,27.603483200073242,26.986005783081055,26.551485061645508,27.78643798828125,24575600.0
2009-03-06,27.626352310180664,26.95551300048828,26.01024055480957,28.1675968170166,27945200.0
2009-03-09,26.803050994873047,27.847423553466797,26.45238494873047,28.42678451538086,29007500.0
2009-03-10,28.640233993530273,28.968029022216797,28.487770080566406,29.120492935180664,27099200.0
2009-03-11,29.158607482910156,28.952783584594727,28.403915405273438,29.692230224609375,19844600.0
2009-03-12,28.9832763671875,28.503015518188477,27.565366744995117,29.257709503173828,33577900.0
2009-03-13,28.89179801940918,27.755945205688477,26.947891235351562,28.99852180480957,34073700.0
2009-03-16,27.85504722595215,27.534873962402344,27.48151206970215,28.586870193481445,24962000.0
2009-03-17,27.641597747802734,28.663103103637695,27.367164611816406,28.685972213745117,22516200.0
2009-03-18,28.44202995300293,29.18910026550293,27.725452423095703,29.471158981323242,22586800.0
2009-03-19,30.424053192138672,29.158607482910156,29.143362045288086,30.66799545288086,34090500.0
2009-03-20,29.593128204345703,28.82318878173828,28.701217651367188,29.959041595458984,29402400.0
2009-03-23,29.57025909423828,31.06439971923828,29.539766311645508,31.087268829345703,24093400.0
2009-03-24,30.49266242980957,30.20298194885254,29.94379425048828,30.84332847595215,17715200.0
2009-03-25,30.218229293823242,30.263967514038086,29.44066619873047,30.820459365844727,20065400.0
