Date,frtopen,frtclose,frtlow,frthigh,frtvolume
2008-02-27,74.69000244140625,74.13999938964844,73.5999984741211,75.58000183105469,464700.0
2008-02-28,73.44999694824219,72.20999908447266,71.72000122070312,73.47000122070312,558300.0
2008-02-29,71.30000305175781,71.68000030517578,70.97000122070312,72.19000244140625,598300.0
2008-03-03,71.9000015258789,71.5199966430664,70.02999877929688,72.1500015258789,936500.0
2008-03-04,71.0999984741211,70.0,69.75,71.62999725341797,1053700.0
2008-03-05,70.06999969482422,70.44000244140625,69.69999694824219,71.04000091552734,758000.0
2008-03-06,70.19000244140625,67.36000061035156,67.26000213623047,70.19999694824219,685900.0
2008-03-07,67.0,69.0199966430664,65.98999786376953,69.43000030517578,695000.0
2008-03-10,69.25,69.3499984741211,68.66000366210938,70.12999725341797,855700.0
2008-03-11,71.26000213623047,72.91999816894531,69.80000305175781,72.93000030517578,604400.0
2008-03-12,72.91000366210938,71.66999816894531,71.54000091552734,73.69999694824219,525600.0
2008-03-13,70.5,72.56999969482422,69.0199966430664,72.83999633789062,626100.0
2008-03-14,72.37999725341797,72.54000091552734,70.0,73.6500015258789,924000.0
2008-03-17,69.26000213623047,73.19999694824219,69.26000213623047,73.69999694824219,803400.0
2008-03-18,74.4000015258789,77.83999633789062,74.08999633789062,77.83999633789062,1058900.0
2008-03-19,77.87000274658203,77.05999755859375,76.73999786376953,79.30000305175781,915600.0
2008-03-20,76.55999755859375,79.20999908447266,75.7699966430664,79.4000015258789,838900.0
2008-03-24,79.36000061035156,80.87000274658203,79.02999877929688,81.23999786376953,627600.0
2008-03-25,81.19999694824219,82.56999969482422,80.05000305175781,82.56999969482422,846800.0
2008-03-26,82.54000091552734,80.19000244140625,79.69999694824219,82.83999633789062,540300.0
2008-03-27,79.26000213623047,78.0,77.97000122070312,80.0,905000.0
2008-03-28,77.94999694824219,77.4800033569336,77.31999969482422,79.48999786376953,613500.0
2008-03-31,77.72000122070312,77.94999694824219,77.12999725341797,80.0,795500.0
2008-04-01,79.0,81.58999633789062,78.44000244140625,81.62999725341797,1023900.0
2008-04-02,81.04000091552734,80.88999938964844,79.54000091552734,81.68000030517578,990100.0
2008-04-03,80.30000305175781,82.80000305175781,79.79000091552734,82.83000183105469,703900.0
2008-04-04,82.5999984741211,81.66000366210938,81.41999816894531,82.9000015258789,675300.0
2008-04-07,82.5,81.69000244140625,81.01000213623047,82.94999694824219,586400.0
2008-04-08,81.2699966430664,81.01000213623047,80.63999938964844,81.98999786376953,653500.0
2008-04-09,80.66999816894531,78.55000305175781,78.55000305175781,81.0,513600.0
2008-04-10,78.5,79.33000183105469,77.9000015258789,79.88999938964844,640800.0
2008-04-11,78.5999984741211,77.9000015258789,77.51000213623047,80.05999755859375,498600.0
2008-04-14,77.80000305175781,77.30999755859375,77.16999816894531,79.18000030517578,355700.0
2008-04-15,78.0999984741211,77.73999786376953,76.7300033569336,78.5199966430664,462900.0
2008-04-16,78.69999694824219,80.54000091552734,78.2699966430664,80.5999984741211,566000.0
2008-04-17,79.97000122070312,81.1500015258789,79.51000213623047,81.41999816894531,362200.0
2008-04-18,81.94999694824219,81.5,81.2699966430664,83.4000015258789,625700.0
2008-04-21,81.0,80.58999633789062,79.94999694824219,81.44999694824219,375800.0
2008-04-22,80.20999908447266,79.62999725341797,79.25,80.80999755859375,610600.0
2008-04-23,80.05999755859375,80.0199966430664,79.31999969482422,80.5999984741211,777900.0
2008-04-24,80.20999908447266,82.19999694824219,79.88999938964844,82.19999694824219,737900.0
2008-04-25,82.48999786376953,83.80999755859375,81.87999725341797,83.80999755859375,388200.0
2008-04-28,83.80000305175781,83.54000091552734,83.19000244140625,84.44999694824219,492900.0
2008-04-29,83.16000366210938,82.29000091552734,81.8499984741211,83.26000213623047,569300.0
2008-04-30,82.31999969482422,82.1500015258789,81.91999816894531,83.91000366210938,1500200.0
2008-05-01,82.36000061035156,83.4000015258789,81.91999816894531,83.75,687100.0
2008-05-02,84.4800033569336,83.4000015258789,83.02999877929688,85.0,706600.0
2008-05-05,82.41000366210938,83.98999786376953,82.41000366210938,84.55000305175781,419200.0
2008-05-06,83.52999877929688,84.0999984741211,83.37000274658203,84.45999908447266,759000.0
2008-05-07,84.3499984741211,82.05999755859375,81.77999877929688,84.48999786376953,596800.0
2008-05-08,79.69999694824219,79.83000183105469,78.0,80.97000122070312,1338200.0
2008-05-09,79.0999984741211,79.75,78.56999969482422,81.69999694824219,447700.0
2008-05-12,80.13999938964844,82.5999984741211,79.98999786376953,82.61000061035156,461400.0
2008-05-13,82.45999908447266,82.91000366210938,82.11000061035156,83.05999755859375,418800.0
2008-05-14,83.08000183105469,83.7300033569336,82.66999816894531,83.98999786376953,387100.0
2008-05-15,83.83000183105469,84.45999908447266,83.05999755859375,84.48999786376953,404800.0
2008-05-16,83.77999877929688,84.0999984741211,83.47000122070312,84.73999786376953,507800.0
2008-05-19,84.30000305175781,84.3499984741211,83.54000091552734,84.75,358300.0
2008-05-20,84.01000213623047,83.41999816894531,83.23999786376953,84.44000244140625,542100.0
2008-05-21,83.72000122070312,81.70999908447266,81.2300033569336,84.12999725341797,534900.0
2008-05-22,81.70999908447266,80.44999694824219,80.08999633789062,81.80999755859375,484900.0
2008-05-23,80.02999877929688,79.69999694824219,79.20999908447266,80.6500015258789,492000.0
2008-05-27,79.27999877929688,80.0,78.80000305175781,80.66999816894531,520000.0
2008-05-28,80.4000015258789,81.0,80.4000015258789,81.83999633789062,662900.0
2008-05-29,81.01000213623047,80.87999725341797,80.41999816894531,81.52999877929688,618700.0
2008-05-30,80.69999694824219,80.62000274658203,80.30000305175781,81.4000015258789,788900.0
2008-06-02,80.22000122070312,79.12999725341797,78.86000061035156,80.54000091552734,579900.0
2008-06-03,79.5999984741211,79.6500015258789,79.04000091552734,79.97000122070312,585800.0
2008-06-04,79.26000213623047,79.8499984741211,79.26000213623047,80.66000366210938,683400.0
2008-06-05,79.91999816894531,82.12000274658203,79.88999938964844,82.23999786376953,764600.0
2008-06-06,80.93000030517578,79.3499984741211,79.0999984741211,81.37000274658203,714800.0
2008-06-09,79.61000061035156,77.81999969482422,77.69999694824219,80.0,489500.0
2008-06-10,77.44999694824219,77.86000061035156,76.26000213623047,78.58000183105469,684200.0
2008-06-11,77.5,77.0,76.18000030517578,77.87000274658203,523000.0
2008-06-12,77.75,76.2699966430664,75.31999969482422,78.30000305175781,961400.0
2008-06-13,76.43000030517578,76.62000274658203,75.06999969482422,76.9000015258789,908200.0
2008-06-16,76.58000183105469,76.75,76.26000213623047,77.62999725341797,633700.0
2008-06-17,77.52999877929688,73.93000030517578,73.68000030517578,77.55000305175781,1026100.0
2008-06-18,73.18000030517578,72.91999816894531,72.30000305175781,73.8499984741211,1231300.0
2008-06-19,73.05000305175781,74.19999694824219,72.4000015258789,74.33999633789062,880700.0
2008-06-20,72.87000274658203,72.18000030517578,71.80000305175781,73.52999877929688,794300.0
2008-06-23,72.38999938964844,71.08000183105469,70.9800033569336,72.76000213623047,743700.0
2008-06-24,70.88999938964844,71.23999786376953,69.79000091552734,71.93000030517578,983500.0
2008-06-25,71.66999816894531,72.43000030517578,71.66999816894531,74.0199966430664,683200.0
2008-06-26,71.61000061035156,69.81999969482422,69.52999877929688,72.05000305175781,683600.0
2008-06-27,69.81999969482422,69.30999755859375,69.0199966430664,70.37000274658203,709300.0
2008-06-30,68.70999908447266,69.0,68.25,71.19999694824219,638600.0
2008-07-01,68.43000030517578,69.62999725341797,67.41999816894531,69.6500015258789,814200.0
2008-07-02,69.3499984741211,67.98999786376953,67.98999786376953,70.08999633789062,550200.0
2008-07-03,68.0199966430664,66.83000183105469,66.48999786376953,68.37000274658203,422400.0
2008-07-07,67.33999633789062,66.25,65.61000061035156,67.75,1040300.0
2008-07-08,66.0,70.4000015258789,65.44999694824219,71.7699966430664,1268000.0
2008-07-09,70.26000213623047,64.69000244140625,64.37000274658203,70.81999969482422,980900.0
2008-07-10,64.75,66.45999908447266,64.05999755859375,67.3499984741211,889900.0
2008-07-11,65.01000213623047,66.44000244140625,64.08999633789062,68.08999633789062,919700.0
2008-07-14,68.0999984741211,64.5,64.19999694824219,68.8499984741211,1312400.0
2008-07-15,64.30000305175781,63.86000061035156,62.4900016784668,65.41999816894531,1371800.0
2008-07-16,64.08999633789062,67.62000274658203,61.869998931884766,68.12000274658203,1482500.0
2008-07-17,67.62000274658203,70.25,66.94999694824219,70.5,1492500.0
2008-07-18,70.37999725341797,70.63999938964844,69.19000244140625,70.9000015258789,1080400.0
2008-07-21,70.80000305175781,71.3499984741211,70.25,71.7699966430664,783100.0
2008-07-22,70.79000091552734,73.66999816894531,69.94000244140625,73.66999816894531,900700.0
2008-07-23,71.36000061035156,74.18000030517578,70.31999969482422,74.98999786376953,1841100.0
2008-07-24,73.7300033569336,69.62999725341797,69.0999984741211,74.01000213623047,1284500.0
2008-07-25,70.69000244140625,70.3499984741211,69.5999984741211,71.66999816894531,816500.0
2008-07-28,70.18000030517578,68.9000015258789,68.37999725341797,71.7699966430664,546200.0
2008-07-29,69.5,73.41999816894531,68.91999816894531,73.48999786376953,1093000.0
2008-07-30,73.91999816894531,72.27999877929688,70.08999633789062,74.25,718800.0
2008-07-31,71.0,72.61000061035156,70.5999984741211,73.22000122070312,702300.0
2008-08-01,72.69000244140625,72.91999816894531,70.12000274658203,73.1500015258789,801300.0
2008-08-04,72.33000183105469,71.44000244140625,71.23999786376953,72.87000274658203,652000.0
2008-08-05,72.68000030517578,75.26000213623047,71.54000091552734,75.77999877929688,845200.0
2008-08-06,74.94999694824219,75.69000244140625,74.54000091552734,76.31999969482422,583300.0
2008-08-07,74.70999908447266,73.88999938964844,73.08999633789062,75.75,721000.0
2008-08-08,73.22000122070312,76.22000122070312,72.80000305175781,76.9000015258789,859000.0
2008-08-11,75.95999908447266,76.9800033569336,75.2699966430664,77.54000091552734,613400.0
2008-08-12,76.47000122070312,73.86000061035156,72.87000274658203,76.72000122070312,762200.0
2008-08-13,73.86000061035156,73.58999633789062,72.27999877929688,74.12000274658203,478400.0
2008-08-14,72.27999877929688,75.55999755859375,72.27999877929688,75.79000091552734,376300.0
2008-08-15,76.0199966430664,76.2300033569336,75.4800033569336,77.2300033569336,781100.0
2008-08-18,76.5,74.25,73.86000061035156,76.91999816894531,493800.0
2008-08-19,73.80999755859375,72.19999694824219,71.8499984741211,73.80999755859375,509700.0
2008-08-20,72.5999984741211,72.44000244140625,71.2699966430664,73.33000183105469,485400.0
2008-08-21,71.01000213623047,71.29000091552734,70.7300033569336,72.0,641900.0
2008-08-22,71.87000274658203,74.9000015258789,71.86000061035156,75.4800033569336,524600.0
2008-08-25,74.29000091552734,72.12000274658203,72.11000061035156,74.75,479600.0
2008-08-26,72.25,72.87000274658203,71.18000030517578,73.19999694824219,476400.0
2008-08-27,73.0,73.58999633789062,71.97000122070312,74.29000091552734,274500.0
2008-08-28,74.0,76.12999725341797,73.62999725341797,76.41000366210938,627400.0
2008-08-29,75.9000015258789,75.87999725341797,74.55999755859375,77.0,444600.0
2008-09-02,77.61000061035156,77.2699966430664,75.54000091552734,79.2300033569336,755800.0
2008-09-03,77.3499984741211,78.58999633789062,76.41999816894531,78.58999633789062,921800.0
2008-09-04,77.98999786376953,75.45999908447266,75.45999908447266,78.54000091552734,691000.0
2008-09-05,74.51000213623047,75.87999725341797,73.2300033569336,76.19999694824219,626300.0
2008-09-08,77.76000213623047,79.95999908447266,77.52999877929688,79.95999908447266,915200.0
2008-09-09,79.61000061035156,77.20999908447266,76.79000091552734,80.18000030517578,1092500.0
2008-09-10,77.66999816894531,78.68000030517578,76.72000122070312,79.05999755859375,590100.0
2008-09-11,77.5,79.08000183105469,76.45999908447266,79.23999786376953,560200.0
2008-09-12,78.41000366210938,80.2300033569336,78.12999725341797,80.4000015258789,595700.0
2008-09-15,77.12999725341797,74.94999694824219,74.94999694824219,79.5,1226500.0
2008-09-16,74.98999786376953,77.6500015258789,73.0,77.91999816894531,1285900.0
2008-09-17,77.62999725341797,75.73999786376953,74.76000213623047,78.16000366210938,1320000.0
2008-09-18,78.41000366210938,84.75,75.7300033569336,84.75,2608400.0
2008-09-19,85.31999969482422,88.37000274658203,77.30000305175781,95.0,1800400.0
2008-09-22,87.48999786376953,84.8499984741211,84.5,87.91999816894531,2296200.0
2008-09-23,85.01000213623047,84.0999984741211,83.48999786376953,86.27999877929688,2840900.0
2008-09-24,84.98999786376953,82.05000305175781,81.41999816894531,85.0,1220000.0
2008-09-25,81.75,83.19999694824219,81.05000305175781,84.31999969482422,960700.0
2008-09-26,82.12000274658203,85.2300033569336,80.72000122070312,85.44000244140625,599500.0
2008-09-29,84.0999984741211,80.51000213623047,79.05000305175781,84.9000015258789,1113800.0
2008-09-30,81.98999786376953,85.5999984741211,79.86000061035156,85.94999694824219,928900.0
2008-10-01,84.75,84.55999755859375,82.55999755859375,84.95999908447266,761100.0
2008-10-02,84.29000091552734,79.6500015258789,78.69999694824219,84.29000091552734,968900.0
2008-10-03,78.2699966430664,72.8499984741211,71.69999694824219,80.83999633789062,1449100.0
2008-10-06,71.58999633789062,70.83000183105469,65.83999633789062,71.9800033569336,1239600.0
2008-10-07,71.5,66.31999969482422,65.55000305175781,73.0,1421200.0
2008-10-08,65.30999755859375,66.79000091552734,64.68000030517578,70.16999816894531,1386000.0
2008-10-09,67.5999984741211,61.20000076293945,59.7599983215332,69.37000274658203,1616300.0
2008-10-10,60.11000061035156,72.25,59.119998931884766,72.25,3273600.0
2008-10-13,73.19999694824219,73.6500015258789,67.45999908447266,74.91999816894531,1448500.0
2008-10-14,75.5,69.75,62.650001525878906,78.56999969482422,1656600.0
2008-10-15,69.19999694824219,60.2599983215332,58.150001525878906,69.19999694824219,1448800.0
2008-10-16,61.0099983215332,63.75,57.70000076293945,64.5999984741211,1744100.0
2008-10-17,63.099998474121094,61.9900016784668,59.06999969482422,65.08999633789062,1260800.0
2008-10-20,62.400001525878906,61.099998474121094,58.59000015258789,62.52000045776367,755200.0
2008-10-21,60.4900016784668,58.720001220703125,58.310001373291016,61.75,702900.0
2008-10-22,57.27000045776367,56.02000045776367,53.84000015258789,59.439998626708984,1460900.0
2008-10-23,56.029998779296875,53.290000915527344,49.970001220703125,56.790000915527344,1945700.0
2008-10-24,50.0,49.220001220703125,47.54999923706055,52.11000061035156,1716700.0
2008-10-27,48.93000030517578,45.900001525878906,45.779998779296875,51.40999984741211,1028400.0
2008-10-28,46.939998626708984,55.84000015258789,45.75,57.119998931884766,2405800.0
2008-10-29,55.06999969482422,52.5,49.150001525878906,58.27000045776367,1402700.0
2008-10-30,52.599998474121094,56.93000030517578,52.599998474121094,57.130001068115234,1130400.0
2008-10-31,56.86000061035156,61.27000045776367,56.41999816894531,61.279998779296875,1283500.0
2008-11-03,60.83000183105469,58.689998626708984,58.20000076293945,61.86000061035156,796200.0
2008-11-04,57.93000030517578,63.54999923706055,57.93000030517578,64.88999938964844,1220500.0
2008-11-05,61.72999954223633,59.619998931884766,59.040000915527344,63.790000915527344,1347800.0
2008-11-06,57.630001068115234,58.400001525878906,56.400001525878906,59.72999954223633,1153700.0
2008-11-07,58.779998779296875,63.09000015258789,56.88999938964844,63.16999816894531,1101300.0
2008-11-10,62.33000183105469,56.189998626708984,54.91999816894531,64.01000213623047,1132800.0
2008-11-11,54.810001373291016,55.91999816894531,54.08000183105469,58.209999084472656,957000.0
2008-11-12,55.2400016784668,53.47999954223633,52.72999954223633,55.849998474121094,1747800.0
2008-11-13,54.2599983215332,57.95000076293945,49.849998474121094,57.95000076293945,2044600.0
2008-11-14,57.47999954223633,51.15999984741211,50.9900016784668,58.47999954223633,1085700.0
2008-11-17,51.04999923706055,50.189998626708984,48.52000045776367,52.72999954223633,1198700.0
2008-11-18,50.18000030517578,51.0,48.02000045776367,52.369998931884766,1901100.0
2008-11-19,50.95000076293945,45.369998931884766,44.41999816894531,51.150001525878906,2039600.0
2008-11-20,45.060001373291016,46.150001525878906,43.459999084472656,50.97999954223633,5912000.0
2008-11-21,49.16999816894531,49.060001373291016,44.0,50.93000030517578,3406800.0
2008-11-24,50.349998474121094,56.09000015258789,50.20000076293945,57.15999984741211,2457200.0
2008-11-25,57.349998474121094,55.7400016784668,52.29999923706055,59.380001068115234,2296600.0
2008-11-26,53.97999954223633,57.130001068115234,53.61000061035156,57.91999816894531,2120700.0
2008-11-28,57.20000076293945,57.84000015258789,55.209999084472656,58.68000030517578,971200.0
2008-12-01,56.11000061035156,44.869998931884766,44.47999954223633,56.709999084472656,2228000.0
2008-12-02,45.52000045776367,50.560001373291016,45.470001220703125,51.189998626708984,2742700.0
2008-12-03,48.15999984741211,52.81999969482422,47.4900016784668,53.77000045776367,2122900.0
2008-12-04,52.189998626708984,52.439998626708984,51.06999969482422,57.13999938964844,1936900.0
2008-12-05,51.7400016784668,57.22999954223633,50.72999954223633,57.84000015258789,2194800.0
2008-12-08,59.66999816894531,63.93000030517578,57.5,64.76000213623047,2074400.0
2008-12-09,63.33000183105469,57.279998779296875,56.63999938964844,64.16999816894531,1877500.0
2008-12-10,58.04999923706055,63.099998474121094,57.91999816894531,63.470001220703125,1233900.0
2008-12-11,61.540000915527344,54.45000076293945,53.2599983215332,62.810001373291016,2559100.0
2008-12-12,53.75,58.70000076293945,51.47999954223633,59.290000915527344,2391400.0
2008-12-15,58.84000015258789,57.7599983215332,55.18000030517578,60.0,1309000.0
2008-12-16,58.7400016784668,66.56999969482422,58.130001068115234,66.56999969482422,2260400.0
2008-12-17,65.25,65.9000015258789,63.86000061035156,70.0,1810800.0
2008-12-18,65.5,60.869998931884766,59.83000183105469,68.0,1947600.0
2008-12-19,61.779998779296875,61.97999954223633,59.7400016784668,63.150001525878906,1448000.0
2008-12-22,62.13999938964844,60.4900016784668,57.720001220703125,62.27000045776367,1521500.0
2008-12-23,59.7400016784668,60.79999923706055,57.689998626708984,61.81999969482422,1004100.0
2008-12-24,60.7599983215332,60.63999938964844,59.2400016784668,61.34000015258789,360600.0
2008-12-26,60.9900016784668,61.54999923706055,59.439998626708984,61.7400016784668,438400.0
2008-12-29,60.95000076293945,57.529998779296875,56.459999084472656,61.2400016784668,984900.0
2008-12-30,56.459999084472656,59.2400016784668,56.459999084472656,59.619998931884766,858400.0
2008-12-31,59.560001373291016,62.08000183105469,58.959999084472656,63.31999969482422,1188600.0
2009-01-02,62.369998931884766,59.41999816894531,59.16999816894531,62.650001525878906,1135200.0
2009-01-05,59.13999938964844,57.869998931884766,57.52000045776367,60.470001220703125,1527200.0
2009-01-06,57.27000045776367,60.310001373291016,56.58000183105469,60.91999816894531,1377300.0
2009-01-07,59.68000030517578,58.45000076293945,58.150001525878906,60.869998931884766,1137600.0
2009-01-08,58.40999984741211,59.52000045776367,57.70000076293945,60.099998474121094,1089200.0
2009-01-09,59.459999084472656,56.40999984741211,56.290000915527344,59.459999084472656,1387700.0
2009-01-12,56.4900016784668,52.45000076293945,51.34000015258789,56.4900016784668,2100300.0
2009-01-13,52.459999084472656,54.119998931884766,52.15999984741211,54.560001373291016,1719300.0
2009-01-14,52.63999938964844,52.06999969482422,51.689998626708984,53.41999816894531,1849500.0
2009-01-15,50.0,50.52000045776367,47.77000045776367,52.290000915527344,2416400.0
2009-01-16,52.4900016784668,52.83000183105469,48.9900016784668,53.119998931884766,1648900.0
2009-01-20,52.11000061035156,48.400001525878906,47.7400016784668,52.130001068115234,2389100.0
2009-01-21,49.369998931884766,51.06999969482422,46.599998474121094,51.06999969482422,2444700.0
2009-01-22,49.709999084472656,48.54999923706055,47.75,51.13999938964844,1569900.0
2009-01-23,46.310001373291016,49.91999816894531,46.13999938964844,50.439998626708984,1095700.0
2009-01-26,49.84000015258789,49.709999084472656,48.83000183105469,51.66999816894531,1134800.0
2009-01-27,49.81999969482422,51.5099983215332,49.79999923706055,51.689998626708984,1007500.0
2009-01-28,53.540000915527344,56.220001220703125,52.5,56.63999938964844,2812100.0
2009-01-29,54.79999923706055,52.849998474121094,52.27000045776367,55.79999923706055,1722700.0
2009-01-30,53.25,50.630001068115234,49.790000915527344,54.369998931884766,1777100.0
2009-02-02,49.25,51.11000061035156,47.77000045776367,51.31999969482422,1461900.0
2009-02-03,50.91999816894531,50.91999816894531,49.70000076293945,51.83000183105469,1375300.0
2009-02-04,50.91999816894531,50.4900016784668,50.150001525878906,52.599998474121094,1456100.0
2009-02-05,49.66999816894531,48.709999084472656,47.349998474121094,50.63999938964844,2419500.0
2009-02-06,48.939998626708984,51.93000030517578,48.619998931884766,52.189998626708984,2224900.0
2009-02-09,51.470001220703125,53.310001373291016,50.45000076293945,53.40999984741211,1116700.0
2009-02-10,52.25,48.83000183105469,48.599998474121094,52.810001373291016,1921900.0
2009-02-11,49.29999923706055,49.459999084472656,47.380001068115234,50.33000183105469,1749500.0
2009-02-12,48.0,48.689998626708984,45.79999923706055,49.5099983215332,2000800.0
2009-02-13,48.470001220703125,46.189998626708984,46.150001525878906,48.84000015258789,1644600.0
2009-02-17,45.310001373291016,43.47999954223633,42.650001525878906,45.95000076293945,2100100.0
2009-02-18,43.72999954223633,42.56999969482422,41.08000183105469,45.16999816894531,1967300.0
2009-02-19,43.099998474121094,42.18000030517578,41.720001220703125,46.40999984741211,3340300.0
2009-02-20,40.54999923706055,45.61000061035156,40.38999938964844,45.83000183105469,3112400.0
2009-02-23,45.810001373291016,42.369998931884766,42.099998474121094,46.209999084472656,2681900.0
2009-02-24,42.540000915527344,44.79999923706055,41.7599983215332,45.38999938964844,2923500.0
2009-02-25,44.439998626708984,44.029998779296875,41.630001068115234,45.779998779296875,2451600.0
2009-02-26,44.84000015258789,42.20000076293945,41.72999954223633,45.349998474121094,1984600.0
2009-02-27,41.20000076293945,41.130001068115234,40.79999923706055,42.779998779296875,2153200.0
2009-03-02,40.29999923706055,38.81999969482422,38.380001068115234,41.119998931884766,2556700.0
2009-03-03,39.790000915527344,39.66999816894531,37.54999923706055,40.54999923706055,2312200.0
2009-03-04,40.9900016784668,40.540000915527344,38.88999938964844,41.7599983215332,1803000.0
2009-03-05,39.13999938964844,39.439998626708984,38.77000045776367,42.439998626708984,2461700.0
2009-03-06,40.4900016784668,39.900001525878906,36.91999816894531,40.4900016784668,3325900.0
2009-03-09,39.209999084472656,40.20000076293945,38.869998931884766,40.43000030517578,1548700.0
2009-03-10,41.41999816894531,44.689998626708984,40.650001525878906,44.939998626708984,3689300.0
2009-03-11,44.880001068115234,43.689998626708984,41.95000076293945,44.97999954223633,2608600.0
2009-03-12,43.619998931884766,47.40999984741211,42.88999938964844,47.81999969482422,2205600.0
2009-03-13,47.790000915527344,46.79999923706055,45.29999923706055,47.81999969482422,1124500.0
2009-03-16,47.290000915527344,43.20000076293945,43.150001525878906,47.41999816894531,1778600.0
2009-03-17,43.02000045776367,45.119998931884766,41.880001068115234,45.2400016784668,2131700.0
2009-03-18,44.029998779296875,46.43000030517578,43.099998474121094,46.9900016784668,2188800.0
2009-03-19,47.15999984741211,45.310001373291016,44.869998931884766,47.5,2147300.0
2009-03-20,44.2599983215332,41.619998931884766,41.33000183105469,44.4900016784668,2507900.0
2009-03-23,43.400001525878906,47.4900016784668,43.09000015258789,47.540000915527344,2763000.0
2009-03-24,45.970001220703125,43.70000076293945,43.38999938964844,47.470001220703125,2000700.0
2009-03-25,44.290000915527344,44.54999923706055,41.04999923706055,45.560001373291016,2119300.0
2009-03-26,45.11000061035156,45.279998779296875,43.2400016784668,45.7400016784668,2436600.0
2009-03-27,43.7599983215332,43.720001220703125,43.2400016784668,45.029998779296875,1385800.0
2009-03-30,42.130001068115234,42.560001373291016,41.68000030517578,43.31999969482422,2163900.0
2009-03-31,43.369998931884766,46.0,42.650001525878906,46.75,2553200.0
2009-04-01,44.86000061035156,45.5099983215332,44.66999816894531,46.099998474121094,2053700.0
2009-04-02,47.11000061035156,48.810001373291016,45.72999954223633,49.27000045776367,2872100.0
2009-04-03,48.810001373291016,50.810001373291016,46.70000076293945,51.310001373291016,3090900.0
2009-04-06,50.130001068115234,51.7400016784668,49.33000183105469,52.63999938964844,2355800.0
2009-04-07,50.43000030517578,47.0,46.959999084472656,50.88999938964844,2974500.0
2009-04-08,47.650001525878906,48.65999984741211,47.04999923706055,49.06999969482422,1764000.0
2009-04-09,49.58000183105469,57.09000015258789,49.58000183105469,57.380001068115234,4245700.0
2009-04-13,55.81999969482422,57.22999954223633,54.66999816894531,58.18000030517578,2175600.0
