Date,apdopen,apdclose,apdlow,apdhigh,apdvolume
2008-04-08,88.8899154663086,89.87049102783203,88.71415710449219,90.44403076171875,1043300.0
2008-04-09,90.22201538085938,89.46346282958984,88.51063537597656,91.02682495117188,794400.0
2008-04-10,89.29694366455078,89.35245513916016,88.28861999511719,89.8797378540039,1027300.0
2008-04-11,88.11286163330078,87.50231170654297,87.1692886352539,89.12118530273438,1102000.0
2008-04-14,87.50231170654297,87.90933990478516,87.13228607177734,88.72340393066406,677800.0
2008-04-15,88.79740905761719,88.6956558227539,87.9740982055664,90.42552947998047,1182800.0
2008-04-16,89.62997436523438,92.09990692138672,89.1026840209961,92.22016906738281,1388800.0
2008-04-17,91.63737487792969,91.85939025878906,89.62071990966797,92.5069351196289,1384000.0
2008-04-18,93.5245132446289,94.10730743408203,92.88621520996094,94.30157470703125,1322800.0
2008-04-21,93.08048248291016,94.1443099975586,92.94171905517578,94.27381896972656,823600.0
2008-04-22,94.69935607910156,93.36725616455078,91.95189666748047,94.69935607910156,1254000.0
2008-04-23,94.98612213134766,89.80573272705078,89.38945770263672,94.98612213134766,2150000.0
2008-04-24,89.75948333740234,91.26734161376953,87.77983093261719,92.22016906738281,2780900.0
2008-04-25,92.09066009521484,93.74652862548828,91.75762939453125,93.83903503417969,1415300.0
2008-04-28,94.22756958007812,92.31267547607422,92.13690948486328,94.22756958007812,1061200.0
2008-04-29,91.18408966064453,90.10176086425781,89.74098205566406,92.00740051269531,1122700.0
2008-04-30,90.84181213378906,91.05458068847656,90.4995346069336,92.34042358398438,1338600.0
2008-05-01,91.27659606933594,90.64754486083984,89.01017761230469,91.48936462402344,1292900.0
2008-05-02,91.02682495117188,90.8973159790039,90.13876342773438,91.44310760498047,1479300.0
2008-05-05,90.0,91.2210922241211,90.0,91.42460632324219,927600.0
2008-05-06,91.65587615966797,91.94264221191406,90.8973159790039,92.18316650390625,1801300.0
2008-05-07,91.72062683105469,89.82423400878906,89.54671478271484,91.97039794921875,1323100.0
2008-05-08,89.9907455444336,91.06382751464844,89.92599487304688,91.17483520507812,1216500.0
2008-05-09,90.64754486083984,90.592041015625,89.54671478271484,90.91581726074219,965500.0
2008-05-12,90.65679931640625,92.08140563964844,89.7039794921875,92.18316650390625,839200.0
2008-05-13,92.25717163085938,93.48751068115234,91.86863708496094,93.59851837158203,1641900.0
2008-05-14,94.08880615234375,94.36632537841797,93.41350555419922,95.18963623046875,1561900.0
2008-05-15,94.59759521484375,94.5328369140625,93.54301452636719,94.67160034179688,1203000.0
2008-05-16,94.36632537841797,94.6530990600586,93.69102478027344,94.9583740234375,1104700.0
2008-05-19,94.87511444091797,94.04255676269531,93.53376770019531,95.48566436767578,855700.0
2008-05-20,93.89453887939453,95.01387786865234,93.24699401855469,95.28214263916016,1276100.0
2008-05-21,95.0508804321289,92.59019470214844,92.39592742919922,95.43016052246094,1112100.0
2008-05-22,92.68270111083984,92.4236831665039,91.7298812866211,94.04255676269531,1215600.0
2008-05-23,92.14616394042969,91.100830078125,90.36077880859375,92.27567291259766,1174600.0
2008-05-27,91.100830078125,90.95281982421875,89.95374298095703,91.48936462402344,956700.0
2008-05-28,91.46160888671875,93.49676513671875,91.02682495117188,93.65402221679688,1454900.0
2008-05-29,93.135986328125,93.58927154541016,92.4236831665039,94.19981384277344,1176500.0
2008-05-30,93.53376770019531,94.28307342529297,93.10823059082031,94.4495849609375,1118600.0
2008-06-02,93.72802734375,92.87696838378906,92.38668060302734,94.34782409667969,1257200.0
2008-06-03,92.96947479248047,93.71878051757812,91.97964477539062,94.46808624267578,1468400.0
2008-06-04,93.51526641845703,93.87603759765625,93.27474212646484,95.5596694946289,1332200.0
2008-06-05,94.22756958007812,98.0851058959961,93.97779846191406,98.11286163330078,2661800.0
2008-06-06,97.0675277709961,95.33765411376953,95.33765411376953,97.95559692382812,2276200.0
2008-06-09,95.78168487548828,95.66142272949219,94.33857727050781,96.17021179199219,1959400.0
2008-06-10,94.37557983398438,94.27381896972656,92.55319213867188,94.9491195678711,1859100.0
2008-06-11,93.96854400634766,92.68270111083984,92.68270111083984,94.88436889648438,1669800.0
2008-06-12,93.3395004272461,92.8307113647461,92.25717163085938,93.88529205322266,1742100.0
2008-06-13,93.67252349853516,95.03237915039062,93.4320068359375,95.29139709472656,1682700.0
2008-06-16,94.58834075927734,95.09712982177734,94.13506317138672,95.3746566772461,1617100.0
2008-06-17,95.77243041992188,96.25347137451172,95.21739196777344,96.90101623535156,1590300.0
2008-06-18,95.83718872070312,95.41165924072266,95.0416259765625,96.46623229980469,1303200.0
2008-06-19,95.43016052246094,95.82793426513672,94.96762084960938,96.6604995727539,1481500.0
2008-06-20,95.1618881225586,94.96762084960938,93.97779846191406,96.66975402832031,1983600.0
2008-06-23,95.4579086303711,96.34597778320312,94.29232025146484,96.63274383544922,1334000.0
2008-06-24,95.35615539550781,93.4320068359375,93.09898376464844,96.34597778320312,1975500.0
2008-06-25,93.96854400634766,94.23681640625,92.88621520996094,94.96762084960938,2011200.0
2008-06-26,92.52543640136719,91.11933135986328,91.11933135986328,93.75578308105469,2372000.0
2008-06-27,91.34135437011719,91.23033905029297,90.24977111816406,92.20166778564453,4179600.0
2008-06-30,91.54486846923828,91.45236206054688,91.14708709716797,92.3311767578125,1761400.0
2008-07-01,90.35152435302734,92.03515625,88.52913665771484,92.27567291259766,2691500.0
2008-07-02,91.72062683105469,88.28861999511719,88.1868667602539,92.49768829345703,3140600.0
2008-07-03,88.28861999511719,89.84273529052734,87.47456359863281,90.25901794433594,1426300.0
2008-07-07,90.34227752685547,88.36262512207031,87.53931427001953,91.93339538574219,2759200.0
2008-07-08,88.71415710449219,89.1951904296875,87.11378479003906,89.38945770263672,2448500.0
2008-07-09,89.1951904296875,87.881591796875,87.69657897949219,90.17576599121094,1583600.0
2008-07-10,89.66697692871094,89.86123657226562,88.01110076904297,90.26827239990234,1936200.0
2008-07-11,89.01017761230469,89.37095642089844,87.93709564208984,89.98149871826172,1506900.0
2008-07-14,90.13876342773438,89.13043212890625,88.53839111328125,90.83256530761719,1788800.0
2008-07-15,88.33487701416016,88.75115966796875,87.53931427001953,90.06475830078125,1590900.0
2008-07-16,88.67715454101562,89.2876968383789,87.44680786132812,89.2876968383789,1992600.0
2008-07-17,89.22293853759766,91.02682495117188,88.91767120361328,91.58187103271484,2130800.0
2008-07-18,91.24884033203125,89.93524169921875,89.12118530273438,91.53561401367188,1676800.0
2008-07-21,89.93524169921875,90.65679931640625,89.52821350097656,90.75856018066406,939800.0
2008-07-22,90.19426727294922,91.28584289550781,88.76040649414062,91.57261657714844,2038700.0
2008-07-23,91.8131332397461,90.37928009033203,88.71415710449219,91.8131332397461,2477300.0
2008-07-24,92.63644409179688,87.72432708740234,87.6688232421875,92.63644409179688,2802100.0
2008-07-25,87.98334503173828,88.24237060546875,87.30804443359375,88.61239624023438,1758400.0
2008-07-28,88.14060974121094,87.77983093261719,87.54856872558594,89.2784423828125,1258100.0
2008-07-29,87.7890853881836,89.06568145751953,87.7890853881836,89.89823913574219,1895800.0
2008-07-30,89.44496154785156,89.75948333740234,89.0749282836914,89.91674041748047,1938600.0
2008-07-31,89.17668914794922,88.07585906982422,87.84458923339844,89.64847564697266,1859400.0
2008-08-01,88.53839111328125,85.99444580078125,85.70767974853516,89.82423400878906,2173100.0
2008-08-04,85.9666976928711,83.92229461669922,83.29324340820312,85.98519897460938,2433100.0
2008-08-05,83.83903503417969,85.06012725830078,83.83903503417969,86.00370025634766,2742300.0
2008-08-06,84.88436889648438,84.39408111572266,83.26549530029297,86.03145599365234,2705300.0
2008-08-07,83.5245132446289,82.30342102050781,81.62812042236328,83.5245132446289,3491100.0
2008-08-08,82.30342102050781,83.18223571777344,81.16558837890625,83.3487548828125,2058600.0
2008-08-11,83.17298889160156,80.68455505371094,79.7039794921875,83.24699401855469,2366900.0
2008-08-12,80.7123031616211,81.64662170410156,80.67530059814453,82.19241333007812,1658900.0
2008-08-13,81.45236206054688,84.46808624267578,81.45236206054688,84.92137145996094,2863600.0
2008-08-14,83.48751068115234,83.53376770019531,82.85846710205078,84.47733306884766,1775000.0
2008-08-15,83.59851837158203,83.76502990722656,82.94171905517578,84.6253433227539,1418700.0
2008-08-18,85.38390350341797,83.90379333496094,83.42276000976562,85.6706771850586,2113500.0
2008-08-19,83.3395004272461,84.08880615234375,83.3395004272461,84.52359008789062,1512200.0
2008-08-20,84.23681640625,84.9491195678711,83.95929718017578,85.11563110351562,1875700.0
2008-08-21,84.56983947753906,84.96762084960938,84.39408111572266,85.35615539550781,1056100.0
2008-08-22,85.28214263916016,85.92969512939453,85.15263366699219,86.27197265625,1125400.0
2008-08-25,85.42090606689453,84.04255676269531,83.60777282714844,85.5596694946289,1182100.0
2008-08-26,83.77428436279297,84.7548599243164,83.49676513671875,84.93061828613281,1093800.0
2008-08-27,85.09712982177734,85.28214263916016,84.68085479736328,85.91119384765625,1119500.0
2008-08-28,85.9666976928711,86.64199829101562,85.6706771850586,86.864013671875,1035700.0
2008-08-29,86.31822204589844,84.96762084960938,84.96762084960938,86.6882553100586,855100.0
2008-09-02,86.355224609375,84.26457214355469,84.12580871582031,86.355224609375,1619600.0
2008-09-03,84.25531768798828,82.31267547607422,81.55411529541016,84.7548599243164,1612300.0
2008-09-04,81.74838256835938,80.22201538085938,79.63922119140625,82.2386703491211,1752600.0
2008-09-05,80.28677368164062,80.67530059814453,78.51063537597656,81.2210922241211,1815900.0
2008-09-08,82.2109146118164,80.78630828857422,80.12950897216797,83.19149017333984,2329600.0
2008-09-09,81.16558837890625,78.21461486816406,78.21461486816406,81.25809478759766,2918500.0
2008-09-10,78.63089752197266,78.7789077758789,77.5855712890625,79.81498718261719,2051600.0
2008-09-11,77.50231170654297,79.51896667480469,77.36355590820312,79.7872314453125,1589600.0
2008-09-12,79.0749282836914,80.48103332519531,78.63089752197266,80.7123031616211,2534000.0
2008-09-15,77.94634246826172,78.61239624023438,77.94634246826172,81.48011016845703,2213600.0
2008-09-16,77.69657897949219,79.55596923828125,74.00555419921875,80.15726470947266,2600600.0
2008-09-17,78.10360717773438,73.17298889160156,73.10823059082031,78.60314178466797,4239700.0
2008-09-18,74.22756958007812,70.64754486083984,67.15078735351562,74.22756958007812,4175100.0
2008-09-19,74.9491195678711,77.19703674316406,71.32284545898438,81.39685821533203,3276000.0
2008-09-22,76.94727325439453,74.26457214355469,74.12580871582031,77.19703674316406,2510100.0
2008-09-23,71.017578125,67.73358154296875,67.50231170654297,72.60869598388672,5673800.0
2008-09-24,67.30804443359375,68.07585906982422,66.0592041015625,68.6864013671875,4794500.0
2008-09-25,68.33487701416016,65.66142272949219,64.91211700439453,68.74190521240234,6479700.0
2008-09-26,64.6530990600586,66.07770538330078,64.0333023071289,66.22571563720703,3315200.0
2008-09-29,64.73635864257812,61.43385696411133,60.17576217651367,64.80110931396484,4435200.0
2008-09-30,62.858463287353516,63.358001708984375,61.766883850097656,64.07955932617188,3025800.0
2008-10-01,62.91396713256836,61.887142181396484,60.869564056396484,63.376502990722656,2400000.0
2008-10-02,61.239593505859375,59.21369171142578,58.96392059326172,61.7761344909668,2910500.0
2008-10-03,60.39778137207031,58.621646881103516,58.27936935424805,61.79463577270508,2765700.0
2008-10-06,56.919517517089844,57.289546966552734,53.367252349853516,58.103607177734375,3218700.0
2008-10-07,57.372802734375,55.5041618347168,54.93061828613281,58.72340393066406,4166700.0
2008-10-08,54.292320251464844,55.707679748535156,53.82978820800781,58.28861999511719,4764500.0
2008-10-09,56.97502136230469,50.93431854248047,50.878814697265625,57.36355209350586,3247300.0
2008-10-10,48.82516098022461,50.878814697265625,47.437557220458984,54.90286636352539,5448100.0
2008-10-13,52.82146072387695,58.334877014160156,52.10915756225586,58.49213790893555,2994100.0
2008-10-14,60.074005126953125,59.20444107055664,57.585567474365234,60.63829803466797,5271300.0
2008-10-15,57.428306579589844,51.914894104003906,51.757633209228516,58.251617431640625,2982900.0
2008-10-16,51.97964859008789,55.76318359375,50.5550422668457,56.16096115112305,4522700.0
2008-10-17,55.11563491821289,54.033302307128906,53.052730560302734,56.40148162841797,2269300.0
2008-10-20,54.505088806152344,57.465309143066406,53.26549530029297,57.465309143066406,2038600.0
2008-10-21,55.65217208862305,52.61794662475586,52.22941589355469,56.42923355102539,3168400.0
2008-10-22,47.64107131958008,50.860313415527344,46.9102668762207,51.44310760498047,5581400.0
2008-10-23,51.100833892822266,48.899166107177734,45.73543167114258,51.665122985839844,4827300.0
2008-10-24,45.198890686035156,46.74375534057617,43.515262603759766,48.103607177734375,2586200.0
2008-10-27,45.975948333740234,43.75578308105469,43.75578308105469,47.73358154296875,2865800.0
2008-10-28,44.74560546875,47.26179504394531,42.858463287353516,47.48381042480469,3540900.0
2008-10-29,47.10453414916992,49.4449577331543,46.281219482421875,51.378353118896484,3699000.0
2008-10-30,50.444034576416016,51.60036849975586,49.121185302734375,52.15541076660156,2776600.0
2008-10-31,51.258094787597656,53.77428436279297,50.444034576416016,54.394081115722656,2614900.0
2008-11-03,53.55226516723633,53.16373825073242,52.6734504699707,54.57909393310547,1733400.0
2008-11-04,54.55134201049805,56.475486755371094,54.153560638427734,56.8177604675293,1986300.0
2008-11-05,55.55966567993164,53.58001708984375,53.33024978637695,56.76225662231445,2174400.0
2008-11-06,53.11748504638672,50.37928009033203,50.18501281738281,53.9407958984375,2130300.0
2008-11-07,50.888065338134766,53.28399658203125,50.222015380859375,53.663272857666016,1986000.0
2008-11-10,54.34782791137695,53.487510681152344,52.61794662475586,55.72618103027344,1360700.0
2008-11-11,52.75670623779297,50.2960205078125,49.20444107055664,52.75670623779297,1799600.0
2008-11-12,48.917667388916016,47.372802734375,47.308048248291016,49.72248077392578,2209900.0
2008-11-13,46.281219482421875,51.100833892822266,45.171138763427734,51.32284927368164,4072700.0
2008-11-14,50.48103713989258,48.82516098022461,48.612396240234375,51.67437744140625,2198500.0
2008-11-17,48.482887268066406,47.77058410644531,47.668827056884766,50.30527114868164,1352900.0
2008-11-18,47.54856491088867,47.6225700378418,45.975948333740234,48.612396240234375,1696800.0
2008-11-19,47.807586669921875,43.487510681152344,43.32099914550781,48.29787063598633,2605900.0
2008-11-20,42.80295944213867,38.52914047241211,38.35337829589844,44.394081115722656,4972800.0
2008-11-21,39.50046157836914,41.110084533691406,38.390380859375,41.50786209106445,4519100.0
2008-11-24,42.553192138671875,43.28399658203125,41.62812042236328,44.11655807495117,3800200.0
2008-11-25,43.97779846191406,43.41350555419922,42.09990692138672,44.42183303833008,3760300.0
2008-11-26,42.173912048339844,43.01572799682617,41.0638313293457,43.31174850463867,3590700.0
2008-11-28,42.987972259521484,44.181312561035156,42.8769645690918,44.24606704711914,1538200.0
2008-12-01,43.209991455078125,40.064754486083984,39.777984619140625,43.635520935058594,3209900.0
2008-12-02,40.601295471191406,42.035152435302734,40.0,42.12765884399414,3193700.0
2008-12-03,39.9537467956543,42.997222900390625,39.9537467956543,43.31174850463867,2781900.0
2008-12-04,41.68362808227539,42.405181884765625,41.34135055541992,43.74653244018555,3006300.0
2008-12-05,42.044403076171875,44.04255294799805,40.17576217651367,44.1905632019043,2589900.0
2008-12-08,45.53191375732422,48.112857818603516,45.08788299560547,48.14060974121094,3382300.0
2008-12-09,47.40055465698242,48.926918029785156,46.83626174926758,49.74098205566406,3619800.0
2008-12-10,49.45420837402344,49.48196029663086,48.445884704589844,50.39778137207031,2111100.0
2008-12-11,49.4912109375,45.41165542602539,45.032379150390625,49.4912109375,3086900.0
2008-12-12,44.89361572265625,44.949119567871094,43.90379333496094,45.37465286254883,2767600.0
2008-12-15,45.328399658203125,44.90286636352539,44.357078552246094,45.92044448852539,1848600.0
2008-12-16,45.53191375732422,46.641998291015625,45.38390350341797,47.08603286743164,2935800.0
2008-12-17,46.04070281982422,45.670677185058594,45.29139709472656,46.493988037109375,3787600.0
2008-12-18,45.994449615478516,43.91304397583008,43.487510681152344,46.23496627807617,4032800.0
2008-12-19,44.13505935668945,43.135986328125,42.43293380737305,44.329322814941406,5026800.0
2008-12-22,42.9232177734375,42.65494918823242,41.67437744140625,43.32099914550781,2584900.0
2008-12-23,42.10915756225586,42.09065628051758,41.97039794921875,43.709529876708984,2048600.0
2008-12-24,42.27566909790039,42.423683166503906,41.80388641357422,42.849212646484375,669300.0
2008-12-26,42.79370880126953,43.11748504638672,42.09065628051758,43.24699401855469,712700.0
2008-12-29,43.135986328125,44.33857727050781,43.135986328125,44.76410675048828,2341100.0
2008-12-30,44.55134201049805,45.494911193847656,43.80203628540039,45.5966682434082,1905300.0
2008-12-31,45.22664260864258,46.503238677978516,45.22664260864258,47.17853927612305,2039600.0
2009-01-02,46.54024124145508,49.08418273925781,46.271968841552734,49.52821350097656,2104100.0
2009-01-05,48.9361686706543,51.20259094238281,48.14060974121094,51.45235824584961,3315600.0
2009-01-06,51.84088897705078,54.87511444091797,51.81313705444336,55.171138763427734,3616500.0
2009-01-07,54.4033317565918,52.691951751708984,52.321922302246094,54.4033317565918,3477700.0
2009-01-08,52.173912048339844,53.77428436279297,51.748382568359375,54.46808624267578,2150400.0
2009-01-09,53.45975875854492,52.3774299621582,52.09065628051758,53.728031158447266,1813800.0
2009-01-12,52.13690948486328,51.61886978149414,51.230342864990234,52.701202392578125,3072000.0
2009-01-13,51.05458068847656,52.00740051269531,50.90656661987305,52.88621520996094,2489100.0
2009-01-14,51.27659606933594,50.2960205078125,49.67622756958008,51.27659606933594,2046800.0
2009-01-15,50.888065338134766,51.8686408996582,49.269195556640625,52.192413330078125,2436600.0
2009-01-16,52.5809440612793,52.74745559692383,51.05458068847656,53.29324722290039,3141000.0
2009-01-20,52.61794662475586,48.69565200805664,48.65864944458008,52.72895431518555,2896200.0
2009-01-21,46.336727142333984,50.0462532043457,46.32747268676758,50.15726089477539,3661900.0
2009-01-22,48.49213790893555,48.02960205078125,46.87326431274414,49.01942825317383,3433600.0
2009-01-23,47.51156234741211,48.908416748046875,46.364479064941406,49.4912109375,2345800.0
2009-01-26,48.908416748046875,50.092506408691406,48.83441162109375,51.15633773803711,3454500.0
2009-01-27,50.95281982421875,50.64754867553711,50.00925064086914,51.5633659362793,3015000.0
2009-01-28,51.57261657714844,51.84088897705078,51.34135055541992,52.94171905517578,3902300.0
2009-01-29,49.9537467956543,49.29694747924805,48.982421875,50.94356918334961,3039500.0
2009-01-30,49.22294235229492,46.53099060058594,46.16096115112305,49.73173141479492,3592300.0
2009-02-02,45.5504150390625,46.41998291015625,45.41165542602539,47.36355209350586,2637600.0
2009-02-03,46.780757904052734,48.02960205078125,46.59574508666992,48.28861999511719,2260100.0
2009-02-04,48.28861999511719,48.612396240234375,48.251617431640625,50.083255767822266,2354000.0
2009-02-05,48.908416748046875,50.074005126953125,47.64107131958008,50.860313415527344,3287100.0
2009-02-06,50.2497673034668,51.248844146728516,50.02775192260742,51.93339538574219,3623600.0
2009-02-09,50.02775192260742,51.665122985839844,49.768733978271484,52.710453033447266,2570600.0
2009-02-10,51.517112731933594,48.84366226196289,48.455135345458984,52.14616012573242,3449600.0
2009-02-11,49.01942825317383,48.334877014160156,47.55781555175781,49.32469940185547,3113100.0
2009-02-12,47.73358154296875,50.444034576416016,47.17853927612305,50.49953842163086,3324100.0
2009-02-13,50.231266021728516,49.98149871826172,49.64847183227539,50.878814697265625,1758500.0
2009-02-17,48.085105895996094,48.112857818603516,47.65032196044922,48.96392059326172,2141200.0
2009-02-18,48.40888214111328,48.88066482543945,48.38113021850586,49.71323013305664,2390600.0
2009-02-19,49.4912109375,49.07493209838867,48.760406494140625,50.444034576416016,2176500.0
2009-02-20,46.299720764160156,47.40055465698242,46.262718200683594,48.621646881103516,3318300.0
2009-02-23,47.84458923339844,44.33857727050781,44.26456832885742,47.84458923339844,2772200.0
2009-02-24,44.384830474853516,45.41165542602539,43.58926773071289,45.7169303894043,3082000.0
2009-02-25,45.22664260864258,43.728031158447266,43.32099914550781,45.624420166015625,2637300.0
2009-02-26,44.22756576538086,43.209991455078125,42.997222900390625,45.29139709472656,2362400.0
2009-02-27,42.562442779541016,42.78445816040039,42.14616012573242,43.644771575927734,2588900.0
2009-03-02,41.97039794921875,40.740055084228516,40.582794189453125,42.691951751708984,2386900.0
2009-03-03,41.46160888671875,40.51803970336914,40.18501281738281,42.01665115356445,2240800.0
2009-03-04,41.32284927368164,43.09898376464844,41.073081970214844,43.654022216796875,3108500.0
2009-03-05,41.96114730834961,41.81313705444336,41.526363372802734,42.45143508911133,4225700.0
2009-03-06,42.201663970947266,42.93246841430664,41.85939025878906,43.728031158447266,5070200.0
2009-03-09,42.331172943115234,42.12765884399414,41.81313705444336,43.46900939941406,3121900.0
2009-03-10,43.15448760986328,44.76410675048828,42.22941589355469,45.26364517211914,3106200.0
2009-03-11,45.21739196777344,46.07770538330078,44.828861236572266,46.484737396240234,2423300.0
2009-03-12,45.93894577026367,47.53931427001953,44.88436508178711,47.72433090209961,2554100.0
2009-03-13,47.39130401611328,48.778907775878906,47.38205337524414,49.15818786621094,2428100.0
2009-03-16,49.398704528808594,49.30619812011719,48.88066482543945,50.869564056396484,2770100.0
2009-03-17,49.287696838378906,50.52729034423828,48.94541931152344,50.52729034423828,2631100.0
2009-03-18,50.074005126953125,51.877891540527344,49.787235260009766,52.15541076660156,3400800.0
2009-03-19,52.405181884765625,52.543941497802734,51.50786209106445,53.16373825073242,2725300.0
2009-03-20,51.42460632324219,51.0638313293457,50.573543548583984,52.867713928222656,2998500.0
2009-03-23,52.173912048339844,51.71138000488281,51.258094787597656,52.44218444824219,4160300.0
2009-03-24,52.14616012573242,52.210914611816406,51.50786209106445,53.191490173339844,1993900.0
2009-03-25,52.76595687866211,53.31174850463867,51.81313705444336,54.514339447021484,1718700.0
2009-03-26,53.74653244018555,55.39315414428711,53.644771575927734,55.689178466796875,1965300.0
