Date,crmopen,crmclose,crmlow,crmhigh,crmvolume
2008-04-03,15.477499961853027,15.699999809265137,15.069999694824219,16.059999465942383,7202400.0
2008-04-04,15.800000190734863,16.280000686645508,15.420000076293945,16.469999313354492,9610400.0
2008-04-07,16.497499465942383,16.262500762939453,16.135000228881836,16.6200008392334,7331600.0
2008-04-08,16.262500762939453,15.957500457763672,15.90999984741211,16.38249969482422,7585600.0
2008-04-09,15.5024995803833,15.8149995803833,15.182499885559082,15.899999618530273,8508400.0
2008-04-10,15.797499656677246,16.407499313354492,15.6225004196167,16.514999389648438,6357600.0
2008-04-11,16.25,15.272500038146973,15.272500038146973,16.25,6828000.0
2008-04-14,15.494999885559082,15.024999618530273,14.675000190734863,15.602499961853027,11274000.0
2008-04-15,14.9399995803833,14.837499618530273,14.625,15.3100004196167,7210400.0
2008-04-16,14.875,15.392499923706055,14.875,15.6225004196167,9308400.0
2008-04-17,15.154999732971191,15.550000190734863,15.052499771118164,15.607500076293945,6904000.0
2008-04-18,16.225000381469727,15.975000381469727,15.9375,16.387500762939453,10350400.0
2008-04-21,15.904999732971191,15.680000305175781,15.545000076293945,15.904999732971191,6328400.0
2008-04-22,15.645000457763672,15.335000038146973,15.125,15.71500015258789,4835200.0
2008-04-23,15.444999694824219,16.892499923706055,15.324999809265137,16.9375,11672400.0
2008-04-24,17.0,17.06999969482422,16.415000915527344,17.412500381469727,9044800.0
2008-04-25,16.860000610351562,17.022499084472656,16.565000534057617,17.252500534057617,3371200.0
2008-04-28,17.084999084472656,16.864999771118164,16.842500686645508,17.34000015258789,4645200.0
2008-04-29,16.829999923706055,16.737499237060547,16.627500534057617,17.112499237060547,3876800.0
2008-04-30,16.735000610351562,16.6825008392334,16.625,17.3125,5560800.0
2008-05-01,16.81999969482422,16.822500228881836,16.3125,16.99250030517578,5660400.0
2008-05-02,17.0,16.825000762939453,16.670000076293945,17.0,4578400.0
2008-05-05,16.59749984741211,17.342500686645508,16.59749984741211,17.477500915527344,5538000.0
2008-05-06,17.299999237060547,17.542499542236328,17.092500686645508,17.78499984741211,5860400.0
2008-05-07,17.5674991607666,16.702499389648438,16.63249969482422,17.602500915527344,6488800.0
2008-05-08,16.862499237060547,16.892499923706055,16.517499923706055,16.90999984741211,4138400.0
2008-05-09,16.852500915527344,16.674999237060547,16.602500915527344,17.049999237060547,3507200.0
2008-05-12,16.684999465942383,16.905000686645508,16.30500030517578,17.037500381469727,5706400.0
2008-05-13,16.9325008392334,16.987499237060547,16.729999542236328,17.225000381469727,6456000.0
2008-05-14,16.952499389648438,17.350000381469727,16.952499389648438,17.475000381469727,11976400.0
2008-05-15,17.274999618530273,17.30500030517578,16.825000762939453,17.427499771118164,8154000.0
2008-05-16,17.30500030517578,17.174999237060547,16.989999771118164,17.30500030517578,8183200.0
2008-05-19,17.139999389648438,16.56999969482422,16.517499923706055,17.25,8870400.0
2008-05-20,16.434999465942383,15.699999809265137,15.600000381469727,16.434999465942383,12602400.0
2008-05-21,15.817500114440918,15.664999961853027,15.357500076293945,15.957500457763672,13133600.0
2008-05-22,15.869999885559082,16.577499389648438,15.762499809265137,17.24250030517578,23101600.0
2008-05-23,16.625,16.7549991607666,16.420000076293945,16.922500610351562,7162800.0
2008-05-27,16.577499389648438,17.0625,16.377500534057617,17.1200008392334,9291600.0
2008-05-28,17.125,17.545000076293945,16.897499084472656,17.725000381469727,18012800.0
2008-05-29,17.502500534057617,17.877500534057617,17.200000762939453,18.079999923706055,10406000.0
2008-05-30,17.885000228881836,18.077499389648438,17.885000228881836,18.674999237060547,18095200.0
2008-06-02,18.0,17.822500228881836,17.6299991607666,18.082500457763672,5719200.0
2008-06-03,17.887500762939453,18.047500610351562,17.670000076293945,18.1200008392334,6004800.0
2008-06-04,18.059999465942383,18.137500762939453,17.979999542236328,18.247499465942383,7169200.0
2008-06-05,18.155000686645508,18.479999542236328,17.780000686645508,18.5,6589200.0
2008-06-06,18.3075008392334,17.7549991607666,17.735000610351562,18.332500457763672,4429200.0
2008-06-09,17.795000076293945,17.424999237060547,17.1924991607666,17.962499618530273,4448400.0
2008-06-10,17.469999313354492,17.834999084472656,17.4424991607666,17.885000228881836,5864400.0
2008-06-11,17.917499542236328,17.360000610351562,17.127500534057617,17.917499542236328,6658000.0
2008-06-12,17.482500076293945,17.552499771118164,17.412500381469727,17.602500915527344,4801600.0
2008-06-13,17.97249984741211,18.197500228881836,17.875,18.395000457763672,6442800.0
2008-06-16,18.1924991607666,18.204999923706055,18.012500762939453,18.3700008392334,4144400.0
2008-06-17,18.212499618530273,18.012500762939453,17.895000457763672,18.350000381469727,2916800.0
2008-06-18,17.987499237060547,17.75749969482422,17.637500762939453,18.207500457763672,3737200.0
2008-06-19,17.732500076293945,18.387500762939453,17.712499618530273,18.770000457763672,7182400.0
2008-06-20,18.375,18.274999618530273,18.037500381469727,18.69499969482422,5079600.0
2008-06-23,18.327499389648438,18.607500076293945,18.15999984741211,18.802499771118164,5286800.0
2008-06-24,18.584999084472656,17.71500015258789,17.649999618530273,18.584999084472656,8974800.0
2008-06-25,17.834999084472656,17.6875,17.524999618530273,17.9424991607666,5682800.0
2008-06-26,17.459999084472656,16.782499313354492,16.639999389648438,17.475000381469727,10817600.0
2008-06-27,16.71500015258789,17.155000686645508,16.627500534057617,17.227500915527344,7128400.0
2008-06-30,17.457500457763672,17.0575008392334,17.020000457763672,17.467500686645508,5105200.0
2008-07-01,16.844999313354492,17.530000686645508,16.549999237060547,17.71500015258789,7631600.0
2008-07-02,17.719999313354492,17.475000381469727,17.450000762939453,18.092500686645508,6079200.0
2008-07-03,17.625,16.88249969482422,16.467500686645508,17.625,4197600.0
2008-07-07,16.90250015258789,16.78499984741211,16.407499313354492,17.21500015258789,4341200.0
2008-07-08,16.5049991607666,16.704999923706055,15.787500381469727,16.84000015258789,8998800.0
2008-07-09,16.690000534057617,16.30500030517578,16.247499465942383,17.042499542236328,4672400.0
2008-07-10,16.385000228881836,16.225000381469727,16.0625,16.762500762939453,6382400.0
2008-07-11,15.927499771118164,15.819999694824219,15.414999961853027,16.22249984741211,6191200.0
2008-07-14,15.949999809265137,15.592499732971191,15.550000190734863,16.24250030517578,4951200.0
2008-07-15,15.327500343322754,15.84749984741211,15.017499923706055,15.992500305175781,8459600.0
2008-07-16,15.72249984741211,16.75,15.72249984741211,16.8075008392334,10014800.0
2008-07-17,16.8075008392334,17.405000686645508,16.739999771118164,17.4950008392334,6846400.0
2008-07-18,17.469999313354492,17.684999465942383,17.0,17.735000610351562,5493600.0
2008-07-21,17.610000610351562,17.344999313354492,17.19499969482422,17.7450008392334,4720800.0
2008-07-22,16.787500381469727,16.420000076293945,16.122499465942383,16.8075008392334,11070000.0
2008-07-23,16.325000762939453,16.147499084472656,16.092500686645508,17.014999389648438,7498400.0
2008-07-24,16.272499084472656,15.862500190734863,15.774999618530273,16.272499084472656,4163600.0
2008-07-25,15.864999771118164,15.9375,15.6875,16.204999923706055,4079200.0
2008-07-28,15.9375,15.662500381469727,15.635000228881836,16.362499237060547,3890400.0
2008-07-29,15.77750015258789,15.930000305175781,15.774999618530273,16.110000610351562,6876800.0
2008-07-30,16.032499313354492,16.232500076293945,15.757499694824219,16.247499465942383,4267600.0
2008-07-31,16.0625,15.947500228881836,15.822500228881836,16.149999618530273,4683600.0
2008-08-01,16.032499313354492,16.072500228881836,15.697500228881836,16.09749984741211,4344000.0
2008-08-04,16.065000534057617,16.262500762939453,15.800000190734863,16.292499542236328,5245200.0
2008-08-05,16.290000915527344,17.052499771118164,16.272499084472656,17.155000686645508,6574000.0
2008-08-06,16.962499618530273,17.139999389648438,16.725000381469727,17.200000762939453,4924000.0
2008-08-07,17.127500534057617,16.905000686645508,16.815000534057617,17.334999084472656,3806000.0
2008-08-08,16.912500381469727,17.397499084472656,16.7549991607666,17.540000915527344,8310400.0
2008-08-11,17.46500015258789,17.607500076293945,17.322500228881836,17.93000030517578,6158000.0
2008-08-12,17.524999618530273,17.579999923706055,17.3799991607666,17.75,5032400.0
2008-08-13,17.462499618530273,17.287500381469727,17.142499923706055,17.52750015258789,7038400.0
2008-08-14,17.017499923706055,16.80500030517578,16.635000228881836,17.079999923706055,8932000.0
2008-08-15,16.9424991607666,16.577499389648438,16.40250015258789,17.1200008392334,5223200.0
2008-08-18,16.579999923706055,16.15999984741211,15.977499961853027,16.65250015258789,5611600.0
2008-08-19,16.094999313354492,16.3700008392334,16.0625,16.512500762939453,5137600.0
2008-08-20,16.747499465942383,16.325000762939453,16.1875,16.747499465942383,12539600.0
2008-08-21,14.617500305175781,13.3125,13.182499885559082,14.617500305175781,56010400.0
2008-08-22,13.585000038146973,13.992500305175781,13.449999809265137,14.1875,23180800.0
2008-08-25,13.767499923706055,14.132499694824219,13.767499923706055,14.359999656677246,11970400.0
2008-08-26,14.487500190734863,14.140000343322754,13.84749984741211,14.552499771118164,16361200.0
2008-08-27,14.125,14.2524995803833,14.055000305175781,14.462499618530273,9659600.0
2008-08-28,14.257499694824219,14.425000190734863,14.164999961853027,14.447500228881836,4914800.0
2008-08-29,14.164999961853027,14.005000114440918,13.904999732971191,14.244999885559082,5167600.0
2008-09-02,14.125,13.787500381469727,13.725000381469727,14.367500305175781,6189600.0
2008-09-03,13.72249984741211,13.494999885559082,13.3149995803833,13.977499961853027,7792800.0
2008-09-04,13.354999542236328,13.475000381469727,13.102499961853027,13.577500343322754,9488400.0
2008-09-05,13.1875,13.612500190734863,13.069999694824219,13.667499542236328,7794000.0
2008-09-08,13.944999694824219,13.712499618530273,13.095000267028809,14.012499809265137,13206800.0
2008-09-09,13.699999809265137,13.024999618530273,12.930000305175781,13.957500457763672,11921200.0
2008-09-10,13.737500190734863,14.022500038146973,13.675000190734863,14.279999732971191,22670000.0
2008-09-11,13.712499618530273,14.5,13.572500228881836,14.524999618530273,15580400.0
2008-09-12,14.385000228881836,14.300000190734863,14.164999961853027,14.47249984741211,87332400.0
2008-09-15,13.567500114440918,13.699999809265137,13.567500114440918,14.300000190734863,13044000.0
2008-09-16,13.452500343322754,14.0600004196167,13.287500381469727,14.0600004196167,11338800.0
2008-09-17,13.667499542236328,13.329999923706055,13.234999656677246,13.875,12199600.0
2008-09-18,13.3774995803833,13.827500343322754,12.917499542236328,14.02750015258789,14480400.0
2008-09-19,14.3125,13.952500343322754,13.7524995803833,15.0600004196167,13615600.0
2008-09-22,13.9375,13.092499732971191,12.949999809265137,13.9375,9393600.0
2008-09-23,12.920000076293945,13.057499885559082,12.762499809265137,13.40250015258789,9320000.0
2008-09-24,13.207500457763672,12.7475004196167,12.649999618530273,13.207500457763672,8067200.0
2008-09-25,12.8149995803833,13.010000228881836,12.647500038146973,13.412500381469727,8104000.0
2008-09-26,12.607500076293945,12.662500381469727,12.46500015258789,12.84000015258789,9162400.0
2008-09-29,12.267499923706055,11.1899995803833,11.042499542236328,12.375,14679200.0
2008-09-30,11.517499923706055,12.100000381469727,11.024999618530273,12.100000381469727,12756400.0
2008-10-01,11.9399995803833,11.602499961853027,11.4975004196167,12.125,7302400.0
2008-10-02,11.494999885559082,11.047499656677246,11.029999732971191,11.494999885559082,7515200.0
2008-10-03,10.237500190734863,10.392499923706055,10.1899995803833,11.482500076293945,17098000.0
2008-10-06,9.914999961853027,10.100000381469727,9.460000038146973,10.202500343322754,17098800.0
2008-10-07,9.697500228881836,8.984999656677246,8.842499732971191,9.90999984741211,15734800.0
2008-10-08,8.467499732971191,9.125,8.427499771118164,9.4399995803833,12952000.0
2008-10-09,9.332500457763672,8.492500305175781,8.492500305175781,9.4350004196167,9391600.0
2008-10-10,7.727499961853027,8.140000343322754,7.505000114440918,8.522500038146973,21575200.0
2008-10-13,8.7475004196167,9.432499885559082,8.447500228881836,9.432499885559082,13758000.0
2008-10-14,10.042499542236328,8.975000381469727,8.71500015258789,10.3125,15102000.0
2008-10-15,9.032500267028809,7.730000019073486,7.722499847412109,9.032500267028809,11249600.0
2008-10-16,7.912499904632568,8.1225004196167,7.09499979019165,8.182499885559082,23329600.0
2008-10-17,7.957499980926514,7.897500038146973,7.614999771118164,8.430000305175781,16047200.0
2008-10-20,8.052499771118164,7.954999923706055,7.519999980926514,8.052499771118164,8548000.0
2008-10-21,7.777500152587891,7.497499942779541,7.449999809265137,7.96999979019165,13588000.0
2008-10-22,7.40749979019165,6.882500171661377,6.744999885559082,7.40749979019165,15887600.0
2008-10-23,7.007500171661377,6.802499771118164,6.422500133514404,7.162499904632568,14671600.0
2008-10-24,6.247499942779541,6.670000076293945,6.099999904632568,6.885000228881836,12704800.0
2008-10-27,6.570000171661377,6.327499866485596,6.300000190734863,6.715000152587891,7949600.0
2008-10-28,6.577499866485596,7.142499923706055,6.159999847412109,7.142499923706055,11873200.0
2008-10-29,7.052499771118164,7.514999866485596,6.902500152587891,7.722499847412109,12514400.0
2008-10-30,7.807499885559082,7.630000114440918,7.429999828338623,7.957499980926514,11435600.0
2008-10-31,7.630000114440918,7.739999771118164,7.28000020980835,7.987500190734863,9841200.0
2008-11-03,7.40749979019165,7.647500038146973,7.40749979019165,7.925000190734863,4764000.0
2008-11-04,7.857500076293945,7.882500171661377,7.724999904632568,8.037500381469727,7015600.0
2008-11-05,7.887499809265137,7.449999809265137,7.34250020980835,7.887499809265137,9453600.0
2008-11-06,7.252500057220459,7.087500095367432,7.017499923706055,7.550000190734863,6859200.0
2008-11-07,7.15749979019165,7.139999866485596,6.947500228881836,7.21750020980835,5676400.0
2008-11-10,7.372499942779541,7.079999923706055,6.934999942779541,7.412499904632568,7584400.0
2008-11-11,6.90749979019165,6.692500114440918,6.429999828338623,6.922500133514404,11071600.0
2008-11-12,6.602499961853027,6.082499980926514,6.065000057220459,6.602499961853027,9790400.0
2008-11-13,6.099999904632568,6.84499979019165,5.945000171661377,6.84499979019165,13722800.0
2008-11-14,6.59250020980835,6.599999904632568,6.539999961853027,6.980000019073486,10644400.0
2008-11-17,6.507500171661377,6.397500038146973,6.320000171661377,6.652500152587891,8112000.0
2008-11-18,6.324999809265137,5.949999809265137,5.732500076293945,6.570000171661377,16338000.0
2008-11-19,5.909999847412109,5.489999771118164,5.480000019073486,6.039999961853027,17593200.0
2008-11-20,5.425000190734863,5.707499980926514,5.412499904632568,6.257500171661377,19470400.0
2008-11-21,6.382500171661377,5.579999923706055,5.204999923706055,6.494999885559082,34756800.0
2008-11-24,5.817500114440918,6.647500038146973,5.679999828338623,6.824999809265137,21225200.0
2008-11-25,6.855000019073486,6.492499828338623,6.192500114440918,6.897500038146973,12973600.0
2008-11-26,6.429999828338623,7.222499847412109,6.389999866485596,7.304999828338623,12836000.0
2008-11-28,7.307499885559082,7.15500020980835,6.892499923706055,7.309999942779541,3034000.0
2008-12-01,6.820000171661377,6.737500190734863,6.53249979019165,6.864999771118164,15209200.0
2008-12-02,6.550000190734863,7.267499923706055,6.382500171661377,7.28000020980835,21122400.0
2008-12-03,6.954999923706055,7.932499885559082,6.90500020980835,8.012499809265137,21466800.0
2008-12-04,7.78249979019165,7.167500019073486,7.007500171661377,8.0625,12506400.0
2008-12-05,7.119999885559082,7.789999961853027,7.047500133514404,7.852499961853027,11990800.0
2008-12-08,8.107500076293945,8.710000038146973,8.104999542236328,8.717499732971191,15876000.0
2008-12-09,8.532500267028809,8.335000038146973,8.25,9.112500190734863,15295600.0
2008-12-10,8.380000114440918,8.645000457763672,8.167499542236328,8.702500343322754,8227600.0
2008-12-11,8.654999732971191,7.877500057220459,7.802499771118164,8.654999732971191,7135600.0
2008-12-12,7.75,7.987500190734863,7.510000228881836,8.010000228881836,6966800.0
2008-12-15,8.024999618530273,7.627500057220459,7.449999809265137,8.024999618530273,5571200.0
2008-12-16,7.795000076293945,8.180000305175781,7.679999828338623,8.180000305175781,6813200.0
2008-12-17,8.100000381469727,8.295000076293945,8.024999618530273,8.444999694824219,5984400.0
2008-12-18,8.3149995803833,8.037500381469727,7.869999885559082,8.4399995803833,8776800.0
2008-12-19,8.175000190734863,8.074999809265137,7.947500228881836,8.420000076293945,8856000.0
2008-12-22,8.082500457763672,7.772500038146973,7.550000190734863,8.085000038146973,4957200.0
2008-12-23,8.020000457763672,7.894999980926514,7.84250020980835,8.114999771118164,5270000.0
2008-12-24,7.885000228881836,7.887499809265137,7.804999828338623,7.942500114440918,968400.0
2008-12-26,7.90749979019165,7.855000019073486,7.644999980926514,7.90749979019165,1626400.0
2008-12-29,7.78249979019165,7.732500076293945,7.572500228881836,7.852499961853027,2692400.0
2008-12-30,7.800000190734863,7.739999771118164,7.650000095367432,7.832499980926514,4298800.0
2008-12-31,7.712500095367432,8.0024995803833,7.707499980926514,8.130000114440918,5367600.0
2009-01-02,8.024999618530273,8.505000114440918,7.912499904632568,8.550000190734863,4069200.0
2009-01-05,8.382499694824219,8.337499618530273,8.2524995803833,8.585000038146973,7444800.0
2009-01-06,8.532500267028809,8.649999618530273,8.28499984741211,8.807499885559082,5938800.0
2009-01-07,8.4375,8.0,7.934999942779541,8.487500190734863,5647600.0
2009-01-08,8.072500228881836,8.227499961853027,7.862500190734863,8.25,4781200.0
2009-01-09,8.15999984741211,7.882500171661377,7.679999828338623,8.197500228881836,6386000.0
2009-01-12,7.849999904632568,7.712500095367432,7.617499828338623,7.872499942779541,3714000.0
2009-01-13,7.559999942779541,7.40749979019165,7.244999885559082,7.804999828338623,11997600.0
2009-01-14,7.34250020980835,6.965000152587891,6.822500228881836,7.34250020980835,11250400.0
2009-01-15,7.034999847412109,6.922500133514404,6.767499923706055,7.184999942779541,11600000.0
2009-01-16,7.097499847412109,7.03249979019165,6.570000171661377,7.107500076293945,13016800.0
2009-01-20,6.96999979019165,6.517499923706055,6.474999904632568,7.090000152587891,11439200.0
2009-01-21,6.772500038146973,6.892499923706055,6.457499980926514,6.917500019073486,9241200.0
2009-01-22,6.712500095367432,6.619999885559082,6.507500171661377,6.732500076293945,7372400.0
2009-01-23,6.477499961853027,6.772500038146973,6.477499961853027,6.892499923706055,6079200.0
2009-01-26,6.800000190734863,6.875,6.732500076293945,7.139999866485596,9273600.0
2009-01-27,6.880000114440918,6.849999904632568,6.675000190734863,6.962500095367432,7326000.0
2009-01-28,7.027500152587891,7.347499847412109,7.025000095367432,7.482500076293945,12048000.0
2009-01-29,7.284999847412109,6.900000095367432,6.857500076293945,7.284999847412109,8058400.0
2009-01-30,6.960000038146973,6.652500152587891,6.625,7.019999980926514,6169200.0
2009-02-02,6.625,6.659999847412109,6.487500190734863,6.715000152587891,9271200.0
2009-02-03,6.797500133514404,7.5,6.797500133514404,7.550000190734863,18879200.0
2009-02-04,7.505000114440918,7.332499980926514,7.232500076293945,7.582499980926514,9054800.0
2009-02-05,7.197500228881836,7.679999828338623,7.130000114440918,7.784999847412109,10538000.0
2009-02-06,7.482500076293945,7.260000228881836,6.914999961853027,7.5,29706400.0
2009-02-09,7.199999809265137,7.230000019073486,7.1875,7.489999771118164,9272400.0
2009-02-10,7.227499961853027,6.712500095367432,6.622499942779541,7.272500038146973,21502000.0
2009-02-11,6.792500019073486,6.807499885559082,6.627500057220459,7.0,13372000.0
2009-02-12,6.730000019073486,6.769999980926514,6.557499885559082,6.784999847412109,9430000.0
2009-02-13,6.752500057220459,6.715000152587891,6.627500057220459,6.829999923706055,11282400.0
2009-02-17,6.647500038146973,6.485000133514404,6.409999847412109,6.647500038146973,10872000.0
2009-02-18,6.59499979019165,6.442500114440918,6.427499771118164,6.59499979019165,12310800.0
2009-02-19,6.572500228881836,6.482500076293945,6.420000076293945,6.619999885559082,14269200.0
2009-02-20,6.387499809265137,6.512499809265137,6.297500133514404,6.545000076293945,16829200.0
2009-02-23,6.637499809265137,6.5,6.377500057220459,6.652500152587891,16053600.0
2009-02-24,6.432499885559082,6.867499828338623,6.360000133514404,6.945000171661377,14177600.0
2009-02-25,6.867499828338623,7.025000095367432,6.78000020980835,7.054999828338623,28096000.0
2009-02-26,7.050000190734863,7.137499809265137,6.525000095367432,7.170000076293945,32952800.0
2009-02-27,6.987500190734863,7.0,6.897500038146973,7.329999923706055,15602000.0
2009-03-02,6.880000114440918,6.829999923706055,6.757500171661377,6.989999771118164,9213600.0
2009-03-03,6.887499809265137,7.039999961853027,6.849999904632568,7.175000190734863,10670800.0
2009-03-04,7.182499885559082,7.505000114440918,7.15749979019165,7.652500152587891,12776800.0
2009-03-05,7.369999885559082,7.53249979019165,7.34250020980835,7.742499828338623,11576800.0
2009-03-06,7.552499771118164,7.517499923706055,7.21999979019165,7.675000190734863,11433600.0
2009-03-09,7.4375,7.722499847412109,7.425000190734863,7.880000114440918,12861200.0
2009-03-10,7.849999904632568,8.1225004196167,7.767499923706055,8.145000457763672,17008000.0
2009-03-11,8.199999809265137,8.332500457763672,8.15999984741211,8.46500015258789,15950000.0
2009-03-12,8.432499885559082,8.46500015258789,8.02750015258789,8.492500305175781,11796400.0
2009-03-13,8.46500015258789,8.197500228881836,8.020000457763672,8.470000267028809,13770400.0
2009-03-16,8.220000267028809,8.067500114440918,7.942500114440918,8.287500381469727,10555600.0
2009-03-17,8.170000076293945,8.489999771118164,8.042499542236328,8.489999771118164,7601200.0
2009-03-18,8.390000343322754,8.744999885559082,8.362500190734863,8.854999542236328,12249600.0
2009-03-19,8.8725004196167,8.885000228881836,8.772500038146973,9.007499694824219,9396800.0
2009-03-20,8.949999809265137,8.6899995803833,8.59749984741211,9.0,16111600.0
2009-03-23,8.967499732971191,9.257499694824219,8.75,9.257499694824219,9961600.0
2009-03-24,9.135000228881836,8.729999542236328,8.6274995803833,9.142499923706055,12135200.0
2009-03-25,8.359999656677246,8.529999732971191,8.0024995803833,8.529999732971191,14339600.0
2009-03-26,8.612500190734863,8.927499771118164,8.5625,8.970000267028809,9382800.0
2009-03-27,8.797499656677246,8.520000457763672,8.414999961853027,8.8125,7468800.0
2009-03-30,8.40250015258789,8.142499923706055,8.069999694824219,8.432499885559082,6936000.0
2009-03-31,8.162500381469727,8.182499885559082,8.067500114440918,8.380000114440918,8236000.0
2009-04-01,7.815000057220459,8.172499656677246,7.5,8.225000381469727,13760000.0
2009-04-02,8.295000076293945,8.537500381469727,8.295000076293945,8.739999771118164,9072000.0
2009-04-03,8.532500267028809,9.317500114440918,8.532500267028809,9.319999694824219,14236000.0
