Date,oxyopen,oxyclose,oxylow,oxyhigh,oxyvolume
2014-10-15,81.11905670166016,81.67473602294922,78.84845733642578,82.3741226196289,9691700.0
2014-10-16,80.04602813720703,82.81482696533203,79.787353515625,83.49505615234375,9163200.0
2014-10-17,83.67708587646484,84.65430450439453,83.67708587646484,86.79078674316406,9220800.0
2014-10-20,84.44353485107422,85.01837158203125,83.94534301757812,85.15249633789062,3957600.0
2014-10-21,86.76203918457031,87.25065612792969,85.84230041503906,87.54765319824219,4246000.0
2014-10-22,86.54168701171875,85.9381103515625,85.83272552490234,87.85423278808594,4441900.0
2014-10-23,86.44588470458984,87.19316864013672,85.46865844726562,87.7584228515625,4498000.0
2014-10-24,87.13568878173828,85.76565551757812,85.61236572265625,87.18358612060547,4920700.0
2014-10-27,84.3956298828125,82.84357452392578,81.97173309326172,84.54891967773438,10274900.0
2014-10-28,83.25553894042969,84.44353485107422,83.14057159423828,84.50101470947266,6061100.0
2014-10-29,85.27704620361328,85.1237564086914,84.60640716552734,86.22552490234375,4867900.0
2014-10-30,84.7117919921875,84.24234008789062,83.14057159423828,85.07585144042969,4672300.0
2014-10-31,84.83634185791016,85.20040130615234,83.59085845947266,85.24830627441406,5554100.0
2014-11-03,85.25788879394531,83.4854736328125,83.25553894042969,85.63153076171875,5602400.0
2014-11-04,82.17292785644531,81.7417984008789,80.95619201660156,82.49867248535156,6075200.0
2014-11-05,82.54656982421875,82.84357452392578,81.5118637084961,83.27469635009766,4434600.0
2014-11-06,81.35857391357422,82.77650451660156,81.34899139404297,82.99686431884766,8053400.0
2014-11-07,82.8531494140625,84.34772491455078,82.62321472167969,84.74053192138672,5673800.0
2014-11-10,84.85549926757812,84.24234008789062,83.77288818359375,85.44950103759766,4780700.0
2014-11-11,84.10821533203125,85.37285614013672,83.40882873535156,85.56446838378906,5478200.0
2014-11-12,84.5776596069336,84.87466430664062,84.25192260742188,85.39201354980469,5766100.0
2014-11-13,84.00282287597656,82.6711196899414,81.5118637084961,84.54891967773438,8276100.0
2014-11-14,83.1693115234375,83.02560424804688,82.64237976074219,83.84953308105469,5705000.0
2014-11-17,82.872314453125,82.29747772216797,82.1250228881836,82.872314453125,7427400.0
2014-11-18,82.53699493408203,83.02560424804688,82.09628295898438,83.39924621582031,5187000.0
2014-11-19,82.80525207519531,82.43160247802734,81.80886840820312,83.08308410644531,4545200.0
2014-11-20,82.43160247802734,83.22679901123047,82.39328002929688,83.33218383789062,3911900.0
2014-11-21,84.34772491455078,83.92617797851562,83.2842788696289,84.61598205566406,7073900.0
