Date,adpopen,adpclose,adplow,adphigh,adpvolume
2008-02-13,34.70588302612305,34.96927261352539,34.59174728393555,35.06584548950195,3457200.0
2008-02-14,34.93415451049805,34.793678283691406,34.62686538696289,34.95171356201172,3598300.0
2008-02-15,34.7849006652832,34.890254974365234,34.60052490234375,35.021949768066406,3754700.0
2008-02-19,35.092185974121094,34.70588302612305,34.62686538696289,35.136085510253906,2923500.0
2008-02-20,34.47761154174805,35.320457458496094,34.345916748046875,35.49604797363281,3911200.0
2008-02-21,35.37313461303711,35.16242218017578,35.118526458740234,35.71554183959961,2203500.0
2008-02-22,35.3292350769043,35.741878509521484,35.08340835571289,35.7857780456543,3722100.0
2008-02-25,35.82089614868164,35.95259094238281,35.539947509765625,35.99648666381836,3653300.0
2008-02-26,35.136085510253906,35.7945556640625,35.136085510253906,36.20719909667969,4676700.0
2008-02-27,35.566287994384766,35.829673767089844,35.566287994384766,36.06672668457031,3251600.0
2008-02-28,35.72431945800781,35.37313461303711,35.26778030395508,35.72431945800781,3506100.0
2008-02-29,35.118526458740234,35.07462692260742,34.863914489746094,35.2150993347168,7307400.0
2008-03-03,35.03072738647461,35.311676025390625,35.03072738647461,35.38191223144531,3526000.0
2008-03-04,35.07462692260742,35.36435317993164,34.907814025878906,35.46971130371094,3959600.0
2008-03-05,35.197540283203125,35.29411697387695,34.89903259277344,35.680419921875,3100900.0
2008-03-06,35.2150993347168,35.24143981933594,35.092185974121094,35.59262466430664,3076700.0
2008-03-07,35.01316833496094,34.42493438720703,34.258121490478516,35.118526458740234,4701600.0
2008-03-10,34.240562438964844,34.42493438720703,34.240562438964844,34.69710159301758,4546600.0
2008-03-11,34.802459716796875,35.12730407714844,34.49517059326172,35.197540283203125,3555300.0
2008-03-12,34.863914489746094,35.17120361328125,34.7849006652832,35.434593200683594,2775700.0
2008-03-13,34.82001876831055,35.021949768066406,34.468833923339844,35.35557556152344,3992400.0
2008-03-14,35.206321716308594,34.565406799316406,34.36347579956055,35.34679412841797,4607900.0
2008-03-17,33.81914138793945,34.04740905761719,33.81914138793945,34.5566291809082,4422000.0
2008-03-18,34.49517059326172,35.39947509765625,34.36347579956055,35.41703414916992,4793800.0
2008-03-19,35.50482940673828,35.36435317993164,35.34679412841797,35.99648666381836,4533500.0
2008-03-20,35.40825271606445,35.95259094238281,35.320457458496094,36.01404571533203,5116300.0
2008-03-24,36.084285736083984,36.67251968383789,35.5575065612793,36.78665542602539,3032000.0
2008-03-25,36.65496063232422,37.251976013183594,36.65496063232422,37.33977127075195,4761700.0
2008-03-26,36.98858642578125,37.21685791015625,36.87445068359375,37.59437942504883,3661400.0
2008-03-27,37.23441696166992,36.86567306518555,36.69886016845703,37.445125579833984,3737100.0
2008-03-28,37.03248596191406,36.69007873535156,36.64617919921875,37.08516311645508,2504200.0
2008-03-31,36.6022834777832,37.21685791015625,36.6022834777832,37.41000747680664,3056100.0
2008-04-01,37.40122985839844,38.103599548339844,37.31343460083008,38.103599548339844,3067800.0
2008-04-02,38.0684814453125,38.463565826416016,38.0684814453125,38.867427825927734,3839300.0
2008-04-03,38.27919387817383,38.0684814453125,37.954345703125,38.40210723876953,3024200.0
2008-04-04,37.97190475463867,38.5338020324707,37.9455680847168,38.67427444458008,2584900.0
2008-04-07,38.80596923828125,38.033363342285156,37.901668548583984,38.80596923828125,2771700.0
2008-04-08,37.8402099609375,37.82265090942383,37.66461944580078,38.033363342285156,2183400.0
2008-04-09,37.76997375488281,37.62071990966797,37.383670806884766,37.919227600097656,1634200.0
2008-04-10,37.55048370361328,37.6031608581543,37.2607536315918,37.8314323425293,2125400.0
2008-04-11,37.19929885864258,36.85689163208008,36.80421447753906,37.40122985839844,1851700.0
2008-04-14,36.78665542602539,36.927127838134766,36.76031494140625,37.137840270996094,1445600.0
2008-04-15,37.17295837402344,37.14662170410156,36.85689163208008,37.22563552856445,1339100.0
2008-04-16,37.53292465209961,38.02458190917969,37.357330322265625,38.05092239379883,2230900.0
2008-04-17,38.05092239379883,38.129940032958984,37.892887115478516,38.261634826660156,1429700.0
2008-04-18,38.51624298095703,38.47234344482422,37.51536560058594,38.58647918701172,1828300.0
2008-04-21,38.27919387817383,38.34064865112305,38.0772590637207,38.4196662902832,1799300.0
2008-04-22,38.11238098144531,38.05092239379883,37.75241470336914,38.217735290527344,1957700.0
2008-04-23,38.27919387817383,38.22651290893555,37.88410949707031,38.56013870239258,2646200.0
2008-04-24,38.31431198120117,38.63037872314453,38.129940032958984,38.80596923828125,2324800.0
2008-04-25,38.73573303222656,38.70061492919922,38.27041244506836,38.74451446533203,2962900.0
2008-04-28,38.62159729003906,38.45478439331055,38.42844772338867,38.84986877441406,1641500.0
2008-04-29,38.48112487792969,38.331871032714844,38.261634826660156,38.59526062011719,2278500.0
2008-04-30,38.331871032714844,38.80596923828125,37.56804275512695,39.43810272216797,3183300.0
2008-05-01,38.639156341552734,39.69271469116211,38.463565826416016,39.71027374267578,2842700.0
2008-05-02,38.999122619628906,37.8314323425293,37.50658416748047,39.183494567871094,4362800.0
2008-05-05,37.65583801269531,38.129940032958984,37.65583801269531,38.217735290527344,2161700.0
2008-05-06,37.77875518798828,38.20017623901367,37.59437942504883,38.349430084228516,1943700.0
2008-05-07,38.08604049682617,37.85776901245117,37.7172966003418,38.45478439331055,3005500.0
2008-05-08,38.0684814453125,37.62071990966797,37.43634796142578,38.08604049682617,3572300.0
2008-05-09,37.42756652832031,37.8402099609375,37.22563552856445,37.99824523925781,1870500.0
2008-05-12,37.66461944580078,38.437225341796875,37.64706039428711,38.542579650878906,1619800.0
2008-05-13,38.437225341796875,38.410884857177734,38.17383575439453,38.62159729003906,1650200.0
2008-05-14,38.45478439331055,38.73573303222656,38.410884857177734,39.06058120727539,1522200.0
2008-05-15,38.63037872314453,38.90254592895508,38.36698913574219,38.972782135009766,2013100.0
2008-05-16,38.81475067138672,38.51624298095703,38.331871032714844,38.858646392822266,1990600.0
2008-05-19,38.45478439331055,38.349430084228516,38.24407196044922,38.6479377746582,2280000.0
2008-05-20,38.13871765136719,38.17383575439453,37.989463806152344,38.47234344482422,2630400.0
2008-05-21,38.28797149658203,37.6119384765625,37.55048370361328,38.42844772338867,3520800.0
2008-05-22,37.59437942504883,37.32221221923828,37.137840270996094,37.7172966003418,3328000.0
2008-05-23,37.21685791015625,36.707637786865234,36.593502044677734,37.21685791015625,2897100.0
2008-05-27,36.65496063232422,37.251976013183594,36.65496063232422,37.357330322265625,3583900.0
2008-05-28,37.27831268310547,37.31343460083008,37.05882263183594,37.6119384765625,3147600.0
2008-05-29,37.33099365234375,37.73485565185547,37.30465316772461,37.98068618774414,1684400.0
2008-05-30,37.76997375488281,37.79631423950195,37.576820373535156,38.08604049682617,2160900.0
2008-06-02,37.66461944580078,37.53292465209961,37.251976013183594,38.094818115234375,2770600.0
2008-06-03,37.6031608581543,37.8402099609375,37.55048370361328,38.1826171875,2751400.0
2008-06-04,37.79631423950195,38.129940032958984,37.75241470336914,38.27919387817383,2485700.0
2008-06-05,38.28797149658203,38.726951599121094,38.16505813598633,38.779632568359375,3197500.0
2008-06-06,38.48112487792969,37.21685791015625,37.19929885864258,38.48112487792969,3743500.0
2008-06-09,37.96312713623047,37.75241470336914,37.269535064697266,37.96312713623047,2772700.0
2008-06-10,37.52414321899414,37.86655044555664,37.33977127075195,38.13871765136719,2380000.0
2008-06-11,37.787532806396484,37.09394073486328,37.023704528808594,37.787532806396484,3158500.0
2008-06-12,37.10272216796875,37.40122985839844,37.10272216796875,37.85776901245117,2470700.0
2008-06-13,37.51536560058594,37.875328063964844,37.51536560058594,38.261634826660156,2823800.0
2008-06-16,37.65583801269531,37.954345703125,37.445125579833984,38.0772590637207,2423500.0
2008-06-17,38.015804290771484,37.66461944580078,37.66461944580078,38.22651290893555,2299200.0
2008-06-18,37.45390701293945,37.269535064697266,37.181739807128906,37.62071990966797,2695800.0
2008-06-19,37.181739807128906,37.68217849731445,37.050045013427734,37.901668548583984,2132300.0
2008-06-20,37.383670806884766,37.40122985839844,37.137840270996094,37.6119384765625,3828900.0
2008-06-23,37.27831268310547,37.23441696166992,37.137840270996094,37.56804275512695,2437300.0
2008-06-24,36.927127838134766,36.935909271240234,36.725196838378906,37.31343460083008,3255800.0
2008-06-25,36.78665542602539,37.27831268310547,36.78665542602539,37.64706039428711,3158500.0
2008-06-26,36.80421447753906,36.76031494140625,36.69886016845703,37.19929885864258,3018800.0
2008-06-27,36.725196838378906,36.55838394165039,36.215980529785156,36.76909637451172,3212800.0
2008-06-30,36.54960632324219,36.78665542602539,36.26865768432617,37.20807647705078,3526700.0
2008-07-01,36.303775787353516,37.42756652832031,36.303775787353516,37.54170227050781,4614200.0
2008-07-02,37.4890251159668,36.96224594116211,36.87445068359375,37.86655044555664,5088900.0
2008-07-03,37.19929885864258,36.94468688964844,36.839332580566406,37.45390701293945,2049100.0
2008-07-07,37.023704528808594,36.97102737426758,36.57594299316406,37.41878890991211,3978400.0
2008-07-08,36.99736785888672,37.445125579833984,36.707637786865234,37.45390701293945,3888000.0
2008-07-09,37.445125579833984,36.812992095947266,36.812992095947266,37.75241470336914,2564000.0
2008-07-10,36.90079116821289,36.909568786621094,36.417911529541016,37.00614547729492,2597700.0
2008-07-11,36.54960632324219,36.40913009643555,35.970149993896484,36.953468322753906,3377500.0
2008-07-14,36.76909637451172,35.95259094238281,35.80333709716797,36.935909271240234,2836100.0
2008-07-15,35.759437561035156,36.04916763305664,35.34679412841797,36.417911529541016,2741200.0
2008-07-16,36.11062240600586,36.74275588989258,35.77699661254883,36.76909637451172,2057700.0
2008-07-17,36.812992095947266,37.22563552856445,36.44424819946289,37.42756652832031,3142200.0
2008-07-18,37.33099365234375,37.40122985839844,36.94468688964844,37.4890251159668,3391000.0
2008-07-21,37.2607536315918,37.40122985839844,36.75153732299805,37.41000747680664,3422100.0
2008-07-22,37.357330322265625,37.92800521850586,37.17295837402344,37.92800521850586,2465500.0
2008-07-23,37.98068618774414,37.445125579833984,37.23441696166992,38.05092239379883,4126500.0
2008-07-24,36.812992095947266,36.26865768432617,36.163299560546875,36.812992095947266,5313500.0
2008-07-25,36.57594299316406,36.075504302978516,35.95259094238281,36.6022834777832,3075300.0
2008-07-28,35.847232818603516,35.47848892211914,35.452152252197266,35.99648666381836,2815300.0
2008-07-29,35.38191223144531,35.60140609741211,35.35557556152344,35.81211471557617,3565600.0
2008-07-30,35.8999137878418,36.496925354003906,35.69797897338867,36.69886016845703,2746200.0
2008-07-31,37.01492691040039,37.497806549072266,36.87445068359375,37.88410949707031,5206300.0
2008-08-01,37.68217849731445,37.70851516723633,36.98858642578125,37.91044616699219,3167700.0
2008-08-04,37.74363327026367,38.129940032958984,37.56804275512695,38.331871032714844,2734500.0
2008-08-05,38.35820770263672,38.84986877441406,38.0684814453125,38.884986877441406,2741000.0
2008-08-06,38.63037872314453,39.02545928955078,38.24407196044922,39.03424072265625,2564000.0
2008-08-07,38.67427444458008,38.40210723876953,38.05970001220703,38.84986877441406,2107300.0
2008-08-08,38.36698913574219,39.517120361328125,38.31431198120117,39.5346794128418,3255900.0
2008-08-11,39.24495315551758,39.850746154785156,39.183494567871094,40.061458587646484,2505000.0
2008-08-12,39.58735656738281,39.68393325805664,39.47322082519531,39.920982360839844,1555600.0
2008-08-13,39.49956130981445,39.508338928222656,39.12203598022461,39.7629508972168,1621500.0
2008-08-14,39.288848876953125,39.806846618652344,39.15715408325195,39.947322845458984,1741900.0
2008-08-15,39.89464569091797,40.13169479370117,39.543460845947266,40.2370491027832,2102200.0
2008-08-18,40.1229133605957,39.78050994873047,39.604915618896484,40.263389587402344,1572800.0
2008-08-19,38.20017623901367,38.78841018676758,38.1913948059082,39.183494567871094,3098800.0
2008-08-20,38.981563568115234,38.80596923828125,38.551361083984375,39.27128982543945,1949300.0
2008-08-21,38.525020599365234,39.26251220703125,38.34064865112305,39.33274841308594,1940400.0
2008-08-22,39.48200225830078,39.622474670410156,39.24495315551758,39.78928756713867,1668100.0
2008-08-25,39.429325103759766,38.71817398071289,38.639156341552734,39.429325103759766,1522800.0
2008-08-26,38.73573303222656,38.83230972290039,38.437225341796875,38.99034118652344,1528000.0
2008-08-27,38.93766403198242,39.32396697998047,38.753292083740234,39.43810272216797,1846600.0
2008-08-28,39.32396697998047,39.44688415527344,39.1922721862793,39.508338928222656,2143900.0
2008-08-29,39.209835052490234,38.96400451660156,38.893768310546875,39.402984619140625,2037600.0
2008-09-02,39.43810272216797,39.622474670410156,39.429325103759766,40.01755905151367,2970700.0
2008-09-03,39.70149230957031,40.166812896728516,39.48200225830078,40.27216720581055,4575200.0
2008-09-04,40.07023620605469,39.069358825683594,39.01668167114258,40.33362579345703,3440600.0
2008-09-05,38.81475067138672,38.770851135253906,38.235294342041016,38.87620544433594,3320200.0
2008-09-08,39.34152603149414,40.24583053588867,39.3064079284668,40.24583053588867,4010900.0
2008-09-09,40.228271484375,39.39420700073242,39.34152603149414,40.35996627807617,3869600.0
2008-09-10,39.71027374267578,39.14837646484375,38.779632568359375,39.71027374267578,2481600.0
2008-09-11,38.70061492919922,39.622474670410156,38.323089599609375,39.67515182495117,2946100.0
2008-09-12,39.288848876953125,39.745391845703125,39.183494567871094,39.824405670166016,2425200.0
2008-09-15,39.07814025878906,38.884986877441406,38.81475067138672,39.938541412353516,3260500.0
2008-09-16,38.49868392944336,39.00790023803711,37.699737548828125,39.288848876953125,5135700.0
2008-09-17,38.5338020324707,37.22563552856445,37.19051742553711,38.68305587768555,4232800.0
2008-09-18,37.8314323425293,38.235294342041016,36.57594299316406,38.93766403198242,6166800.0
2008-09-19,39.27128982543945,39.174713134765625,38.56013870239258,40.166812896728516,5642200.0
2008-09-22,39.01668167114258,37.787532806396484,37.52414321899414,39.086917877197266,3037300.0
2008-09-23,37.813873291015625,37.22563552856445,37.20807647705078,38.28797149658203,2326700.0
2008-09-24,37.29587173461914,37.34855270385742,36.90079116821289,37.6119384765625,2507100.0
2008-09-25,37.6119384765625,37.85776901245117,37.32221221923828,38.208953857421875,2526700.0
2008-09-26,37.45390701293945,38.39332580566406,37.3748893737793,38.48112487792969,2267700.0
2008-09-29,37.892887115478516,36.56716537475586,36.057945251464844,38.147499084472656,4358400.0
2008-09-30,36.96224594116211,37.53292465209961,36.52326583862305,37.585601806640625,4264600.0
2008-10-01,37.19929885864258,36.98858642578125,36.76909637451172,37.690956115722656,4000700.0
2008-10-02,36.69886016845703,35.99648666381836,35.99648666381836,36.86567306518555,4191600.0
2008-10-03,36.417911529541016,36.24231719970703,36.18085861206055,37.4890251159668,4337400.0
2008-10-06,35.59262466430664,33.801578521728516,33.23968505859375,35.99648666381836,7898700.0
2008-10-07,34.170326232910156,33.03775405883789,32.91483688354492,34.486392974853516,6519400.0
2008-10-08,32.35293960571289,32.94117736816406,32.08955383300781,33.6259880065918,7093000.0
2008-10-09,33.36259841918945,30.553115844726562,30.553115844726562,33.801578521728516,7629500.0
2008-10-10,30.31606674194336,29.420543670654297,28.261632919311523,31.03599739074707,13436700.0
2008-10-13,30.166812896728516,30.553115844726562,29.429323196411133,31.000877380371094,6099600.0
2008-10-14,31.84372329711914,31.12379264831543,30.368743896484375,31.861282348632812,6358300.0
2008-10-15,30.76382827758789,28.955223083496094,28.726953506469727,30.7901668548584,6134800.0
2008-10-16,28.9727840423584,29.288850784301758,27.067604064941406,29.561017990112305,6349600.0
2008-10-17,28.955223083496094,29.648815155029297,28.296751022338867,30.280948638916016,7344100.0
2008-10-20,29.964881896972656,31.062335968017578,29.561017990112305,31.106233596801758,5631800.0
2008-10-21,31.0272159576416,29.929763793945312,29.762950897216797,31.0272159576416,3306100.0
2008-10-22,29.692712783813477,28.955223083496094,28.639156341552734,29.789289474487305,5033600.0
2008-10-23,28.54258155822754,29.868305206298828,28.31431007385254,29.947322845458984,4828600.0
2008-10-24,28.147497177124023,28.64793586730957,28.094820022583008,29.517120361328125,3311500.0
2008-10-27,28.17383575439453,27.243196487426758,27.20807647705078,28.612817764282227,4827700.0
2008-10-28,27.79631233215332,30.465320587158203,27.26075553894043,30.728710174560547,4743800.0
2008-10-29,30.895523071289062,29.218612670898438,29.025461196899414,30.948200225830078,3841300.0
2008-10-30,30.087797164916992,28.911325454711914,28.797189712524414,30.553115844726562,3599900.0
2008-10-31,29.0956974029541,30.684810638427734,28.533802032470703,31.053556442260742,3987400.0
2008-11-03,30.948200225830078,29.2098331451416,29.139596939086914,30.948200225830078,3795100.0
2008-11-04,29.59613609313965,31.808603286743164,29.420543670654297,31.992977142333984,6169500.0
2008-11-05,31.474977493286133,30.43020248413086,30.298507690429688,31.650569915771484,4027300.0
2008-11-06,30.087797164916992,30.131694793701172,29.850746154785156,30.825284957885742,4667900.0
2008-11-07,30.28972816467285,31.106233596801758,29.859525680541992,31.422300338745117,3271300.0
2008-11-10,31.536436080932617,31.211589813232422,31.0272159576416,32.17734909057617,3671400.0
2008-11-11,31.071115493774414,30.71993064880371,30.026338577270508,31.150131225585938,4216100.0
2008-11-12,29.72783088684082,29.762950897216797,29.59613609313965,30.711149215698242,5037200.0
2008-11-13,29.833187103271484,32.11589050292969,28.999122619628906,32.124671936035156,4355700.0
2008-11-14,31.378402709960938,30.834064483642578,30.640913009643555,32.58999252319336,3818400.0
2008-11-17,30.368743896484375,30.579456329345703,30.096576690673828,31.35206413269043,2939100.0
2008-11-18,30.69359016418457,30.92186164855957,29.850746154785156,31.378402709960938,3810900.0
2008-11-19,30.92186164855957,29.947322845458984,29.877084732055664,32.1597900390625,4241800.0
2008-11-20,29.648815155029297,28.208955764770508,28.094820022583008,30.44776153564453,5345500.0
2008-11-21,28.077260971069336,30.948200225830078,27.805091857910156,30.974538803100586,7372900.0
2008-11-24,31.518877029418945,32.89727783203125,30.702369689941406,33.09920883178711,6577000.0
2008-11-25,32.949954986572266,32.958736419677734,32.08955383300781,33.5118522644043,4940600.0
2008-11-26,33.47673416137695,35.27655792236328,32.00175476074219,35.3292350769043,6987000.0
2008-11-28,35.03072738647461,36.04916763305664,34.89903259277344,36.23353958129883,2558400.0
2008-12-01,35.961368560791016,33.10799026489258,33.064090728759766,35.970149993896484,5530000.0
2008-12-02,33.08164978027344,33.713783264160156,33.046531677246094,34.433712005615234,5620500.0
2008-12-03,33.68744659423828,33.8542594909668,32.54609298706055,34.00351333618164,8010500.0
2008-12-04,33.582088470458984,32.06321334838867,31.703248977661133,34.10886764526367,5209600.0
2008-12-05,31.738367080688477,33.00263214111328,30.92186164855957,33.55575180053711,6204900.0
2008-12-08,33.22212600708008,33.898155212402344,33.00263214111328,33.98595428466797,6720400.0
2008-12-09,33.827919006347656,34.345916748046875,33.36259841918945,34.688323974609375,6022900.0
2008-12-10,33.187007904052734,33.801578521728516,32.835819244384766,34.117645263671875,6774600.0
2008-12-11,33.634765625,32.76558303833008,32.70412826538086,34.26689910888672,4507300.0
2008-12-12,32.57243347167969,33.599647521972656,32.31782150268555,33.65232849121094,4013700.0
2008-12-15,33.9683952331543,32.89727783203125,32.65144729614258,33.9683952331543,4552300.0
2008-12-16,32.67778778076172,33.292362213134766,32.02809524536133,33.35382080078125,8422200.0
2008-12-17,32.862159729003906,32.70412826538086,32.47585678100586,33.30992126464844,6776100.0
2008-12-18,32.68656539916992,32.1685676574707,31.606672286987305,33.23090362548828,6799800.0
2008-12-19,32.08955383300781,33.01141357421875,32.08955383300781,33.12554931640625,14554500.0
2008-12-22,32.40562057495117,33.1694450378418,32.40562057495117,33.485511779785156,5336400.0
2008-12-23,33.634765625,33.178226470947266,32.932395935058594,34.574188232421875,4086100.0
2008-12-24,33.84547805786133,33.5118522644043,33.064090728759766,34.240562438964844,1178900.0
2008-12-26,33.467952728271484,33.485511779785156,33.274803161621094,34.038631439208984,1225300.0
2008-12-29,33.64354705810547,33.43283462524414,33.00263214111328,33.64354705810547,2409400.0
2008-12-30,33.98595428466797,34.354698181152344,33.57331085205078,34.460052490234375,3256700.0
2008-12-31,34.10886764526367,34.53907012939453,33.608428955078125,34.63564682006836,3238600.0
2009-01-02,34.7849006652832,35.47848892211914,34.2054443359375,35.54872512817383,4021800.0
2009-01-05,35.092185974121094,35.118526458740234,34.76734161376953,35.68920135498047,4875000.0
2009-01-06,35.3292350769043,35.829673767089844,34.7849006652832,35.987709045410156,6802900.0
2009-01-07,35.30289840698242,35.2150993347168,34.978050231933594,35.59262466430664,6223200.0
2009-01-08,35.206321716308594,35.654083251953125,34.72344207763672,35.654083251953125,5588100.0
2009-01-09,35.66286087036133,33.898155212402344,33.801578521728516,35.7857780456543,5674800.0
2009-01-12,34.16154479980469,33.8542594909668,33.57331085205078,34.231781005859375,5384500.0
2009-01-13,33.863037109375,34.170326232910156,33.784019470214844,34.354698181152344,4954000.0
2009-01-14,33.65232849121094,33.30992126464844,33.151885986328125,33.942054748535156,5236600.0
2009-01-15,33.151885986328125,34.39859390258789,33.13432693481445,34.5566291809082,7756000.0
2009-01-16,34.863914489746094,34.60930633544922,33.88059616088867,34.863914489746094,6291700.0
2009-01-20,34.661983489990234,33.046531677246094,33.00263214111328,35.092185974121094,9068800.0
2009-01-21,33.064090728759766,32.90605926513672,32.26514434814453,33.54697036743164,10268300.0
2009-01-22,32.22124481201172,32.24758529663086,32.00175476074219,32.89727783203125,8828000.0
2009-01-23,32.00175476074219,32.56365203857422,31.606672286987305,32.80070114135742,7592800.0
2009-01-26,32.35293960571289,33.046531677246094,32.309043884277344,33.43283462524414,5492100.0
2009-01-27,32.06321334838867,32.616329193115234,31.703248977661133,33.02019500732422,9693300.0
2009-01-28,33.01141357421875,32.88850021362305,32.57243347167969,33.801578521728516,7721200.0
2009-01-29,32.56365203857422,32.20368576049805,32.186126708984375,33.30113983154297,6063100.0
2009-01-30,32.300262451171875,31.896400451660156,31.82616424560547,32.87971878051758,6205100.0
2009-02-02,31.650569915771484,32.1685676574707,31.404741287231445,32.519752502441406,6902500.0
2009-02-03,34.152767181396484,34.27568054199219,33.801578521728516,35.092185974121094,13145100.0
2009-02-04,34.19666290283203,33.32748031616211,33.22212600708008,34.31079864501953,6981700.0
2009-02-05,33.09920883178711,34.029850006103516,32.835819244384766,34.07374954223633,7249500.0
2009-02-06,33.810359954833984,34.74100112915039,33.3977165222168,34.83757781982422,7116900.0
2009-02-09,34.41615295410156,34.460052490234375,34.26689910888672,34.802459716796875,4320300.0
2009-02-10,34.28445816040039,32.99385452270508,32.976295471191406,34.460052490234375,6741200.0
2009-02-11,33.12554931640625,33.32748031616211,32.844600677490234,33.47673416137695,4223100.0
2009-02-12,32.92361831665039,33.23968505859375,32.35293960571289,33.53819274902344,6795600.0
2009-02-13,33.23968505859375,32.633888244628906,32.633888244628906,33.35382080078125,5142500.0
2009-02-17,32.69534683227539,32.02809524536133,31.782264709472656,32.69534683227539,7450500.0
2009-02-18,31.896400451660156,32.34416198730469,31.650569915771484,32.502193450927734,5100800.0
2009-02-19,32.440738677978516,31.316944122314453,31.308164596557617,32.70412826538086,6763300.0
2009-02-20,31.589113235473633,31.492536544799805,30.76382827758789,31.64179039001465,6854100.0
2009-02-23,31.273046493530273,30.070236206054688,30.026338577270508,31.738367080688477,6909900.0
2009-02-24,29.920984268188477,30.992097854614258,29.903423309326172,31.16769027709961,6576000.0
2009-02-25,30.711149215698242,30.64969253540039,30.17559242248535,31.150131225585938,5513100.0
2009-02-26,30.307287216186523,30.008779525756836,29.850746154785156,30.825284957885742,5811700.0
2009-02-27,30.04389762878418,29.982440948486328,29.385425567626953,30.465320587158203,8067100.0
2009-03-02,29.455663681030273,28.999122619628906,28.9727840423584,30.008779525756836,7431500.0
2009-03-03,29.376646041870117,29.025461196899414,28.691835403442383,29.701492309570312,6863900.0
2009-03-04,29.719051361083984,29.850746154785156,28.788410186767578,30.245830535888672,7416400.0
2009-03-05,29.806848526000977,28.797189712524414,28.612817764282227,29.806848526000977,6459600.0
2009-03-06,28.121158599853516,29.218612670898438,28.121158599853516,29.39420509338379,8609900.0
2009-03-09,29.007902145385742,29.14837646484375,28.797189712524414,29.631256103515625,6426900.0
2009-03-10,29.41176414489746,30.386302947998047,28.884986877441406,30.412643432617188,6643600.0
2009-03-11,30.728710174560547,30.079015731811523,29.868305206298828,31.106233596801758,5350500.0
2009-03-12,29.359086990356445,30.834064483642578,29.359086990356445,30.948200225830078,5067600.0
2009-03-13,31.57155418395996,31.044776916503906,30.21949005126953,31.57155418395996,3726400.0
2009-03-16,31.589113235473633,31.044776916503906,30.623353958129883,31.589113235473633,4129900.0
2009-03-17,31.589113235473633,32.1597900390625,30.728710174560547,32.26514434814453,5575100.0
2009-03-18,31.764705657958984,32.58121109008789,31.606672286987305,32.756805419921875,5978100.0
2009-03-19,32.748023986816406,32.238807678222656,31.966636657714844,32.76558303833008,4384600.0
2009-03-20,32.67778778076172,31.87006187438965,31.492536544799805,32.79192352294922,6335400.0
2009-03-23,32.300262451171875,32.7392463684082,32.045654296875,32.91483688354492,7677500.0
2009-03-24,32.47585678100586,31.98419761657715,31.87006187438965,32.48463439941406,5454800.0
2009-03-25,31.431079864501953,31.273046493530273,30.71993064880371,31.87006187438965,9479500.0
