Date,lnnopen,lnnclose,lnnlow,lnnhigh,lnnvolume
2017-02-27,81.29000091552734,81.05000305175781,80.79000091552734,81.77999877929688,136000.0
2017-02-28,81.12999725341797,80.06999969482422,79.30000305175781,81.38999938964844,138400.0
2017-03-01,80.68000030517578,82.48999786376953,80.68000030517578,83.76000213623047,156000.0
2017-03-02,82.1500015258789,79.95999908447266,79.4000015258789,82.81999969482422,99600.0
2017-03-03,79.62999725341797,80.69000244140625,79.62999725341797,81.61000061035156,75200.0
2017-03-06,80.25,79.9800033569336,79.83999633789062,80.66000366210938,51700.0
2017-03-07,79.8499984741211,80.0199966430664,79.83000183105469,80.93000030517578,67200.0
2017-03-08,80.19999694824219,79.91999816894531,79.66000366210938,80.9800033569336,57800.0
2017-03-09,79.5999984741211,79.12000274658203,79.01000213623047,80.94999694824219,85200.0
2017-03-10,79.36000061035156,80.05000305175781,79.36000061035156,81.0,54000.0
2017-03-13,79.8499984741211,80.48999786376953,79.8499984741211,80.81999969482422,41100.0
2017-03-14,80.2300033569336,80.04000091552734,79.5199966430664,80.80000305175781,109400.0
2017-03-15,80.5199966430664,81.16000366210938,79.86000061035156,81.6500015258789,66000.0
2017-03-16,81.20999908447266,81.69000244140625,81.20999908447266,82.58000183105469,61900.0
2017-03-17,81.7699966430664,82.8499984741211,81.4000015258789,82.86000061035156,184700.0
2017-03-20,82.29000091552734,80.79000091552734,80.5,82.73999786376953,56900.0
2017-03-21,81.0999984741211,79.75,79.04000091552734,81.37999725341797,93100.0
2017-03-22,79.75,79.9000015258789,79.02999877929688,80.01000213623047,46600.0
2017-03-23,79.91999816894531,80.5199966430664,79.66000366210938,81.2699966430664,55700.0
2017-03-24,81.33999633789062,80.83999633789062,80.47000122070312,81.33999633789062,87100.0
2017-03-27,80.2300033569336,79.94000244140625,79.08000183105469,80.29000091552734,68300.0
2017-03-28,80.30999755859375,81.31999969482422,79.48999786376953,81.4000015258789,102300.0
2017-03-29,81.19000244140625,81.38999938964844,80.7699966430664,82.11000061035156,72000.0
2017-03-30,89.56999969482422,87.80999755859375,82.0,89.56999969482422,456500.0
2017-03-31,88.91999816894531,88.12000274658203,87.2300033569336,89.30999755859375,246800.0
2017-04-03,88.1500015258789,86.87000274658203,85.70999908447266,88.1500015258789,93900.0
2017-04-04,86.47000122070312,86.25,85.30999755859375,87.58999633789062,112600.0
2017-04-05,86.27999877929688,85.5199966430664,85.33999633789062,86.45999908447266,118200.0
2017-04-06,85.8499984741211,86.01000213623047,85.01000213623047,86.54000091552734,86300.0
2017-04-07,85.5,85.94000244140625,85.19000244140625,86.66000366210938,56000.0
2017-04-10,85.87000274658203,87.44000244140625,85.87000274658203,87.8499984741211,87100.0
2017-04-11,87.16999816894531,87.08000183105469,86.31999969482422,87.68000030517578,63700.0
2017-04-12,86.87999725341797,86.01000213623047,85.19000244140625,87.4800033569336,110600.0
2017-04-13,85.83999633789062,83.91999816894531,83.9000015258789,86.55999755859375,67500.0
2017-04-17,84.16000366210938,84.2699966430664,83.68000030517578,84.51000213623047,69400.0
2017-04-18,83.55999755859375,85.18000030517578,83.55999755859375,85.33000183105469,59900.0
2017-04-19,85.06999969482422,85.0199966430664,84.55000305175781,85.9000015258789,85200.0
2017-04-20,85.30999755859375,86.61000061035156,85.05999755859375,86.9000015258789,61400.0
2017-04-21,86.69000244140625,86.80999755859375,86.31999969482422,87.20999908447266,79800.0
2017-04-24,88.05999755859375,86.76000213623047,86.62999725341797,88.18000030517578,75300.0
2017-04-25,87.44999694824219,87.77999877929688,87.41000366210938,88.43000030517578,52000.0
2017-04-26,87.54000091552734,87.8499984741211,86.87999725341797,88.5999984741211,45600.0
2017-04-27,87.94999694824219,88.2300033569336,87.44999694824219,88.44999694824219,65100.0
2017-04-28,88.55000305175781,86.86000061035156,86.80999755859375,88.5999984741211,48900.0
2017-05-01,87.08999633789062,87.18000030517578,86.70999908447266,88.08000183105469,32700.0
2017-05-02,87.45999908447266,87.94999694824219,86.73999786376953,88.0,80400.0
2017-05-03,87.75,87.0199966430664,86.41000366210938,87.83000183105469,44500.0
2017-05-04,87.16000366210938,87.4800033569336,86.52999877929688,87.70999908447266,32800.0
2017-05-05,87.4000015258789,87.93000030517578,87.4000015258789,88.30000305175781,42100.0
2017-05-08,87.55000305175781,87.9800033569336,87.55000305175781,88.62999725341797,49600.0
2017-05-09,87.8499984741211,85.6500015258789,85.30999755859375,87.87999725341797,84400.0
2017-05-10,85.2300033569336,85.95999908447266,84.77999877929688,86.0999984741211,26900.0
2017-05-11,85.54000091552734,85.80999755859375,84.62999725341797,86.55999755859375,35400.0
2017-05-12,85.29000091552734,84.48999786376953,83.87999725341797,85.69999694824219,76000.0
2017-05-15,84.04000091552734,84.97000122070312,82.30999755859375,86.0,80900.0
2017-05-16,84.69999694824219,85.61000061035156,84.37999725341797,85.87000274658203,50400.0
2017-05-17,85.61000061035156,84.30999755859375,84.0999984741211,85.61000061035156,55900.0
2017-05-18,84.33999633789062,82.79000091552734,82.33000183105469,86.19000244140625,93700.0
2017-05-19,83.16000366210938,84.56999969482422,83.16000366210938,85.30999755859375,115500.0
2017-05-22,84.8499984741211,84.5199966430664,84.06999969482422,85.29000091552734,60400.0
2017-05-23,84.83999633789062,85.44000244140625,83.37000274658203,85.4800033569336,55400.0
2017-05-24,85.44000244140625,84.7300033569336,84.18000030517578,85.94999694824219,33800.0
2017-05-25,85.11000061035156,85.0,84.36000061035156,85.30999755859375,31000.0
2017-05-26,84.80999755859375,85.2699966430664,83.44999694824219,85.75,46600.0
2017-05-30,84.98999786376953,85.70999908447266,84.4000015258789,85.83999633789062,33200.0
2017-05-31,85.94000244140625,85.37999725341797,84.94000244140625,86.55000305175781,41200.0
2017-06-01,85.83999633789062,85.87999725341797,85.3499984741211,86.51000213623047,44600.0
2017-06-02,86.0,85.97000122070312,85.83000183105469,86.87999725341797,114300.0
2017-06-05,85.7300033569336,85.79000091552734,84.02999877929688,87.12000274658203,53500.0
2017-06-06,85.33999633789062,85.05999755859375,84.56999969482422,86.94999694824219,46900.0
2017-06-07,85.06999969482422,85.19999694824219,84.3499984741211,85.55000305175781,53500.0
2017-06-08,85.2699966430664,86.16999816894531,85.2699966430664,86.48999786376953,259100.0
2017-06-09,86.29000091552734,85.62999725341797,85.19999694824219,87.1500015258789,100400.0
2017-06-12,85.62000274658203,85.63999938964844,85.05999755859375,85.69000244140625,59300.0
2017-06-13,85.62000274658203,85.6500015258789,85.30000305175781,86.29000091552734,51900.0
2017-06-14,85.63999938964844,84.27999877929688,83.62999725341797,86.31999969482422,51400.0
2017-06-15,83.70999908447266,86.23999786376953,83.62999725341797,86.29000091552734,48000.0
2017-06-16,85.58999633789062,85.76000213623047,84.52999877929688,86.27999877929688,213400.0
2017-06-19,85.58999633789062,86.66999816894531,85.58999633789062,86.76000213623047,41200.0
2017-06-20,86.36000061035156,85.6500015258789,85.56999969482422,86.56999969482422,33600.0
2017-06-21,85.58999633789062,84.97000122070312,84.25,85.58999633789062,38600.0
2017-06-22,84.95999908447266,85.19999694824219,84.80999755859375,86.04000091552734,65500.0
2017-06-23,85.33999633789062,85.4000015258789,84.7300033569336,86.5999984741211,78600.0
2017-06-26,85.61000061035156,86.33000183105469,85.29000091552734,86.5999984741211,49200.0
2017-06-27,86.25,86.5999984741211,86.04000091552734,86.95999908447266,81300.0
2017-06-28,86.8499984741211,88.04000091552734,85.47000122070312,88.04000091552734,133400.0
2017-06-29,89.0,91.41999816894531,88.12999725341797,92.23999786376953,178400.0
2017-06-30,92.08000183105469,89.25,89.01000213623047,92.73999786376953,123000.0
2017-07-03,89.91000366210938,89.30000305175781,88.66000366210938,90.26000213623047,70800.0
2017-07-05,89.06999969482422,88.72000122070312,87.43000030517578,89.11000061035156,75900.0
2017-07-06,88.83999633789062,89.19999694824219,87.94999694824219,89.83000183105469,82100.0
2017-07-07,89.45999908447266,90.61000061035156,89.33000183105469,91.88999938964844,69000.0
2017-07-10,90.06999969482422,90.95999908447266,90.06999969482422,91.83000183105469,77400.0
2017-07-11,90.70999908447266,90.26000213623047,89.0999984741211,91.58999633789062,94300.0
2017-07-12,90.95999908447266,90.08000183105469,89.30000305175781,91.73999786376953,57600.0
2017-07-13,89.80999755859375,90.05999755859375,89.27999877929688,90.55000305175781,70500.0
2017-07-14,90.0999984741211,90.9000015258789,89.6500015258789,91.36000061035156,76200.0
2017-07-17,90.80999755859375,90.5199966430664,90.0999984741211,91.33999633789062,59700.0
2017-07-18,90.16999816894531,90.5999984741211,90.04000091552734,91.4000015258789,81600.0
2017-07-19,91.16999816894531,91.73999786376953,89.80000305175781,91.73999786376953,92500.0
2017-07-20,91.58000183105469,94.73999786376953,91.58000183105469,94.97000122070312,125500.0
2017-07-21,94.83999633789062,92.7699966430664,92.52999877929688,95.04000091552734,164600.0
2017-07-24,92.80999755859375,92.70999908447266,92.33999633789062,93.23999786376953,192000.0
2017-07-25,93.66999816894531,91.55999755859375,91.19000244140625,94.12000274658203,146900.0
2017-07-26,91.5999984741211,90.69000244140625,90.31999969482422,92.58000183105469,145200.0
2017-07-27,90.68000030517578,91.0999984741211,89.30999755859375,91.48999786376953,152600.0
2017-07-28,91.16000366210938,91.69000244140625,89.75,91.79000091552734,103400.0
2017-07-31,91.80000305175781,91.66999816894531,91.04000091552734,92.54000091552734,74700.0
2017-08-01,92.0199966430664,90.88999938964844,90.45999908447266,92.0199966430664,78000.0
2017-08-02,91.0,90.2699966430664,89.7699966430664,91.87999725341797,64400.0
2017-08-03,90.0999984741211,89.48999786376953,89.16000366210938,90.63999938964844,47100.0
2017-08-04,89.62999725341797,90.01000213623047,89.05000305175781,91.33000183105469,32500.0
2017-08-07,90.01000213623047,89.37999725341797,88.62999725341797,90.01000213623047,46100.0
2017-08-08,89.30000305175781,90.36000061035156,89.30000305175781,91.1500015258789,53300.0
2017-08-09,90.0199966430664,90.05999755859375,89.16999816894531,90.51000213623047,57600.0
2017-08-10,89.58999633789062,87.83999633789062,87.5,89.58999633789062,46100.0
2017-08-11,86.97000122070312,86.31999969482422,85.37999725341797,87.83999633789062,65200.0
2017-08-14,86.7699966430664,88.58000183105469,86.7699966430664,88.62000274658203,46400.0
2017-08-15,88.41000366210938,88.25,88.1500015258789,88.97000122070312,28500.0
2017-08-16,88.81999969482422,87.93000030517578,87.80999755859375,90.83000183105469,44000.0
2017-08-17,87.62999725341797,86.56999969482422,86.45999908447266,88.91000366210938,55500.0
2017-08-18,85.9800033569336,86.2699966430664,84.93000030517578,86.83999633789062,97400.0
2017-08-21,86.2300033569336,85.72000122070312,84.94000244140625,86.79000091552734,40700.0
2017-08-22,86.18000030517578,86.81999969482422,86.0999984741211,87.5199966430664,34300.0
2017-08-23,86.41000366210938,86.4000015258789,86.3499984741211,87.66999816894531,29600.0
2017-08-24,86.55000305175781,85.72000122070312,85.52999877929688,86.97000122070312,42200.0
2017-08-25,85.5999984741211,86.12999725341797,85.2699966430664,86.76000213623047,30600.0
2017-08-28,86.33999633789062,85.44000244140625,84.93000030517578,87.37999725341797,77600.0
2017-08-29,84.69999694824219,85.8499984741211,84.0199966430664,86.19000244140625,53000.0
2017-08-30,85.80000305175781,85.80999755859375,83.69999694824219,86.48999786376953,49600.0
2017-08-31,86.2699966430664,86.56999969482422,84.4800033569336,87.9000015258789,58100.0
2017-09-01,86.75,86.26000213623047,85.11000061035156,87.58999633789062,67500.0
2017-09-05,86.31999969482422,84.54000091552734,84.16000366210938,88.0,74200.0
2017-09-06,84.79000091552734,84.7300033569336,84.52999877929688,86.0999984741211,42800.0
2017-09-07,84.7300033569336,84.55999755859375,83.97000122070312,85.33999633789062,44900.0
2017-09-08,84.51000213623047,86.11000061035156,84.51000213623047,86.54000091552734,72100.0
2017-09-11,86.6500015258789,86.1500015258789,85.33000183105469,86.95999908447266,38300.0
2017-09-12,86.30000305175781,86.51000213623047,85.91000366210938,87.5999984741211,70500.0
2017-09-13,86.47000122070312,87.41999816894531,86.12999725341797,88.29000091552734,96300.0
2017-09-14,87.19999694824219,88.36000061035156,87.19999694824219,88.81999969482422,96900.0
2017-09-15,88.52999877929688,89.06999969482422,87.45999908447266,89.13999938964844,151600.0
2017-09-18,89.87000274658203,89.9800033569336,89.75,92.0,102500.0
2017-09-19,89.9000015258789,89.95999908447266,89.62999725341797,90.95999908447266,62700.0
2017-09-20,89.95999908447266,92.01000213623047,89.95999908447266,92.19999694824219,60600.0
2017-09-21,92.23999786376953,91.27999877929688,90.75,92.23999786376953,42400.0
2017-09-22,90.91000366210938,90.5,90.19999694824219,91.37000274658203,67200.0
2017-09-25,90.5,91.69000244140625,90.5,91.9000015258789,55200.0
2017-09-26,91.81999969482422,91.73999786376953,91.30999755859375,92.1500015258789,43500.0
2017-09-27,92.30999755859375,92.19999694824219,91.36000061035156,92.48999786376953,163800.0
2017-09-28,92.0,91.76000213623047,90.55000305175781,92.37000274658203,48300.0
2017-09-29,91.94999694824219,91.9000015258789,91.52999877929688,92.23999786376953,71000.0
2017-10-02,92.2300033569336,91.8499984741211,91.19999694824219,92.5199966430664,169800.0
2017-10-03,91.91000366210938,91.62000274658203,90.88999938964844,92.0999984741211,135800.0
2017-10-04,91.87000274658203,91.95999908447266,91.51000213623047,92.19000244140625,114200.0
