Date,varopen,varclose,varlow,varhigh,varvolume
2008-08-07,55.18331527709961,54.832557678222656,54.45549011230469,55.674381256103516,2721200.0
2008-08-08,54.885169982910156,56.03390884399414,54.858863830566406,56.340824127197266,2590600.0
2008-08-11,54.11349868774414,55.91991424560547,53.49089813232422,56.025142669677734,2545400.0
2008-08-12,56.01637268066406,55.665611267089844,55.595458984375,56.61266326904297,1706800.0
2008-08-13,55.39377212524414,55.525306701660156,55.19208526611328,56.8231201171875,1379600.0
2008-08-14,55.639305114746094,56.165443420410156,55.051780700683594,56.63020324707031,1621900.0
2008-08-15,56.139137268066406,56.97219467163086,53.929351806640625,57.05111312866211,1375100.0
2008-08-18,57.27910614013672,56.086524963378906,55.79714584350586,57.57725524902344,1416900.0
2008-08-19,55.93745040893555,56.165443420410156,55.80591583251953,56.752967834472656,1244900.0
2008-08-20,55.98129653930664,56.03390884399414,55.612998962402344,56.81435012817383,2276000.0
2008-08-21,55.928680419921875,56.235595703125,55.55161666870117,56.42851638793945,1191100.0
2008-08-22,56.060218811035156,56.253135681152344,56.060218811035156,56.68281555175781,1303600.0
2008-08-25,56.03390884399414,54.674713134765625,54.218727111816406,56.19175338745117,1503500.0
2008-08-26,54.01704025268555,55.29731369018555,53.9907341003418,55.38500213623047,845000.0
2008-08-27,55.034244537353516,55.13070297241211,54.37656784057617,55.288543701171875,1145800.0
2008-08-28,55.19208526611328,55.9111442565918,55.007938385009766,55.99883270263672,716200.0
2008-08-29,55.84099197387695,55.38500213623047,55.38500213623047,56.691585540771484,712700.0
2008-09-02,55.648075103759766,55.10439682006836,55.10439682006836,57.7350959777832,1634000.0
2008-09-03,55.10439682006836,56.37590026855469,55.10439682006836,56.76173782348633,2734000.0
2008-09-04,55.902374267578125,55.51654052734375,55.48146438598633,56.91080856323242,2165800.0
2008-09-05,55.13070297241211,55.10439682006836,54.11349868774414,55.29731369018555,1128600.0
2008-09-08,55.68315124511719,55.36746597290039,54.99039840698242,56.09529113769531,2011100.0
2008-09-09,55.490230560302734,54.92901611328125,54.92901611328125,56.41974639892578,1669400.0
2008-09-10,55.10439682006836,55.20085525512695,54.94655227661133,55.95499038696289,1661100.0
2008-09-11,54.6308708190918,56.086524963378906,54.271339416503906,56.086524963378906,1388400.0
2008-09-12,55.68315124511719,55.2710075378418,54.70978927612305,55.68315124511719,1867700.0
2008-09-15,53.9468879699707,53.368133544921875,53.368133544921875,55.11316680908203,1605600.0
2008-09-16,52.526309967041016,53.4032096862793,50.649742126464844,53.806583404541016,1938600.0
2008-09-17,53.140140533447266,52.30708312988281,52.30708312988281,53.56105041503906,2118900.0
2008-09-18,52.62276840209961,52.62276840209961,51.25480651855469,53.28921127319336,2918800.0
2008-09-19,54.209957122802734,53.0875244140625,52.526309967041016,54.93778610229492,2414600.0
2008-09-22,53.0875244140625,54.01704025268555,52.938453674316406,54.89393997192383,1609500.0
