Date,gencopen,gencclose,genclow,genchigh,gencvolume
2008-02-29,12.353333473205566,12.0,12.0,12.399999618530273,29400.0
2008-03-03,12.233333587646484,11.526666641235352,11.5,12.233333587646484,33600.0
2008-03-04,11.84666633605957,11.666666984558105,11.233333587646484,11.84666633605957,22900.0
2008-03-05,11.5,13.180000305175781,11.233333587646484,13.533333778381348,166800.0
2008-03-06,13.533333778381348,13.226666450500488,12.673333168029785,13.979999542236328,135100.0
2008-03-07,13.466666221618652,12.693333625793457,11.733333587646484,13.5,122500.0
2008-03-10,13.15999984741211,12.59333324432373,12.146666526794434,13.15999984741211,74100.0
2008-03-11,12.733333587646484,12.066666603088379,11.9399995803833,13.319999694824219,68200.0
2008-03-12,12.493332862854004,11.993332862854004,11.826666831970215,12.493332862854004,26500.0
2008-03-13,11.933333396911621,12.166666984558105,11.84666633605957,12.5,18900.0
2008-03-14,12.493332862854004,11.333333015441895,10.680000305175781,12.58666706085205,84400.0
2008-03-17,10.206666946411133,10.420000076293945,9.966666221618652,10.800000190734863,106600.0
2008-03-18,10.800000190734863,11.65999984741211,10.766666412353516,12.0,42600.0
2008-03-19,11.739999771118164,11.333333015441895,11.079999923706055,11.966666221618652,21600.0
2008-03-20,10.766666412353516,10.733333587646484,10.0,11.666666984558105,14500.0
2008-03-24,10.733333587646484,11.140000343322754,10.733333587646484,11.326666831970215,15000.0
2008-03-25,10.65333366394043,12.766666412353516,10.65333366394043,13.25333309173584,138900.0
2008-03-26,12.833333015441895,11.933333396911621,11.006667137145996,12.833333015441895,54000.0
2008-03-27,11.739999771118164,11.640000343322754,11.34666633605957,12.0,16800.0
2008-03-28,11.619999885559082,11.59333324432373,11.233333587646484,11.760000228881836,6700.0
2008-03-31,11.973333358764648,11.473333358764648,11.053333282470703,11.973333358764648,12000.0
2008-04-01,11.460000038146973,11.399999618530273,11.106666564941406,11.473333358764648,10800.0
2008-04-02,11.026666641235352,11.433333396911621,11.013333320617676,11.766666412353516,20400.0
2008-04-03,11.5600004196167,11.279999732971191,11.180000305175781,11.5600004196167,9400.0
2008-04-04,11.266666412353516,12.466666221618652,11.266666412353516,12.826666831970215,107700.0
2008-04-07,13.15333366394043,14.233333587646484,13.026666641235352,14.466666221618652,296700.0
2008-04-08,14.34000015258789,15.5,14.173333168029785,15.666666984558105,131800.0
2008-04-09,15.793333053588867,14.933333396911621,14.41333293914795,15.793333053588867,74200.0
2008-04-10,15.180000305175781,14.65333366394043,14.073333740234375,15.180000305175781,59700.0
2008-04-11,14.666666984558105,15.693333625793457,14.666666984558105,15.899999618530273,105300.0
2008-04-14,16.1200008392334,17.200000762939453,15.133333206176758,17.200000762939453,183400.0
2008-04-15,17.46666717529297,17.413333892822266,16.799999237060547,17.866666793823242,109800.0
2008-04-16,17.753334045410156,17.219999313354492,16.600000381469727,17.786666870117188,101100.0
2008-04-17,17.219999313354492,16.933332443237305,16.5,17.33333396911621,40800.0
2008-04-18,17.0,18.53333282470703,17.0,18.933332443237305,166200.0
2008-04-21,19.33333396911621,20.18666648864746,18.600000381469727,20.5,248700.0
2008-04-22,20.760000228881836,19.780000686645508,18.979999542236328,20.760000228881836,132600.0
2008-04-23,20.0,18.65333366394043,18.35333251953125,20.33333396911621,160600.0
2008-04-24,18.84666633605957,16.299999237060547,16.16666603088379,18.84666633605957,187200.0
2008-04-25,16.513334274291992,18.253334045410156,16.31999969482422,18.33333396911621,171000.0
2008-04-28,18.799999237060547,19.273332595825195,18.0,19.53333282470703,265000.0
2008-04-29,18.31999969482422,17.793333053588867,16.6733341217041,18.65999984741211,197500.0
2008-04-30,16.913333892822266,17.553333282470703,16.913333892822266,18.233333587646484,52500.0
2008-05-01,17.913333892822266,18.453332901000977,17.046667098999023,18.633333206176758,197800.0
2008-05-02,18.546667098999023,19.96666717529297,18.0,20.299999237060547,313500.0
2008-05-05,20.233333587646484,20.066667556762695,19.15333366394043,20.233333587646484,331000.0
2008-05-06,20.053333282470703,19.80666732788086,18.873332977294922,20.053333282470703,195100.0
2008-05-07,19.16666603088379,21.040000915527344,19.059999465942383,21.33333396911621,537400.0
2008-05-08,21.33333396911621,21.52666664123535,20.6733341217041,21.920000076293945,223500.0
2008-05-09,21.6200008392334,21.233333587646484,20.6733341217041,21.6200008392334,156300.0
2008-05-12,16.586666107177734,12.986666679382324,12.793333053588867,16.593334197998047,1853100.0
2008-05-13,12.020000457763672,11.733333587646484,11.333333015441895,12.666666984558105,1048900.0
2008-05-14,11.806666374206543,11.733333587646484,11.606666564941406,12.579999923706055,388500.0
2008-05-15,11.859999656677246,11.460000038146973,11.34000015258789,11.873332977294922,219600.0
2008-05-16,11.460000038146973,10.786666870117188,10.34000015258789,11.533333778381348,390100.0
2008-05-19,11.033333778381348,10.306666374206543,10.279999732971191,11.033333778381348,229500.0
2008-05-20,10.640000343322754,10.513333320617676,10.026666641235352,10.640000343322754,172900.0
2008-05-21,10.453332901000977,9.873332977294922,9.833333015441895,10.566666603088379,144700.0
2008-05-22,9.75333309173584,9.146666526794434,9.113333702087402,9.966666221618652,199500.0
2008-05-23,9.100000381469727,9.74666690826416,8.553333282470703,10.15333366394043,429100.0
2008-05-27,9.686666488647461,9.619999885559082,9.399999618530273,9.793333053588867,100200.0
2008-05-28,9.666666984558105,9.666666984558105,9.5,9.993332862854004,79800.0
2008-05-29,9.493332862854004,9.239999771118164,9.233333587646484,9.826666831970215,67200.0
2008-05-30,9.239999771118164,9.573333740234375,8.853333473205566,9.786666870117188,99900.0
2008-06-02,9.680000305175781,9.4399995803833,9.226666450500488,9.973333358764648,123300.0
2008-06-03,9.380000114440918,9.119999885559082,9.106666564941406,9.699999809265137,52300.0
2008-06-04,9.166666984558105,9.173333168029785,8.933333396911621,9.366666793823242,76500.0
2008-06-05,9.220000267028809,9.279999732971191,9.220000267028809,9.5,45000.0
2008-06-06,9.319999694824219,9.206666946411133,9.166666984558105,9.433333396911621,30600.0
2008-06-09,9.333333015441895,8.546667098999023,8.433333396911621,9.34000015258789,145000.0
2008-06-10,8.393333435058594,8.833333015441895,8.393333435058594,8.91333293914795,63700.0
2008-06-11,8.833333015441895,8.680000305175781,8.646666526794434,9.0,89100.0
2008-06-12,8.65333366394043,8.613333702087402,8.600000381469727,9.026666641235352,63900.0
2008-06-13,8.626667022705078,8.666666984558105,8.626667022705078,8.926666259765625,27300.0
2008-06-16,8.59333324432373,8.739999771118164,8.573333740234375,8.920000076293945,33600.0
2008-06-17,8.720000267028809,8.800000190734863,8.633333206176758,9.24666690826416,76300.0
2008-06-18,8.800000190734863,8.58666706085205,8.58666706085205,8.806666374206543,54100.0
2008-06-19,8.65999984741211,8.65333366394043,8.553333282470703,8.74666690826416,48300.0
2008-06-20,8.693333625793457,8.693333625793457,8.40666675567627,8.699999809265137,44400.0
2008-06-23,8.733333587646484,8.766666412353516,8.579999923706055,8.880000114440918,36600.0
2008-06-24,8.65333366394043,8.420000076293945,8.40666675567627,8.760000228881836,35800.0
2008-06-25,8.420000076293945,7.986666679382324,7.913333415985107,8.479999542236328,45400.0
2008-06-26,8.033333778381348,7.913333415985107,7.453333377838135,8.046667098999023,43300.0
2008-06-27,8.026666641235352,7.599999904632568,7.493333339691162,8.026666641235352,27400.0
2008-06-30,7.5333333015441895,6.960000038146973,6.920000076293945,7.5333333015441895,82500.0
2008-07-01,6.87333345413208,6.806666851043701,6.473333358764648,6.926666736602783,52600.0
2008-07-02,6.806666851043701,6.513333320617676,6.506666660308838,6.806666851043701,34900.0
2008-07-03,6.4666666984558105,5.973333358764648,5.9666666984558105,6.4666666984558105,76000.0
2008-07-07,5.960000038146973,6.5,5.920000076293945,6.666666507720947,81300.0
2008-07-08,6.7866668701171875,6.646666526794434,6.053333282470703,6.7866668701171875,70900.0
2008-07-09,6.619999885559082,6.546666622161865,6.480000019073486,6.833333492279053,34800.0
2008-07-10,6.599999904632568,6.5333333015441895,6.173333168029785,6.62666654586792,47100.0
2008-07-11,6.333333492279053,6.0333333015441895,5.9066667556762695,6.420000076293945,66600.0
2008-07-14,6.026666641235352,6.113333225250244,6.026666641235352,6.326666831970215,38800.0
2008-07-15,6.086666584014893,6.253333568572998,6.039999961853027,6.266666889190674,15900.0
2008-07-16,6.226666450500488,6.320000171661377,6.186666488647461,6.326666831970215,30900.0
2008-07-17,6.553333282470703,8.020000457763672,6.486666679382324,8.133333206176758,197800.0
2008-07-18,8.293333053588867,10.100000381469727,8.293333053588867,10.199999809265137,495900.0
2008-07-21,10.25333309173584,10.239999771118164,10.106666564941406,10.533333778381348,265200.0
2008-07-22,10.199999809265137,8.15333366394043,8.0,10.199999809265137,418600.0
2008-07-23,8.84666633605957,9.533333778381348,8.233333587646484,9.666666984558105,274200.0
2008-07-24,9.239999771118164,7.646666526794434,7.460000038146973,9.333333015441895,304000.0
2008-07-25,6.900000095367432,6.733333110809326,6.460000038146973,7.21999979019165,223500.0
2008-07-28,6.62666654586792,7.5333333015441895,6.5933332443237305,7.760000228881836,151000.0
2008-07-29,7.4066667556762695,7.313333511352539,7.173333168029785,7.519999980926514,66400.0
2008-07-30,7.340000152587891,7.686666488647461,7.306666851043701,7.706666469573975,33300.0
2008-07-31,7.599999904632568,7.353333473205566,7.260000228881836,7.599999904632568,26200.0
2008-08-01,7.046666622161865,7.019999980926514,6.866666793823242,7.273333549499512,20500.0
2008-08-04,7.079999923706055,6.926666736602783,6.900000095367432,7.333333492279053,31000.0
2008-08-05,6.886666774749756,6.806666851043701,6.673333168029785,7.12666654586792,25000.0
2008-08-06,6.946666717529297,7.133333206176758,6.673333168029785,7.326666831970215,24700.0
2008-08-07,7.006666660308838,6.8466668128967285,6.7133331298828125,7.019999980926514,9900.0
2008-08-08,6.953333377838135,6.733333110809326,6.519999980926514,6.953333377838135,34200.0
2008-08-11,6.739999771118164,6.706666469573975,6.506666660308838,6.753333568572998,21700.0
2008-08-12,6.71999979019165,6.639999866485596,6.553333282470703,6.71999979019165,26500.0
2008-08-13,6.579999923706055,6.5333333015441895,6.5,6.599999904632568,36400.0
2008-08-14,6.506666660308838,6.666666507720947,6.506666660308838,6.793333530426025,28900.0
2008-08-15,6.666666507720947,6.646666526794434,6.613333225250244,6.766666889190674,20400.0
2008-08-18,6.633333206176758,6.5,6.5,6.699999809265137,28300.0
2008-08-19,6.559999942779541,6.353333473205566,6.340000152587891,6.566666603088379,22300.0
2008-08-20,6.3466668128967285,6.113333225250244,6.026666641235352,6.393333435058594,36600.0
2008-08-21,6.019999980926514,5.933333396911621,5.87333345413208,6.119999885559082,39700.0
2008-08-22,6.053333282470703,6.0933332443237305,5.980000019073486,6.133333206176758,21300.0
2008-08-25,6.086666584014893,5.940000057220459,5.840000152587891,6.113333225250244,15900.0
2008-08-26,5.833333492279053,5.886666774749756,5.833333492279053,5.973333358764648,3900.0
2008-08-27,5.860000133514404,6.019999980926514,5.860000133514404,6.079999923706055,26500.0
2008-08-28,6.0333333015441895,6.400000095367432,6.0,6.506666660308838,65500.0
2008-08-29,6.099999904632568,6.360000133514404,6.099999904632568,6.360000133514404,23100.0
2008-09-02,6.37333345413208,6.133333206176758,6.119999885559082,6.37333345413208,11100.0
2008-09-03,6.159999847412109,6.193333148956299,6.1533331871032715,6.266666889190674,10500.0
2008-09-04,6.046666622161865,5.87333345413208,5.87333345413208,6.066666603088379,27100.0
2008-09-05,5.8466668128967285,5.853333473205566,5.613333225250244,5.87333345413208,38800.0
2008-09-08,5.9666666984558105,5.6533331871032715,5.606666564941406,5.9666666984558105,23100.0
2008-09-09,5.639999866485596,5.806666851043701,5.619999885559082,5.860000133514404,56100.0
2008-09-10,5.633333206176758,5.840000152587891,5.613333225250244,5.87333345413208,53200.0
2008-09-11,6.006666660308838,5.62666654586792,5.606666564941406,6.079999923706055,39100.0
2008-09-12,5.733333110809326,5.673333168029785,5.573333263397217,5.733333110809326,22800.0
2008-09-15,5.559999942779541,5.733333110809326,5.513333320617676,5.853333473205566,38700.0
2008-09-16,5.7133331298828125,5.706666469573975,5.433333396911621,5.78000020980835,34200.0
2008-09-17,5.606666564941406,5.340000152587891,5.226666450500488,5.62666654586792,62400.0
2008-09-18,5.340000152587891,5.386666774749756,5.21999979019165,5.926666736602783,20200.0
2008-09-19,5.426666736602783,5.62666654586792,5.426666736602783,5.646666526794434,5400.0
2008-09-22,5.506666660308838,5.639999866485596,5.5,5.6533331871032715,6900.0
2008-09-23,5.4666666984558105,5.519999980926514,5.4666666984558105,5.5333333015441895,6000.0
2008-09-24,5.5,5.5,5.5,5.539999961853027,11100.0
2008-09-25,5.473333358764648,5.400000095367432,5.400000095367432,5.480000019073486,18300.0
2008-09-26,5.4066667556762695,5.340000152587891,5.333333492279053,5.433333396911621,28900.0
2008-09-29,5.333333492279053,5.333333492279053,5.233333110809326,5.3466668128967285,67900.0
2008-09-30,5.586666584014893,5.386666774749756,5.326666831970215,5.586666584014893,24700.0
2008-10-01,5.333333492279053,5.253333568572998,5.233333110809326,5.559999942779541,22200.0
2008-10-02,5.173333168029785,5.026666641235352,5.0,5.260000228881836,31200.0
2008-10-03,4.8466668128967285,4.866666793823242,4.733333110809326,4.9666666984558105,53800.0
2008-10-06,4.833333492279053,4.433333396911621,4.400000095367432,4.853333473205566,34300.0
2008-10-07,4.28000020980835,4.246666431427002,4.246666431427002,4.480000019073486,25600.0
2008-10-08,4.246666431427002,3.7266666889190674,3.693333387374878,4.333333492279053,80200.0
2008-10-09,3.8933334350585938,3.3333332538604736,3.3333332538604736,3.8933334350585938,72700.0
2008-10-10,3.3333332538604736,3.3399999141693115,3.2066667079925537,3.4000000953674316,69900.0
2008-10-13,3.8933334350585938,3.7733333110809326,3.633333444595337,3.8933334350585938,4200.0
2008-10-14,3.933333396911621,3.9066667556762695,3.8266665935516357,4.0,22500.0
2008-10-15,3.8933334350585938,3.6533334255218506,3.619999885559082,3.8933334350585938,31300.0
2008-10-16,3.6600000858306885,3.7066667079925537,3.6600000858306885,3.799999952316284,19200.0
2008-10-17,3.6066665649414062,3.5,3.5,3.8266665935516357,38500.0
2008-10-20,3.6533334255218506,3.859999895095825,3.5199999809265137,3.859999895095825,26200.0
2008-10-21,3.680000066757202,3.7066667079925537,3.680000066757202,3.859999895095825,12300.0
2008-10-22,3.693333387374878,3.619999885559082,3.5999999046325684,3.859999895095825,18700.0
2008-10-23,3.633333444595337,3.626666784286499,3.566666603088379,3.866666555404663,48300.0
2008-10-24,3.506666660308838,3.6600000858306885,3.506666660308838,3.866666555404663,10900.0
2008-10-27,3.8266665935516357,3.8533332347869873,3.5266666412353516,3.866666555404663,9600.0
2008-10-28,3.859999895095825,3.886666774749756,3.7733333110809326,3.940000057220459,9700.0
2008-10-29,3.933333396911621,3.986666679382324,3.9000000953674316,4.0,7800.0
2008-10-30,4.12666654586792,4.119999885559082,4.119999885559082,4.239999771118164,8500.0
2008-10-31,4.066666603088379,4.166666507720947,4.066666603088379,4.28000020980835,4800.0
2008-11-03,4.139999866485596,4.333333492279053,4.066666603088379,4.393333435058594,13300.0
2008-11-04,4.513333320617676,5.0333333015441895,4.513333320617676,5.179999828338623,42000.0
2008-11-05,5.12666654586792,5.340000152587891,5.073333263397217,5.426666736602783,27400.0
2008-11-06,5.233333110809326,5.066666603088379,5.059999942779541,5.340000152587891,26800.0
2008-11-07,5.133333206176758,5.119999885559082,5.073333263397217,5.4666666984558105,27600.0
2008-11-10,5.113333225250244,4.766666889190674,4.7133331298828125,5.173333168029785,17500.0
2008-11-11,4.826666831970215,4.513333320617676,4.199999809265137,4.826666831970215,18100.0
2008-11-12,4.539999961853027,4.2133331298828125,3.9800000190734863,4.539999961853027,27300.0
2008-11-13,4.026666641235352,4.166666507720947,4.019999980926514,4.426666736602783,14800.0
2008-11-14,4.260000228881836,4.320000171661377,4.173333168029785,4.4666666984558105,47100.0
2008-11-17,4.313333511352539,4.233333110809326,4.066666603088379,4.639999866485596,18100.0
2008-11-18,4.253333568572998,4.239999771118164,4.166666507720947,4.353333473205566,8800.0
2008-11-19,4.300000190734863,4.006666660308838,4.0,4.37333345413208,12400.0
2008-11-20,4.159999847412109,4.026666641235352,4.006666660308838,4.166666507720947,13800.0
2008-11-21,4.166666507720947,4.073333263397217,4.0,4.166666507720947,8700.0
2008-11-24,4.266666889190674,4.493333339691162,4.266666889190674,4.493333339691162,14200.0
2008-11-25,4.420000076293945,4.440000057220459,4.393333435058594,4.513333320617676,8400.0
2008-11-26,4.166666507720947,4.62666654586792,4.166666507720947,4.639999866485596,12300.0
2008-11-28,4.666666507720947,4.666666507720947,4.659999847412109,4.666666507720947,5400.0
2008-12-01,4.800000190734863,4.800000190734863,4.7866668701171875,4.880000114440918,7300.0
2008-12-02,4.673333168029785,4.639999866485596,4.546666622161865,4.673333168029785,4500.0
2008-12-03,4.739999771118164,4.639999866485596,4.639999866485596,4.739999771118164,4500.0
2008-12-04,4.266666889190674,4.760000228881836,4.266666889190674,4.800000190734863,3700.0
2008-12-05,4.753333568572998,4.706666469573975,4.426666736602783,4.7866668701171875,10200.0
2008-12-08,4.833333492279053,5.453333377838135,4.833333492279053,5.820000171661377,41800.0
2008-12-09,5.746666431427002,5.606666564941406,5.139999866485596,5.746666431427002,25600.0
2008-12-10,5.659999847412109,5.400000095367432,5.400000095367432,5.666666507720947,12400.0
2008-12-11,5.420000076293945,5.119999885559082,5.013333320617676,5.420000076293945,14200.0
2008-12-12,4.893333435058594,5.106666564941406,4.666666507720947,5.133333206176758,28600.0
2008-12-15,4.766666889190674,5.166666507720947,4.766666889190674,5.326666831970215,13500.0
2008-12-16,5.166666507720947,5.320000171661377,5.166666507720947,5.333333492279053,26700.0
2008-12-17,5.413333415985107,5.173333168029785,5.066666603088379,5.599999904632568,33600.0
2008-12-18,5.266666889190674,5.300000190734863,5.199999809265137,5.333333492279053,42600.0
2008-12-19,5.293333530426025,5.2133331298828125,5.199999809265137,5.300000190734863,19600.0
2008-12-22,4.666666507720947,4.813333511352539,4.666666507720947,4.993333339691162,43800.0
2008-12-23,4.673333168029785,4.606666564941406,4.380000114440918,4.7133331298828125,30100.0
2008-12-24,4.9066667556762695,4.673333168029785,4.666666507720947,4.9066667556762695,2400.0
2008-12-26,4.673333168029785,4.686666488647461,4.666666507720947,4.900000095367432,15700.0
2008-12-29,4.820000171661377,4.733333110809326,4.6533331871032715,4.820000171661377,17800.0
2008-12-30,4.746666431427002,4.71999979019165,4.699999809265137,4.833333492279053,14400.0
2008-12-31,4.6533331871032715,4.659999847412109,4.440000057220459,4.793333530426025,18000.0
2009-01-02,4.7866668701171875,4.826666831970215,4.7866668701171875,4.826666831970215,5200.0
2009-01-05,4.926666736602783,5.0,4.900000095367432,5.139999866485596,20400.0
2009-01-06,5.053333282470703,5.333333492279053,5.0,5.3466668128967285,41500.0
2009-01-07,5.4066667556762695,5.4066667556762695,5.366666793823242,5.4666666984558105,27700.0
2009-01-08,5.239999771118164,5.4066667556762695,5.2133331298828125,5.420000076293945,18000.0
2009-01-09,5.4066667556762695,5.413333415985107,5.4066667556762695,5.4666666984558105,19800.0
2009-01-12,5.433333396911621,5.146666526794434,5.146666526794434,5.433333396911621,26700.0
2009-01-13,5.073333263397217,5.106666564941406,5.066666603088379,5.106666564941406,4500.0
2009-01-14,5.193333148956299,4.933333396911621,4.840000152587891,5.193333148956299,18100.0
2009-01-15,5.0,5.139999866485596,4.833333492279053,5.293333530426025,10200.0
2009-01-16,5.386666774749756,4.9066667556762695,4.9066667556762695,5.433333396911621,33000.0
2009-01-20,5.306666851043701,5.313333511352539,5.099999904632568,5.340000152587891,29500.0
2009-01-21,5.300000190734863,5.3466668128967285,5.273333549499512,5.3466668128967285,15600.0
2009-01-22,5.333333492279053,5.4666666984558105,5.2133331298828125,5.5333333015441895,30900.0
2009-01-23,5.173333168029785,5.226666450500488,5.173333168029785,5.293333530426025,9000.0
2009-01-26,5.353333473205566,5.300000190734863,5.300000190734863,5.460000038146973,5400.0
2009-01-27,5.300000190734863,5.340000152587891,5.300000190734863,5.460000038146973,7200.0
2009-01-28,5.340000152587891,5.320000171661377,5.300000190734863,5.3466668128967285,9000.0
2009-01-29,5.400000095367432,5.333333492279053,5.273333549499512,5.453333377838135,12000.0
2009-01-30,5.333333492279053,5.28000020980835,5.273333549499512,5.333333492279053,7300.0
2009-02-02,5.446666717529297,5.333333492279053,5.313333511352539,5.446666717529297,5200.0
2009-02-03,5.360000133514404,5.393333435058594,5.360000133514404,5.420000076293945,2800.0
2009-02-04,5.320000171661377,5.300000190734863,5.300000190734863,5.326666831970215,4000.0
2009-02-05,5.340000152587891,5.506666660308838,5.306666851043701,5.62666654586792,12400.0
2009-02-06,5.440000057220459,5.3466668128967285,5.333333492279053,5.440000057220459,31900.0
2009-02-09,5.333333492279053,5.326666831970215,5.273333549499512,5.37333345413208,10600.0
2009-02-10,5.333333492279053,5.21999979019165,5.21999979019165,5.333333492279053,13200.0
2009-02-11,5.179999828338623,5.37333345413208,5.0333333015441895,5.37333345413208,20800.0
2009-02-12,5.253333568572998,5.193333148956299,5.099999904632568,5.253333568572998,10900.0
2009-02-13,5.133333206176758,5.173333168029785,4.953333377838135,5.233333110809326,15300.0
2009-02-17,5.166666507720947,4.933333396911621,4.933333396911621,5.166666507720947,2500.0
2009-02-18,4.946666717529297,4.666666507720947,4.666666507720947,5.1533331871032715,8500.0
2009-02-19,4.633333206176758,4.226666450500488,4.226666450500488,4.633333206176758,22900.0
2009-02-20,4.0,4.179999828338623,3.8533332347869873,4.380000114440918,24300.0
2009-02-23,4.099999904632568,4.046666622161865,4.0,4.166666507720947,9900.0
2009-02-24,4.106666564941406,4.106666564941406,3.7333333492279053,4.113333225250244,55800.0
2009-02-25,4.066666603088379,4.066666603088379,4.0,4.066666603088379,7900.0
2009-02-26,4.066666603088379,4.2866668701171875,3.8333332538604736,4.353333473205566,11700.0
2009-02-27,3.986666679382324,4.260000228881836,3.986666679382324,4.313333511352539,7800.0
2009-03-02,4.099999904632568,4.039999961853027,3.946666717529297,4.159999847412109,14700.0
2009-03-03,4.12666654586792,3.9600000381469727,3.926666736602783,4.12666654586792,10200.0
2009-03-04,3.946666717529297,4.0,3.9200000762939453,4.019999980926514,8700.0
2009-03-05,3.9000000953674316,3.886666774749756,3.886666774749756,3.9000000953674316,9100.0
2009-03-06,3.9000000953674316,3.9666666984558105,3.9000000953674316,3.9666666984558105,10000.0
2009-03-09,3.9200000762939453,3.9200000762939453,3.9000000953674316,3.926666736602783,15100.0
2009-03-10,3.880000114440918,4.006666660308838,3.880000114440918,4.059999942779541,14500.0
2009-03-11,4.0,3.873333215713501,3.873333215713501,4.0,18300.0
2009-03-12,3.880000114440918,4.193333148956299,3.880000114440918,4.586666584014893,64000.0
2009-03-13,4.366666793823242,4.37333345413208,3.993333339691162,4.513333320617676,14400.0
2009-03-16,4.519999980926514,4.226666450500488,4.006666660308838,4.546666622161865,8700.0
2009-03-17,4.326666831970215,4.539999961853027,4.326666831970215,4.539999961853027,4600.0
2009-03-18,4.5333333015441895,4.206666469573975,4.073333263397217,4.553333282470703,16200.0
2009-03-19,4.233333110809326,4.306666851043701,4.2133331298828125,4.440000057220459,10200.0
2009-03-20,4.333333492279053,4.2133331298828125,4.186666488647461,4.353333473205566,11100.0
2009-03-23,4.393333435058594,4.260000228881836,4.206666469573975,4.393333435058594,13600.0
2009-03-24,4.146666526794434,4.206666469573975,4.113333225250244,4.393333435058594,39400.0
2009-03-25,4.260000228881836,4.37333345413208,4.21999979019165,4.6533331871032715,4600.0
2009-03-26,4.3466668128967285,4.646666526794434,4.206666469573975,4.646666526794434,6000.0
2009-03-27,4.480000019073486,4.87333345413208,4.480000019073486,4.880000114440918,28200.0
2009-03-30,4.446666717529297,4.5933332443237305,4.426666736602783,4.5933332443237305,4500.0
2009-03-31,4.573333263397217,4.519999980926514,4.519999980926514,4.573333263397217,1200.0
2009-04-01,4.493333339691162,4.553333282470703,4.473333358764648,4.766666889190674,5700.0
2009-04-02,4.526666641235352,4.773333549499512,4.526666641235352,4.800000190734863,3900.0
2009-04-03,4.666666507720947,4.813333511352539,4.666666507720947,4.880000114440918,6100.0
2009-04-06,4.87333345413208,4.546666622161865,4.506666660308838,4.880000114440918,34600.0
2009-04-07,4.519999980926514,4.453333377838135,4.300000190734863,4.546666622161865,8500.0
