Date,bxpopen,bxpclose,bxplow,bxphigh,bxpvolume
2008-07-29,93.29000091552734,99.20999908447266,93.13999938964844,99.6500015258789,2071600.0
2008-07-30,99.25,97.02999877929688,94.41000366210938,99.25,1949100.0
2008-07-31,95.87000274658203,96.19000244140625,94.80000305175781,97.8499984741211,1402700.0
2008-08-01,96.86000061035156,96.2300033569336,93.6500015258789,96.86000061035156,1127600.0
2008-08-04,96.0,94.5999984741211,94.45999908447266,96.95999908447266,1004700.0
2008-08-05,95.77999877929688,99.22000122070312,95.04000091552734,99.93000030517578,1651600.0
2008-08-06,99.20999908447266,99.19000244140625,97.61000061035156,99.98999786376953,1270300.0
2008-08-07,98.5199966430664,98.08000183105469,96.76000213623047,99.69999694824219,1814100.0
2008-08-08,98.27999877929688,102.37000274658203,97.83000183105469,103.37999725341797,1492400.0
2008-08-11,101.87999725341797,103.41999816894531,101.0,105.12999725341797,1546600.0
2008-08-12,103.0,101.88999938964844,101.12000274658203,104.62999725341797,1661900.0
2008-08-13,99.25,97.9800033569336,97.0,100.12000274658203,4034800.0
2008-08-14,97.0,99.12999725341797,97.0,99.5,3431100.0
2008-08-15,99.72000122070312,99.44000244140625,97.44999694824219,100.0,1103300.0
2008-08-18,99.94000244140625,99.0199966430664,98.02999877929688,101.12999725341797,1525900.0
2008-08-19,98.25,97.52999877929688,96.8499984741211,98.25,1494000.0
2008-08-20,97.70999908447266,98.22000122070312,96.0,98.5999984741211,1364500.0
2008-08-21,96.86000061035156,98.0199966430664,96.86000061035156,98.62999725341797,1241600.0
2008-08-22,98.83999633789062,101.61000061035156,98.55999755859375,102.37999725341797,1501900.0
2008-08-25,102.0,99.05000305175781,98.75,102.0,1023900.0
2008-08-26,99.19000244140625,100.01000213623047,98.12999725341797,100.04000091552734,856200.0
2008-08-27,98.13999938964844,102.05999755859375,98.13999938964844,102.61000061035156,1523300.0
2008-08-28,102.55000305175781,103.94000244140625,102.02999877929688,104.33999633789062,1789400.0
2008-08-29,102.58000183105469,102.47000122070312,102.47000122070312,104.3499984741211,1219800.0
2008-09-02,104.4800033569336,104.3499984741211,102.06999969482422,104.97000122070312,1116600.0
2008-09-03,103.72000122070312,103.79000091552734,102.55999755859375,104.62999725341797,2571300.0
2008-09-04,103.44999694824219,101.0,100.54000091552734,103.5199966430664,1610200.0
2008-09-05,99.83999633789062,101.05000305175781,98.5,101.08999633789062,1718500.0
2008-09-08,104.48999786376953,103.91000366210938,101.33999633789062,105.54000091552734,3404400.0
2008-09-09,103.55999755859375,100.41999816894531,99.79000091552734,104.9800033569336,2259700.0
2008-09-10,101.62999725341797,102.62999725341797,99.73999786376953,103.41999816894531,1928400.0
2008-09-11,101.88999938964844,103.18000030517578,99.5999984741211,103.38999938964844,1937800.0
2008-09-12,101.47000122070312,103.1500015258789,101.0999984741211,103.54000091552734,1094100.0
2008-09-15,96.41999816894531,89.0,89.0,97.86000061035156,4609000.0
2008-09-16,88.93000030517578,94.16000366210938,88.5,94.73999786376953,3686300.0
2008-09-17,92.93000030517578,87.0,85.9800033569336,93.19999694824219,2777600.0
2008-09-18,88.5999984741211,97.0,82.4000015258789,98.88999938964844,4686800.0
2008-09-19,104.0,95.29000091552734,82.0,105.80000305175781,4280800.0
2008-09-22,94.63999938964844,87.25,86.41999816894531,99.13999938964844,2850100.0
2008-09-23,87.5999984741211,89.0,87.41000366210938,92.66999816894531,2529000.0
2008-09-24,88.81999969482422,89.54000091552734,87.06999969482422,89.9800033569336,1740600.0
2008-09-25,89.61000061035156,91.9800033569336,88.66999816894531,92.91000366210938,2407600.0
2008-09-26,89.88999938964844,94.70999908447266,89.5,94.94000244140625,2045300.0
2008-09-29,91.8499984741211,89.26000213623047,87.87000274658203,94.08999633789062,3133900.0
2008-09-30,92.25,93.66000366210938,89.12999725341797,94.62999725341797,2230900.0
2008-10-01,92.0,89.30000305175781,87.83999633789062,92.41000366210938,1553100.0
2008-10-02,86.54000091552734,81.01000213623047,80.55000305175781,87.3499984741211,2635000.0
2008-10-03,82.0,81.19000244140625,79.11000061035156,85.20999908447266,3809800.0
2008-10-06,78.01000213623047,81.33999633789062,74.87999725341797,81.69000244140625,3794800.0
2008-10-07,81.69000244140625,75.94999694824219,74.94999694824219,82.38999938964844,3727000.0
