Date,smsiopen,smsiclose,smsilow,smsihigh,smsivolume
2008-12-10,20.360000610351562,20.440000534057617,19.959999084472656,20.799999237060547,38400.0
2008-12-11,20.15999984741211,19.31999969482422,19.280000686645508,21.0,89200.0
2008-12-12,19.0,21.0,18.559999465942383,21.15999984741211,110600.0
2008-12-15,21.0,20.440000534057617,20.200000762939453,21.040000915527344,59700.0
2008-12-16,20.799999237060547,21.15999984741211,20.1200008392334,21.280000686645508,87100.0
2008-12-17,20.959999084472656,21.639999389648438,20.719999313354492,22.31999969482422,54700.0
2008-12-18,21.639999389648438,22.280000686645508,21.1200008392334,22.399999618530273,53100.0
2008-12-19,22.799999237060547,22.959999084472656,22.079999923706055,23.8799991607666,101000.0
2008-12-22,22.799999237060547,21.959999084472656,20.959999084472656,23.600000381469727,85400.0
2008-12-23,21.959999084472656,21.399999618530273,21.079999923706055,22.520000457763672,22100.0
2008-12-24,21.360000610351562,21.520000457763672,20.8799991607666,22.040000915527344,21400.0
2008-12-26,21.639999389648438,22.15999984741211,21.399999618530273,22.200000762939453,21800.0
2008-12-29,22.0,21.479999542236328,21.399999618530273,22.15999984741211,38600.0
2008-12-30,21.639999389648438,22.0,20.520000457763672,22.0,35600.0
2008-12-31,21.959999084472656,22.239999771118164,21.68000030517578,22.600000381469727,52700.0
2009-01-02,22.280000686645508,22.15999984741211,21.719999313354492,22.8799991607666,37500.0
2009-01-05,22.239999771118164,23.0,21.920000076293945,23.239999771118164,86600.0
2009-01-06,23.0,22.399999618530273,21.920000076293945,23.31999969482422,72700.0
2009-01-07,21.920000076293945,23.959999084472656,21.360000610351562,24.200000762939453,95900.0
2009-01-08,23.84000015258789,24.440000534057617,23.440000534057617,24.68000030517578,48600.0
2009-01-09,24.239999771118164,23.440000534057617,23.399999618530273,24.280000686645508,51500.0
2009-01-12,23.399999618530273,22.84000015258789,22.84000015258789,23.600000381469727,46400.0
2009-01-13,22.8799991607666,22.84000015258789,22.479999542236328,23.68000030517578,32700.0
2009-01-14,22.360000610351562,21.8799991607666,21.760000228881836,22.920000076293945,51100.0
2009-01-15,21.84000015258789,21.639999389648438,20.479999542236328,22.15999984741211,76100.0
2009-01-16,21.760000228881836,22.15999984741211,21.200000762939453,22.280000686645508,35600.0
2009-01-20,21.760000228881836,20.600000381469727,20.600000381469727,22.040000915527344,39100.0
