Date,rokopen,rokclose,roklow,rokhigh,rokvolume
2008-08-25,47.369998931884766,46.869998931884766,46.810001373291016,47.880001068115234,920700.0
2008-08-26,47.310001373291016,46.81999969482422,46.2400016784668,47.310001373291016,852300.0
2008-08-27,46.7599983215332,46.849998474121094,46.43000030517578,47.2400016784668,1066300.0
2008-08-28,47.630001068115234,47.86000061035156,47.11000061035156,48.20000076293945,1112100.0
2008-08-29,47.349998474121094,47.209999084472656,47.18000030517578,48.11000061035156,908800.0
2008-09-02,47.77000045776367,47.13999938964844,46.91999816894531,48.91999816894531,726300.0
2008-09-03,47.5,46.189998626708984,45.900001525878906,47.5,1054300.0
2008-09-04,45.72999954223633,43.790000915527344,43.790000915527344,45.75,1180000.0
2008-09-05,43.22999954223633,43.47999954223633,42.619998931884766,43.849998474121094,1166000.0
2008-09-08,44.439998626708984,44.2599983215332,43.369998931884766,45.119998931884766,1406000.0
2008-09-09,44.369998931884766,41.88999938964844,41.88999938964844,44.52000045776367,1829200.0
2008-09-10,42.0,42.09000015258789,41.83000183105469,42.720001220703125,1768700.0
2008-09-11,41.650001525878906,42.33000183105469,40.779998779296875,42.38999938964844,1647300.0
2008-09-12,41.970001220703125,41.7400016784668,41.22999954223633,42.2400016784668,1743500.0
2008-09-15,40.70000076293945,39.40999984741211,39.31999969482422,40.72999954223633,1410900.0
2008-09-16,38.650001525878906,38.810001373291016,37.58000183105469,38.970001220703125,2855200.0
2008-09-17,38.369998931884766,35.97999954223633,35.97999954223633,38.369998931884766,3130800.0
2008-09-18,35.93000030517578,36.36000061035156,32.83000183105469,37.040000915527344,3784900.0
2008-09-19,37.0099983215332,39.150001525878906,35.59000015258789,40.369998931884766,3665800.0
2008-09-22,38.790000915527344,37.93000030517578,37.810001373291016,39.220001220703125,2165400.0
2008-09-23,37.97999954223633,37.52000045776367,37.130001068115234,38.470001220703125,1771200.0
2008-09-24,37.75,36.689998626708984,36.45000076293945,38.119998931884766,1817300.0
2008-09-25,37.18000030517578,37.68000030517578,36.45000076293945,37.849998474121094,1227200.0
2008-09-26,36.97999954223633,37.290000915527344,36.349998474121094,37.47999954223633,941500.0
2008-09-29,36.709999084472656,34.9900016784668,34.060001373291016,36.709999084472656,2676700.0
2008-09-30,35.34000015258789,37.34000015258789,35.150001525878906,37.400001525878906,1772500.0
2008-10-01,36.959999084472656,36.689998626708984,36.209999084472656,37.209999084472656,1999900.0
2008-10-02,36.58000183105469,33.689998626708984,33.61000061035156,36.58000183105469,2191500.0
2008-10-03,34.349998474121094,32.77000045776367,32.68000030517578,35.189998626708984,1516000.0
2008-10-06,32.0,32.22999954223633,30.25,32.619998931884766,2441000.0
2008-10-07,32.90999984741211,30.06999969482422,30.030000686645508,32.90999984741211,3078900.0
2008-10-08,29.670000076293945,29.25,28.399999618530273,30.530000686645508,4215400.0
2008-10-09,29.760000228881836,27.25,27.25,30.030000686645508,3149600.0
2008-10-10,26.450000762939453,25.709999084472656,23.899999618530273,27.440000534057617,4508700.0
2008-10-13,26.799999237060547,29.950000762939453,26.020000457763672,29.950000762939453,3623600.0
2008-10-14,31.170000076293945,29.510000228881836,28.530000686645508,31.6299991607666,2453000.0
2008-10-15,28.65999984741211,26.360000610351562,26.270000457763672,29.06999969482422,1758300.0
2008-10-16,25.940000534057617,27.280000686645508,24.520000457763672,27.360000610351562,1901200.0
2008-10-17,26.56999969482422,27.5,26.09000015258789,28.90999984741211,1621100.0
2008-10-20,27.860000610351562,28.229999542236328,27.049999237060547,28.579999923706055,1235800.0
2008-10-21,27.790000915527344,27.139999389648438,26.850000381469727,28.170000076293945,1059700.0
2008-10-22,26.3799991607666,25.0,24.1299991607666,27.139999389648438,1475800.0
2008-10-23,24.75,23.719999313354492,22.5,25.469999313354492,2569900.0
2008-10-24,21.959999084472656,22.8700008392334,21.510000228881836,23.299999237060547,1410700.0
2008-10-27,22.190000534057617,22.6299991607666,22.190000534057617,23.719999313354492,1482700.0
2008-10-28,23.43000030517578,25.709999084472656,22.3799991607666,25.709999084472656,1681000.0
