Date,celgopen,celgclose,celglow,celghigh,celgvolume
2008-03-28,30.645000457763672,29.719999313354492,29.565000534057617,30.674999237060547,6569600.0
2008-03-31,30.524999618530273,30.645000457763672,29.81999969482422,30.684999465942383,9741200.0
2008-04-01,31.0049991607666,31.670000076293945,30.649999618530273,31.709999084472656,11916000.0
2008-04-02,31.729999542236328,32.04999923706055,31.389999389648438,32.099998474121094,7909600.0
2008-04-03,32.03499984741211,31.670000076293945,31.354999542236328,32.23500061035156,7985000.0
2008-04-04,32.165000915527344,32.154998779296875,31.649999618530273,32.40999984741211,7262600.0
2008-04-07,32.29999923706055,31.575000762939453,31.34000015258789,32.29999923706055,5700400.0
2008-04-08,31.290000915527344,31.209999084472656,30.940000534057617,31.700000762939453,5703200.0
2008-04-09,31.2450008392334,31.014999389648438,30.704999923706055,31.299999237060547,4130000.0
2008-04-10,31.0,31.94499969482422,30.895000457763672,32.27000045776367,7495400.0
2008-04-11,31.78499984741211,31.329999923706055,31.114999771118164,32.09000015258789,6334000.0
2008-04-14,31.079999923706055,31.549999237060547,31.049999237060547,31.850000381469727,4869400.0
2008-04-15,31.610000610351562,31.594999313354492,31.235000610351562,31.7450008392334,4519400.0
2008-04-16,31.920000076293945,32.38999938964844,31.725000381469727,32.4900016784668,8417200.0
2008-04-17,32.5,32.32500076293945,32.029998779296875,32.54499816894531,4691400.0
2008-04-18,32.724998474121094,32.224998474121094,32.099998474121094,32.724998474121094,8762000.0
2008-04-21,31.875,32.03499984741211,31.65999984741211,32.220001220703125,5338800.0
2008-04-22,31.844999313354492,31.5,31.424999237060547,31.985000610351562,5719800.0
2008-04-23,31.739999771118164,31.780000686645508,31.479999542236328,32.185001373291016,5392200.0
2008-04-24,31.975000381469727,31.84000015258789,31.239999771118164,32.20000076293945,6267000.0
2008-04-25,31.799999237060547,31.55500030517578,31.260000228881836,32.189998626708984,4606000.0
2008-04-28,31.71500015258789,31.975000381469727,31.604999542236328,32.45500183105469,4924200.0
2008-04-29,31.954999923706055,31.5,31.344999313354492,32.064998626708984,5729000.0
2008-04-30,31.639999389648438,31.06999969482422,31.0,31.719999313354492,7022000.0
2008-05-01,31.03499984741211,31.80500030517578,30.934999465942383,31.80500030517578,5797000.0
2008-05-02,32.060001373291016,32.18000030517578,31.895000457763672,32.33000183105469,5424000.0
2008-05-05,32.07500076293945,32.6349983215332,32.07500076293945,32.95000076293945,7823200.0
2008-05-06,32.6349983215332,32.81999969482422,32.470001220703125,32.915000915527344,5738600.0
2008-05-07,32.65999984741211,31.549999237060547,31.25,32.70500183105469,11283400.0
2008-05-08,31.645000457763672,31.235000610351562,30.795000076293945,31.889999389648438,13703000.0
2008-05-09,30.4950008392334,31.2450008392334,30.15999984741211,31.5,11247000.0
2008-05-12,31.25,30.864999771118164,30.704999923706055,31.59000015258789,9506800.0
2008-05-13,30.799999237060547,30.155000686645508,29.71500015258789,31.030000686645508,11572200.0
2008-05-14,30.299999237060547,30.5,30.155000686645508,30.84000015258789,7897600.0
2008-05-15,30.350000381469727,29.645000457763672,29.485000610351562,30.450000762939453,10135200.0
2008-05-16,30.145000457763672,30.545000076293945,29.80500030517578,30.895000457763672,12077200.0
2008-05-19,30.5,29.985000610351562,29.684999465942383,30.69499969482422,7388800.0
2008-05-20,29.75,29.5,29.079999923706055,30.125,10707000.0
2008-05-21,29.610000610351562,28.450000762939453,28.440000534057617,29.735000610351562,12768200.0
2008-05-22,28.584999084472656,29.049999237060547,28.565000534057617,29.280000686645508,10434000.0
2008-05-23,28.829999923706055,29.43000030517578,28.71500015258789,29.655000686645508,10313800.0
2008-05-27,29.450000762939453,29.614999771118164,29.385000228881836,29.844999313354492,7017200.0
2008-05-28,29.84000015258789,29.264999389648438,29.0,29.975000381469727,6194400.0
2008-05-29,29.514999389648438,30.274999618530273,29.454999923706055,30.3799991607666,8940200.0
2008-05-30,30.274999618530273,30.43000030517578,30.049999237060547,30.649999618530273,7258600.0
2008-06-02,30.2450008392334,30.600000381469727,30.100000381469727,30.635000228881836,8671600.0
2008-06-03,30.799999237060547,30.655000686645508,30.405000686645508,31.03499984741211,8678200.0
2008-06-04,30.514999389648438,31.415000915527344,30.514999389648438,31.46500015258789,10849200.0
2008-06-05,31.649999618530273,31.674999237060547,31.299999237060547,31.959999084472656,8324400.0
2008-06-06,31.415000915527344,30.69499969482422,30.565000534057617,31.5,9110600.0
2008-06-09,30.565000534057617,30.735000610351562,30.065000534057617,30.924999237060547,7440200.0
2008-06-10,30.549999237060547,30.44499969482422,30.165000915527344,30.899999618530273,4779200.0
2008-06-11,30.44499969482422,29.704999923706055,29.600000381469727,30.565000534057617,6993800.0
2008-06-12,29.719999313354492,29.3700008392334,29.239999771118164,30.170000076293945,7264600.0
2008-06-13,29.565000534057617,30.135000228881836,29.420000076293945,30.274999618530273,5585400.0
2008-06-16,29.860000610351562,30.844999313354492,29.610000610351562,30.9950008392334,6602400.0
2008-06-17,30.834999084472656,30.274999618530273,30.184999465942383,30.875,5095000.0
2008-06-18,30.290000915527344,30.010000228881836,29.950000762939453,30.395000457763672,5406600.0
2008-06-19,30.084999084472656,30.420000076293945,29.68000030517578,30.5,7582000.0
2008-06-20,30.295000076293945,29.790000915527344,29.315000534057617,30.4950008392334,11636400.0
2008-06-23,29.864999771118164,29.8700008392334,29.545000076293945,30.114999771118164,5864400.0
2008-06-24,29.78499984741211,29.93000030517578,29.475000381469727,30.200000762939453,4652400.0
2008-06-25,29.975000381469727,30.985000610351562,29.665000915527344,31.209999084472656,8124600.0
2008-06-26,30.729999542236328,30.875,30.600000381469727,31.149999618530273,8677400.0
2008-06-27,30.68000030517578,31.665000915527344,30.674999237060547,31.885000228881836,12472600.0
2008-06-30,31.690000534057617,31.934999465942383,31.665000915527344,32.154998779296875,8412400.0
2008-07-01,32.95000076293945,34.630001068115234,32.58000183105469,34.69499969482422,37013800.0
2008-07-02,34.525001525878906,33.935001373291016,33.70000076293945,34.619998931884766,16281800.0
2008-07-03,34.2400016784668,33.685001373291016,33.46500015258789,34.4900016784668,8995000.0
2008-07-07,33.86000061035156,34.595001220703125,33.86000061035156,34.8849983215332,12028200.0
2008-07-08,34.709999084472656,35.90999984741211,34.67499923706055,35.91999816894531,17827200.0
2008-07-09,35.90999984741211,35.26499938964844,35.21500015258789,36.154998779296875,11477200.0
2008-07-10,35.40999984741211,36.314998626708984,35.209999084472656,36.34000015258789,15065800.0
2008-07-11,36.05500030517578,35.83000183105469,35.275001525878906,36.224998474121094,7767800.0
2008-07-14,36.09000015258789,35.51499938964844,35.08000183105469,36.23500061035156,6653600.0
2008-07-15,35.3849983215332,36.439998626708984,35.23500061035156,36.564998626708984,14493800.0
2008-07-16,36.42499923706055,35.994998931884766,35.71500015258789,36.5,9506600.0
2008-07-17,35.80500030517578,35.72999954223633,35.404998779296875,36.345001220703125,8850400.0
2008-07-18,35.439998626708984,35.42499923706055,35.11000061035156,36.0,8290800.0
2008-07-21,35.75,35.755001068115234,35.709999084472656,36.69499969482422,9482800.0
2008-07-22,36.11000061035156,36.125,35.779998779296875,36.38999938964844,8474400.0
2008-07-23,36.20000076293945,35.224998474121094,34.51499938964844,36.20000076293945,15437600.0
2008-07-24,35.7400016784668,36.630001068115234,35.130001068115234,37.25,20916800.0
2008-07-25,36.78499984741211,37.27000045776367,36.78499984741211,37.404998779296875,12233200.0
2008-07-28,36.08000183105469,36.755001068115234,35.95000076293945,37.345001220703125,12504000.0
2008-07-29,36.025001525878906,36.875,36.025001525878906,37.349998474121094,10699200.0
2008-07-30,37.15999984741211,37.060001373291016,36.29999923706055,37.314998626708984,8132200.0
2008-07-31,37.29499816894531,37.744998931884766,37.130001068115234,38.400001525878906,10803400.0
2008-08-01,37.94499969482422,36.959999084472656,36.709999084472656,37.994998931884766,8165200.0
2008-08-04,36.970001220703125,36.560001373291016,36.040000915527344,37.415000915527344,7397600.0
2008-08-05,37.0,38.03499984741211,36.76499938964844,38.05500030517578,10944600.0
2008-08-06,38.0,38.279998779296875,37.959999084472656,38.689998626708984,9399400.0
2008-08-07,38.33000183105469,36.900001525878906,36.8650016784668,38.34000015258789,10180600.0
2008-08-08,37.064998626708984,37.57500076293945,37.02000045776367,37.7599983215332,7207800.0
2008-08-11,37.79999923706055,37.959999084472656,37.369998931884766,38.0,5160800.0
2008-08-12,37.970001220703125,37.79499816894531,37.30500030517578,38.10499954223633,6334600.0
2008-08-13,37.30500030517578,37.845001220703125,37.22999954223633,38.095001220703125,5185400.0
2008-08-14,37.89500045776367,38.505001068115234,37.525001525878906,38.625,5871000.0
2008-08-15,38.68000030517578,37.93000030517578,37.77000045776367,38.69499969482422,7153800.0
2008-08-18,38.189998626708984,37.63999938964844,37.38999938964844,38.43000030517578,7169800.0
2008-08-19,36.98500061035156,36.45500183105469,36.2400016784668,37.42499923706055,8348400.0
2008-08-20,36.54999923706055,36.16999816894531,35.654998779296875,36.915000915527344,7300400.0
2008-08-21,36.05500030517578,35.95500183105469,35.375,36.1349983215332,5836200.0
2008-08-22,36.38999938964844,36.52000045776367,36.2599983215332,36.79999923706055,5420600.0
2008-08-25,36.3650016784668,35.724998474121094,35.5,36.720001220703125,5968400.0
2008-08-26,35.59000015258789,35.81999969482422,35.45500183105469,36.084999084472656,3994800.0
2008-08-27,35.875,35.42499923706055,35.029998779296875,35.875,5800200.0
2008-08-28,35.39500045776367,34.994998931884766,34.415000915527344,35.41999816894531,10561800.0
2008-08-29,34.869998931884766,34.650001525878906,34.540000915527344,35.2599983215332,5106600.0
2008-09-02,34.92499923706055,34.220001220703125,34.1150016784668,35.35499954223633,8284400.0
2008-09-03,34.150001525878906,34.80500030517578,34.07500076293945,34.880001068115234,7085400.0
2008-09-04,34.560001373291016,33.744998931884766,33.744998931884766,34.75,6303200.0
2008-09-05,33.5,33.10499954223633,31.5,33.89500045776367,19447000.0
2008-09-08,33.584999084472656,32.88999938964844,32.7599983215332,33.744998931884766,10770000.0
2008-09-09,33.29999923706055,33.459999084472656,32.8849983215332,33.94499969482422,9134800.0
2008-09-10,33.60499954223633,34.025001525878906,33.459999084472656,34.415000915527344,8724600.0
2008-09-11,33.724998474121094,35.334999084472656,33.724998474121094,35.35499954223633,9793200.0
2008-09-12,35.165000915527344,35.57500076293945,35.0,35.619998931884766,8719200.0
2008-09-15,35.095001220703125,34.65999984741211,34.6349983215332,35.57500076293945,10540200.0
2008-09-16,34.46500015258789,35.150001525878906,34.0,35.540000915527344,11215000.0
2008-09-17,34.9900016784668,32.3849983215332,32.375,35.064998626708984,14115400.0
2008-09-18,32.77000045776367,32.13999938964844,30.200000762939453,32.974998474121094,22423000.0
2008-09-19,33.875,33.974998474121094,32.13999938964844,34.040000915527344,27216400.0
2008-09-22,33.92499923706055,32.005001068115234,32.0,34.244998931884766,7797000.0
2008-09-23,32.10499954223633,31.6200008392334,31.614999771118164,32.744998931884766,8196800.0
2008-09-24,31.790000915527344,32.11000061035156,31.440000534057617,32.55500030517578,8161800.0
2008-09-25,32.334999084472656,32.525001525878906,32.21500015258789,33.0099983215332,7664200.0
2008-09-26,32.02000045776367,33.1349983215332,31.75,33.244998931884766,6519000.0
2008-09-29,32.564998626708984,28.0,28.0,33.20000076293945,10664600.0
2008-09-30,31.260000228881836,31.639999389648438,31.0,31.924999237060547,14564600.0
2008-10-01,31.739999771118164,31.655000686645508,30.96500015258789,31.75,6571600.0
2008-10-02,31.270000457763672,30.155000686645508,29.610000610351562,31.895000457763672,8905000.0
2008-10-03,30.309999465942383,30.229999542236328,30.05500030517578,31.545000076293945,10318800.0
2008-10-06,29.954999923706055,27.96500015258789,27.049999237060547,30.584999084472656,17165800.0
2008-10-07,28.290000915527344,27.940000534057617,27.395000457763672,28.84000015258789,13260800.0
2008-10-08,27.344999313354492,28.975000381469727,27.165000915527344,29.9950008392334,15005200.0
2008-10-09,29.645000457763672,28.274999618530273,27.80500030517578,30.020000457763672,13822600.0
2008-10-10,27.040000915527344,27.260000228881836,24.735000610351562,29.864999771118164,25254600.0
2008-10-13,28.329999923706055,30.729999542236328,28.03499984741211,30.969999313354492,13209400.0
2008-10-14,31.094999313354492,28.899999618530273,28.889999389648438,31.5,16458800.0
2008-10-15,28.670000076293945,26.354999542236328,26.25,28.834999084472656,14216200.0
2008-10-16,26.729999542236328,28.270000457763672,25.0,28.309999465942383,15868000.0
2008-10-17,27.295000076293945,27.59000015258789,27.184999465942383,29.954999923706055,13580400.0
2008-10-20,28.229999542236328,28.415000915527344,26.559999465942383,28.5,11208000.0
2008-10-21,27.649999618530273,27.25,27.110000610351562,28.959999084472656,10528200.0
2008-10-22,26.75,26.645000457763672,26.0,27.0,12479000.0
2008-10-23,26.399999618530273,29.024999618530273,26.125,29.145000457763672,22538600.0
2008-10-24,26.885000228881836,28.735000610351562,26.829999923706055,29.2549991607666,12912400.0
2008-10-27,27.809999465942383,27.475000381469727,27.44499969482422,29.600000381469727,10114000.0
2008-10-28,28.030000686645508,30.524999618530273,27.510000228881836,30.584999084472656,14745400.0
2008-10-29,30.604999542236328,31.110000610351562,29.975000381469727,32.029998779296875,13816200.0
2008-10-30,31.774999618530273,31.9950008392334,31.1200008392334,32.35499954223633,11230600.0
2008-10-31,31.985000610351562,32.130001068115234,31.149999618530273,32.314998626708984,10454800.0
2008-11-03,32.185001373291016,32.6150016784668,31.825000762939453,32.67499923706055,8864600.0
2008-11-04,32.625,32.165000915527344,31.594999313354492,33.25,10138200.0
2008-11-05,31.885000228881836,31.59000015258789,31.584999084472656,32.34000015258789,8204200.0
2008-11-06,31.100000381469727,30.55500030517578,29.84000015258789,31.649999618530273,10106400.0
2008-11-07,30.864999771118164,30.155000686645508,29.5,31.545000076293945,10332800.0
2008-11-10,31.014999389648438,30.174999237060547,29.690000534057617,31.25,7796800.0
2008-11-11,29.774999618530273,28.739999771118164,28.6299991607666,30.075000762939453,10447600.0
2008-11-12,28.524999618530273,27.985000610351562,27.94499969482422,29.125,8900800.0
2008-11-13,28.43000030517578,30.434999465942383,27.59000015258789,30.44499969482422,12378800.0
2008-11-14,30.270000457763672,29.43000030517578,29.260000228881836,30.885000228881836,8480000.0
2008-11-17,28.850000381469727,29.280000686645508,28.40999984741211,30.209999084472656,9676400.0
2008-11-18,29.514999389648438,28.78499984741211,27.90999984741211,29.674999237060547,12046600.0
2008-11-19,28.829999923706055,27.8799991607666,27.875,29.170000076293945,9522000.0
2008-11-20,27.514999389648438,25.520000457763672,25.059999465942383,27.975000381469727,16394200.0
2008-11-21,25.729999542236328,23.75,22.719999313354492,25.864999771118164,25868400.0
2008-11-24,24.440000534057617,25.149999618530273,23.850000381469727,25.375,13019200.0
2008-11-25,25.454999923706055,25.3700008392334,24.399999618530273,25.915000915527344,13063000.0
2008-11-26,24.979999542236328,26.489999771118164,24.899999618530273,26.489999771118164,7277000.0
2008-11-28,26.299999237060547,26.049999237060547,25.795000076293945,26.979999542236328,4108800.0
2008-12-01,25.2549991607666,23.90999984741211,23.905000686645508,25.4950008392334,11652800.0
2008-12-02,24.3700008392334,25.420000076293945,23.93000030517578,25.5,10059600.0
2008-12-03,24.829999923706055,26.299999237060547,24.635000228881836,26.354999542236328,8415000.0
2008-12-04,26.420000076293945,26.389999389648438,26.03499984741211,27.454999923706055,12863800.0
2008-12-05,26.315000534057617,26.989999771118164,24.934999465942383,27.0,13874600.0
2008-12-08,27.459999084472656,26.34000015258789,25.915000915527344,27.5,12213800.0
2008-12-09,26.020000457763672,25.18000030517578,24.399999618530273,26.31999969482422,17763600.0
2008-12-10,25.3700008392334,24.665000915527344,24.399999618530273,25.75,10986200.0
2008-12-11,24.665000915527344,23.625,23.329999923706055,24.825000762939453,14889400.0
2008-12-12,23.075000762939453,24.790000915527344,22.885000228881836,25.065000534057617,15282800.0
2008-12-15,24.969999313354492,23.915000915527344,23.815000534057617,24.969999313354492,8401200.0
2008-12-16,24.139999389648438,26.364999771118164,24.059999465942383,26.375,16376800.0
2008-12-17,26.024999618530273,26.520000457763672,25.985000610351562,27.0,9466000.0
2008-12-18,26.69499969482422,27.045000076293945,26.575000762939453,27.325000762939453,10395800.0
2008-12-19,27.135000228881836,27.334999084472656,27.045000076293945,27.899999618530273,15194000.0
2008-12-22,27.235000610351562,26.385000228881836,25.670000076293945,27.350000381469727,7719800.0
2008-12-23,26.639999389648438,26.739999771118164,26.375,26.975000381469727,6905200.0
2008-12-24,26.719999313354492,26.860000610351562,26.719999313354492,27.1200008392334,2660200.0
2008-12-26,27.010000228881836,27.0049991607666,26.709999084472656,27.174999237060547,2505200.0
2008-12-29,26.799999237060547,26.239999771118164,25.975000381469727,26.954999923706055,5065200.0
2008-12-30,26.5049991607666,27.309999465942383,26.0,27.354999542236328,5677800.0
2008-12-31,27.31999969482422,27.639999389648438,27.0,27.954999923706055,7374000.0
2009-01-02,27.469999313354492,28.2450008392334,26.81999969482422,28.299999237060547,6726600.0
2009-01-05,28.235000610351562,27.18000030517578,27.010000228881836,28.2450008392334,9552800.0
2009-01-06,27.024999618530273,25.235000610351562,25.09000015258789,27.125,22143400.0
2009-01-07,25.049999237060547,25.75,25.0049991607666,25.934999465942383,13058800.0
2009-01-08,24.934999465942383,25.55500030517578,24.2549991607666,25.55500030517578,13365400.0
2009-01-09,25.53499984741211,25.135000228881836,24.549999237060547,25.815000534057617,12815200.0
2009-01-12,25.145000457763672,24.834999084472656,24.19499969482422,25.69499969482422,19985200.0
2009-01-13,24.604999542236328,25.18000030517578,24.604999542236328,25.84000015258789,11317400.0
2009-01-14,25.05500030517578,24.309999465942383,24.184999465942383,25.19499969482422,10828800.0
2009-01-15,24.280000686645508,24.959999084472656,23.954999923706055,25.100000381469727,10573800.0
2009-01-16,25.350000381469727,25.125,24.575000762939453,25.354999542236328,11706200.0
2009-01-20,24.90999984741211,24.165000915527344,24.165000915527344,25.375,10789200.0
2009-01-21,24.40999984741211,24.899999618530273,23.790000915527344,24.950000762939453,10048800.0
2009-01-22,24.299999237060547,24.594999313354492,24.084999084472656,25.065000534057617,9152200.0
2009-01-23,24.25,24.774999618530273,24.03499984741211,25.06999969482422,8512800.0
2009-01-26,24.799999237060547,25.170000076293945,24.69499969482422,25.59000015258789,6776600.0
2009-01-27,25.5,25.625,25.0049991607666,25.825000762939453,7429200.0
2009-01-28,25.809999465942383,26.100000381469727,25.3799991607666,26.25,8772200.0
2009-01-29,25.795000076293945,26.065000534057617,25.729999542236328,26.684999465942383,7707400.0
2009-01-30,26.450000762939453,26.475000381469727,25.844999313354492,26.975000381469727,11408600.0
2009-02-02,26.420000076293945,26.735000610351562,26.229999542236328,26.940000534057617,7712200.0
2009-02-03,26.59000015258789,26.579999923706055,26.139999389648438,26.795000076293945,10194800.0
2009-02-04,26.59000015258789,26.7549991607666,26.25,27.125,9413200.0
2009-02-05,26.479999542236328,27.540000915527344,26.25,27.600000381469727,10491800.0
2009-02-06,27.594999313354492,27.674999237060547,27.229999542236328,28.024999618530273,11674600.0
2009-02-09,27.530000686645508,27.145000457763672,26.885000228881836,27.674999237060547,7075600.0
2009-02-10,27.0,26.239999771118164,26.09000015258789,27.420000076293945,10142000.0
2009-02-11,26.43000030517578,26.239999771118164,25.815000534057617,26.674999237060547,7239400.0
2009-02-12,26.059999465942383,26.649999618530273,25.760000228881836,26.649999618530273,8443000.0
2009-02-13,26.43000030517578,26.155000686645508,26.024999618530273,26.75,4968200.0
2009-02-17,25.7450008392334,25.934999465942383,25.059999465942383,26.334999084472656,10437200.0
2009-02-18,26.190000534057617,26.469999313354492,25.899999618530273,26.6200008392334,9097800.0
2009-02-19,26.719999313354492,26.739999771118164,26.545000076293945,27.1200008392334,8459000.0
2009-02-20,26.670000076293945,26.9950008392334,26.479999542236328,27.25,13463400.0
2009-02-23,27.1299991607666,26.375,26.219999313354492,27.30500030517578,10500800.0
2009-02-24,26.399999618530273,26.395000457763672,25.684999465942383,27.0,14245200.0
2009-02-25,26.424999237060547,25.68000030517578,25.434999465942383,26.424999237060547,12104600.0
2009-02-26,25.635000228881836,24.3700008392334,24.364999771118164,25.905000686645508,13857800.0
2009-02-27,23.295000076293945,22.364999771118164,22.165000915527344,23.809999465942383,25373000.0
2009-03-02,21.860000610351562,21.075000762939453,20.670000076293945,22.19499969482422,20874800.0
2009-03-03,21.360000610351562,21.15999984741211,21.010000228881836,21.760000228881836,16029400.0
2009-03-04,21.40999984741211,21.219999313354492,20.899999618530273,21.7549991607666,13332600.0
2009-03-05,20.899999618530273,19.975000381469727,19.799999237060547,20.90999984741211,18434000.0
2009-03-06,20.020000457763672,20.579999923706055,19.65999984741211,20.645000457763672,16199200.0
2009-03-09,20.03499984741211,19.979999542236328,19.834999084472656,21.030000686645508,11854800.0
2009-03-10,20.395000457763672,21.155000686645508,20.200000762939453,21.420000076293945,17210600.0
2009-03-11,21.155000686645508,21.114999771118164,20.979999542236328,22.18000030517578,14568600.0
2009-03-12,21.03499984741211,23.579999923706055,21.010000228881836,23.84000015258789,21833200.0
2009-03-13,23.854999542236328,24.100000381469727,23.309999465942383,24.280000686645508,13861800.0
2009-03-16,24.1299991607666,23.204999923706055,23.204999923706055,24.309999465942383,9825800.0
2009-03-17,23.264999389648438,24.209999084472656,23.165000915527344,24.274999618530273,8449800.0
2009-03-18,23.889999389648438,23.584999084472656,23.325000762939453,24.200000762939453,12105000.0
2009-03-19,23.760000228881836,22.850000381469727,22.690000534057617,23.760000228881836,10111800.0
2009-03-20,23.0,22.760000228881836,22.625,23.44499969482422,12287600.0
2009-03-23,23.1200008392334,24.020000457763672,22.655000686645508,24.09000015258789,11803200.0
2009-03-24,23.594999313354492,23.1200008392334,23.094999313354492,23.905000686645508,8073800.0
2009-03-25,23.559999465942383,22.96500015258789,22.145000457763672,23.729999542236328,12636200.0
2009-03-26,23.075000762939453,23.225000381469727,22.459999084472656,23.360000610351562,14273000.0
2009-03-27,22.815000534057617,23.020000457763672,22.625,23.43000030517578,9747600.0
2009-03-30,22.78499984741211,22.674999237060547,22.225000381469727,22.915000915527344,8931600.0
2009-03-31,22.8700008392334,22.200000762939453,22.06999969482422,22.905000686645508,10576200.0
2009-04-01,19.360000610351562,19.235000610351562,18.450000762939453,19.625,79964600.0
2009-04-02,19.545000076293945,20.385000228881836,19.540000915527344,20.4950008392334,28862800.0
2009-04-03,20.559999465942383,21.075000762939453,20.450000762939453,21.125,21720800.0
2009-04-06,20.645000457763672,21.155000686645508,20.645000457763672,21.21500015258789,14684600.0
2009-04-07,21.0,20.239999771118164,20.18000030517578,21.045000076293945,15999400.0
