Date,winaopen,winaclose,winalow,winahigh,winavolume
2008-05-27,17.760000228881836,18.079999923706055,17.5,18.100000381469727,1900.0
2008-05-28,18.0,18.0,17.989999771118164,18.0,1500.0
2008-05-29,17.780000686645508,17.649999618530273,17.5,17.780000686645508,4800.0
2008-05-30,17.299999237060547,17.25,17.25,17.299999237060547,800.0
2008-06-02,17.399999618530273,17.520000457763672,17.260000228881836,17.59000015258789,2200.0
2008-06-03,18.149999618530273,17.959999084472656,17.950000762939453,18.149999618530273,600.0
2008-06-04,17.959999084472656,17.989999771118164,17.940000534057617,17.989999771118164,900.0
2008-06-05,18.0,18.0,18.0,18.0,800.0
2008-06-06,17.290000915527344,17.290000915527344,17.290000915527344,17.290000915527344,800.0
2008-06-09,17.290000915527344,17.290000915527344,17.290000915527344,17.290000915527344,0.0
2008-06-10,18.440000534057617,18.0,17.799999237060547,18.950000762939453,3600.0
2008-06-11,18.0,17.989999771118164,17.989999771118164,18.0,700.0
2008-06-12,18.0,17.459999084472656,17.40999984741211,18.40999984741211,8000.0
2008-06-13,17.989999771118164,17.719999313354492,17.549999237060547,17.989999771118164,1500.0
2008-06-16,17.969999313354492,18.030000686645508,17.84000015258789,18.549999237060547,7500.0
2008-06-17,17.440000534057617,17.420000076293945,17.40999984741211,17.440000534057617,500.0
2008-06-18,17.25,17.670000076293945,17.25,17.670000076293945,2100.0
2008-06-19,17.989999771118164,18.700000762939453,17.989999771118164,19.139999389648438,2600.0
2008-06-20,18.700000762939453,18.700000762939453,18.700000762939453,18.700000762939453,0.0
2008-06-23,18.700000762939453,18.700000762939453,18.700000762939453,18.700000762939453,0.0
2008-06-24,18.700000762939453,18.700000762939453,18.700000762939453,18.700000762939453,0.0
2008-06-25,18.0,18.600000381469727,18.0,18.600000381469727,900.0
2008-06-26,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,0.0
2008-06-27,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,0.0
2008-06-30,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,0.0
2008-07-01,17.260000228881836,17.239999771118164,17.239999771118164,17.260000228881836,6100.0
2008-07-02,17.0,16.799999237060547,16.790000915527344,18.0,18500.0
2008-07-03,16.799999237060547,16.799999237060547,16.799999237060547,16.799999237060547,0.0
2008-07-07,16.799999237060547,16.799999237060547,16.799999237060547,16.799999237060547,0.0
2008-07-08,16.5,16.5,16.5,16.5,200.0
2008-07-09,16.5,16.5,16.5,16.5,0.0
2008-07-10,16.5,15.5,15.0,16.5,3200.0
2008-07-11,15.5,15.5,15.5,15.5,2000.0
2008-07-14,15.0,15.0,15.0,15.0,300.0
2008-07-15,15.0,14.600000381469727,14.359999656677246,15.15999984741211,4500.0
2008-07-16,14.600000381469727,14.600000381469727,14.600000381469727,14.600000381469727,1000.0
2008-07-17,14.390000343322754,14.899999618530273,14.0,15.0,5900.0
2008-07-18,16.459999084472656,17.200000762939453,13.600000381469727,17.200000762939453,3800.0
2008-07-21,16.110000610351562,16.110000610351562,16.110000610351562,16.110000610351562,100.0
2008-07-22,15.9399995803833,15.90999984741211,15.90999984741211,15.9399995803833,200.0
2008-07-23,15.899999618530273,15.899999618530273,15.899999618530273,15.899999618530273,100.0
2008-07-24,16.40999984741211,16.25,16.239999771118164,16.450000762939453,2800.0
2008-07-25,16.25,16.25,16.25,16.25,0.0
2008-07-28,15.949999809265137,15.90999984741211,15.90999984741211,15.960000038146973,500.0
2008-07-29,17.190000534057617,17.190000534057617,17.190000534057617,17.190000534057617,100.0
2008-07-30,16.479999542236328,16.809999465942383,16.479999542236328,16.809999465942383,300.0
2008-07-31,16.809999465942383,16.809999465942383,16.809999465942383,16.809999465942383,0.0
2008-08-01,16.809999465942383,16.809999465942383,16.809999465942383,16.809999465942383,0.0
2008-08-04,17.670000076293945,17.350000381469727,17.350000381469727,17.979999542236328,1800.0
2008-08-05,17.350000381469727,17.350000381469727,17.350000381469727,17.350000381469727,0.0
2008-08-06,16.510000228881836,16.520000457763672,16.510000228881836,16.520000457763672,600.0
2008-08-07,16.520000457763672,16.520000457763672,16.520000457763672,16.520000457763672,0.0
2008-08-08,16.520000457763672,16.520000457763672,16.520000457763672,16.520000457763672,0.0
2008-08-11,16.520000457763672,16.520000457763672,16.520000457763672,16.520000457763672,0.0
2008-08-12,16.520000457763672,16.520000457763672,16.520000457763672,16.520000457763672,0.0
2008-08-13,16.520000457763672,16.520000457763672,16.520000457763672,16.520000457763672,0.0
2008-08-14,16.520000457763672,16.520000457763672,16.520000457763672,16.520000457763672,0.0
2008-08-15,16.520000457763672,16.520000457763672,16.520000457763672,16.520000457763672,0.0
2008-08-18,17.0,17.0,17.0,17.0,100.0
2008-08-19,16.520000457763672,16.739999771118164,16.299999237060547,16.739999771118164,400.0
2008-08-20,17.989999771118164,17.920000076293945,17.920000076293945,17.989999771118164,1800.0
2008-08-21,17.920000076293945,17.920000076293945,17.920000076293945,17.920000076293945,0.0
2008-08-22,18.0,19.489999771118164,18.0,19.489999771118164,500.0
2008-08-25,18.899999618530273,18.489999771118164,18.260000228881836,18.899999618530273,1000.0
2008-08-26,18.489999771118164,18.489999771118164,18.489999771118164,18.489999771118164,0.0
2008-08-27,18.260000228881836,18.5,18.260000228881836,18.5,1100.0
2008-08-28,18.5,18.5,18.5,18.5,0.0
2008-08-29,18.5,18.5,18.5,18.5,0.0
2008-09-02,18.260000228881836,18.399999618530273,18.260000228881836,18.399999618530273,5300.0
2008-09-03,18.399999618530273,18.399999618530273,18.399999618530273,18.399999618530273,0.0
2008-09-04,18.399999618530273,18.399999618530273,18.399999618530273,18.399999618530273,500.0
2008-09-05,18.399999618530273,18.399999618530273,18.399999618530273,18.399999618530273,0.0
2008-09-08,18.399999618530273,18.399999618530273,18.399999618530273,18.399999618530273,0.0
2008-09-09,18.399999618530273,18.399999618530273,18.399999618530273,18.399999618530273,0.0
2008-09-10,18.260000228881836,18.170000076293945,18.170000076293945,18.260000228881836,1300.0
2008-09-11,18.170000076293945,18.170000076293945,18.170000076293945,18.170000076293945,0.0
2008-09-12,18.170000076293945,18.170000076293945,18.170000076293945,18.170000076293945,0.0
2008-09-15,18.450000762939453,18.469999313354492,18.450000762939453,18.5,600.0
2008-09-16,18.200000762939453,18.5,18.170000076293945,18.5,1900.0
2008-09-17,18.170000076293945,18.0,17.489999771118164,18.200000762939453,2300.0
2008-09-18,18.0,17.969999313354492,17.969999313354492,18.0,2000.0
2008-09-19,18.5,17.450000762939453,17.450000762939453,18.5,5300.0
2008-09-22,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,0.0
2008-09-23,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,0.0
2008-09-24,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,0.0
2008-09-25,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,5100.0
2008-09-26,17.350000381469727,17.350000381469727,16.549999237060547,17.350000381469727,10100.0
2008-09-29,17.200000762939453,17.200000762939453,17.200000762939453,17.200000762939453,1600.0
2008-09-30,16.65999984741211,16.649999618530273,16.649999618530273,16.65999984741211,300.0
2008-10-01,16.270000457763672,17.5,16.270000457763672,17.5,2900.0
2008-10-02,17.5,17.5,17.5,17.5,0.0
2008-10-03,18.209999084472656,17.600000381469727,17.600000381469727,18.489999771118164,900.0
2008-10-06,17.0,17.0,17.0,17.0,700.0
2008-10-07,16.06999969482422,16.75,16.0,16.989999771118164,3500.0
2008-10-08,17.389999389648438,17.389999389648438,17.389999389648438,17.389999389648438,100.0
2008-10-09,16.899999618530273,16.5,16.5,16.899999618530273,4200.0
2008-10-10,16.1200008392334,15.399999618530273,15.399999618530273,16.1200008392334,66100.0
2008-10-13,15.75,15.75,15.75,15.75,2000.0
2008-10-14,15.600000381469727,14.75,12.479999542236328,15.600000381469727,5100.0
2008-10-15,14.619999885559082,14.25,13.9399995803833,15.100000381469727,34900.0
2008-10-16,14.699999809265137,14.25,14.0,14.699999809265137,8900.0
2008-10-17,14.25,14.100000381469727,14.100000381469727,14.25,10500.0
2008-10-20,14.220000267028809,14.149999618530273,14.149999618530273,14.25,3300.0
2008-10-21,14.0,13.960000038146973,13.960000038146973,14.0600004196167,4600.0
2008-10-22,14.0,14.199999809265137,14.0,14.25,2800.0
2008-10-23,14.25,14.199999809265137,14.199999809265137,14.25,400.0
2008-10-24,13.609999656677246,13.600000381469727,13.600000381469727,13.609999656677246,1000.0
2008-10-27,13.600000381469727,13.600000381469727,13.600000381469727,13.600000381469727,0.0
2008-10-28,13.399999618530273,14.25,13.399999618530273,14.25,24400.0
2008-10-29,14.25,14.899999618530273,14.25,14.899999618530273,2300.0
2008-10-30,13.739999771118164,14.850000381469727,13.710000038146973,14.850000381469727,4800.0
2008-10-31,15.029999732971191,15.029999732971191,14.699999809265137,15.029999732971191,500.0
2008-11-03,15.039999961853027,15.84000015258789,15.0,15.84000015258789,3400.0
2008-11-04,16.0,15.039999961853027,15.0,16.5,10000.0
2008-11-05,15.0,16.25,15.0,16.25,500.0
2008-11-06,16.25,16.25,16.25,16.25,0.0
2008-11-07,15.010000228881836,15.010000228881836,15.010000228881836,15.010000228881836,700.0
2008-11-10,15.010000228881836,15.010000228881836,15.010000228881836,15.010000228881836,0.0
2008-11-11,15.0,15.0,15.0,15.0,600.0
2008-11-12,15.0,14.899999618530273,14.699999809265137,15.0,17900.0
2008-11-13,14.010000228881836,14.960000038146973,14.010000228881836,14.979999542236328,900.0
2008-11-14,14.960000038146973,14.960000038146973,14.960000038146973,14.960000038146973,0.0
2008-11-17,14.050000190734863,14.949999809265137,14.050000190734863,14.949999809265137,3300.0
2008-11-18,15.0,15.65999984741211,14.579999923706055,15.65999984741211,2900.0
2008-11-19,14.979999542236328,14.239999771118164,14.239999771118164,14.979999542236328,1400.0
2008-11-20,14.489999771118164,14.229999542236328,14.229999542236328,14.489999771118164,1900.0
2008-11-21,14.0,13.75,13.0,14.0,8300.0
2008-11-24,13.0,12.489999771118164,12.489999771118164,13.0,900.0
2008-11-25,12.720000267028809,13.0,12.720000267028809,13.029999732971191,5400.0
2008-11-26,13.289999961853027,13.289999961853027,13.199999809265137,13.289999961853027,1500.0
2008-11-28,12.510000228881836,13.289999961853027,12.5,13.289999961853027,800.0
2008-12-01,12.210000038146973,12.210000038146973,12.210000038146973,12.210000038146973,500.0
2008-12-02,12.210000038146973,12.210000038146973,12.210000038146973,12.210000038146973,0.0
2008-12-03,12.550000190734863,13.100000381469727,12.550000190734863,13.100000381469727,1800.0
2008-12-04,13.260000228881836,12.600000381469727,12.199999809265137,13.289999961853027,10300.0
2008-12-05,12.600000381469727,12.600000381469727,12.600000381469727,12.600000381469727,0.0
2008-12-08,11.890000343322754,12.949999809265137,10.279999732971191,12.949999809265137,3300.0
2008-12-09,11.140000343322754,11.380000114440918,10.970000267028809,13.75,9600.0
2008-12-10,10.949999809265137,11.989999771118164,10.949999809265137,11.989999771118164,1200.0
2008-12-11,11.489999771118164,12.75,11.489999771118164,12.949999809265137,3000.0
2008-12-12,12.75,12.75,12.75,12.75,0.0
2008-12-15,12.75,12.75,12.75,12.75,0.0
2008-12-16,12.520000457763672,12.550000190734863,12.520000457763672,12.859999656677246,300.0
2008-12-17,12.75,12.25,12.25,12.75,2800.0
2008-12-18,12.25,12.25,12.25,12.25,0.0
2008-12-19,12.25,11.279999732971191,11.279999732971191,12.25,1400.0
2008-12-22,11.279999732971191,11.279999732971191,11.279999732971191,11.279999732971191,0.0
2008-12-23,11.25,11.199999809265137,11.199999809265137,11.25,1300.0
2008-12-24,11.199999809265137,11.199999809265137,11.199999809265137,11.199999809265137,0.0
2008-12-26,11.470000267028809,11.5,11.470000267028809,11.5,1300.0
2008-12-29,11.5,11.600000381469727,10.569999694824219,11.600000381469727,2200.0
2008-12-30,11.600000381469727,11.600000381469727,11.199999809265137,11.600000381469727,2200.0
2008-12-31,11.510000228881836,11.5,11.5,12.220000267028809,5500.0
2009-01-02,11.390000343322754,11.5,11.390000343322754,11.680000305175781,2700.0
2009-01-05,11.960000038146973,11.25,11.25,11.960000038146973,600.0
2009-01-06,11.9399995803833,12.5,11.9399995803833,13.989999771118164,123800.0
2009-01-07,12.5,12.5,12.5,12.5,0.0
2009-01-08,12.020000457763672,12.0,11.619999885559082,12.020000457763672,31700.0
2009-01-09,11.539999961853027,11.899999618530273,11.539999961853027,11.899999618530273,800.0
2009-01-12,11.760000228881836,11.130000114440918,11.130000114440918,11.760000228881836,1000.0
2009-01-13,10.670000076293945,10.670000076293945,10.670000076293945,10.670000076293945,200.0
2009-01-14,10.699999809265137,11.239999771118164,10.699999809265137,11.300000190734863,3200.0
2009-01-15,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164,0.0
2009-01-16,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164,0.0
2009-01-20,11.239999771118164,11.239999771118164,11.239999771118164,11.239999771118164,0.0
2009-01-21,11.5,11.5,11.5,11.5,1400.0
2009-01-22,10.720000267028809,10.539999961853027,10.510000228881836,10.720000267028809,1900.0
2009-01-23,10.729999542236328,10.720000267028809,10.720000267028809,10.729999542236328,500.0
2009-01-26,10.720000267028809,10.720000267028809,10.720000267028809,10.720000267028809,0.0
2009-01-27,10.720000267028809,10.720000267028809,10.720000267028809,10.720000267028809,0.0
2009-01-28,10.520000457763672,9.899999618530273,9.899999618530273,10.520000457763672,7100.0
2009-01-29,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,0.0
2009-01-30,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,0.0
2009-02-02,10.600000381469727,10.109999656677246,10.0,10.600000381469727,1800.0
2009-02-03,10.5,10.329999923706055,10.329999923706055,10.890000343322754,3600.0
2009-02-04,9.949999809265137,9.949999809265137,9.949999809265137,9.949999809265137,100.0
2009-02-05,9.859999656677246,9.899999618530273,9.859999656677246,10.0,3100.0
2009-02-06,9.949999809265137,9.949999809265137,9.949999809265137,9.970000267028809,2600.0
2009-02-09,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,300.0
2009-02-10,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0.0
2009-02-11,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0.0
2009-02-12,9.899999618530273,10.399999618530273,9.899999618530273,10.529999732971191,3900.0
2009-02-13,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,0.0
2009-02-17,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,0.0
2009-02-18,10.399999618530273,10.399999618530273,10.399999618530273,10.399999618530273,0.0
2009-02-19,9.949999809265137,10.170000076293945,9.829999923706055,10.170000076293945,1500.0
2009-02-20,10.170000076293945,10.170000076293945,10.170000076293945,10.170000076293945,0.0
2009-02-23,10.170000076293945,10.170000076293945,10.170000076293945,10.170000076293945,0.0
2009-02-24,9.180000305175781,8.899999618530273,8.199999809265137,9.180000305175781,3900.0
2009-02-25,9.029999732971191,10.010000228881836,9.029999732971191,10.600000381469727,4200.0
2009-02-26,9.59000015258789,10.729999542236328,9.59000015258789,10.739999771118164,1000.0
2009-02-27,10.279999732971191,10.25,10.25,10.279999732971191,2600.0
2009-03-02,10.25,10.0,9.989999771118164,11.010000228881836,38600.0
2009-03-03,10.0,9.489999771118164,8.640000343322754,10.0,4900.0
2009-03-04,9.550000190734863,9.5,9.5,9.550000190734863,500.0
2009-03-05,9.260000228881836,9.020000457763672,8.380000114440918,9.260000228881836,1400.0
2009-03-06,9.020000457763672,9.020000457763672,9.020000457763672,9.020000457763672,0.0
2009-03-09,9.0,8.899999618530273,8.899999618530273,9.100000381469727,5900.0
2009-03-10,9.149999618530273,9.149999618530273,9.149999618530273,9.149999618530273,100.0
2009-03-11,9.15999984741211,9.149999618530273,9.149999618530273,9.15999984741211,1200.0
2009-03-12,9.119999885559082,9.119999885559082,9.119999885559082,9.119999885559082,500.0
2009-03-13,9.199999809265137,9.199999809265137,9.199999809265137,9.199999809265137,100.0
2009-03-16,9.100000381469727,9.180000305175781,8.84000015258789,9.220000267028809,50600.0
2009-03-17,9.199999809265137,9.180000305175781,9.180000305175781,9.199999809265137,2200.0
2009-03-18,9.170000076293945,9.4399995803833,9.149999618530273,9.4399995803833,2900.0
2009-03-19,9.449999809265137,9.529999732971191,9.449999809265137,9.800000190734863,18300.0
2009-03-20,9.979999542236328,10.25,9.979999542236328,10.739999771118164,1400.0
2009-03-23,10.4399995803833,10.449999809265137,10.4399995803833,10.449999809265137,1200.0
2009-03-24,10.920000076293945,11.050000190734863,10.920000076293945,11.050000190734863,1300.0
2009-03-25,10.729999542236328,11.989999771118164,10.729999542236328,11.989999771118164,2700.0
2009-03-26,11.989999771118164,11.989999771118164,11.989999771118164,11.989999771118164,0.0
2009-03-27,11.130000114440918,11.130000114440918,11.130000114440918,11.130000114440918,100.0
2009-03-30,12.020000457763672,12.079999923706055,12.0,12.260000228881836,3100.0
2009-03-31,11.0,11.890000343322754,11.0,11.890000343322754,2000.0
2009-04-01,12.0,12.0,12.0,12.0,300.0
2009-04-02,11.300000190734863,11.65999984741211,11.300000190734863,11.859999656677246,1600.0
2009-04-03,11.729999542236328,11.829999923706055,11.729999542236328,11.84000015258789,1400.0
2009-04-06,10.600000381469727,11.34000015258789,10.390000343322754,11.380000114440918,2200.0
2009-04-07,11.640000343322754,10.75,10.010000228881836,11.640000343322754,3100.0
2009-04-08,9.539999961853027,10.010000228881836,9.539999961853027,11.75,47600.0
2009-04-09,9.789999961853027,10.300000190734863,9.5,10.520000457763672,5500.0
2009-04-13,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,300.0
2009-04-14,9.989999771118164,11.0,9.989999771118164,11.359999656677246,6000.0
2009-04-15,10.829999923706055,11.09000015258789,10.760000228881836,11.25,1900.0
2009-04-16,11.100000381469727,12.75,11.100000381469727,12.800000190734863,13900.0
2009-04-17,13.15999984741211,12.819999694824219,12.710000038146973,13.350000381469727,8000.0
2009-04-20,12.819999694824219,12.819999694824219,12.819999694824219,12.819999694824219,0.0
2009-04-21,13.0,13.0600004196167,12.739999771118164,13.0600004196167,1800.0
2009-04-22,12.869999885559082,12.880000114440918,12.869999885559082,12.930000305175781,1400.0
2009-04-23,12.75,12.850000381469727,12.75,12.880000114440918,2000.0
2009-04-24,12.850000381469727,12.850000381469727,12.850000381469727,12.850000381469727,0.0
2009-04-27,12.84000015258789,12.84000015258789,12.84000015258789,12.84000015258789,200.0
2009-04-28,12.84000015258789,12.84000015258789,12.84000015258789,12.84000015258789,0.0
2009-04-29,12.699999809265137,12.699999809265137,12.699999809265137,12.699999809265137,400.0
2009-04-30,12.75,12.890000343322754,12.75,12.920000076293945,27600.0
2009-05-01,13.119999885559082,13.3100004196167,13.100000381469727,13.430000305175781,1700.0
2009-05-04,13.029999732971191,13.5,13.029999732971191,13.600000381469727,6500.0
2009-05-05,13.0600004196167,13.09000015258789,13.050000190734863,13.09000015258789,700.0
2009-05-06,13.239999771118164,13.229999542236328,13.1899995803833,13.239999771118164,1100.0
2009-05-07,13.170000076293945,13.859999656677246,12.5,13.859999656677246,24000.0
2009-05-08,13.520000457763672,13.140000343322754,12.800000190734863,13.520000457763672,16500.0
2009-05-11,13.5,12.739999771118164,12.739999771118164,13.5,5500.0
2009-05-12,12.40999984741211,12.819999694824219,12.40999984741211,13.109999656677246,3000.0
2009-05-13,12.739999771118164,13.0,12.739999771118164,13.100000381469727,3600.0
2009-05-14,13.100000381469727,12.989999771118164,12.989999771118164,13.100000381469727,700.0
2009-05-15,13.0,13.0,13.0,13.0,3700.0
2009-05-18,11.279999732971191,12.859999656677246,11.279999732971191,12.890000343322754,8400.0
2009-05-19,12.520000457763672,12.9399995803833,12.520000457763672,12.9399995803833,800.0
2009-05-20,12.989999771118164,12.869999885559082,12.65999984741211,13.050000190734863,17800.0
2009-05-21,13.079999923706055,12.84000015258789,12.84000015258789,13.100000381469727,2600.0
2009-05-22,12.84000015258789,12.84000015258789,12.84000015258789,12.84000015258789,0.0
2009-05-26,12.84000015258789,12.84000015258789,12.84000015258789,12.84000015258789,0.0
2009-05-27,12.979999542236328,12.989999771118164,12.109999656677246,13.680000305175781,12500.0
