Date,rsysopen,rsysclose,rsyslow,rsyshigh,rsysvolume
2008-02-20,10.3100004196167,10.670000076293945,10.3100004196167,10.710000038146973,198700
2008-02-21,10.770000457763672,10.119999885559082,10.020000457763672,10.770000457763672,200000
2008-02-22,10.130000114440918,10.020000457763672,9.800000190734863,10.130000114440918,164700
2008-02-25,10.039999961853027,10.619999885559082,9.989999771118164,10.819999694824219,176400
2008-02-26,10.59000015258789,10.399999618530273,10.289999961853027,10.800000190734863,298000
2008-02-27,10.279999732971191,10.390000343322754,10.279999732971191,10.800000190734863,123800
2008-02-28,10.289999961853027,9.9399995803833,9.90999984741211,10.369999885559082,174600
2008-02-29,9.8100004196167,9.510000228881836,9.5,9.850000381469727,158700
2008-03-03,9.539999961853027,9.399999618530273,9.359999656677246,9.8100004196167,171800
2008-03-04,9.279999732971191,9.529999732971191,9.279999732971191,9.8100004196167,786100
2008-03-05,9.569999694824219,9.510000228881836,9.4399995803833,9.789999961853027,257300
2008-03-06,9.550000190734863,9.430000305175781,9.359999656677246,9.649999618530273,203700
2008-03-07,9.3100004196167,9.449999809265137,9.210000038146973,9.640000343322754,240500
2008-03-10,9.5,9.649999618530273,9.359999656677246,9.880000114440918,247600
2008-03-11,9.930000305175781,10.079999923706055,9.789999961853027,10.119999885559082,264200
2008-03-12,10.100000381469727,9.890000343322754,9.880000114440918,10.229999542236328,170900
2008-03-13,9.760000228881836,10.119999885559082,9.550000190734863,10.359999656677246,174600
2008-03-14,10.1899995803833,9.569999694824219,9.569999694824219,10.229999542236328,268100
2008-03-17,9.319999694824219,9.4399995803833,9.220000267028809,9.569999694824219,212900
2008-03-18,9.680000305175781,9.84000015258789,9.319999694824219,9.899999618530273,267300
2008-03-19,9.869999885559082,9.1899995803833,9.1899995803833,9.890000343322754,596100
2008-03-20,9.210000038146973,9.260000228881836,9.0,9.350000381469727,1272100
2008-03-24,9.300000190734863,9.869999885559082,8.949999809265137,9.890000343322754,991500
2008-03-25,9.850000381469727,10.199999809265137,9.649999618530273,10.25,445400
2008-03-26,10.079999923706055,10.0600004196167,9.899999618530273,10.260000228881836,357800
2008-03-27,10.100000381469727,10.050000190734863,9.949999809265137,10.359999656677246,263500
2008-03-28,10.020000457763672,9.75,9.579999923706055,10.15999984741211,205500
2008-03-31,9.800000190734863,10.09000015258789,9.550000190734863,10.300000190734863,234300
2008-04-01,10.350000381469727,10.039999961853027,9.979999542236328,10.350000381469727,237700
2008-04-02,10.119999885559082,10.289999961853027,10.100000381469727,10.359999656677246,261400
2008-04-03,10.210000038146973,10.390000343322754,10.149999618530273,10.5,180000
2008-04-04,10.279999732971191,10.289999961853027,10.09000015258789,10.489999771118164,232600
2008-04-07,10.34000015258789,10.350000381469727,10.229999542236328,10.479999542236328,327400
2008-04-08,10.25,10.40999984741211,10.25,10.670000076293945,229800
2008-04-09,10.460000038146973,9.979999542236328,9.920000076293945,10.699999809265137,310300
2008-04-10,10.0,10.0,9.949999809265137,10.300000190734863,274800
2008-04-11,9.899999618530273,9.34000015258789,9.319999694824219,9.899999618530273,237100
2008-04-14,9.260000228881836,9.4399995803833,9.229999542236328,9.630000114440918,225100
2008-04-15,9.479999542236328,9.289999961853027,9.239999771118164,9.529999732971191,174100
2008-04-16,9.399999618530273,9.270000457763672,9.229999542236328,9.479999542236328,249600
2008-04-17,9.220000267028809,9.199999809265137,9.119999885559082,9.489999771118164,228200
2008-04-18,9.199999809265137,9.3100004196167,9.140000343322754,9.520000457763672,434400
2008-04-21,9.239999771118164,9.359999656677246,9.1899995803833,9.510000228881836,115000
2008-04-22,9.300000190734863,8.880000114440918,8.75,9.319999694824219,206300
2008-04-23,8.930000305175781,8.84000015258789,8.770000457763672,9.149999618530273,165400
2008-04-24,8.869999885559082,8.970000267028809,8.800000190734863,9.170000076293945,132700
2008-04-25,9.039999961853027,9.0,8.899999618530273,9.130000114440918,206600
2008-04-28,9.010000228881836,9.029999732971191,8.890000343322754,9.239999771118164,186400
2008-04-29,9.050000190734863,8.109999656677246,8.020000457763672,9.0600004196167,573800
2008-04-30,9.390000343322754,9.430000305175781,9.289999961853027,10.050000190734863,654400
2008-05-01,9.40999984741211,9.449999809265137,9.039999961853027,9.630000114440918,262700
2008-05-02,9.609999656677246,9.699999809265137,9.5,9.880000114440918,209000
2008-05-05,9.609999656677246,9.739999771118164,9.539999961853027,9.859999656677246,262200
2008-05-06,9.630000114440918,9.989999771118164,9.630000114440918,10.050000190734863,334300
2008-05-07,10.020000457763672,9.930000305175781,9.850000381469727,10.220000267028809,200800
2008-05-08,9.989999771118164,9.90999984741211,9.819999694824219,10.140000343322754,170000
2008-05-09,9.819999694824219,9.989999771118164,9.819999694824219,10.010000228881836,189900
2008-05-12,10.029999732971191,10.210000038146973,9.9399995803833,10.270000457763672,192700
2008-05-13,10.25,10.300000190734863,10.09000015258789,10.359999656677246,185100
2008-05-14,10.3100004196167,10.4399995803833,10.180000305175781,10.670000076293945,148800
2008-05-15,10.350000381469727,10.489999771118164,10.130000114440918,10.5,207400
2008-05-16,10.550000190734863,10.430000305175781,10.130000114440918,10.59000015258789,177100
2008-05-19,10.399999618530273,10.399999618530273,10.300000190734863,10.5600004196167,139900
2008-05-20,10.390000343322754,10.430000305175781,10.289999961853027,10.579999923706055,97800
2008-05-21,10.420000076293945,10.1899995803833,10.079999923706055,10.5,96400
2008-05-22,10.199999809265137,10.1899995803833,10.149999618530273,10.4399995803833,106800
2008-05-23,10.15999984741211,9.880000114440918,9.819999694824219,10.25,101600
2008-05-27,9.869999885559082,10.020000457763672,9.819999694824219,10.119999885559082,760700
2008-05-28,10.079999923706055,10.130000114440918,10.0,10.170000076293945,61300
2008-05-29,10.079999923706055,10.109999656677246,9.880000114440918,10.229999542236328,81000
2008-05-30,10.109999656677246,10.029999732971191,9.829999923706055,10.270000457763672,162900
2008-06-02,10.0,9.699999809265137,9.479999542236328,10.029999732971191,105800
2008-06-03,9.720000267028809,9.600000381469727,9.460000038146973,9.8100004196167,90800
2008-06-04,9.579999923706055,9.84000015258789,9.5,10.050000190734863,115100
2008-06-05,9.869999885559082,10.239999771118164,9.789999961853027,10.239999771118164,91400
2008-06-06,10.149999618530273,9.869999885559082,9.859999656677246,10.300000190734863,104100
2008-06-09,9.880000114440918,9.880000114440918,9.5,9.970000267028809,259300
2008-06-10,9.739999771118164,9.859999656677246,9.739999771118164,10.029999732971191,137500
2008-06-11,9.819999694824219,9.680000305175781,9.680000305175781,10.020000457763672,139100
2008-06-12,9.760000228881836,9.869999885559082,9.760000228881836,10.229999542236328,92300
2008-06-13,9.989999771118164,10.010000228881836,9.8100004196167,10.149999618530273,58000
2008-06-16,9.979999542236328,10.149999618530273,9.819999694824219,10.199999809265137,61300
2008-06-17,10.170000076293945,10.210000038146973,10.130000114440918,10.3100004196167,94400
2008-06-18,10.180000305175781,10.119999885559082,10.029999732971191,10.25,33100
2008-06-19,10.109999656677246,10.300000190734863,10.069999694824219,10.300000190734863,49200
2008-06-20,10.220000267028809,9.760000228881836,9.550000190734863,10.350000381469727,235800
2008-06-23,9.800000190734863,9.550000190734863,9.5,9.920000076293945,63300
2008-06-24,9.539999961853027,9.140000343322754,9.119999885559082,9.739999771118164,89700
2008-06-25,9.149999618530273,9.539999961853027,9.149999618530273,9.619999885559082,104500
2008-06-26,9.40999984741211,9.0600004196167,8.989999771118164,9.40999984741211,67800
2008-06-27,9.050000190734863,9.359999656677246,8.899999618530273,9.399999618530273,562900
2008-06-30,9.350000381469727,9.0600004196167,9.0,9.5,195800
2008-07-01,8.949999809265137,9.130000114440918,8.760000228881836,9.279999732971191,117800
2008-07-02,9.140000343322754,8.5600004196167,8.529999732971191,9.15999984741211,114000
2008-07-03,8.59000015258789,8.75,8.489999771118164,9.0,59500
2008-07-07,8.819999694824219,8.520000457763672,8.470000267028809,9.0,75500
2008-07-08,8.550000190734863,9.319999694824219,8.550000190734863,9.359999656677246,169400
2008-07-09,9.300000190734863,9.119999885559082,8.989999771118164,9.300000190734863,107300
2008-07-10,9.069999694824219,9.300000190734863,9.069999694824219,9.449999809265137,82300
2008-07-11,9.199999809265137,9.399999618530273,9.010000228881836,9.579999923706055,108500
2008-07-14,9.5,9.260000228881836,9.010000228881836,9.579999923706055,113500
2008-07-15,9.140000343322754,8.739999771118164,8.710000038146973,9.279999732971191,227100
2008-07-16,8.789999961853027,8.949999809265137,8.5,9.020000457763672,89200
2008-07-17,9.010000228881836,8.859999656677246,8.770000457763672,9.220000267028809,87300
2008-07-18,8.850000381469727,8.489999771118164,8.359999656677246,8.899999618530273,94000
2008-07-21,8.539999961853027,8.720000267028809,8.3100004196167,8.760000228881836,37200
2008-07-22,8.65999984741211,9.420000076293945,8.65999984741211,9.979999542236328,255500
2008-07-23,9.369999885559082,9.75,9.300000190734863,9.829999923706055,69400
2008-07-24,9.760000228881836,9.760000228881836,9.479999542236328,9.84000015258789,85500
2008-07-25,9.850000381469727,9.680000305175781,9.550000190734863,10.140000343322754,155700
2008-07-28,9.6899995803833,9.760000228881836,9.569999694824219,9.819999694824219,109700
2008-07-29,9.84000015258789,10.460000038146973,9.779999732971191,10.479999542236328,219800
2008-07-30,12.140000343322754,11.699999809265137,11.510000228881836,12.6899995803833,440900
2008-07-31,11.520000457763672,11.579999923706055,11.300000190734863,11.979999542236328,204300
2008-08-01,11.699999809265137,11.890000343322754,11.699999809265137,12.0600004196167,251600
2008-08-04,11.84000015258789,11.479999542236328,11.369999885559082,11.949999809265137,156200
2008-08-05,11.609999656677246,11.819999694824219,11.40999984741211,11.920000076293945,124800
2008-08-06,11.829999923706055,11.84000015258789,11.380000114440918,11.869999885559082,97500
2008-08-07,11.739999771118164,11.489999771118164,11.420000076293945,11.880000114440918,96300
2008-08-08,11.479999542236328,12.140000343322754,11.359999656677246,12.15999984741211,156700
2008-08-11,12.130000114440918,12.1899995803833,11.779999732971191,12.449999809265137,102200
2008-08-12,12.0600004196167,11.989999771118164,11.869999885559082,12.0600004196167,108300
2008-08-13,12.0,11.9399995803833,11.770000457763672,12.069999694824219,91700
2008-08-14,11.859999656677246,11.890000343322754,11.760000228881836,12.039999961853027,103500
2008-08-15,11.930000305175781,11.170000076293945,10.979999542236328,11.949999809265137,197800
2008-08-18,11.220000267028809,11.369999885559082,11.149999618530273,11.479999542236328,111700
2008-08-19,11.229999542236328,11.229999542236328,11.100000381469727,11.369999885559082,83200
2008-08-20,11.279999732971191,11.109999656677246,10.9399995803833,11.279999732971191,91500
2008-08-21,11.010000228881836,11.149999618530273,11.010000228881836,11.390000343322754,57700
2008-08-22,11.229999542236328,11.539999961853027,11.079999923706055,11.569999694824219,84900
2008-08-25,11.470000267028809,11.100000381469727,11.0600004196167,11.550000190734863,59200
2008-08-26,11.100000381469727,11.039999961853027,10.779999732971191,11.4399995803833,103000
2008-08-27,11.029999732971191,11.210000038146973,10.920000076293945,11.260000228881836,69200
2008-08-28,11.329999923706055,11.34000015258789,11.020000457763672,11.359999656677246,92000
2008-08-29,11.289999961853027,11.069999694824219,11.020000457763672,11.420000076293945,69800
2008-09-02,11.300000190734863,10.880000114440918,10.770000457763672,11.390000343322754,92000
2008-09-03,10.880000114440918,10.970000267028809,10.8100004196167,11.229999542236328,65500
2008-09-04,10.880000114440918,10.729999542236328,10.6899995803833,11.029999732971191,108300
2008-09-05,10.6899995803833,10.479999542236328,10.399999618530273,10.6899995803833,93600
2008-09-08,10.84000015258789,10.449999809265137,10.199999809265137,10.84000015258789,108200
2008-09-09,10.460000038146973,10.079999923706055,10.069999694824219,10.880000114440918,119200
2008-09-10,10.279999732971191,10.420000076293945,10.1899995803833,10.539999961853027,115200
2008-09-11,10.270000457763672,10.100000381469727,10.029999732971191,10.300000190734863,73400
2008-09-12,10.029999732971191,10.140000343322754,9.829999923706055,10.140000343322754,72600
2008-09-15,9.789999961853027,9.220000267028809,9.220000267028809,10.239999771118164,115800
2008-09-16,9.220000267028809,9.039999961853027,8.8100004196167,9.630000114440918,186600
2008-09-17,8.920000076293945,8.319999694824219,8.3100004196167,9.220000267028809,111300
2008-09-18,8.579999923706055,8.550000190734863,8.09000015258789,8.989999771118164,290200
2008-09-19,9.0600004196167,9.779999732971191,8.960000038146973,9.819999694824219,463800
2008-09-22,9.770000457763672,9.149999618530273,7.71999979019165,9.84000015258789,245200
2008-09-23,9.149999618530273,9.0600004196167,8.84000015258789,9.720000267028809,71100
2008-09-24,9.079999923706055,9.130000114440918,9.0,9.479999542236328,95400
2008-09-25,9.170000076293945,8.970000267028809,8.949999809265137,9.25,82500
2008-09-26,8.800000190734863,9.079999923706055,8.770000457763672,9.09000015258789,75700
2008-09-29,8.880000114440918,8.300000190734863,8.199999809265137,9.0600004196167,79900
2008-09-30,8.420000076293945,8.600000381469727,8.270000457763672,8.800000190734863,371500
2008-10-01,8.5,8.550000190734863,8.220000267028809,8.670000076293945,71700
2008-10-02,8.470000267028809,8.539999961853027,8.140000343322754,8.760000228881836,157000
2008-10-03,8.670000076293945,7.599999904632568,7.550000190734863,8.9399995803833,187400
2008-10-06,7.489999771118164,6.849999904632568,6.260000228881836,7.510000228881836,283500
2008-10-07,6.960000038146973,6.0,6.0,7.400000095367432,260300
2008-10-08,5.900000095367432,5.869999885559082,5.820000171661377,6.449999809265137,250400
2008-10-09,6.010000228881836,5.489999771118164,5.489999771118164,6.389999866485596,588500
2008-10-10,5.269999980926514,5.409999847412109,4.519999980926514,5.409999847412109,342200
2008-10-13,5.730000019073486,6.25,5.139999866485596,6.25,283200
2008-10-14,6.440000057220459,6.260000228881836,6.0,6.550000190734863,226900
2008-10-15,6.199999809265137,5.929999828338623,5.860000133514404,6.409999847412109,210400
2008-10-16,6.010000228881836,6.71999979019165,5.880000114440918,6.730000019073486,508600
2008-10-17,6.519999980926514,6.610000133514404,6.230000019073486,7.230000019073486,244300
2008-10-20,6.71999979019165,7.260000228881836,6.389999866485596,7.260000228881836,152500
2008-10-21,7.119999885559082,7.010000228881836,6.980000019073486,7.840000152587891,188100
2008-10-22,6.989999771118164,6.420000076293945,6.320000171661377,7.239999771118164,152800
2008-10-23,6.53000020980835,6.329999923706055,6.010000228881836,7.03000020980835,150900
2008-10-24,5.730000019073486,5.5,5.5,5.829999923706055,156400
2008-10-27,5.400000095367432,5.070000171661377,4.989999771118164,5.840000152587891,178800
2008-10-28,5.300000190734863,5.760000228881836,4.78000020980835,5.760000228881836,154400
2008-10-29,5.699999809265137,5.510000228881836,5.21999979019165,5.800000190734863,156500
2008-10-30,5.690000057220459,5.400000095367432,5.150000095367432,5.690000057220459,200000
2008-10-31,5.340000152587891,6.369999885559082,5.199999809265137,6.639999866485596,480700
2008-11-03,6.369999885559082,7.53000020980835,6.0,7.550000190734863,205400
2008-11-04,7.670000076293945,7.28000020980835,7.130000114440918,7.889999866485596,190400
2008-11-05,7.190000057220459,7.119999885559082,6.909999847412109,7.389999866485596,216500
2008-11-06,7.059999942779541,6.980000019073486,6.940000057220459,7.349999904632568,190800
2008-11-07,7.070000171661377,7.760000228881836,6.769999980926514,7.980000019073486,287200
2008-11-10,7.960000038146973,7.639999866485596,7.559999942779541,7.960000038146973,243700
2008-11-11,7.579999923706055,7.460000038146973,7.409999847412109,7.710000038146973,119000
2008-11-12,7.300000190734863,6.610000133514404,6.550000190734863,7.460000038146973,98600
2008-11-13,6.599999904632568,7.889999866485596,6.090000152587891,7.900000095367432,189800
2008-11-14,7.699999809265137,7.260000228881836,7.090000152587891,7.739999771118164,108500
2008-11-17,6.650000095367432,6.260000228881836,6.059999942779541,6.880000114440918,159700
2008-11-18,6.300000190734863,6.179999828338623,5.699999809265137,6.460000038146973,126100
2008-11-19,6.130000114440918,5.489999771118164,5.46999979019165,6.130000114440918,171100
2008-11-20,5.5,4.699999809265137,4.650000095367432,5.619999885559082,143000
2008-11-21,4.820000171661377,4.710000038146973,4.010000228881836,5.199999809265137,204400
2008-11-24,4.809999942779541,4.880000114440918,4.679999828338623,5.210000038146973,233100
2008-11-25,4.960000038146973,4.949999809265137,4.440000057220459,5.079999923706055,76100
2008-11-26,4.78000020980835,5.639999866485596,4.190000057220459,5.650000095367432,106300
2008-11-28,5.519999980926514,6.0,5.21999979019165,6.0,33500
2008-12-01,5.78000020980835,4.340000152587891,4.28000020980835,5.78000020980835,135500
2008-12-02,4.46999979019165,5.070000171661377,4.380000114440918,5.070000171661377,169700
2008-12-03,4.909999847412109,5.989999771118164,4.760000228881836,6.320000171661377,221500
2008-12-04,5.900000095367432,5.46999979019165,5.269999980926514,6.329999923706055,176300
2008-12-05,5.349999904632568,5.71999979019165,5.0,5.75,139500
2008-12-08,5.960000038146973,5.579999923706055,5.429999828338623,6.079999923706055,191900
2008-12-09,5.480000019073486,5.900000095367432,5.46999979019165,6.179999828338623,123600
2008-12-10,5.960000038146973,6.130000114440918,5.670000076293945,6.210000038146973,100900
2008-12-11,6.039999961853027,5.909999847412109,5.679999828338623,6.340000152587891,290900
2008-12-12,5.730000019073486,5.96999979019165,5.460000038146973,6.019999980926514,124000
2008-12-15,6.0,6.039999961853027,5.610000133514404,6.099999904632568,172000
2008-12-16,6.139999866485596,6.079999923706055,5.760000228881836,6.21999979019165,136100
2008-12-17,5.96999979019165,6.070000171661377,5.800000190734863,6.139999866485596,103300
2008-12-18,6.03000020980835,5.840000152587891,5.659999847412109,6.21999979019165,81300
2008-12-19,5.400000095367432,5.010000228881836,4.809999942779541,5.789999961853027,391400
2008-12-22,5.039999961853027,4.800000190734863,4.610000133514404,5.039999961853027,112900
2008-12-23,4.849999904632568,4.739999771118164,4.71999979019165,4.960000038146973,70800
2008-12-24,4.760000228881836,4.730000019073486,4.679999828338623,4.809999942779541,54700
2008-12-26,4.760000228881836,4.75,4.510000228881836,4.849999904632568,68100
2008-12-29,4.75,4.570000171661377,4.489999771118164,4.920000076293945,73500
2008-12-30,4.619999885559082,5.059999942779541,4.619999885559082,5.059999942779541,123200
2008-12-31,5.039999961853027,5.53000020980835,5.0,5.53000020980835,146600
2009-01-02,5.559999942779541,5.75,5.190000057220459,5.78000020980835,105700
2009-01-05,5.739999771118164,5.460000038146973,5.309999942779541,5.739999771118164,121000
2009-01-06,5.510000228881836,6.110000133514404,5.5,6.190000057220459,82600
2009-01-07,6.010000228881836,5.760000228881836,5.5,6.059999942779541,69200
2009-01-08,5.730000019073486,6.199999809265137,5.539999961853027,6.300000190734863,86500
2009-01-09,6.179999828338623,5.670000076293945,5.630000114440918,6.179999828338623,94000
2009-01-12,5.670000076293945,5.610000133514404,5.519999980926514,5.789999961853027,930500
2009-01-13,5.590000152587891,5.840000152587891,5.5,5.909999847412109,55200
2009-01-14,5.710000038146973,5.460000038146973,5.360000133514404,5.880000114440918,135900
2009-01-15,5.460000038146973,5.739999771118164,5.03000020980835,5.75,207200
2009-01-16,5.760000228881836,5.769999980926514,5.570000171661377,6.019999980926514,167500
2009-01-20,5.679999828338623,4.579999923706055,4.570000171661377,5.679999828338623,153300
2009-01-21,4.619999885559082,4.989999771118164,4.300000190734863,5.170000076293945,167900
2009-01-22,4.849999904632568,4.760000228881836,4.53000020980835,5.0,100000
2009-01-23,4.570000171661377,4.389999866485596,4.320000171661377,4.71999979019165,80800
2009-01-26,4.409999847412109,4.559999942779541,4.340000152587891,4.829999923706055,43600
2009-01-27,4.590000152587891,4.849999904632568,4.590000152587891,4.909999847412109,70200
2009-01-28,4.949999809265137,5.230000019073486,4.949999809265137,5.230000019073486,58000
2009-01-29,5.130000114440918,4.889999866485596,4.869999885559082,5.260000228881836,109000
2009-01-30,4.940000057220459,4.730000019073486,4.650000095367432,5.079999923706055,95000
2009-02-02,4.619999885559082,5.090000152587891,4.619999885559082,5.190000057220459,120200
2009-02-03,5.159999847412109,5.260000228881836,4.889999866485596,5.349999904632568,78900
2009-02-04,6.409999847412109,7.0,6.019999980926514,7.25,341600
2009-02-05,6.909999847412109,7.170000076293945,6.699999809265137,7.340000152587891,243000
2009-02-06,7.099999904632568,7.449999809265137,7.099999904632568,7.630000114440918,135800
2009-02-09,7.389999866485596,7.820000171661377,7.329999923706055,8.0,171900
2009-02-10,7.71999979019165,7.429999828338623,7.409999847412109,7.849999904632568,157500
2009-02-11,7.460000038146973,7.239999771118164,7.039999961853027,7.690000057220459,163900
2009-02-12,7.099999904632568,7.880000114440918,7.03000020980835,7.940000057220459,221600
2009-02-13,7.869999885559082,7.5,7.380000114440918,7.869999885559082,177900
2009-02-17,6.599999904632568,6.960000038146973,6.579999923706055,7.099999904632568,311800
2009-02-18,7.0,7.059999942779541,6.789999961853027,7.170000076293945,224500
2009-02-19,7.150000095367432,7.079999923706055,6.949999809265137,7.349999904632568,228700
2009-02-20,6.940000057220459,6.639999866485596,6.480000019073486,6.96999979019165,237300
2009-02-23,6.699999809265137,6.269999980926514,6.260000228881836,6.699999809265137,116000
2009-02-24,6.329999923706055,6.710000038146973,6.179999828338623,6.789999961853027,112400
2009-02-25,6.670000076293945,6.150000095367432,6.110000133514404,6.670000076293945,181900
2009-02-26,6.230000019073486,6.309999942779541,6.230000019073486,6.71999979019165,90100
2009-02-27,6.179999828338623,6.099999904632568,6.090000152587891,6.429999828338623,70600
2009-03-02,6.079999923706055,5.420000076293945,5.389999866485596,6.150000095367432,130600
2009-03-03,5.570000171661377,5.099999904632568,5.090000152587891,5.639999866485596,100000
2009-03-04,5.25,5.230000019073486,5.03000020980835,5.320000171661377,120300
2009-03-05,5.070000171661377,4.769999980926514,4.730000019073486,5.300000190734863,82300
2009-03-06,4.860000133514404,4.71999979019165,4.53000020980835,4.860000133514404,99000
2009-03-09,4.659999847412109,4.5,4.5,5.239999771118164,72800
2009-03-10,4.650000095367432,4.949999809265137,4.550000190734863,4.949999809265137,117000
2009-03-11,4.989999771118164,4.690000057220459,4.659999847412109,5.170000076293945,80600
2009-03-12,4.639999866485596,5.360000133514404,4.460000038146973,5.400000095367432,142100
2009-03-13,5.380000114440918,5.519999980926514,5.309999942779541,5.610000133514404,83200
2009-03-16,5.03000020980835,5.78000020980835,5.03000020980835,6.03000020980835,130500
2009-03-17,5.760000228881836,6.590000152587891,5.630000114440918,6.590000152587891,145100
2009-03-18,5.889999866485596,6.949999809265137,5.889999866485596,7.210000038146973,182100
2009-03-19,7.059999942779541,6.699999809265137,6.480000019073486,7.159999847412109,119600
2009-03-20,6.789999961853027,6.0,6.0,6.789999961853027,185000
2009-03-23,5.829999923706055,6.380000114440918,5.570000171661377,6.460000038146973,219300
2009-03-24,5.989999771118164,5.619999885559082,5.590000152587891,6.230000019073486,166100
2009-03-25,5.599999904632568,5.980000019073486,5.519999980926514,5.980000019073486,724000
2009-03-26,5.989999771118164,6.900000095367432,5.820000171661377,6.949999809265137,192400
2009-03-27,6.739999771118164,6.119999885559082,6.110000133514404,7.0,169700
2009-03-30,5.989999771118164,6.110000133514404,5.639999866485596,6.150000095367432,168000
2009-03-31,6.199999809265137,6.059999942779541,5.960000038146973,6.420000076293945,104700
2009-04-01,5.920000076293945,6.25,5.760000228881836,6.409999847412109,194600
2009-04-02,6.46999979019165,6.460000038146973,6.269999980926514,6.690000057220459,175200
2009-04-03,6.460000038146973,6.449999809265137,6.239999771118164,6.510000228881836,120800
2009-04-06,6.309999942779541,6.340000152587891,6.059999942779541,6.449999809265137,125800
2009-04-07,6.230000019073486,5.949999809265137,5.949999809265137,6.420000076293945,134000
2009-04-08,6.0,6.25,5.929999828338623,6.360000133514404,80400
2009-04-09,6.46999979019165,7.28000020980835,6.429999828338623,7.340000152587891,163300
2009-04-13,7.090000152587891,7.190000057220459,6.949999809265137,7.239999771118164,102400
2009-04-14,7.019999980926514,7.110000133514404,6.849999904632568,7.210000038146973,233100
2009-04-15,7.039999961853027,7.21999979019165,7.03000020980835,7.239999771118164,120500
2009-04-16,7.300000190734863,7.53000020980835,7.230000019073486,7.590000152587891,157200
2009-04-17,7.559999942779541,7.46999979019165,7.170000076293945,7.559999942779541,194400
2009-04-20,7.170000076293945,6.630000114440918,6.630000114440918,7.170000076293945,106600
2009-04-21,6.610000133514404,7.199999809265137,6.510000228881836,7.5,131300
2009-04-22,7.019999980926514,7.300000190734863,6.989999771118164,7.5,130600
2009-04-23,7.289999961853027,6.980000019073486,6.909999847412109,7.400000095367432,126200
2009-04-24,7.059999942779541,7.170000076293945,6.929999828338623,7.289999961853027,117900
2009-04-27,7.0,6.730000019073486,6.710000038146973,7.159999847412109,139300
2009-04-28,6.659999847412109,7.239999771118164,6.550000190734863,7.400000095367432,175400
2009-04-29,7.5,7.400000095367432,6.0,7.5,203200
2009-04-30,7.409999847412109,7.170000076293945,7.099999904632568,7.730000019073486,192200
2009-05-01,7.21999979019165,8.470000267028809,7.179999828338623,8.65999984741211,298000
2009-05-04,8.5,9.0,8.369999885559082,9.039999961853027,214300
2009-05-05,8.880000114440918,9.069999694824219,8.680000305175781,9.119999885559082,216600
2009-05-06,9.149999618530273,8.960000038146973,8.890000343322754,9.210000038146973,168500
