Date,heiopen,heiclose,heilow,heihigh,heivolume
2011-02-17,14.918615341186523,14.68006420135498,14.611907005310059,14.918615341186523,537500.0
2011-02-18,14.787543296813965,14.339277267456055,14.302577018737793,14.787543296813965,537500.0
2011-02-22,14.187232971191406,13.953925132751465,13.817609786987305,14.239662170410156,481300.0
2011-02-23,14.213447570800781,14.819000244140625,14.192476272583008,15.170272827148438,1104600.0
2011-02-24,15.201730728149414,14.530641555786133,14.412676811218262,15.201730728149414,686300.0
2011-02-25,14.588314056396484,14.609285354614258,14.449377059936523,14.656471252441406,453100.0
2011-02-28,14.735114097595215,14.501806259155273,14.391705513000488,14.808514595031738,384700.0
2011-03-01,14.556856155395508,13.985382080078125,13.98013973236084,14.601420402526855,432000.0
2011-03-02,13.96178913116455,14.341897964477539,13.79401683807373,14.407434463500977,617100.0
2011-03-03,14.50967025756836,14.889779090881348,14.50967025756836,15.033958435058594,269700.0
2011-03-04,14.92910099029541,14.866186141967773,14.619771003723145,14.92910099029541,464100.0
2011-03-07,14.87667179107666,14.81375789642334,14.54112720489502,14.900264739990234,453100.0
2011-03-08,14.79540729522705,15.330181121826172,14.740357398986816,15.505817413330078,480800.0
2011-03-09,15.303966522216797,15.406203269958496,15.246294975280762,15.5765962600708,222600.0
2011-03-10,15.186001777648926,14.97890853881836,14.905508041381836,15.238430976867676,514500.0
2011-03-11,14.87405014038086,15.201730728149414,14.81375789642334,15.222702026367188,389100.0
2011-03-14,15.036580085754395,15.099493980407715,14.952693939208984,15.296102523803711,307000.0
2011-03-15,14.669578552246094,14.944828987121582,14.669578552246094,15.036580085754395,235300.0
2011-03-16,14.942208290100098,14.81375789642334,14.609285354614258,14.942208290100098,399600.0
2011-03-17,15.070658683776855,14.868807792663574,14.837350845336914,15.144059181213379,321500.0
2011-03-18,15.070658683776855,15.214838027954102,14.999879837036133,15.435038566589355,444100.0
2011-03-21,15.450767517089844,15.539896011352539,15.37736701965332,15.652618408203125,361300.0
2011-03-22,15.589703559875488,15.495331764221191,15.474360466003418,15.70766830444336,217200.0
2011-03-23,15.476982116699219,15.618539810180664,15.296102523803711,15.705046653747559,187700.0
2011-03-24,15.705046653747559,15.652618408203125,15.532032012939453,15.705046653747559,173700.0
2011-03-25,15.642132759094238,15.781068801879883,15.537275314331055,16.069427490234375,347800.0
2011-03-28,15.851847648620605,15.655240058898926,15.59494686126709,15.851847648620605,274500.0
2011-03-29,15.726018905639648,16.300113677978516,15.652618408203125,16.318464279174805,402600.0
2011-03-30,16.439050674438477,16.703815460205078,16.271278381347656,16.71954345703125,400200.0
2011-03-31,16.45477867126465,16.38924217224121,16.36040687561035,16.55701446533203,641500.0
2011-04-01,16.47837257385254,16.103506088256836,16.040592193603516,16.62779426574707,565700.0
2011-04-04,16.15331268310547,16.179527282714844,15.985541343688965,16.237199783325195,213700.0
2011-04-05,16.116613388061523,16.247684478759766,16.098262786865234,16.49410057067871,287000.0
2011-04-06,16.36040687561035,16.3079776763916,16.218849182128906,16.44167137145996,150200.0
2011-04-07,16.368270874023438,16.365650177001953,16.29224967956543,16.543907165527344,210300.0
2011-04-08,16.501964569091797,16.0379695892334,15.901655197143555,16.549150466918945,452000.0
2011-04-11,16.0379695892334,15.969812393188477,15.862333297729492,16.260791778564453,262100.0
