Date,pbyiopen,pbyiclose,pbyilow,pbyihigh,pbyivolume
2013-10-09,48.16999816894531,40.52000045776367,38.939998626708984,48.20000076293945,922200
2013-10-10,41.630001068115234,41.91999816894531,41.5,44.38999938964844,627000
2013-10-11,42.029998779296875,44.52000045776367,41.959999084472656,44.630001068115234,322600
2013-10-14,44.310001373291016,43.97999954223633,43.61000061035156,44.97999954223633,178400
2013-10-15,43.689998626708984,42.619998931884766,42.33000183105469,44.06999969482422,192400
2013-10-16,42.900001525878906,44.7400016784668,42.65999984741211,44.86000061035156,300600
2013-10-17,44.56999969482422,46.880001068115234,43.959999084472656,47.02000045776367,207900
2013-10-18,47.209999084472656,44.959999084472656,44.70000076293945,48.150001525878906,265500
2013-10-21,44.939998626708984,44.189998626708984,43.560001373291016,45.970001220703125,106800
2013-10-22,44.310001373291016,42.40999984741211,41.619998931884766,44.7400016784668,117400
2013-10-23,42.099998474121094,41.209999084472656,40.52000045776367,42.380001068115234,77800
2013-10-24,41.209999084472656,44.9900016784668,41.08000183105469,45.09000015258789,111200
2013-10-25,45.15999984741211,44.08000183105469,43.290000915527344,45.15999984741211,180500
2013-10-28,43.970001220703125,43.43000030517578,42.939998626708984,44.349998474121094,158500
2013-10-29,43.650001525878906,42.41999816894531,42.0,44.20000076293945,123100
2013-10-30,42.47999954223633,39.11000061035156,38.970001220703125,43.36000061035156,203200
2013-10-31,39.20000076293945,38.310001373291016,37.150001525878906,39.779998779296875,255400
2013-11-01,38.2400016784668,39.81999969482422,37.040000915527344,40.20000076293945,197800
2013-11-04,40.040000915527344,39.790000915527344,38.61000061035156,40.5,175400
2013-11-05,39.720001220703125,41.5099983215332,39.08000183105469,42.2400016784668,366900
2013-11-06,41.88999938964844,39.7599983215332,39.029998779296875,42.540000915527344,256400
2013-11-07,39.689998626708984,39.31999969482422,38.630001068115234,41.369998931884766,149300
2013-11-08,39.369998931884766,38.290000915527344,37.38999938964844,40.209999084472656,139600
2013-11-11,38.33000183105469,36.849998474121094,36.599998474121094,39.119998931884766,169800
2013-11-12,36.77000045776367,36.15999984741211,33.70000076293945,37.04999923706055,328800
2013-11-13,38.900001525878906,41.939998626708984,37.45000076293945,43.61000061035156,541300
2013-11-14,41.79999923706055,40.27000045776367,40.06999969482422,41.91999816894531,139300
2013-11-15,40.45000076293945,42.86000061035156,40.0,43.09000015258789,196600
2013-11-18,42.72999954223633,41.5,41.150001525878906,43.27000045776367,182000
2013-11-19,41.31999969482422,41.93000030517578,41.0,42.27000045776367,128700
2013-11-20,41.939998626708984,42.099998474121094,41.099998474121094,42.43000030517578,217300
2013-11-21,42.119998931884766,45.04999923706055,41.810001373291016,45.33000183105469,188500
2013-11-22,45.20000076293945,46.15999984741211,43.630001068115234,46.560001373291016,133800
2013-11-25,46.25,48.290000915527344,46.15999984741211,48.599998474121094,160800
2013-11-26,48.290000915527344,49.25,47.81999969482422,51.400001525878906,267500
2013-11-27,49.58000183105469,48.869998931884766,48.59000015258789,50.869998931884766,93200
2013-11-29,49.290000915527344,49.790000915527344,47.599998474121094,51.08000183105469,37200
2013-12-02,49.709999084472656,47.529998779296875,47.029998779296875,49.709999084472656,158400
2013-12-03,47.33000183105469,46.95000076293945,46.77000045776367,47.779998779296875,141000
2013-12-04,46.7400016784668,46.209999084472656,45.939998626708984,48.15999984741211,104200
2013-12-05,59.880001068115234,77.69999694824219,59.7599983215332,80.7699966430664,3588600
2013-12-06,78.04000091552734,86.75,73.52999877929688,87.37999725341797,1197600
2013-12-09,85.26000213623047,88.68000030517578,83.8499984741211,89.31999969482422,655500
2013-12-10,87.25,83.33999633789062,81.87000274658203,88.8499984741211,700600
2013-12-11,83.41000366210938,80.88999938964844,79.5,83.69999694824219,572800
2013-12-12,80.88999938964844,85.66999816894531,78.87000274658203,86.9000015258789,392700
2013-12-13,85.4800033569336,86.91999816894531,84.16999816894531,87.5,211300
2013-12-16,87.37999725341797,89.16999816894531,87.05000305175781,91.88999938964844,327400
2013-12-17,91.22000122070312,99.8499984741211,91.22000122070312,105.0,1300000
2013-12-18,100.0,99.55000305175781,96.61000061035156,102.51000213623047,493500
2013-12-19,99.0999984741211,100.30000305175781,98.5199966430664,104.55000305175781,525000
2013-12-20,100.19999694824219,101.38999938964844,99.0199966430664,103.0,1093000
2013-12-23,102.18000030517578,102.66999816894531,100.25,104.4000015258789,256800
2013-12-24,109.97000122070312,110.0999984741211,106.62000274658203,110.72000122070312,315100
2013-12-26,110.80000305175781,106.45999908447266,105.0999984741211,112.45999908447266,275100
2013-12-27,106.33000183105469,103.83999633789062,101.5,106.33000183105469,179300
2013-12-30,103.33999633789062,102.95999908447266,99.69000244140625,103.33999633789062,133700
2013-12-31,102.87999725341797,103.52999877929688,102.86000061035156,105.77999877929688,119600
2014-01-02,102.88999938964844,102.05999755859375,99.9000015258789,103.19000244140625,196300
2014-01-03,102.62999725341797,104.11000061035156,101.33999633789062,104.4800033569336,141100
2014-01-06,105.29000091552734,102.45999908447266,100.29000091552734,105.5,176800
2014-01-07,103.37000274658203,102.94000244140625,101.0,104.3499984741211,223200
2014-01-08,103.02999877929688,109.16000366210938,102.63999938964844,113.06999969482422,296800
2014-01-09,109.91999816894531,110.51000213623047,107.05000305175781,110.75,184700
2014-01-10,110.13999938964844,116.45999908447266,109.33999633789062,116.86000061035156,242000
2014-01-13,116.5,112.26000213623047,110.69999694824219,120.27999877929688,349400
2014-01-14,112.66999816894531,118.08000183105469,112.08999633789062,118.54000091552734,111400
2014-01-15,117.93000030517578,117.54000091552734,114.9800033569336,120.94000244140625,176500
2014-01-16,117.9000015258789,121.95999908447266,117.18000030517578,122.12999725341797,275500
2014-01-17,122.95999908447266,125.80999755859375,121.5,127.91000366210938,184300
2014-01-21,127.19000244140625,139.9199981689453,127.19000244140625,142.0399932861328,460400
2014-01-22,140.0,129.94000244140625,128.32000732421875,143.64999389648438,436800
2014-01-23,129.72000122070312,126.5199966430664,123.76000213623047,129.75999450683594,258500
2014-01-24,125.22000122070312,127.22000122070312,118.66000366210938,127.69000244140625,407700
2014-01-27,126.9000015258789,122.81999969482422,121.43000030517578,127.73999786376953,208700
2014-01-28,122.12000274658203,125.18000030517578,121.52999877929688,126.9800033569336,155100
2014-01-29,122.87000274658203,125.19000244140625,121.33999633789062,128.83999633789062,172900
2014-01-30,126.44000244140625,124.23999786376953,123.9800033569336,128.97000122070312,100300
2014-01-31,120.94000244140625,118.20999908447266,117.77999877929688,122.9000015258789,159800
2014-02-03,117.98999786376953,110.37999725341797,109.80000305175781,120.2699966430664,295900
2014-02-04,110.5199966430664,115.16000366210938,108.37999725341797,116.7300033569336,359800
2014-02-05,114.12000274658203,106.12000274658203,105.47000122070312,114.2699966430664,321100
2014-02-06,107.73999786376953,103.69999694824219,101.44999694824219,107.73999786376953,235800
2014-02-07,105.11000061035156,122.58999633789062,105.11000061035156,123.4000015258789,373200
2014-02-10,125.37000274658203,125.2699966430664,123.2699966430664,128.60000610351562,191800
2014-02-11,131.44000244140625,125.75,123.19000244140625,131.89999389648438,690200
2014-02-12,125.55999755859375,126.66999816894531,125.12999725341797,129.58999633789062,268400
2014-02-13,124.94000244140625,129.25,123.31999969482422,129.9499969482422,293200
2014-02-14,129.27000427246094,123.58999633789062,121.66000366210938,129.6999969482422,313100
2014-02-18,124.63999938964844,124.98999786376953,122.31999969482422,125.7699966430664,161700
2014-02-19,124.12000274658203,119.37000274658203,119.16000366210938,124.94999694824219,213100
2014-02-20,119.1500015258789,119.36000061035156,116.13999938964844,121.66999816894531,226800
2014-02-21,119.94000244140625,129.25999450683594,118.4800033569336,129.97000122070312,320200
2014-02-24,129.25,129.94000244140625,127.05999755859375,133.52999877929688,197600
2014-02-25,130.47000122070312,128.97999572753906,128.0800018310547,132.75,128400
2014-02-26,129.05999755859375,125.44999694824219,124.72000122070312,130.25999450683594,141700
2014-02-27,125.23999786376953,128.1699981689453,123.76000213623047,128.2100067138672,183300
2014-02-28,128.75999450683594,116.26000213623047,114.70999908447266,129.11000061035156,428000
2014-03-03,111.41999816894531,114.0199966430664,109.86000061035156,114.66000366210938,286700
2014-03-04,115.66999816894531,119.3499984741211,112.19999694824219,124.69000244140625,412000
2014-03-05,118.72000122070312,120.12000274658203,115.66000366210938,123.81999969482422,237500
2014-03-06,120.88999938964844,114.08999633789062,111.2300033569336,121.0199966430664,459800
2014-03-07,115.2300033569336,112.33000183105469,111.69999694824219,116.66000366210938,324100
2014-03-10,111.87999725341797,112.86000061035156,108.69999694824219,114.0199966430664,372000
2014-03-11,113.62000274658203,108.70999908447266,108.25,114.29000091552734,239000
2014-03-12,106.3499984741211,114.04000091552734,105.76000213623047,114.4800033569336,204300
2014-03-13,114.80000305175781,110.43000030517578,108.2699966430664,114.80000305175781,263600
2014-03-14,109.5999984741211,114.86000061035156,107.95999908447266,117.93000030517578,252200
2014-03-17,115.95999908447266,112.80000305175781,111.68000030517578,117.5,253600
2014-03-18,113.19000244140625,121.30999755859375,111.86000061035156,122.73999786376953,323400
2014-03-19,121.55999755859375,122.05999755859375,116.83999633789062,123.25,250300
2014-03-20,122.05999755859375,119.5,118.36000061035156,124.62000274658203,193700
2014-03-21,119.7300033569336,113.87999725341797,113.5199966430664,120.7300033569336,653700
2014-03-24,114.23999786376953,106.80000305175781,104.2300033569336,115.45999908447266,413400
2014-03-25,107.72000122070312,111.44999694824219,106.29000091552734,112.2699966430664,261300
2014-03-26,112.0,107.38999938964844,106.01000213623047,114.5,325100
2014-03-27,106.95999908447266,113.0,103.68000030517578,113.08000183105469,375300
2014-03-28,112.8499984741211,103.95999908447266,102.73999786376953,113.11000061035156,336100
2014-03-31,104.2699966430664,104.13999938964844,97.30999755859375,105.77999877929688,617800
2014-04-01,104.30000305175781,112.36000061035156,104.23999786376953,114.0,263600
2014-04-02,112.30000305175781,108.75,107.22000122070312,113.94999694824219,224300
2014-04-03,108.33000183105469,104.79000091552734,100.18000030517578,109.86000061035156,312400
2014-04-04,105.33000183105469,106.41000366210938,94.0,106.79000091552734,676200
2014-04-07,104.55000305175781,86.94000244140625,78.95999908447266,118.22000122070312,1594300
2014-04-08,86.20999908447266,80.86000061035156,77.05000305175781,89.22000122070312,1103300
2014-04-09,80.87000274658203,87.88999938964844,80.26000213623047,89.3499984741211,521400
2014-04-10,89.04000091552734,81.47000122070312,80.22000122070312,90.56999969482422,527000
2014-04-11,80.83000183105469,76.16999816894531,75.44999694824219,84.19000244140625,365700
2014-04-14,76.55000305175781,74.1500015258789,71.12000274658203,81.0,385100
2014-04-15,74.44999694824219,72.26000213623047,65.0,75.26000213623047,735600
2014-04-16,73.01000213623047,72.8499984741211,71.69000244140625,74.98999786376953,259300
2014-04-17,72.25,73.37000274658203,70.91000366210938,77.51000213623047,220600
2014-04-21,76.08000183105469,76.37999725341797,72.2699966430664,77.0,177700
2014-04-22,76.76000213623047,83.77999877929688,75.13999938964844,86.12999725341797,372700
2014-04-23,83.58999633789062,77.83000183105469,76.7300033569336,83.58999633789062,402600
2014-04-24,78.08999633789062,77.37000274658203,71.5,79.25,271500
2014-04-25,76.08999633789062,71.30000305175781,70.66999816894531,76.12999725341797,269600
2014-04-28,71.63999938964844,71.9000015258789,66.61000061035156,74.6500015258789,283500
2014-04-29,72.23999786376953,74.7300033569336,71.18000030517578,76.5,210700
2014-04-30,73.80999755859375,75.54000091552734,71.30000305175781,76.0199966430664,252300
2014-05-01,74.52999877929688,80.0,72.5,80.3499984741211,438100
2014-05-02,80.55999755859375,74.63999938964844,73.54000091552734,80.76000213623047,257800
2014-05-05,73.62999725341797,74.2699966430664,71.19999694824219,75.63999938964844,419500
2014-05-06,73.58000183105469,69.58999633789062,69.5,76.62000274658203,302000
2014-05-07,69.80000305175781,65.5999984741211,64.25,69.87000274658203,373500
2014-05-08,65.43000030517578,65.86000061035156,65.0,69.55000305175781,320000
2014-05-09,64.16999816894531,69.4000015258789,64.0999984741211,69.58000183105469,244100
2014-05-12,69.43000030517578,72.7699966430664,69.04000091552734,74.86000061035156,304500
2014-05-13,72.22000122070312,68.91000366210938,68.5999984741211,72.61000061035156,397100
2014-05-14,68.58999633789062,67.44999694824219,66.04000091552734,70.62000274658203,216800
2014-05-15,66.61000061035156,61.93000030517578,61.290000915527344,66.61000061035156,473400
2014-05-16,61.779998779296875,64.30000305175781,60.22999954223633,65.91000366210938,444300
2014-05-19,63.36000061035156,66.62000274658203,63.36000061035156,67.66000366210938,205500
2014-05-20,66.30999755859375,61.849998474121094,61.15999984741211,66.37999725341797,371400
2014-05-21,62.2599983215332,65.41000366210938,61.90999984741211,65.9800033569336,358700
2014-05-22,65.33000183105469,73.11000061035156,65.33000183105469,73.30999755859375,549900
2014-05-23,73.12000274658203,75.19999694824219,72.83000183105469,75.30999755859375,353900
2014-05-27,76.1500015258789,78.98999786376953,76.1500015258789,79.91999816894531,376200
2014-05-28,78.73999786376953,79.98999786376953,77.58999633789062,81.80000305175781,254200
2014-05-29,79.69999694824219,77.5,76.55999755859375,81.3499984741211,306900
2014-05-30,77.37000274658203,76.43000030517578,73.66999816894531,77.83999633789062,413600
2014-06-02,64.8499984741211,57.060001373291016,56.060001373291016,65.79000091552734,2046700
2014-06-03,57.0,55.36000061035156,54.54999923706055,58.33000183105469,751300
2014-06-04,54.779998779296875,54.9900016784668,53.630001068115234,55.900001525878906,807300
2014-06-05,54.77000045776367,55.79999923706055,53.97999954223633,57.189998626708984,779700
2014-06-06,56.25,57.5099983215332,55.0099983215332,57.75,383100
2014-06-09,57.290000915527344,58.4900016784668,56.5,60.0,572900
2014-06-10,58.16999816894531,57.900001525878906,56.72999954223633,59.099998474121094,356600
2014-06-11,57.369998931884766,58.58000183105469,57.0099983215332,59.189998626708984,422500
2014-06-12,58.5,59.95000076293945,57.2599983215332,60.9900016784668,261900
2014-06-13,59.939998626708984,59.29999923706055,58.2599983215332,60.02000045776367,197700
2014-06-16,58.849998474121094,58.56999969482422,57.099998474121094,59.150001525878906,427800
2014-06-17,58.540000915527344,60.290000915527344,57.5099983215332,60.75,272600
2014-06-18,60.4900016784668,59.88999938964844,58.33000183105469,60.939998626708984,294900
2014-06-19,60.16999816894531,59.439998626708984,57.5099983215332,60.75,238200
2014-06-20,59.40999984741211,60.060001373291016,57.27000045776367,60.349998474121094,438100
2014-06-23,60.02000045776367,58.540000915527344,58.04999923706055,60.7599983215332,230200
2014-06-24,58.470001220703125,59.84000015258789,58.470001220703125,62.72999954223633,445900
2014-06-25,59.13999938964844,62.15999984741211,58.47999954223633,62.880001068115234,446300
2014-06-26,61.93000030517578,60.709999084472656,60.5099983215332,62.7400016784668,322700
2014-06-27,60.0,62.5,59.2599983215332,63.189998626708984,672100
2014-06-30,62.20000076293945,66.0,62.11000061035156,66.37000274658203,457500
2014-07-01,66.43000030517578,71.63999938964844,66.0,72.80000305175781,651700
2014-07-02,71.38999938964844,70.04000091552734,69.0,73.05999755859375,376500
2014-07-03,70.36000061035156,70.0,68.91999816894531,70.36000061035156,229700
2014-07-07,70.0,69.1500015258789,67.9000015258789,70.06999969482422,343700
2014-07-08,68.9000015258789,65.91000366210938,65.22000122070312,69.11000061035156,429600
2014-07-09,66.20999908447266,65.66000366210938,65.19000244140625,68.0,333300
2014-07-10,63.36000061035156,65.1500015258789,62.029998779296875,66.37999725341797,434900
2014-07-11,64.80999755859375,65.44000244140625,64.44000244140625,66.76000213623047,358800
2014-07-14,67.02999877929688,63.52000045776367,62.86000061035156,67.02999877929688,318200
2014-07-15,63.66999816894531,62.709999084472656,60.040000915527344,64.25,323200
2014-07-16,63.029998779296875,64.16999816894531,61.86000061035156,64.33000183105469,285700
2014-07-17,63.310001373291016,59.310001373291016,58.939998626708984,64.1500015258789,361800
2014-07-18,59.29999923706055,58.9900016784668,57.25,61.11000061035156,593800
2014-07-21,58.27000045776367,58.97999954223633,57.38999938964844,59.459999084472656,348000
2014-07-22,59.619998931884766,59.029998779296875,58.459999084472656,60.81999969482422,1469800
2014-07-23,217.10000610351562,233.42999267578125,212.6300048828125,241.4199981689453,8185100
2014-07-24,226.0,212.9199981689453,201.50999450683594,226.6199951171875,2456300
2014-07-25,208.30999755859375,200.67999267578125,189.3000030517578,209.64999389648438,1419900
2014-07-28,198.0,198.00999450683594,194.00999450683594,202.9499969482422,488600
2014-07-29,197.94000244140625,222.0,196.0,223.5,692500
2014-07-30,222.00999450683594,224.49000549316406,217.00999450683594,227.47999572753906,642000
2014-07-31,219.60000610351562,221.72000122070312,217.50999450683594,222.50999450683594,670900
2014-08-01,218.58999633789062,228.5399932861328,218.16000366210938,229.89999389648438,521200
2014-08-04,234.00999450683594,232.60000610351562,226.1199951171875,236.4600067138672,604000
2014-08-05,233.25,234.5500030517578,228.13999938964844,236.58999633789062,378800
2014-08-06,230.97000122070312,229.05999755859375,227.00999450683594,236.24000549316406,474200
2014-08-07,228.7899932861328,235.00999450683594,228.3699951171875,238.85000610351562,456700
2014-08-08,232.6300048828125,242.47000122070312,231.5800018310547,244.3800048828125,498900
2014-08-11,246.27999877929688,243.3300018310547,239.02000427246094,246.27999877929688,223800
2014-08-12,239.0,241.67999267578125,239.0,244.41000366210938,326300
2014-08-13,241.64999389648438,248.77999877929688,241.64999389648438,250.60000610351562,186600
2014-08-14,248.82000732421875,251.24000549316406,247.1999969482422,251.39999389648438,148500
2014-08-15,253.99000549316406,252.72000122070312,249.0800018310547,255.1699981689453,242600
2014-08-18,256.3399963378906,261.8299865722656,252.05999755859375,262.4800109863281,355900
2014-08-19,261.9599914550781,256.3699951171875,242.24000549316406,263.3399963378906,905600
2014-08-20,251.0500030517578,249.91000366210938,244.14999389648438,257.8299865722656,477300
2014-08-21,250.1199951171875,237.41000366210938,234.6199951171875,251.8800048828125,418600
2014-08-22,235.47000122070312,244.08999633789062,233.10000610351562,245.32000732421875,256400
2014-08-25,246.1300048828125,249.22999572753906,245.0,270.1400146484375,571900
2014-08-26,250.33999633789062,269.82000732421875,248.24000549316406,279.3699951171875,679400
2014-08-27,270.0,262.57000732421875,260.0199890136719,275.3299865722656,323100
2014-08-28,259.8999938964844,259.30999755859375,258.6600036621094,268.94000244140625,244100
2014-08-29,260.3299865722656,260.510009765625,257.0,263.30999755859375,150400
2014-09-02,259.70001220703125,259.25,257.0,263.989990234375,169300
2014-09-03,261.7099914550781,257.489990234375,253.02000427246094,263.2799987792969,226100
2014-09-04,262.20001220703125,252.47000122070312,251.25999450683594,262.20001220703125,168400
2014-09-05,250.6699981689453,254.0399932861328,248.1699981689453,255.07000732421875,152400
2014-09-08,254.5800018310547,254.14999389648438,247.3800048828125,257.4100036621094,170500
2014-09-09,252.60000610351562,250.14999389648438,248.14999389648438,256.20001220703125,212500
2014-09-10,250.14999389648438,267.42999267578125,248.00999450683594,268.45001220703125,230100
2014-09-11,263.7200012207031,273.67999267578125,260.7699890136719,274.9800109863281,318800
2014-09-12,272.69000244140625,270.8299865722656,266.45001220703125,275.0,215400
2014-09-15,269.5,270.1099853515625,256.82000732421875,273.8900146484375,239400
2014-09-16,267.3500061035156,273.44000244140625,262.1700134277344,274.3599853515625,152600
2014-09-17,273.0,272.3500061035156,268.6400146484375,274.8900146484375,189100
2014-09-18,274.1000061035156,275.07000732421875,271.2699890136719,276.0,121500
2014-09-19,276.7099914550781,270.32000732421875,265.1000061035156,278.1400146484375,704300
2014-09-22,266.8399963378906,259.5400085449219,251.50999450683594,270.8900146484375,347500
2014-09-23,256.0,254.25,252.8699951171875,267.8299865722656,258900
2014-09-24,254.3800048828125,266.25,253.8699951171875,266.75,171800
2014-09-25,263.6000061035156,254.8699951171875,252.5,266.2300109863281,282500
2014-09-26,247.0,246.07000732421875,237.02000427246094,251.17999267578125,621300
2014-09-29,238.0800018310547,247.64999389648438,234.3699951171875,250.77000427246094,507000
2014-09-30,247.10000610351562,238.57000732421875,237.11000061035156,253.99000549316406,405400
2014-10-01,238.75,235.3000030517578,232.05999755859375,240.8000030517578,240000
2014-10-02,234.6999969482422,247.25,234.6999969482422,247.4199981689453,236400
2014-10-03,252.61000061035156,250.0,242.25,252.77000427246094,302000
2014-10-06,249.07000732421875,244.11000061035156,242.3000030517578,249.92999267578125,199500
2014-10-07,241.30999755859375,236.19000244140625,236.0399932861328,243.8800048828125,179400
2014-10-08,235.38999938964844,238.1199951171875,227.8699951171875,239.38999938964844,440600
2014-10-09,236.4199981689453,228.92999267578125,227.89999389648438,238.72000122070312,422700
2014-10-10,227.19000244140625,219.0500030517578,217.07000732421875,231.4600067138672,308200
2014-10-13,218.67999267578125,215.77000427246094,206.61000061035156,224.77999877929688,283300
2014-10-14,215.9499969482422,206.57000732421875,200.44000244140625,216.25,520100
2014-10-15,201.49000549316406,215.19000244140625,198.60000610351562,217.6199951171875,534800
2014-10-16,208.67999267578125,221.41000366210938,207.00999450683594,234.0,729200
2014-10-17,225.0,222.8300018310547,216.7100067138672,228.42999267578125,200700
2014-10-20,223.1999969482422,225.52999877929688,223.1999969482422,229.61000061035156,214700
2014-10-21,225.6999969482422,228.0800018310547,223.50999450683594,230.69000244140625,147600
2014-10-22,228.44000244140625,228.3800048828125,225.2899932861328,231.77000427246094,174500
2014-10-23,230.07000732421875,242.49000549316406,227.97999572753906,243.49000549316406,236100
2014-10-24,241.0399932861328,241.0500030517578,236.35000610351562,243.2100067138672,128000
2014-10-27,238.67999267578125,245.25,236.9499969482422,245.44000244140625,197600
2014-10-28,246.30999755859375,252.88999938964844,243.5399932861328,252.88999938964844,208100
2014-10-29,252.2100067138672,244.25,240.2100067138672,255.13999938964844,155500
2014-10-30,241.69000244140625,247.42999267578125,241.3699951171875,247.72000122070312,121400
2014-10-31,253.0800018310547,250.60000610351562,244.5500030517578,255.42999267578125,206600
2014-11-03,249.7899932861328,248.4600067138672,245.5,251.99000549316406,128100
2014-11-04,245.60000610351562,239.82000732421875,237.0800018310547,247.6699981689453,429100
2014-11-05,243.0,237.66000366210938,235.02000427246094,243.0,214000
2014-11-06,237.10000610351562,240.1699981689453,236.47999572753906,241.9199981689453,231700
2014-11-07,237.75999450683594,236.88999938964844,231.9499969482422,240.89999389648438,401700
2014-11-10,235.6999969482422,244.7899932861328,235.6999969482422,244.7899932861328,255300
2014-11-11,244.92999267578125,240.35000610351562,237.02000427246094,244.92999267578125,404300
2014-11-12,237.00999450683594,236.1199951171875,234.02000427246094,242.02999877929688,358800
2014-11-13,235.72000122070312,239.49000549316406,235.72000122070312,244.66000366210938,229700
2014-11-14,220.0,216.22000122070312,215.0,231.99000549316406,689300
2014-11-17,215.0500030517578,211.5500030517578,208.00999450683594,226.6300048828125,362200
2014-11-18,212.24000549316406,223.0,210.0,227.8000030517578,282900
2014-11-19,221.92999267578125,223.32000732421875,216.92999267578125,228.0,177000
2014-11-20,222.02000427246094,221.72000122070312,220.16000366210938,224.69000244140625,202800
2014-11-21,225.19000244140625,224.0800018310547,221.14999389648438,227.5,197500
2014-11-24,224.69000244140625,231.97000122070312,223.22999572753906,233.94000244140625,236400
2014-11-25,232.57000732421875,229.17999267578125,223.24000549316406,234.0,195700
2014-11-26,228.60000610351562,230.0500030517578,226.5399932861328,230.52999877929688,97800
2014-11-28,230.1199951171875,227.02000427246094,226.44000244140625,232.9499969482422,57600
2014-12-01,226.49000549316406,216.52000427246094,215.08999633789062,228.10000610351562,185700
2014-12-02,217.72000122070312,225.0,217.02000427246094,228.82000732421875,217900
2014-12-03,192.0,197.6699981689453,189.50999450683594,198.57000732421875,1315000
2014-12-04,196.75,195.5500030517578,189.52000427246094,198.49000549316406,392800
2014-12-05,196.35000610351562,205.94000244140625,196.2100067138672,205.97000122070312,284800
2014-12-08,205.0,198.35000610351562,195.55999755859375,209.00999450683594,344900
2014-12-09,194.0,201.6199951171875,193.52000427246094,203.8000030517578,245100
2014-12-10,198.85000610351562,197.5,194.52999877929688,201.25,219600
2014-12-11,198.22000122070312,204.0,196.66000366210938,204.4499969482422,235800
2014-12-12,203.94000244140625,196.33999633789062,196.2100067138672,207.74000549316406,282000
2014-12-15,198.42999267578125,195.3300018310547,191.13999938964844,201.77000427246094,287900
2014-12-16,194.55999755859375,195.44000244140625,192.00999450683594,201.47000122070312,205100
2014-12-17,195.60000610351562,201.33999633789062,193.11000061035156,202.49000549316406,334800
2014-12-18,203.72999572753906,208.66000366210938,200.0,210.69000244140625,244900
2014-12-19,213.3800048828125,221.3000030517578,212.82000732421875,231.89999389648438,812000
2014-12-22,219.25,210.00999450683594,209.3300018310547,222.55999755859375,336300
2014-12-23,211.47999572753906,189.83999633789062,189.3300018310547,211.47999572753906,514200
2014-12-24,191.19000244140625,189.9600067138672,188.16000366210938,195.6999969482422,280500
2014-12-26,190.47000122070312,190.82000732421875,189.67999267578125,195.30999755859375,249200
2014-12-29,188.8800048828125,191.11000061035156,181.60000610351562,192.7899932861328,338900
2014-12-30,191.88999938964844,189.57000732421875,186.60000610351562,194.1199951171875,144500
2014-12-31,189.66000366210938,189.27000427246094,188.00999450683594,195.32000732421875,270400
2015-01-02,191.02999877929688,189.86000061035156,185.8300018310547,195.6300048828125,217100
2015-01-05,187.63999938964844,188.3699951171875,186.94000244140625,194.1199951171875,138700
2015-01-06,190.60000610351562,188.1199951171875,185.97000122070312,192.52999877929688,211400
2015-01-07,190.97999572753906,196.0500030517578,189.7899932861328,196.89999389648438,167000
2015-01-08,199.5399932861328,202.4199981689453,195.13999938964844,203.27999877929688,137300
2015-01-09,202.72999572753906,201.75999450683594,196.1199951171875,203.83999633789062,195000
2015-01-12,202.97999572753906,195.88999938964844,192.0,205.0,196300
2015-01-13,197.75999450683594,200.63999938964844,195.5500030517578,202.41000366210938,120400
2015-01-14,197.64999389648438,202.11000061035156,197.64999389648438,203.97000122070312,97100
2015-01-15,201.82000732421875,197.0500030517578,195.61000061035156,202.25,271200
2015-01-16,195.8000030517578,215.52000427246094,195.8000030517578,215.8800048828125,251400
2015-01-20,215.27000427246094,216.97000122070312,204.75999450683594,218.19000244140625,216900
2015-01-21,209.49000549316406,191.89999389648438,191.8000030517578,209.57000732421875,386400
2015-01-22,188.13999938964844,194.52000427246094,183.5,196.14999389648438,833900
2015-01-23,195.7899932861328,212.69000244140625,191.92999267578125,216.6699981689453,394100
2015-01-26,212.50999450683594,213.0,207.36000061035156,217.6199951171875,176600
2015-01-27,208.30999755859375,226.1300048828125,208.00999450683594,229.24000549316406,296200
2015-01-28,229.67999267578125,217.94000244140625,214.02999877929688,229.99000549316406,531200
2015-01-29,218.38999938964844,216.07000732421875,214.3000030517578,220.10000610351562,269800
2015-01-30,213.8699951171875,211.0800018310547,210.36000061035156,219.2899932861328,239700
2015-02-02,214.38999938964844,205.02000427246094,198.25,217.17999267578125,224100
2015-02-03,206.6999969482422,204.49000549316406,196.5,208.8000030517578,162000
2015-02-04,202.52000427246094,197.77000427246094,195.17999267578125,202.52000427246094,287400
2015-02-05,199.92999267578125,211.47999572753906,197.44000244140625,212.88999938964844,223600
2015-02-06,212.5800018310547,204.5,203.0,218.3800048828125,216600
2015-02-09,203.19000244140625,196.07000732421875,193.6699981689453,205.85000610351562,290100
2015-02-10,198.4199981689453,197.7899932861328,193.25,201.97999572753906,225100
2015-02-11,196.75,194.3000030517578,189.58999633789062,200.47999572753906,316400
2015-02-12,196.0,202.50999450683594,190.58999633789062,203.6199951171875,250000
2015-02-13,202.50999450683594,205.25999450683594,198.6699981689453,207.13999938964844,197000
2015-02-17,206.0,204.39999389648438,203.00999450683594,209.4199981689453,174000
2015-02-18,203.0,207.55999755859375,200.0500030517578,208.4600067138672,151200
2015-02-19,206.33999633789062,207.5500030517578,205.97000122070312,210.74000549316406,183000
2015-02-20,207.99000549316406,207.82000732421875,205.22999572753906,212.60000610351562,162000
2015-02-23,207.75999450683594,209.39999389648438,204.50999450683594,212.39999389648438,194500
