Date,piiopen,piiclose,piilow,piihigh,piivolume
2016-10-07,74.3499984741211,74.0199966430664,73.06999969482422,74.37999725341797,1064500.0
2016-10-10,74.83999633789062,75.01000213623047,74.56999969482422,76.20999908447266,653200.0
2016-10-11,75.01000213623047,74.02999877929688,73.31999969482422,75.44999694824219,852600.0
2016-10-12,75.62000274658203,76.1500015258789,74.87000274658203,77.62000274658203,1455500.0
2016-10-13,75.41999816894531,75.44999694824219,73.8499984741211,75.83999633789062,1045300.0
2016-10-14,75.87000274658203,75.79000091552734,74.80000305175781,76.5,714500.0
2016-10-17,75.75,76.0199966430664,75.26000213623047,76.62999725341797,1116700.0
2016-10-18,76.79000091552734,77.54000091552734,75.55000305175781,77.66999816894531,776300.0
2016-10-19,77.87000274658203,79.04000091552734,77.36000061035156,79.44000244140625,924200.0
2016-10-20,78.69999694824219,79.2300033569336,78.3499984741211,79.45999908447266,794400.0
2016-10-21,79.01000213623047,80.02999877929688,78.05000305175781,80.41999816894531,1381300.0
2016-10-24,81.0,81.6500015258789,80.48999786376953,82.13999938964844,2617700.0
2016-10-25,76.80000305175781,78.61000061035156,76.22000122070312,81.69000244140625,3478300.0
2016-10-26,78.0,76.5999984741211,76.47000122070312,79.8499984741211,1230600.0
2016-10-27,77.12999725341797,75.04000091552734,74.7699966430664,77.12999725341797,1116000.0
2016-10-28,75.27999877929688,75.2699966430664,74.62000274658203,76.12999725341797,822800.0
2016-10-31,75.58999633789062,76.61000061035156,74.0,76.68000030517578,1671400.0
2016-11-01,76.80000305175781,74.68000030517578,73.9800033569336,77.13999938964844,857500.0
2016-11-02,74.6500015258789,76.31999969482422,74.6500015258789,76.86000061035156,919100.0
2016-11-03,76.23999786376953,75.83999633789062,75.72000122070312,76.98999786376953,689000.0
2016-11-04,75.86000061035156,76.7300033569336,75.86000061035156,78.43000030517578,827800.0
2016-11-07,78.25,80.11000061035156,78.25,80.7699966430664,937700.0
2016-11-08,79.54000091552734,80.01000213623047,78.94000244140625,80.72000122070312,737400.0
2016-11-09,77.55000305175781,83.33000183105469,77.3499984741211,83.51000213623047,1326500.0
2016-11-10,83.61000061035156,89.43000030517578,83.55999755859375,90.0999984741211,2250400.0
2016-11-11,89.33000183105469,89.80999755859375,88.27999877929688,90.4000015258789,1228500.0
2016-11-14,90.5,88.5,87.77999877929688,92.5,1739800.0
2016-11-15,88.16000366210938,86.83000183105469,85.77999877929688,88.81999969482422,1130500.0
2016-11-16,86.7699966430664,85.2699966430664,84.41000366210938,87.19999694824219,771600.0
2016-11-17,86.33000183105469,85.11000061035156,84.80999755859375,87.05999755859375,798000.0
2016-11-18,85.23999786376953,83.93000030517578,83.7699966430664,85.80000305175781,680400.0
2016-11-21,84.69000244140625,85.36000061035156,84.45999908447266,86.30000305175781,814500.0
2016-11-22,85.88999938964844,87.66999816894531,85.4000015258789,87.80000305175781,782700.0
2016-11-23,87.0999984741211,88.72000122070312,86.79000091552734,88.7300033569336,582700.0
2016-11-25,89.05999755859375,89.3499984741211,88.7300033569336,89.87999725341797,360200.0
2016-11-28,89.0,87.38999938964844,87.33000183105469,89.20999908447266,808400.0
2016-11-29,87.33000183105469,86.68000030517578,86.13999938964844,88.12000274658203,694600.0
2016-11-30,87.27999877929688,86.86000061035156,86.18000030517578,87.63999938964844,891300.0
2016-12-01,87.41999816894531,90.72000122070312,86.98999786376953,91.11000061035156,1235800.0
2016-12-02,90.66000366210938,87.45999908447266,87.22000122070312,90.87999725341797,662500.0
2016-12-05,87.9800033569336,88.44999694824219,87.3499984741211,90.62000274658203,792700.0
2016-12-06,88.45999908447266,88.58000183105469,87.16000366210938,89.16999816894531,563100.0
2016-12-07,85.33000183105469,86.54000091552734,83.48999786376953,87.5999984741211,2028900.0
2016-12-08,87.04000091552734,87.73999786376953,86.30000305175781,88.87999725341797,1038800.0
2016-12-09,87.58999633789062,85.83999633789062,85.62000274658203,87.87000274658203,692500.0
2016-12-12,86.11000061035156,84.37000274658203,83.0999984741211,86.31999969482422,986000.0
2016-12-13,84.83000183105469,85.8499984741211,84.36000061035156,86.7699966430664,680700.0
2016-12-14,85.44000244140625,83.91999816894531,83.77999877929688,86.33000183105469,621500.0
2016-12-15,83.9000015258789,81.62000274658203,81.5199966430664,84.87999725341797,1237300.0
2016-12-16,81.5,81.5999984741211,80.61000061035156,82.62000274658203,1175100.0
2016-12-19,81.72000122070312,83.01000213623047,81.0,83.29000091552734,846100.0
2016-12-20,82.76000213623047,81.5199966430664,80.86000061035156,83.0999984741211,1116900.0
2016-12-21,81.33999633789062,80.7300033569336,80.5999984741211,81.73999786376953,585900.0
2016-12-22,80.91000366210938,79.66999816894531,79.33000183105469,80.95999908447266,618300.0
2016-12-23,79.80999755859375,80.22000122070312,79.2699966430664,80.58000183105469,406000.0
2016-12-27,80.36000061035156,80.55000305175781,80.02999877929688,81.1500015258789,393700.0
2016-12-28,80.30000305175781,80.81999969482422,79.94999694824219,80.83999633789062,524800.0
2016-12-29,80.9000015258789,81.37000274658203,80.77999877929688,82.11000061035156,1067800.0
2016-12-30,81.98999786376953,82.38999938964844,81.13999938964844,82.58000183105469,863000.0
2017-01-03,82.91000366210938,82.61000061035156,81.41000366210938,82.91000366210938,964600.0
2017-01-04,82.97000122070312,84.87000274658203,82.61000061035156,85.75,731900.0
2017-01-05,84.5999984741211,85.02999877929688,83.72000122070312,85.62999725341797,818200.0
2017-01-06,84.87000274658203,86.55999755859375,84.45999908447266,86.80000305175781,778400.0
2017-01-09,86.27999877929688,83.72000122070312,83.20999908447266,86.52999877929688,1166200.0
2017-01-10,83.97000122070312,83.73999786376953,82.68000030517578,84.79000091552734,602700.0
2017-01-11,83.44999694824219,82.19000244140625,81.69000244140625,83.5,613800.0
2017-01-12,85.0199966430664,87.0,84.80999755859375,87.44999694824219,1997400.0
2017-01-13,86.93000030517578,86.2699966430664,85.58999633789062,87.47000122070312,881800.0
2017-01-17,86.12000274658203,86.93000030517578,85.51000213623047,87.02999877929688,900200.0
2017-01-18,87.0,87.77999877929688,86.4800033569336,88.48999786376953,928000.0
2017-01-19,87.43000030517578,85.9000015258789,85.37000274658203,87.94999694824219,801700.0
2017-01-20,85.79000091552734,86.31999969482422,85.26000213623047,86.75,892500.0
2017-01-23,86.25,87.55000305175781,85.86000061035156,87.86000061035156,1660100.0
2017-01-24,84.98999786376953,86.41000366210938,83.48999786376953,87.66000366210938,3107100.0
