Date,adsopen,adsclose,adslow,adshigh,adsvolume
2008-07-09,54.79999923706055,53.459999084472656,53.150001525878906,55.099998474121094,590400.0
2008-07-10,53.220001220703125,53.970001220703125,52.7400016784668,54.2400016784668,637300.0
2008-07-11,53.33000183105469,51.790000915527344,51.310001373291016,53.47999954223633,1782000.0
2008-07-14,52.099998474121094,50.70000076293945,50.56999969482422,52.099998474121094,1132500.0
2008-07-15,50.0,50.290000915527344,48.22999954223633,50.56999969482422,3256100.0
2008-07-16,50.790000915527344,52.0,49.790000915527344,52.0,2455500.0
2008-07-17,54.16999816894531,59.0099983215332,54.16999816894531,59.029998779296875,5219500.0
2008-07-18,58.97999954223633,59.599998474121094,58.04999923706055,59.70000076293945,2030200.0
2008-07-21,59.439998626708984,61.95000076293945,59.439998626708984,62.65999984741211,2093000.0
2008-07-22,60.0,60.90999984741211,58.63999938964844,61.16999816894531,2044100.0
2008-07-23,60.77000045776367,64.08000183105469,60.63999938964844,64.08000183105469,1834200.0
2008-07-24,64.0,63.470001220703125,63.43000030517578,65.9800033569336,10173900.0
2008-07-25,63.88999938964844,62.2599983215332,61.34000015258789,64.0,1261000.0
2008-07-28,62.7400016784668,61.099998474121094,61.0099983215332,63.279998779296875,902800.0
2008-07-29,61.5,63.79999923706055,61.5,64.0,1461700.0
2008-07-30,65.19999694824219,64.93000030517578,64.30999755859375,67.18000030517578,2139600.0
2008-07-31,63.599998474121094,64.1500015258789,63.16999816894531,64.81999969482422,903400.0
2008-08-01,64.3499984741211,64.68000030517578,62.70000076293945,65.16000366210938,973900.0
2008-08-04,64.58000183105469,64.13999938964844,63.810001373291016,64.9000015258789,995100.0
2008-08-05,64.25,65.0999984741211,63.38999938964844,65.0999984741211,1025600.0
2008-08-06,64.73999786376953,64.7699966430664,63.93000030517578,65.58000183105469,740300.0
2008-08-07,64.5,64.0199966430664,63.790000915527344,65.0,557100.0
2008-08-08,64.05999755859375,65.47000122070312,64.0199966430664,66.0,943200.0
2008-08-11,65.0,66.69000244140625,64.3499984741211,67.68000030517578,984900.0
2008-08-12,66.13999938964844,66.16000366210938,65.8499984741211,67.6500015258789,1361000.0
2008-08-13,66.0199966430664,64.06999969482422,63.869998931884766,66.0199966430664,2087900.0
2008-08-14,63.70000076293945,64.88999938964844,63.06999969482422,65.9800033569336,951100.0
2008-08-15,65.0999984741211,65.13999938964844,62.88999938964844,65.31999969482422,1197900.0
2008-08-18,65.27999877929688,63.59000015258789,63.29999923706055,65.29000091552734,816000.0
2008-08-19,62.5099983215332,62.22999954223633,61.86000061035156,64.1500015258789,1587100.0
2008-08-20,63.06999969482422,61.650001525878906,61.189998626708984,63.279998779296875,860600.0
2008-08-21,61.02000045776367,62.369998931884766,60.95000076293945,62.77000045776367,1583300.0
2008-08-22,62.97999954223633,63.97999954223633,62.209999084472656,64.36000061035156,1133000.0
2008-08-25,63.709999084472656,62.099998474121094,61.95000076293945,64.63999938964844,968000.0
2008-08-26,62.119998931884766,63.95000076293945,61.56999969482422,63.95000076293945,1541500.0
2008-08-27,63.11000061035156,64.83999633789062,63.11000061035156,65.48999786376953,961600.0
2008-08-28,65.44000244140625,65.26000213623047,64.94999694824219,66.69000244140625,1330400.0
2008-08-29,65.0,64.23999786376953,63.36000061035156,65.55000305175781,2131400.0
2008-09-02,64.98999786376953,64.69000244140625,64.37000274658203,65.44999694824219,1560000.0
2008-09-03,64.5999984741211,64.63999938964844,63.79999923706055,64.83000183105469,1368500.0
2008-09-04,65.01000213623047,64.19000244140625,64.19000244140625,66.11000061035156,1775300.0
2008-09-05,63.81999969482422,63.20000076293945,62.790000915527344,64.5,1890400.0
2008-09-08,65.19999694824219,65.2300033569336,63.900001525878906,65.80000305175781,1532700.0
2008-09-09,65.05999755859375,64.55999755859375,63.77000045776367,66.6500015258789,2151500.0
2008-09-10,65.25,65.72000122070312,64.58999633789062,66.5,1529900.0
2008-09-11,64.56999969482422,65.11000061035156,63.810001373291016,65.30000305175781,1489900.0
2008-09-12,64.2300033569336,64.63999938964844,63.869998931884766,64.94999694824219,1199700.0
2008-09-15,61.119998931884766,62.220001220703125,61.119998931884766,63.9900016784668,1495000.0
2008-09-16,60.95000076293945,61.369998931884766,59.34000015258789,61.5099983215332,2163100.0
2008-09-17,60.150001525878906,53.34000015258789,52.11000061035156,60.310001373291016,5767500.0
2008-09-18,54.119998931884766,57.34000015258789,47.540000915527344,59.720001220703125,4647100.0
2008-09-19,60.9900016784668,60.66999816894531,58.5,61.9900016784668,4407000.0
2008-09-22,61.5,58.70000076293945,58.70000076293945,62.040000915527344,998400.0
2008-09-23,58.869998931884766,61.20000076293945,58.22999954223633,61.97999954223633,838500.0
2008-09-24,61.20000076293945,64.0,60.86000061035156,64.13999938964844,785500.0
2008-09-25,63.150001525878906,63.4900016784668,61.5,63.9900016784668,860600.0
2008-09-26,60.70000076293945,62.2400016784668,60.59000015258789,64.44000244140625,573200.0
2008-09-29,61.84000015258789,56.900001525878906,56.900001525878906,62.369998931884766,1220800.0
2008-09-30,57.90999984741211,63.380001068115234,57.869998931884766,64.41999816894531,2974000.0
2008-10-01,63.279998779296875,62.93000030517578,62.59000015258789,64.69999694824219,840900.0
2008-10-02,64.0,61.9900016784668,59.61000061035156,66.1500015258789,967200.0
2008-10-03,61.599998474121094,59.900001525878906,59.54999923706055,63.47999954223633,472000.0
2008-10-06,59.47999954223633,59.13999938964844,54.939998626708984,59.77000045776367,724300.0
2008-10-07,61.0,56.59000015258789,56.59000015258789,61.0,591900.0
2008-10-08,55.150001525878906,54.0,52.0,57.5,1690600.0
2008-10-09,53.79999923706055,47.45000076293945,46.63999938964844,56.0099983215332,2587900.0
2008-10-10,45.880001068115234,44.400001525878906,39.029998779296875,47.7400016784668,4006600.0
2008-10-13,46.7400016784668,49.650001525878906,46.599998474121094,49.650001525878906,1720300.0
2008-10-14,51.08000183105469,50.810001373291016,48.599998474121094,55.2400016784668,1504600.0
2008-10-15,49.5,44.689998626708984,44.689998626708984,49.84000015258789,1284300.0
2008-10-16,44.380001068115234,44.7400016784668,41.27000045776367,46.7599983215332,2860000.0
2008-10-17,45.540000915527344,46.93000030517578,44.0099983215332,48.47999954223633,1417100.0
2008-10-20,47.5,50.189998626708984,46.900001525878906,50.29999923706055,961000.0
2008-10-21,49.540000915527344,49.709999084472656,49.0099983215332,51.25,1290200.0
2008-10-22,49.22999954223633,47.15999984741211,45.369998931884766,49.75,1805900.0
2008-10-23,48.31999969482422,45.900001525878906,44.5,51.0,2530600.0
2008-10-24,42.81999969482422,45.290000915527344,42.43000030517578,47.099998474121094,1317400.0
2008-10-27,44.29999923706055,44.27000045776367,43.439998626708984,47.27000045776367,816800.0
2008-10-28,45.66999816894531,45.5,43.060001373291016,46.040000915527344,1692500.0
2008-10-29,45.47999954223633,47.16999816894531,44.189998626708984,48.5099983215332,2097400.0
2008-10-30,48.34000015258789,48.959999084472656,47.290000915527344,49.52000045776367,1364500.0
2008-10-31,48.689998626708984,50.15999984741211,48.5099983215332,50.86000061035156,1069500.0
2008-11-03,49.81999969482422,50.38999938964844,49.81999969482422,51.22999954223633,655200.0
2008-11-04,51.150001525878906,52.29999923706055,51.150001525878906,53.13999938964844,1027800.0
2008-11-05,52.279998779296875,51.150001525878906,50.59000015258789,53.16999816894531,1339300.0
2008-11-06,50.63999938964844,49.619998931884766,49.380001068115234,52.11000061035156,1241900.0
2008-11-07,49.900001525878906,50.939998626708984,49.060001373291016,51.06999969482422,971600.0
2008-11-10,51.79999923706055,50.4900016784668,49.790000915527344,52.369998931884766,629200.0
2008-11-11,49.86000061035156,49.54999923706055,48.02000045776367,50.09000015258789,1307400.0
2008-11-12,48.75,44.869998931884766,44.65999984741211,49.06999969482422,1513900.0
2008-11-13,45.040000915527344,46.5,42.4900016784668,46.5,1656000.0
2008-11-14,45.56999969482422,45.130001068115234,44.2599983215332,47.189998626708984,1067800.0
2008-11-17,44.38999938964844,38.54999923706055,36.130001068115234,44.59000015258789,6216400.0
2008-11-18,38.75,40.720001220703125,38.63999938964844,40.7599983215332,2562900.0
2008-11-19,40.439998626708984,39.119998931884766,39.060001373291016,41.09000015258789,2435400.0
2008-11-20,38.630001068115234,37.0,36.79999923706055,40.220001220703125,2629800.0
2008-11-21,37.66999816894531,38.400001525878906,34.7599983215332,38.70000076293945,2116700.0
2008-11-24,38.79999923706055,42.560001373291016,38.540000915527344,42.97999954223633,2015300.0
2008-11-25,43.650001525878906,42.189998626708984,41.689998626708984,44.58000183105469,2180300.0
2008-11-26,41.08000183105469,44.18000030517578,40.900001525878906,44.25,1295800.0
2008-11-28,43.43000030517578,43.310001373291016,42.70000076293945,43.95000076293945,631200.0
2008-12-01,42.029998779296875,40.11000061035156,39.70000076293945,42.970001220703125,1706000.0
2008-12-02,40.38999938964844,40.09000015258789,38.900001525878906,41.13999938964844,1896800.0
2008-12-03,40.56999969482422,41.959999084472656,39.209999084472656,42.09000015258789,1447800.0
2008-12-04,41.56999969482422,42.22999954223633,41.15999984741211,43.68000030517578,1558200.0
2008-12-05,42.06999969482422,44.939998626708984,40.59000015258789,44.9900016784668,1282500.0
2008-12-08,45.5,46.2400016784668,44.72999954223633,46.40999984741211,1386400.0
2008-12-09,45.70000076293945,45.650001525878906,45.130001068115234,47.130001068115234,1548700.0
2008-12-10,45.970001220703125,45.810001373291016,44.70000076293945,46.45000076293945,1165300.0
2008-12-11,45.16999816894531,43.47999954223633,42.97999954223633,45.400001525878906,1882500.0
2008-12-12,42.18000030517578,42.529998779296875,42.099998474121094,44.54999923706055,1512900.0
2008-12-15,42.599998474121094,40.2400016784668,39.709999084472656,43.18000030517578,1580300.0
2008-12-16,41.25,45.15999984741211,40.36000061035156,45.540000915527344,2164800.0
2008-12-17,44.650001525878906,45.15999984741211,44.45000076293945,46.0,1174600.0
2008-12-18,45.470001220703125,45.16999816894531,44.34000015258789,46.119998931884766,936000.0
2008-12-19,45.810001373291016,47.279998779296875,44.540000915527344,47.529998779296875,1676600.0
2008-12-22,47.540000915527344,46.15999984741211,45.189998626708984,47.59000015258789,801200.0
2008-12-23,46.380001068115234,45.63999938964844,44.66999816894531,47.09000015258789,650000.0
2008-12-24,45.709999084472656,45.75,44.77000045776367,46.529998779296875,273900.0
2008-12-26,45.88999938964844,45.72999954223633,44.95000076293945,45.900001525878906,324500.0
2008-12-29,45.459999084472656,45.2400016784668,44.95000076293945,46.47999954223633,1028400.0
2008-12-30,45.869998931884766,46.0,45.47999954223633,46.599998474121094,923300.0
2008-12-31,45.97999954223633,46.529998779296875,45.900001525878906,46.95000076293945,775900.0
2009-01-02,46.380001068115234,47.599998474121094,44.91999816894531,48.189998626708984,1048400.0
2009-01-05,46.75,47.75,46.75,48.09000015258789,1103900.0
2009-01-06,47.93000030517578,47.790000915527344,46.849998474121094,48.709999084472656,1223800.0
2009-01-07,47.150001525878906,47.43000030517578,46.9900016784668,48.650001525878906,1190600.0
2009-01-08,46.290000915527344,46.529998779296875,45.439998626708984,47.08000183105469,1319700.0
2009-01-09,46.529998779296875,44.58000183105469,44.58000183105469,46.72999954223633,1329100.0
2009-01-12,44.61000061035156,44.36000061035156,44.11000061035156,45.060001373291016,1286300.0
2009-01-13,43.9900016784668,44.349998474121094,43.779998779296875,44.650001525878906,1327400.0
2009-01-14,43.470001220703125,42.43000030517578,42.08000183105469,43.470001220703125,1314100.0
2009-01-15,42.43000030517578,42.27000045776367,40.54999923706055,43.189998626708984,1443200.0
2009-01-16,43.0,42.34000015258789,41.150001525878906,44.02000045776367,1225900.0
2009-01-20,42.150001525878906,40.36000061035156,40.18000030517578,42.56999969482422,1399200.0
2009-01-21,41.20000076293945,41.880001068115234,40.58000183105469,42.08000183105469,972600.0
2009-01-22,41.099998474121094,40.77000045776367,40.22999954223633,41.20000076293945,1011900.0
2009-01-23,40.02000045776367,39.75,38.31999969482422,40.5099983215332,1549600.0
2009-01-26,39.7599983215332,40.400001525878906,39.65999984741211,41.380001068115234,1043000.0
2009-01-27,40.709999084472656,42.08000183105469,40.709999084472656,42.38999938964844,1074400.0
2009-01-28,41.61000061035156,43.150001525878906,41.61000061035156,43.7599983215332,1121400.0
2009-01-29,42.79999923706055,42.599998474121094,42.18000030517578,43.4900016784668,1154900.0
2009-01-30,42.5099983215332,41.59000015258789,41.5099983215332,43.0,1027100.0
2009-02-02,41.20000076293945,41.34000015258789,40.5,41.72999954223633,1172400.0
2009-02-03,41.650001525878906,39.349998474121094,38.380001068115234,41.650001525878906,3986600.0
2009-02-04,40.349998474121094,40.81999969482422,37.560001373291016,41.20000076293945,5662100.0
2009-02-05,40.540000915527344,41.650001525878906,40.060001373291016,41.689998626708984,2002700.0
2009-02-06,41.56999969482422,41.5,41.11000061035156,42.5099983215332,1546300.0
2009-02-09,41.45000076293945,41.400001525878906,40.5,41.63999938964844,1763300.0
2009-02-10,41.06999969482422,39.43000030517578,39.43000030517578,41.380001068115234,2261600.0
2009-02-11,39.560001373291016,38.849998474121094,38.36000061035156,39.84000015258789,1745600.0
2009-02-12,38.36000061035156,38.400001525878906,36.650001525878906,38.72999954223633,2537100.0
2009-02-13,38.31999969482422,35.970001220703125,35.15999984741211,38.599998474121094,3200100.0
2009-02-17,34.93000030517578,32.630001068115234,32.540000915527344,35.04999923706055,3646200.0
2009-02-18,32.5,32.04999923706055,29.0,32.630001068115234,7026200.0
2009-02-19,32.27000045776367,29.43000030517578,28.979999542236328,32.27000045776367,5047200.0
2009-02-20,28.649999618530273,29.600000381469727,28.030000686645508,29.850000381469727,2355000.0
2009-02-23,29.920000076293945,27.719999313354492,27.68000030517578,30.15999984741211,2816900.0
2009-02-24,28.799999237060547,29.649999618530273,27.0,29.860000610351562,2739300.0
2009-02-25,30.860000610351562,30.709999084472656,28.780000686645508,31.209999084472656,3200400.0
2009-02-26,30.729999542236328,30.829999923706055,30.25,32.06999969482422,3207500.0
2009-02-27,30.219999313354492,29.600000381469727,29.510000228881836,31.010000228881836,2345700.0
2009-03-02,28.8799991607666,27.6200008392334,27.450000762939453,29.850000381469727,2527300.0
2009-03-03,27.469999313354492,26.600000381469727,26.420000076293945,27.920000076293945,3402100.0
2009-03-04,27.139999389648438,26.760000228881836,24.600000381469727,27.280000686645508,4100500.0
2009-03-05,26.110000610351562,26.030000686645508,25.850000381469727,27.110000610351562,2170400.0
2009-03-06,25.920000076293945,23.780000686645508,23.15999984741211,26.209999084472656,3043400.0
2009-03-09,23.110000610351562,26.059999465942383,22.760000228881836,26.989999771118164,5506600.0
2009-03-10,26.520000457763672,28.889999389648438,26.459999084472656,29.0,3703900.0
2009-03-11,29.770000457763672,30.260000228881836,29.31999969482422,30.829999923706055,2999900.0
2009-03-12,30.399999618530273,32.5,29.040000915527344,32.810001373291016,3090100.0
2009-03-13,32.560001373291016,30.780000686645508,30.540000915527344,33.099998474121094,2473400.0
2009-03-16,31.309999465942383,31.06999969482422,30.93000030517578,33.900001525878906,2065200.0
2009-03-17,30.979999542236328,32.72999954223633,30.719999313354492,32.72999954223633,1422300.0
2009-03-18,32.34000015258789,33.040000915527344,31.5,33.470001220703125,1598200.0
2009-03-19,33.40999984741211,31.950000762939453,31.950000762939453,34.34000015258789,1960100.0
2009-03-20,32.15999984741211,31.440000534057617,31.440000534057617,32.79999923706055,1522200.0
2009-03-23,32.349998474121094,35.65999984741211,32.150001525878906,35.65999984741211,2042700.0
2009-03-24,35.54999923706055,35.29999923706055,35.099998474121094,36.70000076293945,2136400.0
2009-03-25,35.41999816894531,35.27000045776367,34.119998931884766,36.970001220703125,1321500.0
2009-03-26,35.15999984741211,36.16999816894531,35.099998474121094,36.18000030517578,1090600.0
2009-03-27,35.810001373291016,36.34000015258789,35.119998931884766,36.779998779296875,1337000.0
2009-03-30,35.58000183105469,33.9900016784668,33.959999084472656,36.810001373291016,1547600.0
2009-03-31,34.279998779296875,36.95000076293945,34.18000030517578,37.59000015258789,2672300.0
2009-04-01,36.040000915527344,36.130001068115234,34.720001220703125,36.72999954223633,2621100.0
2009-04-02,37.130001068115234,37.7400016784668,36.849998474121094,38.400001525878906,1828100.0
2009-04-03,38.06999969482422,38.400001525878906,37.16999816894531,38.779998779296875,1396300.0
2009-04-06,37.959999084472656,39.349998474121094,37.5,39.77000045776367,1711000.0
2009-04-07,38.869998931884766,39.15999984741211,38.540000915527344,40.130001068115234,2257700.0
2009-04-08,39.279998779296875,38.33000183105469,37.34000015258789,39.439998626708984,1354600.0
2009-04-09,39.06999969482422,43.81999969482422,38.02000045776367,44.09000015258789,3040300.0
2009-04-13,43.2599983215332,43.790000915527344,42.68000030517578,43.97999954223633,2095400.0
2009-04-14,43.0,42.040000915527344,41.970001220703125,44.119998931884766,2318200.0
2009-04-15,41.709999084472656,42.70000076293945,41.13999938964844,42.83000183105469,1522900.0
