Date,vstmopen,vstmclose,vstmlow,vstmhigh,vstmvolume
2014-10-23,9.170000076293945,8.960000038146973,8.850000381469727,9.5,344300
2014-10-24,8.970000267028809,9.59000015258789,8.970000267028809,9.920000076293945,401700
2014-10-27,9.510000228881836,9.739999771118164,9.420000076293945,9.84000015258789,159200
2014-10-28,9.800000190734863,9.800000190734863,9.75,10.170000076293945,299400
2014-10-29,9.789999961853027,9.40999984741211,9.25,9.8100004196167,121200
2014-10-30,9.390000343322754,9.800000190734863,9.25,10.039999961853027,176100
2014-10-31,10.0600004196167,9.489999771118164,9.390000343322754,10.0600004196167,246800
2014-11-03,9.510000228881836,9.449999809265137,9.25,9.710000038146973,162300
2014-11-04,9.380000114440918,9.5,9.25,9.569999694824219,181900
2014-11-05,9.609999656677246,9.25,9.1899995803833,9.609999656677246,122500
2014-11-06,9.260000228881836,8.970000267028809,8.829999923706055,9.399999618530273,368600
2014-11-07,8.920000076293945,9.029999732971191,8.800000190734863,9.09000015258789,283800
2014-11-10,9.09000015258789,9.079999923706055,8.869999885559082,9.1899995803833,191400
2014-11-11,9.100000381469727,9.199999809265137,8.989999771118164,9.229999542236328,199600
2014-11-12,9.149999618530273,9.369999885559082,9.140000343322754,9.40999984741211,271600
2014-11-13,9.390000343322754,9.220000267028809,9.1899995803833,9.520000457763672,128700
2014-11-14,9.260000228881836,9.0600004196167,9.0,9.279999732971191,143900
2014-11-17,9.010000228881836,9.0,9.0,9.199999809265137,103300
2014-11-18,9.020000457763672,8.970000267028809,8.9399995803833,9.119999885559082,149500
2014-11-19,8.90999984741211,8.8100004196167,8.710000038146973,9.039999961853027,124700
2014-11-20,8.800000190734863,8.8100004196167,8.609999656677246,8.899999618530273,244900
2014-11-21,9.010000228881836,8.930000305175781,8.789999961853027,9.09000015258789,333200
2014-11-24,8.9399995803833,9.180000305175781,8.9399995803833,9.210000038146973,191000
2014-11-25,9.229999542236328,9.039999961853027,8.850000381469727,9.279999732971191,185300
2014-11-26,9.100000381469727,9.180000305175781,9.029999732971191,9.199999809265137,176000
2014-11-28,9.210000038146973,9.300000190734863,9.210000038146973,9.520000457763672,206000
2014-12-01,9.300000190734863,9.079999923706055,9.039999961853027,9.369999885559082,262100
2014-12-02,9.069999694824219,9.399999618530273,9.039999961853027,9.40999984741211,179200
2014-12-03,9.369999885559082,9.390000343322754,9.130000114440918,9.470000267028809,130000
2014-12-04,9.470000267028809,9.199999809265137,9.170000076293945,9.470000267028809,102000
2014-12-05,9.270000457763672,9.350000381469727,9.239999771118164,9.399999618530273,109400
2014-12-08,9.300000190734863,9.069999694824219,9.0600004196167,9.470000267028809,109300
2014-12-09,8.960000038146973,9.149999618530273,8.800000190734863,9.220000267028809,152800
2014-12-10,9.079999923706055,8.970000267028809,8.899999618530273,9.149999618530273,196200
2014-12-11,9.039999961853027,9.029999732971191,8.930000305175781,9.130000114440918,229700
2014-12-12,8.970000267028809,8.989999771118164,8.899999618530273,9.130000114440918,213400
2014-12-15,9.079999923706055,8.1899995803833,8.09000015258789,9.140000343322754,440800
2014-12-16,8.1899995803833,8.199999809265137,8.020000457763672,8.510000228881836,214700
2014-12-17,8.319999694824219,8.34000015258789,8.170000076293945,8.40999984741211,353900
2014-12-18,8.5,8.640000343322754,8.350000381469727,8.670000076293945,333900
2014-12-19,8.65999984741211,8.4399995803833,8.390000343322754,8.65999984741211,564500
2014-12-22,8.359999656677246,8.390000343322754,8.300000190734863,8.5,222300
2014-12-23,8.420000076293945,8.109999656677246,8.010000228881836,8.5600004196167,315700
2014-12-24,8.09000015258789,8.300000190734863,8.09000015258789,8.550000190734863,219700
2014-12-26,8.390000343322754,8.550000190734863,8.289999961853027,8.59000015258789,255200
2014-12-29,8.550000190734863,8.649999618530273,8.319999694824219,8.739999771118164,363100
2014-12-30,8.649999618530273,8.859999656677246,8.649999618530273,8.989999771118164,319100
2014-12-31,8.8100004196167,9.140000343322754,8.779999732971191,9.40999984741211,470100
2015-01-02,9.229999542236328,9.449999809265137,9.039999961853027,9.5600004196167,525500
2015-01-05,9.430000305175781,9.380000114440918,9.300000190734863,9.5,447100
2015-01-06,9.390000343322754,8.979999542236328,8.850000381469727,9.4399995803833,286300
2015-01-07,9.079999923706055,9.069999694824219,8.899999618530273,9.130000114440918,299100
2015-01-08,9.100000381469727,9.1899995803833,8.920000076293945,9.199999809265137,404000
2015-01-09,9.300000190734863,9.100000381469727,8.75,9.449999809265137,430500
2015-01-12,9.359999656677246,9.34000015258789,9.039999961853027,9.449999809265137,453500
2015-01-13,9.449999809265137,8.9399995803833,8.899999618530273,9.449999809265137,326400
2015-01-14,8.869999885559082,8.699999809265137,8.680000305175781,8.979999542236328,280700
2015-01-15,8.75,7.989999771118164,7.96999979019165,8.8100004196167,396900
2015-01-16,8.25,8.430000305175781,8.010000228881836,8.460000038146973,296900
2015-01-20,8.510000228881836,8.989999771118164,8.350000381469727,9.079999923706055,281500
2015-01-21,8.75,7.909999847412109,7.78000020980835,8.75,543500
2015-01-22,7.980000019073486,7.0,6.869999885559082,7.980000019073486,1461600
2015-01-23,7.300000190734863,7.579999923706055,6.960000038146973,7.739999771118164,4018700
2015-01-26,7.519999980926514,7.71999979019165,7.369999885559082,7.960000038146973,542700
2015-01-27,7.579999923706055,7.449999809265137,7.400000095367432,7.869999885559082,439400
2015-01-28,7.489999771118164,7.53000020980835,7.260000228881836,7.739999771118164,901700
2015-01-29,7.590000152587891,7.710000038146973,7.360000133514404,7.760000228881836,617500
2015-01-30,7.690000057220459,7.300000190734863,7.239999771118164,7.699999809265137,1090800
2015-02-02,7.369999885559082,7.21999979019165,7.039999961853027,7.480000019073486,543200
2015-02-03,7.110000133514404,7.190000057220459,6.78000020980835,7.260000228881836,734100
2015-02-04,7.199999809265137,6.940000057220459,6.909999847412109,7.239999771118164,395800
2015-02-05,6.940000057220459,7.389999866485596,6.860000133514404,7.409999847412109,474500
2015-02-06,7.389999866485596,7.110000133514404,7.03000020980835,7.489999771118164,444100
2015-02-09,7.159999847412109,7.599999904632568,7.110000133514404,7.739999771118164,540800
2015-02-10,7.989999771118164,8.170000076293945,7.900000095367432,8.680000305175781,1644100
2015-02-11,8.34000015258789,8.3100004196167,8.09000015258789,8.5600004196167,592100
2015-02-12,8.5,8.369999885559082,8.0600004196167,8.5,547300
2015-02-13,8.449999809265137,7.929999828338623,7.760000228881836,8.460000038146973,1011000
2015-02-17,8.010000228881836,8.180000305175781,7.860000133514404,8.3100004196167,912200
2015-02-18,8.149999618530273,7.960000038146973,7.900000095367432,8.319999694824219,441700
2015-02-19,7.900000095367432,8.0,7.760000228881836,8.010000228881836,425400
2015-02-20,7.96999979019165,7.909999847412109,7.820000171661377,7.989999771118164,219400
2015-02-23,7.889999866485596,7.820000171661377,7.800000190734863,8.010000228881836,281900
2015-02-24,7.840000152587891,7.820000171661377,7.699999809265137,7.900000095367432,230900
2015-02-25,7.809999942779541,7.960000038146973,7.730000019073486,8.100000381469727,374800
2015-02-26,7.960000038146973,7.690000057220459,7.659999847412109,8.0,375800
2015-02-27,7.650000095367432,7.440000057220459,7.409999847412109,7.75,486000
2015-03-02,7.440000057220459,7.550000190734863,7.409999847412109,7.699999809265137,247400
2015-03-03,7.539999961853027,7.610000133514404,7.309999942779541,7.730000019073486,323200
2015-03-04,7.599999904632568,8.109999656677246,7.429999828338623,8.289999961853027,619500
2015-03-05,8.09000015258789,7.989999771118164,7.849999904632568,8.199999809265137,582900
2015-03-06,7.989999771118164,8.329999923706055,7.989999771118164,8.510000228881836,776500
2015-03-09,8.4399995803833,8.920000076293945,8.199999809265137,8.949999809265137,796600
2015-03-10,9.0,8.710000038146973,8.130000114440918,9.050000190734863,886400
2015-03-11,8.890000343322754,9.25,8.75,9.579999923706055,698900
2015-03-12,9.270000457763672,10.289999961853027,9.25,10.380000114440918,966000
2015-03-13,10.25,10.760000228881836,10.0600004196167,10.850000381469727,790700
2015-03-16,10.850000381469727,10.9399995803833,10.600000381469727,11.270000457763672,688800
2015-03-17,10.880000114440918,11.020000457763672,10.220000267028809,11.149999618530273,653000
2015-03-18,11.029999732971191,10.84000015258789,10.800000190734863,11.279999732971191,483600
2015-03-19,10.899999618530273,11.289999961853027,10.8100004196167,11.319999694824219,438000
2015-03-20,11.399999618530273,12.100000381469727,11.239999771118164,12.350000381469727,1258600
2015-03-23,12.010000228881836,11.210000038146973,10.760000228881836,12.010000228881836,917100
2015-03-24,10.880000114440918,11.5600004196167,10.880000114440918,12.0,664700
2015-03-25,11.510000228881836,10.34000015258789,10.329999923706055,11.510000228881836,895200
2015-03-26,10.210000038146973,10.210000038146973,9.699999809265137,10.579999923706055,716500
2015-03-27,10.359999656677246,10.420000076293945,10.199999809265137,10.6899995803833,605600
2015-03-30,10.59000015258789,10.489999771118164,10.0,10.649999618530273,922200
2015-03-31,10.390000343322754,10.170000076293945,10.050000190734863,10.579999923706055,340400
2015-04-01,10.0,9.640000343322754,9.279999732971191,10.329999923706055,495500
2015-04-02,9.630000114440918,10.010000228881836,9.510000228881836,10.050000190734863,378200
2015-04-06,9.75,9.59000015258789,9.449999809265137,10.100000381469727,334200
2015-04-07,9.609999656677246,9.920000076293945,9.600000381469727,10.100000381469727,477200
2015-04-08,10.260000228881836,10.289999961853027,10.140000343322754,10.479999542236328,448900
2015-04-09,10.300000190734863,10.25,9.84000015258789,10.4399995803833,278300
2015-04-10,10.300000190734863,10.430000305175781,10.199999809265137,10.539999961853027,221300
2015-04-13,10.399999618530273,10.300000190734863,10.289999961853027,10.670000076293945,269000
2015-04-14,10.350000381469727,10.149999618530273,10.140000343322754,10.380000114440918,186600
2015-04-15,10.199999809265137,10.039999961853027,9.8100004196167,10.199999809265137,238700
2015-04-16,10.029999732971191,9.989999771118164,9.84000015258789,10.170000076293945,238400
2015-04-17,9.899999618530273,9.770000457763672,9.510000228881836,9.920000076293945,329500
2015-04-20,9.800000190734863,9.960000038146973,9.550000190734863,9.960000038146973,212600
2015-04-21,9.989999771118164,9.989999771118164,9.819999694824219,10.1899995803833,173600
2015-04-22,10.09000015258789,9.989999771118164,9.829999923706055,10.15999984741211,234100
2015-04-23,9.90999984741211,10.039999961853027,9.850000381469727,10.130000114440918,263100
2015-04-24,10.100000381469727,10.050000190734863,9.90999984741211,10.100000381469727,161400
2015-04-27,10.050000190734863,9.579999923706055,9.479999542236328,10.199999809265137,384000
2015-04-28,9.579999923706055,9.5600004196167,9.180000305175781,9.899999618530273,309900
2015-04-29,9.520000457763672,8.949999809265137,8.930000305175781,9.649999618530273,574800
2015-04-30,8.84000015258789,8.300000190734863,8.270000457763672,8.989999771118164,478700
2015-05-01,8.40999984741211,8.529999732971191,7.909999847412109,8.699999809265137,703400
2015-05-04,8.5600004196167,8.729999542236328,8.380000114440918,8.989999771118164,378700
2015-05-05,8.699999809265137,8.630000114440918,8.279999732971191,8.720000267028809,319700
2015-05-06,8.609999656677246,8.5,8.140000343322754,8.720000267028809,253300
2015-05-07,8.369999885559082,8.359999656677246,8.109999656677246,8.640000343322754,428500
2015-05-08,8.520000457763672,8.319999694824219,8.199999809265137,8.619999885559082,380000
2015-05-11,8.25,8.350000381469727,8.25,8.430000305175781,223400
2015-05-12,8.279999732971191,8.510000228881836,7.53000020980835,8.569999694824219,1046200
2015-05-13,8.359999656677246,8.270000457763672,8.079999923706055,8.4399995803833,390200
2015-05-14,8.1899995803833,8.239999771118164,7.960000038146973,8.430000305175781,414800
2015-05-15,8.210000038146973,8.210000038146973,8.0600004196167,8.319999694824219,220500
2015-05-18,8.170000076293945,8.739999771118164,8.15999984741211,8.850000381469727,395600
2015-05-19,8.760000228881836,8.65999984741211,8.380000114440918,8.800000190734863,276500
2015-05-20,8.649999618530273,8.609999656677246,8.489999771118164,8.779999732971191,156300
2015-05-21,8.600000381469727,8.420000076293945,8.220000267028809,8.670000076293945,373300
2015-05-22,8.380000114440918,8.670000076293945,8.380000114440918,9.0600004196167,396400
2015-05-26,8.600000381469727,8.619999885559082,8.510000228881836,9.029999732971191,192800
2015-05-27,8.630000114440918,8.779999732971191,8.529999732971191,8.8100004196167,225600
2015-05-28,8.710000038146973,8.75,8.609999656677246,8.890000343322754,142000
2015-05-29,8.779999732971191,8.649999618530273,8.550000190734863,8.989999771118164,382700
2015-06-01,8.739999771118164,8.59000015258789,8.359999656677246,8.850000381469727,341000
2015-06-02,8.430000305175781,8.59000015258789,8.319999694824219,8.760000228881836,229100
2015-06-03,8.640000343322754,8.630000114440918,8.5,8.819999694824219,377800
2015-06-04,8.59000015258789,8.569999694824219,8.489999771118164,8.949999809265137,285700
2015-06-05,8.479999542236328,8.6899995803833,8.229999542236328,8.710000038146973,227300
2015-06-08,8.600000381469727,8.649999618530273,8.479999542236328,8.8100004196167,227500
2015-06-09,8.609999656677246,8.319999694824219,8.25,8.609999656677246,346700
2015-06-10,8.390000343322754,8.300000190734863,8.130000114440918,8.479999542236328,255600
2015-06-11,8.319999694824219,8.170000076293945,8.130000114440918,8.399999618530273,294300
2015-06-12,8.140000343322754,7.989999771118164,7.960000038146973,8.180000305175781,239000
2015-06-15,7.960000038146973,8.119999885559082,7.760000228881836,8.149999618530273,372300
2015-06-16,8.119999885559082,7.909999847412109,7.860000133514404,8.239999771118164,302000
2015-06-17,7.96999979019165,7.849999904632568,7.840000152587891,8.109999656677246,212700
2015-06-18,7.96999979019165,8.029999732971191,7.929999828338623,8.140000343322754,332200
2015-06-19,8.050000190734863,8.079999923706055,7.860000133514404,8.229999542236328,341600
2015-06-22,8.220000267028809,8.3100004196167,8.109999656677246,8.3100004196167,265800
2015-06-23,8.319999694824219,7.989999771118164,7.929999828338623,8.380000114440918,371400
2015-06-24,7.949999809265137,7.769999980926514,7.699999809265137,8.09000015258789,315000
2015-06-25,7.809999942779541,7.659999847412109,7.5,7.900000095367432,249900
2015-06-26,7.659999847412109,7.25,7.159999847412109,7.679999828338623,725800
