Date,eogopen,eogclose,eoglow,eoghigh,eogvolume
2008-05-28,65.73500061035156,67.20500183105469,65.0250015258789,67.2699966430664,6607600.0
2008-05-29,66.78500366210938,63.900001525878906,63.689998626708984,66.78500366210938,8126200.0
2008-05-30,64.03500366210938,64.31500244140625,62.869998931884766,65.15499877929688,10141200.0
2008-06-02,63.95000076293945,63.66999816894531,62.95500183105469,65.15499877929688,8510800.0
2008-06-03,63.36000061035156,62.03499984741211,61.869998931884766,64.42500305175781,9217600.0
2008-06-04,61.57500076293945,62.04499816894531,61.30500030517578,63.29999923706055,7362000.0
2008-06-05,62.42499923706055,65.6449966430664,62.41999816894531,65.6449966430664,9276800.0
2008-06-06,66.13999938964844,64.40499877929688,64.40499877929688,68.625,8541800.0
2008-06-09,64.875,65.94499969482422,64.48500061035156,66.8550033569336,6195200.0
2008-06-10,66.05000305175781,64.2300033569336,63.125,66.23999786376953,6793400.0
2008-06-11,64.9000015258789,64.19499969482422,63.279998779296875,65.2300033569336,5755400.0
2008-06-12,65.25,64.29000091552734,63.91999816894531,65.49500274658203,7605200.0
2008-06-13,63.689998626708984,65.15499877929688,63.29999923706055,65.4800033569336,5475800.0
2008-06-16,65.62000274658203,64.71499633789062,64.20500183105469,66.43000030517578,5533000.0
2008-06-17,65.0250015258789,66.00499725341797,64.49500274658203,66.31500244140625,6102000.0
2008-06-18,65.79499816894531,66.51499938964844,64.7300033569336,66.69000244140625,5273600.0
2008-06-19,67.45999908447266,65.1500015258789,65.0999984741211,67.55000305175781,7175600.0
2008-06-20,65.74500274658203,65.20500183105469,64.61499786376953,66.63999938964844,7226600.0
2008-06-23,65.20500183105469,67.7699966430664,64.69999694824219,67.78500366210938,6867800.0
2008-06-24,67.49500274658203,65.2249984741211,65.18499755859375,67.49500274658203,5647600.0
2008-06-25,65.47000122070312,63.91999816894531,62.3849983215332,65.4749984741211,5142000.0
2008-06-26,63.63999938964844,63.095001220703125,62.845001220703125,64.91999816894531,7803000.0
2008-06-27,63.935001373291016,65.09500122070312,63.060001373291016,65.46499633789062,8619400.0
2008-06-30,65.93499755859375,65.5999984741211,65.41500091552734,66.99500274658203,6402600.0
2008-07-01,65.76499938964844,65.7699966430664,65.0,66.5250015258789,6209400.0
2008-07-02,66.125,62.28499984741211,62.255001068115234,66.94499969482422,6968800.0
2008-07-03,62.255001068115234,60.35499954223633,59.869998931884766,63.0,6923400.0
2008-07-07,59.48500061035156,57.72999954223633,57.244998931884766,60.255001068115234,8925800.0
2008-07-08,56.994998931884766,58.66999816894531,55.060001373291016,58.939998626708984,12393000.0
2008-07-09,59.25,55.595001220703125,55.584999084472656,59.814998626708984,7468600.0
2008-07-10,55.71500015258789,58.244998931884766,55.71500015258789,58.334999084472656,6451200.0
2008-07-11,58.625,59.279998779296875,57.85499954223633,59.689998626708984,8638800.0
2008-07-14,59.970001220703125,59.52000045776367,58.36000061035156,60.275001525878906,5798800.0
2008-07-15,58.79999923706055,55.7400016784668,55.7400016784668,59.98500061035156,8590600.0
2008-07-16,55.21500015258789,54.220001220703125,52.915000915527344,55.709999084472656,10839200.0
2008-07-17,54.685001373291016,52.310001373291016,50.915000915527344,55.71500015258789,12262600.0
2008-07-18,52.5,53.19499969482422,52.03499984741211,54.650001525878906,6814600.0
2008-07-21,54.0,54.51499938964844,52.68000030517578,55.04999923706055,6666400.0
2008-07-22,53.96500015258789,53.21500015258789,51.82500076293945,54.630001068115234,10187400.0
2008-07-23,53.125,51.5099983215332,51.0099983215332,53.834999084472656,9418800.0
2008-07-24,52.20000076293945,50.59000015258789,49.35499954223633,53.0099983215332,11492400.0
2008-07-25,51.36000061035156,52.025001525878906,50.459999084472656,52.994998931884766,7666400.0
2008-07-28,52.18000030517578,50.939998626708984,50.935001373291016,53.494998931884766,6589000.0
2008-07-29,50.380001068115234,50.005001068115234,49.060001373291016,51.084999084472656,10397600.0
2008-07-30,49.15999984741211,52.57500076293945,49.0,52.665000915527344,10114400.0
2008-07-31,53.81999969482422,50.26499938964844,50.08000183105469,53.81999969482422,8917600.0
2008-08-01,50.814998626708984,50.244998931884766,49.900001525878906,52.34000015258789,7621800.0
2008-08-04,49.900001525878906,46.63999938964844,46.244998931884766,50.10499954223633,8485600.0
2008-08-05,47.0,47.400001525878906,45.529998779296875,47.5,10808600.0
2008-08-06,47.654998779296875,48.9900016784668,47.08000183105469,49.125,8380400.0
2008-08-07,49.040000915527344,47.814998626708984,47.69499969482422,49.89500045776367,10104000.0
2008-08-08,46.654998779296875,46.93000030517578,46.3650016784668,47.529998779296875,7011200.0
2008-08-11,47.665000915527344,47.68000030517578,46.025001525878906,48.0099983215332,6465000.0
2008-08-12,48.02000045776367,47.650001525878906,47.599998474121094,49.54999923706055,8546800.0
2008-08-13,47.54499816894531,49.790000915527344,47.529998779296875,50.0099983215332,5845200.0
2008-08-14,50.23500061035156,48.525001525878906,47.92499923706055,50.23500061035156,7023400.0
2008-08-15,47.81999969482422,47.79999923706055,46.96500015258789,48.165000915527344,5758600.0
2008-08-18,48.025001525878906,47.369998931884766,47.16999816894531,48.75,6152400.0
2008-08-19,47.185001373291016,49.939998626708984,47.185001373291016,50.125,8332200.0
2008-08-20,51.119998931884766,52.79999923706055,50.84000015258789,52.994998931884766,10557800.0
2008-08-21,54.404998779296875,53.154998779296875,52.23500061035156,54.404998779296875,6794600.0
2008-08-22,53.09000015258789,51.81999969482422,50.79999923706055,53.09000015258789,5172000.0
2008-08-25,51.69499969482422,51.10499954223633,50.415000915527344,52.13999938964844,4941800.0
2008-08-26,52.44499969482422,53.880001068115234,52.44499969482422,54.435001373291016,9409800.0
2008-08-27,54.845001220703125,54.584999084472656,54.02000045776367,55.77000045776367,5658800.0
2008-08-28,55.72999954223633,52.66999816894531,51.54499816894531,55.72999954223633,7273400.0
2008-08-29,53.494998931884766,52.209999084472656,51.880001068115234,53.5,5687600.0
2008-09-02,49.459999084472656,47.95500183105469,47.54999923706055,51.11000061035156,9066400.0
2008-09-03,47.76499938964844,47.05500030517578,45.79999923706055,48.595001220703125,10270800.0
2008-09-04,46.994998931884766,46.724998474121094,45.025001525878906,47.92499923706055,9738800.0
2008-09-05,47.470001220703125,47.88999938964844,46.04499816894531,48.185001373291016,9791400.0
2008-09-08,48.98500061035156,46.14500045776367,45.724998474121094,48.994998931884766,11080600.0
2008-09-09,45.34000015258789,42.19499969482422,42.17499923706055,45.779998779296875,11614000.0
2008-09-10,42.5099983215332,43.90999984741211,42.5099983215332,44.95000076293945,15704000.0
2008-09-11,43.810001373291016,44.28499984741211,41.69499969482422,44.68000030517578,11355400.0
2008-09-12,44.005001068115234,45.40999984741211,44.005001068115234,45.70500183105469,8002400.0
2008-09-15,42.53499984741211,42.67499923706055,42.09000015258789,44.61000061035156,12568800.0
2008-09-16,42.01499938964844,43.540000915527344,40.060001373291016,43.630001068115234,12354400.0
2008-09-17,43.564998626708984,44.404998779296875,42.01499938964844,45.86000061035156,15636400.0
2008-09-18,45.494998931884766,46.255001068115234,43.755001068115234,47.42499923706055,11436400.0
2008-09-19,48.790000915527344,48.5,47.0,50.75,11028400.0
2008-09-22,48.619998931884766,47.84000015258789,47.61000061035156,50.209999084472656,7158400.0
2008-09-23,47.005001068115234,47.57500076293945,46.92499923706055,49.93000030517578,9694000.0
2008-09-24,48.375,47.380001068115234,47.1349983215332,48.8650016784668,5818400.0
2008-09-25,47.005001068115234,48.439998626708984,46.44499969482422,48.8849983215332,5791400.0
2008-09-26,47.03499984741211,47.2599983215332,44.90999984741211,47.900001525878906,5871400.0
2008-09-29,45.5,42.40999984741211,39.900001525878906,45.5,10754000.0
2008-09-30,43.34000015258789,44.72999954223633,42.9900016784668,45.375,7051600.0
2008-10-01,44.04499816894531,44.869998931884766,41.56999969482422,45.400001525878906,8002000.0
2008-10-02,44.31999969482422,39.30500030517578,39.22999954223633,44.31999969482422,9799800.0
2008-10-03,39.439998626708984,39.970001220703125,39.01499938964844,43.125,8929600.0
2008-10-06,37.5,37.875,33.595001220703125,38.220001220703125,16439600.0
2008-10-07,38.48500061035156,35.58000183105469,35.58000183105469,39.22999954223633,12350400.0
2008-10-08,33.974998474121094,35.814998626708984,32.95500183105469,37.30500030517578,14790200.0
2008-10-09,36.540000915527344,32.18000030517578,32.18000030517578,36.875,10513800.0
2008-10-10,30.799999237060547,29.795000076293945,27.209999084472656,32.345001220703125,17851600.0
2008-10-13,31.014999389648438,35.875,30.895000457763672,35.9900016784668,11410000.0
2008-10-14,36.959999084472656,35.470001220703125,34.060001373291016,39.119998931884766,14933000.0
2008-10-15,34.224998474121094,30.584999084472656,30.020000457763672,34.224998474121094,13485800.0
2008-10-16,31.440000534057617,34.54999923706055,29.924999237060547,35.10499954223633,15549200.0
2008-10-17,33.720001220703125,34.470001220703125,32.75,38.525001525878906,14720800.0
2008-10-20,35.83000183105469,37.52000045776367,35.22999954223633,38.04999923706055,12704000.0
2008-10-21,36.43000030517578,36.18000030517578,34.75,37.720001220703125,10182000.0
2008-10-22,34.540000915527344,33.01499938964844,31.704999923706055,34.73500061035156,7468400.0
2008-10-23,33.68000030517578,33.154998779296875,30.30500030517578,34.334999084472656,9998800.0
2008-10-24,30.6299991607666,32.935001373291016,28.780000686645508,33.755001068115234,9175400.0
2008-10-27,32.07500076293945,31.4950008392334,31.139999389648438,34.334999084472656,7576800.0
2008-10-28,32.28499984741211,33.76499938964844,29.985000610351562,34.04499816894531,8810200.0
2008-10-29,34.73500061035156,36.290000915527344,34.040000915527344,38.23500061035156,11876400.0
2008-10-30,36.97999954223633,38.48500061035156,35.95000076293945,38.814998626708984,8625800.0
2008-10-31,37.650001525878906,40.459999084472656,36.505001068115234,41.314998626708984,8335000.0
2008-11-03,38.915000915527344,37.88999938964844,37.17499923706055,39.83000183105469,8118000.0
2008-11-04,39.380001068115234,42.08000183105469,38.779998779296875,42.75,9918200.0
2008-11-05,41.064998626708984,40.904998779296875,40.1349983215332,42.474998474121094,7884800.0
2008-11-06,39.43000030517578,38.584999084472656,37.52000045776367,40.310001373291016,8642800.0
2008-11-07,39.02000045776367,39.939998626708984,38.494998931884766,41.15999984741211,7001800.0
2008-11-10,41.06999969482422,40.54999923706055,39.41999816894531,42.48500061035156,7057000.0
2008-11-11,39.459999084472656,39.40999984741211,38.29499816894531,40.57500076293945,7999600.0
2008-11-12,38.5,38.084999084472656,37.64500045776367,39.34000015258789,11027000.0
2008-11-13,38.290000915527344,42.48500061035156,36.3650016784668,42.939998626708984,16621000.0
2008-11-14,41.6349983215332,40.314998626708984,39.97999954223633,42.915000915527344,11116200.0
2008-11-17,40.09000015258789,40.224998474121094,39.56999969482422,42.220001220703125,8694800.0
2008-11-18,40.56999969482422,41.26499938964844,39.084999084472656,42.040000915527344,8401000.0
2008-11-19,41.76499938964844,38.63999938964844,38.21500015258789,42.08000183105469,9964200.0
2008-11-20,37.61000061035156,32.48500061035156,32.0,38.09000015258789,13552400.0
2008-11-21,33.439998626708984,37.35499954223633,32.595001220703125,37.69499969482422,14329200.0
2008-11-24,38.77000045776367,41.81999969482422,37.78499984741211,43.084999084472656,10860000.0
2008-11-25,42.095001220703125,42.0099983215332,40.66999816894531,42.71500015258789,9941400.0
2008-11-26,40.63999938964844,44.23500061035156,40.42499923706055,44.439998626708984,10518800.0
2008-11-28,43.20500183105469,42.5099983215332,41.07500076293945,43.73500061035156,3535000.0
2008-12-01,40.755001068115234,38.04999923706055,37.814998626708984,41.400001525878906,10518400.0
2008-12-02,39.25,40.0099983215332,37.8849983215332,40.15999984741211,9199600.0
2008-12-03,39.095001220703125,39.994998931884766,38.790000915527344,40.974998474121094,7577800.0
2008-12-04,38.90999984741211,34.39500045776367,33.755001068115234,39.2599983215332,12841600.0
2008-12-05,33.5,33.970001220703125,31.405000686645508,34.154998779296875,11795200.0
2008-12-08,35.290000915527344,34.53499984741211,33.65999984741211,36.48500061035156,11358600.0
2008-12-09,34.04999923706055,35.20000076293945,33.14500045776367,36.685001373291016,8870800.0
2008-12-10,35.939998626708984,36.834999084472656,35.775001525878906,37.959999084472656,9981600.0
2008-12-11,37.4900016784668,36.029998779296875,35.709999084472656,39.20500183105469,8293200.0
2008-12-12,34.3650016784668,33.98500061035156,33.380001068115234,34.875,8444400.0
2008-12-15,35.02000045776367,34.56999969482422,33.71500015258789,35.82500076293945,7980400.0
2008-12-16,35.34000015258789,35.505001068115234,34.380001068115234,35.66999816894531,5659200.0
2008-12-17,35.400001525878906,34.79999923706055,34.65999984741211,36.34000015258789,7371600.0
2008-12-18,34.57500076293945,32.41999816894531,32.130001068115234,34.93000030517578,7795000.0
2008-12-19,32.44499969482422,32.47999954223633,31.989999771118164,33.369998931884766,9103000.0
2008-12-22,32.3650016784668,30.579999923706055,29.94499969482422,32.45000076293945,6016200.0
2008-12-23,30.68000030517578,31.665000915527344,30.540000915527344,32.29499816894531,6431800.0
2008-12-24,30.825000762939453,31.43000030517578,30.645000457763672,31.5,2499400.0
2008-12-26,31.514999389648438,32.1349983215332,31.510000228881836,32.29499816894531,2414400.0
2008-12-29,32.845001220703125,33.06999969482422,32.16999816894531,33.25,4138400.0
2008-12-30,32.93000030517578,32.90999984741211,31.924999237060547,32.98500061035156,4941600.0
2008-12-31,32.459999084472656,33.290000915527344,32.31999969482422,33.880001068115234,4564800.0
2009-01-02,33.970001220703125,35.19499969482422,33.46500015258789,35.45000076293945,5112600.0
2009-01-05,35.09000015258789,35.334999084472656,34.51499938964844,36.415000915527344,7711200.0
2009-01-06,35.76499938964844,35.560001373291016,35.2599983215332,36.19499969482422,10830000.0
2009-01-07,35.09000015258789,34.334999084472656,33.275001525878906,35.345001220703125,6792200.0
2009-01-08,34.82500076293945,34.80500030517578,33.869998931884766,35.165000915527344,6005000.0
2009-01-09,34.775001525878906,33.27000045776367,33.084999084472656,35.32500076293945,6936000.0
2009-01-12,32.72999954223633,31.78499984741211,31.270000457763672,33.029998779296875,6922800.0
2009-01-13,31.780000686645508,33.540000915527344,31.450000762939453,33.8650016784668,9307000.0
2009-01-14,32.79999923706055,31.69499969482422,31.360000610351562,33.154998779296875,8783000.0
2009-01-15,31.625,32.0099983215332,30.725000381469727,32.32500076293945,9986800.0
2009-01-16,32.54499816894531,31.864999771118164,31.0,32.7400016784668,7614800.0
2009-01-20,31.329999923706055,30.364999771118164,30.145000457763672,32.439998626708984,8446800.0
2009-01-21,30.559999465942383,32.65999984741211,30.459999084472656,32.79499816894531,8017600.0
2009-01-22,31.440000534057617,31.860000610351562,31.0049991607666,32.689998626708984,6760200.0
2009-01-23,31.219999313354492,33.28499984741211,30.704999923706055,33.814998626708984,8248400.0
2009-01-26,33.849998474121094,34.0,33.51499938964844,34.970001220703125,7279600.0
2009-01-27,33.79499816894531,33.33000183105469,33.02000045776367,33.935001373291016,6738400.0
2009-01-28,34.0,34.97999954223633,33.41999816894531,35.084999084472656,8281800.0
2009-01-29,34.185001373291016,34.28499984741211,34.005001068115234,34.92499923706055,8785000.0
2009-01-30,35.0,33.8849983215332,33.64500045776367,35.380001068115234,8403600.0
2009-02-02,33.18000030517578,33.369998931884766,33.005001068115234,33.974998474121094,9816400.0
2009-02-03,33.78499984741211,33.94499969482422,33.14500045776367,34.150001525878906,8875000.0
2009-02-04,34.34000015258789,34.290000915527344,33.970001220703125,35.029998779296875,9603200.0
2009-02-05,34.185001373291016,34.54499816894531,33.5,35.064998626708984,9820400.0
2009-02-06,33.810001373291016,34.20500183105469,33.220001220703125,34.654998779296875,8489000.0
2009-02-09,34.630001068115234,35.369998931884766,34.125,35.58000183105469,8033800.0
2009-02-10,35.474998474121094,33.20000076293945,32.89500045776367,35.86000061035156,8097200.0
2009-02-11,33.79999923706055,32.18000030517578,31.674999237060547,33.85499954223633,7816200.0
2009-02-12,31.579999923706055,32.04999923706055,31.174999237060547,32.32500076293945,6960000.0
2009-02-13,32.29999923706055,31.860000610351562,31.655000686645508,32.654998779296875,6914000.0
2009-02-17,30.9950008392334,28.1200008392334,28.030000686645508,30.9950008392334,12656000.0
2009-02-18,28.420000076293945,28.309999465942383,27.5,28.53499984741211,11810600.0
2009-02-19,28.5,27.90999984741211,27.59000015258789,28.959999084472656,10591400.0
2009-02-20,27.30500030517578,27.55500030517578,27.084999084472656,28.110000610351562,9756200.0
2009-02-23,27.9950008392334,25.489999771118164,25.424999237060547,28.18000030517578,10596200.0
2009-02-24,25.735000610351562,26.665000915527344,25.475000381469727,26.704999923706055,8170000.0
2009-02-25,26.614999771118164,26.014999389648438,25.56999969482422,26.770000457763672,8820800.0
2009-02-26,26.434999465942383,25.704999923706055,25.575000762939453,26.780000686645508,6563200.0
2009-02-27,25.030000686645508,25.020000457763672,24.43000030517578,25.815000534057617,7705600.0
2009-03-02,24.135000228881836,22.795000076293945,22.514999389648438,24.844999313354492,11170600.0
2009-03-03,23.2549991607666,24.020000457763672,22.764999389648438,24.850000381469727,15610000.0
2009-03-04,24.729999542236328,25.549999237060547,24.6200008392334,26.395000457763672,15170800.0
2009-03-05,25.165000915527344,25.920000076293945,24.78499984741211,26.420000076293945,15736000.0
2009-03-06,26.625,26.03499984741211,25.110000610351562,27.18000030517578,11733400.0
2009-03-09,25.614999771118164,25.209999084472656,24.989999771118164,26.260000228881836,8642200.0
2009-03-10,25.78499984741211,26.454999923706055,25.639999389648438,27.0,9070600.0
2009-03-11,26.655000686645508,27.0,26.25,27.354999542236328,7700200.0
2009-03-12,27.135000228881836,29.405000686645508,26.829999923706055,29.549999237060547,14070800.0
2009-03-13,29.375,29.4950008392334,28.875,29.719999313354492,8986600.0
2009-03-16,29.299999237060547,30.760000228881836,29.299999237060547,31.485000610351562,9112000.0
2009-03-17,30.729999542236328,31.549999237060547,30.184999465942383,31.549999237060547,10786400.0
2009-03-18,31.225000381469727,31.0049991607666,29.2549991607666,31.395000457763672,12494400.0
2009-03-19,31.815000534057617,31.6200008392334,31.549999237060547,32.72999954223633,8830200.0
2009-03-20,32.10499954223633,30.975000381469727,30.639999389648438,32.5,8493800.0
2009-03-23,31.81999969482422,33.040000915527344,31.71500015258789,33.32500076293945,7187600.0
2009-03-24,32.45000076293945,32.040000915527344,31.639999389648438,32.7400016784668,4656200.0
2009-03-25,31.899999618530273,31.719999313354492,30.75,32.94499969482422,7771400.0
2009-03-26,32.040000915527344,30.9950008392334,30.760000228881836,32.595001220703125,7600800.0
2009-03-27,30.469999313354492,29.655000686645508,29.415000915527344,30.540000915527344,5949000.0
2009-03-30,28.834999084472656,28.329999923706055,27.68000030517578,29.239999771118164,6069800.0
2009-03-31,28.594999313354492,27.3799991607666,27.30500030517578,29.200000762939453,8210200.0
2009-04-01,26.8799991607666,28.565000534057617,26.545000076293945,28.704999923706055,7474600.0
2009-04-02,29.334999084472656,30.165000915527344,29.329999923706055,30.700000762939453,7326400.0
2009-04-03,30.15999984741211,31.56999969482422,29.969999313354492,32.15999984741211,6802000.0
2009-04-06,31.03499984741211,30.350000381469727,29.815000534057617,31.040000915527344,5047600.0
