Date,wbcopen,wbcclose,wbclow,wbchigh,wbcvolume
2008-03-14,41.02000045776367,41.5099983215332,41.02000045776367,42.119998931884766,268000.0
2008-03-17,41.040000915527344,41.52000045776367,41.0,42.060001373291016,191000.0
2008-03-18,42.09000015258789,43.310001373291016,41.900001525878906,43.41999816894531,261600.0
2008-03-19,43.27000045776367,42.369998931884766,42.060001373291016,43.310001373291016,144300.0
2008-03-20,42.54999923706055,44.54999923706055,41.290000915527344,44.619998931884766,431100.0
2008-03-24,44.619998931884766,46.31999969482422,44.290000915527344,46.650001525878906,326300.0
2008-03-25,46.619998931884766,45.79999923706055,45.25,46.630001068115234,203500.0
2008-03-26,45.400001525878906,45.790000915527344,45.08000183105469,45.84000015258789,171700.0
2008-03-27,45.63999938964844,46.7400016784668,45.400001525878906,47.43000030517578,397600.0
2008-03-28,46.7599983215332,46.29999923706055,45.9900016784668,47.060001373291016,146700.0
2008-03-31,46.099998474121094,45.619998931884766,45.439998626708984,46.119998931884766,287400.0
2008-04-01,45.75,46.11000061035156,45.75,46.40999984741211,306000.0
2008-04-02,46.0,44.97999954223633,44.880001068115234,46.150001525878906,509300.0
2008-04-03,44.9900016784668,46.099998474121094,44.75,46.45000076293945,194200.0
2008-04-04,46.220001220703125,46.310001373291016,45.689998626708984,46.400001525878906,82100.0
2008-04-07,46.349998474121094,46.09000015258789,46.0,46.41999816894531,116300.0
2008-04-08,45.95000076293945,45.849998474121094,45.61000061035156,46.290000915527344,238500.0
2008-04-09,45.650001525878906,44.880001068115234,44.75,45.65999984741211,96000.0
2008-04-10,44.849998474121094,44.529998779296875,43.540000915527344,44.880001068115234,136500.0
2008-04-11,44.349998474121094,43.56999969482422,43.20000076293945,44.349998474121094,84500.0
2008-04-14,43.56999969482422,43.25,42.77000045776367,43.56999969482422,132100.0
2008-04-15,43.25,44.11000061035156,43.25,44.2599983215332,210000.0
2008-04-16,44.630001068115234,44.7599983215332,44.38999938964844,45.25,156900.0
2008-04-17,44.720001220703125,44.34000015258789,44.0,44.779998779296875,221800.0
2008-04-18,44.54999923706055,45.36000061035156,44.0099983215332,46.06999969482422,415200.0
2008-04-21,45.099998474121094,44.400001525878906,44.02000045776367,45.36000061035156,370200.0
2008-04-22,44.400001525878906,44.2599983215332,43.88999938964844,45.189998626708984,771400.0
2008-04-23,44.31999969482422,44.040000915527344,43.470001220703125,44.70000076293945,372400.0
2008-04-24,43.97999954223633,45.880001068115234,43.84000015258789,46.13999938964844,329400.0
2008-04-25,46.0099983215332,46.68000030517578,46.0099983215332,47.290000915527344,329100.0
2008-04-28,46.95000076293945,46.34000015258789,46.22999954223633,47.0,450800.0
2008-04-29,46.25,46.560001373291016,45.61000061035156,46.9900016784668,675200.0
2008-04-30,47.630001068115234,47.7599983215332,46.40999984741211,49.099998474121094,1229300.0
2008-05-01,47.9900016784668,48.849998474121094,47.83000183105469,49.09000015258789,490500.0
2008-05-02,48.93000030517578,48.290000915527344,46.0,48.93000030517578,820700.0
2008-05-05,48.22999954223633,48.34000015258789,47.63999938964844,48.790000915527344,362500.0
2008-05-06,48.209999084472656,49.20000076293945,47.779998779296875,49.29999923706055,335900.0
2008-05-07,49.099998474121094,48.36000061035156,48.25,49.79999923706055,227400.0
2008-05-08,48.33000183105469,48.41999816894531,47.04999923706055,48.5,227000.0
2008-05-09,47.779998779296875,48.83000183105469,47.779998779296875,49.11000061035156,127000.0
2008-05-12,48.599998474121094,49.02000045776367,48.18000030517578,49.16999816894531,187900.0
2008-05-13,49.599998474121094,48.61000061035156,48.45000076293945,49.68000030517578,217600.0
2008-05-14,48.689998626708984,50.400001525878906,48.13999938964844,51.099998474121094,392800.0
2008-05-15,50.7599983215332,50.869998931884766,50.130001068115234,52.369998931884766,382900.0
2008-05-16,50.709999084472656,49.83000183105469,48.54999923706055,50.900001525878906,241800.0
2008-05-19,49.20000076293945,49.900001525878906,49.20000076293945,49.939998626708984,145100.0
2008-05-20,49.79999923706055,49.7400016784668,49.40999984741211,49.880001068115234,133900.0
2008-05-21,50.04999923706055,49.0,48.689998626708984,50.220001220703125,156800.0
2008-05-22,48.720001220703125,49.630001068115234,48.59000015258789,49.9900016784668,229800.0
2008-05-23,49.29999923706055,49.27000045776367,48.959999084472656,50.11000061035156,247300.0
2008-05-27,49.150001525878906,50.77000045776367,48.79999923706055,51.599998474121094,574400.0
2008-05-28,51.209999084472656,51.959999084472656,50.90999984741211,52.119998931884766,528300.0
2008-05-29,52.29999923706055,51.29999923706055,51.20000076293945,52.29999923706055,407300.0
2008-05-30,51.45000076293945,52.2599983215332,51.20000076293945,52.2599983215332,408100.0
2008-06-02,52.150001525878906,52.43000030517578,51.939998626708984,52.75,528200.0
2008-06-03,52.290000915527344,53.81999969482422,52.2599983215332,53.91999816894531,552400.0
2008-06-04,53.81999969482422,53.619998931884766,53.400001525878906,54.209999084472656,448100.0
2008-06-05,54.119998931884766,54.79999923706055,53.54999923706055,54.79999923706055,245500.0
2008-06-06,54.369998931884766,54.0099983215332,53.65999984741211,54.93000030517578,241900.0
2008-06-09,54.630001068115234,53.130001068115234,52.81999969482422,54.630001068115234,667900.0
2008-06-10,52.939998626708984,52.869998931884766,51.83000183105469,53.189998626708984,409100.0
2008-06-11,52.79999923706055,52.27000045776367,51.97999954223633,53.400001525878906,328300.0
2008-06-12,52.349998474121094,52.88999938964844,52.349998474121094,53.209999084472656,318400.0
2008-06-13,53.40999984741211,52.95000076293945,51.970001220703125,53.40999984741211,452700.0
2008-06-16,52.90999984741211,52.97999954223633,52.540000915527344,53.40999984741211,208600.0
2008-06-17,53.130001068115234,51.970001220703125,51.70000076293945,53.130001068115234,217600.0
2008-06-18,51.650001525878906,51.72999954223633,50.43000030517578,52.38999938964844,324800.0
2008-06-19,51.25,52.810001373291016,50.939998626708984,52.84000015258789,151100.0
2008-06-20,52.709999084472656,51.9900016784668,51.220001220703125,53.27000045776367,322300.0
2008-06-23,51.7400016784668,51.06999969482422,50.22999954223633,52.279998779296875,374200.0
2008-06-24,50.880001068115234,50.9900016784668,49.959999084472656,51.689998626708984,396000.0
2008-06-25,50.65999984741211,49.220001220703125,48.689998626708984,50.810001373291016,613800.0
2008-06-26,48.97999954223633,46.029998779296875,45.880001068115234,49.099998474121094,872300.0
2008-06-27,45.630001068115234,46.20000076293945,45.290000915527344,47.38999938964844,789800.0
2008-06-30,45.93000030517578,46.459999084472656,45.59000015258789,47.150001525878906,346700.0
2008-07-01,46.34000015258789,46.119998931884766,45.7400016784668,46.91999816894531,292100.0
2008-07-02,46.119998931884766,45.61000061035156,45.0099983215332,46.209999084472656,385100.0
2008-07-03,45.540000915527344,42.91999816894531,42.34000015258789,46.0,514700.0
2008-07-07,42.970001220703125,42.279998779296875,41.93000030517578,43.439998626708984,644300.0
2008-07-08,42.25,43.93000030517578,42.209999084472656,44.25,502400.0
2008-07-09,43.77000045776367,43.84000015258789,43.619998931884766,44.529998779296875,480300.0
2008-07-10,43.90999984741211,44.650001525878906,43.0099983215332,45.41999816894531,476100.0
2008-07-11,44.29999923706055,44.369998931884766,43.20000076293945,45.31999969482422,482100.0
2008-07-14,45.099998474121094,43.7599983215332,43.220001220703125,45.88999938964844,387000.0
2008-07-15,42.95000076293945,44.04999923706055,41.959999084472656,44.900001525878906,453600.0
2008-07-16,43.779998779296875,44.900001525878906,42.709999084472656,45.31999969482422,418600.0
2008-07-17,45.349998474121094,45.2400016784668,43.900001525878906,46.0,419900.0
2008-07-18,45.09000015258789,43.66999816894531,42.970001220703125,45.16999816894531,581300.0
2008-07-21,43.150001525878906,43.560001373291016,43.150001525878906,44.27000045776367,342100.0
2008-07-22,43.15999984741211,44.810001373291016,42.88999938964844,45.58000183105469,557300.0
2008-07-23,44.47999954223633,44.439998626708984,43.720001220703125,44.95000076293945,365000.0
2008-07-24,44.900001525878906,42.81999969482422,42.45000076293945,44.900001525878906,386000.0
2008-07-25,43.16999816894531,43.619998931884766,42.90999984741211,43.970001220703125,239300.0
2008-07-28,43.79999923706055,43.150001525878906,42.869998931884766,44.11000061035156,366500.0
2008-07-29,43.0,44.63999938964844,42.86000061035156,45.0,395000.0
2008-07-30,46.29999923706055,45.95000076293945,43.95000076293945,48.0,1344300.0
2008-07-31,46.54999923706055,45.15999984741211,44.84000015258789,46.54999923706055,267000.0
2008-08-01,44.959999084472656,42.869998931884766,42.20000076293945,45.060001373291016,608800.0
2008-08-04,42.77000045776367,43.0,42.650001525878906,43.630001068115234,317200.0
2008-08-05,43.150001525878906,43.650001525878906,42.97999954223633,43.84000015258789,344700.0
2008-08-06,43.869998931884766,44.470001220703125,43.459999084472656,44.5,443200.0
2008-08-07,44.09000015258789,42.279998779296875,42.22999954223633,44.31999969482422,294300.0
2008-08-08,42.25,42.9900016784668,42.189998626708984,43.86000061035156,556900.0
2008-08-11,42.790000915527344,42.66999816894531,42.4900016784668,43.95000076293945,550000.0
2008-08-12,42.619998931884766,45.33000183105469,42.25,45.7599983215332,743000.0
2008-08-13,45.099998474121094,44.5,44.06999969482422,45.099998474121094,327800.0
2008-08-14,44.56999969482422,45.38999938964844,44.439998626708984,45.880001068115234,152100.0
2008-08-15,45.68000030517578,45.439998626708984,44.97999954223633,46.0,220300.0
2008-08-18,45.439998626708984,44.779998779296875,44.45000076293945,45.88999938964844,212200.0
2008-08-19,44.38999938964844,43.650001525878906,43.369998931884766,44.38999938964844,291400.0
2008-08-20,43.47999954223633,42.86000061035156,42.720001220703125,43.90999984741211,250800.0
2008-08-21,42.79999923706055,42.33000183105469,42.0099983215332,43.33000183105469,333800.0
2008-08-22,42.33000183105469,42.5,42.06999969482422,42.77000045776367,339300.0
2008-08-25,42.5,42.75,42.29999923706055,43.189998626708984,615800.0
2008-08-26,42.47999954223633,44.34000015258789,42.150001525878906,44.63999938964844,840600.0
2008-08-27,44.02000045776367,43.83000183105469,43.279998779296875,44.20000076293945,465700.0
2008-08-28,43.93000030517578,43.900001525878906,43.630001068115234,44.02000045776367,354300.0
2008-08-29,44.06999969482422,43.79999923706055,43.150001525878906,44.400001525878906,443800.0
2008-09-02,44.38999938964844,44.66999816894531,44.099998474121094,45.75,509800.0
2008-09-03,45.06999969482422,45.66999816894531,44.88999938964844,46.72999954223633,648900.0
2008-09-04,45.310001373291016,44.959999084472656,43.75,45.689998626708984,580900.0
2008-09-05,44.5099983215332,44.04999923706055,43.18000030517578,45.38999938964844,666200.0
2008-09-08,45.2400016784668,44.72999954223633,44.41999816894531,45.5,660600.0
2008-09-09,44.599998474121094,44.369998931884766,44.13999938964844,45.06999969482422,749100.0
2008-09-10,43.91999816894531,43.900001525878906,43.529998779296875,44.58000183105469,585700.0
2008-09-11,43.43000030517578,43.79999923706055,42.7400016784668,44.209999084472656,688400.0
2008-09-12,43.720001220703125,43.0,42.0,44.08000183105469,919900.0
2008-09-15,41.09000015258789,42.2400016784668,40.7599983215332,43.0,869500.0
2008-09-16,38.72999954223633,40.4900016784668,38.52000045776367,40.900001525878906,1212800.0
2008-09-17,40.720001220703125,39.810001373291016,39.0,40.97999954223633,891700.0
2008-09-18,38.59000015258789,37.86000061035156,36.720001220703125,39.54999923706055,1332400.0
2008-09-19,38.439998626708984,39.279998779296875,36.7599983215332,40.9900016784668,859700.0
2008-09-22,39.130001068115234,37.560001373291016,37.5,39.20000076293945,418500.0
2008-09-23,37.349998474121094,37.68000030517578,37.2400016784668,38.31999969482422,609600.0
2008-09-24,38.0,37.06999969482422,36.88999938964844,38.220001220703125,639000.0
2008-09-25,36.86000061035156,37.279998779296875,36.540000915527344,37.599998474121094,452600.0
2008-09-26,37.02000045776367,36.93000030517578,35.779998779296875,37.22999954223633,502000.0
2008-09-29,36.93000030517578,34.790000915527344,34.279998779296875,36.95000076293945,526800.0
2008-09-30,34.810001373291016,35.540000915527344,33.65999984741211,35.810001373291016,621800.0
2008-10-01,35.599998474121094,35.040000915527344,34.68000030517578,35.599998474121094,1054800.0
2008-10-02,35.040000915527344,32.689998626708984,32.540000915527344,35.08000183105469,715100.0
2008-10-03,32.709999084472656,31.68000030517578,31.469999313354492,33.349998474121094,905400.0
2008-10-06,30.989999771118164,28.690000534057617,27.549999237060547,30.989999771118164,1169400.0
2008-10-07,28.68000030517578,27.559999465942383,27.31999969482422,29.010000228881836,958400.0
2008-10-08,26.489999771118164,26.059999465942383,24.899999618530273,27.399999618530273,865300.0
2008-10-09,25.5,24.280000686645508,24.280000686645508,26.649999618530273,773200.0
2008-10-10,23.93000030517578,22.329999923706055,21.139999389648438,24.34000015258789,1054700.0
2008-10-13,23.389999389648438,23.5,22.59000015258789,23.670000076293945,1123800.0
2008-10-14,24.290000915527344,23.59000015258789,23.56999969482422,24.6200008392334,1693000.0
2008-10-15,23.770000457763672,22.360000610351562,22.25,23.770000457763672,900500.0
2008-10-16,22.200000762939453,22.31999969482422,20.399999618530273,22.700000762939453,706200.0
2008-10-17,22.049999237060547,22.110000610351562,21.799999237060547,22.899999618530273,470600.0
2008-10-20,22.479999542236328,22.809999465942383,22.1200008392334,22.899999618530273,298100.0
2008-10-21,22.989999771118164,22.989999771118164,22.209999084472656,23.6200008392334,583900.0
2008-10-22,22.75,20.899999618530273,20.399999618530273,22.75,345300.0
2008-10-23,20.860000610351562,20.84000015258789,19.90999984741211,21.600000381469727,440600.0
2008-10-24,19.850000381469727,19.34000015258789,18.59000015258789,19.850000381469727,509200.0
2008-10-27,19.15999984741211,17.559999465942383,17.520000457763672,19.200000762939453,659100.0
2008-10-28,18.010000228881836,19.270000457763672,17.610000610351562,19.299999237060547,552600.0
2008-10-29,18.43000030517578,16.889999389648438,11.5600004196167,18.43000030517578,2734900.0
2008-10-30,17.299999237060547,17.940000534057617,17.1200008392334,18.09000015258789,838800.0
2008-10-31,17.670000076293945,18.3700008392334,17.260000228881836,18.540000915527344,990400.0
2008-11-03,18.459999084472656,18.329999923706055,18.09000015258789,18.850000381469727,1232000.0
2008-11-04,18.920000076293945,19.350000381469727,18.329999923706055,19.489999771118164,542200.0
2008-11-05,18.889999389648438,18.09000015258789,17.920000076293945,18.889999389648438,515000.0
2008-11-06,18.06999969482422,16.31999969482422,16.139999389648438,18.06999969482422,492500.0
2008-11-07,16.719999313354492,16.139999389648438,15.760000228881836,16.940000534057617,1014900.0
2008-11-10,16.649999618530273,15.34000015258789,15.020000457763672,16.649999618530273,352700.0
2008-11-11,14.869999885559082,15.079999923706055,14.489999771118164,15.529999732971191,645800.0
2008-11-12,14.899999618530273,14.220000267028809,14.029999732971191,14.899999618530273,793100.0
2008-11-13,14.369999885559082,15.460000038146973,13.880000114440918,15.460000038146973,790800.0
2008-11-14,15.550000190734863,16.0,15.520000457763672,17.610000610351562,993600.0
2008-11-17,16.1299991607666,15.039999961853027,15.020000457763672,16.280000686645508,644900.0
2008-11-18,14.90999984741211,15.170000076293945,14.0600004196167,15.350000381469727,1267900.0
2008-11-19,15.069999694824219,13.369999885559082,13.289999961853027,15.069999694824219,794400.0
2008-11-20,13.130000114440918,11.739999771118164,11.609999656677246,13.329999923706055,1465300.0
2008-11-21,12.109999656677246,12.710000038146973,11.8100004196167,12.779999732971191,898000.0
2008-11-24,12.920000076293945,13.600000381469727,12.90999984741211,14.850000381469727,690800.0
2008-11-25,14.119999885559082,14.359999656677246,13.859999656677246,14.729999542236328,860000.0
2008-11-26,14.289999961853027,15.079999923706055,13.800000190734863,15.420000076293945,657200.0
2008-11-28,15.109999656677246,14.859999656677246,14.829999923706055,15.25,379800.0
2008-12-01,14.640000343322754,13.069999694824219,12.960000038146973,14.6899995803833,807400.0
2008-12-02,12.890000343322754,14.010000228881836,12.890000343322754,14.399999618530273,752500.0
2008-12-03,13.510000228881836,14.779999732971191,13.130000114440918,14.800000190734863,619100.0
2008-12-04,14.5,14.670000076293945,14.170000076293945,15.170000076293945,706800.0
2008-12-05,14.369999885559082,15.15999984741211,13.850000381469727,15.15999984741211,341200.0
2008-12-08,15.789999961853027,17.18000030517578,15.710000038146973,17.219999313354492,481400.0
2008-12-09,16.850000381469727,16.84000015258789,16.010000228881836,17.65999984741211,839200.0
2008-12-10,16.950000762939453,16.239999771118164,15.869999885559082,18.260000228881836,874200.0
2008-12-11,16.31999969482422,16.059999465942383,15.65999984741211,16.829999923706055,615000.0
2008-12-12,15.960000038146973,15.930000305175781,14.869999885559082,16.40999984741211,490000.0
2008-12-15,16.139999389648438,16.31999969482422,15.460000038146973,17.020000457763672,953000.0
2008-12-16,16.3700008392334,16.450000762939453,15.75,16.700000762939453,589100.0
2008-12-17,16.100000381469727,16.43000030517578,15.859999656677246,16.829999923706055,598300.0
2008-12-18,16.670000076293945,15.680000305175781,15.319999694824219,16.670000076293945,608000.0
2008-12-19,15.800000190734863,15.970000267028809,15.800000190734863,16.399999618530273,390500.0
2008-12-22,16.100000381469727,15.640000343322754,15.239999771118164,16.219999313354492,485300.0
2008-12-23,15.600000381469727,15.119999885559082,14.9399995803833,15.699999809265137,467400.0
2008-12-24,15.0600004196167,14.829999923706055,14.819999694824219,15.210000038146973,253400.0
2008-12-26,14.739999771118164,14.859999656677246,14.579999923706055,15.050000190734863,438400.0
2008-12-29,14.850000381469727,14.520000457763672,14.149999618530273,14.850000381469727,507200.0
2008-12-30,14.739999771118164,14.930000305175781,14.300000190734863,14.9399995803833,740200.0
2008-12-31,15.0600004196167,15.789999961853027,14.989999771118164,16.170000076293945,436900.0
2009-01-02,15.65999984741211,17.309999465942383,15.569999694824219,17.360000610351562,318400.0
2009-01-05,17.200000762939453,17.40999984741211,16.850000381469727,17.690000534057617,644600.0
2009-01-06,17.469999313354492,18.3799991607666,17.399999618530273,18.860000610351562,601200.0
2009-01-07,18.299999237060547,17.610000610351562,17.329999923706055,18.299999237060547,583700.0
2009-01-08,17.360000610351562,18.110000610351562,17.15999984741211,18.18000030517578,575800.0
2009-01-09,17.979999542236328,17.56999969482422,17.34000015258789,18.229999542236328,255100.0
2009-01-12,17.3700008392334,17.0,16.68000030517578,17.469999313354492,424400.0
2009-01-13,17.09000015258789,17.149999618530273,16.84000015258789,18.020000457763672,781400.0
2009-01-14,16.899999618530273,16.399999618530273,16.139999389648438,16.959999084472656,315000.0
2009-01-15,16.270000457763672,16.389999389648438,15.739999771118164,16.790000915527344,539400.0
2009-01-16,16.670000076293945,16.43000030517578,15.90999984741211,16.729999542236328,412200.0
2009-01-20,16.43000030517578,15.329999923706055,15.100000381469727,16.43000030517578,388600.0
2009-01-21,15.460000038146973,15.890000343322754,15.25,15.90999984741211,405800.0
2009-01-22,15.489999771118164,15.0,14.930000305175781,15.489999771118164,584500.0
2009-01-23,14.649999618530273,14.970000267028809,14.470000267028809,15.380000114440918,816900.0
2009-01-26,15.100000381469727,15.029999732971191,14.789999961853027,15.550000190734863,547000.0
2009-01-27,15.239999771118164,15.350000381469727,15.050000190734863,15.649999618530273,566000.0
2009-01-28,15.5,16.25,15.380000114440918,16.450000762939453,633300.0
2009-01-29,15.75,15.65999984741211,15.359999656677246,15.890000343322754,503600.0
2009-01-30,15.640000343322754,14.949999809265137,14.739999771118164,16.139999389648438,432500.0
2009-02-02,14.850000381469727,14.670000076293945,14.359999656677246,15.289999961853027,628400.0
2009-02-03,14.529999732971191,15.029999732971191,14.420000076293945,15.239999771118164,926200.0
2009-02-04,14.949999809265137,15.079999923706055,14.920000076293945,15.75,601600.0
2009-02-05,13.869999885559082,13.710000038146973,12.930000305175781,14.350000381469727,1381900.0
2009-02-06,13.75,14.649999618530273,13.630000114440918,15.3100004196167,702100.0
2009-02-09,14.8100004196167,14.350000381469727,14.1899995803833,14.8100004196167,485100.0
2009-02-10,14.180000305175781,13.550000190734863,13.369999885559082,14.569999694824219,529100.0
2009-02-11,13.579999923706055,13.350000381469727,13.260000228881836,14.020000457763672,674200.0
2009-02-12,13.289999961853027,13.1899995803833,12.8100004196167,13.479999542236328,723400.0
2009-02-13,13.029999732971191,12.479999542236328,12.40999984741211,13.329999923706055,1130100.0
2009-02-17,12.0,11.40999984741211,11.34000015258789,12.15999984741211,596800.0
2009-02-18,11.6899995803833,11.220000267028809,11.0600004196167,11.6899995803833,415800.0
2009-02-19,11.630000114440918,10.869999885559082,10.789999961853027,11.65999984741211,552500.0
2009-02-20,10.760000228881836,10.65999984741211,10.350000381469727,11.0,517800.0
2009-02-23,10.9399995803833,10.140000343322754,10.039999961853027,10.9399995803833,368400.0
2009-02-24,10.1899995803833,10.420000076293945,9.850000381469727,10.479999542236328,506300.0
2009-02-25,10.479999542236328,9.970000267028809,9.899999618530273,10.630000114440918,451000.0
2009-02-26,9.869999885559082,10.119999885559082,9.869999885559082,10.630000114440918,421400.0
2009-02-27,10.010000228881836,10.119999885559082,9.90999984741211,10.5600004196167,495000.0
2009-03-02,9.84000015258789,9.140000343322754,9.069999694824219,9.970000267028809,448800.0
2009-03-03,9.270000457763672,9.430000305175781,9.050000190734863,9.640000343322754,685800.0
2009-03-04,9.510000228881836,9.979999542236328,9.479999542236328,10.40999984741211,678500.0
2009-03-05,9.539999961853027,8.760000228881836,8.479999542236328,9.850000381469727,455800.0
2009-03-06,8.75,8.449999809265137,8.229999542236328,9.109999656677246,470200.0
2009-03-09,8.15999984741211,8.180000305175781,8.100000381469727,8.90999984741211,547900.0
2009-03-10,8.279999732971191,8.489999771118164,8.220000267028809,8.819999694824219,492100.0
2009-03-11,8.399999618530273,8.920000076293945,8.289999961853027,9.260000228881836,482200.0
2009-03-12,8.800000190734863,9.260000228881836,8.430000305175781,9.270000457763672,587400.0
2009-03-13,9.40999984741211,9.90999984741211,9.180000305175781,10.140000343322754,592200.0
2009-03-16,10.050000190734863,10.199999809265137,9.760000228881836,10.380000114440918,684100.0
2009-03-17,10.350000381469727,10.779999732971191,10.199999809265137,10.8100004196167,665900.0
2009-03-18,10.569999694824219,11.600000381469727,10.569999694824219,11.930000305175781,1362600.0
2009-03-19,11.800000190734863,11.819999694824219,11.739999771118164,12.039999961853027,580400.0
2009-03-20,11.890000343322754,11.279999732971191,10.979999542236328,12.0,312500.0
2009-03-23,11.640000343322754,11.5,11.020000457763672,11.680000305175781,1100200.0
2009-03-24,11.479999542236328,11.9399995803833,11.210000038146973,12.529999732971191,689100.0
2009-03-25,12.109999656677246,12.069999694824219,11.720000267028809,12.829999923706055,512900.0
2009-03-26,12.279999732971191,13.300000190734863,12.180000305175781,13.369999885559082,785000.0
2009-03-27,13.180000305175781,13.100000381469727,12.979999542236328,13.4399995803833,494600.0
2009-03-30,12.880000114440918,12.449999809265137,11.949999809265137,12.880000114440918,306100.0
2009-03-31,12.59000015258789,12.3100004196167,12.289999961853027,12.649999618530273,404800.0
2009-04-01,12.270000457763672,12.850000381469727,11.989999771118164,13.029999732971191,526200.0
2009-04-02,13.170000076293945,13.899999618530273,12.989999771118164,14.149999618530273,548500.0
2009-04-03,13.720000267028809,14.329999923706055,13.720000267028809,14.350000381469727,470900.0
2009-04-06,14.010000228881836,13.630000114440918,13.220000267028809,14.3100004196167,1013100.0
2009-04-07,13.550000190734863,13.59000015258789,13.380000114440918,13.819999694824219,760900.0
2009-04-08,13.880000114440918,13.630000114440918,12.9399995803833,14.460000038146973,1155800.0
2009-04-09,14.069999694824219,15.699999809265137,14.0600004196167,15.800000190734863,538500.0
2009-04-13,15.720000267028809,15.390000343322754,14.65999984741211,15.720000267028809,617700.0
2009-04-14,15.350000381469727,15.109999656677246,14.979999542236328,15.550000190734863,314800.0
2009-04-15,14.930000305175781,15.25,14.609999656677246,15.520000457763672,633800.0
