Date,vloopen,vloclose,vlolow,vlohigh,vlovolume
2008-02-19,54.826324462890625,55.447898864746094,54.460693359375,55.886653900146484,8043400.0
2008-02-20,55.35649108886719,56.1608772277832,55.07312774658203,56.57221221923828,8139000.0
2008-02-21,56.25228500366211,54.6983528137207,54.34186553955078,56.50822830200195,7254700.0
2008-02-22,54.981719970703125,54.78062057495117,53.244972229003906,55.018280029296875,5942800.0
2008-02-25,54.80804443359375,55.831809997558594,53.848262786865234,56.18830108642578,6700000.0
2008-02-26,55.67641830444336,57.001827239990234,55.557586669921875,57.55941390991211,7211600.0
2008-02-27,56.76416778564453,55.58501052856445,55.34735107421875,57.11151885986328,6318900.0
2008-02-28,55.694698333740234,53.26325225830078,52.404022216796875,55.694698333740234,11840600.0
2008-02-29,53.464351654052734,52.806217193603516,52.43144607543945,53.8391227722168,8222600.0
2008-03-03,52.63254165649414,52.9159049987793,51.98354721069336,53.70201110839844,7385500.0
2008-03-04,52.4680061340332,51.80073165893555,50.767826080322266,53.16270446777344,8476800.0
2008-03-05,51.809871673583984,51.398536682128906,49.56124496459961,52.513710021972656,11744800.0
2008-03-06,51.00548553466797,48.921390533447266,48.81169891357422,51.18830108642578,8849500.0
2008-03-07,48.17184829711914,47.998172760009766,47.22120666503906,49.78976058959961,10024300.0
2008-03-10,48.36380386352539,47.30347442626953,47.138938903808594,48.9305305480957,8373600.0
2008-03-11,48.41864776611328,49.177330017089844,47.41316223144531,49.232173919677734,8281400.0
2008-03-12,48.66544723510742,46.29798889160156,46.03290557861328,48.903106689453125,12706700.0
2008-03-13,45.694698333740234,46.64533996582031,45.255943298339844,46.919559478759766,9818600.0
2008-03-14,46.62705612182617,44.89031219482422,43.93967056274414,46.81901168823242,14822400.0
2008-03-17,43.75685501098633,42.678245544433594,41.078609466552734,44.3144416809082,16497800.0
2008-03-18,43.66544723510742,45.75868225097656,43.656307220458984,46.03290557861328,18171600.0
2008-03-19,45.886653900146484,44.826324462890625,44.6983528137207,47.90676498413086,20350500.0
2008-03-20,44.75320053100586,45.255943298339844,44.00365447998047,46.18830108642578,17605500.0
2008-03-24,45.420475006103516,45.7769660949707,45.420475006103516,47.25777053833008,9065100.0
2008-03-25,44.57038497924805,43.96709442138672,43.5374755859375,46.57221221923828,21265200.0
2008-03-26,44.13162612915039,44.75320053100586,43.82084274291992,45.72212219238281,14930900.0
2008-03-27,45.97806167602539,44.305301666259766,44.28702163696289,46.398536682128906,15682000.0
2008-03-28,44.86288833618164,44.744056701660156,44.34186553955078,45.7769660949707,7976000.0
2008-03-31,45.018280029296875,44.89031219482422,44.00365447998047,45.39305114746094,8174900.0
2008-04-01,45.02742385864258,47.44972610473633,45.02742385864258,47.44972610473633,11979600.0
2008-04-02,47.522850036621094,47.50457000732422,46.87385559082031,48.628883361816406,11657200.0
2008-04-03,47.28519058227539,47.16636276245117,46.91041946411133,48.40036392211914,7328200.0
2008-04-04,47.349178314208984,46.26142501831055,45.475318908691406,47.63254165649414,9889700.0
2008-04-07,46.7001838684082,45.365631103515625,45.228519439697266,46.76416778564453,8256500.0
2008-04-08,45.24679946899414,45.639854431152344,45.08226776123047,46.133453369140625,5357700.0
2008-04-09,45.91407775878906,44.78976058959961,44.56124496459961,46.270565032958984,9084100.0
2008-04-10,44.6160888671875,44.899452209472656,43.82084274291992,45.091407775878906,9297100.0
2008-04-11,44.42413330078125,43.601463317871094,43.49177169799805,44.86288833618164,6263400.0
2008-04-14,44.32358169555664,43.87568664550781,43.519195556640625,44.8537483215332,9006300.0
2008-04-15,44.460693359375,44.387569427490234,43.51005554199219,44.57038497924805,7675100.0
2008-04-16,44.881168365478516,47.23948669433594,44.59780502319336,47.349178314208984,15346400.0
2008-04-17,47.2303466796875,48.436927795410156,46.89213943481445,49.305301666259766,13901400.0
2008-04-18,48.628883361816406,48.03473663330078,47.669105529785156,49.360145568847656,9776700.0
2008-04-21,47.98903274536133,48.903106689453125,47.925045013427734,49.29616165161133,7007000.0
2008-04-22,49.18647003173828,48.254112243652344,48.062156677246094,50.27422332763672,9943100.0
2008-04-23,48.4552116394043,47.71480941772461,47.27605056762695,49.57038497924805,10156400.0
2008-04-24,47.71480941772461,46.96526336669922,45.75868225097656,48.2998161315918,10140900.0
2008-04-25,47.294334411621094,47.39488220214844,46.480804443359375,47.56855392456055,6908600.0
2008-04-28,47.321754455566406,48.382083892822266,46.89213943481445,48.51005554199219,10984600.0
2008-04-29,48.77513885498047,47.06581497192383,46.52650833129883,48.77513885498047,11362800.0
2008-04-30,46.73674774169922,44.65264892578125,44.15904998779297,46.73674774169922,17525300.0
2008-05-01,44.43327331542969,45.475318908691406,43.31809997558594,45.73126220703125,15165200.0
2008-05-02,45.475318908691406,45.13711166381836,44.53382110595703,45.57586669921875,7941000.0
2008-05-05,45.283363342285156,45.036563873291016,44.56124496459961,45.59415054321289,6819300.0
2008-05-06,44.62522888183594,43.69287109375,43.14442443847656,44.744056701660156,13908600.0
2008-05-07,43.75685501098633,43.519195556640625,43.436927795410156,44.6983528137207,11819500.0
2008-05-08,43.784278869628906,42.294334411621094,41.9926872253418,43.976234436035156,14755400.0
2008-05-09,41.85557556152344,40.73126220703125,40.72212219238281,42.17550277709961,16144000.0
2008-05-12,41.18830108642578,42.98903274536133,41.14259719848633,43.18098831176758,14272400.0
2008-05-13,43.0073127746582,43.08958053588867,42.4680061340332,43.40036392211914,11323700.0
2008-05-14,43.117000579833984,43.35466003417969,42.96160888671875,44.40584945678711,12060400.0
2008-05-15,43.656307220458984,43.5466194152832,42.669105529785156,43.82998275756836,10348900.0
2008-05-16,43.464351654052734,44.26873779296875,43.382083892822266,44.64350891113281,11238100.0
2008-05-19,44.332725524902344,45.420475006103516,44.332725524902344,46.023765563964844,13333200.0
2008-05-20,45.34735107421875,45.81352996826172,44.59780502319336,45.93235778808594,9875200.0
2008-05-21,45.84095001220703,45.24679946899414,45.13711166381836,46.407676696777344,13461500.0
2008-05-22,45.24679946899414,45.5301628112793,45.16453552246094,46.51736831665039,11475700.0
2008-05-23,45.694698333740234,44.43327331542969,44.06764221191406,45.9232177734375,7532700.0
2008-05-27,44.56124496459961,43.3912239074707,42.83363723754883,44.56124496459961,12489400.0
2008-05-28,43.957950592041016,45.3016471862793,43.87568664550781,45.33820724487305,14339700.0
2008-05-29,45.310787200927734,44.460693359375,44.27787780761719,45.33820724487305,9111000.0
2008-05-30,44.97257614135742,46.47166442871094,44.58866500854492,46.80073165893555,15678300.0
2008-06-02,46.5447883605957,48.33638000488281,46.47166442871094,48.41864776611328,16497500.0
2008-06-03,48.153564453125,47.63254165649414,47.330894470214844,49.305301666259766,15331800.0
2008-06-04,48.0073127746582,45.13711166381836,44.83546447753906,48.31809997558594,18735200.0
2008-06-05,45.46617889404297,45.37477111816406,44.18647003173828,45.557586669921875,12517700.0
2008-06-06,45.06398391723633,42.349178314208984,42.2303466796875,45.091407775878906,22088800.0
2008-06-09,42.7696533203125,41.4533805847168,40.74040222167969,42.82449722290039,14715200.0
2008-06-10,40.99634552001953,40.767826080322266,40.40219497680664,41.745887756347656,13490200.0
2008-06-11,40.822669982910156,40.84095001220703,39.360145568847656,41.17915725708008,13438100.0
2008-06-12,40.95064163208008,40.60329055786133,40.40219497680664,41.97440719604492,10928700.0
2008-06-13,40.7769660949707,40.98720169067383,40.33820724487305,41.398536682128906,7930500.0
2008-06-16,40.99634552001953,40.32906723022461,39.908592224121094,40.99634552001953,9513000.0
2008-06-17,40.78610610961914,41.151737213134766,40.539306640625,41.52650833129883,9261500.0
2008-06-18,40.767826080322266,40.27422332763672,39.6160888671875,41.36197280883789,10563300.0
2008-06-19,40.447898864746094,40.37477111816406,39.62522888183594,40.57586669921875,13659400.0
2008-06-20,40.08226776123047,38.85740280151367,38.61974334716797,40.100547790527344,12715300.0
2008-06-23,39.369285583496094,39.707496643066406,38.848262786865234,40.1462516784668,10395200.0
2008-06-24,39.8537483215332,39.45155334472656,38.446067810058594,40.118831634521484,13005600.0
2008-06-25,39.39670944213867,39.981719970703125,39.03107833862305,40.539306640625,14631100.0
2008-06-26,39.29616165161133,37.705665588378906,37.513710021972656,39.579524993896484,14082600.0
2008-06-27,37.65996170043945,36.52650833129883,35.831809997558594,37.65996170043945,20900800.0
2008-06-30,36.4625244140625,37.64168167114258,36.29798889160156,37.787933349609375,13361800.0
2008-07-01,36.78245162963867,36.91041946411133,36.014625549316406,37.23948669433594,11799300.0
2008-07-02,36.85557556152344,34.66179275512695,34.515541076660156,37.14807891845703,14708100.0
2008-07-03,34.744056701660156,33.903106689453125,33.41864776611328,34.78976058959961,10385800.0
2008-07-07,34.73491668701172,33.628883361816406,33.19926834106445,35.39305114746094,16237400.0
2008-07-08,34.14076614379883,33.382083892822266,32.03839111328125,34.14076614379883,15566400.0
2008-07-09,33.48263168334961,31.435100555419922,31.288848876953125,33.77513885498047,14195300.0
2008-07-10,31.343692779541016,30.895795822143555,30.009140014648438,31.398536682128906,16154700.0
2008-07-11,30.164533615112305,29.826324462890625,28.592321395874023,30.557586669921875,17316100.0
2008-07-14,30.173675537109375,28.994516372680664,28.702011108398438,30.173675537109375,10065500.0
2008-07-15,28.793418884277344,29.451553344726562,27.148080825805664,30.65813446044922,26357000.0
2008-07-16,29.753198623657227,29.634368896484375,28.848262786865234,30.758684158325195,20302000.0
2008-07-17,30.0731258392334,30.676416397094727,29.478975296020508,30.895795822143555,19379300.0
2008-07-18,30.39305305480957,30.26508140563965,29.86288833618164,31.12431526184082,12135500.0
2008-07-21,30.813528060913086,32.650821685791016,30.575868606567383,33.18098831176758,16163700.0
2008-07-22,32.6234016418457,32.2303466796875,31.526508331298828,33.062156677246094,14795200.0
2008-07-23,32.58683776855469,30.694698333740234,30.557586669921875,32.68738555908203,15197600.0
2008-07-24,31.06032943725586,28.738574981689453,28.54661750793457,31.069469451904297,15544600.0
2008-07-25,29.34186553955078,29.14076805114746,28.793418884277344,29.698354721069336,9425000.0
2008-07-28,29.66179084777832,29.0767822265625,28.87568473815918,29.73491859436035,11725100.0
2008-07-29,29.899452209472656,30.46617889404297,28.61060333251953,30.484460830688477,19187200.0
2008-07-30,31.05118751525879,32.138938903808594,30.39305305480957,32.23948669433594,17037000.0
2008-07-31,31.599634170532227,30.539304733276367,30.39305305480957,31.873857498168945,12143400.0
2008-08-01,30.566726684570312,30.11882972717285,29.396709442138672,30.566726684570312,8831500.0
2008-08-04,29.451553344726562,28.327239990234375,28.135282516479492,29.844606399536133,12555100.0
2008-08-05,28.49177360534668,29.378427505493164,28.107860565185547,29.844606399536133,17012400.0
2008-08-06,29.515539169311523,31.50822639465332,29.515539169311523,31.627056121826172,18913800.0
2008-08-07,31.279706954956055,30.109689712524414,29.954296112060547,31.718463897705078,12751100.0
2008-08-08,30.566726684570312,31.736745834350586,29.990859985351562,31.946983337402344,14495200.0
2008-08-11,31.956125259399414,31.864717483520508,31.224863052368164,32.650821685791016,11685700.0
2008-08-12,32.193782806396484,30.877513885498047,30.740402221679688,32.42230224609375,11187600.0
2008-08-13,30.968921661376953,31.800731658935547,30.621572494506836,32.11151885986328,12718000.0
2008-08-14,31.83729362487793,31.014625549316406,30.712980270385742,31.855575561523438,9542800.0
2008-08-15,31.261425018310547,31.288848876953125,30.822669982910156,31.83729362487793,10195300.0
2008-08-18,31.425960540771484,29.826324462890625,29.616086959838867,31.526508331298828,9019300.0
2008-08-19,29.698354721069336,30.548446655273438,29.46983528137207,30.65813446044922,8844400.0
2008-08-20,30.301645278930664,31.873857498168945,29.981718063354492,32.129798889160156,12426600.0
2008-08-21,31.270566940307617,31.243144989013672,30.84095001220703,31.64533805847168,7122500.0
2008-08-22,31.38939666748047,30.767824172973633,30.39305305480957,31.489944458007812,6817900.0
2008-08-25,30.66727638244629,30.25594139099121,30.05484390258789,31.398536682128906,6218200.0
2008-08-26,30.521024703979492,30.712980270385742,30.301645278930664,31.142595291137695,7780400.0
2008-08-27,30.97806167602539,32.01096725463867,30.895795822143555,32.861061096191406,14515800.0
2008-08-28,32.44972610473633,32.01096725463867,31.215723037719727,32.88848114013672,8822300.0
2008-08-29,32.44058609008789,31.7733097076416,31.636198043823242,32.44058609008789,7639200.0
2008-09-02,32.81535720825195,30.20109748840332,29.954296112060547,32.81535720825195,16015100.0
2008-09-03,30.39305305480957,31.78244972229004,29.972578048706055,32.020111083984375,15801000.0
2008-09-04,32.3857421875,30.776966094970703,30.630712509155273,32.49542999267578,14395600.0
2008-09-05,30.612430572509766,30.511882781982422,29.27787971496582,31.069469451904297,12797000.0
2008-09-08,31.215723037719727,31.627056121826172,30.06398582458496,31.846435546875,15708100.0
2008-09-09,31.087751388549805,27.88848304748535,27.733089447021484,31.087751388549805,23325900.0
2008-09-10,28.135282516479492,28.244972229003906,26.800731658935547,28.93967056274414,18671400.0
2008-09-11,28.638025283813477,30.19195556640625,28.01645278930664,30.301645278930664,22830100.0
2008-09-12,30.91407585144043,32.787933349609375,30.53016471862793,33.10786056518555,25458800.0
2008-09-15,30.712980270385742,28.510055541992188,27.76051139831543,30.822669982910156,23872100.0
2008-09-16,27.806215286254883,29.040220260620117,26.425960540771484,29.433273315429688,22057600.0
2008-09-17,28.80255889892578,27.90676498413086,27.458866119384766,30.80438804626465,20334200.0
2008-09-18,28.55575942993164,29.396709442138672,27.659963607788086,29.844606399536133,18205800.0
2008-09-19,31.078611373901367,31.243144989013672,29.478975296020508,31.45338249206543,16661700.0
2008-09-22,31.106033325195312,29.250457763671875,28.866544723510742,31.50822639465332,13312300.0
2008-09-23,29.442413330078125,29.88117027282715,29.33272361755371,30.8500919342041,14019800.0
2008-09-24,30.20109748840332,31.078611373901367,29.34186553955078,31.151737213134766,12057100.0
2008-09-25,31.425960540771484,32.64168167114258,30.8500919342041,33.053016662597656,13601500.0
2008-09-26,31.361974716186523,31.2340030670166,30.0731258392334,32.705665588378906,12501700.0
2008-09-29,30.173675537109375,27.404022216796875,25.776966094970703,30.621572494506836,18859500.0
2008-09-30,28.107860565185547,27.69652557373047,27.001827239990234,28.180986404418945,12574200.0
2008-10-01,27.2303466796875,26.76416778564453,26.224863052368164,27.751371383666992,14249500.0
2008-10-02,26.828153610229492,23.656307220458984,23.601463317871094,26.828153610229492,16250600.0
2008-10-03,23.976234436035156,23.500913619995117,23.27239418029785,25.85923194885254,16613500.0
2008-10-06,22.257770538330078,22.257770538330078,19.643510818481445,22.257770538330078,23794300.0
2008-10-07,22.559415817260742,20.795246124267578,20.612430572509766,23.144424438476562,19984200.0
2008-10-08,19.66179084777832,20.511882781982422,18.29981803894043,21.12431526184082,25651200.0
2008-10-09,21.087751388549805,17.422304153442383,17.221206665039062,21.17915916442871,19547100.0
2008-10-10,15.776965141296387,16.72760581970215,15.521023750305176,18.55575942993164,33674900.0
2008-10-13,18.281536102294922,19.73491859436035,15.914076805114746,19.9268741607666,22556900.0
2008-10-14,20.630712509155273,20.018281936645508,19.104204177856445,21.755027770996094,18294400.0
2008-10-15,19.19561195373535,16.014625549316406,15.8866548538208,19.46983528137207,18845600.0
2008-10-16,16.270566940307617,16.106033325195312,14.405850410461426,16.873857498168945,25633000.0
2008-10-17,15.712980270385742,16.563072204589844,15.383912086486816,17.82449722290039,17679600.0
2008-10-20,17.69652557373047,18.382083892822266,17.138938903808594,18.464351654052734,18551600.0
2008-10-21,17.952468872070312,18.382083892822266,17.76051139831543,19.19561195373535,16727000.0
2008-10-22,17.550273895263672,16.38025665283203,15.658135414123535,17.96160888671875,16709000.0
2008-10-23,16.718463897705078,15.612431526184082,14.460694313049316,16.718463897705078,23813200.0
2008-10-24,13.382083892822266,14.588665008544922,13.336380004882812,14.945155143737793,17660700.0
2008-10-27,14.204752922058105,13.811699867248535,13.811699867248535,15.082266807556152,16196300.0
2008-10-28,15.53016471862793,15.365631103515625,14.341864585876465,15.694698333740234,26388200.0
2008-10-29,15.850090980529785,15.950639724731445,15.10054874420166,17.31261444091797,24186100.0
2008-10-30,16.91042137145996,17.56855583190918,16.106033325195312,17.82449722290039,21761300.0
2008-10-31,17.266910552978516,18.81170082092285,16.956125259399414,19.561243057250977,27362600.0
2008-11-03,19.387569427490234,18.54661750793457,18.01645278930664,19.387569427490234,13004000.0
2008-11-04,18.88482666015625,20.08226776123047,18.281536102294922,20.109689712524414,19671900.0
2008-11-05,19.54296112060547,18.921388626098633,18.88482666015625,20.20109748840332,17322300.0
2008-11-06,18.656307220458984,17.056673049926758,16.809871673583984,18.738574981689453,16890800.0
2008-11-07,17.2303466796875,17.586837768554688,16.91042137145996,18.043874740600586,12417700.0
2008-11-10,18.23583221435547,18.03473472595215,17.413162231445312,18.446069717407227,10747000.0
2008-11-11,17.806215286254883,17.468008041381836,16.745885848999023,17.815357208251953,10736100.0
2008-11-12,16.9195613861084,16.106033325195312,16.06032943725586,17.2303466796875,11375100.0
2008-11-13,16.12431526184082,17.68738555908203,15.265082359313965,17.778793334960938,14864600.0
2008-11-14,17.330896377563477,17.833637237548828,16.681901931762695,18.93967056274414,15986400.0
2008-11-17,17.458866119384766,17.266910552978516,17.138938903808594,18.03473472595215,12659100.0
2008-11-18,17.449726104736328,16.91042137145996,15.914076805114746,17.65082359313965,16548800.0
2008-11-19,16.681901931762695,15.0365629196167,14.990859031677246,16.681901931762695,14435700.0
2008-11-20,14.60694694519043,12.842779159545898,12.742230415344238,14.634368896484375,18400400.0
2008-11-21,13.336380004882812,14.954296112060547,13.071297645568848,15.082266807556152,19979100.0
2008-11-24,15.594149589538574,15.914076805114746,14.9634370803833,16.31627082824707,14716100.0
2008-11-25,16.297988891601562,16.11517333984375,15.219378471374512,16.398536682128906,13074700.0
2008-11-26,15.868372917175293,16.78244972229004,15.676416397094727,16.864717483520508,14893200.0
2008-11-28,16.636198043823242,16.7733097076416,15.9597806930542,16.91042137145996,4394300.0
2008-12-01,16.06032943725586,14.835466384887695,14.780621528625488,16.087751388549805,13123400.0
2008-12-02,15.411334991455078,15.8866548538208,15.127970695495605,15.941498756408691,14337600.0
2008-12-03,15.356490135192871,16.19744110107422,15.109688758850098,16.270566940307617,16967000.0
2008-12-04,15.804387092590332,14.808043479919434,14.405850410461426,17.138938903808594,19501300.0
2008-12-05,14.515539169311523,15.502741813659668,13.802559852600098,15.557586669921875,14038800.0
2008-12-08,16.05118751525879,16.937843322753906,15.996343612670898,17.257770538330078,16522600.0
2008-12-09,16.755027770996094,17.17550277709961,16.691041946411133,17.89762306213379,12754300.0
2008-12-10,17.82449722290039,17.925045013427734,17.285192489624023,18.510055541992188,12048000.0
2008-12-11,18.171846389770508,17.833637237548828,17.48628807067871,18.81170082092285,12450300.0
2008-12-12,16.90127944946289,17.522851943969727,16.45338249206543,17.778793334960938,10059200.0
2008-12-15,18.190128326416016,17.669103622436523,17.340036392211914,18.40950584411621,10494100.0
2008-12-16,18.09872055053711,19.040220260620117,17.714807510375977,19.14076805114746,13730000.0
2008-12-17,19.095064163208008,20.429616928100586,18.81170082092285,20.8500919342041,18171700.0
2008-12-18,20.676416397094727,20.146251678466797,19.817184448242188,21.471664428710938,17799900.0
2008-12-19,20.65813446044922,20.767824172973633,19.817184448242188,20.91407585144043,17750900.0
2008-12-22,20.749542236328125,18.857404708862305,18.400365829467773,20.749542236328125,12795300.0
2008-12-23,18.81170082092285,18.647167205810547,18.327239990234375,19.588665008544922,9454800.0
2008-12-24,18.363801956176758,18.729433059692383,18.053016662597656,18.839122772216797,3348500.0
2008-12-26,18.930530548095703,18.866544723510742,18.473491668701172,19.01279640197754,3432400.0
2008-12-29,19.204753875732422,19.040220260620117,18.647167205810547,19.6892147064209,6917600.0
2008-12-30,19.040220260620117,19.698354721069336,18.62888526916504,19.707494735717773,6485400.0
2008-12-31,19.597806930541992,19.780622482299805,19.049360275268555,20.100547790527344,9048600.0
2009-01-02,19.826324462890625,21.243144989013672,19.652650833129883,21.499086380004883,10336800.0
2009-01-05,21.45338249206543,22.48628807067871,21.160877227783203,22.76051139831543,18548900.0
2009-01-06,23.180986404418945,22.806215286254883,22.550273895263672,23.674589157104492,16844700.0
2009-01-07,22.404022216796875,21.64533805847168,21.069469451904297,22.669103622436523,10543500.0
2009-01-08,21.243144989013672,22.48628807067871,21.243144989013672,22.63254165649414,11724700.0
2009-01-09,22.559415817260742,21.937843322753906,21.416818618774414,22.723949432373047,10060400.0
2009-01-12,21.819013595581055,20.97806167602539,20.73126220703125,21.90127944946289,11172200.0
2009-01-13,21.06032943725586,21.928701400756836,21.032907485961914,22.266910552978516,13248900.0
2009-01-14,21.38025665283203,20.27422332763672,19.506399154663086,21.44424057006836,15644900.0
2009-01-15,20.33820915222168,20.904935836791992,19.369287490844727,21.096891403198242,14985900.0
2009-01-16,21.64533805847168,21.96526527404785,20.91407585144043,22.166362762451172,14213500.0
2009-01-20,21.563072204589844,21.37111473083496,21.06032943725586,22.394880294799805,18460800.0
2009-01-21,21.636198043823242,22.787933349609375,21.416818618774414,22.8427791595459,15346500.0
2009-01-22,22.30347442626953,21.297988891601562,20.776966094970703,22.733089447021484,20108900.0
2009-01-23,20.65813446044922,22.477148056030273,20.511882781982422,22.714807510375977,13704500.0
2009-01-26,22.330896377563477,23.62888526916504,22.330896377563477,23.94881248474121,16496900.0
2009-01-27,23.02559471130371,22.17550277709961,21.535648345947266,23.171846389770508,18059800.0
2009-01-28,22.550273895263672,23.0804386138916,21.864717483520508,23.391225814819336,17186400.0
2009-01-29,22.65082359313965,22.56855583190918,21.992687225341797,22.989030838012695,11000600.0
2009-01-30,22.88848304748535,22.047531127929688,21.617916107177734,23.03473472595215,15540400.0
2009-02-02,21.57221221923828,20.932357788085938,20.58500862121582,21.57221221923828,13790700.0
2009-02-03,21.151737213134766,21.489944458007812,20.904935836791992,21.70018196105957,12636400.0
2009-02-04,21.57221221923828,21.864717483520508,21.544790267944336,22.29433250427246,13843300.0
2009-02-05,21.672760009765625,21.672760009765625,21.078611373901367,21.956125259399414,16986100.0
2009-02-06,21.59049415588379,21.70018196105957,21.2340030670166,21.892139434814453,12517000.0
2009-02-09,21.76416778564453,22.36745834350586,21.745885848999023,22.742229461669922,11221000.0
2009-02-10,22.531991958618164,21.206581115722656,20.959779739379883,22.851919174194336,13652400.0
2009-02-11,21.57221221923828,21.04204750061035,20.53016471862793,21.718463897705078,15060900.0
2009-02-12,20.740402221679688,21.928701400756836,20.47532081604004,22.065813064575195,20075800.0
2009-02-13,21.499086380004883,22.001827239990234,21.480804443359375,22.394880294799805,11761500.0
2009-02-17,21.38939666748047,20.210237503051758,20.127971649169922,21.627056121826172,15269700.0
2009-02-18,20.420475006103516,19.424131393432617,19.19561195373535,20.420475006103516,14391500.0
2009-02-19,19.835466384887695,18.87568473815918,18.638025283813477,20.05484390258789,16400500.0
2009-02-20,18.327239990234375,17.50457000732422,16.946983337402344,18.372943878173828,18159000.0
2009-02-23,17.806215286254883,16.928701400756836,16.873857498168945,18.171846389770508,15257600.0
2009-02-24,17.184642791748047,18.16270637512207,17.020109176635742,18.318098068237305,12513300.0
2009-02-25,18.510055541992188,18.756855010986328,17.723949432373047,19.232175827026367,17364800.0
2009-02-26,19.113346099853516,18.500913619995117,18.42778778076172,19.168190002441406,10815000.0
2009-02-27,17.96160888671875,17.714807510375977,17.449726104736328,18.519195556640625,12349200.0
2009-03-02,17.221206665039062,15.521023750305176,15.447897911071777,17.30347442626953,18260000.0
2009-03-03,16.032907485961914,15.72212028503418,15.557586669921875,16.361974716186523,14553000.0
2009-03-04,16.334552764892578,15.904935836791992,15.78610610961914,16.70018196105957,19865500.0
2009-03-05,15.53016471862793,14.945155143737793,14.789762496948242,15.667276382446289,14049400.0
2009-03-06,15.091407775878906,14.84460735321045,14.360146522521973,15.438756942749023,11709700.0
2009-03-09,14.579524993896484,15.201096534729004,14.579524993896484,15.758684158325195,9902700.0
2009-03-10,15.68555736541748,15.566727638244629,15.356490135192871,16.142595291137695,12759700.0
2009-03-11,15.776965141296387,15.603290557861328,15.118829727172852,16.19744110107422,12549900.0
2009-03-12,15.594149589538574,16.069469451904297,15.365631103515625,16.12431526184082,10889800.0
2009-03-13,16.361974716186523,15.840950965881348,15.438756942749023,16.45338249206543,11831200.0
2009-03-16,15.9232177734375,16.38025665283203,15.9232177734375,16.928701400756836,9830500.0
2009-03-17,16.435100555419922,16.91042137145996,15.859231948852539,16.928701400756836,10279600.0
2009-03-18,16.97440528869629,16.9195613861084,16.297988891601562,17.129798889160156,14578700.0
2009-03-19,17.458866119384766,17.76051139831543,17.184642791748047,18.35466194152832,13749300.0
2009-03-20,17.861061096191406,16.480804443359375,16.45338249206543,17.88848304748535,14039800.0
2009-03-23,17.084095001220703,16.956125259399414,15.996343612670898,17.084095001220703,18713600.0
2009-03-24,16.499086380004883,16.70932388305664,16.297988891601562,17.065813064575195,11064300.0
2009-03-25,16.882997512817383,17.03839111328125,16.544790267944336,17.449726104736328,13315800.0
