Date,shpgfopen,shpgfclose,shpgflow,shpgfhigh,shpgfvolume
2011-02-22,27.25,27.25,27.25,27.25,300.0
2011-02-23,27.25,27.25,27.25,27.25,0.0
2011-02-24,27.25,27.25,27.25,27.25,0.0
2011-02-25,27.5,28.0,27.5,28.290000915527344,197700.0
2011-02-28,28.100000381469727,28.100000381469727,28.100000381469727,28.100000381469727,1300.0
2011-03-01,28.549999237060547,28.299999237060547,28.299999237060547,28.549999237060547,500.0
2011-03-02,28.299999237060547,28.299999237060547,28.299999237060547,28.299999237060547,0.0
2011-03-03,29.0,28.399999618530273,28.399999618530273,29.0,1200.0
2011-03-04,28.399999618530273,28.049999237060547,28.049999237060547,28.399999618530273,1500.0
2011-03-07,28.270000457763672,27.899999618530273,27.899999618530273,28.270000457763672,2600.0
2011-03-08,28.100000381469727,28.049999237060547,28.049999237060547,28.100000381469727,500.0
2011-03-09,28.75,28.75,28.75,28.75,600.0
2011-03-10,28.549999237060547,28.549999237060547,28.549999237060547,28.549999237060547,800.0
2011-03-11,28.549999237060547,28.850000381469727,28.549999237060547,28.850000381469727,900.0
2011-03-14,28.850000381469727,28.850000381469727,28.850000381469727,28.850000381469727,500.0
2011-03-15,28.850000381469727,28.850000381469727,28.850000381469727,28.850000381469727,0.0
2011-03-16,28.149999618530273,28.149999618530273,28.149999618530273,28.149999618530273,200.0
2011-03-17,28.25,28.5,28.25,28.5,1600.0
2011-03-18,29.100000381469727,29.100000381469727,29.100000381469727,29.100000381469727,800.0
2011-03-21,29.5,29.5,29.5,29.549999237060547,5800.0
2011-03-22,29.5,29.5,29.5,29.5,0.0
2011-03-23,29.0,29.0,29.0,29.0,300.0
2011-03-24,29.0,29.0,29.0,29.0,0.0
2011-03-25,29.0,29.0,29.0,29.0,0.0
2011-03-28,29.0,29.0,29.0,29.0,0.0
2011-03-29,29.0,29.0,29.0,29.0,0.0
2011-03-30,29.15999984741211,29.0,28.950000762939453,29.15999984741211,603900.0
2011-03-31,28.799999237060547,28.799999237060547,28.799999237060547,28.799999237060547,20900.0
2011-04-01,29.049999237060547,29.049999237060547,29.049999237060547,29.049999237060547,500.0
2011-04-04,29.149999618530273,29.149999618530273,29.149999618530273,29.149999618530273,300.0
2011-04-05,29.149999618530273,29.200000762939453,29.149999618530273,29.25,1100.0
2011-04-06,29.100000381469727,29.100000381469727,29.100000381469727,29.100000381469727,500.0
