Date,tifopen,tifclose,tiflow,tifhigh,tifvolume
2010-12-07,64.06999969482422,63.099998474121094,63.040000915527344,64.4000015258789,2284400.0
2010-12-08,63.31999969482422,62.689998626708984,62.119998931884766,63.459999084472656,1311200.0
2010-12-09,63.220001220703125,62.56999969482422,62.29999923706055,63.22999954223633,1496400.0
2010-12-10,62.630001068115234,63.68000030517578,62.599998474121094,63.83000183105469,965500.0
2010-12-13,64.19999694824219,63.52000045776367,63.47999954223633,64.27999877929688,1067000.0
2010-12-14,63.540000915527344,63.16999816894531,62.88999938964844,63.95000076293945,986800.0
2010-12-15,63.33000183105469,63.36000061035156,62.95000076293945,64.16999816894531,1119400.0
2010-12-16,63.150001525878906,64.61000061035156,63.04999923706055,64.80999755859375,1293200.0
2010-12-17,64.13999938964844,65.16000366210938,64.11000061035156,65.19999694824219,1456600.0
2010-12-20,65.30000305175781,65.2699966430664,64.5,65.5,1198700.0
2010-12-21,65.62999725341797,65.44000244140625,65.16999816894531,65.76000213623047,1119800.0
2010-12-22,65.33999633789062,64.19999694824219,63.90999984741211,65.36000061035156,1649700.0
2010-12-23,64.02999877929688,64.23999786376953,63.58000183105469,64.27999877929688,1301900.0
2010-12-27,63.880001068115234,63.84000015258789,63.290000915527344,64.11000061035156,905400.0
2010-12-28,63.90999984741211,63.29999923706055,63.2599983215332,64.2300033569336,1002800.0
2010-12-29,63.31999969482422,64.0,63.31999969482422,64.37000274658203,928000.0
2010-12-30,63.869998931884766,63.11000061035156,62.7599983215332,64.16000366210938,1104200.0
2010-12-31,63.08000183105469,62.27000045776367,62.11000061035156,63.08000183105469,996500.0
2011-01-03,62.279998779296875,61.779998779296875,59.68000030517578,62.560001373291016,2137700.0
2011-01-04,61.709999084472656,60.61000061035156,60.150001525878906,61.709999084472656,1909600.0
2011-01-05,60.2599983215332,60.52000045776367,60.15999984741211,60.939998626708984,1571500.0
2011-01-06,60.529998779296875,60.189998626708984,59.4900016784668,60.58000183105469,1747000.0
2011-01-07,60.15999984741211,59.349998474121094,58.369998931884766,60.83000183105469,1502600.0
2011-01-10,58.97999954223633,60.939998626708984,58.70000076293945,61.150001525878906,2481800.0
2011-01-11,62.810001373291016,60.560001373291016,60.0,62.810001373291016,4360300.0
2011-01-12,61.25,60.9900016784668,60.66999816894531,61.45000076293945,1719800.0
2011-01-13,60.83000183105469,59.880001068115234,59.7400016784668,60.97999954223633,1348200.0
2011-01-14,59.7400016784668,60.04999923706055,59.470001220703125,60.540000915527344,1400700.0
2011-01-18,60.029998779296875,59.02000045776367,58.900001525878906,60.16999816894531,1774800.0
2011-01-19,59.09000015258789,58.220001220703125,58.060001373291016,59.119998931884766,1336200.0
2011-01-20,57.75,57.7599983215332,57.20000076293945,58.79999923706055,2439300.0
2011-01-21,58.36000061035156,57.83000183105469,57.61000061035156,58.52000045776367,1304600.0
2011-01-24,57.290000915527344,58.130001068115234,57.290000915527344,58.31999969482422,965600.0
2011-01-25,57.7599983215332,58.599998474121094,57.209999084472656,58.650001525878906,1503900.0
2011-01-26,58.66999816894531,59.11000061035156,58.099998474121094,59.7400016784668,1463100.0
2011-01-27,59.18000030517578,59.119998931884766,58.90999984741211,59.52000045776367,1180200.0
2011-01-28,59.099998474121094,57.540000915527344,57.349998474121094,59.25,1030800.0
2011-01-31,57.79999923706055,58.130001068115234,57.25,58.5,966300.0
2011-02-01,58.790000915527344,59.0099983215332,58.45000076293945,59.599998474121094,1284900.0
2011-02-02,58.790000915527344,58.54999923706055,57.959999084472656,59.029998779296875,1519500.0
2011-02-03,59.04999923706055,60.81999969482422,59.04999923706055,60.90999984741211,2002000.0
2011-02-04,62.470001220703125,61.959999084472656,61.13999938964844,62.689998626708984,2398800.0
2011-02-07,61.72999954223633,62.380001068115234,61.72999954223633,62.97999954223633,1197500.0
2011-02-08,62.459999084472656,62.25,62.040000915527344,62.70000076293945,987200.0
2011-02-09,61.880001068115234,62.790000915527344,61.83000183105469,63.209999084472656,1289100.0
2011-02-10,62.619998931884766,63.400001525878906,62.34000015258789,63.45000076293945,946500.0
2011-02-11,62.959999084472656,64.44999694824219,62.52000045776367,64.48999786376953,1460100.0
2011-02-14,64.58999633789062,64.72000122070312,64.33000183105469,65.58999633789062,2315000.0
2011-02-15,64.33999633789062,64.05999755859375,63.68000030517578,64.93000030517578,1084000.0
2011-02-16,64.36000061035156,63.9900016784668,63.47999954223633,64.93000030517578,1884400.0
2011-02-17,63.75,63.86000061035156,63.70000076293945,64.70999908447266,1358900.0
2011-02-18,64.0,64.69999694824219,63.84000015258789,64.69999694824219,1372700.0
2011-02-22,63.33000183105469,62.70000076293945,62.599998474121094,64.5999984741211,1253000.0
2011-02-23,62.72999954223633,59.959999084472656,58.97999954223633,62.72999954223633,2685600.0
2011-02-24,59.97999954223633,60.54999923706055,59.619998931884766,61.11000061035156,1767000.0
2011-02-25,61.0,61.150001525878906,60.36000061035156,61.84000015258789,919800.0
2011-02-28,61.38999938964844,61.54999923706055,61.25,62.310001373291016,1242600.0
2011-03-01,61.77000045776367,60.290000915527344,60.22999954223633,62.09000015258789,1058600.0
2011-03-02,60.189998626708984,60.720001220703125,59.97999954223633,61.349998474121094,1104800.0
2011-03-03,61.290000915527344,62.119998931884766,60.650001525878906,62.22999954223633,1315800.0
2011-03-04,62.04999923706055,62.59000015258789,61.77000045776367,62.68000030517578,1334400.0
2011-03-07,64.0199966430664,62.970001220703125,62.650001525878906,65.19000244140625,2301500.0
2011-03-08,63.099998474121094,63.70000076293945,62.88999938964844,64.62000274658203,2156900.0
2011-03-09,63.63999938964844,63.7400016784668,62.95000076293945,63.84000015258789,1563100.0
2011-03-10,62.959999084472656,61.900001525878906,61.7599983215332,63.11000061035156,1782600.0
2011-03-11,61.099998474121094,63.189998626708984,60.849998474121094,63.40999984741211,1986000.0
2011-03-14,61.45000076293945,59.86000061035156,58.880001068115234,61.68000030517578,5629100.0
2011-03-15,56.119998931884766,57.68000030517578,54.58000183105469,58.09000015258789,5404800.0
2011-03-16,57.560001373291016,56.27000045776367,55.599998474121094,58.18000030517578,3389500.0
2011-03-17,57.08000183105469,56.66999816894531,55.77000045776367,57.41999816894531,2533200.0
2011-03-18,57.5,57.290000915527344,56.5,57.689998626708984,3353500.0
2011-03-21,61.619998931884766,60.220001220703125,59.72999954223633,62.279998779296875,6564900.0
2011-03-22,60.0,59.4900016784668,59.2400016784668,60.220001220703125,2719300.0
2011-03-23,59.29999923706055,59.369998931884766,57.900001525878906,59.95000076293945,2173700.0
2011-03-24,59.93000030517578,59.599998474121094,58.66999816894531,60.13999938964844,1853000.0
2011-03-25,59.93000030517578,60.0,59.4900016784668,60.58000183105469,1877000.0
