Date,cptopen,cptclose,cptlow,cpthigh,cptvolume
2008-03-24,54.099998474121094,54.560001373291016,53.7599983215332,55.189998626708984,1022900.0
2008-03-25,54.599998474121094,54.650001525878906,53.779998779296875,54.779998779296875,1053100.0
2008-03-26,54.70000076293945,52.970001220703125,52.709999084472656,54.810001373291016,936400.0
2008-03-27,52.95000076293945,51.439998626708984,51.25,53.5,1029500.0
2008-03-28,51.31999969482422,49.91999816894531,49.779998779296875,51.459999084472656,915400.0
2008-03-31,50.18000030517578,50.20000076293945,49.91999816894531,51.2400016784668,1085100.0
2008-04-01,51.0,52.52000045776367,50.689998626708984,52.59000015258789,1460500.0
2008-04-02,52.72999954223633,53.13999938964844,52.380001068115234,53.72999954223633,881600.0
2008-04-03,52.95000076293945,55.29999923706055,52.619998931884766,55.540000915527344,962000.0
2008-04-04,54.68000030517578,54.349998474121094,53.290000915527344,54.68000030517578,1526600.0
2008-04-07,54.54999923706055,55.349998474121094,54.52000045776367,55.400001525878906,860800.0
2008-04-08,55.06999969482422,53.709999084472656,53.599998474121094,55.189998626708984,786900.0
2008-04-09,53.88999938964844,51.880001068115234,51.70000076293945,53.88999938964844,689200.0
2008-04-10,52.189998626708984,52.689998626708984,51.310001373291016,53.040000915527344,585000.0
2008-04-11,52.09000015258789,51.83000183105469,51.43000030517578,52.369998931884766,466000.0
2008-04-14,51.83000183105469,50.95000076293945,50.900001525878906,52.2599983215332,478700.0
2008-04-15,50.79999923706055,51.11000061035156,50.400001525878906,51.7400016784668,668200.0
2008-04-16,51.400001525878906,53.0099983215332,51.29999923706055,53.02000045776367,803000.0
2008-04-17,52.150001525878906,53.400001525878906,52.13999938964844,53.459999084472656,486900.0
2008-04-18,54.060001373291016,53.29999923706055,52.77000045776367,54.290000915527344,636700.0
2008-04-21,52.790000915527344,52.29999923706055,51.95000076293945,53.02000045776367,383400.0
2008-04-22,52.11000061035156,51.58000183105469,51.36000061035156,52.369998931884766,408000.0
2008-04-23,51.630001068115234,51.900001525878906,51.400001525878906,52.060001373291016,498500.0
2008-04-24,52.15999984741211,53.77000045776367,51.619998931884766,53.88999938964844,610800.0
2008-04-25,53.79999923706055,53.66999816894531,53.040000915527344,54.2599983215332,478600.0
2008-04-28,53.45000076293945,53.439998626708984,53.06999969482422,53.689998626708984,464900.0
2008-04-29,53.43000030517578,53.16999816894531,52.380001068115234,53.58000183105469,431700.0
2008-04-30,53.52000045776367,52.90999984741211,52.689998626708984,54.540000915527344,479200.0
2008-05-01,52.93000030517578,53.0,52.470001220703125,53.779998779296875,1074000.0
2008-05-02,53.400001525878906,52.540000915527344,52.0099983215332,53.95000076293945,1645600.0
2008-05-05,52.150001525878906,51.220001220703125,50.75,52.20000076293945,820400.0
2008-05-06,50.939998626708984,50.88999938964844,49.88999938964844,51.13999938964844,1029200.0
2008-05-07,50.70000076293945,49.43000030517578,49.11000061035156,50.72999954223633,735000.0
2008-05-08,49.72999954223633,49.150001525878906,48.689998626708984,49.869998931884766,526100.0
2008-05-09,48.75,49.2599983215332,48.470001220703125,49.709999084472656,512300.0
2008-05-12,49.400001525878906,50.810001373291016,49.2599983215332,50.83000183105469,490900.0
2008-05-13,50.779998779296875,51.2599983215332,50.279998779296875,51.36000061035156,455000.0
2008-05-14,51.459999084472656,51.630001068115234,51.029998779296875,51.93000030517578,485500.0
2008-05-15,51.4900016784668,52.63999938964844,51.060001373291016,52.650001525878906,299600.0
2008-05-16,52.599998474121094,52.5099983215332,52.220001220703125,52.900001525878906,429700.0
2008-05-19,52.43000030517578,52.31999969482422,51.93000030517578,52.810001373291016,528400.0
2008-05-20,52.06999969482422,51.349998474121094,51.0099983215332,52.540000915527344,575800.0
2008-05-21,51.47999954223633,49.290000915527344,49.220001220703125,51.93000030517578,861700.0
2008-05-22,49.29999923706055,49.720001220703125,49.09000015258789,50.31999969482422,760400.0
2008-05-23,49.470001220703125,49.20000076293945,49.04999923706055,49.95000076293945,432300.0
2008-05-27,49.40999984741211,49.790000915527344,49.02000045776367,50.18000030517578,549300.0
2008-05-28,50.290000915527344,49.650001525878906,49.349998474121094,50.290000915527344,681700.0
2008-05-29,49.40999984741211,49.86000061035156,49.40999984741211,50.16999816894531,817500.0
2008-05-30,49.86000061035156,49.2599983215332,48.7400016784668,50.08000183105469,630400.0
2008-06-02,49.29999923706055,48.810001373291016,48.4900016784668,49.5,1001200.0
2008-06-03,48.70000076293945,49.2599983215332,48.459999084472656,49.599998474121094,1013800.0
2008-06-04,49.18000030517578,49.869998931884766,49.130001068115234,50.04999923706055,746300.0
2008-06-05,50.0,50.7400016784668,49.709999084472656,50.7400016784668,951600.0
2008-06-06,50.150001525878906,48.720001220703125,48.27000045776367,50.63999938964844,662500.0
2008-06-09,49.0,46.97999954223633,46.810001373291016,49.52000045776367,991900.0
2008-06-10,46.650001525878906,47.220001220703125,46.040000915527344,47.54999923706055,661100.0
2008-06-11,47.040000915527344,46.349998474121094,46.060001373291016,47.310001373291016,661500.0
2008-06-12,46.84000015258789,47.2400016784668,46.58000183105469,47.79999923706055,743300.0
2008-06-13,47.68000030517578,48.34000015258789,46.93000030517578,48.34000015258789,563500.0
2008-06-16,47.900001525878906,49.40999984741211,47.88999938964844,49.40999984741211,492500.0
2008-06-17,49.66999816894531,48.08000183105469,47.91999816894531,49.81999969482422,697300.0
2008-06-18,47.810001373291016,47.560001373291016,47.220001220703125,48.27000045776367,535600.0
2008-06-19,47.400001525878906,48.779998779296875,47.04999923706055,48.97999954223633,523900.0
2008-06-20,48.38999938964844,47.470001220703125,47.470001220703125,48.72999954223633,680800.0
2008-06-23,47.599998474121094,46.119998931884766,46.119998931884766,48.060001373291016,651900.0
2008-06-24,45.97999954223633,47.02000045776367,45.630001068115234,47.41999816894531,478200.0
2008-06-25,46.91999816894531,47.439998626708984,46.91999816894531,48.7599983215332,807000.0
2008-06-26,46.5099983215332,44.689998626708984,44.54999923706055,46.56999969482422,1163400.0
2008-06-27,44.56999969482422,44.08000183105469,43.81999969482422,44.869998931884766,970900.0
2008-06-30,44.08000183105469,44.2599983215332,43.40999984741211,45.099998474121094,833400.0
2008-07-01,43.709999084472656,44.34000015258789,42.75,44.84000015258789,719200.0
2008-07-02,44.45000076293945,43.11000061035156,43.04999923706055,44.45000076293945,566800.0
2008-07-03,43.4900016784668,42.33000183105469,42.15999984741211,43.65999984741211,451700.0
2008-07-07,42.56999969482422,41.790000915527344,41.130001068115234,42.7400016784668,639600.0
2008-07-08,41.810001373291016,45.11000061035156,41.52000045776367,46.20000076293945,1134400.0
2008-07-09,45.08000183105469,42.06999969482422,41.79999923706055,45.369998931884766,1045300.0
2008-07-10,42.0,43.18000030517578,41.720001220703125,44.0,683900.0
2008-07-11,42.369998931884766,43.33000183105469,41.79999923706055,44.880001068115234,765600.0
2008-07-14,44.369998931884766,42.650001525878906,42.4900016784668,44.400001525878906,1424700.0
2008-07-15,42.16999816894531,41.849998474121094,41.380001068115234,43.939998626708984,1152100.0
2008-07-16,41.90999984741211,44.290000915527344,40.84000015258789,44.290000915527344,1769500.0
2008-07-17,45.400001525878906,45.0,43.59000015258789,45.400001525878906,1246900.0
2008-07-18,45.0,44.95000076293945,43.810001373291016,45.130001068115234,883400.0
2008-07-21,45.0,45.72999954223633,44.560001373291016,46.15999984741211,1014900.0
2008-07-22,45.279998779296875,48.5099983215332,44.9900016784668,48.5099983215332,1066100.0
2008-07-23,48.290000915527344,51.29999923706055,48.290000915527344,52.060001373291016,1633500.0
2008-07-24,50.7400016784668,47.4900016784668,47.45000076293945,51.380001068115234,1595500.0
2008-07-25,47.709999084472656,48.45000076293945,47.470001220703125,49.459999084472656,910900.0
2008-07-28,48.209999084472656,47.029998779296875,46.900001525878906,49.33000183105469,668200.0
2008-07-29,46.88999938964844,49.54999923706055,46.79999923706055,49.7400016784668,1102300.0
2008-07-30,49.70000076293945,49.040000915527344,47.40999984741211,50.040000915527344,633600.0
2008-07-31,47.869998931884766,49.18000030517578,47.869998931884766,49.7400016784668,601300.0
2008-08-01,48.79999923706055,48.349998474121094,46.79999923706055,48.79999923706055,1014600.0
2008-08-04,48.31999969482422,47.61000061035156,47.459999084472656,48.779998779296875,715300.0
2008-08-05,48.209999084472656,49.91999816894531,47.779998779296875,50.16999816894531,645300.0
2008-08-06,48.880001068115234,50.54999923706055,48.869998931884766,51.0,864200.0
2008-08-07,49.79999923706055,48.2599983215332,47.939998626708984,50.619998931884766,802000.0
2008-08-08,48.400001525878906,49.86000061035156,48.130001068115234,50.25,779700.0
2008-08-11,49.7400016784668,52.310001373291016,49.38999938964844,52.720001220703125,928800.0
2008-08-12,52.0,52.02000045776367,51.09000015258789,52.47999954223633,1023700.0
2008-08-13,51.790000915527344,51.0,50.34000015258789,52.349998474121094,803200.0
2008-08-14,51.0,51.060001373291016,50.400001525878906,52.400001525878906,744600.0
2008-08-15,51.29999923706055,50.31999969482422,50.02000045776367,51.959999084472656,590300.0
2008-08-18,50.5,49.38999938964844,48.939998626708984,50.5,585200.0
2008-08-19,48.279998779296875,48.15999984741211,47.790000915527344,49.15999984741211,700000.0
2008-08-20,48.27000045776367,48.2599983215332,46.83000183105469,48.66999816894531,725500.0
2008-08-21,47.189998626708984,47.650001525878906,47.02000045776367,47.880001068115234,556200.0
2008-08-22,47.83000183105469,49.25,47.380001068115234,49.619998931884766,447000.0
2008-08-25,48.779998779296875,47.33000183105469,47.130001068115234,48.79999923706055,344300.0
2008-08-26,47.540000915527344,47.40999984741211,46.650001525878906,48.0099983215332,448800.0
2008-08-27,47.29999923706055,47.880001068115234,46.86000061035156,48.2599983215332,333900.0
2008-08-28,48.18000030517578,49.83000183105469,47.93000030517578,49.869998931884766,504700.0
2008-08-29,49.43000030517578,48.810001373291016,48.70000076293945,49.88999938964844,429800.0
2008-09-02,49.709999084472656,48.869998931884766,47.959999084472656,50.27000045776367,504000.0
2008-09-03,48.880001068115234,49.88999938964844,48.18000030517578,49.88999938964844,494700.0
2008-09-04,49.470001220703125,48.279998779296875,48.279998779296875,49.720001220703125,685600.0
2008-09-05,47.900001525878906,47.61000061035156,46.52000045776367,47.97999954223633,909400.0
2008-09-08,49.380001068115234,49.9900016784668,48.150001525878906,50.06999969482422,1421900.0
2008-09-09,49.45000076293945,48.380001068115234,48.16999816894531,50.470001220703125,1116900.0
2008-09-10,48.66999816894531,48.779998779296875,47.290000915527344,49.20000076293945,677300.0
2008-09-11,47.95000076293945,48.77000045776367,47.16999816894531,48.91999816894531,516100.0
2008-09-12,48.310001373291016,49.70000076293945,48.15999984741211,49.709999084472656,594300.0
2008-09-15,47.2599983215332,45.83000183105469,45.83000183105469,49.060001373291016,931500.0
2008-09-16,45.349998474121094,47.59000015258789,44.70000076293945,47.790000915527344,1402800.0
2008-09-17,46.599998474121094,45.790000915527344,44.810001373291016,48.349998474121094,1242700.0
2008-09-18,46.11000061035156,50.84000015258789,44.810001373291016,51.970001220703125,2354000.0
2008-09-19,51.79999923706055,54.869998931884766,49.959999084472656,55.279998779296875,1985000.0
2008-09-22,53.93000030517578,48.90999984741211,48.90999984741211,54.869998931884766,816900.0
2008-09-23,48.720001220703125,49.11000061035156,47.77000045776367,50.720001220703125,839000.0
2008-09-24,49.279998779296875,47.7400016784668,47.11000061035156,50.11000061035156,1164800.0
2008-09-25,48.29999923706055,47.75,47.29999923706055,48.4900016784668,1437200.0
2008-09-26,46.560001373291016,47.5,46.08000183105469,47.72999954223633,1169400.0
2008-09-29,46.790000915527344,44.33000183105469,42.470001220703125,47.369998931884766,1087300.0
2008-09-30,45.40999984741211,45.86000061035156,43.560001373291016,47.5099983215332,1223100.0
2008-10-01,45.119998931884766,44.95000076293945,44.43000030517578,45.70000076293945,814100.0
2008-10-02,44.790000915527344,44.220001220703125,43.77000045776367,45.970001220703125,1681600.0
2008-10-03,44.95000076293945,42.70000076293945,42.61000061035156,45.939998626708984,1079700.0
2008-10-06,41.869998931884766,42.47999954223633,39.33000183105469,42.47999954223633,1457200.0
2008-10-07,42.56999969482422,41.0,40.20000076293945,43.20000076293945,2058300.0
2008-10-08,40.290000915527344,40.33000183105469,39.29999923706055,42.70000076293945,1799300.0
2008-10-09,41.40999984741211,35.540000915527344,35.29999923706055,41.84000015258789,1508700.0
2008-10-10,34.900001525878906,43.5,33.400001525878906,46.689998626708984,2561700.0
2008-10-13,43.56999969482422,41.16999816894531,38.61000061035156,44.11000061035156,1545200.0
2008-10-14,40.40999984741211,37.560001373291016,35.04999923706055,42.2400016784668,1523000.0
2008-10-15,37.290000915527344,32.5,32.209999084472656,37.630001068115234,1665500.0
2008-10-16,32.720001220703125,34.11000061035156,31.09000015258789,34.470001220703125,1654500.0
2008-10-17,33.720001220703125,33.83000183105469,31.459999084472656,35.22999954223633,807600.0
2008-10-20,34.0,34.310001373291016,32.40999984741211,34.58000183105469,633200.0
2008-10-21,33.9900016784668,33.09000015258789,32.79999923706055,34.75,700400.0
2008-10-22,32.619998931884766,30.770000457763672,30.0,33.209999084472656,1112000.0
2008-10-23,30.780000686645508,30.700000762939453,27.860000610351562,31.469999313354492,1176200.0
2008-10-24,28.1299991607666,28.899999618530273,27.06999969482422,31.479999542236328,970400.0
2008-10-27,28.40999984741211,26.559999465942383,26.450000762939453,29.940000534057617,1049100.0
2008-10-28,27.8799991607666,31.09000015258789,25.790000915527344,31.09000015258789,1447000.0
2008-10-29,30.299999237060547,30.989999771118164,29.270000457763672,33.0,1216300.0
2008-10-30,31.790000915527344,31.34000015258789,30.59000015258789,32.400001525878906,1010400.0
2008-10-31,30.950000762939453,33.709999084472656,30.040000915527344,34.06999969482422,869900.0
2008-11-03,33.880001068115234,33.41999816894531,32.61000061035156,34.220001220703125,583500.0
2008-11-04,33.0099983215332,35.189998626708984,32.119998931884766,35.33000183105469,910900.0
2008-11-05,34.650001525878906,31.639999389648438,31.420000076293945,34.77000045776367,1527300.0
2008-11-06,31.709999084472656,30.610000610351562,30.260000228881836,32.18000030517578,941900.0
2008-11-07,30.81999969482422,33.290000915527344,29.860000610351562,33.290000915527344,696600.0
2008-11-10,33.77000045776367,30.420000076293945,29.799999237060547,33.779998779296875,778800.0
2008-11-11,29.479999542236328,29.1299991607666,28.700000762939453,31.0,1114000.0
2008-11-12,28.299999237060547,27.450000762939453,27.270000457763672,28.700000762939453,906000.0
2008-11-13,27.829999923706055,30.280000686645508,26.440000534057617,30.280000686645508,1597400.0
2008-11-14,29.989999771118164,26.649999618530273,26.559999465942383,29.989999771118164,764600.0
2008-11-17,26.670000076293945,25.6200008392334,25.31999969482422,27.079999923706055,1053400.0
2008-11-18,25.729999542236328,24.670000076293945,23.399999618530273,26.040000915527344,1183400.0
2008-11-19,24.489999771118164,21.670000076293945,21.15999984741211,24.65999984741211,1622800.0
2008-11-20,21.5,18.959999084472656,18.079999923706055,21.899999618530273,2628500.0
2008-11-21,18.979999542236328,19.15999984741211,16.860000610351562,19.8700008392334,2629900.0
2008-11-24,19.549999237060547,22.549999237060547,18.940000534057617,22.920000076293945,2639100.0
2008-11-25,23.09000015258789,24.81999969482422,22.469999313354492,25.15999984741211,2057900.0
2008-11-26,24.530000686645508,26.790000915527344,23.6299991607666,26.989999771118164,1355800.0
2008-11-28,25.93000030517578,26.469999313354492,25.6200008392334,27.040000915527344,782000.0
2008-12-01,26.030000686645508,22.43000030517578,22.239999771118164,26.030000686645508,2181500.0
2008-12-02,22.56999969482422,24.8799991607666,22.530000686645508,25.260000228881836,3049100.0
2008-12-03,23.850000381469727,26.389999389648438,23.260000228881836,26.850000381469727,1707900.0
2008-12-04,25.799999237060547,25.3700008392334,24.649999618530273,27.790000915527344,1611100.0
2008-12-05,24.469999313354492,29.049999237060547,24.469999313354492,29.049999237060547,1623600.0
2008-12-08,29.989999771118164,31.969999313354492,28.40999984741211,32.209999084472656,2340200.0
2008-12-09,31.639999389648438,29.200000762939453,28.790000915527344,32.63999938964844,2043500.0
2008-12-10,30.040000915527344,30.540000915527344,28.690000534057617,31.0,2168500.0
2008-12-11,30.040000915527344,25.389999389648438,24.6200008392334,30.1200008392334,2341500.0
2008-12-12,24.639999389648438,28.579999923706055,24.540000915527344,28.75,2167200.0
2008-12-15,28.700000762939453,26.979999542236328,26.010000228881836,28.700000762939453,1259600.0
2008-12-16,27.559999465942383,29.760000228881836,26.989999771118164,29.829999923706055,2762800.0
2008-12-17,28.670000076293945,31.90999984741211,27.950000762939453,33.5099983215332,2119300.0
2008-12-18,32.20000076293945,30.489999771118164,29.540000915527344,32.970001220703125,2860200.0
2008-12-19,30.479999542236328,32.09000015258789,29.770000457763672,32.45000076293945,1357000.0
2008-12-22,32.11000061035156,31.170000076293945,29.65999984741211,33.040000915527344,1820100.0
2008-12-23,31.010000228881836,30.1299991607666,29.940000534057617,31.649999618530273,1025600.0
2008-12-24,30.100000381469727,30.510000228881836,29.6299991607666,30.579999923706055,231200.0
2008-12-26,30.350000381469727,30.809999465942383,29.65999984741211,30.889999389648438,341000.0
2008-12-29,30.549999237060547,28.479999542236328,27.950000762939453,30.549999237060547,864800.0
2008-12-30,28.8799991607666,30.139999389648438,28.8799991607666,30.209999084472656,828400.0
2008-12-31,30.040000915527344,31.34000015258789,30.020000457763672,31.510000228881836,1411700.0
2009-01-02,31.459999084472656,29.809999465942383,29.690000534057617,31.59000015258789,1028100.0
2009-01-05,30.1299991607666,29.420000076293945,29.09000015258789,30.1299991607666,1489200.0
2009-01-06,29.639999389648438,30.6299991607666,29.0,30.969999313354492,1452200.0
2009-01-07,30.270000457763672,30.549999237060547,29.780000686645508,31.68000030517578,1346300.0
2009-01-08,31.309999465942383,30.40999984741211,30.059999465942383,31.31999969482422,1143700.0
2009-01-09,30.540000915527344,28.989999771118164,28.969999313354492,30.670000076293945,902900.0
2009-01-12,28.950000762939453,27.43000030517578,26.940000534057617,29.139999389648438,1102600.0
2009-01-13,27.389999389648438,27.84000015258789,26.950000762939453,28.329999923706055,1246600.0
2009-01-14,27.15999984741211,26.34000015258789,26.1200008392334,27.56999969482422,1255400.0
2009-01-15,26.149999618530273,27.110000610351562,24.75,28.1299991607666,1469500.0
2009-01-16,28.3799991607666,28.309999465942383,26.360000610351562,28.799999237060547,1449600.0
2009-01-20,27.989999771118164,24.920000076293945,24.6200008392334,28.100000381469727,1804800.0
2009-01-21,25.56999969482422,27.829999923706055,24.6200008392334,27.850000381469727,2013300.0
2009-01-22,27.360000610351562,26.31999969482422,25.8700008392334,27.93000030517578,1633600.0
2009-01-23,25.100000381469727,27.479999542236328,25.100000381469727,27.59000015258789,1229600.0
2009-01-26,27.399999618530273,27.100000381469727,26.450000762939453,27.81999969482422,849400.0
2009-01-27,26.889999389648438,27.40999984741211,26.829999923706055,28.079999923706055,880800.0
2009-01-28,28.25,30.059999465942383,27.700000762939453,30.190000534057617,1726400.0
2009-01-29,29.56999969482422,27.229999542236328,26.969999313354492,29.56999969482422,1634500.0
2009-01-30,27.610000610351562,26.360000610351562,25.969999313354492,28.1200008392334,1981800.0
2009-02-02,25.860000610351562,26.850000381469727,25.450000762939453,26.920000076293945,1254000.0
2009-02-03,26.940000534057617,25.940000534057617,25.889999389648438,26.989999771118164,1415000.0
2009-02-04,25.889999389648438,25.110000610351562,24.920000076293945,26.479999542236328,1982400.0
2009-02-05,24.700000762939453,23.5,22.790000915527344,24.700000762939453,1845800.0
2009-02-06,23.510000228881836,24.579999923706055,23.06999969482422,24.780000686645508,2123400.0
2009-02-09,24.579999923706055,24.690000534057617,23.829999923706055,24.950000762939453,1196600.0
2009-02-10,26.950000762939453,23.530000686645508,23.280000686645508,26.950000762939453,2982200.0
2009-02-11,24.360000610351562,24.25,23.1200008392334,24.739999771118164,1919700.0
2009-02-12,23.649999618530273,23.579999923706055,21.969999313354492,24.0,1844600.0
2009-02-13,23.270000457763672,22.219999313354492,22.049999237060547,23.270000457763672,1692800.0
2009-02-17,21.540000915527344,21.010000228881836,20.479999542236328,21.84000015258789,1876500.0
2009-02-18,21.450000762939453,21.190000534057617,20.170000076293945,21.450000762939453,1144800.0
2009-02-19,20.59000015258789,19.690000534057617,19.469999313354492,21.84000015258789,1543600.0
2009-02-20,19.299999237060547,20.93000030517578,19.0,21.110000610351562,2238800.0
2009-02-23,21.440000534057617,19.34000015258789,19.200000762939453,21.440000534057617,1974300.0
2009-02-24,19.690000534057617,21.1299991607666,19.270000457763672,21.229999542236328,2114800.0
2009-02-25,20.8700008392334,20.639999389648438,19.639999389648438,21.6200008392334,1834000.0
2009-02-26,21.030000686645508,18.979999542236328,18.860000610351562,21.1200008392334,1976400.0
2009-02-27,18.65999984741211,18.790000915527344,18.18000030517578,19.510000228881836,2092600.0
2009-03-02,18.360000610351562,17.559999465942383,17.270000457763672,18.610000610351562,1981700.0
2009-03-03,17.920000076293945,17.790000915527344,16.84000015258789,18.3799991607666,1886700.0
2009-03-04,18.469999313354492,18.530000686645508,17.479999542236328,18.959999084472656,1599300.0
2009-03-05,17.860000610351562,17.670000076293945,17.350000381469727,18.239999771118164,2151700.0
2009-03-06,17.969999313354492,17.639999389648438,16.3799991607666,18.100000381469727,2507100.0
2009-03-09,17.559999465942383,18.25,16.920000076293945,18.34000015258789,2281700.0
2009-03-10,19.270000457763672,20.93000030517578,18.690000534057617,21.1200008392334,2807300.0
2009-03-11,21.040000915527344,21.43000030517578,20.290000915527344,22.040000915527344,2716800.0
2009-03-12,21.31999969482422,23.809999465942383,20.850000381469727,24.049999237060547,2621900.0
2009-03-13,23.780000686645508,23.299999237060547,22.209999084472656,23.889999389648438,2762700.0
2009-03-16,23.489999771118164,21.270000457763672,21.229999542236328,23.770000457763672,2334700.0
2009-03-17,21.09000015258789,23.020000457763672,20.799999237060547,23.040000915527344,2499000.0
2009-03-18,22.829999923706055,23.600000381469727,21.860000610351562,23.84000015258789,2868800.0
2009-03-19,23.760000228881836,22.610000610351562,22.440000534057617,24.079999923706055,2698500.0
2009-03-20,22.75,20.739999771118164,20.68000030517578,22.75,2170300.0
2009-03-23,22.329999923706055,24.68000030517578,21.260000228881836,24.860000610351562,2437000.0
2009-03-24,24.149999618530273,21.889999389648438,21.889999389648438,24.6200008392334,2068800.0
2009-03-25,22.110000610351562,22.520000457763672,20.600000381469727,23.309999465942383,1686900.0
2009-03-26,23.079999923706055,24.06999969482422,22.030000686645508,24.219999313354492,2589200.0
2009-03-27,22.8700008392334,21.969999313354492,21.860000610351562,22.979999542236328,1623500.0
2009-03-30,21.260000228881836,20.1299991607666,20.020000457763672,21.399999618530273,1433000.0
2009-03-31,20.520000457763672,21.579999923706055,20.09000015258789,21.860000610351562,2359900.0
2009-04-01,21.0,21.709999084472656,20.809999465942383,21.989999771118164,1410500.0
2009-04-02,22.100000381469727,23.690000534057617,22.100000381469727,24.06999969482422,2385600.0
2009-04-03,23.450000762939453,25.690000534057617,23.030000686645508,25.709999084472656,1779600.0
2009-04-06,25.209999084472656,24.700000762939453,23.600000381469727,25.469999313354492,1533000.0
