Date,clropen,clrclose,clrlow,clrhigh,clrvolume
2008-02-22,12.779999732971191,12.524999618530273,12.345000267028809,12.880000114440918,297000.0
2008-02-25,12.645000457763672,12.885000228881836,12.375,12.975000381469727,823000.0
2008-02-26,13.149999618530273,12.914999961853027,12.625,13.164999961853027,767200.0
2008-02-27,13.180000305175781,14.050000190734863,13.135000228881836,14.390000343322754,3950600.0
2008-02-28,14.25,14.489999771118164,14.154999732971191,14.904999732971191,1669000.0
2008-02-29,14.475000381469727,14.039999961853027,13.90999984741211,14.765000343322754,2004600.0
2008-03-03,13.975000381469727,14.28499984741211,13.975000381469727,14.5,1343400.0
2008-03-04,14.300000190734863,14.069999694824219,12.989999771118164,14.555000305175781,1651000.0
2008-03-05,14.119999885559082,14.5,13.875,14.654999732971191,1353200.0
2008-03-06,14.5,14.505000114440918,14.40999984741211,14.885000228881836,1222200.0
2008-03-07,14.220000267028809,13.6850004196167,13.510000228881836,14.385000228881836,1012600.0
2008-03-10,13.699999809265137,13.494999885559082,13.369999885559082,13.899999618530273,893000.0
2008-03-11,13.875,14.385000228881836,13.850000381469727,14.420000076293945,1120800.0
2008-03-12,14.385000228881836,14.024999618530273,13.914999961853027,14.595000267028809,1032600.0
2008-03-13,14.0,14.649999618530273,13.829999923706055,14.755000114440918,1510000.0
2008-03-14,14.755000114440918,14.430000305175781,14.109999656677246,14.805000305175781,854400.0
2008-03-17,14.005000114440918,13.579999923706055,13.3100004196167,14.3149995803833,912600.0
2008-03-18,14.100000381469727,14.524999618530273,13.699999809265137,14.604999542236328,1145000.0
2008-03-19,14.385000228881836,13.9350004196167,13.734999656677246,14.614999771118164,1100000.0
2008-03-20,13.694999694824219,12.800000190734863,12.545000076293945,13.9350004196167,1746200.0
2008-03-24,12.8149995803833,12.954999923706055,12.220000267028809,13.369999885559082,1211800.0
2008-03-25,13.109999656677246,13.585000038146973,13.024999618530273,13.824999809265137,829400.0
2008-03-26,13.585000038146973,14.479999542236328,13.545000076293945,14.5,1159400.0
2008-03-27,14.479999542236328,14.279999732971191,14.09000015258789,14.600000381469727,706400.0
2008-03-28,14.5,15.010000228881836,14.289999961853027,15.369999885559082,1717200.0
2008-03-31,15.225000381469727,15.944999694824219,15.010000228881836,16.030000686645508,2567400.0
2008-04-01,16.139999389648438,15.53499984741211,15.274999618530273,16.139999389648438,1317400.0
2008-04-02,15.800000190734863,15.680000305175781,15.359999656677246,16.0,1385600.0
2008-04-03,15.989999771118164,16.434999465942383,15.694999694824219,16.719999313354492,1562200.0
2008-04-04,16.545000076293945,16.549999237060547,16.450000762939453,16.940000534057617,854000.0
2008-04-07,17.024999618530273,17.020000457763672,16.760000228881836,17.594999313354492,1426800.0
2008-04-08,16.850000381469727,16.950000762939453,16.549999237060547,18.19499969482422,2231200.0
2008-04-09,17.114999771118164,17.700000762939453,17.094999313354492,17.829999923706055,1109000.0
2008-04-10,17.59000015258789,17.795000076293945,17.59000015258789,18.635000228881836,3024200.0
2008-04-11,17.69499969482422,19.190000534057617,17.674999237060547,19.625,4805200.0
2008-04-14,19.4950008392334,19.114999771118164,18.75,19.735000610351562,2542200.0
2008-04-15,19.200000762939453,20.790000915527344,18.985000610351562,21.110000610351562,3537400.0
2008-04-16,21.3700008392334,21.100000381469727,20.614999771118164,22.290000915527344,6828800.0
2008-04-17,21.0,21.350000381469727,19.30500030517578,21.450000762939453,4858600.0
2008-04-18,21.78499984741211,21.094999313354492,20.399999618530273,21.815000534057617,2059200.0
2008-04-21,21.2549991607666,20.950000762939453,20.56999969482422,21.635000228881836,2167800.0
2008-04-22,20.655000686645508,21.110000610351562,20.299999237060547,21.19499969482422,2040600.0
2008-04-23,21.260000228881836,21.110000610351562,20.645000457763672,21.260000228881836,2129800.0
2008-04-24,21.325000762939453,21.045000076293945,20.649999618530273,21.575000762939453,1842600.0
2008-04-25,20.920000076293945,22.524999618530273,20.920000076293945,22.684999465942383,2334600.0
2008-04-28,22.8799991607666,23.270000457763672,22.415000915527344,24.075000762939453,2457400.0
2008-04-29,23.209999084472656,21.125,20.8700008392334,23.209999084472656,3689000.0
2008-04-30,20.934999465942383,21.485000610351562,20.165000915527344,21.649999618530273,2641800.0
2008-05-01,21.459999084472656,20.8700008392334,19.739999771118164,21.549999237060547,2064400.0
2008-05-02,20.559999465942383,21.915000915527344,19.565000534057617,22.1299991607666,3794000.0
2008-05-05,23.4950008392334,25.485000610351562,23.25,26.075000762939453,8183000.0
2008-05-06,25.43000030517578,24.735000610351562,24.139999389648438,26.204999923706055,3871200.0
2008-05-07,25.059999465942383,25.655000686645508,24.510000228881836,26.700000762939453,3334000.0
2008-05-08,25.75,26.170000076293945,25.200000762939453,26.25,1618400.0
2008-05-09,26.584999084472656,26.59000015258789,26.25,27.81999969482422,3217800.0
2008-05-12,26.979999542236328,25.0049991607666,24.854999542236328,26.985000610351562,3742000.0
2008-05-13,25.0,26.045000076293945,24.084999084472656,26.139999389648438,3800800.0
2008-05-14,26.0049991607666,25.514999389648438,25.020000457763672,26.1299991607666,1599800.0
2008-05-15,26.014999389648438,25.700000762939453,24.774999618530273,26.014999389648438,1558400.0
2008-05-16,26.375,25.735000610351562,25.270000457763672,26.520000457763672,1759400.0
2008-05-19,25.975000381469727,25.530000686645508,25.094999313354492,26.209999084472656,1740800.0
2008-05-20,26.045000076293945,31.420000076293945,26.045000076293945,31.844999313354492,9862000.0
2008-05-21,30.2450008392334,30.094999313354492,30.0,31.639999389648438,4702400.0
2008-05-22,30.760000228881836,30.290000915527344,29.104999542236328,30.780000686645508,3174600.0
2008-05-23,30.25,29.815000534057617,29.360000610351562,30.68000030517578,1710800.0
2008-05-27,29.950000762939453,29.954999923706055,29.25,31.075000762939453,2282200.0
2008-05-28,29.954999923706055,31.25,28.174999237060547,31.375,3879200.0
2008-05-29,30.915000915527344,30.829999923706055,30.2549991607666,31.735000610351562,3484800.0
2008-05-30,31.264999389648438,32.084999084472656,30.329999923706055,32.755001068115234,4462600.0
2008-06-02,32.244998931884766,32.17499923706055,31.280000686645508,32.904998779296875,3147800.0
2008-06-03,32.54499816894531,32.775001525878906,31.75,33.05500030517578,3726600.0
2008-06-04,32.459999084472656,32.60499954223633,32.275001525878906,33.6150016784668,2692000.0
2008-06-05,32.61000061035156,34.904998779296875,32.439998626708984,34.91999816894531,2888200.0
2008-06-06,35.2400016784668,37.25,34.505001068115234,37.95000076293945,5643600.0
2008-06-09,38.04999923706055,36.96500015258789,35.900001525878906,38.04999923706055,2768600.0
2008-06-10,36.005001068115234,34.64500045776367,32.380001068115234,36.005001068115234,6743400.0
2008-06-11,34.314998626708984,34.470001220703125,33.915000915527344,35.7400016784668,3010600.0
2008-06-12,33.82500076293945,32.994998931884766,31.790000915527344,34.30500030517578,3682000.0
2008-06-13,32.755001068115234,34.0,32.0,34.540000915527344,2064800.0
2008-06-16,34.834999084472656,35.709999084472656,34.834999084472656,36.70000076293945,2884600.0
2008-06-17,35.89500045776367,36.650001525878906,35.334999084472656,37.185001373291016,2752200.0
2008-06-18,37.310001373291016,36.92499923706055,34.994998931884766,37.310001373291016,2338800.0
2008-06-19,37.39500045776367,35.224998474121094,34.34000015258789,37.43000030517578,2399000.0
2008-06-20,35.875,34.439998626708984,34.380001068115234,35.98500061035156,2620400.0
2008-06-23,33.98500061035156,36.099998474121094,33.43000030517578,36.42499923706055,2436800.0
2008-06-24,36.54999923706055,33.619998931884766,33.35499954223633,36.54999923706055,3201000.0
2008-06-25,34.18000030517578,33.404998779296875,31.30500030517578,34.25,2466800.0
2008-06-26,32.89500045776367,33.63999938964844,31.905000686645508,34.04999923706055,2541600.0
2008-06-27,33.875,33.70000076293945,32.625,34.025001525878906,2558800.0
2008-06-30,34.375,34.65999984741211,34.165000915527344,35.91999816894531,2946800.0
2008-07-01,35.41999816894531,35.45500183105469,33.75,35.744998931884766,2385000.0
2008-07-02,36.02000045776367,34.20000076293945,34.064998626708984,37.5,4765000.0
2008-07-03,33.915000915527344,33.220001220703125,30.5,34.34000015258789,2388200.0
2008-07-07,33.099998474121094,32.79499816894531,31.135000228881836,33.900001525878906,3366800.0
2008-07-08,31.94499969482422,32.68000030517578,28.579999923706055,33.10499954223633,6185200.0
2008-07-09,32.630001068115234,32.630001068115234,31.905000686645508,34.20000076293945,3720400.0
2008-07-10,34.4900016784668,39.32500076293945,33.76499938964844,39.959999084472656,9631200.0
2008-07-11,39.529998779296875,40.0099983215332,38.334999084472656,41.904998779296875,5306400.0
2008-07-14,40.63999938964844,40.79999923706055,40.14500045776367,41.73500061035156,3046000.0
2008-07-15,39.77000045776367,38.33000183105469,35.790000915527344,40.20500183105469,3884000.0
2008-07-16,38.459999084472656,37.29999923706055,36.029998779296875,39.25,3901200.0
2008-07-17,36.810001373291016,34.595001220703125,34.04499816894531,39.0,4947800.0
2008-07-18,34.3650016784668,34.70000076293945,33.25,36.21500015258789,3047200.0
2008-07-21,36.125,36.45000076293945,34.02000045776367,36.6349983215332,2348000.0
2008-07-22,36.1150016784668,34.91999816894531,33.064998626708984,36.1150016784668,3929000.0
2008-07-23,34.165000915527344,31.135000228881836,30.264999389648438,34.48500061035156,5046200.0
2008-07-24,31.219999313354492,31.040000915527344,29.28499984741211,32.91999816894531,4754200.0
2008-07-25,30.829999923706055,31.299999237060547,30.635000228881836,32.875,2081800.0
2008-07-28,32.04999923706055,31.860000610351562,31.375,33.5,2932800.0
2008-07-29,30.0049991607666,27.889999389648438,26.59000015258789,30.7549991607666,8004400.0
2008-07-30,27.5,30.415000915527344,26.8700008392334,31.354999542236328,5465800.0
2008-07-31,30.700000762939453,28.559999465942383,28.274999618530273,30.700000762939453,2780800.0
2008-08-01,28.729999542236328,28.200000762939453,27.799999237060547,30.21500015258789,2830600.0
2008-08-04,27.899999618530273,25.485000610351562,25.0,27.959999084472656,3551600.0
2008-08-05,24.725000381469727,23.96500015258789,23.075000762939453,25.920000076293945,5694800.0
2008-08-06,23.690000534057617,25.59000015258789,23.454999923706055,25.790000915527344,3302400.0
2008-08-07,26.03499984741211,24.03499984741211,23.80500030517578,26.864999771118164,3825200.0
2008-08-08,23.309999465942383,22.415000915527344,22.139999389648438,23.55500030517578,3434200.0
2008-08-11,22.520000457763672,22.315000534057617,20.469999313354492,23.364999771118164,4610800.0
2008-08-12,22.575000762939453,21.799999237060547,21.389999389648438,22.825000762939453,3983400.0
2008-08-13,22.0049991607666,24.229999542236328,21.5,24.75,4044200.0
2008-08-14,23.969999313354492,23.084999084472656,22.110000610351562,23.969999313354492,3552400.0
2008-08-15,22.68000030517578,22.885000228881836,21.84000015258789,23.165000915527344,2631000.0
2008-08-18,23.30500030517578,21.770000457763672,21.5,23.344999313354492,2276400.0
2008-08-19,21.649999618530273,23.825000762939453,21.649999618530273,24.604999542236328,4767000.0
2008-08-20,24.864999771118164,25.559999465942383,24.15999984741211,26.489999771118164,5699400.0
2008-08-21,26.315000534057617,26.940000534057617,26.200000762939453,28.270000457763672,5483800.0
2008-08-22,26.270000457763672,25.225000381469727,24.75,26.649999618530273,4269600.0
2008-08-25,25.780000686645508,24.764999389648438,23.760000228881836,25.989999771118164,4011600.0
2008-08-26,24.954999923706055,25.229999542236328,24.875,26.25,3224600.0
2008-08-27,25.9950008392334,25.34000015258789,24.950000762939453,26.469999313354492,2737400.0
2008-08-28,25.7450008392334,25.295000076293945,24.329999923706055,26.040000915527344,3263800.0
2008-08-29,25.4950008392334,25.084999084472656,24.700000762939453,25.899999618530273,2097000.0
2008-09-02,24.364999771118164,23.020000457763672,22.7549991607666,24.389999389648438,3169600.0
2008-09-03,22.5049991607666,22.079999923706055,21.325000762939453,23.55500030517578,3719200.0
2008-09-04,22.155000686645508,21.045000076293945,20.56999969482422,22.510000228881836,4528200.0
2008-09-05,20.959999084472656,22.385000228881836,20.25,22.479999542236328,3679800.0
2008-09-08,23.264999389648438,20.364999771118164,20.135000228881836,23.325000762939453,6329800.0
2008-09-09,19.53499984741211,16.940000534057617,16.920000076293945,19.540000915527344,6767000.0
2008-09-10,17.44499969482422,18.18000030517578,16.905000686645508,18.625,6376200.0
2008-09-11,17.875,18.139999389648438,16.735000610351562,18.729999542236328,4639800.0
2008-09-12,18.325000762939453,20.364999771118164,18.325000762939453,20.94499969482422,7739200.0
2008-09-15,19.03499984741211,17.6299991607666,17.3700008392334,19.739999771118164,4774400.0
2008-09-16,16.334999084472656,18.670000076293945,15.720000267028809,18.709999084472656,4974600.0
2008-09-17,18.94499969482422,17.2450008392334,16.93000030517578,18.94499969482422,6115800.0
2008-09-18,18.440000534057617,18.375,17.6299991607666,19.2549991607666,5759000.0
2008-09-19,19.954999923706055,20.65999984741211,18.450000762939453,23.075000762939453,4161000.0
2008-09-22,21.450000762939453,22.684999465942383,21.190000534057617,22.96500015258789,4546800.0
2008-09-23,22.5049991607666,21.440000534057617,20.93000030517578,22.645000457763672,3640600.0
2008-09-24,22.299999237060547,22.440000534057617,22.125,23.334999084472656,3207200.0
2008-09-25,22.2549991607666,22.469999313354492,21.295000076293945,22.875,3887200.0
2008-09-26,21.469999313354492,20.96500015258789,20.06999969482422,21.954999923706055,2654000.0
2008-09-29,20.0049991607666,17.875,16.5,20.020000457763672,4645200.0
2008-09-30,18.05500030517578,19.614999771118164,17.969999313354492,20.084999084472656,4261400.0
2008-10-01,19.405000686645508,19.139999389648438,18.049999237060547,19.8700008392334,3511800.0
2008-10-02,18.614999771118164,15.21500015258789,15.0,18.614999771118164,6250600.0
2008-10-03,15.324999809265137,14.5649995803833,14.1899995803833,17.03499984741211,5373600.0
2008-10-06,13.0600004196167,14.699999809265137,11.989999771118164,15.029999732971191,8051200.0
2008-10-07,15.4350004196167,13.005000114440918,12.994999885559082,16.440000534057617,4998400.0
2008-10-08,12.755000114440918,12.71500015258789,10.895000457763672,13.5,7439200.0
2008-10-09,13.25,11.0649995803833,10.829999923706055,14.390000343322754,5654200.0
2008-10-10,10.890000343322754,10.029999732971191,9.345000267028809,11.505000114440918,6333800.0
2008-10-13,11.279999732971191,12.949999809265137,11.0,12.949999809265137,4176000.0
2008-10-14,13.895000457763672,12.609999656677246,11.850000381469727,14.670000076293945,4646200.0
2008-10-15,12.199999809265137,10.385000228881836,10.335000038146973,12.21500015258789,3784600.0
2008-10-16,11.279999732971191,11.460000038146973,10.079999923706055,11.65999984741211,5413400.0
2008-10-17,11.345000267028809,12.729999542236328,10.930000305175781,13.670000076293945,4807200.0
2008-10-20,13.635000228881836,13.949999809265137,13.149999618530273,14.994999885559082,5109400.0
2008-10-21,13.859999656677246,13.255000114440918,12.925000190734863,14.28499984741211,4077800.0
2008-10-22,12.515000343322754,11.364999771118164,10.869999885559082,12.824999809265137,4443200.0
2008-10-23,11.600000381469727,11.609999656677246,10.260000228881836,12.21500015258789,4233400.0
2008-10-24,10.005000114440918,11.244999885559082,10.005000114440918,11.494999885559082,2768200.0
2008-10-27,10.744999885559082,11.345000267028809,10.5,12.270000457763672,4001000.0
2008-10-28,12.234999656677246,11.904999732971191,10.694999694824219,12.6850004196167,3433800.0
2008-10-29,12.25,12.819999694824219,12.225000381469727,13.949999809265137,3212800.0
2008-10-30,13.75,15.835000038146973,13.149999618530273,15.954999923706055,5206800.0
2008-10-31,15.180000305175781,16.19499969482422,14.725000381469727,16.540000915527344,2736800.0
2008-11-03,15.5600004196167,14.630000114440918,14.145000457763672,16.104999542236328,2948200.0
2008-11-04,15.25,15.600000381469727,15.085000038146973,16.469999313354492,2988800.0
2008-11-05,15.395000457763672,14.625,14.329999923706055,15.640000343322754,4185600.0
2008-11-06,13.529999732971191,12.675000190734863,12.050000190734863,13.625,6141000.0
2008-11-07,12.675000190734863,12.595000267028809,12.170000076293945,13.114999771118164,3604800.0
2008-11-10,13.555000305175781,13.104999542236328,12.539999961853027,13.619999885559082,2354000.0
2008-11-11,12.869999885559082,12.600000381469727,12.324999809265137,13.069999694824219,2423200.0
2008-11-12,12.100000381469727,10.5,10.460000038146973,12.460000038146973,2972800.0
2008-11-13,10.529999732971191,12.46500015258789,10.130000114440918,12.545000076293945,3900800.0
2008-11-14,12.395000457763672,11.270000457763672,11.130000114440918,12.395000457763672,2899400.0
2008-11-17,11.015000343322754,10.970000267028809,10.920000076293945,11.75,2043000.0
2008-11-18,10.8100004196167,11.675000190734863,10.8100004196167,11.75,2485200.0
2008-11-19,11.619999885559082,10.375,10.300000190734863,11.6850004196167,2601400.0
2008-11-20,9.925000190734863,7.619999885559082,7.40500020980835,10.100000381469727,6620600.0
2008-11-21,8.0,8.925000190734863,7.849999904632568,8.975000381469727,5143600.0
2008-11-24,9.300000190734863,9.454999923706055,9.055000305175781,9.970000267028809,4830600.0
2008-11-25,9.324999809265137,8.875,8.704999923706055,9.680000305175781,3763000.0
2008-11-26,8.944999694824219,9.850000381469727,8.699999809265137,9.869999885559082,1808400.0
2008-11-28,9.774999618530273,9.774999618530273,9.430000305175781,9.954999923706055,1067600.0
2008-12-01,9.029999732971191,8.364999771118164,8.324999809265137,9.244999885559082,2337200.0
2008-12-02,8.505000114440918,8.960000038146973,8.5,9.390000343322754,2849400.0
2008-12-03,8.5,9.020000457763672,8.489999771118164,9.25,2309400.0
2008-12-04,8.614999771118164,7.690000057220459,7.445000171661377,9.050000190734863,3769000.0
2008-12-05,7.5,6.769999980926514,6.005000114440918,7.679999828338623,7297200.0
2008-12-08,7.380000114440918,7.494999885559082,7.199999809265137,7.90500020980835,2973600.0
2008-12-09,7.550000190734863,8.265000343322754,7.25,8.430000305175781,3407600.0
2008-12-10,8.515000343322754,10.119999885559082,8.460000038146973,10.175000190734863,4357800.0
2008-12-11,10.380000114440918,10.104999542236328,9.8149995803833,11.194999694824219,4911800.0
2008-12-12,9.40999984741211,9.595000267028809,9.25,10.300000190734863,3069200.0
2008-12-15,9.994999885559082,9.954999923706055,9.34000015258789,10.359999656677246,2540000.0
2008-12-16,10.005000114440918,10.234999656677246,9.604999542236328,10.425000190734863,2779200.0
2008-12-17,9.9350004196167,10.305000305175781,9.914999961853027,10.930000305175781,2930400.0
2008-12-18,10.475000381469727,9.045000076293945,8.899999618530273,10.475000381469727,3126400.0
2008-12-19,9.170000076293945,9.944999694824219,8.895000457763672,10.204999923706055,4269800.0
2008-12-22,9.789999961853027,9.225000381469727,9.010000228881836,10.390000343322754,2721000.0
2008-12-23,9.515000343322754,9.045000076293945,8.8149995803833,9.625,1620400.0
2008-12-24,8.755000114440918,9.335000038146973,8.75,9.399999618530273,925000.0
2008-12-26,9.324999809265137,9.864999771118164,9.295000076293945,9.875,979000.0
2008-12-29,10.164999961853027,10.194999694824219,9.725000381469727,10.404999732971191,1334400.0
2008-12-30,10.1899995803833,10.3100004196167,9.699999809265137,10.399999618530273,1340200.0
2008-12-31,10.0600004196167,10.354999542236328,9.9350004196167,10.600000381469727,1920800.0
2009-01-02,10.354999542236328,11.260000228881836,10.354999542236328,11.430000305175781,2137200.0
2009-01-05,11.260000228881836,12.28499984741211,11.130000114440918,12.649999618530273,3063400.0
2009-01-06,12.854999542236328,13.095000267028809,12.78499984741211,13.484999656677246,5111000.0
2009-01-07,12.4399995803833,12.010000228881836,11.65999984741211,12.925000190734863,2387200.0
2009-01-08,11.960000038146973,12.015000343322754,11.630000114440918,12.175000190734863,2445400.0
2009-01-09,12.140000343322754,11.604999542236328,11.180000305175781,12.140000343322754,1832400.0
2009-01-12,11.020000457763672,10.524999618530273,10.319999694824219,11.095000267028809,2883000.0
2009-01-13,10.354999542236328,11.045000076293945,10.270000457763672,11.3100004196167,2844600.0
2009-01-14,10.960000038146973,10.444999694824219,10.199999809265137,10.960000038146973,2033200.0
2009-01-15,10.28499984741211,10.34000015258789,9.270000457763672,10.539999961853027,2925800.0
2009-01-16,10.484999656677246,10.154999732971191,9.78499984741211,10.930000305175781,2870600.0
2009-01-20,9.760000228881836,9.229999542236328,9.15999984741211,10.079999923706055,3198000.0
2009-01-21,9.289999961853027,10.5649995803833,9.289999961853027,10.595000267028809,3010200.0
2009-01-22,10.029999732971191,10.15999984741211,9.555000305175781,10.470000267028809,2438200.0
2009-01-23,9.550000190734863,10.670000076293945,9.550000190734863,10.850000381469727,2511600.0
2009-01-26,10.75,11.369999885559082,10.725000381469727,11.930000305175781,3282600.0
2009-01-27,11.404999732971191,11.180000305175781,10.635000228881836,11.404999732971191,2765800.0
2009-01-28,11.395000457763672,11.444999694824219,11.220000267028809,11.8100004196167,3152800.0
2009-01-29,11.21500015258789,10.739999771118164,10.675000190734863,11.40999984741211,2983200.0
2009-01-30,10.989999771118164,10.335000038146973,10.175000190734863,11.239999771118164,3612800.0
2009-02-02,10.085000038146973,10.199999809265137,9.9399995803833,10.4350004196167,3122200.0
2009-02-03,10.244999885559082,10.520000457763672,10.050000190734863,10.600000381469727,2500800.0
2009-02-04,10.720000267028809,10.994999885559082,10.619999885559082,11.244999885559082,3563600.0
2009-02-05,10.774999618530273,10.545000076293945,10.300000190734863,10.949999809265137,5588400.0
2009-02-06,10.375,11.25,10.375,11.354999542236328,3506400.0
2009-02-09,11.364999771118164,11.015000343322754,10.850000381469727,11.470000267028809,2421600.0
2009-02-10,11.140000343322754,10.515000343322754,10.375,11.454999923706055,4190800.0
2009-02-11,10.460000038146973,9.960000038146973,9.515000343322754,10.779999732971191,4244600.0
2009-02-12,9.800000190734863,10.069999694824219,9.505000114440918,10.09000015258789,3740400.0
2009-02-13,10.220000267028809,10.274999618530273,9.954999923706055,10.449999809265137,1814600.0
2009-02-17,9.640000343322754,8.904999732971191,8.835000038146973,9.71500015258789,4192800.0
2009-02-18,9.130000114440918,8.274999618530273,8.119999885559082,9.130000114440918,3470800.0
2009-02-19,8.625,8.550000190734863,8.375,8.829999923706055,2441400.0
2009-02-20,8.25,8.225000381469727,7.989999771118164,8.425000190734863,2010600.0
2009-02-23,8.289999961853027,7.590000152587891,7.585000038146973,8.545000076293945,1685000.0
2009-02-24,7.75,7.965000152587891,7.465000152587891,8.029999732971191,3725000.0
2009-02-25,8.055000305175781,7.84499979019165,7.639999866485596,8.175000190734863,3900000.0
2009-02-26,7.585000038146973,8.654999732971191,7.585000038146973,9.135000228881836,5462400.0
2009-02-27,8.539999961853027,7.945000171661377,7.880000114440918,8.779999732971191,5233400.0
2009-03-02,7.739999771118164,7.139999866485596,6.980000019073486,7.739999771118164,3767400.0
2009-03-03,7.355000019073486,7.355000019073486,7.0,7.644999980926514,3058200.0
2009-03-04,7.789999961853027,7.869999885559082,7.724999904632568,8.130000114440918,2744800.0
2009-03-05,7.744999885559082,7.21999979019165,7.135000228881836,7.885000228881836,1607800.0
2009-03-06,7.445000171661377,7.170000076293945,6.920000076293945,7.65500020980835,1971400.0
2009-03-09,7.195000171661377,7.545000076293945,7.085000038146973,7.789999961853027,2406600.0
2009-03-10,7.824999809265137,8.645000457763672,7.800000190734863,8.975000381469727,5658000.0
2009-03-11,8.774999618530273,8.425000190734863,8.15999984741211,8.920000076293945,3479400.0
2009-03-12,8.5600004196167,9.494999885559082,8.324999809265137,9.579999923706055,4159000.0
2009-03-13,9.609999656677246,9.414999961853027,9.270000457763672,9.895000457763672,1999200.0
2009-03-16,9.289999961853027,9.555000305175781,9.0,9.904999732971191,1654000.0
2009-03-17,9.635000228881836,10.255000114440918,9.289999961853027,10.300000190734863,2584800.0
2009-03-18,10.225000381469727,10.75,9.899999618530273,10.795000076293945,3410400.0
2009-03-19,11.359999656677246,12.0600004196167,11.34000015258789,12.484999656677246,3851600.0
2009-03-20,12.074999809265137,11.585000038146973,11.444999694824219,12.109999656677246,2950800.0
2009-03-23,11.835000038146973,12.920000076293945,11.835000038146973,13.09000015258789,4205200.0
2009-03-24,12.5649995803833,11.984999656677246,11.930000305175781,12.75,2605000.0
2009-03-25,12.095000267028809,11.729999542236328,11.210000038146973,12.095000267028809,4555000.0
2009-03-26,12.1850004196167,11.614999771118164,11.0,12.449999809265137,4054200.0
2009-03-27,11.28499984741211,11.210000038146973,10.890000343322754,11.524999618530273,2275800.0
2009-03-30,10.75,10.475000381469727,10.28499984741211,10.994999885559082,2441200.0
2009-03-31,10.699999809265137,10.604999542236328,10.114999771118164,11.1899995803833,3446200.0
2009-04-01,10.154999732971191,11.095000267028809,10.0,11.1899995803833,2652000.0
2009-04-02,11.944999694824219,11.994999885559082,11.725000381469727,12.210000038146973,2737600.0
2009-04-03,12.0,12.460000038146973,11.970000267028809,12.984999656677246,3141000.0
2009-04-06,12.25,11.9399995803833,11.470000267028809,12.25,1611000.0
2009-04-07,11.515000343322754,11.460000038146973,11.21500015258789,11.755000114440918,1448600.0
2009-04-08,11.574999809265137,12.020000457763672,11.010000228881836,12.039999961853027,3253000.0
