Date,cgnxopen,cgnxclose,cgnxlow,cgnxhigh,cgnxvolume
2008-02-07,3.890000104904175,3.8475000858306885,3.802500009536743,3.944999933242798,698800.0
2008-02-08,3.8299999237060547,3.755000114440918,3.7174999713897705,3.8324999809265137,1340800.0
2008-02-11,3.765000104904175,3.700000047683716,3.6675000190734863,3.807499885559082,1331600.0
2008-02-12,3.7274999618530273,3.817500114440918,3.702500104904175,3.8575000762939453,1244800.0
2008-02-13,3.862499952316284,3.990000009536743,3.7750000953674316,4.0,1236800.0
2008-02-14,4.037499904632568,3.8475000858306885,3.827500104904175,4.037499904632568,1083600.0
2008-02-15,4.402500152587891,4.857500076293945,4.295000076293945,5.014999866485596,11785200.0
2008-02-19,4.857500076293945,4.675000190734863,4.637499809265137,4.927499771118164,2829600.0
2008-02-20,4.635000228881836,4.757500171661377,4.625,4.804999828338623,2011200.0
2008-02-21,4.78249979019165,4.715000152587891,4.702499866485596,4.877500057220459,2010000.0
2008-02-22,4.732500076293945,4.712500095367432,4.639999866485596,4.762499809265137,1421600.0
2008-02-25,4.704999923706055,4.892499923706055,4.684999942779541,4.912499904632568,1520000.0
2008-02-26,4.869999885559082,4.852499961853027,4.849999904632568,4.992499828338623,1842400.0
2008-02-27,4.795000076293945,4.972499847412109,4.795000076293945,4.985000133514404,2062400.0
2008-02-28,4.922500133514404,4.925000190734863,4.855000019073486,4.985000133514404,1496400.0
2008-02-29,4.862500190734863,4.832499980926514,4.824999809265137,4.952499866485596,1425200.0
2008-03-03,4.84499979019165,4.867499828338623,4.762499809265137,4.942500114440918,1306800.0
2008-03-04,4.807499885559082,4.887499809265137,4.787499904632568,4.922500133514404,1469200.0
2008-03-05,4.920000076293945,4.832499980926514,4.822500228881836,4.954999923706055,1152400.0
2008-03-06,4.817500114440918,4.885000228881836,4.817500114440918,4.957499980926514,1208400.0
2008-03-07,4.822500228881836,4.929999828338623,4.822500228881836,5.0,1763600.0
2008-03-10,4.957499980926514,4.829999923706055,4.802499771118164,4.957499980926514,1691200.0
2008-03-11,4.949999809265137,4.952499866485596,4.860000133514404,4.997499942779541,2065200.0
2008-03-12,4.965000152587891,4.96750020980835,4.962500095367432,5.114999771118164,2288000.0
2008-03-13,4.947500228881836,5.099999904632568,4.902500152587891,5.127500057220459,1564800.0
2008-03-14,5.127500057220459,5.0625,4.982500076293945,5.175000190734863,1779200.0
2008-03-17,4.90500020980835,4.954999923706055,4.84499979019165,5.079999923706055,2116000.0
2008-03-18,5.0625,5.152500152587891,4.972499847412109,5.190000057220459,1566400.0
2008-03-19,5.197500228881836,5.037499904632568,5.037499904632568,5.21999979019165,1164800.0
2008-03-20,5.09250020980835,5.277500152587891,5.014999866485596,5.277500152587891,3824400.0
2008-03-24,5.287499904632568,5.427499771118164,5.277500152587891,5.539999961853027,1551200.0
2008-03-25,5.449999809265137,5.477499961853027,5.369999885559082,5.507500171661377,760400.0
2008-03-26,5.454999923706055,5.34499979019165,5.324999809265137,5.517499923706055,1105600.0
2008-03-27,5.362500190734863,5.307499885559082,5.28249979019165,5.460000038146973,892400.0
2008-03-28,5.324999809265137,5.309999942779541,5.269999980926514,5.385000228881836,1044800.0
2008-03-31,5.329999923706055,5.457499980926514,5.3125,5.599999904632568,972800.0
2008-04-01,5.480000019073486,5.65749979019165,5.472499847412109,5.677499771118164,1688800.0
2008-04-02,5.677499771118164,5.730000019073486,5.362500190734863,5.747499942779541,1409200.0
2008-04-03,5.690000057220459,5.682499885559082,5.565000057220459,5.75,1353200.0
2008-04-04,5.707499980926514,5.675000190734863,5.59499979019165,5.737500190734863,720400.0
2008-04-07,5.702499866485596,5.735000133514404,5.6875,5.815000057220459,1478400.0
2008-04-08,5.699999809265137,5.762499809265137,5.699999809265137,5.777500152587891,1113600.0
2008-04-09,5.767499923706055,5.732500076293945,5.677499771118164,5.835000038146973,706000.0
2008-04-10,5.742499828338623,5.760000228881836,5.71750020980835,5.795000076293945,1338000.0
2008-04-11,5.702499866485596,5.5625,5.525000095367432,5.764999866485596,876800.0
2008-04-14,5.550000190734863,5.492499828338623,5.472499847412109,5.585000038146973,1391200.0
2008-04-15,5.53249979019165,5.53000020980835,5.452499866485596,5.5625,1110400.0
2008-04-16,5.587500095367432,5.599999904632568,5.53000020980835,5.675000190734863,1572800.0
2008-04-17,5.587500095367432,5.574999809265137,5.512499809265137,5.670000076293945,860000.0
2008-04-18,5.679999828338623,5.627500057220459,5.590000152587891,5.695000171661377,774800.0
2008-04-21,5.59250020980835,5.614999771118164,5.489999771118164,5.650000095367432,1059200.0
2008-04-22,5.599999904632568,5.652500152587891,5.567500114440918,5.727499961853027,1224000.0
2008-04-23,5.679999828338623,5.667500019073486,5.627500057220459,5.737500190734863,593200.0
2008-04-24,5.682499885559082,5.760000228881836,5.597499847412109,5.807499885559082,754800.0
2008-04-25,5.772500038146973,5.71750020980835,5.590000152587891,5.800000190734863,600400.0
2008-04-28,5.652500152587891,5.75,5.632500171661377,5.78000020980835,857600.0
2008-04-29,6.027500152587891,6.46750020980835,6.027500152587891,6.612500190734863,5434000.0
2008-04-30,6.262499809265137,6.300000190734863,6.262499809265137,6.5,2349600.0
2008-05-01,6.307499885559082,6.357500076293945,6.255000114440918,6.40749979019165,1641600.0
2008-05-02,6.432499885559082,6.239999771118164,6.21750020980835,6.447500228881836,1207200.0
2008-05-05,6.239999771118164,6.3125,6.182499885559082,6.452499866485596,1495200.0
2008-05-06,6.28000020980835,6.322500228881836,6.262499809265137,6.427499771118164,926800.0
2008-05-07,6.317500114440918,6.34250020980835,6.317500114440918,6.489999771118164,1007600.0
2008-05-08,6.355000019073486,6.422500133514404,6.315000057220459,6.454999923706055,873200.0
2008-05-09,6.367499828338623,6.382500171661377,6.3125,6.449999809265137,687600.0
2008-05-12,6.385000228881836,6.485000133514404,6.385000228881836,6.485000133514404,897600.0
2008-05-13,6.5,6.567500114440918,6.432499885559082,6.570000171661377,1236800.0
2008-05-14,6.577499866485596,6.610000133514404,6.554999828338623,6.704999923706055,1488000.0
2008-05-15,6.597499847412109,6.625,6.505000114440918,6.644999980926514,828800.0
2008-05-16,6.659999847412109,6.667500019073486,6.547500133514404,6.692500114440918,1262000.0
2008-05-19,6.65749979019165,6.627500057220459,6.602499961853027,6.800000190734863,1572800.0
2008-05-20,6.574999809265137,6.579999923706055,6.5,6.610000133514404,1028000.0
2008-05-21,6.610000133514404,6.602499961853027,6.534999847412109,6.737500190734863,1792000.0
2008-05-22,6.639999866485596,6.730000019073486,6.577499866485596,6.787499904632568,1370400.0
2008-05-23,6.712500095367432,6.599999904632568,6.522500038146973,6.760000228881836,1024800.0
2008-05-27,6.59250020980835,6.809999942779541,6.59250020980835,6.8125,1473600.0
2008-05-28,6.752500057220459,6.862500190734863,6.702499866485596,6.90500020980835,1371200.0
2008-05-29,6.84499979019165,6.864999771118164,6.822500228881836,6.929999828338623,1107200.0
2008-05-30,6.885000228881836,6.965000152587891,6.784999847412109,6.982500076293945,1971200.0
2008-06-02,6.929999828338623,6.902500152587891,6.789999961853027,6.994999885559082,1408800.0
2008-06-03,6.902500152587891,6.974999904632568,6.804999828338623,7.025000095367432,1805200.0
2008-06-04,6.9375,6.972499847412109,6.897500038146973,7.025000095367432,1264400.0
2008-06-05,6.977499961853027,7.0,6.934999942779541,7.025000095367432,1290800.0
2008-06-06,6.940000057220459,6.84250020980835,6.837500095367432,6.962500095367432,837600.0
2008-06-09,6.875,6.772500038146973,6.637499809265137,6.875,1164800.0
2008-06-10,6.735000133514404,6.739999771118164,6.692500114440918,6.800000190734863,1174800.0
2008-06-11,6.735000133514404,6.614999771118164,6.614999771118164,6.760000228881836,828800.0
2008-06-12,6.637499809265137,6.587500095367432,6.567500114440918,6.747499942779541,587600.0
2008-06-13,6.667500019073486,6.784999847412109,6.545000076293945,6.795000076293945,530400.0
2008-06-16,6.772500038146973,6.730000019073486,6.697500228881836,6.804999828338623,1254400.0
2008-06-17,6.764999866485596,6.78249979019165,6.710000038146973,6.837500095367432,900000.0
2008-06-18,6.772500038146973,6.664999961853027,6.632500171661377,6.800000190734863,587200.0
2008-06-19,6.659999847412109,6.75,6.630000114440918,6.764999866485596,662800.0
2008-06-20,6.722499847412109,6.557499885559082,6.482500076293945,6.787499904632568,1959600.0
2008-06-23,6.585000038146973,6.565000057220459,6.557499885559082,6.619999885559082,816800.0
2008-06-24,6.512499809265137,6.545000076293945,6.489999771118164,6.650000095367432,1378000.0
2008-06-25,6.587500095367432,6.75,6.579999923706055,6.832499980926514,1234000.0
2008-06-26,6.574999809265137,6.112500190734863,6.067500114440918,6.605000019073486,2870800.0
2008-06-27,6.085000038146973,5.807499885559082,5.787499904632568,6.230000019073486,4422000.0
2008-06-30,5.820000171661377,5.762499809265137,5.752500057220459,5.902500152587891,1605200.0
2008-07-01,5.78249979019165,5.8125,5.670000076293945,5.877500057220459,1808400.0
2008-07-02,5.795000076293945,5.602499961853027,5.597499847412109,5.860000133514404,1245200.0
2008-07-03,5.607500076293945,5.489999771118164,5.474999904632568,5.617499828338623,497600.0
2008-07-07,5.552499771118164,5.502500057220459,5.414999961853027,5.587500095367432,804800.0
2008-07-08,5.474999904632568,5.659999847412109,5.457499980926514,5.6875,1164800.0
2008-07-09,5.684999942779541,5.542500019073486,5.537499904632568,5.764999866485596,1484000.0
2008-07-10,5.527500152587891,5.59250020980835,5.517499923706055,5.710000038146973,1085200.0
2008-07-11,5.557499885559082,5.5,5.434999942779541,5.5625,2104000.0
2008-07-14,5.545000076293945,5.53000020980835,5.434999942779541,5.587500095367432,846000.0
2008-07-15,5.46750020980835,5.559999942779541,5.357500076293945,5.667500019073486,1188400.0
2008-07-16,5.570000171661377,5.820000171661377,5.552499771118164,5.84499979019165,939600.0
2008-07-17,5.855000019073486,5.897500038146973,5.757500171661377,5.980000019073486,825200.0
2008-07-18,5.862500190734863,5.817500114440918,5.755000114440918,5.869999885559082,512400.0
2008-07-21,5.827499866485596,5.902500152587891,5.752500057220459,5.929999828338623,444800.0
2008-07-22,5.875,6.079999923706055,5.875,6.102499961853027,974400.0
2008-07-23,6.09499979019165,6.0,5.977499961853027,6.150000095367432,835200.0
2008-07-24,6.077499866485596,5.837500095367432,5.817500114440918,6.085000038146973,1010800.0
2008-07-25,5.909999847412109,5.954999923706055,5.840000152587891,6.039999961853027,2260400.0
2008-07-28,5.987500190734863,5.485000133514404,5.485000133514404,5.987500190734863,3988400.0
2008-07-29,4.239999771118164,4.567500114440918,4.142499923706055,4.677499771118164,11471600.0
2008-07-30,4.46750020980835,4.512499809265137,4.46750020980835,4.702499866485596,3256400.0
2008-07-31,4.5,4.712500095367432,4.46999979019165,4.732500076293945,2452800.0
2008-08-01,4.712500095367432,4.567500114440918,4.5625,4.75,2544800.0
2008-08-04,4.547500133514404,4.5625,4.414999961853027,4.625,2916400.0
2008-08-05,4.625,4.71750020980835,4.53000020980835,4.739999771118164,1672800.0
2008-08-06,4.697500228881836,4.787499904632568,4.632500171661377,4.822500228881836,1434400.0
2008-08-07,4.767499923706055,4.800000190734863,4.760000228881836,4.862500190734863,1221600.0
2008-08-08,4.827499866485596,5.010000228881836,4.739999771118164,5.079999923706055,1819200.0
2008-08-11,5.010000228881836,5.255000114440918,4.982500076293945,5.262499809265137,1257600.0
2008-08-12,5.25,5.122499942779541,5.039999961853027,5.304999828338623,1421200.0
2008-08-13,5.142499923706055,4.994999885559082,4.974999904632568,5.167500019073486,2003600.0
2008-08-14,4.942500114440918,5.005000114440918,4.934999942779541,5.070000171661377,1216400.0
2008-08-15,5.047500133514404,5.050000190734863,4.960000038146973,5.164999961853027,1251600.0
2008-08-18,5.085000038146973,5.014999866485596,4.987500190734863,5.175000190734863,830400.0
2008-08-19,4.989999771118164,4.927499771118164,4.892499923706055,5.065000057220459,911200.0
2008-08-20,4.9375,4.920000076293945,4.882500171661377,5.037499904632568,887200.0
2008-08-21,4.882500171661377,4.807499885559082,4.787499904632568,4.997499942779541,1760800.0
2008-08-22,4.847499847412109,4.929999828338623,4.847499847412109,5.010000228881836,1185600.0
2008-08-25,4.90749979019165,4.817500114440918,4.815000057220459,4.949999809265137,918800.0
2008-08-26,4.809999942779541,4.894999980926514,4.809999942779541,4.922500133514404,798000.0
2008-08-27,4.897500038146973,5.019999980926514,4.897500038146973,5.090000152587891,1036000.0
2008-08-28,5.042500019073486,5.125,5.017499923706055,5.199999809265137,740400.0
2008-08-29,5.099999904632568,5.057499885559082,4.989999771118164,5.150000095367432,902000.0
2008-09-02,5.147500038146973,5.114999771118164,5.050000190734863,5.25,1034800.0
2008-09-03,5.117499828338623,5.010000228881836,4.997499942779541,5.210000038146973,1444400.0
2008-09-04,4.957499980926514,4.912499904632568,4.862500190734863,5.027500152587891,918800.0
2008-09-05,4.900000095367432,4.860000133514404,4.75,4.934999942779541,940400.0
2008-09-08,4.96999979019165,4.989999771118164,4.849999904632568,5.037499904632568,769200.0
2008-09-09,5.014999866485596,4.900000095367432,4.857500076293945,5.192500114440918,946000.0
2008-09-10,4.965000152587891,4.987500190734863,4.882500171661377,5.039999961853027,877600.0
2008-09-11,4.940000057220459,5.079999923706055,4.852499961853027,5.09499979019165,1115200.0
2008-09-12,5.0625,5.0,4.940000057220459,5.087500095367432,961600.0
2008-09-15,4.927499771118164,4.852499961853027,4.837500095367432,5.085000038146973,1320800.0
2008-09-16,4.817500114440918,5.132500171661377,4.817500114440918,5.269999980926514,2122800.0
2008-09-17,4.980000019073486,5.017499923706055,4.980000019073486,5.235000133514404,2005200.0
2008-09-18,5.105000019073486,5.552499771118164,4.965000152587891,5.574999809265137,2119600.0
2008-09-19,5.75,5.75,5.630000114440918,6.25,4142400.0
2008-09-22,5.670000076293945,5.559999942779541,5.462500095367432,5.772500038146973,940000.0
2008-09-23,5.552499771118164,5.28249979019165,5.267499923706055,5.630000114440918,964800.0
2008-09-24,5.300000190734863,5.132500171661377,5.077499866485596,5.385000228881836,831600.0
2008-09-25,5.139999866485596,5.199999809265137,5.085000038146973,5.275000095367432,628000.0
2008-09-26,5.147500038146973,5.322500228881836,5.0625,5.335000038146973,724400.0
2008-09-29,5.247499942779541,5.127500057220459,5.099999904632568,5.307499885559082,967200.0
2008-09-30,5.039999961853027,5.039999961853027,4.877500057220459,5.182499885559082,1886800.0
2008-10-01,5.017499923706055,5.039999961853027,4.965000152587891,5.085000038146973,3230800.0
2008-10-02,5.03249979019165,4.797500133514404,4.732500076293945,5.085000038146973,1876800.0
2008-10-03,4.882500171661377,4.860000133514404,4.744999885559082,5.074999809265137,1819200.0
2008-10-06,4.760000228881836,4.65749979019165,4.489999771118164,4.802499771118164,2196000.0
2008-10-07,4.732500076293945,4.507500171661377,4.487500190734863,4.804999828338623,1161200.0
2008-10-08,4.40500020980835,4.559999942779541,4.394999980926514,4.809999942779541,2977200.0
2008-10-09,4.622499942779541,4.09499979019165,4.09499979019165,4.635000228881836,2474400.0
2008-10-10,3.952500104904175,4.277500152587891,3.6875,4.315000057220459,2198000.0
2008-10-13,4.432499885559082,4.53249979019165,4.28000020980835,4.53249979019165,1422400.0
2008-10-14,4.602499961853027,4.179999828338623,4.102499961853027,4.602499961853027,1140800.0
2008-10-15,4.099999904632568,3.817500114440918,3.815000057220459,4.15749979019165,982400.0
2008-10-16,3.922499895095825,4.09250020980835,3.7125000953674316,4.110000133514404,1419200.0
2008-10-17,3.947499990463257,3.934999942779541,3.8975000381469727,4.599999904632568,1134000.0
2008-10-20,3.9574999809265137,4.110000133514404,3.927500009536743,4.172500133514404,808800.0
2008-10-21,4.045000076293945,3.9375,3.8424999713897705,4.162499904632568,799600.0
2008-10-22,3.8524999618530273,3.7750000953674316,3.7125000953674316,3.9674999713897705,655200.0
2008-10-23,3.7950000762939453,3.8324999809265137,3.6424999237060547,3.9075000286102295,1305200.0
2008-10-24,3.572499990463257,3.609999895095825,3.5399999618530273,3.7774999141693115,790000.0
2008-10-27,3.5625,3.6424999237060547,3.5,3.7774999141693115,1683200.0
2008-10-28,3.690000057220459,4.019999980926514,3.640000104904175,4.03249979019165,920000.0
2008-10-29,4.114999771118164,3.930000066757202,3.8975000381469727,4.125,1382400.0
2008-10-30,3.6524999141693115,3.872499942779541,3.637500047683716,3.987499952316284,2100800.0
2008-10-31,3.8575000762939453,4.005000114440918,3.755000114440918,4.057499885559082,1239200.0
2008-11-03,3.987499952316284,4.207499980926514,3.927500009536743,4.224999904632568,1489200.0
2008-11-04,4.292500019073486,4.244999885559082,4.177499771118164,4.337500095367432,1032000.0
2008-11-05,4.195000171661377,4.105000019073486,4.09250020980835,4.264999866485596,1015600.0
2008-11-06,4.077499866485596,3.927500009536743,3.9000000953674316,4.112500190734863,1271600.0
2008-11-07,3.9625000953674316,3.9600000381469727,3.8350000381469727,4.03249979019165,864000.0
2008-11-10,4.042500019073486,3.8475000858306885,3.802500009536743,4.057499885559082,947200.0
2008-11-11,3.805000066757202,3.765000104904175,3.737499952316284,3.924999952316284,823600.0
2008-11-12,3.7100000381469727,3.509999990463257,3.509999990463257,3.797499895095825,1690800.0
2008-11-13,3.5199999809265137,3.7874999046325684,3.3524999618530273,3.8125,1587200.0
2008-11-14,3.815000057220459,3.4700000286102295,3.4625000953674316,3.815000057220459,1260800.0
2008-11-17,3.4375,3.3125,3.297499895095825,3.4674999713897705,1030800.0
2008-11-18,3.315000057220459,3.2225000858306885,3.112499952316284,3.3475000858306885,861600.0
2008-11-19,3.2125000953674316,2.934999942779541,2.9200000762939453,3.2774999141693115,806800.0
2008-11-20,2.934999942779541,2.755000114440918,2.75,3.115000009536743,2534000.0
2008-11-21,2.805000066757202,2.934999942779541,2.7049999237060547,2.950000047683716,2624400.0
2008-11-24,2.9625000953674316,3.137500047683716,2.934999942779541,3.180000066757202,1969200.0
2008-11-25,3.1575000286102295,3.077500104904175,2.9749999046325684,3.197499990463257,1419200.0
2008-11-26,3.009999990463257,3.2725000381469727,2.9825000762939453,3.2850000858306885,1398800.0
2008-11-28,3.252500057220459,3.4075000286102295,3.2125000953674316,3.4124999046325684,570400.0
2008-12-01,3.3399999141693115,2.9149999618530273,2.880000114440918,3.3450000286102295,1354400.0
2008-12-02,2.9749999046325684,2.997499942779541,2.869999885559082,3.057499885559082,1676400.0
2008-12-03,2.927500009536743,3.1050000190734863,2.859999895095825,3.122499942779541,1885200.0
2008-12-04,3.077500104904175,2.992500066757202,2.9175000190734863,3.2325000762939453,1392000.0
2008-12-05,2.944999933242798,3.327500104904175,2.877500057220459,3.3424999713897705,1866000.0
2008-12-08,3.4024999141693115,3.3524999618530273,3.259999990463257,3.450000047683716,1675600.0
2008-12-09,3.2049999237060547,3.262500047683716,3.2049999237060547,3.4725000858306885,1306800.0
2008-12-10,3.302500009536743,3.2950000762939453,3.2074999809265137,3.367500066757202,938800.0
2008-12-11,3.257499933242798,3.174999952316284,3.0875000953674316,3.2925000190734863,987200.0
2008-12-12,3.117500066757202,3.2850000858306885,3.0374999046325684,3.307499885559082,894800.0
2008-12-15,3.307499885559082,3.2200000286102295,3.112499952316284,3.319999933242798,873600.0
2008-12-16,3.262500047683716,3.372499942779541,3.1575000286102295,3.4100000858306885,961600.0
2008-12-17,3.3324999809265137,3.3575000762939453,3.242500066757202,3.427500009536743,1260800.0
2008-12-18,3.3399999141693115,3.2899999618530273,3.200000047683716,3.377500057220459,1623200.0
2008-12-19,3.367500066757202,3.4049999713897705,3.2274999618530273,3.5350000858306885,3221600.0
2008-12-22,3.424999952316284,3.365000009536743,3.2049999237060547,3.424999952316284,1534000.0
2008-12-23,3.3949999809265137,3.322499990463257,3.2925000190734863,3.4549999237060547,1009600.0
2008-12-24,3.3299999237060547,3.4024999141693115,3.305000066757202,3.427500009536743,586000.0
2008-12-26,3.4375,3.4574999809265137,3.4124999046325684,3.4725000858306885,530400.0
2008-12-29,3.4375,3.450000047683716,3.4100000858306885,3.484999895095825,608400.0
2008-12-30,3.4825000762939453,3.630000114440918,3.4725000858306885,3.634999990463257,548400.0
2008-12-31,3.6500000953674316,3.700000047683716,3.640000104904175,3.737499952316284,876400.0
2009-01-02,3.7100000381469727,3.799999952316284,3.6050000190734863,3.825000047683716,607200.0
2009-01-05,3.684999942779541,3.4574999809265137,3.3975000381469727,3.684999942779541,1580400.0
2009-01-06,3.4749999046325684,3.5225000381469727,3.4625000953674316,3.552500009536743,1746000.0
2009-01-07,3.490000009536743,3.5225000381469727,3.447499990463257,3.575000047683716,1130800.0
2009-01-08,3.5,3.549999952316284,3.4825000762939453,3.5625,800000.0
2009-01-09,3.559999942779541,3.434999942779541,3.4124999046325684,3.559999942779541,818400.0
2009-01-12,3.375,3.4149999618530273,3.375,3.4625000953674316,1009200.0
2009-01-13,3.4100000858306885,3.369999885559082,3.325000047683716,3.4725000858306885,860800.0
2009-01-14,3.319999933242798,3.240000009536743,3.192500114440918,3.319999933242798,1326400.0
2009-01-15,3.244999885559082,3.372499942779541,3.2200000286102295,3.3949999809265137,1156800.0
2009-01-16,3.3975000381469727,3.327500104904175,3.2274999618530273,3.4024999141693115,923600.0
2009-01-20,3.2950000762939453,3.2274999618530273,3.1875,3.305000066757202,1555600.0
2009-01-21,3.257499933242798,3.3350000381469727,3.2249999046325684,3.384999990463257,1619200.0
2009-01-22,3.297499895095825,3.3399999141693115,3.240000009536743,3.372499942779541,1252400.0
2009-01-23,3.2699999809265137,3.309999942779541,3.25,3.3924999237060547,722800.0
2009-01-26,3.3125,3.2825000286102295,3.25,3.372499942779541,1184000.0
2009-01-27,3.302500009536743,3.369999885559082,3.2799999713897705,3.3975000381469727,581200.0
2009-01-28,3.430000066757202,3.4749999046325684,3.4000000953674316,3.5,1002400.0
2009-01-29,3.447499990463257,3.309999942779541,3.2850000858306885,3.447499990463257,637200.0
2009-01-30,3.3575000762939453,3.265000104904175,3.237499952316284,3.4075000286102295,1123200.0
2009-02-02,3.234999895095825,3.2799999713897705,3.2100000381469727,3.3299999237060547,1396000.0
2009-02-03,3.2874999046325684,3.2925000190734863,3.202500104904175,3.327500104904175,906000.0
2009-02-04,3.2925000190734863,3.3299999237060547,3.2925000190734863,3.4124999046325684,594400.0
2009-02-05,3.317500114440918,3.372499942779541,3.2799999713897705,3.4549999237060547,589600.0
2009-02-06,3.380000114440918,3.4549999237060547,3.380000114440918,3.5,1108000.0
2009-02-09,3.452500104904175,3.434999942779541,3.4049999713897705,3.497499942779541,1045600.0
2009-02-10,3.424999952316284,3.3125,3.299999952316284,3.494999885559082,812800.0
2009-02-11,3.317500114440918,3.3399999141693115,3.302500009536743,3.4000000953674316,579200.0
2009-02-12,3.299999952316284,3.3450000286102295,3.2325000762939453,3.3499999046325684,1093200.0
2009-02-13,3.3550000190734863,3.2950000762939453,3.2750000953674316,3.4700000286102295,1235600.0
2009-02-17,3.194999933242798,3.1649999618530273,3.075000047683716,3.242500066757202,1973600.0
2009-02-18,3.1024999618530273,3.200000047683716,3.065000057220459,3.2925000190734863,1546000.0
2009-02-19,3.2249999046325684,3.0999999046325684,3.072499990463257,3.252500057220459,1019600.0
2009-02-20,3.059999942779541,3.174999952316284,3.012500047683716,3.247499942779541,1582800.0
2009-02-23,3.2100000381469727,2.9725000858306885,2.9549999237060547,3.2200000286102295,1549600.0
2009-02-24,2.992500066757202,2.9175000190734863,2.8975000381469727,3.0174999237060547,2080400.0
2009-02-25,2.9049999713897705,2.875,2.7850000858306885,2.9625000953674316,1981600.0
2009-02-26,2.8924999237060547,2.8125,2.799999952316284,2.9000000953674316,1343200.0
2009-02-27,2.7674999237060547,2.75,2.7274999618530273,2.819999933242798,1760400.0
2009-03-02,2.75,2.6600000858306885,2.640000104904175,2.765000104904175,2238000.0
2009-03-03,2.7100000381469727,2.552500009536743,2.549999952316284,2.7149999141693115,1452000.0
2009-03-04,2.5824999809265137,2.609999895095825,2.4574999809265137,2.672499895095825,1864800.0
2009-03-05,2.549999952316284,2.490000009536743,2.487499952316284,2.5924999713897705,1140400.0
2009-03-06,2.509999990463257,2.487499952316284,2.4175000190734863,2.5350000858306885,1300800.0
2009-03-09,2.452500104904175,2.387500047683716,2.365000009536743,2.494999885559082,914000.0
2009-03-10,2.434999942779541,2.507499933242798,2.427500009536743,2.572499990463257,1132000.0
2009-03-11,2.5274999141693115,2.5250000953674316,2.4000000953674316,2.609999895095825,813200.0
2009-03-12,2.4175000190734863,2.672499895095825,2.4175000190734863,2.682499885559082,2157200.0
2009-03-13,2.692500114440918,2.7125000953674316,2.632499933242798,2.7750000953674316,1051200.0
2009-03-16,2.7274999618530273,2.827500104904175,2.680000066757202,2.9000000953674316,1525200.0
2009-03-17,2.7899999618530273,2.997499942779541,2.7899999618530273,3.002500057220459,1662000.0
2009-03-18,2.9800000190734863,3.1024999618530273,2.9149999618530273,3.1700000762939453,1271600.0
2009-03-19,3.1624999046325684,3.1500000953674316,3.0999999046325684,3.194999933242798,908000.0
2009-03-20,3.180000066757202,3.117500066757202,3.0999999046325684,3.2325000762939453,1464400.0
2009-03-23,3.202500104904175,3.3924999237060547,3.125,3.3924999237060547,1200400.0
2009-03-24,3.3575000762939453,3.362499952316284,3.319999933242798,3.4200000762939453,858400.0
2009-03-25,3.3949999809265137,3.4100000858306885,3.255000114440918,3.5,700800.0
2009-03-26,3.4674999713897705,3.4800000190734863,3.369999885559082,3.505000114440918,1112000.0
2009-03-27,3.4100000858306885,3.367500066757202,3.362499952316284,3.484999895095825,500000.0
2009-03-30,3.319999933242798,3.2799999713897705,3.1624999046325684,3.319999933242798,648400.0
