Date,psaopen,psaclose,psalow,psahigh,psavolume
2008-02-04,80.81999969482422,80.43000030517578,78.80000305175781,81.04000091552734,937100.0
2008-02-05,78.63999938964844,77.08000183105469,77.08000183105469,80.19999694824219,1256200.0
2008-02-06,77.44999694824219,76.19000244140625,76.05999755859375,78.3499984741211,1636700.0
2008-02-07,75.93000030517578,77.13999938964844,74.94999694824219,77.19000244140625,1387500.0
2008-02-08,76.3499984741211,73.73999786376953,72.9000015258789,77.01000213623047,1641000.0
2008-02-11,73.8499984741211,72.63999938964844,72.26000213623047,74.30999755859375,1392200.0
2008-02-12,73.29000091552734,74.58999633789062,73.19000244140625,75.0199966430664,1583100.0
2008-02-13,75.4000015258789,75.23999786376953,73.7699966430664,75.95999908447266,1108900.0
2008-02-14,75.08000183105469,73.56999969482422,73.55999755859375,75.68000030517578,885600.0
2008-02-15,73.4000015258789,74.01000213623047,72.37000274658203,74.22000122070312,1241000.0
2008-02-19,74.77999877929688,72.97000122070312,72.51000213623047,75.27999877929688,1064400.0
2008-02-20,72.27999877929688,75.87000274658203,72.2300033569336,75.87000274658203,1417200.0
2008-02-21,75.9800033569336,75.05000305175781,74.80999755859375,76.98999786376953,1239800.0
2008-02-22,75.37000274658203,76.95999908447266,73.7699966430664,76.95999908447266,1116700.0
2008-02-25,76.86000061035156,80.08999633789062,75.76000213623047,80.08999633789062,1439000.0
2008-02-26,79.4800033569336,80.5,78.80000305175781,80.86000061035156,1485500.0
2008-02-27,80.01000213623047,80.4800033569336,79.43000030517578,81.0999984741211,1095400.0
2008-02-28,81.08999633789062,81.79000091552734,81.05999755859375,83.05999755859375,1436300.0
2008-02-29,81.2300033569336,81.36000061035156,80.69999694824219,82.75,1434600.0
2008-03-03,80.02999877929688,82.62999725341797,80.02999877929688,82.9000015258789,1810900.0
2008-03-04,81.73999786376953,81.26000213623047,79.62999725341797,81.91999816894531,1534500.0
2008-03-05,81.5999984741211,81.18000030517578,80.12999725341797,82.77999877929688,1613400.0
2008-03-06,80.75,77.80000305175781,77.63999938964844,80.9000015258789,1756600.0
2008-03-07,77.5,78.91999816894531,76.95999908447266,79.94999694824219,2213900.0
2008-03-10,78.83999633789062,79.19999694824219,78.5199966430664,79.94999694824219,2012700.0
2008-03-11,80.91999816894531,84.94000244140625,80.72000122070312,85.31999969482422,2204900.0
2008-03-12,84.31999969482422,83.80000305175781,83.7300033569336,85.79000091552734,2050300.0
2008-03-13,82.4800033569336,86.18000030517578,80.58000183105469,86.98999786376953,2642600.0
2008-03-14,86.18000030517578,85.02999877929688,82.86000061035156,87.3499984741211,2752900.0
2008-03-17,82.66000366210938,84.55999755859375,82.47000122070312,85.2300033569336,2508400.0
2008-03-18,86.33999633789062,89.33000183105469,85.9000015258789,89.91999816894531,2733500.0
2008-03-19,90.08000183105469,89.5,89.0,90.8499984741211,2225400.0
2008-03-20,89.61000061035156,91.98999786376953,88.94999694824219,92.30000305175781,2105500.0
2008-03-24,92.83999633789062,94.5,91.22000122070312,94.9800033569336,1767300.0
2008-03-25,91.47000122070312,90.20999908447266,88.69000244140625,91.47000122070312,2481000.0
2008-03-26,89.69999694824219,89.08000183105469,88.80999755859375,90.66999816894531,1626400.0
2008-03-27,89.4000015258789,88.44999694824219,88.3499984741211,90.31999969482422,1639700.0
2008-03-28,88.94999694824219,88.19999694824219,88.0,89.55999755859375,1276700.0
2008-03-31,88.12999725341797,88.62000274658203,88.12999725341797,91.29000091552734,1340700.0
2008-04-01,90.69999694824219,94.5199966430664,89.0199966430664,94.5999984741211,2012400.0
2008-04-02,94.5199966430664,91.88999938964844,91.19999694824219,94.5199966430664,1706500.0
2008-04-03,91.01000213623047,92.80000305175781,90.70999908447266,92.80000305175781,1723000.0
2008-04-04,92.76000213623047,90.76000213623047,90.2699966430664,92.80000305175781,1419700.0
2008-04-07,91.72000122070312,92.23999786376953,90.8499984741211,93.0,1057400.0
2008-04-08,91.7300033569336,90.5199966430664,90.37999725341797,91.88999938964844,1120200.0
2008-04-09,90.7699966430664,89.51000213623047,89.30000305175781,91.4000015258789,972100.0
2008-04-10,89.41000366210938,91.75,89.08999633789062,92.41999816894531,1248000.0
2008-04-11,90.55000305175781,89.79000091552734,89.62999725341797,91.12999725341797,909000.0
2008-04-14,89.52999877929688,90.19999694824219,89.16999816894531,91.83000183105469,814500.0
2008-04-15,91.1500015258789,92.91000366210938,91.1500015258789,92.91000366210938,1168200.0
2008-04-16,93.77999877929688,96.04000091552734,93.08000183105469,96.08000183105469,1500000.0
2008-04-17,95.30000305175781,95.1500015258789,94.44000244140625,95.62000274658203,1278900.0
2008-04-18,96.55999755859375,94.45999908447266,93.58000183105469,96.75,1558900.0
2008-04-21,93.80000305175781,93.5,92.79000091552734,94.20999908447266,1118500.0
2008-04-22,93.4000015258789,94.0999984741211,92.48999786376953,94.38999938964844,799800.0
2008-04-23,94.80000305175781,94.44000244140625,93.55999755859375,95.44000244140625,758300.0
2008-04-24,94.05000305175781,97.12000274658203,93.54000091552734,97.1500015258789,1065200.0
2008-04-25,97.58000183105469,96.79000091552734,96.26000213623047,98.01000213623047,906100.0
2008-04-28,96.43000030517578,95.5,95.26000213623047,96.91999816894531,926400.0
2008-04-29,95.51000213623047,92.80000305175781,92.77999877929688,95.62000274658203,1107600.0
2008-04-30,93.5,90.69999694824219,90.66000366210938,93.9000015258789,1668500.0
2008-05-01,91.18000030517578,93.37999725341797,90.77999877929688,93.37999725341797,1098100.0
2008-05-02,95.23999786376953,92.0999984741211,91.83000183105469,95.44000244140625,1182500.0
2008-05-05,91.45999908447266,93.31999969482422,91.19999694824219,93.80999755859375,1184600.0
2008-05-06,91.87999725341797,93.72000122070312,91.83000183105469,94.4800033569336,1257300.0
2008-05-07,93.31999969482422,91.36000061035156,91.23999786376953,94.33999633789062,1386400.0
2008-05-08,91.80999755859375,91.80999755859375,91.1500015258789,92.45999908447266,853200.0
2008-05-09,90.0,86.26000213623047,85.86000061035156,90.0,1865100.0
2008-05-12,84.0,87.01000213623047,83.01000213623047,87.01000213623047,1324300.0
2008-05-13,87.93000030517578,89.52999877929688,87.93000030517578,89.55000305175781,1387200.0
2008-05-14,89.80000305175781,87.8499984741211,87.16999816894531,89.9000015258789,1387100.0
2008-05-15,87.88999938964844,89.51000213623047,87.54000091552734,89.54000091552734,922900.0
2008-05-16,89.22000122070312,89.5199966430664,88.73999786376953,90.01000213623047,1004400.0
2008-05-19,89.2699966430664,88.6500015258789,87.97000122070312,89.63999938964844,917600.0
2008-05-20,88.19999694824219,87.19999694824219,86.69999694824219,88.44999694824219,1016200.0
2008-05-21,86.94999694824219,85.4000015258789,85.4000015258789,88.5,1057700.0
2008-05-22,85.12000274658203,86.02999877929688,84.79000091552734,86.5999984741211,952700.0
2008-05-23,85.80000305175781,85.58999633789062,85.16999816894531,86.25,697100.0
2008-05-27,86.0199966430664,86.98999786376953,85.48999786376953,87.0,797200.0
2008-05-28,87.62999725341797,86.11000061035156,85.3499984741211,87.62999725341797,869900.0
2008-05-29,85.66999816894531,87.68000030517578,85.44000244140625,87.76000213623047,831600.0
2008-05-30,87.48999786376953,88.12999725341797,86.81999969482422,88.95999908447266,975000.0
2008-06-02,87.61000061035156,85.41999816894531,85.33999633789062,87.79000091552734,1059000.0
2008-06-03,86.02999877929688,86.94000244140625,85.61000061035156,87.3499984741211,1348100.0
2008-06-04,87.02999877929688,87.8499984741211,86.58000183105469,88.69000244140625,1132600.0
2008-06-05,88.0,90.05999755859375,87.6500015258789,90.06999969482422,791300.0
2008-06-06,89.16999816894531,85.7300033569336,85.27999877929688,89.31999969482422,1452600.0
2008-06-09,85.87000274658203,85.48999786376953,85.0999984741211,87.1500015258789,1431200.0
2008-06-10,84.5,85.44999694824219,83.5999984741211,85.88999938964844,1475100.0
2008-06-11,84.58000183105469,83.93000030517578,83.55999755859375,85.16000366210938,1152800.0
2008-06-12,84.91000366210938,82.83999633789062,82.18000030517578,85.1500015258789,2343300.0
2008-06-13,83.66000366210938,85.8499984741211,82.77999877929688,85.87000274658203,992400.0
2008-06-16,81.55999755859375,85.5199966430664,80.58000183105469,85.5199966430664,994100.0
2008-06-17,85.88999938964844,81.81999969482422,81.81999969482422,85.94000244140625,1121200.0
2008-06-18,81.63999938964844,80.36000061035156,79.72000122070312,81.87999725341797,1099600.0
2008-06-19,80.0,82.88999938964844,79.75,83.12999725341797,1290900.0
2008-06-20,81.9800033569336,82.13999938964844,80.2699966430664,83.08000183105469,1896100.0
2008-06-23,82.51000213623047,80.30999755859375,80.2300033569336,82.66999816894531,1185600.0
2008-06-24,80.2699966430664,81.55000305175781,79.06999969482422,82.23999786376953,1290400.0
2008-06-25,81.61000061035156,83.16999816894531,81.55000305175781,84.37000274658203,1116900.0
2008-06-26,82.19999694824219,80.95999908447266,80.87000274658203,83.3499984741211,1608400.0
2008-06-27,80.5,79.58999633789062,79.43000030517578,80.91999816894531,1589700.0
2008-06-30,81.26000213623047,80.79000091552734,78.8499984741211,81.87000274658203,1126600.0
2008-07-01,79.48999786376953,81.33000183105469,78.9800033569336,81.33000183105469,1871800.0
2008-07-02,81.4000015258789,80.33999633789062,79.9800033569336,82.58999633789062,1654100.0
2008-07-03,81.30000305175781,80.05999755859375,79.5199966430664,81.66000366210938,724700.0
2008-07-07,80.41999816894531,77.41000366210938,77.38999938964844,80.9000015258789,1921300.0
2008-07-08,77.70999908447266,82.48999786376953,76.6500015258789,84.23999786376953,2277200.0
2008-07-09,82.29000091552734,76.38999938964844,76.23999786376953,82.8499984741211,2157100.0
2008-07-10,76.5,78.0,76.19999694824219,78.9800033569336,1887800.0
2008-07-11,76.01000213623047,78.38999938964844,76.01000213623047,81.12999725341797,2012100.0
2008-07-14,79.62999725341797,75.83999633789062,75.5,80.36000061035156,2181200.0
2008-07-15,75.52999877929688,76.69000244140625,75.0,79.76000213623047,2492400.0
2008-07-16,76.94999694824219,81.6500015258789,75.06999969482422,82.38999938964844,2247100.0
2008-07-17,82.12000274658203,83.87000274658203,80.01000213623047,84.47000122070312,2198800.0
2008-07-18,83.9000015258789,84.38999938964844,82.69999694824219,84.68000030517578,1566600.0
2008-07-21,82.0,82.19999694824219,79.80999755859375,82.69999694824219,1862800.0
2008-07-22,81.23999786376953,84.69999694824219,79.51000213623047,84.9800033569336,1800400.0
2008-07-23,84.8499984741211,85.48999786376953,83.54000091552734,86.98999786376953,1906700.0
2008-07-24,85.93000030517578,79.79000091552734,79.29000091552734,86.41000366210938,1770400.0
2008-07-25,80.58000183105469,81.97000122070312,78.8499984741211,82.41999816894531,1514200.0
2008-07-28,82.04000091552734,79.69999694824219,78.87000274658203,82.37999725341797,1610800.0
2008-07-29,80.08999633789062,84.52999877929688,80.01000213623047,85.29000091552734,2081600.0
2008-07-30,85.05999755859375,83.69999694824219,80.6500015258789,85.05999755859375,1706700.0
2008-07-31,82.5,81.88999938964844,81.05999755859375,83.44000244140625,1529600.0
2008-08-01,82.04000091552734,81.31999969482422,79.79000091552734,82.2300033569336,1166800.0
2008-08-04,80.91999816894531,81.56999969482422,79.68000030517578,82.62000274658203,1406100.0
2008-08-05,82.7699966430664,85.75,81.79000091552734,86.04000091552734,1650800.0
2008-08-06,85.25,84.30000305175781,83.80000305175781,85.38999938964844,1675600.0
2008-08-07,81.83000183105469,80.11000061035156,78.87000274658203,83.52999877929688,2737100.0
2008-08-08,80.37999725341797,87.0,80.25,89.19000244140625,3993900.0
2008-08-11,86.58000183105469,88.2699966430664,83.01000213623047,89.30999755859375,2018000.0
2008-08-12,88.05000305175781,86.44999694824219,85.5,88.77999877929688,1790300.0
2008-08-13,86.4000015258789,85.27999877929688,83.9000015258789,87.0,1210000.0
2008-08-14,83.58999633789062,87.83999633789062,83.58999633789062,88.80000305175781,1457000.0
2008-08-15,87.83000183105469,88.44000244140625,86.7300033569336,89.27999877929688,1205600.0
2008-08-18,88.54000091552734,88.0,86.95999908447266,89.33999633789062,2131700.0
2008-08-19,86.37999725341797,84.87999725341797,84.25,86.63999938964844,1909900.0
2008-08-20,85.0999984741211,86.12000274658203,83.80000305175781,86.36000061035156,1611200.0
2008-08-21,84.91999816894531,84.5199966430664,84.0199966430664,85.44999694824219,1669600.0
2008-08-22,85.5199966430664,88.19000244140625,85.25,88.94999694824219,1906200.0
2008-08-25,87.33999633789062,85.33999633789062,84.95999908447266,87.5999984741211,1215500.0
2008-08-26,85.81999969482422,86.56999969482422,84.16000366210938,87.0999984741211,1318700.0
2008-08-27,87.0,87.25,85.73999786376953,88.16999816894531,864600.0
2008-08-28,87.55999755859375,89.73999786376953,87.55999755859375,90.12000274658203,1141200.0
2008-08-29,88.79000091552734,88.31999969482422,87.8499984741211,89.63999938964844,1033600.0
2008-09-02,90.9000015258789,91.05999755859375,89.87999725341797,91.7699966430664,2216200.0
2008-09-03,90.5999984741211,91.61000061035156,89.9800033569336,91.77999877929688,1489800.0
2008-09-04,90.12999725341797,89.0,88.80999755859375,91.62000274658203,1614700.0
2008-09-05,88.5,88.5199966430664,86.47000122070312,88.79000091552734,1384600.0
2008-09-08,91.98999786376953,93.0999984741211,90.20999908447266,93.54000091552734,2466000.0
2008-09-09,92.88999938964844,88.41000366210938,87.16999816894531,93.0,2833300.0
2008-09-10,89.37000274658203,86.23999786376953,84.75,89.52999877929688,2312900.0
2008-09-11,84.48999786376953,88.83000183105469,83.94999694824219,88.94000244140625,2028300.0
2008-09-12,87.5199966430664,89.51000213623047,86.97000122070312,89.56999969482422,1413900.0
2008-09-15,86.75,81.69999694824219,81.69999694824219,89.62999725341797,2848100.0
2008-09-16,82.38999938964844,91.30000305175781,82.0,91.66000366210938,3402900.0
2008-09-17,88.95999908447266,86.83999633789062,86.02999877929688,91.76000213623047,2599800.0
2008-09-18,89.5199966430664,99.98999786376953,87.2300033569336,99.98999786376953,4629400.0
2008-09-19,100.62999725341797,100.7699966430664,96.08000183105469,102.4800033569336,4296600.0
2008-09-22,100.11000061035156,92.80000305175781,90.93000030517578,100.51000213623047,2312200.0
2008-09-23,93.0199966430664,91.69000244140625,90.63999938964844,95.13999938964844,2467000.0
2008-09-24,92.02999877929688,90.97000122070312,89.7699966430664,92.83999633789062,1422400.0
2008-09-25,90.12999725341797,93.33000183105469,89.4000015258789,94.05000305175781,1533400.0
2008-09-26,91.27999877929688,97.66999816894531,90.80999755859375,98.38999938964844,1467900.0
2008-09-29,95.44000244140625,92.5,90.75,97.1500015258789,2320100.0
2008-09-30,94.62999725341797,99.01000213623047,91.13999938964844,100.5,2643300.0
2008-10-01,97.94999694824219,98.80999755859375,96.19000244140625,99.55000305175781,2634700.0
2008-10-02,98.33000183105469,92.73999786376953,91.66999816894531,98.33000183105469,2327300.0
2008-10-03,94.5,88.0199966430664,87.62999725341797,95.9800033569336,2151900.0
2008-10-06,86.08000183105469,83.97000122070312,82.2300033569336,86.11000061035156,2812600.0
2008-10-07,84.29000091552734,77.63999938964844,76.79000091552734,84.91000366210938,3424100.0
2008-10-08,76.08999633789062,78.44999694824219,75.44999694824219,80.66000366210938,3473700.0
2008-10-09,79.76000213623047,70.5,70.5,81.62000274658203,4153100.0
2008-10-10,67.83000183105469,84.80000305175781,66.41000366210938,109.75,7178300.0
2008-10-13,86.95999908447266,87.91999816894531,81.69999694824219,88.58999633789062,3878700.0
2008-10-14,87.9000015258789,82.80000305175781,76.0,88.58000183105469,2941300.0
2008-10-15,80.66999816894531,74.5199966430664,71.37999725341797,80.66999816894531,3896700.0
2008-10-16,75.37999725341797,77.02999877929688,70.5,78.02999877929688,3367700.0
2008-10-17,76.06999969482422,77.06999969482422,73.2699966430664,80.19000244140625,2064200.0
2008-10-20,77.6500015258789,79.11000061035156,75.08000183105469,79.36000061035156,1507400.0
2008-10-21,79.5,75.45999908447266,75.12999725341797,79.77999877929688,1755800.0
2008-10-22,74.0,71.0999984741211,68.95999908447266,76.11000061035156,2628100.0
2008-10-23,72.70999908447266,73.66999816894531,65.6500015258789,73.95999908447266,3265200.0
2008-10-24,67.44999694824219,70.12999725341797,67.25,73.63999938964844,2063200.0
2008-10-27,70.12000274658203,66.48999786376953,65.98999786376953,73.31999969482422,1748000.0
2008-10-28,68.2699966430664,79.69999694824219,66.04000091552734,79.88999938964844,3212700.0
2008-10-29,78.93000030517578,76.25,73.81999969482422,81.04000091552734,2422700.0
2008-10-30,78.25,79.29000091552734,75.5999984741211,79.80000305175781,1934800.0
2008-10-31,78.0999984741211,81.5,76.86000061035156,84.88999938964844,3127800.0
2008-11-03,81.77999877929688,79.62000274658203,78.41999816894531,82.66999816894531,1475400.0
2008-11-04,80.9000015258789,83.80999755859375,80.2699966430664,84.41999816894531,1997900.0
2008-11-05,82.1500015258789,76.16000366210938,74.91999816894531,82.2699966430664,2641800.0
2008-11-06,76.37000274658203,71.62000274658203,70.6500015258789,76.41000366210938,2408700.0
2008-11-07,73.79000091552734,76.0,72.13999938964844,77.63999938964844,3550500.0
2008-11-10,77.08999633789062,72.29000091552734,71.3499984741211,78.5999984741211,2148100.0
2008-11-11,70.93000030517578,70.48999786376953,68.11000061035156,71.16000366210938,2915000.0
2008-11-12,69.11000061035156,65.75,65.38999938964844,69.5,4710000.0
2008-11-13,65.80999755859375,71.33000183105469,64.05000305175781,72.91000366210938,4408700.0
2008-11-14,68.6500015258789,64.45999908447266,63.7599983215332,71.0,3172100.0
2008-11-17,63.9900016784668,63.95000076293945,62.060001373291016,67.11000061035156,3228100.0
2008-11-18,64.05000305175781,64.58999633789062,60.33000183105469,67.95999908447266,3311500.0
2008-11-19,63.900001525878906,57.470001220703125,56.16999816894531,64.66999816894531,4534700.0
2008-11-20,56.310001373291016,53.81999969482422,52.52000045776367,60.380001068115234,6174500.0
2008-11-21,55.22999954223633,60.0,54.5,61.77000045776367,8135200.0
2008-11-24,61.08000183105469,69.05000305175781,60.0099983215332,70.81999969482422,6239100.0
2008-11-25,71.05999755859375,70.72000122070312,66.23999786376953,73.7699966430664,5566600.0
2008-11-26,69.77999877929688,72.91000366210938,67.58000183105469,73.05999755859375,3534200.0
2008-11-28,72.6500015258789,69.88999938964844,69.56999969482422,72.8499984741211,1686700.0
2008-12-01,67.79000091552734,56.84000015258789,55.959999084472656,68.23999786376953,4977100.0
2008-12-02,58.36000061035156,64.77999877929688,58.16999816894531,65.95999908447266,8146400.0
2008-12-03,61.790000915527344,67.01000213623047,61.0,67.72000122070312,5435800.0
2008-12-04,65.29000091552734,65.22000122070312,64.01000213623047,69.69999694824219,4717600.0
2008-12-05,63.52000045776367,69.51000213623047,63.04999923706055,70.30999755859375,5155700.0
2008-12-08,71.02999877929688,76.98999786376953,69.33000183105469,76.98999786376953,4284400.0
2008-12-09,75.75,70.87000274658203,70.16000366210938,76.16999816894531,4263000.0
2008-12-10,71.61000061035156,75.58999633789062,70.81999969482422,75.8499984741211,3197000.0
2008-12-11,73.25,64.55000305175781,63.7400016784668,74.11000061035156,6443000.0
2008-12-12,63.029998779296875,68.77999877929688,61.459999084472656,69.62999725341797,5265700.0
2008-12-15,69.55000305175781,67.44000244140625,65.26000213623047,69.55000305175781,3657400.0
2008-12-16,67.9800033569336,76.48999786376953,67.33000183105469,76.48999786376953,5119900.0
2008-12-17,75.55000305175781,76.98999786376953,73.55999755859375,80.56999969482422,4317500.0
2008-12-18,76.76000213623047,72.02999877929688,70.98999786376953,78.0,3301900.0
2008-12-19,72.37000274658203,75.30999755859375,70.95999908447266,75.47000122070312,2977500.0
2008-12-22,74.0999984741211,74.19000244140625,71.37999725341797,75.30999755859375,2769600.0
2008-12-23,75.19000244140625,73.76000213623047,73.2300033569336,76.37000274658203,2008100.0
2008-12-24,74.0999984741211,73.63999938964844,73.06999969482422,74.69999694824219,596300.0
2008-12-26,73.33999633789062,74.75,72.76000213623047,75.08000183105469,647900.0
2008-12-29,73.41999816894531,71.80999755859375,70.25,73.5199966430664,1710400.0
2008-12-30,71.02999877929688,75.06999969482422,71.02999877929688,75.43000030517578,1764500.0
2008-12-31,74.94999694824219,79.5,74.94999694824219,79.91000366210938,2410500.0
2009-01-02,79.5,75.58000183105469,75.52999877929688,79.87999725341797,1928000.0
2009-01-05,74.6500015258789,72.08999633789062,71.69999694824219,75.7699966430664,3061600.0
2009-01-06,73.05999755859375,74.08000183105469,71.0199966430664,74.45999908447266,3653500.0
2009-01-07,72.26000213623047,69.26000213623047,69.0,72.79000091552734,2763800.0
2009-01-08,69.02999877929688,67.6500015258789,66.5999984741211,69.02999877929688,2759000.0
2009-01-09,68.29000091552734,65.61000061035156,65.1500015258789,68.9800033569336,2643000.0
2009-01-12,66.44999694824219,63.7400016784668,63.20000076293945,66.72000122070312,2890500.0
2009-01-13,62.290000915527344,64.81999969482422,61.15999984741211,65.73999786376953,2925400.0
2009-01-14,62.900001525878906,62.93000030517578,62.08000183105469,64.08999633789062,2871600.0
2009-01-15,62.779998779296875,64.58999633789062,60.349998474121094,66.05000305175781,3122000.0
2009-01-16,66.31999969482422,67.33999633789062,63.2599983215332,67.62000274658203,2935100.0
2009-01-20,65.05000305175781,59.91999816894531,59.72999954223633,67.6500015258789,4319300.0
2009-01-21,62.650001525878906,66.58999633789062,59.439998626708984,66.76000213623047,4277600.0
2009-01-22,64.41999816894531,61.790000915527344,61.439998626708984,65.9800033569336,4120800.0
2009-01-23,60.060001373291016,63.869998931884766,60.0,64.25,3067200.0
2009-01-26,64.55999755859375,64.11000061035156,62.61000061035156,66.23999786376953,3165100.0
2009-01-27,65.16999816894531,65.37999725341797,63.22999954223633,65.56999969482422,2366500.0
2009-01-28,67.25,69.98999786376953,65.51000213623047,70.37999725341797,4574100.0
2009-01-29,68.98999786376953,63.66999816894531,63.349998474121094,68.98999786376953,5094300.0
2009-01-30,64.73999786376953,61.869998931884766,60.619998931884766,65.75,4851100.0
2009-02-02,60.599998474121094,63.58000183105469,59.5,63.91999816894531,3641700.0
2009-02-03,63.29999923706055,62.45000076293945,60.70000076293945,63.540000915527344,3446300.0
2009-02-04,63.0099983215332,62.59000015258789,61.95000076293945,64.83999633789062,3075700.0
2009-02-05,61.599998474121094,61.72999954223633,59.349998474121094,63.97999954223633,3959000.0
2009-02-06,62.650001525878906,65.01000213623047,61.689998626708984,65.5,3910000.0
2009-02-09,64.91000366210938,65.75,63.5099983215332,65.94000244140625,1928400.0
2009-02-10,64.73999786376953,60.38999938964844,59.9900016784668,65.75,3541600.0
2009-02-11,60.599998474121094,62.029998779296875,59.150001525878906,62.220001220703125,2917400.0
2009-02-12,60.849998474121094,61.91999816894531,58.0,62.540000915527344,3952900.0
2009-02-13,61.459999084472656,57.52000045776367,57.380001068115234,61.70000076293945,3409000.0
2009-02-17,55.029998779296875,54.0,53.560001373291016,55.959999084472656,4841100.0
2009-02-18,55.08000183105469,55.13999938964844,52.970001220703125,55.880001068115234,2838000.0
2009-02-19,55.810001373291016,51.560001373291016,51.0099983215332,56.18000030517578,4663300.0
2009-02-20,50.11000061035156,55.06999969482422,49.54999923706055,55.189998626708984,6098400.0
2009-02-23,54.790000915527344,51.369998931884766,51.0,55.83000183105469,4017200.0
2009-02-24,51.970001220703125,55.83000183105469,51.47999954223633,56.29999923706055,5107300.0
2009-02-25,55.20000076293945,54.029998779296875,52.459999084472656,56.630001068115234,4270200.0
2009-02-26,55.220001220703125,52.43000030517578,52.27000045776367,56.189998626708984,4096300.0
2009-02-27,51.45000076293945,55.47999954223633,51.060001373291016,57.5099983215332,6486200.0
2009-03-02,53.75,50.29999923706055,49.779998779296875,54.34000015258789,7092000.0
2009-03-03,51.52000045776367,50.060001373291016,48.79999923706055,51.599998474121094,5876000.0
2009-03-04,51.54999923706055,49.95000076293945,49.099998474121094,51.54999923706055,5144300.0
2009-03-05,47.15999984741211,48.04999923706055,47.15999984741211,49.79999923706055,5696000.0
2009-03-06,48.22999954223633,48.83000183105469,45.349998474121094,49.560001373291016,6527600.0
2009-03-09,47.439998626708984,50.29999923706055,47.16999816894531,50.470001220703125,4683000.0
2009-03-10,51.84000015258789,57.41999816894531,50.33000183105469,57.41999816894531,8631800.0
2009-03-11,57.939998626708984,54.90999984741211,53.880001068115234,57.939998626708984,6028900.0
2009-03-12,54.47999954223633,58.06999969482422,54.31999969482422,58.650001525878906,6439800.0
2009-03-13,57.66999816894531,56.77000045776367,54.369998931884766,57.869998931884766,4310200.0
2009-03-16,57.40999984741211,52.81999969482422,52.599998474121094,57.88999938964844,4867800.0
2009-03-17,52.5099983215332,57.099998474121094,52.20000076293945,57.15999984741211,5208700.0
2009-03-18,56.310001373291016,58.66999816894531,54.65999984741211,59.22999954223633,6041400.0
2009-03-19,59.54999923706055,55.689998626708984,55.150001525878906,59.54999923706055,4693100.0
2009-03-20,55.689998626708984,51.540000915527344,51.540000915527344,55.689998626708984,5499500.0
2009-03-23,54.47999954223633,59.189998626708984,53.33000183105469,59.27000045776367,6808700.0
2009-03-24,57.939998626708984,54.41999816894531,53.529998779296875,59.16999816894531,5457100.0
2009-03-25,54.619998931884766,55.040000915527344,51.0,55.790000915527344,5425900.0
2009-03-26,56.61000061035156,57.400001525878906,52.88999938964844,57.400001525878906,4969300.0
2009-03-27,56.06999969482422,54.13999938964844,53.970001220703125,56.15999984741211,2853700.0
2009-03-30,52.470001220703125,51.7400016784668,51.380001068115234,53.47999954223633,3929600.0
2009-03-31,52.060001373291016,55.25,52.060001373291016,55.369998931884766,5064900.0
2009-04-01,53.790000915527344,54.75,53.31999969482422,55.43000030517578,3973500.0
2009-04-02,55.650001525878906,58.380001068115234,54.86000061035156,59.2599983215332,5115800.0
2009-04-03,57.77000045776367,62.11000061035156,56.38999938964844,62.599998474121094,5391700.0
2009-04-06,60.88999938964844,62.27000045776367,60.130001068115234,63.31999969482422,4825800.0
2009-04-07,60.720001220703125,56.91999816894531,56.77000045776367,60.91999816894531,4855200.0
