Date,abmcopen,abmcclose,abmclow,abmchigh,abmcvolume
2017-08-18,0.11999999731779099,0.12999999523162842,0.10999999940395355,0.12999999523162842,31000
2017-08-21,0.11999999731779099,0.12999999523162842,0.11999999731779099,0.12999999523162842,3200
2017-08-22,0.14000000059604645,0.1599999964237213,0.14000000059604645,0.1599999964237213,38800
2017-08-23,0.14000000059604645,0.12999999523162842,0.12999999523162842,0.14000000059604645,1700
2017-08-24,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,0
2017-08-25,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,0
2017-08-28,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,1000
2017-08-29,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,0
2017-08-30,0.11999999731779099,0.12999999523162842,0.11999999731779099,0.14000000059604645,7400
2017-08-31,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,0
2017-09-01,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,200
2017-09-05,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,18600
2017-09-06,0.11999999731779099,0.14000000059604645,0.11999999731779099,0.14000000059604645,3700
2017-09-07,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,400
2017-09-08,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-09-11,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-09-12,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,2100
2017-09-13,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-09-14,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-09-15,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,2000
2017-09-18,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-09-19,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-09-20,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-09-21,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-09-22,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-09-25,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-09-26,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-09-27,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-09-28,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-09-29,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-10-02,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-10-03,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-10-04,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-10-05,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-10-06,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,15500
2017-10-09,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,0
2017-10-10,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,0
2017-10-11,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,0
2017-10-12,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,5000
2017-10-13,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,4000
2017-10-16,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,0
2017-10-17,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.12999999523162842,62300
2017-10-18,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,1000
2017-10-19,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-10-20,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-10-23,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-10-24,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,16600
2017-10-25,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-10-26,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,600
2017-10-27,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,800
2017-10-30,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
2017-10-31,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,7300
2017-11-01,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,0
