Date,pnropen,pnrclose,pnrlow,pnrhigh,pnrvolume
2008-05-13,24.909334182739258,24.882471084594727,24.721288681030273,25.050369262695312,649300.0
2008-05-14,25.036937713623047,25.050369262695312,24.88918685913086,25.41974449157715,742200.0
2008-05-15,25.01679039001465,24.942914962768555,24.77501678466797,25.231698989868164,926300.0
2008-05-16,25.050369262695312,25.01679039001465,24.680994033813477,25.15782356262207,638700.0
2008-05-19,24.98320960998535,25.050369262695312,24.902618408203125,25.392881393432617,796000.0
2008-05-20,25.010074615478516,24.996641159057617,24.855607986450195,25.184688568115234,585900.0
2008-05-21,25.090665817260742,24.3787784576416,24.21759605407715,25.124244689941406,664200.0
2008-05-22,24.472801208496094,24.405641555786133,24.264606475830078,24.701141357421875,569900.0
2008-05-23,24.345197677612305,23.995969772338867,23.848220825195312,24.452651977539062,649600.0
2008-05-27,23.995969772338867,24.02283477783203,23.707185745239258,24.076560974121094,807000.0
2008-05-28,24.345197677612305,24.815311431884766,24.31161880493164,24.922767639160156,1090900.0
2008-05-29,24.82202911376953,25.11081314086914,24.51309585571289,25.345869064331055,1221200.0
2008-05-30,25.15782356262207,25.137676239013672,25.04365348815918,25.33243751525879,635900.0
2008-06-02,25.124244689941406,24.916051864624023,24.7817325592041,25.124244689941406,713200.0
2008-06-03,25.04365348815918,24.98320960998535,24.607118606567383,25.1981201171875,688000.0
2008-06-04,24.848892211914062,24.526527404785156,24.298187255859375,25.04365348815918,1306800.0
2008-06-05,24.613834381103516,24.989925384521484,24.499664306640625,24.996641159057617,1201700.0
2008-06-06,24.721288681030273,24.392210006713867,24.345197677612305,24.815311431884766,975200.0
2008-06-09,24.560108184814453,24.076560974121094,23.92881202697754,24.593687057495117,897200.0
2008-06-10,23.84150505065918,23.895231246948242,23.71390151977539,24.076560974121094,1066800.0
2008-06-11,23.922096252441406,23.284082412719727,23.27065086364746,23.962390899658203,906900.0
2008-06-12,23.284082412719727,23.15648078918457,23.10947036743164,23.62659454345703,1220600.0
2008-06-13,23.351242065429688,22.97515106201172,22.97515106201172,23.525856018066406,1690100.0
2008-06-16,22.860980987548828,23.210208892822266,22.740093231201172,23.384822845458984,1073400.0
2008-06-17,23.41840171813965,23.049026489257812,22.961719512939453,23.41840171813965,681900.0
2008-06-18,22.894559860229492,22.746809005737305,22.605775833129883,22.948287963867188,546000.0
2008-06-19,22.746809005737305,23.51242446899414,22.746809005737305,23.593015670776367,1235700.0
2008-06-20,23.324378967285156,23.12961769104004,23.08932113647461,23.411685943603516,1503400.0
2008-06-23,23.196775436401367,23.438549041748047,23.136333465576172,23.633310317993164,2804600.0
2008-06-24,23.458696365356445,23.324378967285156,23.136333465576172,23.640026092529297,899800.0
2008-06-25,23.48556137084961,23.384822845458984,23.284082412719727,23.593015670776367,1005500.0
2008-06-26,23.163196563720703,22.8206844329834,22.73337745666504,23.57286834716797,1212300.0
2008-06-27,22.8206844329834,22.746809005737305,22.605775833129883,22.92814064025879,2179300.0
2008-06-30,22.75352668762207,23.519140243530273,22.746809005737305,23.680322647094727,1742700.0
2008-07-01,23.33109474182129,23.384822845458984,22.948287963867188,23.5795841217041,2255800.0
2008-07-02,23.33109474182129,22.149093627929688,22.135662078857422,23.384822845458984,1469700.0
2008-07-03,22.21625328063965,22.236400604248047,22.014774322509766,22.431161880493164,699600.0
2008-07-07,22.26997947692871,22.31027603149414,22.095365524291992,22.57219696044922,1422800.0
2008-07-08,22.364002227783203,22.62592315673828,22.095365524291992,22.706514358520508,1426100.0
2008-07-09,22.793821334838867,22.276695251464844,22.189388275146484,22.941572189331055,1286400.0
2008-07-10,22.21625328063965,21.719274520874023,21.302886962890625,22.236400604248047,1817100.0
2008-07-11,21.584957122802734,21.51108169555664,21.403627395629883,21.88717269897461,1359400.0
2008-07-14,21.719274520874023,21.77300262451172,21.42377471923828,21.88717269897461,1113600.0
2008-07-15,21.64539909362793,21.91403579711914,21.323036193847656,22.303560256958008,1610500.0
2008-07-16,22.014774322509766,22.57219696044922,21.64539909362793,22.57219696044922,1119800.0
2008-07-17,22.740093231201172,23.230356216430664,22.672935485839844,23.237071990966797,1036400.0
2008-07-18,23.33109474182129,23.344526290893555,23.04231071472168,23.39825439453125,1106100.0
2008-07-21,23.404970169067383,24.75486946105957,23.2169246673584,24.761585235595703,2015000.0
2008-07-22,24.116857528686523,23.122901916503906,22.390867233276367,24.143720626831055,3880600.0
2008-07-23,23.102752685546875,23.505708694458008,22.91470718383789,23.680322647094727,1846900.0
2008-07-24,23.472129821777344,23.431833267211914,23.35795783996582,23.57286834716797,1587700.0
2008-07-25,23.51242446899414,23.519140243530273,23.297515869140625,23.64674186706543,869400.0
2008-07-28,23.48556137084961,23.351242065429688,23.351242065429688,23.73404884338379,1478500.0
2008-07-29,23.478845596313477,23.519140243530273,23.33109474182129,23.848220825195312,1574600.0
2008-07-30,23.498992919921875,24.11014175415039,23.498992919921875,24.19744873046875,968700.0
2008-07-31,23.935527801513672,23.250503540039062,23.250503540039062,24.009403228759766,2250300.0
2008-08-01,23.384822845458984,22.639354705810547,22.552047729492188,23.384822845458984,2211300.0
2008-08-04,22.59906005859375,22.256547927856445,22.162525177001953,22.61920738220215,947500.0
2008-08-05,22.390867233276367,22.92814064025879,22.390867233276367,22.92814064025879,970000.0
2008-08-06,23.02216339111328,23.71390151977539,22.894559860229492,23.73404884338379,875600.0
2008-08-07,23.465412139892578,23.35795783996582,23.15648078918457,23.680322647094727,410600.0
2008-08-08,23.250503540039062,24.345197677612305,23.17662811279297,24.3787784576416,803600.0
2008-08-11,24.31161880493164,24.942914962768555,24.278038024902344,24.942914962768555,872400.0
2008-08-12,24.7817325592041,24.788448333740234,24.680994033813477,24.92948341369629,1349700.0
2008-08-13,24.68770980834961,24.855607986450195,24.593687057495117,24.97649383544922,921800.0
2008-08-14,24.848892211914062,25.104097366333008,24.728004455566406,25.184688568115234,623200.0
2008-08-15,25.151107788085938,25.07051658630371,24.895902633666992,25.453325271606445,519800.0
2008-08-18,25.137676239013672,24.98320960998535,24.808595657348633,25.325721740722656,510100.0
2008-08-19,24.86903953552246,24.815311431884766,24.68770980834961,25.050369262695312,905400.0
2008-08-20,24.862323760986328,24.989925384521484,24.64069938659668,25.090665817260742,2319100.0
2008-08-21,24.902618408203125,24.855607986450195,24.660846710205078,25.030221939086914,895300.0
2008-08-22,25.010074615478516,24.996641159057617,24.828744888305664,25.265277862548828,580800.0
2008-08-25,24.996641159057617,24.546674728393555,24.385494232177734,25.003358840942383,582100.0
2008-08-26,24.479516983032227,24.345197677612305,24.15715217590332,24.607118606567383,592300.0
2008-08-27,24.647415161132812,24.734722137451172,24.39892578125,24.815311431884766,631100.0
2008-08-28,24.848892211914062,25.057085037231445,24.761585235595703,25.057085037231445,577100.0
2008-08-29,25.02350616455078,24.680994033813477,24.647415161132812,25.137676239013672,566100.0
2008-09-02,24.97649383544922,24.586971282958984,24.439220428466797,25.22498321533203,876100.0
2008-09-03,24.60040283203125,24.57353973388672,24.251174926757812,24.936199188232422,1324100.0
2008-09-04,24.291471481323242,23.613162994384766,23.613162994384766,24.325050354003906,938600.0
2008-09-05,23.438549041748047,23.606447219848633,23.035594940185547,23.767629623413086,1569100.0
2008-09-08,24.06984519958496,24.7817325592041,24.06984519958496,24.916051864624023,1667800.0
2008-09-09,24.855607986450195,23.962390899658203,23.935527801513672,24.875755310058594,1630700.0
2008-09-10,24.06984519958496,24.318334579467773,23.92881202697754,24.546674728393555,963800.0
2008-09-11,23.922096252441406,24.48623275756836,23.53257179260254,24.546674728393555,1146300.0
2008-09-12,24.28475570678711,24.680994033813477,24.22431182861328,24.848892211914062,1006800.0
2008-09-15,23.875083923339844,23.73404884338379,23.73404884338379,24.432504653930664,1298800.0
2008-09-16,23.196775436401367,24.51309585571289,23.196775436401367,24.680994033813477,1635300.0
2008-09-17,24.096708297729492,24.875755310058594,23.6198787689209,25.66823387145996,2355400.0
2008-09-18,25.036937713623047,25.51376724243164,24.71457290649414,26.51443862915039,3473600.0
2008-09-19,26.595029830932617,26.507722854614258,25.6212215423584,27.535259246826172,3387400.0
2008-09-22,26.24580192565918,25.191404342651367,25.184688568115234,26.37340545654297,1195900.0
2008-09-23,25.37944984436035,25.856279373168945,25.35930061340332,26.31296157836914,1616300.0
2008-09-24,25.950302124023438,25.648086547851562,25.28542709350586,26.13163185119629,1453500.0
2008-09-25,25.68838119506836,26.0174617767334,25.41974449157715,26.239086151123047,982100.0
2008-09-26,25.72867774963379,25.86971092224121,24.694425582885742,26.098052978515625,1931200.0
2008-09-29,25.856279373168945,23.277366638183594,22.7803897857666,25.856279373168945,2929000.0
2008-09-30,23.633310317993164,23.2169246673584,22.659503936767578,23.727333068847656,1882000.0
2008-10-01,23.116186141967773,23.12961769104004,22.746809005737305,23.505708694458008,1315500.0
2008-10-02,23.049026489257812,21.927467346191406,21.806581497192383,23.12961769104004,1434800.0
2008-10-03,22.196104049682617,21.605104446411133,21.564807891845703,23.02216339111328,1342300.0
2008-10-06,21.1820011138916,21.22229766845703,19.570180892944336,21.39691162109375,1897200.0
2008-10-07,21.598388671875,20.167898178100586,20.167898178100586,22.20281982421875,1761000.0
2008-10-08,19.603761672973633,20.4163875579834,18.77770233154297,21.370046615600586,2611800.0
2008-10-09,20.208192825317383,19.06648826599121,18.938884735107422,20.86635398864746,1744200.0
2008-10-10,18.274009704589844,19.261249542236328,17.414371490478516,20.705171585083008,3385500.0
2008-10-13,19.9798526763916,21.161853790283203,19.919408798217773,21.188716888427734,1386700.0
2008-10-14,21.390193939208984,20.18132972717285,19.44257926940918,22.162525177001953,2543800.0
2008-10-15,19.71121597290039,18.0188045501709,18.0188045501709,19.858964920043945,1681200.0
2008-10-16,18.106111526489258,18.455339431762695,16.950973510742188,18.60308837890625,2246100.0
2008-10-17,17.91135025024414,18.462055206298828,17.461383819580078,19.456010818481445,1644600.0
2008-10-20,18.475486755371094,19.48958969116211,18.347885131835938,19.48958969116211,1400700.0
2008-10-21,18.851577758789062,19.838817596435547,18.791135787963867,21.034250259399414,2890200.0
2008-10-22,19.308259963989258,17.763599395751953,17.199462890625,19.630624771118164,1626800.0
2008-10-23,18.213565826416016,17.924781799316406,17.051712036132812,19.832101821899414,2058200.0
2008-10-24,16.57488250732422,16.796506881713867,16.326393127441406,17.44123649597168,1759200.0
2008-10-27,16.279382705688477,16.460712432861328,16.051040649414062,17.521825790405273,1957400.0
2008-10-28,16.789791107177734,17.521825790405273,16.064472198486328,17.52854347229004,2886100.0
2008-10-29,17.145734786987305,17.447952270507812,17.125587463378906,18.361316680908203,3059500.0
2008-10-30,17.91135025024414,17.897918701171875,17.42108726501465,18.240428924560547,1851500.0
2008-10-31,18.04566764831543,18.562793731689453,17.803895950317383,18.865009307861328,1947900.0
2008-11-03,18.48891830444336,18.811283111572266,18.48891830444336,18.97246551513672,1350000.0
2008-11-04,19.2008056640625,19.22766876220703,18.804567337036133,19.274681091308594,1401200.0
2008-11-05,18.905305862426758,18.213565826416016,18.13297462463379,19.348556518554688,1239400.0
2008-11-06,18.059099197387695,17.42780303955078,17.33378028869629,18.435192108154297,1539400.0
2008-11-07,17.51511001586914,17.42780303955078,16.950973510742188,17.68972396850586,1529000.0
2008-11-10,17.897918701171875,16.84351921081543,16.608461380004883,17.924781799316406,1521300.0
2008-11-11,16.615177154541016,16.252517700195312,16.15849494934082,16.850234985351562,1551600.0
2008-11-12,15.977166175842285,15.567495346069336,15.426460266113281,15.997313499450684,1795700.0
2008-11-13,15.654802322387695,16.695768356323242,14.788448333740234,16.695768356323242,1815500.0
2008-11-14,16.48757553100586,15.63465404510498,15.567495346069336,16.702484130859375,1184600.0
2008-11-17,15.473472595214844,15.63465404510498,15.419744491577148,16.239086151123047,1005500.0
2008-11-18,15.554062843322754,15.668233871459961,15.110812187194824,15.856279373168945,1350800.0
2008-11-19,15.654802322387695,14.251174926757812,14.2108793258667,15.822699546813965,1347000.0
2008-11-20,14.04298210144043,12.854264259338379,12.760241508483887,14.539959907531738,2097500.0
2008-11-21,13.143049240112305,13.344526290893555,12.370718955993652,13.371390342712402,1964400.0
2008-11-24,13.492277145385742,14.445937156677246,13.257219314575195,14.68770980834961,1297000.0
2008-11-25,14.613834381103516,15.426460266113281,14.445937156677246,15.426460266113281,2428700.0
2008-11-26,15.04365348815918,16.17864418029785,14.654129981994629,16.21893882751465,1132300.0
2008-11-28,16.030893325805664,16.695768356323242,15.695096969604492,16.695768356323242,535100.0
2008-12-01,16.138347625732422,14.9899263381958,14.983210563659668,16.212223052978516,1172200.0
2008-12-02,15.211551666259766,15.345870018005371,14.781732559204102,15.587642669677734,1398600.0
2008-12-03,15.003357887268066,15.345870018005371,14.748152732849121,15.8092679977417,1380800.0
2008-12-04,14.795164108276367,14.748152732849121,14.405641555786133,15.386165618896484,1410000.0
2008-12-05,14.620551109313965,15.567495346069336,14.338481903076172,15.594358444213867,1412700.0
2008-12-08,15.936870574951172,15.822699546813965,15.083949089050293,16.37340545654297,1230200.0
2008-12-09,15.668233871459961,16.124916076660156,15.392881393432617,16.326393127441406,1329000.0
2008-12-10,16.26595115661621,16.60174560546875,16.13163185119629,16.883813858032227,1371800.0
2008-12-11,16.521154403686523,15.258563041687012,14.976493835449219,16.568166732788086,1360900.0
2008-12-12,14.895903587341309,15.943586349487305,14.775016784667969,16.098052978515625,1187100.0
2008-12-15,16.185359954833984,15.849563598632812,15.668233871459961,16.57488250732422,1218100.0
2008-12-16,16.051040649414062,16.742780685424805,15.862995147705078,16.830087661743164,660300.0
2008-12-17,16.548019409179688,16.715917587280273,16.4204158782959,16.91067886352539,1183400.0
2008-12-18,15.876426696777344,15.950302124023438,15.621222496032715,16.386837005615234,1977600.0
2008-12-19,16.07118797302246,15.68838119506836,15.507051467895508,16.077903747558594,2814300.0
2008-12-22,15.654802322387695,15.768972396850586,15.392881393432617,15.896574974060059,2068200.0
2008-12-23,15.903290748596191,15.379448890686035,15.27871036529541,16.165210723876953,1220500.0
2008-12-24,15.43317699432373,15.627938270568848,15.332437515258789,15.654802322387695,449200.0
2008-12-26,15.614506721496582,15.795836448669434,15.500335693359375,15.815983772277832,685500.0
2008-12-29,15.795836448669434,15.27871036529541,15.036937713623047,15.795836448669434,1262000.0
2008-12-30,15.359301567077637,15.668233871459961,15.298858642578125,15.695096969604492,1735200.0
2008-12-31,15.72196102142334,15.896574974060059,15.533915519714355,16.064472198486328,1636200.0
2009-01-02,16.057756423950195,16.64204216003418,15.829415321350098,16.702484130859375,1154700.0
2009-01-05,16.8166561126709,16.991270065307617,16.75621223449707,17.26662254333496,1638700.0
2009-01-06,17.078577041625977,17.609132766723633,17.004701614379883,17.716588973999023,1348700.0
2009-01-07,17.280054092407227,16.991270065307617,16.971120834350586,17.461383819580078,1338600.0
2009-01-08,16.856950759887695,17.2196102142334,16.507722854614258,17.26662254333496,1129500.0
2009-01-09,17.192747116088867,16.89052963256836,16.501007080078125,17.253190994262695,1003700.0
2009-01-12,16.897247314453125,15.889859199523926,15.735392570495605,16.897247314453125,1321900.0
2009-01-13,15.930154800415039,15.862995147705078,15.654802322387695,16.259233474731445,1179700.0
2009-01-14,15.648085594177246,15.19140338897705,15.083949089050293,15.768972396850586,981200.0
2009-01-15,15.151107788085938,15.533915519714355,14.75486946105957,15.701813697814941,1192200.0
2009-01-16,16.098052978515625,15.950302124023438,15.177971839904785,16.098052978515625,1449800.0
2009-01-20,15.8092679977417,15.144392013549805,15.036937713623047,15.836132049560547,1200500.0
2009-01-21,15.285426139831543,15.68838119506836,15.016789436340332,15.72196102142334,1337500.0
2009-01-22,15.480188369750977,15.446608543395996,15.057085037231445,15.829415321350098,1203400.0
2009-01-23,15.07723331451416,15.473472595214844,15.016789436340332,15.768972396850586,828000.0
2009-01-26,15.419744491577148,16.010746002197266,15.406312942504883,16.272666931152344,2072500.0
2009-01-27,16.010746002197266,16.4002685546875,15.997313499450684,16.58159828186035,1021400.0
2009-01-28,16.695768356323242,16.655473709106445,16.48757553100586,16.937541961669922,1067700.0
2009-01-29,16.64204216003418,16.138347625732422,15.936870574951172,16.64204216003418,1145300.0
2009-01-30,16.151779174804688,15.359301567077637,15.211551666259766,16.615177154541016,1774800.0
2009-02-02,15.292141914367676,15.238414764404297,15.003357887268066,15.654802322387695,1632200.0
2009-02-03,15.621222496032715,15.99059772491455,14.788448333740234,16.19879150390625,1728100.0
2009-02-04,15.943586349487305,16.440563201904297,15.795836448669434,16.850234985351562,2059200.0
2009-02-05,16.185359954833984,16.662189483642578,15.997313499450684,16.77635955810547,1341400.0
2009-02-06,16.722633361816406,17.31363296508789,16.635326385498047,17.414371490478516,1181800.0
2009-02-09,17.2196102142334,17.434520721435547,17.07185935974121,17.70987319946289,1304000.0
2009-02-10,17.293485641479492,16.675621032714844,16.453996658325195,17.6024169921875,2016400.0
2009-02-11,16.803224563598633,16.796506881713867,16.480859756469727,17.08529281616211,1525900.0
2009-02-12,16.326393127441406,16.561450958251953,15.903290748596191,16.615177154541016,1240000.0
2009-02-13,16.568166732788086,16.830087661743164,16.548019409179688,17.15916633605957,1554900.0
2009-02-17,16.22565460205078,15.889859199523926,15.7891206741333,16.366689682006836,1176100.0
2009-02-18,15.943586349487305,15.654802322387695,15.446608543395996,16.051040649414062,1228800.0
2009-02-19,15.621222496032715,15.285426139831543,15.19140338897705,16.0174617767334,890700.0
2009-02-20,15.251847267150879,14.92276668548584,14.553391456604004,15.251847267150879,1174800.0
2009-02-23,14.983210563659668,14.076560974121094,14.049697875976562,15.063800811767578,1209500.0
2009-02-24,14.224311828613281,14.75486946105957,14.130289077758789,14.942914962768555,858100.0
2009-02-25,14.526527404785156,14.271323204040527,14.022833824157715,14.647414207458496,1015600.0
2009-02-26,14.392210006713867,13.861652374267578,13.80120849609375,14.425788879394531,840800.0
2009-02-27,13.653458595275879,14.016118049621582,13.613162994384766,14.472800254821777,1377400.0
2009-03-02,13.586299896240234,13.089322090148926,13.03559398651123,13.767629623413086,821600.0
2009-03-03,13.250503540039062,12.847548484802246,12.800537109375,13.250503540039062,1143400.0
2009-03-04,13.176629066467285,13.47884464263916,12.981866836547852,13.740765571594238,1217200.0
2009-03-05,13.149765014648438,12.545332908630371,12.451309204101562,13.290799140930176,939400.0
2009-03-06,12.552048683166504,12.055070877075195,11.752854347229004,12.901275634765625,1692800.0
2009-03-09,11.880456924438477,11.820013046264648,11.571524620056152,12.142377853393555,1653500.0
2009-03-10,12.169240951538086,12.370718955993652,11.88717269897461,12.411014556884766,1680900.0
2009-03-11,12.451309204101562,12.706514358520508,12.377434730529785,12.813968658447266,1576800.0
2009-03-12,12.605775833129883,13.002015113830566,12.310275077819824,13.022162437438965,1515000.0
2009-03-13,13.176629066467285,12.860980987548828,12.625923156738281,13.176629066467285,781400.0
2009-03-16,13.451981544494629,12.793821334838867,12.76695728302002,13.472128868103027,1049200.0
2009-03-17,12.76695728302002,13.593015670776367,12.652787208557129,13.593015670776367,1283800.0
2009-03-18,13.498992919921875,14.224311828613281,13.384821891784668,14.392210006713867,1381700.0
2009-03-19,14.231027603149414,14.15715217590332,14.002686500549316,14.405641555786133,986000.0
2009-03-20,14.04298210144043,13.653458595275879,13.505708694458008,14.338481903076172,735200.0
2009-03-23,14.022833824157715,14.761585235595703,13.901947975158691,14.761585235595703,645300.0
2009-03-24,14.586971282958984,14.392210006713867,14.378777503967285,14.801880836486816,991900.0
2009-03-25,14.096709251403809,14.392210006713867,13.781061172485352,14.48623275756836,1801200.0
2009-03-26,14.519811630249023,15.07723331451416,14.39892578125,15.083949089050293,1062800.0
