Date,ksuopen,ksuclose,ksulow,ksuhigh,ksuvolume
2008-03-25,39.68000030517578,41.15999984741211,39.0,41.54999923706055,2349700.0
2008-03-26,41.0,40.47999954223633,39.959999084472656,41.18000030517578,1332300.0
2008-03-27,40.52000045776367,39.150001525878906,38.88999938964844,40.779998779296875,1180600.0
2008-03-28,39.150001525878906,39.369998931884766,38.91999816894531,40.13999938964844,1180600.0
2008-03-31,39.4900016784668,40.11000061035156,38.650001525878906,40.38999938964844,1393700.0
2008-04-01,40.5,40.709999084472656,39.150001525878906,40.79999923706055,1707900.0
2008-04-02,41.0099983215332,40.79999923706055,40.41999816894531,41.790000915527344,1527100.0
2008-04-03,40.439998626708984,41.04999923706055,40.380001068115234,41.08000183105469,1177100.0
2008-04-04,39.470001220703125,40.130001068115234,39.470001220703125,40.349998474121094,2161300.0
2008-04-07,40.290000915527344,41.029998779296875,39.959999084472656,41.70000076293945,1526900.0
2008-04-08,40.790000915527344,40.970001220703125,40.459999084472656,41.47999954223633,1464300.0
2008-04-09,40.79999923706055,39.58000183105469,39.45000076293945,41.08000183105469,868600.0
2008-04-10,39.4900016784668,39.47999954223633,39.11000061035156,39.93000030517578,577400.0
2008-04-11,39.11000061035156,39.66999816894531,39.0099983215332,40.220001220703125,1004500.0
2008-04-14,39.59000015258789,39.7599983215332,39.58000183105469,40.47999954223633,1095500.0
2008-04-15,40.099998474121094,40.540000915527344,39.810001373291016,40.79999923706055,1390300.0
2008-04-16,40.93000030517578,43.09000015258789,40.93000030517578,43.5,2228100.0
2008-04-17,43.209999084472656,42.349998474121094,42.150001525878906,43.209999084472656,1006500.0
2008-04-18,42.91999816894531,43.45000076293945,42.7599983215332,43.77000045776367,997900.0
2008-04-21,43.59000015258789,43.2599983215332,42.790000915527344,43.939998626708984,890200.0
2008-04-22,42.9900016784668,41.79999923706055,41.540000915527344,43.0,1145300.0
2008-04-23,41.619998931884766,41.52000045776367,40.52000045776367,41.93000030517578,927000.0
2008-04-24,42.5099983215332,42.04999923706055,40.790000915527344,43.900001525878906,1643400.0
2008-04-25,42.2599983215332,43.65999984741211,42.18000030517578,43.939998626708984,1298900.0
2008-04-28,43.61000061035156,43.849998474121094,43.16999816894531,44.650001525878906,844900.0
2008-04-29,43.869998931884766,43.61000061035156,43.279998779296875,44.25,555700.0
2008-04-30,43.810001373291016,45.08000183105469,43.58000183105469,45.58000183105469,1680800.0
2008-05-01,45.43000030517578,47.4900016784668,45.13999938964844,47.599998474121094,2093700.0
2008-05-02,47.79999923706055,46.790000915527344,46.2599983215332,48.0,995000.0
2008-05-05,47.59000015258789,46.7400016784668,45.869998931884766,47.599998474121094,1339800.0
2008-05-06,46.75,47.06999969482422,45.7599983215332,47.18000030517578,1003600.0
2008-05-07,47.119998931884766,45.75,45.43000030517578,47.40999984741211,926500.0
2008-05-08,45.84000015258789,47.040000915527344,45.58000183105469,47.040000915527344,711100.0
2008-05-09,46.25,45.900001525878906,45.599998474121094,46.7400016784668,877000.0
2008-05-12,46.029998779296875,46.779998779296875,45.5,46.779998779296875,645200.0
2008-05-13,46.88999938964844,47.33000183105469,46.540000915527344,47.47999954223633,1168200.0
2008-05-14,47.54999923706055,47.93000030517578,47.2400016784668,48.650001525878906,1573100.0
2008-05-15,48.0,47.630001068115234,47.2599983215332,48.2599983215332,1104400.0
2008-05-16,48.119998931884766,47.0,46.83000183105469,48.119998931884766,956700.0
2008-05-19,47.209999084472656,47.7400016784668,46.689998626708984,49.130001068115234,3984600.0
2008-05-20,47.66999816894531,48.459999084472656,47.02000045776367,48.63999938964844,815900.0
2008-05-21,48.689998626708984,48.099998474121094,47.849998474121094,49.68000030517578,1652700.0
2008-05-22,48.099998474121094,47.11000061035156,46.630001068115234,48.2400016784668,863600.0
2008-05-23,47.0,46.310001373291016,45.540000915527344,47.0,561200.0
2008-05-27,46.75,47.880001068115234,46.54999923706055,48.0,839900.0
2008-05-28,48.20000076293945,49.0,48.189998626708984,49.599998474121094,747500.0
2008-05-29,49.0099983215332,49.68000030517578,48.529998779296875,49.97999954223633,976900.0
2008-05-30,49.869998931884766,49.959999084472656,49.33000183105469,50.16999816894531,763100.0
2008-06-02,49.91999816894531,48.93000030517578,48.52000045776367,50.2400016784668,694700.0
2008-06-03,49.15999984741211,48.20000076293945,47.59000015258789,49.36000061035156,994400.0
2008-06-04,47.93000030517578,48.72999954223633,47.63999938964844,49.25,854900.0
2008-06-05,49.040000915527344,50.65999984741211,49.029998779296875,50.65999984741211,797400.0
2008-06-06,50.18000030517578,48.66999816894531,48.54999923706055,50.18000030517578,809800.0
2008-06-09,49.439998626708984,49.18000030517578,48.439998626708984,49.5,757200.0
2008-06-10,48.810001373291016,48.880001068115234,48.25,49.20000076293945,587500.0
2008-06-11,48.400001525878906,46.310001373291016,45.220001220703125,48.400001525878906,2076100.0
2008-06-12,45.5099983215332,46.02000045776367,45.5099983215332,46.75,824700.0
2008-06-13,46.439998626708984,47.0099983215332,46.2599983215332,47.470001220703125,663600.0
2008-06-16,46.90999984741211,48.029998779296875,46.75,48.470001220703125,980900.0
2008-06-17,48.279998779296875,46.599998474121094,46.599998474121094,48.380001068115234,669400.0
2008-06-18,46.279998779296875,47.349998474121094,46.029998779296875,47.779998779296875,1076200.0
2008-06-19,47.470001220703125,48.25,46.77000045776367,48.33000183105469,689200.0
2008-06-20,48.0,47.52000045776367,46.959999084472656,48.470001220703125,853300.0
2008-06-23,47.84000015258789,46.45000076293945,46.36000061035156,48.16999816894531,705600.0
2008-06-24,46.31999969482422,44.0099983215332,43.7599983215332,46.31999969482422,2043900.0
2008-06-25,44.08000183105469,44.540000915527344,43.869998931884766,44.869998931884766,827200.0
2008-06-26,44.130001068115234,43.06999969482422,42.61000061035156,44.47999954223633,1006900.0
2008-06-27,42.91999816894531,43.529998779296875,42.439998626708984,43.619998931884766,906100.0
2008-06-30,43.56999969482422,43.9900016784668,43.0,44.83000183105469,1150200.0
2008-07-01,43.5,42.540000915527344,41.33000183105469,43.5,1324900.0
2008-07-02,42.650001525878906,40.52000045776367,40.310001373291016,42.7400016784668,1524100.0
2008-07-03,40.70000076293945,41.13999938964844,40.04999923706055,41.70000076293945,664200.0
2008-07-07,41.439998626708984,41.15999984741211,40.380001068115234,42.02000045776367,1149100.0
2008-07-08,41.279998779296875,44.029998779296875,40.880001068115234,44.20000076293945,1121300.0
2008-07-09,44.2599983215332,42.95000076293945,42.61000061035156,44.849998474121094,894900.0
2008-07-10,42.88999938964844,43.5099983215332,42.65999984741211,44.29999923706055,1032700.0
2008-07-11,43.0,43.880001068115234,42.29999923706055,44.77000045776367,933700.0
2008-07-14,44.290000915527344,43.4900016784668,43.060001373291016,44.97999954223633,1467600.0
2008-07-15,42.68000030517578,44.04999923706055,40.970001220703125,44.4900016784668,1521900.0
2008-07-16,44.459999084472656,47.040000915527344,44.119998931884766,47.13999938964844,1723600.0
2008-07-17,47.40999984741211,46.959999084472656,46.349998474121094,47.779998779296875,2307400.0
2008-07-18,47.18000030517578,46.47999954223633,45.810001373291016,47.25,1336900.0
2008-07-21,46.93000030517578,46.59000015258789,46.209999084472656,47.25,1372300.0
2008-07-22,46.2400016784668,48.66999816894531,46.2400016784668,49.54999923706055,1559200.0
2008-07-23,49.189998626708984,49.61000061035156,48.79999923706055,50.290000915527344,1994500.0
2008-07-24,49.72999954223633,47.91999816894531,47.72999954223633,49.90999984741211,1952500.0
2008-07-25,47.959999084472656,48.0,46.75,48.7400016784668,1983400.0
2008-07-28,47.939998626708984,47.650001525878906,47.279998779296875,48.810001373291016,1626800.0
2008-07-29,47.869998931884766,51.2599983215332,47.869998931884766,51.369998931884766,1843800.0
2008-07-30,51.959999084472656,52.84000015258789,49.93000030517578,53.15999984741211,3052000.0
2008-07-31,53.38999938964844,55.0,53.220001220703125,55.900001525878906,3220000.0
2008-08-01,55.0,53.29999923706055,52.15999984741211,55.709999084472656,2559300.0
2008-08-04,53.83000183105469,53.0099983215332,52.68000030517578,54.130001068115234,1636200.0
2008-08-05,53.2400016784668,51.5,50.130001068115234,53.709999084472656,3498100.0
2008-08-06,51.47999954223633,51.70000076293945,51.0099983215332,52.11000061035156,3575500.0
2008-08-07,51.38999938964844,51.20000076293945,50.47999954223633,52.08000183105469,2087900.0
2008-08-08,51.0,52.79999923706055,50.810001373291016,53.0,1418600.0
2008-08-11,52.9900016784668,53.630001068115234,52.279998779296875,54.11000061035156,2073200.0
2008-08-12,53.52000045776367,51.88999938964844,51.0,53.61000061035156,1464600.0
2008-08-13,51.84000015258789,51.060001373291016,48.560001373291016,51.84000015258789,2606100.0
2008-08-14,50.83000183105469,50.540000915527344,50.060001373291016,51.68000030517578,1724200.0
2008-08-15,50.900001525878906,50.47999954223633,49.689998626708984,50.900001525878906,1125800.0
2008-08-18,50.869998931884766,49.81999969482422,49.439998626708984,51.029998779296875,1298000.0
2008-08-19,49.459999084472656,49.349998474121094,48.70000076293945,49.90999984741211,942000.0
2008-08-20,49.65999984741211,49.33000183105469,48.70000076293945,49.90999984741211,1039100.0
2008-08-21,48.90999984741211,49.97999954223633,48.779998779296875,50.279998779296875,899700.0
2008-08-22,50.38999938964844,50.529998779296875,49.869998931884766,50.79999923706055,608800.0
2008-08-25,50.209999084472656,49.4900016784668,48.2400016784668,50.29999923706055,1058700.0
2008-08-26,49.470001220703125,49.4900016784668,48.599998474121094,49.869998931884766,788700.0
2008-08-27,49.529998779296875,50.27000045776367,49.0,50.279998779296875,673700.0
2008-08-28,50.5,51.40999984741211,50.0,51.52000045776367,874400.0
2008-08-29,51.349998474121094,51.43000030517578,51.04999923706055,52.31999969482422,1325100.0
2008-09-02,52.540000915527344,51.02000045776367,50.54999923706055,53.970001220703125,1248400.0
2008-09-03,51.040000915527344,48.939998626708984,48.56999969482422,51.040000915527344,996900.0
2008-09-04,48.52000045776367,46.599998474121094,45.84000015258789,48.52000045776367,1635100.0
2008-09-05,46.25,46.959999084472656,44.52000045776367,47.130001068115234,1700000.0
2008-09-08,48.29999923706055,46.83000183105469,46.130001068115234,49.040000915527344,1039400.0
2008-09-09,46.95000076293945,44.970001220703125,44.5,47.16999816894531,1298000.0
2008-09-10,45.279998779296875,46.040000915527344,44.68000030517578,46.70000076293945,1000500.0
2008-09-11,45.560001373291016,46.52000045776367,45.06999969482422,46.650001525878906,1339900.0
2008-09-12,46.25,47.220001220703125,45.380001068115234,47.290000915527344,872400.0
2008-09-15,45.7400016784668,46.38999938964844,44.59000015258789,48.470001220703125,1421200.0
2008-09-16,45.29999923706055,46.630001068115234,44.58000183105469,46.720001220703125,1816700.0
2008-09-17,45.90999984741211,45.15999984741211,44.27000045776367,46.84000015258789,1474400.0
2008-09-18,45.7599983215332,48.119998931884766,44.90999984741211,48.470001220703125,1576000.0
2008-09-19,49.880001068115234,51.16999816894531,49.880001068115234,54.5,2201300.0
2008-09-22,50.81999969482422,49.63999938964844,49.40999984741211,51.45000076293945,1129900.0
2008-09-23,49.630001068115234,49.560001373291016,48.599998474121094,50.970001220703125,1357000.0
2008-09-24,49.56999969482422,47.29999923706055,46.529998779296875,49.709999084472656,1086500.0
2008-09-25,47.560001373291016,47.349998474121094,46.91999816894531,48.099998474121094,905900.0
2008-09-26,46.5,47.56999969482422,45.79999923706055,47.75,1827100.0
2008-09-29,46.75,42.790000915527344,41.619998931884766,46.75,1465200.0
2008-09-30,43.9900016784668,44.36000061035156,42.689998626708984,44.689998626708984,2322900.0
2008-10-01,44.11000061035156,43.61000061035156,42.77000045776367,44.380001068115234,1038400.0
2008-10-02,42.939998626708984,35.849998474121094,35.34000015258789,43.0,3099800.0
2008-10-03,36.45000076293945,36.16999816894531,35.66999816894531,39.36000061035156,2028200.0
2008-10-06,35.06999969482422,34.56999969482422,31.459999084472656,35.06999969482422,2156600.0
2008-10-07,35.33000183105469,33.27000045776367,33.16999816894531,35.470001220703125,1777900.0
2008-10-08,31.979999542236328,33.06999969482422,31.780000686645508,34.459999084472656,2235800.0
2008-10-09,33.650001525878906,30.690000534057617,29.6200008392334,35.29999923706055,1767800.0
2008-10-10,29.0,28.670000076293945,25.59000015258789,30.690000534057617,4179200.0
2008-10-13,30.110000610351562,32.720001220703125,29.649999618530273,32.720001220703125,1329300.0
2008-10-14,34.380001068115234,33.43000030517578,31.889999389648438,35.709999084472656,2718800.0
2008-10-15,32.2599983215332,29.219999313354492,29.110000610351562,32.79999923706055,1502200.0
2008-10-16,29.299999237060547,30.020000457763672,27.270000457763672,30.420000076293945,1362300.0
2008-10-17,29.350000381469727,30.290000915527344,28.770000457763672,32.619998931884766,1303500.0
2008-10-20,30.760000228881836,30.93000030517578,30.110000610351562,32.02000045776367,1431000.0
2008-10-21,30.399999618530273,30.010000228881836,29.809999465942383,31.600000381469727,1091800.0
2008-10-22,29.799999237060547,28.06999969482422,27.200000762939453,29.84000015258789,1195300.0
2008-10-23,28.280000686645508,27.040000915527344,25.06999969482422,28.700000762939453,2236800.0
2008-10-24,24.450000762939453,27.010000228881836,24.450000762939453,28.1200008392334,2144100.0
2008-10-27,26.649999618530273,25.639999389648438,25.639999389648438,27.309999465942383,1412600.0
2008-10-28,26.34000015258789,26.100000381469727,22.600000381469727,26.649999618530273,5025900.0
2008-10-29,26.030000686645508,29.309999465942383,26.010000228881836,31.190000534057617,3124200.0
2008-10-30,30.229999542236328,28.719999313354492,27.969999313354492,30.93000030517578,1419900.0
2008-10-31,28.809999465942383,30.8700008392334,28.059999465942383,31.459999084472656,1614700.0
2008-11-03,30.84000015258789,30.579999923706055,30.190000534057617,31.479999542236328,1223400.0
2008-11-04,31.309999465942383,31.200000762939453,30.520000457763672,31.829999923706055,1033300.0
2008-11-05,30.670000076293945,28.350000381469727,28.010000228881836,31.209999084472656,1364800.0
2008-11-06,28.06999969482422,27.559999465942383,27.190000534057617,28.579999923706055,1178900.0
2008-11-07,27.65999984741211,28.149999618530273,27.049999237060547,28.40999984741211,921500.0
2008-11-10,28.989999771118164,27.329999923706055,27.0,29.75,1046000.0
2008-11-11,27.0,26.920000076293945,25.889999389648438,27.959999084472656,1189300.0
2008-11-12,26.25,24.110000610351562,23.93000030517578,26.34000015258789,1721300.0
2008-11-13,24.350000381469727,25.940000534057617,21.84000015258789,26.0,1785700.0
2008-11-14,25.43000030517578,22.739999771118164,22.649999618530273,25.43000030517578,2089500.0
2008-11-17,21.90999984741211,22.40999984741211,20.479999542236328,23.3799991607666,2068500.0
2008-11-18,22.479999542236328,20.920000076293945,20.549999237060547,22.790000915527344,1765700.0
2008-11-19,20.809999465942383,19.190000534057617,19.049999237060547,21.020000457763672,1907700.0
2008-11-20,19.149999618530273,17.5,17.290000915527344,19.360000610351562,1814300.0
2008-11-21,17.959999084472656,18.309999465942383,16.75,18.40999984741211,2563800.0
2008-11-24,19.200000762939453,19.709999084472656,18.459999084472656,20.1200008392334,2121700.0
2008-11-25,20.020000457763672,20.06999969482422,19.469999313354492,20.399999618530273,2561900.0
2008-11-26,19.59000015258789,21.8799991607666,19.31999969482422,22.100000381469727,2238200.0
2008-11-28,21.8700008392334,21.920000076293945,20.889999389648438,22.040000915527344,728700.0
2008-12-01,21.1200008392334,19.450000762939453,19.420000076293945,21.260000228881836,1362200.0
2008-12-02,19.829999923706055,19.010000228881836,18.200000762939453,19.829999923706055,1812000.0
2008-12-03,18.399999618530273,19.40999984741211,18.110000610351562,19.75,1482600.0
2008-12-04,19.09000015258789,18.520000457763672,17.920000076293945,19.780000686645508,1308600.0
2008-12-05,18.34000015258789,18.809999465942383,17.350000381469727,18.959999084472656,1125900.0
2008-12-08,19.40999984741211,20.610000610351562,19.40999984741211,20.829999923706055,1927900.0
2008-12-09,20.469999313354492,19.489999771118164,18.920000076293945,20.540000915527344,1195600.0
2008-12-10,19.68000030517578,20.360000610351562,19.540000915527344,20.579999923706055,945200.0
2008-12-11,20.229999542236328,18.93000030517578,18.459999084472656,20.40999984741211,968400.0
2008-12-12,18.239999771118164,17.579999923706055,16.780000686645508,18.59000015258789,3119300.0
2008-12-15,17.280000686645508,16.59000015258789,15.829999923706055,17.670000076293945,3455600.0
2008-12-16,16.729999542236328,16.84000015258789,15.710000038146973,16.979999542236328,3430800.0
2008-12-17,17.270000457763672,20.200000762939453,17.100000381469727,20.459999084472656,4294400.0
2008-12-18,20.329999923706055,19.3799991607666,18.84000015258789,20.3700008392334,2313600.0
2008-12-19,19.350000381469727,19.020000457763672,18.780000686645508,19.829999923706055,1537100.0
2008-12-22,18.979999542236328,18.540000915527344,17.899999618530273,19.190000534057617,1403600.0
2008-12-23,18.6200008392334,17.8700008392334,17.709999084472656,19.09000015258789,779400.0
2008-12-24,17.829999923706055,18.149999618530273,17.56999969482422,18.34000015258789,397600.0
2008-12-26,18.170000076293945,18.469999313354492,17.989999771118164,18.549999237060547,474400.0
2008-12-29,18.34000015258789,17.90999984741211,17.540000915527344,18.469999313354492,826700.0
2008-12-30,18.110000610351562,18.170000076293945,17.889999389648438,18.31999969482422,1190700.0
2008-12-31,18.200000762939453,19.049999237060547,18.0,19.31999969482422,1685600.0
2009-01-02,19.020000457763672,20.389999389648438,19.0,20.760000228881836,1723500.0
2009-01-05,20.299999237060547,21.489999771118164,20.0,22.06999969482422,1955300.0
2009-01-06,21.700000762939453,23.010000228881836,21.700000762939453,23.540000915527344,2469200.0
2009-01-07,22.6200008392334,21.399999618530273,21.139999389648438,22.65999984741211,1267400.0
2009-01-08,21.25,21.520000457763672,20.829999923706055,21.8799991607666,1602400.0
2009-01-09,21.540000915527344,21.3799991607666,20.40999984741211,21.829999923706055,1587400.0
2009-01-12,21.389999389648438,20.15999984741211,19.610000610351562,21.389999389648438,1740100.0
2009-01-13,19.850000381469727,19.260000228881836,18.959999084472656,20.56999969482422,1532200.0
2009-01-14,18.690000534057617,18.1299991607666,17.639999389648438,18.920000076293945,1571800.0
2009-01-15,17.940000534057617,17.93000030517578,16.850000381469727,18.40999984741211,1665800.0
2009-01-16,18.34000015258789,17.790000915527344,17.350000381469727,18.68000030517578,1502900.0
2009-01-20,17.200000762939453,15.979999542236328,15.5600004196167,17.200000762939453,3445600.0
2009-01-21,16.0,16.479999542236328,15.579999923706055,16.809999465942383,2217400.0
2009-01-22,16.239999771118164,16.559999465942383,15.850000381469727,17.059999465942383,2079500.0
2009-01-23,16.40999984741211,16.899999618530273,15.869999885559082,17.3799991607666,1474700.0
2009-01-26,16.829999923706055,16.780000686645508,16.0,17.5,1717600.0
2009-01-27,16.579999923706055,17.68000030517578,16.5,17.790000915527344,1539500.0
2009-01-28,18.059999465942383,18.959999084472656,17.899999618530273,18.979999542236328,1892600.0
2009-01-29,18.899999618530273,18.459999084472656,18.079999923706055,18.899999618530273,1662900.0
2009-01-30,18.549999237060547,18.15999984741211,17.920000076293945,18.84000015258789,1588300.0
2009-02-02,17.8700008392334,18.510000228881836,17.360000610351562,18.639999389648438,1833300.0
2009-02-03,18.68000030517578,20.09000015258789,18.579999923706055,20.270000457763672,2193200.0
2009-02-04,20.049999237060547,19.610000610351562,19.440000534057617,20.940000534057617,1866800.0
2009-02-05,19.360000610351562,19.75,19.06999969482422,19.959999084472656,2251500.0
2009-02-06,20.079999923706055,21.459999084472656,19.790000915527344,21.670000076293945,1612300.0
2009-02-09,21.389999389648438,21.030000686645508,20.65999984741211,21.5,1108300.0
2009-02-10,20.8700008392334,19.639999389648438,19.389999389648438,21.280000686645508,1283800.0
2009-02-11,19.489999771118164,19.469999313354492,19.020000457763672,20.030000686645508,991900.0
2009-02-12,19.219999313354492,19.6200008392334,18.690000534057617,19.68000030517578,1773200.0
2009-02-13,19.59000015258789,19.729999542236328,19.5,20.299999237060547,1153600.0
2009-02-17,18.850000381469727,18.770000457763672,18.329999923706055,19.219999313354492,1755500.0
2009-02-18,18.84000015258789,19.139999389648438,18.3799991607666,19.229999542236328,1989400.0
2009-02-19,19.43000030517578,18.700000762939453,18.5,19.690000534057617,2036600.0
2009-02-20,18.549999237060547,18.799999237060547,17.809999465942383,19.200000762939453,2549300.0
2009-02-23,18.729999542236328,17.479999542236328,17.3700008392334,19.200000762939453,2523300.0
2009-02-24,17.729999542236328,18.770000457763672,17.5,19.049999237060547,2330300.0
2009-02-25,18.690000534057617,18.229999542236328,17.59000015258789,18.75,2658800.0
2009-02-26,18.280000686645508,18.270000457763672,17.860000610351562,18.6200008392334,2090200.0
2009-02-27,17.90999984741211,17.690000534057617,17.100000381469727,18.34000015258789,2144400.0
2009-03-02,17.059999465942383,15.920000076293945,15.65999984741211,17.170000076293945,3463400.0
2009-03-03,15.970000267028809,14.819999694824219,14.670000076293945,16.139999389648438,3613200.0
2009-03-04,15.039999961853027,14.90999984741211,14.649999618530273,15.300000190734863,3370800.0
2009-03-05,14.479999542236328,13.470000267028809,13.149999618530273,14.729999542236328,3123200.0
2009-03-06,13.579999923706055,13.529999732971191,13.130000114440918,13.989999771118164,3067400.0
2009-03-09,13.300000190734863,13.40999984741211,13.140000343322754,13.979999542236328,1854900.0
2009-03-10,13.75,14.170000076293945,13.569999694824219,14.170000076293945,2324800.0
2009-03-11,14.220000267028809,13.989999771118164,13.6899995803833,14.270000457763672,2479600.0
2009-03-12,14.010000228881836,14.449999809265137,13.479999542236328,14.550000190734863,2523700.0
2009-03-13,14.640000343322754,14.380000114440918,14.210000038146973,14.8100004196167,1563100.0
2009-03-16,14.8100004196167,14.699999809265137,14.5,15.59000015258789,2938500.0
2009-03-17,14.640000343322754,14.920000076293945,14.25,15.0600004196167,2122400.0
2009-03-18,14.899999618530273,15.029999732971191,14.40999984741211,15.229999542236328,3182200.0
2009-03-19,15.170000076293945,14.710000038146973,14.630000114440918,15.220000267028809,1945500.0
2009-03-20,14.770000457763672,13.520000457763672,13.470000267028809,14.770000457763672,2001100.0
2009-03-23,14.180000305175781,14.869999885559082,13.90999984741211,14.869999885559082,2193000.0
2009-03-24,14.640000343322754,13.59000015258789,13.300000190734863,14.640000343322754,3084100.0
2009-03-25,13.770000457763672,13.0600004196167,12.470000267028809,14.0,2202900.0
2009-03-26,13.779999732971191,14.460000038146973,13.510000228881836,14.470000267028809,3043300.0
2009-03-27,14.329999923706055,13.970000267028809,13.859999656677246,14.380000114440918,1533900.0
2009-03-30,13.5,12.760000228881836,12.640000343322754,13.520000457763672,1287400.0
2009-03-31,12.720000267028809,12.710000038146973,12.5,13.069999694824219,1304300.0
2009-04-01,12.550000190734863,12.619999885559082,12.25,12.710000038146973,1740500.0
2009-04-02,13.010000228881836,13.800000190734863,12.9399995803833,14.289999961853027,2655300.0
2009-04-03,13.84000015258789,14.199999809265137,13.84000015258789,14.25,1572200.0
2009-04-06,14.079999923706055,14.039999961853027,13.65999984741211,14.09000015258789,1413400.0
2009-04-07,13.75,13.520000457763672,13.4399995803833,13.930000305175781,1629500.0
2009-04-08,13.729999542236328,14.020000457763672,13.430000305175781,14.050000190734863,1410400.0
