Date,kmbopen,kmbclose,kmblow,kmbhigh,kmbvolume
2008-04-23,61.69702911376953,61.351871490478516,61.14093780517578,61.840843200683594,2210100.0
2008-04-24,61.5532112121582,61.10258865356445,60.82454299926758,61.68743896484375,1915900.0
2008-04-25,61.52444839477539,61.14093780517578,60.508148193359375,61.52444839477539,1554100.0
2008-04-28,61.26557922363281,61.275169372558594,60.81495666503906,61.5915641784668,1731500.0
2008-04-29,61.303932189941406,61.227230072021484,61.02588653564453,61.505271911621094,1941600.0
2008-04-30,61.47650909423828,61.351871490478516,61.14093780517578,61.94630813598633,3189100.0
2008-05-01,61.20805358886719,62.07094955444336,61.20805358886719,62.080535888671875,1880600.0
2008-05-02,62.32981872558594,61.965484619140625,61.5723876953125,62.61745071411133,2634900.0
2008-05-05,62.1572380065918,61.73537826538086,61.40939712524414,62.1572380065918,2083200.0
2008-05-06,61.5915641784668,61.907958984375,61.294342041015625,62.080535888671875,2332900.0
2008-05-07,61.60115051269531,60.59444046020508,60.556087493896484,61.850433349609375,3584300.0
2008-05-08,60.83413314819336,60.47938537597656,60.220516204833984,60.86289596557617,2308400.0
2008-05-09,60.345157623291016,59.779483795166016,59.721954345703125,60.345157623291016,2558300.0
2008-05-12,60.0191764831543,60.067115783691406,59.38638687133789,60.32598114013672,2619500.0
2008-05-13,60.49856185913086,60.728668212890625,60.40268325805664,60.9204216003418,2649500.0
2008-05-14,61.12176513671875,60.488975524902344,60.40268325805664,61.12176513671875,2651900.0
2008-05-15,60.52732467651367,61.016300201416016,60.09587860107422,61.083412170410156,2292700.0
2008-05-16,61.227230072021484,60.80537033081055,60.556087493896484,61.227230072021484,2259000.0
2008-05-19,60.70949172973633,61.131351470947266,60.70949172973633,61.23681640625,1822500.0
2008-05-20,61.131351470947266,61.09300231933594,60.93000793457031,61.36145782470703,2399800.0
2008-05-21,61.083412170410156,60.441036224365234,60.32598114013672,61.44774627685547,2458500.0
2008-05-22,60.556087493896484,61.07382583618164,60.36433410644531,61.14093780517578,2035700.0
2008-05-23,60.680728912353516,60.20134353637695,60.11505126953125,61.006710052490234,1820000.0
2008-05-27,60.345157623291016,60.843719482421875,60.297218322753906,61.006710052490234,2342600.0
2008-05-28,60.94918441772461,60.82454299926758,60.517738342285156,61.09300231933594,1693700.0
2008-05-29,60.94918441772461,61.5723876953125,60.795780181884766,61.78331756591797,1761500.0
2008-05-30,61.840843200683594,61.16970443725586,61.16970443725586,61.840843200683594,2003700.0
2008-06-02,61.054649353027344,60.38351058959961,59.942474365234375,61.054649353027344,2188200.0
2008-06-03,60.52732467651367,60.47938537597656,60.36433410644531,60.80537033081055,3567200.0
2008-06-04,60.182167053222656,60.49856185913086,59.95206069946289,60.776607513427734,1812300.0
2008-06-05,60.59444046020508,60.680728912353516,60.32598114013672,60.83413314819336,1587300.0
2008-06-06,60.3355712890625,59.54937744140625,59.53978729248047,60.62320327758789,2582200.0
2008-06-09,59.88494873046875,59.511024475097656,59.29050827026367,59.88494873046875,2104100.0
2008-06-10,59.204219818115234,59.97123718261719,59.146690368652344,60.393096923828125,2834800.0
2008-06-11,59.56855392456055,59.280921936035156,59.204219818115234,59.97123718261719,2248300.0
2008-06-12,59.42473602294922,59.6836051940918,59.4151496887207,60.17258071899414,1840200.0
2008-06-13,60.0191764831543,60.03834915161133,59.59731674194336,60.268455505371094,1453100.0
2008-06-16,59.53020095825195,59.434322357177734,58.79194641113281,59.6452522277832,2431200.0
2008-06-17,59.731544494628906,59.71236801147461,59.53020095825195,59.932884216308594,1706100.0
2008-06-18,59.37679672241211,59.53978729248047,59.37679672241211,60.105464935302734,2266200.0
2008-06-19,59.443912506103516,59.779483795166016,59.26174545288086,60.02876281738281,2466400.0
2008-06-20,59.45349884033203,58.657718658447266,58.51390075683594,59.702781677246094,2962800.0
2008-06-23,58.85906219482422,58.705657958984375,58.35091018676758,59.29050827026367,1675500.0
2008-06-24,58.485137939453125,59.21380615234375,58.082454681396484,59.46308898925781,2655800.0
2008-06-25,59.108341217041016,59.57814025878906,58.96452713012695,60.03834915161133,2352500.0
2008-06-26,59.031639099121094,58.39884948730469,58.37967300415039,59.40555953979492,2133700.0
2008-06-27,58.57143020629883,57.40172576904297,57.344200134277344,58.81112289428711,2509600.0
2008-06-30,57.59347915649414,57.31543731689453,57.07574462890625,57.756473541259766,2989700.0
2008-07-01,57.31543731689453,57.44966506958008,56.74017333984375,57.583892822265625,2543400.0
2008-07-02,57.698944091796875,57.1907958984375,57.16203308105469,58.1112174987793,2811100.0
2008-07-03,57.54553985595703,58.30297088623047,57.54553985595703,58.31256103515625,1709400.0
2008-07-07,58.437198638916016,57.07574462890625,56.855224609375,58.47555160522461,3353100.0
2008-07-08,57.23873519897461,58.04410171508789,56.81687545776367,58.10163116455078,2835000.0
2008-07-09,58.04410171508789,57.43048858642578,57.372962951660156,58.05369186401367,2184100.0
2008-07-10,57.61265563964844,57.5263671875,56.960689544677734,57.71812057495117,2348500.0
2008-07-11,57.04697799682617,56.8744010925293,56.56759262084961,57.38254928588867,2603000.0
2008-07-14,57.39213943481445,56.37583923339844,56.2032585144043,57.631832122802734,2793700.0
2008-07-15,52.013423919677734,52.742088317871094,48.34132385253906,55.3020133972168,11433500.0
2008-07-16,52.43528366088867,52.4736328125,51.94630813598633,52.73250198364258,4507400.0
2008-07-17,52.63662338256836,53.04889678955078,52.05177307128906,53.27900314331055,5061200.0
2008-07-18,53.19271469116211,52.72291564941406,52.4736328125,53.19271469116211,4280300.0
2008-07-21,53.00095748901367,52.703739166259766,52.4928092956543,53.00095748901367,3137500.0
2008-07-22,52.43528366088867,53.40364456176758,52.43528366088867,53.57622146606445,4268000.0
2008-07-23,53.68168640136719,54.35282897949219,53.47075653076172,54.49664306640625,2848900.0
2008-07-24,54.199424743652344,53.06807327270508,53.06807327270508,54.534996032714844,2866600.0
2008-07-25,53.26941680908203,53.68168640136719,53.26941680908203,54.161075592041016,2681800.0
2008-07-28,53.662513732910156,53.78715133666992,53.54745864868164,54.343238830566406,2436900.0
2008-07-29,54.00767135620117,55.09108352661133,53.90220642089844,55.100669860839844,2660900.0
2008-07-30,55.23489761352539,55.9348030090332,55.13902282714844,56.347076416015625,3963500.0
2008-07-31,55.675933837890625,55.44582748413086,55.23489761352539,56.08820724487305,2919800.0
2008-08-01,55.76222610473633,55.465003967285156,55.0335578918457,55.915626525878906,2236400.0
2008-08-04,55.52252960205078,56.510066986083984,55.49376678466797,56.855224609375,1876300.0
2008-08-05,56.5196533203125,58.07286834716797,56.36625289916992,58.10163116455078,2454900.0
2008-08-06,57.938636779785156,58.082454681396484,57.67018127441406,58.370086669921875,1819500.0
2008-08-07,57.794822692871094,56.02109146118164,55.81975173950195,58.130393981933594,3243400.0
2008-08-08,56.136146545410156,58.88782501220703,55.92521667480469,58.916587829589844,2599900.0
2008-08-11,58.868648529052734,58.84947204589844,58.034515380859375,59.06999206542969,2839300.0
2008-08-12,58.56184005737305,59.47267532348633,58.47555160522461,59.731544494628906,2946600.0
2008-08-13,59.434322357177734,59.108341217041016,58.197505950927734,59.69319152832031,2346300.0
2008-08-14,58.7440071105957,59.85618591308594,58.696067810058594,59.85618591308594,2108700.0
2008-08-15,59.86577224731445,60.32598114013672,59.53978729248047,60.45062255859375,2207600.0
2008-08-18,60.36433410644531,60.17258071899414,59.817832946777344,60.680728912353516,1670900.0
2008-08-19,60.02876281738281,59.53020095825195,59.252159118652344,60.14381408691406,1935400.0
2008-08-20,59.42473602294922,58.47555160522461,58.22626876831055,59.42473602294922,3088200.0
2008-08-21,57.89070129394531,58.47555160522461,57.5263671875,58.533077239990234,1957900.0
2008-08-22,58.63854217529297,59.47267532348633,58.437198638916016,59.558963775634766,1821300.0
2008-08-25,59.204219818115234,58.4276123046875,58.255035400390625,59.328857421875,1598200.0
2008-08-26,58.1783332824707,58.52349090576172,57.986576080322266,58.7440071105957,2042100.0
2008-08-27,58.50431442260742,58.648128509521484,58.1783332824707,58.85906219482422,1545900.0
2008-08-28,58.87823486328125,60.13422775268555,58.54266357421875,60.2492790222168,2219700.0
2008-08-29,59.894535064697266,59.13710403442383,59.0987548828125,60.19175338745117,2416400.0
2008-09-02,59.932884216308594,60.28763198852539,59.3480339050293,60.671142578125,2633300.0
2008-09-03,59.932884216308594,59.62607955932617,59.271331787109375,60.632789611816406,2937900.0
2008-09-04,59.40555953979492,58.7440071105957,58.71524429321289,59.6836051940918,2418700.0
2008-09-05,58.7440071105957,59.62607955932617,58.533077239990234,59.74113082885742,2155900.0
2008-09-08,60.393096923828125,61.26557922363281,60.09587860107422,61.54362487792969,3103100.0
2008-09-09,62.31064224243164,62.540748596191406,61.89836883544922,63.91179275512695,6588300.0
2008-09-10,62.37775802612305,61.70661544799805,61.5915641784668,62.588687896728516,3505400.0
2008-09-11,60.95877456665039,61.66826629638672,60.78619384765625,61.744964599609375,3668900.0
2008-09-12,61.36145782470703,61.917545318603516,60.99712371826172,61.94630813598633,3077800.0
2008-09-15,60.80537033081055,61.69702911376953,60.80537033081055,63.09683609008789,3042100.0
2008-09-16,61.32310485839844,61.99424743652344,60.88207244873047,62.34899139404297,3843500.0
2008-09-17,61.677852630615234,61.71620178222656,61.33269500732422,62.84755325317383,5646800.0
2008-09-18,62.368167877197266,62.061363220214844,61.054649353027344,62.69415283203125,5012900.0
2008-09-19,63.17353820800781,63.33652877807617,61.61073684692383,63.585811614990234,6043000.0
2008-09-22,62.818790435791016,61.36145782470703,61.02588653564453,62.98178482055664,3402300.0
2008-09-23,61.37104415893555,60.87248229980469,60.795780181884766,62.31064224243164,2516700.0
2008-09-24,60.93000793457031,61.2176399230957,60.32598114013672,61.850433349609375,1995700.0
2008-09-25,61.71620178222656,61.802494049072266,61.37104415893555,62.4736328125,2865900.0
2008-09-26,61.227230072021484,63.34611511230469,61.227230072021484,63.45158386230469,3292600.0
2008-09-29,62.72291564941406,60.968360900878906,60.968360900878906,63.40364456176758,4433600.0
2008-09-30,61.744964599609375,62.16682815551758,60.441036224365234,62.19559097290039,4502000.0
2008-10-01,61.76414108276367,62.52157211303711,61.2176399230957,62.627037048339844,2718500.0
2008-10-02,62.540748596191406,62.751678466796875,61.81208038330078,63.63374710083008,4197700.0
2008-10-03,63.57622146606445,61.73537826538086,61.44774627685547,63.57622146606445,5014700.0
2008-10-06,59.9808235168457,59.88494873046875,58.71524429321289,61.40939712524414,5515000.0
2008-10-07,60.37392044067383,58.820709228515625,58.648128509521484,60.99712371826172,4545100.0
2008-10-08,58.485137939453125,59.37679672241211,57.5263671875,60.105464935302734,7489400.0
2008-10-09,59.95206069946289,54.659637451171875,54.439117431640625,59.95206069946289,6736700.0
2008-10-10,52.2243537902832,54.28571319580078,51.78331756591797,57.1716194152832,8655200.0
2008-10-13,56.347076416015625,57.631832122802734,55.13902282714844,57.708534240722656,4231700.0
2008-10-14,59.0124626159668,57.5263671875,56.15532302856445,60.04793930053711,4821000.0
2008-10-15,56.95110321044922,53.863853454589844,53.69127655029297,57.14285659790039,3930900.0
2008-10-16,54.23777389526367,57.68935775756836,52.73250198364258,58.533077239990234,7652100.0
2008-10-17,57.037391662597656,57.51677703857422,54.228187561035156,58.916587829589844,4912100.0
2008-10-20,56.86481475830078,59.443912506103516,56.86481475830078,59.53020095825195,3606300.0
2008-10-21,59.3480339050293,59.12751770019531,58.494728088378906,60.30680847167969,4743000.0
2008-10-22,56.749759674072266,54.86097717285156,53.528282165527344,56.78811264038086,6267900.0
2008-10-23,55.5992317199707,54.822628021240234,52.52157211303711,55.656761169433594,5504900.0
2008-10-24,52.72291564941406,52.742088317871094,51.78331756591797,53.940555572509766,4443900.0
2008-10-27,52.69415283203125,52.93384552001953,51.78331756591797,54.26654052734375,4296600.0
2008-10-28,53.92137908935547,57.49760437011719,52.05177307128906,57.59347915649414,5369000.0
2008-10-29,57.43048858642578,56.65388488769531,56.462127685546875,59.29050827026367,3934300.0
2008-10-30,58.92617416381836,58.4276123046875,56.701820373535156,58.96452713012695,4350800.0
2008-10-31,58.02492904663086,58.76318359375,58.00575256347656,59.62607955932617,3027700.0
2008-11-03,58.60019302368164,58.322147369384766,58.149566650390625,59.33844757080078,2425100.0
2008-11-04,59.42473602294922,59.328857421875,58.322147369384766,59.491851806640625,2721000.0
2008-11-05,58.648128509521484,56.673057556152344,56.44295120239258,59.271331787109375,3178600.0
2008-11-06,55.618408203125,55.100669860839844,54.91850280761719,57.133270263671875,3235800.0
2008-11-07,55.5992317199707,55.55129623413086,54.50623321533203,55.92521667480469,3037500.0
2008-11-10,56.586769104003906,55.87727737426758,54.841800689697266,57.085330963134766,3289200.0
2008-11-11,55.35953903198242,55.21572494506836,54.41994094848633,56.09779357910156,2434400.0
2008-11-12,54.41994094848633,54.199424743652344,53.825504302978516,55.08149719238281,2910100.0
2008-11-13,54.47747039794922,56.49089050292969,52.35858154296875,56.634708404541016,4959800.0
2008-11-14,55.896453857421875,55.00479507446289,54.44870376586914,57.372962951660156,3243600.0
2008-11-17,54.42953109741211,54.46788024902344,53.91179275512695,56.08820724487305,2249000.0
2008-11-18,54.46788024902344,55.75263595581055,53.298179626464844,55.75263595581055,3164400.0
2008-11-19,55.44582748413086,53.76797866821289,53.63374710083008,56.48130416870117,3312800.0
2008-11-20,53.365291595458984,51.840843200683594,51.45733642578125,55.110260009765625,5383900.0
2008-11-21,52.818790435791016,53.26941680908203,50.61361312866211,53.30776596069336,5467700.0
2008-11-24,54.07478332519531,54.59252166748047,53.19271469116211,55.64717102050781,3968000.0
2008-11-25,56.011505126953125,54.54458236694336,53.7967414855957,56.36625289916992,3820000.0
2008-11-26,53.7967414855957,54.00767135620117,52.92425537109375,54.41035461425781,3395200.0
2008-11-28,53.85426712036133,55.40747833251953,53.85426712036133,55.58964538574219,1209400.0
2008-12-01,54.6979866027832,52.751678466796875,52.68456268310547,54.76510238647461,2848200.0
2008-12-02,53.43240737915039,54.774688720703125,52.742088317871094,54.80345153808594,2855400.0
2008-12-03,53.80632781982422,53.7967414855957,52.799617767333984,54.534996032714844,3773200.0
2008-12-04,53.63374710083008,52.45446014404297,51.98466110229492,54.01725769042969,2874500.0
2008-12-05,51.8887825012207,52.68456268310547,51.36145782470703,52.799617767333984,3962300.0
2008-12-08,53.75838851928711,52.93384552001953,52.45446014404297,53.940555572509766,3363900.0
2008-12-09,52.73250198364258,49.721954345703125,49.491851806640625,52.97219467163086,4339900.0
2008-12-10,50.02876281738281,49.71236801147461,49.23298263549805,50.853309631347656,3270800.0
2008-12-11,49.61648941040039,49.35762405395508,49.21380615234375,50.939598083496094,2532500.0
2008-12-12,49.12751770019531,49.40555953979492,48.197505950927734,49.721954345703125,2379000.0
2008-12-15,49.59731674194336,49.6644287109375,48.87823486328125,50.105464935302734,2918900.0
2008-12-16,49.90412139892578,50.23969268798828,49.6452522277832,50.488975524902344,3769500.0
2008-12-17,49.78907012939453,48.648128509521484,48.533077239990234,50.28763198852539,4000400.0
2008-12-18,48.820709228515625,50.508148193359375,48.753597259521484,51.09300231933594,3803200.0
2008-12-19,50.52732467651367,49.00287628173828,48.92617416381836,51.09300231933594,4894700.0
2008-12-22,49.0795783996582,50.278045654296875,48.533077239990234,50.46021270751953,2810400.0
2008-12-23,50.73825454711914,49.13710403442383,48.993289947509766,50.73825454711914,2051800.0
2008-12-24,49.42473602294922,49.990413665771484,49.223392486572266,50.20134353637695,765200.0
2008-12-26,50.32598114013672,49.894535064697266,49.6836051940918,50.32598114013672,793700.0
2008-12-29,50.0,49.769893646240234,49.156280517578125,50.0,1219600.0
2008-12-30,50.16299057006836,50.52732467651367,49.6644287109375,50.59444046020508,1388400.0
2008-12-31,50.52732467651367,50.565677642822266,49.82741928100586,50.87248229980469,2566900.0
2009-01-02,50.81495666503906,51.43815994262695,50.41227340698242,51.677852630615234,2467600.0
2009-01-05,51.303932189941406,50.795780181884766,50.43144607543945,51.52444839477539,2416300.0
2009-01-06,50.9875373840332,50.57526397705078,50.09587860107422,51.677852630615234,2537000.0
2009-01-07,49.86577224731445,49.491851806640625,49.23298263549805,50.556087493896484,3944400.0
2009-01-08,49.367210388183594,49.05081558227539,48.56184005737305,49.57814025878906,2881700.0
2009-01-09,48.772769927978516,48.370086669921875,47.92905044555664,49.328857421875,3817200.0
2009-01-12,48.37967300415039,48.47555160522461,47.823585510253906,48.66730499267578,2424600.0
2009-01-13,49.6452522277832,50.07670211791992,49.18504333496094,50.49856185913086,4678400.0
2009-01-14,49.38638687133789,49.24256896972656,48.89741134643555,49.894535064697266,2770600.0
2009-01-15,49.06999206542969,50.230106353759766,48.71524429321289,50.46979904174805,3231000.0
2009-01-16,50.795780181884766,51.02588653564453,50.5848503112793,51.294342041015625,5209700.0
2009-01-20,51.02588653564453,49.894535064697266,49.83700942993164,51.677852630615234,3538700.0
2009-01-21,50.16299057006836,50.5848503112793,49.17545700073242,50.680728912353516,2959900.0
2009-01-22,50.057525634765625,51.11217498779297,49.45349884033203,51.275169372558594,3942300.0
2009-01-23,50.81495666503906,49.846595764160156,49.38638687133789,50.891658782958984,4296000.0
2009-01-26,48.85906219482422,49.53020095825195,48.67689514160156,50.42185974121094,5392600.0
2009-01-27,49.721954345703125,49.942474365234375,49.26174545288086,50.3355712890625,3154400.0
2009-01-28,50.66155242919922,50.0191764831543,49.434322357177734,50.66155242919922,3968500.0
2009-01-29,49.83700942993164,50.182167053222656,49.76030731201172,50.81495666503906,3044700.0
2009-01-30,50.17258071899414,49.3480339050293,48.83988571166992,50.49856185913086,3665200.0
2009-02-02,48.95493698120117,48.87823486328125,48.29338455200195,49.30009460449219,2899700.0
2009-02-03,48.945350646972656,49.395973205566406,48.034515380859375,49.59731674194336,3699600.0
2009-02-04,49.731544494628906,48.47555160522461,48.21668243408203,49.731544494628906,2583800.0
2009-02-05,48.55225372314453,49.17545700073242,47.248321533203125,49.434322357177734,3737100.0
2009-02-06,49.02205276489258,49.35762405395508,47.938636779785156,49.85618591308594,4802000.0
2009-02-09,49.108341217041016,48.87823486328125,48.437198638916016,49.511024475097656,2584000.0
2009-02-10,48.59060287475586,47.28667449951172,46.99904251098633,48.92617416381836,3492400.0
2009-02-11,47.62224197387695,48.1783332824707,47.40172576904297,48.274208068847656,2561200.0
2009-02-12,48.04410171508789,48.36050033569336,46.97986602783203,48.36050033569336,2935300.0
2009-02-13,48.1783332824707,47.708534240722656,47.64141845703125,48.868648529052734,2494900.0
2009-02-17,46.90316390991211,46.78811264038086,46.50048065185547,47.90028762817383,3316200.0
2009-02-18,46.99904251098633,46.43336486816406,46.136146545410156,47.26749801635742,2559800.0
2009-02-19,46.414188385009766,46.75934982299805,46.414188385009766,47.133270263671875,3005600.0
2009-02-20,46.04985427856445,46.011505126953125,45.57046890258789,46.634708404541016,3076800.0
2009-02-23,46.347076416015625,45.07190704345703,44.985618591308594,46.414188385009766,2926900.0
2009-02-24,45.340362548828125,46.184085845947266,45.07190704345703,46.38542556762695,3937700.0
2009-02-25,46.04985427856445,45.58005905151367,45.0335578918457,46.37583923339844,3249400.0
2009-02-26,45.9348030090332,44.73633575439453,44.726749420166016,45.99232864379883,3089200.0
2009-02-27,44.51581954956055,45.16778564453125,44.13230895996094,45.560882568359375,3645200.0
2009-03-02,44.947265625,43.97890853881836,43.91179275512695,45.02396774291992,3405800.0
2009-03-03,44.0651969909668,44.199424743652344,43.28858947753906,44.563758850097656,4913400.0
2009-03-04,44.12272262573242,44.199424743652344,43.250240325927734,44.76510238647461,3240100.0
2009-03-05,43.92137908935547,42.34899139404297,41.92713165283203,43.92137908935547,3854800.0
2009-03-06,42.64621353149414,42.10929870605469,41.275169372558594,43.13518524169922,3822100.0
2009-03-09,41.725791931152344,41.62032699584961,41.28475570678711,42.16682815551758,2879200.0
2009-03-10,42.243526458740234,42.4928092956543,41.78331756591797,42.703739166259766,3599100.0
2009-03-11,42.914669036865234,42.43528366088867,42.1380615234375,43.23106384277344,3594800.0
2009-03-12,42.44486999511719,43.1639518737793,41.97507095336914,43.250240325927734,3268300.0
2009-03-13,43.42281723022461,44.12272262573242,43.1639518737793,44.391178131103516,2816600.0
2009-03-16,44.54458236694336,44.85139083862305,44.439117431640625,45.627994537353516,3008700.0
2009-03-17,44.9664421081543,44.937679290771484,44.45829391479492,45.29242706298828,2803500.0
2009-03-18,44.75551223754883,45.100669860839844,44.42953109741211,45.86769104003906,2976300.0
2009-03-19,45.49376678466797,44.58293533325195,44.21860122680664,45.58964538574219,2728300.0
2009-03-20,44.62128448486328,44.084373474121094,43.92137908935547,45.052734375,3586900.0
2009-03-23,44.889739990234375,44.899330139160156,43.76797866821289,44.899330139160156,5398600.0
2009-03-24,44.343238830566406,44.24736404418945,44.17066192626953,45.2828369140625,3746400.0
2009-03-25,44.59252166748047,44.726749420166016,44.036434173583984,45.14860916137695,4018800.0
